Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Justin Speier","CLE",5,2,3.292683539541019,47,0,0,0,0,0,,,68.1,290,57,27,25,9,28,3,4,7,1,69,"Justin Speier",451,133221
"John Snyder","MIL",3,10,6.165353960331356,23,23,9,0,0,0,,,127,596,147,95,87,8,77,10,9,6,0,69,"John Snyder",1012253,122511
"Anthony Telford","MON",5,4,3.791489977165381,64,0,0,0,0,3,,,78.1,330,76,38,33,10,23,1,5,4,1,68,"Anthony Telford",1282,123177
"Todd Jones","DET",2,4,3.5156252095475917,67,0,0,0,0,42,,,64,271,67,28,25,6,25,1,1,2,0,67,"Todd Jones",436,116734
"Rick White","- - -",5,9,3.5217407030204417,66,0,0,0,0,3,,,99.2,420,83,44,39,9,38,5,7,3,0,67,"Rick White",456,124184
"Dave Veres","STL",3,5,2.8546259344329075,71,0,0,0,0,29,,,75.2,310,65,26,24,6,25,2,6,3,1,67,"Dave Veres",1188,123707
"Jerry Spradlin","- - -",4,5,6.000001017252776,58,1,0,0,0,7,,,90,390,101,64,60,11,32,3,4,2,0,67,"Jerry Spradlin",1012353,122609
"Steve Karsay","CLE",5,9,3.7565226113910932,72,0,0,0,0,20,,,76.2,329,79,33,32,5,25,4,3,0,0,66,"Steve Karsay",829,116853
"Doug Davis","TEX",7,6,5.381756999507459,30,13,6,1,0,0,,,98.2,450,109,61,59,14,58,3,3,5,1,66,"Doug Davis",1244,150277
"Francisco Cordova","PIT",6,8,5.2105263157894735,18,17,6,0,0,0,,,95,421,107,63,55,12,38,4,2,3,1,66,"Francisco Cordova",1002623,112681
"Ruben Quevedo","CHC",3,10,7.465909677503815,21,15,7,1,0,0,,,88,418,96,81,73,21,54,4,3,2,0,65,"Ruben Quevedo",705,275935
"Greg Swindell","ARI",2,6,3.1973687420261525,64,0,0,0,0,1,,,76,318,71,29,27,7,20,5,1,0,0,64,"Greg Swindell",76,123057
"Johan Santana","MIN",2,3,6.488372956436462,30,5,0,0,0,0,,,86,398,102,64,62,11,54,0,2,5,2,64,"Johan Santana",755,276371
"Carl Pavano","MON",8,4,3.0618556701030926,15,15,11,0,0,0,,,97,408,89,40,33,8,34,1,8,1,1,64,"Carl Pavano",790,134321
"Steve Kline","MON",1,5,3.497976248733621,83,0,0,0,0,14,,,82.1,349,88,36,32,8,27,2,3,4,0,64,"Steve Kline",1164,117157
"Hector Carrasco","- - -",5,4,4.690679425636857,69,1,0,0,0,1,,,78.2,364,90,46,41,8,38,1,4,14,1,64,"Hector Carrasco",1240,112031
"Carlos Perez","LAD",5,8,5.562499557932253,30,22,9,0,0,0,,,144,641,192,95,89,25,33,1,8,3,1,64,"Carlos Perez",1010179,120405
"Brian Rose","- - -",7,10,5.785714695599643,27,24,8,0,0,0,,,116.2,532,130,78,75,21,51,9,6,4,1,64,"Brian Rose",1011201,121450
"Scott Downs","- - -",4,3,5.288659793814433,19,19,6,0,0,0,,,97,442,122,62,57,13,40,1,5,1,0,63,"Scott Downs",773,275933
"Mark Guthrie","- - -",3,6,4.668226753888875,76,0,0,0,0,0,,,71.1,315,70,41,37,8,37,9,2,13,0,63,"Mark Guthrie",876,115260
"Paul Rigdon","- - -",5,5,5.1526717182139645,17,16,8,0,0,0,,,87.1,381,89,52,50,18,35,5,1,2,0,63,"Paul Rigdon",1010955,282331
"Pete Schourek","BOS",3,10,5.114907074681019,21,21,7,0,0,0,,,107.1,464,116,67,61,17,38,2,3,5,0,63,"Pete Schourek",1011608,121860
"Julian Tavarez","COL",11,5,4.425000562667918,51,12,7,1,0,1,,,120,530,124,68,59,11,53,9,7,2,1,62,"Julian Tavarez",541,123118
"Travis Miller","MIN",2,3,3.895522831648964,67,0,0,0,0,1,,,67,316,83,35,29,4,32,2,1,2,0,62,"Travis Miller",742,119124
"Cory Lidle","TBD",4,6,5.027587331166559,31,11,4,0,0,0,,,96.2,424,114,61,54,13,29,3,3,6,0,62,"Cory Lidle",926,117756
"Aaron Fultz","SFG",5,2,4.673076751669489,58,0,0,0,0,1,,,69.1,299,67,38,36,8,28,0,3,0,2,62,"Aaron Fultz",1113,150269
"Doug Henry","- - -",4,4,3.7914897002068924,72,0,0,0,0,1,,,78.1,335,57,36,33,12,49,3,4,3,0,62,"Doug Henry",1005668,115790
"Roberto Hernandez","TBD",4,7,3.1909093122246004,68,0,0,0,0,32,,,73.1,315,76,33,26,9,23,1,3,2,1,61,"Roberto Hernandez",605,115832
"Sterling Hitchcock","SDP",1,6,4.934010916619612,11,11,4,0,0,0,,,65.2,292,69,38,36,12,26,1,5,4,0,61,"Sterling Hitchcock",824,115982
"Joe Nathan","SFG",5,2,5.207142715259478,20,15,7,0,0,0,,,93.1,426,89,63,54,12,63,4,4,5,0,61,"Joe Nathan",1122,150274
"Ryan Rupe","TBD",5,6,6.923076923076923,18,18,4,0,0,0,,,91,425,121,75,70,19,31,3,9,4,0,61,"Ryan Rupe",1223,150142
"Bob Howry","CHW",2,4,3.1690151060985854,65,0,0,0,0,7,,,71,289,54,26,25,6,29,2,4,2,0,60,"Bob Howry",237,133982
"Billy Koch","TOR",9,3,2.6313565276677955,68,0,0,0,0,33,,,78.2,326,78,28,23,6,18,4,2,1,0,60,"Billy Koch",924,150477
"Kevin Jarvis","COL",3,4,5.947825149795881,24,19,7,0,0,0,,,115,505,138,83,76,26,33,3,4,2,0,60,"Kevin Jarvis",1037,116496
"Gil Meche","SEA",4,4,3.7821009427615544,15,15,6,1,1,0,,,85.2,363,75,37,36,7,40,0,1,2,0,60,"Gil Meche",1089,219194
"Vic Darensbourg","FLA",5,3,4.064516379111282,56,0,0,0,0,0,,,62,274,61,32,28,7,28,1,2,1,0,59,"Vic Darensbourg",516,133240
"LaTroy Hawkins","MIN",2,5,3.387832208229876,66,0,0,0,0,14,,,87.2,370,85,34,33,7,32,1,1,6,0,59,"LaTroy Hawkins",729,115629
"Tony Armas","MON",7,9,4.357895786782303,17,17,7,0,0,0,,,95,403,74,49,46,10,50,2,3,3,0,59,"Tony Armas",761,150393
"Brett Tomko","SEA",7,5,4.678700232145668,32,8,1,0,0,1,,,92.1,401,92,53,48,12,40,4,3,1,1,59,"Brett Tomko",1056,123387
"Shigetoshi Hasegawa","ANA",10,5,3.480836884657649,66,0,0,0,0,9,,,95.2,415,100,42,37,11,38,6,2,2,1,59,"Shigetoshi Hasegawa",1082,115586
"Russ Springer","ARI",2,4,5.0806448486915805,52,0,0,0,0,0,,,62,282,63,36,35,11,34,6,2,3,0,59,"Russ Springer",1652,122620
"Ricky Bones","FLA",2,3,4.538795193084608,56,0,0,0,0,0,,,77.1,352,94,43,39,6,27,8,3,2,1,59,"Ricky Bones",1001161,111191
"Julio Santana","MON",1,5,5.670000378513361,36,4,1,0,0,0,,,66.2,293,69,45,42,11,33,2,2,2,0,58,"Julio Santana",496,121690
"Mariano Rivera","NYY",7,4,2.854625646603812,66,0,0,0,0,36,,,75.2,311,58,26,24,4,25,3,0,2,0,58,"Mariano Rivera",844,121250
"A.J. Burnett","FLA",3,7,4.7903222859092045,13,13,7,0,0,0,,,82.2,364,80,46,44,8,44,3,2,2,0,57,"A.J. Burnett",512,150359
"Dave Mlicki","DET",6,11,5.581005824467572,24,21,8,0,0,0,,,119.1,547,143,79,74,17,44,1,3,4,0,57,"Dave Mlicki",569,119211
"Tim Worrell","- - -",5,6,2.9855769778320784,59,0,0,0,0,3,,,69.1,307,72,26,23,10,29,11,1,1,0,57,"Tim Worrell",1139,124580
"Jason Isringhausen","OAK",6,4,3.7826099503923336,66,0,0,0,0,33,,,69,304,67,34,29,6,32,5,3,5,1,57,"Jason Isringhausen",1158,116414
"Jeff Brantley","PHI",2,7,5.855422628654535,55,0,0,0,0,23,,,55.1,256,64,36,36,12,29,0,2,2,0,57,"Jeff Brantley",1001358,111397
"Omar Olivares","OAK",4,8,6.75,21,16,2,1,0,0,,,108,508,134,86,81,10,60,0,7,4,0,57,"Omar Olivares",1009771,119982
"Mike Morgan","ARI",5,5,4.868852763495071,60,4,0,0,0,5,,,101.2,448,123,55,55,10,40,5,1,0,0,56,"Mike Morgan",67,119374
"Carlos Almánzar","SDP",4,5,4.392346101001977,62,0,0,0,0,0,,,69.2,308,73,35,34,12,25,2,4,2,0,56,"Carlos Almanzar",308,110179
"John Franco","NYM",5,4,3.395210899275027,62,0,0,0,0,4,,,55.2,239,46,24,21,6,26,6,2,2,0,56,"John Franco",874,114374
"Terry Adams","LAD",6,9,3.5217396614375756,66,0,0,0,0,2,,,84.1,370,80,42,33,6,39,0,0,5,0,56,"Terry Adams",946,110067
"Ricky Bottalico","KCR",9,6,4.830275398404021,62,0,0,0,0,16,,,72.2,319,65,40,39,12,41,3,2,5,1,56,"Ricky Bottalico",948,111262
"Kevin Walker","SDP",7,1,4.185001596451414,70,0,0,0,0,0,,,66.2,287,49,35,31,5,38,6,5,2,1,56,"Kevin Walker",1060,276526
"Bob Wickman","- - -",3,5,3.0963303835923215,69,0,0,0,0,30,,,72.2,309,64,30,25,1,32,5,1,2,0,55,"Bob Wickman",413,124233
"Dwight Gooden","- - -",6,5,4.714286741918671,27,14,4,0,0,2,,,105,467,119,64,55,23,44,3,3,5,0,55,"Dwight Gooden",1004852,114947
"Tim Crabtree","TEX",2,7,5.153526807807928,68,0,0,0,0,2,,,80.1,352,86,52,46,7,31,6,2,4,0,54,"Tim Crabtree",1002715,112775
"Doug Jones","OAK",4,2,3.9272734082435967,54,0,0,0,0,2,,,73.1,319,86,34,32,6,18,4,2,0,0,54,"Doug Jones",1006552,116682
"Steve Rain","CHC",3,4,4.348994513362901,37,0,0,0,0,0,,,49.2,214,46,25,24,10,27,0,1,4,0,54,"Steve Rain",1010657,219494
"Joe Slusarski","HOU",2,7,4.207792207792208,54,0,0,0,0,3,,,77,327,80,36,36,8,22,3,3,6,0,54,"Joe Slusarski",1012071,122330
"Dennis Cook","NYM",6,3,5.33898443163453,68,0,0,0,0,2,,,59,269,63,35,35,8,31,4,5,3,2,53,"Dennis Cook",8,112621
"Matt Mantei","ARI",1,1,4.566177367133016,47,0,0,0,0,17,,,45.1,200,31,24,23,4,35,1,2,5,0,53,"Matt Mantei",64,118256
"Danny Graves","CIN",10,5,2.562043724281597,66,0,0,0,0,30,,,91.1,388,81,31,26,8,42,7,3,3,1,53,"Danny Graves",326,115056
"Steve Sparks","DET",7,5,4.06730791608964,20,15,8,1,1,1,,,104,446,108,55,47,7,29,0,4,6,0,53,"Steve Sparks",499,122562
"Paul Byrd","PHI",2,9,6.506024320649216,17,15,8,0,0,0,,,83,371,89,67,60,17,35,2,3,1,0,53,"Paul Byrd",594,111838
"Jason Grimsley","NYY",3,2,5.044983264993816,63,4,0,0,0,1,,,96.1,428,100,58,54,10,42,1,5,16,0,53,"Jason Grimsley",602,115169
"Sean Lowe","CHW",4,1,5.476417508615259,50,5,1,0,0,0,,,70.2,325,78,47,43,10,39,3,6,3,0,53,"Sean Lowe",994,117957
"Jason Christiansen","- - -",3,8,5.0625012069943445,65,0,0,0,0,1,,,48,210,41,29,27,3,27,5,2,3,0,53,"Jason Christiansen",1111,112270
"Lance Painter","TOR",2,0,4.724999369144524,42,2,0,0,0,0,,,66.2,285,69,37,35,9,22,1,2,4,0,53,"Lance Painter",1675,120183
"John Wetteland","TEX",6,5,4.200000267028826,62,0,0,0,0,34,,,60,269,67,35,28,10,24,2,2,0,0,53,"John Wetteland",1013815,124123
"Eddie Guardado","MIN",7,4,3.940541434333508,70,0,0,0,0,9,,,61.2,262,55,27,27,14,25,3,1,1,1,52,"Eddie Guardado",727,115216
"Mike Thurman","MON",4,9,6.418867185327242,17,17,6,0,0,0,,,88.1,415,112,69,63,9,46,4,3,2,0,52,"Mike Thurman",852,123327
"Mike Timlin","- - -",5,4,4.17525777300862,62,0,0,0,0,12,,,64.2,295,67,33,30,8,35,6,4,0,0,52,"Mike Timlin",1187,123348
"Felix Heredia","CHC",7,3,4.755682952024991,74,0,0,0,0,2,,,58.2,250,46,31,31,6,33,4,2,5,0,52,"Felix Heredia",1304,115803
"Geraldo Guzman","ARI",5,4,5.3701650101872955,13,10,3,0,0,0,,,60.1,259,66,36,36,8,22,0,2,3,0,52,"Geraldo Guzman",1005159,275698
"Kerry Ligtenberg","ATL",2,3,3.611466108894577,59,0,0,0,0,12,,,52.1,217,43,21,21,7,24,5,0,0,0,51,"Kerry Ligtenberg",100,117763
"Kelly Wunsch","CHW",6,3,2.9347833996686563,83,0,0,0,0,1,,,61.1,259,50,22,20,4,29,1,2,0,0,51,"Kelly Wunsch",259,279823
"Juan Acevedo","MIL",3,7,3.810483988192281,62,0,0,0,0,0,,,82.2,347,77,38,35,11,31,9,1,3,2,51,"Juan Acevedo",458,110032
"Vicente Padilla","- - -",4,7,3.719388478996993,55,0,0,0,0,2,,,65.1,291,72,33,27,3,28,7,1,1,0,51,"Vicente Padilla",964,218894
"Jason Schmidt","PIT",2,5,5.400000433670882,11,11,2,0,0,0,,,63.1,295,71,43,38,6,41,2,1,1,0,51,"Jason Schmidt",1131,121834
"Stan Belinda","- - -",1,3,7.714287553515192,56,0,0,0,0,1,,,46.2,220,55,44,40,14,22,5,3,2,0,51,"Stan Belinda",1000792,110811
"Felipe Lira","MON",5,8,5.400000742928029,53,7,0,0,0,0,,,101.2,468,129,71,61,11,36,6,4,2,1,51,"Felipe Lira",1007649,117809
"J.C. Romero","MIN",2,7,7.02312076783631,12,11,4,0,0,0,,,57.2,268,72,51,45,8,30,0,1,2,1,50,"J.C. Romero",754,240694
"David Weathers","MIL",3,5,3.065502387667486,69,0,0,0,0,1,,,76.1,320,73,29,26,7,32,8,2,0,0,50,"David Weathers",902,124000
"Cliff Politte","PHI",4,3,3.6610169491525424,12,8,6,0,0,0,,,59,251,55,24,24,8,27,1,0,3,0,50,"Cliff Politte",967,131700
"Bronson Arroyo","PIT",2,6,6.40465130483608,20,12,3,0,0,0,,,71.2,338,88,61,51,10,36,6,4,3,1,50,"Bronson Arroyo",978,276520
"Reid Cornelius","FLA",4,10,4.824000883300943,22,21,9,0,0,0,,,125,547,135,74,67,19,50,4,4,8,5,50,"Reid Cornelius",1002634,112692
"Ken Hill","- - -",5,8,7.163266559130965,18,17,5,0,0,0,,,81.2,399,107,67,65,16,59,1,2,6,0,50,"Ken Hill",1005827,115941
"Chuck McElroy","BAL",3,0,4.689474625732949,43,2,1,0,0,0,,,63.1,282,60,36,33,6,34,2,2,6,0,50,"Chuck McElroy",1008477,118660
"Troy Percival","ANA",5,5,4.5,54,0,0,0,0,32,,,50,221,42,27,25,7,30,4,2,1,0,49,"Troy Percival",29,120401
"Jarrod Washburn","ANA",7,2,3.7351784287974286,14,14,7,0,0,0,,,84.1,340,64,38,35,16,37,0,1,1,0,49,"Jarrod Washburn",40,132220
"Wayne Gomes","PHI",4,6,4.398191563599035,65,0,0,0,0,7,,,73.2,324,72,41,36,6,35,3,3,10,0,49,"Wayne Gomes",191,114908
"Darren Oliver","TEX",2,9,7.416666142734518,21,21,5,0,0,0,,,108,501,151,95,89,16,42,3,4,4,1,49,"Darren Oliver",206,119984
"Alan Embree","SFG",3,5,4.950000314712544,63,0,0,0,0,2,,,60,263,62,34,33,4,25,2,3,1,0,49,"Alan Embree",1030,113833
"Francisco Cordero","TEX",1,2,5.353449684261371,56,0,0,0,0,0,,,77.1,365,87,51,46,11,48,3,4,7,0,49,"Francisco Cordero",1243,150188
"Bill Simas","CHW",2,3,3.458128598688225,60,0,0,0,0,0,,,67.2,283,69,27,26,9,22,6,1,1,0,49,"Bill Simas",1011977,122239
"Scott Strickland","MON",4,3,3.000000476837234,49,0,0,0,0,9,,,48,200,38,18,16,3,16,2,1,2,0,48,"Scott Strickland",897,232994
"Antonio Alfonseca","FLA",5,6,4.242858067726804,68,0,0,0,0,45,,,70,311,82,35,33,7,24,3,1,0,2,47,"Antonio Alfonseca",260,110134
"Paul Quantrill","TOR",2,5,4.517929248141247,68,0,0,0,0,1,,,83.2,367,100,45,42,7,25,1,2,1,0,47,"Paul Quantrill",669,120824
"Armando Almanza","FLA",4,2,4.856117240243702,67,0,0,0,0,0,,,46.1,216,38,27,25,3,43,6,2,1,0,46,"Armando Almanza",507,150355
"Jeff Tam","OAK",3,3,2.6264592219388856,72,0,0,0,0,3,,,85.2,351,86,30,25,3,23,8,1,3,0,46,"Jeff Tam",940,134641
"Chris Fussell","KCR",5,3,6.300001201629867,20,9,2,0,0,0,,,70,320,76,52,49,18,44,2,2,3,0,46,"Chris Fussell",1004410,136728
"Daniel Garibay","CHC",2,8,6.026786227463504,30,8,3,0,0,0,,,74.2,345,88,54,50,9,39,1,1,4,0,46,"Daniel Garibay",1004536,150133
"Scott Kamieniecki","- - -",3,4,5.586209284707454,52,0,0,0,0,2,,,58,271,64,40,36,9,42,6,1,3,0,46,"Scott Kamieniecki",1006681,116824
"Heathcliff Slocumb","- - -",2,4,4.980583677149207,65,0,0,0,0,1,,,68.2,309,69,43,38,9,37,4,3,1,2,46,"Heathcliff Slocumb",1012069,122329
"Vladimir Nunez","FLA",0,6,7.902439612593459,17,12,2,0,0,0,,,68.1,322,88,63,60,12,34,2,2,5,0,45,"Vladimir Nunez",532,136727
"Manny Aybar","- - -",2,2,4.3109245360103925,54,0,0,0,0,0,,,79.1,349,74,42,38,11,35,3,2,7,1,45,"Manny Aybar",1107,110403
"Dan Plesac","ARI",5,1,3.1500015020377647,62,0,0,0,0,0,,,40,182,34,21,14,4,26,2,0,3,0,45,"Dan Plesac",1319,120624
"Lou Pote","ANA",1,1,3.397351722906495,32,1,0,0,0,1,,,50.1,214,52,23,19,4,17,1,0,3,0,44,"Lou Pote",30,150010
"Buddy Groom","BAL",6,3,4.853934248655254,70,0,0,0,0,4,,,59.1,260,63,37,32,5,21,2,0,1,0,44,"Buddy Groom",143,115183
"Jose Jimenez","COL",5,2,3.1839627224850524,72,0,0,0,0,24,,,70.2,301,63,27,25,4,28,6,3,5,0,44,"Jose Jimenez",435,150455
"Jose Santiago","KCR",8,6,3.9130434782608696,45,0,0,0,0,2,,,69,302,70,33,30,7,26,3,3,0,0,44,"Jose Santiago",972,121696
"Tanyon Sturtze","- - -",5,2,4.741462708790445,29,6,3,0,0,0,,,68.1,300,72,39,36,8,29,1,3,2,0,44,"Tanyon Sturtze",1230,122915
"Roy Halladay","TOR",4,7,10.640393888719796,19,13,2,0,0,0,,,67.2,349,107,87,80,14,42,0,2,6,1,44,"Roy Halladay",1303,136880
"Rheal Cormier","BOS",3,3,4.609756955357427,64,0,0,0,0,0,,,68.1,293,74,40,35,7,17,2,0,1,0,43,"Rheal Cormier",952,112690
"Mike Fyhrie","ANA",0,0,2.392405698666698,32,0,0,0,0,0,,,52.2,220,54,14,14,4,15,4,0,0,0,43,"Mike Fyhrie",1447,114499
"Al Levine","ANA",3,4,3.8706301192188493,51,5,0,0,0,2,,,95.1,426,98,44,41,10,49,5,2,1,0,42,"Al Levine",20,117722
"Jon Garland","CHW",4,8,6.459328964574903,15,13,4,0,0,0,,,69.2,324,82,55,50,10,40,0,1,4,0,42,"Jon Garland",232,279782
"T.J. Mathews","OAK",2,3,6.033522124699481,50,0,0,0,0,0,,,59.2,273,73,40,40,10,25,5,2,2,0,42,"T.J. Mathews",567,118421
"Hideki Irabu","MON",2,5,7.243903281502989,11,11,6,0,0,0,,,54.2,247,77,45,44,9,14,0,1,5,2,42,"Hideki Irabu",1255,116400
"Mike Myers","COL",0,1,1.9852951756816286,78,0,0,0,0,1,,,45.1,177,24,10,10,2,24,3,2,1,0,41,"Mike Myers",68,119624
"Scott Erickson","BAL",5,8,7.866906043023525,16,16,5,1,0,0,,,92.2,446,127,81,81,14,48,0,5,3,0,41,"Scott Erickson",137,113884
"B.J. Ryan","BAL",2,3,5.9062508800999645,42,0,0,0,0,0,,,42.2,193,36,29,28,7,31,1,0,2,1,41,"B.J. Ryan",168,124805
"Charles Nagy","CLE",2,7,8.210526315789474,11,11,2,0,0,0,,,57,267,71,53,52,15,21,2,2,1,0,41,"Charles Nagy",397,119640
"Doug Brocail","DET",5,4,4.08552713605522,49,0,0,0,0,0,,,50.2,221,57,25,23,5,14,2,1,1,1,41,"Doug Brocail",551,111492
"Kevin Beirne","CHW",1,3,6.704696785001883,29,1,0,0,0,0,,,49.2,220,50,41,37,9,20,1,4,1,0,41,"Kevin Beirne",638,150312
"Jose Cabrera","HOU",2,3,5.915731604872201,52,0,0,0,0,2,,,59.1,266,74,40,39,10,17,2,3,1,1,41,"Jose Cabrera",679,111850
"Mike James","STL",2,2,3.1558451720890996,51,0,0,0,0,2,,,51.1,213,40,22,18,7,24,2,3,2,0,41,"Mike James",1453,116480
"Tomo Ohka","BOS",3,6,3.1153847635806384,13,12,6,0,0,0,,,69.1,297,70,25,24,7,26,0,2,3,0,40,"Tomo Ohka",788,219594
"Mike Holtz","ANA",3,4,5.048782366787931,61,0,0,0,0,0,,,41,176,37,26,23,4,18,2,2,1,0,40,"Mike Holtz",920,116114
"Mike Fetters","LAD",6,2,3.240000247192402,51,0,0,0,0,5,,,50,200,35,18,18,7,25,2,2,3,0,40,"Mike Fetters",988,114097
"Paul Wilson","TBD",1,4,3.3529409883756642,11,7,4,0,0,0,,,51,206,38,20,19,1,16,2,4,1,0,40,"Paul Wilson",1234,124417
"Dan Miceli","FLA",6,4,4.253425213203066,45,0,0,0,0,0,,,48.2,207,45,23,23,4,18,2,1,3,0,40,"Dan Miceli",1463,119023
"Stan Spencer","SDP",2,2,3.261744632414273,8,8,4,0,0,0,,,49.2,208,44,22,18,7,19,1,2,0,1,40,"Stan Spencer",1012329,136461
"Josias Manzanillo","PIT",2,2,3.3750003657558145,43,0,0,0,0,0,,,58.2,246,50,23,22,6,32,4,0,1,0,39,"Josias Manzanillo",996,118268
"Steve Reed","CLE",2,0,4.339286601057039,57,0,0,0,0,0,,,56,243,58,30,27,7,21,4,1,2,1,39,"Steve Reed",1053,121002
"Jeff Shaw","LAD",3,4,4.238373033029652,60,0,0,0,0,27,,,57.1,249,61,29,27,7,16,3,1,0,0,39,"Jeff Shaw",1011823,122079
"Rick Aguilera","CHC",1,2,4.909092349606383,54,0,0,0,0,29,,,47.2,210,47,28,26,11,18,2,4,1,0,38,"Rick Aguilera",1000086,110090
"Scott Karl","- - -",4,5,7.419846950131127,23,13,2,0,0,0,,,87.1,424,126,77,72,16,45,3,3,5,0,38,"Scott Karl",1006703,116845
"Miguel Batista","- - -",2,7,8.540815994075231,18,9,1,0,0,0,,,65.1,310,85,68,62,19,37,2,2,4,0,37,"Miguel Batista",46,110683
"Mark Buehrle","CHW",4,1,4.2077921556771,28,3,1,0,0,0,,,51.1,225,55,27,24,5,19,1,3,0,0,37,"Mark Buehrle",225,279824
"Chad Durbin","KCR",2,5,8.211983010425305,16,16,5,0,0,0,,,72.1,349,91,71,66,14,43,1,0,7,0,37,"Chad Durbin",1442,239795
"Hipolito Pichardo","BOS",6,3,3.4615384615384617,38,1,0,0,0,1,,,65,275,63,29,25,1,26,2,3,2,0,37,"Hipolito Pichardo",1472,120539
"John Johnstone","SFG",3,4,6.300001922608009,47,0,0,0,0,0,,,50,222,64,35,35,11,13,2,2,0,0,37,"John Johnstone",1006475,116651
"Marc Wilkins","PIT",4,2,5.071824273341115,52,0,0,0,0,0,,,60.1,277,54,34,34,4,43,3,6,3,0,37,"Marc Wilkins",1013959,124270
"Jaret Wright","CLE",3,4,4.70322569070076,9,9,4,1,1,0,,,51.2,217,44,27,27,6,28,0,1,2,0,36,"Jaret Wright",415,124605
"Dennys Reyes","CIN",2,1,4.534353389711092,62,0,0,0,0,0,,,43.2,200,43,31,22,5,29,0,1,6,0,36,"Dennys Reyes",444,121096
"Brian Cooper","ANA",4,8,5.896552241231304,15,15,4,1,1,0,,,87,396,105,66,57,18,35,1,2,1,0,36,"Brian Cooper",1295,150001
"Osvaldo Fernandez","CIN",4,3,3.6150631392629213,15,14,8,1,0,0,,,79.2,327,69,33,32,6,31,2,2,1,1,36,"Osvaldo Fernandez",1004000,114080
"Alan Mills","- - -",4,1,5.290539858722705,41,0,0,0,0,2,,,49.1,234,56,29,29,9,35,1,2,4,0,36,"Alan Mills",1008949,119142
"Scott Service","OAK",1,2,6.381817296556328,20,0,0,0,0,1,,,36.2,172,45,31,26,5,19,1,1,0,0,35,"Scott Service",1684,122012
"Rod Beck","BOS",3,0,3.0983620120523225,34,0,0,0,0,0,,,40.2,169,34,15,14,2,12,1,2,1,0,35,"Rod Beck",1730,110763
"Dan Serafini","- - -",2,5,5.510203545414327,14,11,4,0,0,0,,,65.1,300,79,41,40,11,28,1,4,3,0,35,"Dan Serafini",1812,122007
"Sean Bergman","MIN",4,5,9.661766611388051,15,14,2,0,0,0,,,68,337,111,76,73,18,33,1,2,2,0,35,"Sean Bergman",1000881,110909
"Marc Valdes","HOU",5,5,5.0823541956709954,53,0,0,0,0,2,,,56.2,264,69,41,32,3,25,1,5,1,0,35,"Marc Valdes",1013313,123596
"Will Cunnane","SDP",1,1,4.226087727537819,27,3,1,0,0,0,,,38.1,169,35,21,18,2,21,0,1,1,0,34,"Will Cunnane",274,112940
"Nelson Cruz","DET",5,2,3.0731721613684684,27,0,0,0,0,0,,,41,172,39,14,14,4,13,3,3,2,0,34,"Nelson Cruz",554,112906
"Mike DeJean","COL",4,4,4.893750816732782,54,0,0,0,0,0,,,53.1,235,54,31,29,9,30,6,0,5,0,34,"Mike DeJean",682,113211
"Matt Morris","STL",3,3,3.566037222515002,31,0,0,0,0,4,,,53,226,53,22,21,3,17,1,2,0,0,34,"Matt Morris",1172,119403
"Jamie Brewington","CLE",3,0,5.3602929148297225,26,0,0,0,0,0,,,45.1,205,56,28,27,3,19,0,2,1,0,34,"Jamie Brewington",1001411,111448
"Todd Erdos","- - -",0,0,5.9268291304325675,36,0,0,0,0,2,,,54.2,260,63,38,36,7,28,1,7,2,0,34,"Todd Erdos",1003804,113875
"Bryce Florie","BOS",0,4,4.56081163369466,29,0,0,0,0,1,,,49.1,223,57,30,25,5,19,6,1,0,0,34,"Bryce Florie",1004172,114255
"Ryan Glynn","TEX",5,7,5.582705966303264,16,16,6,0,0,0,,,88.2,412,107,65,55,15,41,2,3,3,0,33,"Ryan Glynn",686,150281
"Everett Stull","MIL",2,3,5.81538478603025,20,4,1,0,0,0,,,43.1,199,41,30,28,7,30,3,4,5,0,33,"Everett Stull",712,122904
"Ron Mahay","- - -",1,1,7.185484423597738,23,2,0,0,0,0,,,41.1,199,57,35,33,10,25,1,0,4,0,32,"Ron Mahay",290,118158
"Jim Brower","CLE",2,3,6.2419358679208985,17,11,3,0,0,0,,,62,293,80,45,43,11,31,1,2,3,0,32,"Jim Brower",313,150342
"Seth Etherton","ANA",5,1,5.519337481869648,11,11,4,0,0,0,,,60.1,270,68,38,37,16,22,0,1,2,0,32,"Seth Etherton",322,150003
"Mike Venafro","TEX",3,1,3.8343219499986323,77,0,0,0,0,1,,,56.1,248,64,27,24,2,21,4,4,1,0,32,"Mike Venafro",943,150291
"Jason Boyd","PHI",0,1,6.5533997572296405,30,0,0,0,0,0,,,34.1,161,39,28,25,2,24,4,1,1,0,32,"Jason Boyd",1020,150150
"Brian Sikorski","TEX",1,3,5.734514823039859,10,5,1,0,0,0,,,37.2,187,46,31,24,9,25,1,1,1,0,32,"Brian Sikorski",7603,136920
"Rich Loiselle","PIT",2,3,5.102362357983998,40,0,0,0,0,0,,,42.1,203,43,27,24,5,30,5,3,1,0,32,"Rich Loiselle",1007711,117874
"Robert Ramsay","SEA",1,1,3.397352109127864,37,1,1,0,0,0,,,50.1,230,43,22,19,3,40,3,1,4,0,32,"Robert Ramsay",1010682,150171
