Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Kevin Appier","OAK",195.1,94.78592296680141,125.35534975087432,75.61378299907699,87.96554445353463,92.49707699109567,122.32832601749679,95.58325973225344,103.75682283364338,95.1019278336335,104.05715870469888,94.02100236484205,104.98808201634209,,,,,"Kevin Appier",3,110293
"Dennis Cook","NYM",59,119.80514505026991,123.27655362603238,97.18405623035177,104.52639259838668,115.22889024620216,118.56768900461883,103.66447206191471,109.97194142584105,108.90881613208516,103.03513217248417,120.43341152234194,107.5338042717713,,,,,"Dennis Cook",8,112621
"Al Levine","ANA",95.1,63.23173216503201,123.38729312917182,51.24655060124478,78.36396728032773,62.492839164529556,121.94545149717901,96.54419010342838,103.48054610755474,90.90500694849491,111.70404346171634,78.5609787857055,107.53001630840295,,,,,"Al Levine",20,117722
"Ramon Ortiz","ANA",111.1,94.10834179250615,118.59230729658208,79.35450715328543,120.7837174616991,98.03280398252474,123.53778650707218,85.45834383386824,91.02020240786447,80.32620458264523,94.39778324416908,103.36727104305119,112.3674231399997,,,,,"Ramon Ortiz",27,150009
"Troy Percival","ANA",50,140.65544812398625,144.0357510612579,97.65314921388273,104.58975476888848,140.53819526953595,143.9156777923702,82.09539974781323,96.63814028711768,87.80597262070532,105.14199020486149,91.33510401325074,101.30620522173454,,,,,"Troy Percival",29,120401
"Lou Pote","ANA",50.1,125.46643559427875,81.07974482921662,154.74448618083045,59.36978839807037,130.32552025139663,84.21981341120278,97.51433269537208,91.99824933317659,107.48865373165538,104.2034114951099,68.95499399583586,71.30225137493795,,,,,"Lou Pote",30,150010
"Scott Schoeneweis","ANA",170,65.85309095840893,94.61171883435566,69.6035239455903,92.28507773725457,66.63175619548852,95.73043233361112,101.05465125907953,98.69091124092903,94.83045043036175,91.26745697974233,110.67665545135092,105.28390252331693,,,,,"Scott Schoeneweis",33,150011
"Aaron Sele","SEA",211.2,92.8963326206372,83.92634112134027,110.68793250821776,60.0008702478923,95.63685450997646,86.40223899108015,98.4847708675516,93.53100623247431,100.84028144529003,98.79689372766312,95.25125829517188,84.71861546743278,,,,,"Aaron Sele",34,121986
"Donne Wall","SDP",53.2,72.06840775266933,91.80903338137098,78.49817296402985,57.45704626362821,80.38098652236317,102.39854407950016,72.64307365541694,73.31219515942252,69.41912263937425,101.75095159438914,78.18594857584608,92.73461025071038,,,,,"Donne Wall",39,123849
"Jarrod Washburn","ANA",84.1,83.39257075008717,105.32260064850227,79.17822908910559,141.73656086565634,91.34982689350556,115.3724015449245,78.28965273963647,80.37264196859284,67.57725487770739,115.47295234903991,75.81175784494748,119.04406394381215,,,,,"Jarrod Washburn",40,132220
"Ben Weber","- - -",22.2,85.95951442990118,62.585802775348185,136.56036111675945,0,83.29993540429234,60.541785183020124,108.9428410716542,102.35453685239098,113.89582504451856,62.89456266718376,140.39323738504123,57.68464584209224,,,,,"Ben Weber",41,276533
