Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Kenley Jansen","LAD",24.1,,,0.61883408,,,0.28475336,0.09641256,,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","SFG",18,0.03928571,,,,,0.34285714,0.13928571,,,,0.47857143,,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",67.1,0.46001649,,0.09645507,,,,0.19291014,0.09068425,,,0.15993405,,,,"Max Scherzer",3137,453286
"Will Harris","WSN",17.2,0.01146132,,0.76504298,,,,,0.2234957,,,,,,,"Will Harris",3192,501789
"T.J. McFarland","OAK",20.2,,,,,,0.59818731,0.23564955,,,,0.16616314,,,,"T.J. McFarland",3237,519008
"Zack Britton","NYY",19,,,,,,0.80276817,0.19723183,,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",16.2,0.18791946,,0.21812081,0.18120805,,0.15771812,0.23825503,,0.01677852,,,,,,"Jeff Samardzija",3254,502188
"Aníbal Sánchez","WSN",53,0.26982492,,0.23274974,0.29145211,,0.07929969,,0.06179197,,,0.06488157,,,,"Anibal Sanchez",3284,434671
"Darren O'Day","ATL",16.1,0.47509579,,,,,0.09578544,0.42911877,,,,,,,,"Darren O'Day",3321,503285
"Drew Butera","COL",1.2,0.96774194,,,,,,,,,,0.03225806,,,,"Drew Butera",3411,460077
"Danny Duffy","KCR",56.1,0.38494168,,,,,0.1495228,0.17179215,0.14103924,,,0.15270414,,,,"Danny Duffy",3542,518633
"Liam Hendriks","OAK",25.1,0.7027027,,,,,,0.22162162,0.07027027,,,0.00540541,,,,"Liam Hendriks",3548,521230
"Matt Magill","SEA",10.1,0.32768362,,,,,,0.38983051,0.28248588,,,,,,,"Matt Magill",3950,543483
"Edinson Volquez","TEX",5.2,0.09259259,,,,,0.41666667,,,0.18518519,,0.30555556,,,,"Edinson Volquez",3990,450172
"Yusmeiro Petit","OAK",21.2,0.42539683,,0.28571429,,,,,0.10793651,,,0.18095238,,,,"Yusmeiro Petit",4020,433589
"Pedro Strop","CIN",2.1,0.19047619,,0.19047619,0.07936508,,0.28571429,0.25396825,,,,,,,,"Pedro Strop",4070,467008
"Derek Holland","PIT",40.2,0.03198887,,,,,0.43532684,,,0.37273992,,0.15994437,,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",44.1,0.00411523,,,,,0.521262,0.23182442,0.07270233,,,0.17009602,,,,"Jake Arrieta",4153,453562
"Rafael Dolis","TOR",24,0.00483092,,,0.18599034,,0.60628019,0.20289855,,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","ATL",22.2,0.02786378,,0.55108359,0.03095975,,,,,0.39009288,,,,,,"Mark Melancon",4264,453343
"Justin Wilson","NYM",19.2,0.57681159,,0.37391304,,,0.01449275,0.03478261,,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",18.2,0.0755287,,0.3021148,,,0.44108761,,0.13293051,,,0.04833837,,,,"Tyler Chatwood",4338,543022
"Erik Kratz","NYY",2,0.52631579,,,,,,,,,,,,0.47368421,,"Erik Kratz",4403,456124
"Jordan Zimmermann","DET",5.2,0.28703704,,,,,0.25925926,0.30555556,0.10185185,,,0.0462963,,,,"Jordan Zimmermann",4505,519455
"Charlie Morton","TBR",38,0.35454545,,0.08787879,0.02121212,,0.20909091,,0.32727273,,,,,,,"Charlie Morton",4676,450203
"Nate Jones","CIN",18.2,0.01385042,,,,,0.52077562,0.46260388,,,,0.00277008,,,,"Nate Jones",4696,518858
"Matt Shoemaker","TOR",28.2,0.18609865,,,0.32511211,,0.25560538,0.1838565,,0.04932735,,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,0.44103393,,0.0355412,,,0.02584814,0.02907916,0.43941842,0.02423263,,0.00484653,,,,"Rich Hill",4806,448179
"Mike Montgomery","KCR",5.1,0.22680412,,0.29896907,,,0.15463918,,0.10309278,,,0.21649485,,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",61,0.2906746,,0.30456349,,,0.15178571,,0.12797619,,,0.125,,,,"Jon Lester",4930,452657
"Cole Hamels","ATL",3.1,0.15384615,,0.30769231,,,0.09615385,,0.15384615,,,0.28846154,,,,"Cole Hamels",4972,430935
"Jake Diekman","OAK",21.1,0.55084746,,,,,0.04237288,0.4039548,,,,0.00282486,,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,0.14945055,,,0.09230769,,0.45934066,0.2967033,0.0021978,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,0.04918033,,0.27868852,,,0.19125683,,0.1284153,0.00273224,,0.34972678,,,,"Wade LeBlanc",5221,453281
"Blake Parker","PHI",16,0.41269841,,,0.42222222,,,,0.16507937,,,,,,,"Blake Parker",5224,453284
"Wilmer Font","TOR",16.1,0.54076087,,,0.05706522,,0.16304348,0.15217391,0.08695652,,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",6.1,0.13953488,,0.06976744,,,0.39534884,0.17054264,,,,0.2248062,,,,"Jose Alvarez",5358,501625
"Michael Pineda","MIN",26.2,0.5010989,,,,,,0.38461538,,,,0.11428571,,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",2.1,0.06779661,,,,,0.44067797,0.33898305,,0.03389831,,0.11864407,,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",17,0.42156863,,,,,,0.21895425,,,,0.35947712,,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",17,0.06885246,,0.33770492,,,0.4,0.14098361,,,,0.05245902,,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",41.2,0.38873239,,0.36619718,,,0.0056338,,0.22676056,,,0.01267606,,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,0.55495979,,,,,,,0.44504021,,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,0.58254717,,,,,0.03773585,0.33018868,,,,0.0495283,,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,0.18269231,,,0.20432692,,0.19711538,,0.06971154,,,0.34615385,,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,0.33168317,,,0.17574257,,0.27475248,,0.21782178,,,,,,,"Junior Guerra",5702,448855
"Kelvin Herrera","CHW",2.1,0.18918919,,0.02702703,,,0.48648649,0.05405405,0.02702703,,,0.21621622,,,,"Kelvin Herrera",6033,516969
"Dellin Betances","NYM",11.2,0.48962656,,,,,,0.00829876,0.09958506,0.40248963,,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","SFG",25,0.10154525,,0.12362031,,,0.25165563,,,0.22958057,,0.29359823,,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,0.22969188,,0.26890756,,,0.23529412,,,0.26610644,,,,,,"David Phelps",6316,475479
"Jake Odorizzi","MIN",13.2,0.41785714,,0.11071429,0.23571429,,,0.18214286,0.05357143,,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",23.1,0.47560976,,,,,0.04146341,0.32682927,,,,0.15609756,,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,0.57418112,,,,,0.05587669,0.28131021,,,,0.08863198,,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,0.02673797,,,,,0.44919786,0.51336898,,,,0.01069519,,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,0.00619579,,,0.35192069,,0.47459727,,,0.16728625,,,,,,"Alex Cobb",6562,502171
"Robert Stock","BOS",13.1,0.64031621,,,,,,0.22924901,,,,0.13043478,,,,"Robert Stock",6576,476594
"Brad Brach","NYM",12.1,0.17254902,,0.32156863,,,0.19607843,0.0745098,,,,0.23529412,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",68,0.34695731,,,,,0.04813806,0.27066303,0.0653951,,,0.2688465,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","CHC",15.1,0.62333333,,,,,,,,0.37666667,,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",22.1,0.28415301,,0.71584699,,,,,,,,,,,,"Alex Colome",6661,517008
"Andrew Miller","STL",13,0.30097087,,,,,0.09708738,0.59708738,0.00485437,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","LAA",31.1,0.2465035,,0.01748252,,,0.33216783,0.17482517,0.11013986,,,0.11888112,,,,"Julio Teheran",6797,527054
"Sam Freeman","WSN",5,0.27777778,,,0.08333333,,0.43518519,,0.2037037,,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",63.1,0.330131,,,,,0.10393013,0.09868996,0.19126638,0.0069869,,0.26899563,,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,0.33895706,,0.20092025,,,0.06441718,,0.16104294,,,0.23466258,,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,0.15101646,,0.32042594,,,0.17715392,,0.09390126,,,0.25750242,,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,0.65251989,,0.00530504,,,0.00265252,0.20159151,0.04774536,,,0.09018568,,,,"Joakim Soria",6941,465657
"Luis García","TEX",8.1,0.19021739,,,0.18478261,,0.375,0.25,,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",14,0.49808429,,0.31800766,,,0.00383142,,,0.10727969,,0.07279693,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",21,0.37110482,,,,,,0.41926346,0.20963173,,,,,,,"Ryan Pressly",7005,519151
"Pat Venditte","MIA",4.1,0.14814815,,0.24074074,,,0.07407407,0.2962963,0.18518519,0.01851852,,0.03703704,,,,"Pat Venditte",7108,519381
"Daniel Bard","COL",24.2,0.43564356,,,,,0.12871287,0.30940594,,,,0.12623762,,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,0.75925926,,,,,,0.16666667,0.01851852,,,0.05555556,,,,"Daniel Hudson",7146,543339
"Logan Forsythe","MIA",1,,,,,,,0.7037037,0.07407407,,,0.22222222,,,,"Logan Forsythe",7185,523253
"Greg Holland","KCR",28.1,0.37360179,,,,,,0.50559284,0.1163311,,,0.00447427,,,,"Greg Holland",7196,518813
"Matt Davidson","CIN",3.1,0.15217391,,,,,0.65217391,,0.10869565,,,0.08695652,,,,"Matt Davidson",7226,571602
"Craig Stammen","SDP",24,0.06896552,,0.20689655,,,0.5862069,,,0.12201592,,0.01591512,,,,"Craig Stammen",7274,489334
"Javy Guerra","WSN",15.2,0.65263158,,,,,0.01754386,0.16842105,0.08421053,,,0.07719298,,,,"Javy Guerra",7407,457915
"J.A. Happ","NYY",49.1,0.44345616,,,,,0.21982211,0.18678526,0.01143583,,,0.13850064,,,,"J.A. Happ",7410,457918
"Wade Davis","COL",4.1,0.47058824,,0.21848739,,,,,,0.18487395,,0.12605042,,,,"Wade Davis",7441,451584
"Gio González","CHW",31.2,0.32532051,,,,,0.13782051,0.01923077,0.1875,,,0.33012821,,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,0.96385542,,,,,0.0060241,0.03012048,,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,0.47678019,,0.34674923,,,0.05572755,0.04024768,,,,0.08049536,,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,0.43504532,,,,,0.04028197,0.12688822,0.29808661,,,0.09969789,,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,0.43328551,,,,,0.02439024,0.11190818,0.04017217,,,0.3902439,,,,"Tommy Milone",7608,543548
"Juan Nicasio","TEX",1.1,,,,,,0.67391304,0.26086957,,,,0.06521739,,,,"Juan Nicasio",7731,504379
"Mike Fiers","OAK",59,0.3231441,,,,,0.11899563,0.27401747,0.12227074,,,0.16157205,,,,"Mike Fiers",7754,571666
"Richard Bleier","- - -",16.2,0.00458716,,0.18807339,,,0.50917431,0.24311927,,,,0.05504587,,,,"Richard Bleier",7803,542947
"Hunter Strickland","NYM",3.1,0.50819672,,,,,0.04918033,0.40983607,,,,0.03278689,,,,"Hunter Strickland",7836,519326
"Josh Lindblom","MIL",45.1,0.34936709,,0.19113924,0.10379747,,,0.16962025,0.09493671,,,0.09113924,,,,"Josh Lindblom",7882,458676
"Cory Gearrin","MIN",2,,,,,,0.36666667,0.33333333,,,,0.3,,,,"Cory Gearrin",7947,518715
"Anthony Bass","TOR",25.2,0.01813472,,,0.05958549,,0.53108808,0.39119171,,,,,,,,"Anthony Bass",7982,542914
"Marcus Walden","BOS",13.1,0.12982456,,0.39649123,,,0.25614035,0.21754386,,,,,,,,"Marcus Walden",8004,519393
"Will Smith","ATL",16,0.45238095,,,,,,0.46825397,0.07936508,,,,,,,"Will Smith",8048,519293
"Bryan Shaw","SEA",6,0.00641026,,0.60897436,,,,0.16666667,0.16666667,,,0.05128205,,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",47,0.0212766,,0.11835106,,,0.40558511,0.11037234,,0.10505319,,0.2393617,,,,"Brett Anderson",8223,474463
"Paolo Espino","WSN",6,0.52727273,,,,,0.01818182,0.09090909,0.30909091,,,0.05454545,,,,"Paolo Espino",8246,502179
"AJ Ramos","COL",2.2,0.28787879,,0.31818182,,,0.07575758,0.15151515,,,,0.16666667,,,,"AJ Ramos",8350,573109
"Homer Bailey","MIN",8,0.43609023,,,0.22556391,,0.0075188,0.22556391,,0.10526316,,,,,,"Homer Bailey",8362,456701
"Deolis Guerra","PHI",7.1,0.38461538,,,,,0.03846154,0.06923077,0.10769231,,,0.4,,,,"Deolis Guerra",8410,500610
"Ehire Adrianza","MIN",1,0.94444444,,,,,,,0.05555556,,,,,,,"Ehire Adrianza",8418,501303
"Justin Verlander","HOU",6,0.54794521,,,,,,0.38356164,0.01369863,,,0.05479452,,,,"Justin Verlander",8700,434378
"Tanner Roark","TOR",47.2,0.31742508,,,,,0.22308546,0.18201998,0.14650388,,,0.13096559,,,,"Tanner Roark",8753,543699
"Wade Miley","CIN",14.1,0.10526316,,0.49824561,,,0.03859649,0.01403509,0.10526316,0.00350877,,0.23508772,,,,"Wade Miley",8779,489119
"Oliver Drake","TBR",11,0.47953216,,,0.50292398,,,0.01754386,,,,,,,,"Oliver Drake",8823,543118
"César Valdez","BAL",14.1,0.06282723,,,,,0.09424084,0.0104712,,,,0.83246073,,,,"Cesar Valdez",9013,491624
"Kirby Yates","SDP",4.1,0.64356436,,,0.35643564,,,,,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","CLE",22,0.33977901,,,,,0.14088398,0.51381215,0.00552486,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,0.37700535,,0.28743316,0.14037433,,,0.02540107,0.1697861,,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,0.17228464,,,,,0.34831461,0.40262172,0.02059925,,,0.05617978,,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,0.0776699,,,,,0.51456311,,0.26456311,,,0.14320388,,,,"Jared Hughes",9325,453172
"Brock Holt","WSN",1.1,0.90322581,,,,,,,,,0.09677419,,,,,"Brock Holt",9345,571788
"Josh Tomlin","ATL",39.2,0.18434783,,0.50956522,,,0.00521739,,0.26086957,,,0.04,,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,0.02291667,,0.309375,,,0.32291667,0.065625,,,,0.27916667,,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","LAA",6,0.61403509,,0.07894737,,,,,0.30701754,,,,,,,"Ryan Buchter",9456,488748
"Jeremy Jeffress","CHC",23.1,0.11470588,,,0.32058824,,0.31470588,,,0.25,,,,,,"Jeremy Jeffress",9490,502026
"Brian Moran","- - -",4.2,0.59130435,,,,,0.00869565,0.36521739,0.03478261,,,,,,,"Brian Moran",9646,572383
"David Hale","- - -",17,0.44326241,,,,,0.08865248,,0.15602837,,,0.31205674,,,,"David Hale",9756,571735
"Joe Kelly","LAD",10,0.18128655,,,,,0.1871345,0.01754386,,0.61403509,,,,,,"Joe Kelly",9761,523260
"Garrett Richards","SDP",51.1,0.45812183,,,,,0.08883249,0.37817259,0.0748731,,,,,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",3.1,0.5,,,,,0.02631579,0.47368421,,,,,,,,"Rex Brothers",9794,571521
"Sergio Romo","MIN",20,0.11813187,,,,,0.12362637,0.6456044,,,,0.11263736,,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",9.1,0.05660377,,0.1572327,,,0.20125786,0.58490566,,,,,,,,"Chaz Roe",9866,475054
"Chris Rusin","ATL",3.1,,,0.3559322,,,0.42372881,0.11864407,0.05084746,,,0.05084746,,,,"Chris Rusin",9895,543734
"Brandon Kintzler","MIA",24.1,0.01457726,,,,,0.74927114,0.10495627,,,,0.13119534,,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,0.50663943,,,,,0.00102145,0.20735444,,0.06435138,,0.2206333,,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,0.61825726,,0.09543568,,,,0.20746888,0.07883817,,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,0.11904762,,0.45535714,,,0.11309524,0.16964286,0.11011905,,,0.0327381,,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,0.54447439,,,,,,0.20215633,0.25336927,,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,0.13871817,,0.00438982,,,0.35557507,0.24582968,0.07726076,,,0.17822651,,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",5,0.31325301,,,,,0.12048193,,0.3253012,,,0.24096386,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIA",18,0.55182073,,,,,,0.17647059,0.00560224,,,0.26610644,,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",43,,,0.09612403,,,0.50852713,0.15968992,0.05736434,,,0.17829457,,,,"Ryan Weber",10160,543901
"Aroldis Chapman","NYY",11.2,0.72361809,,,0.01507538,,0.04522613,0.2160804,,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","CHC",20.2,0.14363144,,0.43631436,,,0.31707317,0.05149051,,,,0.05149051,,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,0.43825441,,0.14206128,0.02506964,,0.2181987,0.01671309,0.10120706,,,0.05849582,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","NYM",14.1,0.03589744,,0.37948718,,,0.41025641,,0.05641026,,,0.11794872,,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","TBR",25,,,0.31085044,,,0.49853372,,0.1026393,,,0.08797654,,,,"Aaron Loup",10343,571901
"John Ryan Murphy","PIT",1,1,,,,,,,,,,,,,,"John Ryan Murphy",10346,571974
"Robbie Erlin","- - -",26.2,0.55748373,,,,,0.00867679,,0.27331887,,,0.16052061,,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,0.64819277,,,,,0.00240964,0.14216867,,,,0.20722892,,,,"Mychal Givens",10430,571710
"Scott Alexander","LAD",12.1,0.01980198,,,,,0.81188119,0.16831683,,,,,,,,"Scott Alexander",10591,518397
"Tyler Thornburg","CIN",7,0.57241379,,,,,,,0.22068966,,,0.20689655,,,,"Tyler Thornburg",10688,592804
"Trevor Rosenthal","- - -",23.2,0.67454068,,,,,0.03674541,0.20472441,,,,0.0839895,,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,0.01507538,,0.25125628,,,0.38442211,0.22110553,,,,0.1281407,,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",3.1,0.21428571,,,,,0.22857143,0.31428571,0.11428571,,,0.12857143,,,,"Mike Foltynewicz",10811,592314
"Jedd Gyorko","MIL",1,1,,,,,,,,,,,,,,"Jedd Gyorko",10816,576397
"Asher Wojciechowski","BAL",37,0.46142433,,0.16172107,,,,0.21661721,0.10830861,,,0.05192878,,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","LAD",19,0.03968254,,,,,0.79761905,0.09126984,,,,0.07142857,,,,"Adam Kolarek",10843,592473
"Chasen Shreve","NYM",25,0.51184834,,,0.40758294,,,0.08056872,,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,0.19347319,,,,,0.15617716,0.34498834,0.27972028,,,0.02564103,,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,0.44933921,,,,,,0.35506608,0.02643172,,,0.169163,,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,0.24735729,,0.20084567,,,0.17547569,,0.22198732,,,0.15433404,,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,0.52,,,,,0.05692308,0.12,,0.16153846,,0.14153846,,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,0.60040568,,,,,0.02839757,0.0020284,0.36511156,,,0.0040568,,,,"Grant Dayton",11203,594795
"Casey Sadler","- - -",19.1,0.00287356,,0.22988506,,,0.35057471,,0.37068966,,,0.04597701,,,,"Casey Sadler",11209,594987
"Aaron Barrett","WSN",1.2,,,,,,0.4516129,0.51612903,,,,0.03225806,,,,"Aaron Barrett",11243,502578
"Tyler Lyons","NYY",1.2,0.55172414,,,,,,0.31034483,,,,0.13793103,,,,"Tyler Lyons",11334,544928
"Seth Frankoff","SEA",2.2,0.32352941,,,,,,0.26470588,0.04411765,,,0.36764706,,,,"Seth Frankoff",11346,571676
"Brett Eibner","MIA",3.1,0.5,,0.26470588,,,,0.20588235,0.02941176,,,,,,,"Brett Eibner",11369,518649
"Tommy Kahnle","NYY",1,0.35,,,,,,0.05,,,,0.6,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","CHC",10,0.38251366,,,,,0.21857923,,0.31147541,,,0.08743169,,,,"Jose Quintana",11423,500779
"Drew Pomeranz","SDP",18.2,0.79566563,,,,,,,,0.20433437,,,,,,"Drew Pomeranz",11426,519141
"Brandon Workman","- - -",19.2,0.26329114,,0.34177215,,,,,,0.39493671,,,,,,"Brandon Workman",11428,519443
"Matt Grace","ARI",1,0.61111111,,,,,0.02777778,0.30555556,,,,0.05555556,,,,"Matt Grace",11449,594840
"A.J. Cole","TOR",23.1,0.34358974,,0.0974359,,,,0.45384615,0.02564103,,,0.07948718,,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,0.47368421,,,,,0.03571429,0.29417293,0.00093985,0.16823308,,0.02725564,,,,"Robbie Ray",11486,592662
"Joely Rodríguez","TEX",12.2,0.28017241,,,,,0.39224138,0.02586207,,,,0.30172414,,,,"Joely Rodriguez",11487,570257
"Josh Osich","- - -",18.1,0.22697368,,0.48355263,,,0.13815789,0.15131579,,,,,,,,"Josh Osich",11528,592612
"José Ureña","MIA",23.1,0.18939394,,,,,0.41666667,0.32323232,,,,0.07070707,,,,"Jose Urena",11589,570632
"Yolmer Sánchez","CHW",1,0.15384615,,,,,,,,,0.84615385,,,,,"Yolmer Sanchez",11602,570560
"Dovydas Neverauskas","PIT",19,0.46927374,,0.19273743,,,,,0.33798883,,,,,,,"Dovydas Neverauskas",11604,596720
"Mike Kickham","BOS",14,0.15648855,,,,,0.03053435,0.5,0.30916031,,,0.00381679,,,,"Mike Kickham",11618,592464
"Heath Hembree","- - -",19,0.5785124,,,,,,0.33057851,0.09090909,,,,,,,"Heath Hembree",11632,592390
"Carlos Martinez","STL",20,0.35660848,,0.00997506,,,0.14713217,0.26932668,0.01246883,,,0.20448878,,,,"Carlos Martinez",11682,593372
"Matt Harvey","KCR",11.2,0.45714286,,,,,0.07755102,0.22857143,0.13877551,,,0.09795918,,,,"Matt Harvey",11713,518774
"Justin Grimm","MIL",4.2,0.38181818,,,,,,0.51818182,0.1,,,,,,,"Justin Grimm",11720,518748
"Luke Jackson","ATL",26.1,0.3597561,,0.01422764,,,,0.43292683,0.19308943,,,,,,,"Luke Jackson",11752,592426
"Kyle Ryan","CHC",15.2,0.16791045,,0.39179104,,,0.35447761,,0.0858209,,,,,,,"Kyle Ryan",11753,594986
"Drew Smyly","SFG",26.1,0.07708333,,0.17916667,,,0.38125,,0.06875,0.29375,,,,,,"Drew Smyly",11760,592767
"Hansel Robles","LAA",16.2,0.45425868,,,,,0.06309148,0.11987382,,,,0.36277603,,,,"Hansel Robles",11801,570663
"Héctor Neris","PHI",21.2,0.42105263,,,0.47619048,,0.09774436,0.00501253,,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,0.55898876,,0.1488764,,,0.00842697,,,0.16011236,,0.12359551,,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,0.38321995,,,0.18707483,,0.11337868,0.2154195,0.10090703,,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","ATL",18,0.4352518,,0.18705036,0.10431655,,0.01079137,0.26258993,,,,,,,,"Chris Martin",11847,455119
"Jason Adam","CHC",13.2,0.53461538,,,,,,0.20384615,,0.10769231,,0.15384615,,,,"Jason Adam",11861,592094
"Michael Feliz","PIT",1.2,0.55,,,,,,0.38333333,,,,0.06666667,,,,"Michael Feliz",11903,593140
"Matt Andriese","LAA",32,0.368,,0.082,,,0.064,,0.118,,,0.368,,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,0.21043478,,,,,0.33913043,,0.16695652,,,0.28347826,,,,"Kyle Hendricks",12049,543294
"Yimi García","MIA",15,0.49377593,,,,,,0.29460581,0.10788382,,,0.10373444,,,,"Yimi Garcia",12095,554340
