Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",58.1,114.25267217630852,,,,128.56896358543418,127.70289156626507,62.559999999999995,,,121.10308906426154,103.65740698985346,122.44372040586241,"Clayton Kershaw",2036,477132
"Sean Doolittle","WSN",7.2,125.0394230769231,,,79.65714285714284,122.10363636363635,138.58800000000002,,,,110.55728000000002,112.29072000000001,122.308,"Sean Doolittle",1581,448281
"Drew Pomeranz","SDP",18.2,121.70941634241248,,,,,,,120.95363636363639,,114.7117027863777,103.22755417956652,121.55498452012384,"Drew Pomeranz",11426,519141
"Luis Castillo","CIN",70,104.1999358974359,123.513264604811,,,120.45009900990098,,134.81907514450864,,,110.00342311033884,109.6584882710686,121.13906168549093,"Luis Castillo",15689,622491
"Blake Treinen","LAD",25.2,88.56777777777778,128.41529411764705,117.27371428571428,,118.31499999999998,,,,,119.74496202531644,106.04739240506329,121.08860759493672,"Blake Treinen",12572,595014
"Kenley Jansen","LAD",24.1,,129.12787401574803,119.80485507246374,,99.81069767441862,,,,,108.2578426966292,115.08719101123594,120.64777528089884,"Kenley Jansen",3096,445276
"Caleb Ferguson","LAD",18.2,122.81842323651455,,109.93161290322581,,,,167.01999999999998,,,120.05098684210529,110.08743421052633,120.33559210526315,"Caleb Ferguson",19349,657571
"Patrick Murphy","TOR",6,,122.49290322580646,,,,116.46857142857144,,,,113.75019230769232,111.6244230769231,120.06,"Patrick Murphy",19712,641907
"Nathan Eovaldi","BOS",48.1,116.98241134751774,,128.78437209302325,116.3070476190476,139.15473684210525,112.09023622047246,,,,113.30404283801873,110.27831325301207,120.01697456492636,"Nathan Eovaldi",9132,543135
"Wandy Peralta","SFG",27.1,93.03272727272726,102.15269841269843,,,120.8648148148148,,144.53660130718956,,,106.23586065573771,109.85233606557372,119.5971721311476,"Wandy Peralta",14295,593974
"Josh Sborz","LAD",4.1,122.66571428571429,98.5275,,,126.17866666666667,,,,,113.38136363636364,110.55545454545455,119.47454545454546,"Josh Sborz",18323,622250
"Tim Hill","SDP",18,119.6124183006536,122.84087500000003,,,100.65771428571429,,,,,124.02724137931034,101.41925287356322,119.19040229885059,"Tim Hill",16814,657612
"James Karinchak","CLE",27,119.53761702127657,,,,,117.99313304721029,,,,119.93506437768234,100.9563948497854,118.69459227467812,"James Karinchak",20151,675916
"John Means","BAL",43.2,112.39902564102564,,,,133.3207792207792,,132.0411956521739,105.96955555555556,,112.54593288590604,109.74912751677851,118.66641610738255,"John Means",16269,607644
"Burch Smith","OAK",12,121.24327272727272,,,,63.980000000000004,104.5809090909091,122.029,,,102.53058823529412,114.03895424836603,118.57581699346407,"Burch Smith",12784,572143
"Garrett Crochet","CHW",6,120.08583333333334,,,,110.67555555555556,,108.595,,,118.59482352941176,93.7670588235294,118.54870588235296,"Garrett Crochet",27463,676979
"Blake Snell","TBR",50,114.1904954954955,,,,128.7942424242424,123.78650793650793,116.71176470588233,,,102.20495391705072,113.1255529953917,118.35142857142854,"Blake Snell",13543,605483
"Brent Suter","MIL",31.2,136.06157181571817,62.766666666666666,,,,84.1264864864865,73.42901408450703,,,109.60372093023257,106.17775193798447,118.17976744186045,"Brent Suter",13942,608718
"Luke Bard","LAA",5.1,124.42833333333334,,,,117.3574358974359,,69.31,,,103.50025316455694,112.91164556962026,118.14683544303796,"Luke Bard",14288,572703
"Demarcus Evans","TEX",4,140.13666666666666,,2.9399999999999977,,,81.9225,,,,123.25259259259258,97.35814814814815,117.80666666666666,"Demarcus Evans",21087,663770
"Clarke Schmidt","NYY",6.1,58.78296296296297,137.53024390243903,,,,,99.02000000000002,138.86170212765958,,102.35238095238095,113.76365079365078,117.7904761904762,"Clarke Schmidt",19899,657376
"Framber Valdez","HOU",70.2,34.67032258064516,120.66082901554404,,,,124.74706552706553,96.39886363636364,,,108.51098206323334,107.83764756031321,117.48677759035729,"Framber Valdez",17295,664285
"Aroldis Chapman","NYY",11.2,105.2613888888889,159.3688888888889,,269.24,138.80186046511628,,,,,125.09658291457286,93.95969849246231,117.42793969849247,"Aroldis Chapman",10233,547973
"Jeff Brigham","MIA",1,99.2,,,,156,,,,,103.11727272727272,113.1590909090909,117.27272727272727,"Jeff Brigham",16631,656257
"Jonathan Loáisiga","NYY",23,119.63154761904764,123.84329896907218,,,,102.4431884057971,117.70100000000001,,,117.62708873096447,104.07581725888322,117.2712911675127,"Jonathan Loaisiga",19753,642528
"Pete Fairbanks","TBR",26.2,101.90135231316727,,,,136.56769999999995,,152.81828571428574,,,117.31661445118588,100.94922108843535,117.01102380952379,"Pete Fairbanks",17998,664126
"Tyler Glasnow","TBR",57.1,118.34024054982817,,,,,116.90889552238805,95.15818181818182,,,110.69889698231009,98.86632674297606,116.7963995837669,"Tyler Glasnow",14374,607192
"Dustin May","LAD",56,135.96,116.46764044943819,110.7341121495327,,,133.87078260869563,76.31818181818181,,,118.97438801591973,101.8482520239299,116.77592368689842,"Dustin May",19716,669160
"Phil Maton","CLE",21.2,115.76261363636362,61.18333333333334,120.71288135593218,,232.91,113.98701298701299,,,,102.7928912466843,112.8787798408488,116.61395225464199,"Phil Maton",18064,664208
"Domingo Tapia","BOS",4.1,122.10666666666667,137.32060606060605,,,77.34266666666666,,-13.859999999999985,,,118.46049999999998,103.2165,116.59,"Domingo Tapia",12178,593619
"Alex McRae","CHW",3,147.72285714285712,73.08,,,,104.848,96.71999999999998,,,85.92727272727274,126.26121212121214,116.52242424242424,"Alex McRae",16317,656725
"Chaz Roe","TBR",9.1,95.86444444444444,103.00812499999999,113.3776,,123.87655913978494,,,,,113.7045283018868,96.31874213836478,116.44025157232704,"Chaz Roe",9866,475054
"Elieser Hernández","MIA",25.2,105.20724528301886,,,,142.902893081761,,69.5251851851852,,,113.05721238938052,106.67438053097347,116.33694690265486,"Elieser Hernandez",16933,622694
"Sam Coonrod","SFG",14.2,120.48074074074074,120.89677419354838,106.6642105263158,,129.51899999999998,3.680000000000009,110.29321428571427,,,116.51810810810812,98.30391891891891,116.25641891891894,"Sam Coonrod",17264,656322
"Brandon Woodruff","MIL",73.2,127.30344497607656,114.74679245283018,,,95.4145038167939,103.89692307692306,112.86990566037736,,,111.95563275434242,107.5521753515302,115.97114971050459,"Brandon Woodruff",16162,605540
"Ryan Sherriff","TBR",9.2,,119.22336633663367,,,104.94454545454546,,87.06666666666666,,,108.38190476190476,110.90349206349208,115.96460317460318,"Ryan Sherriff",12249,595411
"Drew Smyly","SFG",26.1,137.24,115.56010928961749,85.94,,,,,124.81659574468085,,118.6636264496223,105.61875784657941,115.76085221832109,"Drew Smyly",11760,592767
"Luis García","TEX",8.1,102.72285714285715,112.30260869565217,,115.60529411764706,130.18217391304347,,,,,105.0836956521739,107.17771739130433,115.56054347826087,"Luis Garcia",6984,472610
"Adam Cimber","CLE",11.1,124.27479999999997,119.04100000000001,,,108.94735632183911,,,,,111.66158192090397,113.47118644067795,115.55819209039554,"Adam Cimber",15288,643256
"Sixto Sánchez","MIA",39,93.20676691729324,117.81641791044775,112.28041666666667,,138.09565217391307,,127.8296644295302,,,113.63468581687614,101.69342908438058,115.38208258527827,"Sixto Sanchez",19680,664350
"Diego Castillo","TBR",21.2,52.12,114.78173076923078,,,118.67816425120772,,,,,118.06119122257053,98.95335423197491,115.26758620689654,"Diego Castillo",17496,650895
"Anthony Misiewicz","SEA",20,96.10632911392405,,122.50473988439305,,,117.5442105263158,,,,100.89609756097565,112.41499999999999,114.99719512195125,"Anthony Misiewicz",18152,664948
"Joely Rodríguez","TEX",12.2,102.56307692307693,121.34747252747253,,,39.720000000000006,,123.12657142857147,,,113.65845493562226,104.7802575107296,114.98678111587984,"Joely Rodriguez",11487,570257
"Max Scherzer","WSN",67.1,116.98476702508961,,104.40598290598291,,123.33519313304721,116.60818181818182,103.36443298969071,,,112.22263245033115,105.0642549668874,114.78261589403975,"Max Scherzer",3137,453286
"Chad Green","NYY",25.2,113.60715654952077,130.27333333333334,,,,116.84533333333331,,,,114.44756501182034,104.95186761229314,114.63839243498816,"Chad Green",15552,643338
"A.J. Minter","ATL",21.2,104.17597402597404,,127.55467455621303,,,,105.69243243243244,,,118.44565656565659,99.93888888888888,114.5781818181818,"A.J. Minter",18655,621345
"Nick Anderson","TBR",16.1,116.02723684210525,146.60999999999999,,,,110.73780487804878,,,,111.7716101694915,111.06974576271188,114.44855932203389,"Nick Anderson",18337,623433
"Zack Wheeler","PHI",71,117.73165254237286,127.59531914893616,105.58026143790849,123.08,,105.09541284403669,67.57079365079363,,,111.37181395348836,103.39542325581395,114.18048372093024,"Zack Wheeler",10310,554430
"Ryan Pressly","HOU",21,107.8516030534351,,,,122.56527027027025,107.5945945945946,,,,111.76498583569405,104.05082152974505,113.96662889518412,"Ryan Pressly",7005,519151
"Zac Gallen","ARI",72,107.07830275229358,102.04,114.29301818181817,,140.92,,116.73433962264151,124.70566666666667,,106.32617461746172,106.38118811881189,113.83830783078308,"Zac Gallen",19291,668678
"Kevin Gausman","SFG",59.2,115.89570281124497,,,121.54340740740741,109.47545454545454,,91.81205673758865,,,103.70008678849698,110.42893273268169,113.57963537044908,"Kevin Gausman",14107,592332
"Aaron Nola","PHI",71.1,105.4895,98.54491935483873,,,,,103.46006369426752,143.3608496732026,,113.12488230165647,100.61478639930255,113.50521360069745,"Aaron Nola",16149,605400
"Jalen Beeks","TBR",19.1,108.56716417910447,,113.54478260869566,,,,117.80589928057553,,,108.54037499999998,108.66649999999997,113.215375,"Jalen Beeks",17192,656222
"Julio Urías","LAD",55,113.3524335378323,7.744999999999997,,,109.71749999999999,118.09366972477063,108.38086206896551,,,113.49472,102.46331428571428,113.19241142857142,"Julio Urias",14765,628711
"Adrian Morejon","SDP",19.1,95.90972375690608,,,,119.59799999999998,131.34088888888888,149.51250000000002,,,111.42204968944098,108.1186956521739,113.12614906832297,"Adrian Morejon",20039,670970
"Yu Darvish","CHC",76,119.51333333333334,107.9298,75.68235294117648,83.32893203883496,124.17406143344714,111.16411764705884,,94.84178217821783,,111.71369337979097,102.57012195121956,113.1,"Yu Darvish",13074,506433
"Will Harris","WSN",17.2,91.385,,116.76704119850186,,,101.49974358974356,,,,95.69426934097424,113.25358166189109,113.06395415472777,"Will Harris",3192,501789
"Trevor Rosenthal","- - -",23.2,109.73548638132296,96.25571428571428,,,128.05461538461537,,106.27874999999999,,,117.24807041361211,97.78916146257579,112.93355371526837,"Trevor Rosenthal",10745,572096
"Josh Hader","MIL",19,,116.16571428571427,,,105.5875,,,,,127.55336927223719,91.4279784366577,112.7017789757412,"Josh Hader",14212,623352
"Kyle McGowin","WSN",11,121.19304347826088,113.81636363636365,,,130.65594339622643,,-4.140000000000001,,,109.69823321554767,97.37533568904594,112.48148409893993,"Kyle McGowin",15071,641851
"Jordan Romano","TOR",14.2,83.44231578947368,,,,131.90830985915494,,,,,109.8479324894515,98.23569620253168,112.48101265822781,"Jordan Romano",16122,605447
"Josh Staumont","KCR",25.2,117.88184713375794,99.21785714285714,,,,101.90323076923076,,,,117.59139830508474,95.30555084745761,112.37377118644066,"Josh Staumont",18335,622251
"Lance Lynn","TEX",84,118.2096,101.66769841269841,118.99015974440894,,,93.4761344537815,60.64,,,108.8401137980085,106.31908961593173,112.26145092460884,"Lance Lynn",2520,458681
"Daniel Norris","DET",27.2,96.33218884120173,,,,141.85641509433964,94.82,115.29480000000001,,,105.21574384236453,104.6759007271874,112.10709903823597,"Daniel Norris",13475,596057
"Dinelson Lamet","SDP",69,101.18364102564101,114.75092783505154,,,119.22978494623656,,,,,114.98371647509578,99.95540229885056,112.07572796934866,"Dinelson Lamet",17186,659275
"Johan Quezada","MIA",3,94.26055555555556,,,,141.18272727272725,,,,,108.21000000000001,108.02965517241381,112.05862068965517,"Johan Quezada",20643,629498
"JoJo Romero","PHI",10.2,81.10744186046512,119.54150943396228,,,115.28088888888888,,138.0492857142857,,,114.64464285714286,101.80726190476192,111.96928571428569,"JoJo Romero",19574,668941
"Trevor Bauer","CIN",73,124.68351449275363,95.1,97.60077253218884,,110.7304864864865,,61.17,95.08491803278689,,111.31829457364341,101.18723514211887,111.96549526270458,"Trevor Bauer",12703,545333
"Tanner Scott","BAL",20.2,105.12624390243901,23.610000000000003,,,126.3340298507463,,,,,111.7912463768116,97.34405797101448,111.94579710144929,"Tanner Scott",17586,656945
"Mychal Givens","- - -",22.1,112.76111524163568,29.379999999999995,,,111.75627118644069,,109.4106976744186,,,104.97999999999999,108.69378313253011,111.7230361445783,"Mychal Givens",10430,571710
"Javy Guerra","SDP",13.1,40.46,117.7358490566038,,,101.35968749999999,,86.06363636363636,,,111.62051063829786,101.88391489361699,111.46459574468084,"Javy Guerra",17292,642770
"Tyler Rogers","SFG",28,58.705090909090906,121.38590308370046,,,113.8363855421687,,,,,103.83916849015317,113.74253829321664,111.41330415754919,"Tyler Rogers",15541,643511
"Ryan Brasier","BOS",25,116.26242914979757,88.17625,,,102.69799999999998,,129.9485714285714,,,105.99476415094341,108.10198113207547,111.40160377358495,"Ryan Brasier",5615,518489
"Charlie Morton","TBR",38,94.17786324786326,115.54942028985508,116.7796551724138,115.28857142857143,,125.60231481481482,,,,112.19100303951365,105.35702127659575,111.33106382978723,"Charlie Morton",4676,450203
"Wander Suero","WSN",23.2,,,117.58854368932039,,,93.58,79.78999999999999,,,108.19373684210525,103.00378947368422,111.31684210526318,"Wander Suero",15855,593833
"Freddy Peralta","MIL",29.1,120.53873626373628,,,,86.37,88.80660377358491,,,,104.45877593631738,102.78348673589231,111.20697779683452,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",42,105.66219512195121,110.14086580086578,,,121.69499999999998,115.93094339622641,100.34382352941176,,,107.05921212121211,104.26963636363637,111.00445454545452,"Sandy Alcantara",18684,645261
"Robert Stephenson","CIN",10,112.39272727272729,,,100.46571428571428,118.3139130434783,83.18166666666667,,,,105.21886363636366,107.36761363636366,110.74738636363637,"Robert Stephenson",13594,596112
"Daniel Hudson","WSN",20.2,116.24933797909407,,,,88.34857142857145,69.86571428571429,115.39428571428574,,,119.3737765957447,93.07558510638296,110.73553191489363,"Daniel Hudson",7146,543339
"Jhoulys Chacín","ATL",5,51.07333333333333,117.13454545454545,,,,115.72888888888889,100.34,,,98.21239130434782,113.22586956521738,110.67826086956521,"Jhoulys Chacin",2608,468504
"Chris Martin","ATL",18,100.79140495867769,161.44,117.49923076923079,96.36896551724138,128.1808219178082,,,,,103.06327402135224,112.74391459074737,110.62113879003557,"Chris Martin",11847,455119
"Julian Merryweather","TOR",13,105.85007518796992,95.62,,,120.38114285714283,121.23545454545456,111.74487804878049,,,108.29974248927037,106.213991416309,110.43502145922747,"Julian Merryweather",16703,657240
"Kenta Maeda","MIN",66.2,93.20956521739132,99.22399999999999,117.92814814814814,103.58934256055363,126.87517060367453,93.59470588235295,,,,97.37471544715447,111.52898373983741,110.38967479674797,"Kenta Maeda",18498,628317
"Taylor Widener","ARI",20,119.9397424892704,-6.974999999999994,,,89.28736842105265,,107.00980392156865,,,114.04005494505493,94.81835164835164,110.33351648351649,"Taylor Widener",19266,642203
"Joey Gerber","SEA",15.2,116.81387755102041,,,,101.51530864197531,,,,,114.41047210300431,98.23141630901287,110.2830042918455,"Joey Gerber",24591,680702
"Aaron Loup","TBR",25,,116.502,111.37924528301885,,,75.212,104.23933333333333,,,112.64137313432836,102.75277611940297,110.2796417910448,"Aaron Loup",10343,571901
"Jonathan Hernández","TEX",31,204.62,115.03106382978724,,,107.1438578680203,,101.639375,,,106.85345454545457,99.54678787878785,110.27256565656563,"Jonathan Hernandez",17464,642546
"Jacob Webb","ATL",10,107.81977272727273,,,,81.7632,,127.13781818181819,,,98.90154761904763,112.4525,110.26666666666667,"Jacob Webb",19274,657097
"Cy Sneed","HOU",17.1,,,110.83316239316238,,123.4587234042553,97.0168,107.728,,,111.03059880239523,107.13784431137726,110.2488622754491,"Cy Sneed",16106,605482
"Mike Mayers","LAA",30,98.59627906976743,,119.3214516129032,,115.76445544554453,91.09384615384614,,,,99.09800391389432,112.02692759295499,110.22125244618395,"Mike Mayers",15451,594577
"John King","TEX",10.1,89.05142857142859,112.7736936936937,,,101.27555555555556,,115.93187499999999,,,106.13344086021507,107.35301075268819,110.19881720430108,"John King",22051,667463
"Hoby Milner","LAA",13.1,100.87333333333335,161.815,,,123.67816513761467,,14.128,,,111.31449392712545,108.25457489878546,110.1679352226721,"Hoby Milner",13346,571948
"Zach Eflin","PHI",59,102.48,109.13635593220337,,,113.47286486486486,117.45766666666668,102.89833333333333,,,100.21696172971029,111.86463929023196,110.15604198529468,"Zach Eflin",13774,621107
"Rowan Wick","CHC",17.1,120.16782608695652,,116.08871794871793,,,,,91.14846153846155,,98.43683168316828,114.12818481848183,109.9983498349835,"Rowan Wick",14646,592858
"Taylor Hearn","TEX",17.1,109.62179245283019,330.06,,,115.66868686868686,,91.7205,,,114.19227272727272,97.3539772727273,109.9144886363636,"Taylor Hearn",18325,621368
"John Curtiss","TBR",25,105.9722429906542,61.38,,,115.67724550898205,,,,,100.77744791666663,111.02473958333333,109.84453124999999,"John Curtiss",16128,595928
"Shane Bieber","CLE",77.1,105.35586353944564,,125.69015384615386,,84.29333333333335,,89.88838095238096,124.25587692307691,,102.90184168012928,104.50969305331175,109.75861066235865,"Shane Bieber",19427,669456
"Brooks Raley","- - -",20,88.689,93.2836842105263,116.54653594771241,,149.63754385964913,71.83891891891892,62.040000000000006,,,111.25376874765657,103.62573490813648,109.60352948068991,"Brooks Raley",10061,548384
"Dillon Peters","LAA",1.2,108.2,,,,,110.58,111.25999999999999,,,95.86555555555555,115.36111111111111,109.5788888888889,"Dillon Peters",18790,596071
"Richard Bleier","- - -",16.2,19.840000000000003,124.50342342342343,62.20634146341464,,118.66150943396227,,97.78500000000001,,,110.65338470260798,100.5136939490774,109.4197680651479,"Richard Bleier",7803,542947
"Josh Fleming","TBR",32.1,63.62,116.69163346613546,111.76420289855072,,,100.02999999999999,82.90493150684932,,,104.34579053320566,105.00806295336534,109.33775715466788,"Josh Fleming",20418,676596
"Jake McGee","LAD",20.1,111.03506250000002,1.779999999999994,,,81.77599999999998,,,,,107.00072727272726,108.86036363636363,109.31812121212124,"Jake McGee",7550,459429
"Tommy Milone","- - -",39,110.54357615894038,93.82470588235296,,,86.29843779677114,102.23285714285714,115.81066176470588,,,96.03918114671343,112.37625183768178,109.17120221289362,"Tommy Milone",7608,543548
"Jeurys Familia","NYM",26.2,81.70205882352943,123.61904306220094,,85.94263157894736,105.37718518518516,198.94,,,,109.79823788546254,96.39762114537444,109.02533039647584,"Jeurys Familia",5114,544727
"Adam Kolarek","LAD",19,104.84,118.67651741293533,,,31.756521739130427,,102.29666666666668,,,112.93657370517927,96.60390438247012,108.87577689243031,"Adam Kolarek",10843,592473
"Edwin Díaz","NYM",25.2,106.51571428571431,51.11333333333332,,,114.63767955801106,,15.480000000000004,,,122.61443983402492,85.87298755186721,108.81186721991703,"Edwin Diaz",14710,621242
"Jeffrey Springs","BOS",20.1,103.28389473684209,,,,107.55781818181819,,119.94857142857141,,,105.48241975308646,105.81219753086422,108.76518518518515,"Jeffrey Springs",17677,605488
"Edinson Volquez","TEX",5.2,65.42800000000001,118.34711111111113,,,,,115.85575757575756,97.066,,107.77166666666669,100.96555555555557,108.74499999999998,"Edinson Volquez",3990,450172
"Kodi Whitley","STL",4.2,97.8370731707317,,,,149.90142857142857,,102.86999999999999,,,86.20051948051946,107.11454545454545,108.7412987012987,"Kodi Whitley",19731,676831
"Aaron Civale","CLE",74,79.78461538461539,104.97014245014245,117.88649275362317,,102.32912280701751,117.92771653543306,87.54672727272727,,,97.18920000000001,111.24273333333329,108.7061666666667,"Aaron Civale",19479,650644
"Yusei Kikuchi","SEA",47,101.50833333333333,,114.06364779874214,,116.71322834645669,,96.63560000000001,,,107.87116161616164,98.91391414141411,108.69896464646465,"Yusei Kikuchi",20633,579328
"Steven Matz","NYM",30.2,,98.30358823529411,,,94.15333333333335,139.15852631578946,115.17166666666667,,,105.55790722936887,104.61053655307305,108.69246562852626,"Steven Matz",13361,571927
"Andrew Heaney","LAA",66.2,114.69681020733654,,,,,102.7244696969697,97.92275132275132,,,104.58042592592592,109.35005555555553,108.67083333333332,"Andrew Heaney",15423,571760
"Tanner Rainey","WSN",20.1,115.12065934065932,,,,98.54273504273505,,,,,114.25491638795985,93.7459531772575,108.63364548494984,"Tanner Rainey",17610,663432
"Evan Marshall","CHW",22.2,82.39289473684212,111.96810810810813,,,,112.09752066115702,118.21759999999999,,,90.29603133159269,119.03237597911227,108.626318537859,"Evan Marshall",12297,605359
"Jordan Montgomery","NYY",44,99.55915492957747,121.2227135678392,91.77960000000002,,,110.06690909090909,105.03821989528795,,,114.07610738255036,96.95089932885905,108.54021476510064,"Jordan Montgomery",16511,656756
"Victor González","LAD",20.1,94.51666666666668,112.42881578947366,,,107.12634615384617,,94.19,,,115.57599999999998,96.59006896551725,108.42268965517239,"Victor Gonzalez",16408,624647
"Jimmy Cordero","CHW",26.2,77.04051282051282,114.1876,117.38909090909092,,113.26151515151516,,96.22913043478263,101.17833333333334,,106.30545023696685,102.26151658767773,108.30075829383881,"Jimmy Cordero",15690,622772
"Cristian Javier","HOU",54.1,111.31678571428571,,,,107.16884955752212,,90.00062499999999,102.93789473684211,,99.70931383577054,106.54557930258713,108.28958380202478,"Cristian Javier",17606,664299
"Yimi García","MIA",15,114.79663865546219,,,,116.05915492957747,100.16,62.41680000000001,,,108.32497925311208,100.32448132780085,108.15593360995848,"Yimi Garcia",12095,554340
"Zack Burdi","CHW",7.1,130.55305555555557,110.84999999999998,,,96.01114754098361,,68.60869565217392,,,112.13428571428574,96.57857142857142,108.12321428571427,"Zack Burdi",19159,641420
"Jorge Alcala","MIN",24,86.88758241758241,63.76800000000001,,,135.6133333333333,,83.1111111111111,,,101.307960199005,99.14243781094528,108.1228855721393,"Jorge Alcala",19459,660896
"Max Fried","ATL",56,102.19148936170212,132.22901098901096,,,110.78903225806451,105.2170297029703,110.22272727272728,,,105.41790412486064,102.35293199554071,108.0359197324415,"Max Fried",13743,608331
"Taylor Rogers","MIN",20,89.53999999999999,101.12952879581152,,,115.87567901234566,,,,,111.53762711864405,106.02485875706213,108.010790960452,"Taylor Rogers",13449,573124
"Joel Kuhnel","CIN",3,130.38454545454545,60.08363636363636,,,119.03799999999998,,61.195,,,92.44982456140352,113.03859649122808,107.98105263157895,"Joel Kuhnel",19995,669270
"Hunter Strickland","NYM",3.1,115.69483870967741,53.52,,,102.82799999999999,,214.60000000000002,,,102.08032786885245,107.82491803278688,107.96590163934427,"Hunter Strickland",7836,519326
"José Berríos","MIN",63,99.00034965034963,112.85231316725978,,,,112.9272782874618,105.52772946859905,,,108.18481818181814,101.84612727272729,107.8806727272727,"Jose Berrios",14168,621244
"Andrew Kittredge","TBR",8,224.01999999999998,115.32592592592593,,,96.27169811320753,,119.97714285714287,,,111.1921739130435,96.96695652173912,107.77269565217391,"Andrew Kittredge",12828,552640
"Merrill Kelly","ARI",31.1,105.8242735042735,117.57903614457832,104.86252631578947,,,112.99809523809523,95.09287671232876,,,99.51763213530656,106.42816067653277,107.63006342494714,"Merrill Kelly",11156,518876
"Tarik Skubal","DET",32,112.19500000000001,,68,,108.25397849462364,,108.2383505154639,77.42521739130436,,113.87690695084993,96.66360745846413,107.62820047565705,"Tarik Skubal",22267,669373
"Dan Altavilla","- - -",20.1,98.03823529411764,,,,116.04300518134714,,,,,112.31801652892563,94.73526170798897,107.61101928374656,"Dan Altavilla",16507,656186
"Adam Ottavino","NYY",18.1,40.519999999999996,91.52105263157893,114.51571428571427,,126.23687500000001,,57.77833333333334,,,108.70477876106195,98.13280235988199,107.51085545722712,"Adam Ottavino",1247,493603
"Corbin Burnes","MIL",59.2,79.1568,89.5805988023952,124.39496855345911,,117.1484375,124.05826086956522,95.91553571428572,,,105.52717731773177,97.06236884741105,107.5091180065375,"Corbin Burnes",19361,669203
"Carl Edwards Jr.","SEA",4.2,112.51729729729728,,,,,97.64315789473686,,,,92.48642857142856,112.91250000000001,107.47071428571428,"Carl Edwards Jr.",13607,605218
"Héctor Rondón","ARI",20,101.04376963350785,106.57121951219513,,,122.66129032258067,,46.04714285714285,,,104.42491379310343,107.77943965517245,107.2976293103448,"Hector Rondon",2391,444468
"Dylan Floro","LAD",24.1,100.96666666666667,106.3223899371069,,,104.59641025641027,,113.66749999999999,,,104.39752021563339,102.60700808625339,107.14539083557952,"Dylan Floro",13394,571670
