Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Matt Shoemaker","TOR",28.2,92.10120364269578,,,85.38827451508621,,91.93333675986842,81.4365829839939,,75.4181795987216,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,87.76226963141026,,83.22272838245739,,,85.90625,70.59444173177083,72.68345731847427,68.45333658854166,,83.40000406901042,,,"Rich Hill",4806,448179
"Mike Montgomery","KCR",5.1,89.16363525390625,,84.96896467537715,,,90.2000020345052,,76.72000122070312,,,82.43333798363095,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",61,89.35528876919795,,87.40097592630293,,,88.38692938112744,,73.43953639777132,,,83.33095393105158,,,"Jon Lester",4930,452657
"Cole Hamels","ATL",3.1,88.4000015258789,,85.84375,,,87.94000244140625,,75.82499694824219,,,80.85333658854167,,,"Cole Hamels",4972,430935
"Jake Diekman","OAK",21.1,95.07281650641026,,,,,94.9066650390625,82.53216510052448,,,,89.4000015258789,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,97.16029268152573,,,90.98095121837798,,96.30622009569377,89.61629774305555,85,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,86.75555419921875,,83.59901577818627,,,86.905712890625,,72.94893824800532,64.9000015258789,,78.85078430175781,,,"Wade LeBlanc",5221,453281
"Blake Parker","PHI",16,90.59384296123798,,,80.02932440965695,,,,76.08076946551984,,,,,,"Blake Parker",5224,453284
"Wilmer Font","TOR",16.1,95.0321627669598,,,84.55714053199405,,94.25166829427083,86.01964460100446,76.53125,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",6.1,92.21666802300348,,86.60000271267361,,,91.38039024203431,83.35909201882102,,,,81.67586543642241,,,"Jose Alvarez",5358,501625
"Michael Pineda","MIN",26.2,92.05350534539474,,,,,,82.42857142857143,,,,85.58653846153847,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",2.1,90.55000305175781,,,,,89.5653827373798,79.38500366210937,,73.89999389648438,,82,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",17,94.36124485222868,,,,,,87.1298536613806,,,,86.77545276988636,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",17,90.96190824962798,,88.98543689320388,,,91.05737704918033,83.34418718204942,,,,85.16874694824219,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",41.2,88.3807956861413,,83.54961688701923,,,88.19999694824219,,76.9118000291149,,,83.08888753255208,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,94.18599033816425,,,,,,,76.55542286332832,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,96.23036274157073,,,,,95.15625190734863,86.16214556012835,,,,87.42380923316593,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,89.45789337158203,,,81.07058931238511,,88.79878346512957,,75.06551650474812,,,77.99027760823567,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,93.91343575093283,,,86.10000137544014,,94.11261261261261,,81.8056807084517,,,,,,"Junior Guerra",5702,448855
"Kelvin Herrera","CHW",2.1,94.54285539899554,,88.30000305175781,,,94.08888753255208,81.30000305175781,74.4000015258789,,,86.1500015258789,,,"Kelvin Herrera",6033,516969
"Dellin Betances","NYM",11.2,93.59999834480932,,,,,,85.9000015258789,86.00417073567708,82.6257701755799,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","SFG",25,90.8478247601053,,85.13749640328544,,,90.85789302357456,,,78.46442589393028,,82.70225490484023,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,94.14390303448933,,90.2374979654948,,,93.99761962890625,,,81.55789216694079,,,,,"David Phelps",6316,475479
"Jake Odorizzi","MIN",13.2,92.94103064903847,,88.54193705897177,84.81969844933712,,,84.42744715073529,74.92666829427084,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",23.1,96.34204727564102,,,,,96.35882209329044,85.25746268656717,,,,87.70780944824219,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,96.32248191065436,,,,,95.3655206088362,86.72739859803082,,,,90.76522163722827,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,89.20999755859376,,,,,90.40178571428571,78.17291768391927,,,,82.4000015258789,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,92.9,,,86.92816763864437,,92.46135566253264,,,81.70073784722223,,,,,"Alex Cobb",6562,502171
"Robert Stock","BOS",13.1,96.75555796682099,,,,,,84.63448780980603,,,,82.26060901988636,,,"Robert Stock",6576,476594
"Brad Brach","NYM",12.1,90.26136363636364,,87.13658774771342,,,90.657998046875,81.14737099095395,,,,83.275,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",68,93.69450466295811,,,,,92.33773400648585,85.9993314807047,83.4486083984375,,,87.67229729729729,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","CHC",15.1,96.89572192513369,,,,,,,,85.99557522123894,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",22.1,94.38076547475961,,89.34923664122137,,,,,,,,,,,"Alex Colome",6661,517008
"Andrew Miller","STL",13,89.57580960181451,,,,,92.26500244140625,80.0739805640244,76.5999984741211,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","LAA",31.1,89.30071025875444,,87.95,,,88.79736713610197,81.06000244140625,73.26349167596726,,,82.25147022920497,,,"Julio Teheran",6797,527054
"Sam Freeman","WSN",5,93.82999674479167,,,85.21111382378473,,93.92979138962765,,82.82727605646306,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",63.1,91.39762111441799,,,,,90.85462349002101,84.83273990597345,80.697256706621,74.13750457763672,,82.45454545454545,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,92.45520185237557,,87.24504077707539,,,92.12142799014137,,77.1904773530506,,,82.52221998825571,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,92.18077048277243,,88.79667437688822,,,91.92404158128416,,77.71752677996135,,,83.65676398026316,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,92.39756415142277,,88,,,93.4000015258789,77.38815789473684,70.86111111111111,,,87.03235581341912,,,"Joakim Soria",6941,465657
"Luis García","TEX",8.1,96.47999790736607,,,86.92352653952206,,96.55941816689311,83.49348250679348,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",14,93.62692025991586,,89.80481692394578,,,93.0999984741211,,,80.53928484235492,,86.72105648643092,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",21,94.6145038167939,,,,,,88.86824324324324,81.25269874366555,,,,,,"Ryan Pressly",7005,519151
"Pat Venditte","MIA",4.1,86.36250305175781,,80.0076904296875,,,87.2750015258789,72.43124389648438,71.47999877929688,64.80000305175781,,67.69999694824219,,,"Pat Venditte",7108,519381
"Daniel Bard","COL",24.2,97.10511363636364,,,,,96.77692119891827,87.624,,,,89.73136871936275,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,96.43971853222996,,,,,,86.03492373511905,74.67143031529018,,,88.14762369791667,,,"Daniel Hudson",7146,543339
"Logan Forsythe","MIA",1,,,,,,,71.23684210526316,66.44999694824219,,,68.89999898274739,,,"Logan Forsythe",7185,523253
"Greg Holland","KCR",28.1,92.94610778443113,,,,,,85.90619814712389,78.61153940054086,,,84.5,,,"Greg Holland",7196,518813
"Matt Davidson","CIN",3.1,80.10000174386161,,,,,84.21666666666667,,67.67999877929688,,,69.0999984741211,,,"Matt Davidson",7226,571602
"Craig Stammen","SDP",24,91.38846529447116,,88.20769481169872,,,92.20678379524887,,,80.5847857931386,,87.2000020345052,,,"Craig Stammen",7274,489334
"Javy Guerra","WSN",15.2,91.80269237231182,,,,,90.32000122070312,85.86458333333333,78.84583028157552,,,84.19090687144886,,,"Javy Guerra",7407,457915
"J.A. Happ","NYY",49.1,91.57306590257879,,,,,89.30346820809248,84.17415364583333,80.86666531032986,,,86.40275587729357,,,"J.A. Happ",7410,457918
"Wade Davis","COL",4.1,91.36428397042411,,88.0576923076923,,,,,,81.25454434481534,,85.713330078125,,,"Wade Davis",7441,451584
"Gio González","CHW",31.2,90.04729112145937,,,,,89.30697560864826,85.93333435058594,76.69059662126068,,,82.79660241580704,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,94.87718505859375,,,,,96.44999694824219,82.5,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,89.10649604301948,,87.41606794084821,,,89.37222629123264,82.76923076923077,,,,83.08846341646634,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,92.28055600766783,,,,,91.7625,85.61825706845238,79.70303757126267,,,86.82727420691288,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,86.05198740169702,,,,,86.07647076775046,79.4153802333734,75.08571297781808,,,78.9419106876149,,,"Tommy Milone",7608,543548
"Juan Nicasio","TEX",1.1,,,,,,93.53548702116936,86.45833333333333,,,,85.10000101725261,,,"Juan Nicasio",7731,504379
"Mike Fiers","OAK",59,87.95743375211148,,,,,88.18257239105505,84.32151083167331,72.65000261579242,,,82.09188925253379,,,"Mike Fiers",7754,571666
"Richard Bleier","- - -",16.2,90,,88.24634235661205,,,88.84594506615991,78.7018881743809,,,,82.80833435058594,,,"Richard Bleier",7803,542947
"Hunter Strickland","NYM",3.1,95.59999527469758,,,,,92.90000406901042,84.03599609375,,,,89.69999694824219,,,"Hunter Strickland",7836,519326
"Josh Lindblom","MIL",45.1,90.07608518738678,,85.66423711713576,83.37804999002596,,,75.84552525762302,71.06133219401042,,,84.12083477444119,,,"Josh Lindblom",7882,458676
"Cory Gearrin","MIN",2,,,,,,91.1727294921875,84.02000122070312,,,,85.19999864366319,,,"Cory Gearrin",7947,518715
"Anthony Bass","TOR",25.2,95.10000174386161,,,86.39565111243206,,94.51072789634146,85.81324373965232,,,,,,,"Anthony Bass",7982,542914
"Marcus Walden","BOS",13.1,92.42702834670608,,89.88760889103982,,,92.65753424657534,84.651611328125,,,,,,,"Marcus Walden",8004,519393
"Will Smith","ATL",16,92.60701925712719,,,,,,81.60932534427967,77.61000366210938,,,,,,"Will Smith",8048,519293
"Bryan Shaw","SEA",6,91.30000305175781,,92.62525699013158,,,,83.1999981219952,80.38846529447116,,,82.0875015258789,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",47,90.2125015258789,,87.28539216116573,,,89.72393698770492,82.23975785956326,,76.09873170490506,,82.73277452256944,,,"Brett Anderson",8223,474463
"Paolo Espino","WSN",6,90.27241463496767,,,,,89.25,81.36000061035156,71.1294106876149,,,82.66666412353516,,,"Paolo Espino",8246,502179
"AJ Ramos","COL",2.2,91.34737356085526,,86.9142833891369,,,91.45999755859376,79.55999755859375,,,,84.345458984375,,,"AJ Ramos",8350,573109
"Homer Bailey","MIN",8,91.30689318426724,,,82.8566650390625,,93.9000015258789,84.1433349609375,,74.89285714285714,,,,,"Homer Bailey",8362,456701
"Deolis Guerra","PHI",7.1,91.75,,,,,92.05999755859375,86.95555284288194,76.19285365513393,,,82.53269606370192,,,"Deolis Guerra",8410,500610
"Ehire Adrianza","MIN",1,69.51764993106617,,,,,,,62.099998474121094,,,,,,"Ehire Adrianza",8418,501303
"Justin Verlander","HOU",6,94.925,,,,,,87.11428397042411,78.9000015258789,,,86.4749984741211,,,"Justin Verlander",8700,434378
"Tanner Roark","TOR",47.2,90.69615248033217,,,,,90.4512398942786,84.15609517911585,73.05985144412878,,,80.9652575476695,,,"Tanner Roark",8753,543699
"Wade Miley","CIN",14.1,90.24000345865885,,85.85915750852773,,,89.52727161754261,80.57499694824219,75.11666666666666,69.19999694824219,,82.11940435153335,,,"Wade Miley",8779,489119
"Oliver Drake","TBR",11,91.21951219512195,,,83.38139875545058,,,84.43333435058594,,,,,,,"Oliver Drake",8823,543118
"César Valdez","BAL",14.1,85.22499593098958,,,,,85.68333604600694,77.60000610351562,,,,77.85786409198113,,,"Cesar Valdez",9013,491624
"Kirby Yates","SDP",4.1,93.59384765625,,,85.76388888888889,,,,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","CLE",22,91.38374142530488,,,,,91.48823337928921,79.56129242271506,76.05000305175781,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,97.34467808067376,,91.3037245639535,87.93523995535715,,,89.21578818873355,79.63385826771653,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,90.1711956521739,,,,,90.1295677923387,79.20232558139534,65.04545454545455,,,77.71666666666667,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,92.15625,,,,,91.30046801297169,,80.84587335149082,,,84.28813559322033,,,"Jared Hughes",9325,453172
"Brock Holt","WSN",1.1,73.55714634486607,,,,,,,,,39.53333282470703,,,,"Brock Holt",9345,571788
"Josh Tomlin","ATL",39.2,88.25283064932194,,85.6157009918942,,,87.80000813802083,,76.36666666666666,,,83.99565323539402,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,88.3409090909091,,84.76767676767676,,,87.15838583669355,75.82221912202381,,,,78.55447615438433,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","LAA",6,92.51999860491071,,87.22222222222223,,,,,78.32857142857142,,,,,,"Ryan Buchter",9456,488748
"Jeremy Jeffress","CHC",23.1,93.34358723958333,,,88.67982188933486,,93.13458308995327,,,80.46941061580883,,,,,"Jeremy Jeffress",9490,502026
"Brian Moran","- - -",4.2,81.9588264016544,,,,,91.0999984741211,71.00952439081101,69.5999984741211,,,,,,"Brian Moran",9646,572383
"David Hale","- - -",17,92.825599609375,,,,,92.4160009765625,,81.61818625710227,,,82.64772865988992,,,"David Hale",9756,571735
"Joe Kelly","LAD",10,97.40967584425404,,,,,96.5,89.23333740234375,,87.03618977864583,,,,,"Joe Kelly",9761,523260
"Garrett Richards","SDP",51.1,95.12742382271468,,,,,95.30713849748884,88.47785365981544,79.99830136056674,,,,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",3.1,95.23684210526316,,,,,96.0999984741211,87.11944580078125,,,,,,,"Rex Brothers",9794,571521
"Sergio Romo","MIN",20,85.818603515625,,,,,85.295556640625,75.95659906914894,,,,79.6804854230183,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",9.1,90.75555419921875,,85.97599609375,,,91.2874984741211,80.40860215053763,,,,,,,"Chaz Roe",9866,475054
"Chris Rusin","ATL",3.1,,,83.72857375372024,,,86.67599609375,81.07142857142857,78.26666259765625,,,80.46666463216145,,,"Chris Rusin",9895,543734
"Brandon Kintzler","MIA",24.1,91.95999755859376,,,,,91.25642175340467,84.58888753255208,,,,85.904443359375,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,90.57983939878402,,,,,88.19999694824219,85.58719308035714,,80.12857297867063,,85.35925660309968,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,94.31980127936242,,89.63695227581522,,,,82.87599609375,79.01052374588816,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,90.14749755859376,,86.71372357536765,,,90.1210503829153,81.99648780153508,78.43513447529561,,,84.45454268022017,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,89.78217821782178,,,,,,77.78266927083334,68.70638193982712,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,92.39240506329114,,87.64000244140625,,,92.20913387345679,82.90857282366072,78.71477161754261,,,84.37635660406404,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",5,91.84230393629808,,,,,92.17999877929688,,79.30740921585648,,,87,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIA",18,92.4862983819797,,,,,,88.3015873015873,78,,,81.24631476151316,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",43,,,86.10644925025201,,,88.60761837842988,77.6000028443568,74.41080949113176,,,81.64087126358696,,,"Ryan Weber",10160,543901
"Aroldis Chapman","NYY",11.2,97.82777913411458,,,91.09999593098958,,100.48888481987848,85.13255700399709,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","CHC",20.2,93.53395857900944,,87.68757885287268,,,94.00769564636752,82.25263414884868,,,,85.02631578947368,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,96.94385593220339,,89.89477379493464,90.08888527199075,,96.55616688829787,88.75555419921875,80.060546875,,,90.19682384672619,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","NYM",14.1,90.90000697544643,,88.0351364548142,,,90.44249877929687,,79.69091242009944,,,83.80434782608695,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","TBR",25,,,85.41226599351415,,,92.03999885110294,,77.59142717633928,,,80.60333658854167,,,"Aaron Loup",10343,571901
"John Ryan Murphy","PIT",1,72.44999694824219,,,,,,,,,,,,,"John Ryan Murphy",10346,571974
"Robbie Erlin","- - -",26.2,89.29688639956225,,,,,90.24999809265137,,75.94920615544395,,,82.87837755357897,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,94.66133974210037,,,,,89.69999694824219,84.91695080773304,,,,82.9906971066497,,,"Mychal Givens",10430,571710
"Scott Alexander","LAD",12.1,92.77499389648438,,,,,93.0646317644817,87.91764562270221,,,,,,,"Scott Alexander",10591,518397
"Tyler Thornburg","CIN",7,93.08674934111446,,,,,,,76.60625457763672,,,83.7933349609375,,,"Tyler Thornburg",10688,592804
"Trevor Rosenthal","- - -",23.2,97.91906690783074,,,,,98.66428920200893,87.48974139873798,,,,87.83124732971191,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,93.15000406901042,,87.342001953125,,,91.97189670138889,80.58977161754261,,,,85.8980353860294,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",3.1,90.913330078125,,,,,89.875,79.19090687144886,74.13749694824219,,,83.82222493489583,,,"Mike Foltynewicz",10811,592314
"Jedd Gyorko","MIL",1,77.95454545454545,,,,,,,,,,,,,"Jedd Gyorko",10816,576397
"Asher Wojciechowski","BAL",37,90.90932413082797,,85.6247692983085,,,,80.14794252996575,78.11643501177225,,,84.53999720982142,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","LAD",19,91.2,,,,,89.14427860696517,77.5956500509511,,,,81.44444444444444,,,"Adam Kolarek",10843,592473
"Chasen Shreve","NYM",25,91.6574074074074,,,83.34011627906976,,,79.79118077895221,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,90.36987819441829,,,,,90.12388314773787,86.55540672508445,77.60249989827474,,,82.65454656427556,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,98.56215533088235,,,,,,92.5044684398263,84.06666666666666,,,91.39688110351562,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,92.11111111111111,,90.76000205592105,,,91.80481692394578,,81.15714285714286,,,87.53150417380137,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,93.76153672799556,,,,,93.01080817145271,86.51154112204527,,82.80761951264881,,88.20543372112772,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,90.58141759923987,,,,,90.38571602957589,82.30000305175781,75.85222439236111,,,82.8499984741211,,,"Grant Dayton",11203,594795
"Casey Sadler","- - -",19.1,93.0999984741211,,88.86124877929687,,,92.8819640112705,,80.65193874152132,,,86.66250610351562,,,"Casey Sadler",11209,594987
"Aaron Barrett","WSN",1.2,,,,,,89.77142333984375,80.9937515258789,,,,80.30000305175781,,,"Aaron Barrett",11243,502578
"Tyler Lyons","NYY",1.2,87.79374694824219,,,,,,77.15555826822917,,,,82.8499984741211,,,"Tyler Lyons",11334,544928
"Seth Frankoff","SEA",2.2,92.81363747336648,,,,,,88.61666531032986,78.5,,,84.532001953125,,,"Seth Frankoff",11346,571676
"Brett Eibner","MIA",3.1,94.11470301011029,,91.39999728732639,,,,83.58571079799107,78.25,,,,,,"Brett Eibner",11369,518649
"Tommy Kahnle","NYY",1,97.38571602957589,,,,,,89,,,,90.4500020345052,,,"Tommy Kahnle",11384,592454
"Jose Quintana","CHC",10,91.32856881277901,,,,,91.2699981689453,,77.14034766481633,,,86.125,,,"Jose Quintana",11423,500779
"Drew Pomeranz","SDP",18.2,94.61906462791829,,,,,,,,84.12272875236742,,,,,"Drew Pomeranz",11426,519141
"Brandon Workman","- - -",19.2,92.48557927058293,,87.51111291956019,,,,,,79.2153821113782,,,,,"Brandon Workman",11428,519443
"Matt Grace","ARI",1,88.75908868963069,,,,,90.30000305175781,82.24545565518466,,,,83.80000305175781,,,"Matt Grace",11449,594840
"A.J. Cole","TOR",23.1,93.39179104477611,,88.59736713610198,,,,83.49208818855932,78.27000122070312,,,86.28064358618951,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,93.8765876406715,,,,,93.33157950953434,86.60255856254992,81.9000015258789,83.59552956693,,89.54138130977236,,,"Robbie Ray",11486,592662
"Joely Rodríguez","TEX",12.2,94.17077073317307,,,,,94.86154275412088,87.76666259765625,,,,89.18143136160714,,,"Joely Rodriguez",11487,570257
"Josh Osich","- - -",18.1,92.31014793506567,,87.22857167769452,,,92.60714140392486,76.8934797204059,,,,,,,"Josh Osich",11528,592612
"José Ureña","MIA",23.1,95.64800130208333,,,,,95.27272727272727,85.64921569824219,,,,90.40713936941964,,,"Jose Urena",11589,570632
"Yolmer Sánchez","CHW",1,75.0999984741211,,,,,,,,,55.09999778053977,,,,"Yolmer Sanchez",11602,570560
