Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jose Lima","HOU",21,10,0,35,35,246.1,6.832205401214666,1.6075777414622743,1.096075732815187,0.29697766097240474,0.74615385,,,,3.580514060529611,,3.7590232247681525,,4.707502365112305,"Jose Lima",475,117769
"Jamie Moyer","SEA",14,8,0,32,32,228,5.407894736842105,1.894736842105263,0.9078947368421053,0.29120879120879123,0.70823711,,,,3.8684210526315788,,3.9935032258953966,,4.613326072692871,"Jamie Moyer",1091,119469
"Jon Lieber","CHC",10,11,0,31,31,203.1,8.2327870911842,2.0360656247014686,1.2393442932965462,0.32247557003257327,0.71000855,,,,4.072131249402937,,3.7879524801060005,,4.469907760620117,"Jon Lieber",287,117758
"Chuck Finley","ANA",12,11,0,33,33,213.1,8.437500201165681,3.96562509454787,0.9703125231340533,0.29591836734693877,0.68215892,,,,4.429687605611982,,4.094791625998915,,4.448464870452881,"Chuck Finley",384,114133
"Tom Glavine","ATL",14,11,0,35,35,234,5.3076923076923075,3.1923076923076925,0.6923076923076923,0.308974358974359,0.72007481,,,,4.115384615384615,,4.069751538985815,,4.17668342590332,"Tom Glavine",90,114849
"Pedro Astacio","COL",17,11,0,34,34,232,8.146551188334024,2.909482567262152,1.4741378340794902,0.3264094955489614,0.70151307,,,,5.04310311658773,,4.564888491726949,,4.176176071166992,"Pedro Astacio",862,110359
"Gil Heredia","OAK",13,8,0,33,33,200.1,5.256239734116228,1.5274542817089896,0.9883527705175814,0.30700447093889716,0.6312709,,,,4.806988474790055,,4.022373260422366,,4.168242931365967,"Gil Heredia",1005686,115804
"Dustin Hermanson","MON",9,14,0,34,34,216.1,6.032357614863594,2.8705701753488824,0.8320493261880819,0.29839883551673946,0.6996337,,,,4.201849097249814,,4.04910836189527,,4.009951591491699,"Dustin Hermanson",195,115812
"David Wells","TOR",17,10,0,34,34,231.2,6.565467481753837,2.4086330406434193,1.2431654403320875,0.298050139275766,0.67607727,,,,4.817266081286839,,4.351120263413548,,3.9034736156463623,"David Wells",855,124071
"Mike Sirotka","CHW",11,13,0,32,32,209,5.382774726628592,2.4545452753426384,1.0334927475126898,0.3028571428571429,0.71646341,,,,4.004784396611673,,4.291748755394263,,3.83893084526062,"Mike Sirotka",1012015,122276
"Freddy Garcia","SEA",17,8,0,33,33,201.1,7.599337364381835,4.0231786046727365,0.8046357209345473,0.31166666666666665,0.74696212,,,,4.0678805891691,,4.097430213343332,,3.8319308757781982,"Freddy Garcia",1077,150119
"Tim Hudson","OAK",11,2,0,21,21,136.1,8.713935780126612,4.092909230059469,0.5281173200076734,0.30213903743315507,0.74516496,,,,3.2347185850469997,,3.4125826886479844,,3.790585517883301,"Tim Hudson",921,218596
"Bartolo Colon","CLE",18,5,0,32,32,205,7.068292682926829,3.3365853658536584,1.053658536585366,0.27288135593220336,0.72952218,,,,3.951219512195122,,4.299707761624965,,3.7854485511779785,"Bartolo Colon",375,112526
"José Rosado","KCR",10,14,0,33,33,208,6.1009619860254425,3.1153848439278855,1.0384616146426284,0.2703125,0.71131448,,,,3.850961820966414,,4.388661887448222,,3.748082399368286,"Jose Rosado",1011192,121443
"Brad Radke","MIN",12,14,0,33,33,218.2,4.980182810988477,1.8109755676321735,1.1524389975841105,0.2946927374301676,0.76388889,,,,3.745426742148359,,4.309158953799159,,3.6967833042144775,"Brad Radke",748,120878
"Omar Daal","ARI",16,9,0,32,32,214.2,6.204968797080264,3.312111722765817,0.8804347617478753,0.2609375,0.74407195,,,,3.6475154415269118,,4.228574574044732,,3.679865837097168,"Omar Daal",646,112984
"Billy Wagner","HOU",4,1,39,66,0,74.2,14.946432134935684,2.772322089544522,0.6026787151183743,0.22556390977443608,0.86538462,,,,1.5669646593077733,,1.647246605796389,,3.5851385593414307,"Billy Wagner",578,123790
"Eric Milton","MIN",7,11,0,34,34,206.1,7.109854779463286,2.747980681633049,1.2213247473924664,0.26955074875207985,0.66881919,,,,4.492730320765144,,4.277634422074975,,3.557025909423828,"Eric Milton",743,132980
"Kenny Rogers","- - -",10,4,0,31,31,195.1,5.8054606752693685,3.1791808459808446,0.7372013555897611,0.3059581320450886,0.70406627,,,,4.192832709916766,,4.16798378245735,,3.5018242597579956,"Kenny Rogers",1277,121386
"David Cone","NYY",12,9,0,31,31,193.1,8.239654738871884,4.1896549519687545,0.9775861554593761,0.2708333333333333,0.76825127,,,,3.444827404952087,,4.282129904739075,,3.4319679737091064,"David Cone",1680,112552
"Kris Benson","PIT",11,14,0,31,31,196.2,6.361016784641672,3.7983049865126532,0.7322033708940054,0.28187919463087246,0.67039106,,,,4.072881250597905,,4.135548992436428,,3.4225151538848877,"Kris Benson",982,150249
"Orlando Hernandez","NYY",17,9,0,33,33,214.1,6.592534679334071,3.653188007019517,1.0077760019364186,0.25709779179810727,0.70048309,,,,4.115085341240376,,4.454227290810631,,3.4106249809265137,"Orlando Hernandez",823,133340
"Brian Moehler","DET",10,16,0,32,32,196.1,4.859083317731286,2.704584110812697,1.008488990472531,0.3112781954887218,0.67751703,,,,5.042444952362655,,4.519253120303169,,3.3774290084838867,"Brian Moehler",480,119215
"Darren Oliver","STL",9,9,0,30,30,196.1,5.455008206326589,3.392189977043425,0.7334464815229027,0.2909967845659164,0.7164869,,,,4.263157673851872,,4.279864230467915,,3.339780569076538,"Darren Oliver",206,119984
"Al Leiter","NYM",13,12,0,32,32,213,6.845070422535211,3.9295774647887325,0.8028169014084507,0.296875,0.71729958,,,,4.225352112676056,,4.208971473980398,,3.292466402053833,"Al Leiter",883,117652
"Bret Saberhagen","BOS",10,6,0,22,22,119,6.126050812924862,0.8319328264465862,0.8319328264465862,0.296,0.76923077,,,,2.9495800210378964,,3.301921340754356,,3.2690348625183105,"Bret Saberhagen",1011355,121604
"Curt Schilling","PHI",15,6,0,24,24,180.1,7.585952154810432,2.195933518497757,1.2476894991464527,0.2632612966601179,0.77456647,,,,3.5434381775759256,,4.065462262451064,,3.264486074447632,"Curt Schilling",73,121811
"Charles Nagy","CLE",17,11,0,33,32,202,5.613860962075642,2.6287126727179597,1.1584157540791007,0.3164179104477612,0.68642161,,,,4.945544180876161,,4.5249431069184105,,3.2499035373330116,"Charles Nagy",397,119640
"Steve Woodard","MIL",11,8,0,31,29,185,5.789188890756716,1.7513512610692585,1.1189188612386929,0.31766612641815234,0.6993007,,,,4.524324091095584,,4.144664861791933,,3.2059107832610607,"Steve Woodard",1285,124548
"Roger Clemens","NYY",14,10,0,30,30,187.2,7.817051297906329,4.3161632933225125,0.959147398516114,0.3055555555555556,0.71484375,,,,4.603907512877347,,4.364759931184059,,3.1648049354553223,"Roger Clemens",815,112388
"Armando Benitez","NYM",4,3,22,77,0,78,14.769232213849993,4.730769693498826,0.46153850668281227,0.2589928057553957,0.84880637,,,,1.846154026731249,,2.0953924630520513,,3.0641093254089355,"Armando Benitez",865,110859
"Alex Fernandez","FLA",7,8,0,24,24,141,5.808511266885448,2.6170215598055315,0.6382979414159833,0.28153153153153154,0.72289157,,,,3.3829790895047114,,3.722506649060897,,3.0554208755493164,"Alex Fernandez",1003993,114073
"Dave Burba","CLE",15,9,0,34,34,220,7.118181818181818,3.9272727272727272,1.2272727272727273,0.28639240506329117,0.73992674,,,,4.254545454545455,,4.742945012179288,,3.0431506633758545,"Dave Burba",1239,111692
"Scott Elarton","HOU",9,5,1,42,15,124,8.782257524166875,3.1209675499105423,0.580645125564752,0.2959770114942529,0.70163488,,,,3.4838707533885125,,3.15804764998691,,3.0050148963928223,"Scott Elarton",426,134003
"Sterling Hitchcock","SDP",12,14,0,33,33,205.2,8.489464944021142,3.3257697718845716,1.2690437287454286,0.2942176870748299,0.75907591,,,,4.1134520862782855,,4.261892973084316,,2.976196050643921,"Sterling Hitchcock",824,115982
"Jason Schmidt","PIT",13,11,0,33,33,212.2,6.263322284823112,3.597178339256517,1.0156738840253696,0.2880354505169867,0.72055596,,,,4.1896547716046495,,4.45046839719534,,2.9715428352355957,"Jason Schmidt",1131,121834
"Pete Harnisch","CIN",16,10,0,33,33,198.1,5.445377871966816,2.5865544891842376,1.13445372332642,0.26357827476038337,0.76497696,,,,3.6756300635776005,,4.5002405876282,,2.9266388416290283,"Pete Harnisch",1005374,115487
"Keith Foulke","CHW",3,3,9,67,0,105.1,10.509493417148507,1.7943037541473061,0.9398733950295414,0.24110671936758893,0.84367246,,,,2.2215189337061885,,2.8395503127255934,,2.923614501953125,"Keith Foulke",231,114342
"Livan Hernandez","- - -",8,12,0,30,30,199.2,6.490817368667693,3.4257091667968376,1.036727774162201,0.31825273010920435,0.71480938,,,,4.64273742342203,,4.360899053183737,,2.919089436531067,"Livan Hernandez",1116,115817
"Todd Ritchie","PIT",15,9,0,28,26,172.2,5.577220536715495,2.8146720465666983,0.8861004591043309,0.2846441947565543,0.72834646,,,,3.492278279999422,,4.182116737715071,,2.916342616081238,"Todd Ritchie",253,121234
"Chris Carpenter","TOR",9,8,0,24,24,150,6.36,2.88,0.96,0.32857142857142857,0.71498054,,,,4.38,,4.127187436421712,,2.890855550765991,"Chris Carpenter",1292,112020
"Chris Holt","HOU",5,13,1,32,26,164,6.310975095971902,3.1280485258295516,0.6585365317535898,0.3428030303030303,0.68822554,,,,4.664633766587928,,3.8716589210715675,,2.8691501803696156,"Chris Holt",1005983,116108
"Jeff Suppan","KCR",10,12,0,32,32,208.2,4.442492229351603,2.674121536114557,1.2076677905033484,0.28075253256150506,0.70217918,,,,4.528754214387557,,4.825547476293466,,2.8204023838043213,"Jeff Suppan",633,122987
"Andy Ashby","SDP",14,10,0,31,31,206,5.766989864090864,2.35922312621899,1.1359222459572915,0.27682737169517885,0.74365704,,,,3.8009705922417063,,4.381426826212413,,2.7096123695373535,"Andy Ashby",637,110351
"Dave Mlicki","- - -",14,13,0,33,31,199,5.427135626374675,3.256281375824805,1.130653255494724,0.2966360856269113,0.71268657,,,,4.613065282418473,,4.827321423540476,,2.678761474788189,"Dave Mlicki",569,119211
"Kevin Appier","- - -",16,14,0,34,34,209,5.641147707580744,3.6172244842502486,1.1626792985090084,0.2998522895125554,0.67090395,,,,5.167463548928926,,4.865911329673816,,2.65620493888855,"Kevin Appier",3,110293
"Omar Olivares","- - -",15,11,0,32,32,205.2,3.7196112050462324,3.5445706777499395,0.8314425046573932,0.2865412445730825,0.72039943,,,,4.157212523286966,,4.821050296749873,,2.6532898545265198,"Omar Olivares",1009771,119982
"Kevin Tapani","CHC",6,12,0,23,23,136,4.830882352941177,2.1838235294117645,0.7941176470588235,0.29637526652452023,0.625,,,,4.830882352941177,,4.02355998544132,,2.6251633167266846,"Kevin Tapani",1012824,123090
"Andy Pettitte","NYY",14,11,0,31,31,191.2,5.681739431987699,4.179130656585993,0.939130484626066,0.31715210355987056,0.725,,,,4.69565242313033,,4.66776722797762,,2.6197986602783203,"Andy Pettitte",840,120485
"Juan Guzman","- - -",11,12,0,33,33,200,6.975000532150309,3.870000295257591,1.2600000961303783,0.2808798646362098,0.76797386,,,,3.7350002849579074,,4.75385422668458,,2.5439162254333496,"Juan Guzman",1005162,115267
"Darren Dreifort","LAD",13,13,0,30,29,178.2,7.052239278075415,3.8283584652409397,1.0074627540107737,0.2962264150943396,0.66810345,,,,4.785448081551174,,4.415570606802086,,2.525000214576721,"Darren Dreifort",647,113554
"Steve Trachsel","CHC",8,18,0,34,34,205.2,6.520259641786925,2.8006484367406927,1.4003242183703464,0.30030959752321984,0.64464142,,,,5.557536741657312,,4.684907664408311,,2.5106019973754883,"Steve Trachsel",898,123431
"Esteban Loaiza","TEX",9,5,0,30,15,120.1,5.759003196071956,2.9916899719854317,0.7479224929963579,0.30256410256410254,0.66883117,,,,4.562327207277783,,3.931638095617827,,2.4686962962150574,"Esteban Loaiza",1310,117842
"Hideki Irabu","NYY",11,7,0,32,27,169.1,7.068898288051004,2.4448821146642574,1.3818898908971888,0.2950191570881226,0.68507157,,,,4.836614618140161,,4.480310919859999,,2.416280597448349,"Hideki Irabu",1255,116400
"John Halama","SEA",11,10,0,38,24,179,5.279329721447177,2.815642518105161,1.0055866136089862,0.3008695652173913,0.73684211,,,,4.2234637771577415,,4.4690496622691995,,2.3845705538988113,"John Halama",1080,134280
"Ron Villone","CIN",9,7,2,29,22,142.2,6.11915915120023,4.605140392140379,0.5046729196866169,0.24824355971896955,0.67477876,,,,4.226635702375416,,4.143199942461612,,2.3636154532432556,"Ron Villone",1010,123725
"John Burkett","TEX",9,8,0,30,25,147.1,5.864252988771948,2.809954557119892,1.0995474353947403,0.3367139959432049,0.6641001,,,,5.619909114239784,,4.416659444382243,,2.3593952506780624,"John Burkett",179,111734
"Francisco Cordova","PIT",8,10,0,27,27,160.2,5.489626382230185,3.3049791484855193,0.8962655317926832,0.297029702970297,0.70667957,,,,4.425311063226373,,4.384891407882333,,2.3580079078674316,"Francisco Cordova",1002623,112681
"Shawn Estes","SFG",11,11,0,32,32,203,7.049260553875961,4.965516868139042,0.9310344127760704,0.3047001620745543,0.69116655,,,,4.921181896102087,,4.641243152344874,,2.357219696044922,"Shawn Estes",873,113915
"Jose Jimenez","STL",5,14,0,29,28,163,6.2392638036809815,3.920245398773006,0.8834355828220859,0.30426356589147285,0.60619089,,,,5.852760736196319,,4.532627109223348,,2.3116349522024393,"Jose Jimenez",435,150455
"Kent Bottenfield","STL",18,7,0,31,31,190.1,5.863397704848246,4.208406417189467,0.9929947725952676,0.2913907284768212,0.76452599,,,,3.9719790903810703,,4.746813865981221,,2.3015329837799072,"Kent Bottenfield",1001226,111264
"John Rocker","ATL",4,5,38,74,0,72.1,12.940095805533499,4.603687930814803,0.622119990650649,0.2727272727272727,0.78205128,,,,2.488479962602596,,2.7329323313357388,,2.287881374359131,"John Rocker",1273,132340
"Kelvim Escobar","TOR",14,11,0,33,30,174,6.6724132079715766,4.189654805005408,0.9827585345074416,0.33093525179856115,0.65818998,,,,5.689654673464135,,4.639601097479898,,2.270721413195133,"Kelvim Escobar",1298,113898
"Ismael Valdez","LAD",9,14,0,32,32,203.1,6.329508830036985,2.5672133716233922,1.4163935843439406,0.28639240506329117,0.7751938,,,,3.983606955967333,,4.717460818917369,,2.249957323074341,"Ismael Valdez",1283,123595
"Derek Lowe","BOS",6,3,15,74,0,109.1,6.585367079082038,2.057927212213137,0.5762196194196784,0.240625,0.75581395,,,,2.6341468316328154,,3.2984882800654303,,2.247375011444092,"Derek Lowe",199,117955
"Ugueth Urbina","MON",6,6,41,71,0,75.2,11.89427592609192,4.281939333393091,0.7136565555655152,0.292817679558011,0.69284065,,,,3.687225537088495,,2.948832033126949,,2.2404937744140625,"Ugueth Urbina",216,123584
"Roberto Hernandez","TBD",2,3,43,72,0,73.1,8.468185048538054,4.050001544952982,0.12272731954402975,0.3130841121495327,0.75289575,,,,3.0681829886007437,,2.9429449393532217,,2.210136651992798,"Roberto Hernandez",605,115832
"Trevor Hoffman","SDP",2,3,40,63,0,67.1,9.757427585229323,2.004950873677258,0.6683169578924194,0.2529411764705882,0.71428571,,,,2.1386142652557423,,2.5992005367744433,,2.21002459526062,"Trevor Hoffman",1035,116034
"Javier Vazquez","MON",9,8,0,26,26,154.2,6.575431466953111,3.0258622679784226,1.163793179991701,0.2803347280334728,0.61538462,,,,5.004310673964315,,4.439888671745733,,2.2062628269195557,"Javier Vazquez",801,134320
"Scott Williamson","CIN",12,7,19,62,0,93.1,10.317858548553813,4.14642913633471,0.771428676527388,0.2222222222222222,0.79493088,,,,2.4107146141480875,,3.3695684209161922,,2.1237030029296875,"Scott Williamson",361,150182
"Terry Mulholland","- - -",10,8,1,42,24,170.1,4.385518918384091,2.377690979846796,1.1095891239285047,0.30716723549488056,0.69852941,,,,4.385518918384091,,4.572210374847552,,2.121780451387167,"Terry Mulholland",665,119488
"Matt Clement","SDP",10,12,0,31,31,180.2,6.725092629582177,4.284133082548646,0.8966790172776236,0.3099099099099099,0.68899153,,,,4.483395086388118,,4.512082962978059,,2.119431734085083,"Matt Clement",271,136725
"Hideo Nomo","MIL",12,8,0,28,28,176.1,8.217390830293258,3.981096178651392,1.3780717541485588,0.2931726907630522,0.73080481,,,,4.542532819230434,,4.676387095386354,,2.1059043407440186,"Hideo Nomo",666,119827
"Mariano Rivera","NYY",4,3,45,66,0,69,6.7826094456116435,2.3478263465578766,0.2608695940619863,0.21243523316062177,0.80065359,,,,1.826087158433904,,2.9164627747033904,,2.092782735824585,"Mariano Rivera",844,121250
"Carl Pavano","MON",6,8,0,19,18,104,6.0576923076923075,3.0288461538461537,0.6923076923076923,0.3205882352941177,0.62154696,,,,5.625,,3.912700256934533,,2.086775938048959,"Carl Pavano",790,134321
"Miguel Batista","MON",8,7,1,39,17,134.2,6.349010200737028,3.8762378067657646,0.6683168632354766,0.3119266055045872,0.62436548,,,,4.878713101618979,,4.136329397941594,,2.048769235610962,"Miguel Batista",46,110683
"Scott Erickson","BAL",15,12,0,34,34,230.1,4.141823261362641,3.868306630895297,1.0549927175168992,0.28856382978723405,0.71790006,,,,4.806077935354763,,5.170033463234164,,2.004793643951416,"Scott Erickson",137,113884
"Orel Hershiser","NYM",13,12,0,32,32,179,4.4748603351955305,3.8715083798882683,0.7039106145251397,0.27521367521367524,0.70254725,,,,4.575418994413408,,4.631060806998994,,1.9447650909423828,"Orel Hershiser",1005741,115861
"Ramiro Mendoza","NYY",9,9,3,53,6,123.2,5.822102186419867,1.9649594879167054,0.9460916052932284,0.3099273607748184,0.67408377,,,,4.293800362484652,,3.934393153721111,,1.8986881971359253,"Ramiro Mendoza",836,118947
"Pat Hentgen","TOR",11,12,0,34,34,199,5.336683417085427,2.9396984924623117,1.4472361809045227,0.2964669738863287,0.71716358,,,,4.793969849246231,,5.06350234429441,,1.8806793689727783,"Pat Hentgen",145,115797
"Wilson Alvarez","TBD",9,9,0,28,28,160,7.1999993133545575,4.443749576211016,1.2374998819828147,0.29273504273504275,0.71294559,,,,4.218749597668686,,4.915103933215158,,1.8442832231521606,"Wilson Alvarez",1193,110209
"Ryan Rupe","TBD",8,9,0,24,24,142.1,6.133489680537764,3.604215585470645,1.0749414904035257,0.27610208816705334,0.68432671,,,,4.552693371120815,,4.777882264882006,,1.839440941810608,"Ryan Rupe",1223,150142
"Scott Karl","MIL",11,11,0,33,33,197.2,3.369308773732114,3.141652775506971,0.9561551925456,0.3155680224403927,0.6880109,,,,4.780775962728,,4.934866000158399,,1.833411693572998,"Scott Karl",1006703,116845
"Paul Shuey","CLE",8,5,6,72,0,81.2,11.351025003342142,4.408165049841609,0.8816330099683218,0.3015075376884422,0.73619632,,,,3.5265320398732873,,3.39099706432914,,1.8184963464736938,"Paul Shuey",406,122201
"Doug Brocail","DET",4,4,2,70,0,82,8.5609764062813,2.7439026943209295,0.7682927544098602,0.25,0.83333333,,,,2.524390478775255,,3.402146810977537,,1.8114027976989746,"Doug Brocail",551,111492
"Bobby Witt","TBD",7,15,0,32,32,180.1,6.138631816384148,4.791127271324213,1.1478742420880927,0.3333333333333333,0.65046462,,,,5.839186361926385,,5.074704270870178,,1.7894078493118286,"Bobby Witt",1014170,124492
"Brian Bohanon","COL",12,12,0,33,33,197.1,5.472973114038754,4.195946054096378,1.3682432785096885,0.31839258114374036,0.65333333,,,,6.2027028625772545,,5.505475785838506,,1.7613874673843384,"Brian Bohanon",1001126,111155
"Russ Ortiz","SFG",18,9,0,33,33,207.2,7.107543967170924,5.417335340831497,1.0401283854396475,0.2736318407960199,0.73673184,,,,3.813804079945374,,4.949263368415912,,1.7469896078109741,"Russ Ortiz",1124,133460
"Brian Anderson","ARI",8,2,1,31,19,130,5.192308454118648,1.938461822870962,1.2461540289884756,0.29508196721311475,0.70365359,,,,4.569231439624411,,4.449238911465104,,1.7422715052962303,"Brian Anderson",44,110230
"Anthony Telford","MON",5,4,2,79,0,96,6.468750514090102,3.5625002831220853,0.28125002235174357,0.3449367088607595,0.67876344,,,,3.93750031292441,,3.3838541229565955,,1.7183588743209839,"Anthony Telford",1282,123177
"Jim Parque","CHW",9,15,0,31,30,173.2,5.752399063772277,4.094049784126215,1.1919385447456068,0.3218588640275387,0.70464768,,,,5.130518083905003,,5.114660187110064,,1.6877942949067801,"Jim Parque",250,133220
"Mike Thurman","MON",7,11,0,29,27,146.2,5.215909452674828,3.1909093122246004,1.0431818905349655,0.26394849785407726,0.65639269,,,,4.050000280900455,,4.6883996654542095,,1.674097222276032,"Mike Thurman",852,123327
"Jeff Weaver","DET",9,12,0,30,29,163.2,6.268838909053176,3.0794296395348937,1.4847250047757523,0.2962226640159046,0.68655303,,,,5.5539713141611475,,5.223467072772772,,1.6376305166631937,"Jeff Weaver",503,213711
"Pat Rapp","BOS",6,7,0,37,26,146.1,5.535308070224447,4.243736187172076,0.7995444990324202,0.29193899782135074,0.70800781,,,,4.120729341167089,,4.616769968815175,,1.62857885658741,"Pat Rapp",1010700,120933
"Steve Karsay","CLE",10,2,1,50,3,78.2,7.779662022951032,3.4322038336548673,0.6864407667309734,0.2981651376146789,0.78224101,,,,2.974576655834218,,3.6169050130101748,,1.5968088004738092,"Steve Karsay",829,116853
"Jeff Zimmerman","TEX",9,3,3,65,0,87.2,6.878326597129526,2.361216593044464,0.923954319017399,0.17446808510638298,0.81730769,,,,2.361216593044464,,3.7954510228786154,,1.5672293901443481,"Jeff Zimmerman",1014446,150293
"Rick White","TBD",5,3,0,63,1,108,6.7500013262036065,3.16666728883626,0.6666667976497389,0.3522727272727273,0.71964956,,,,4.083334135604651,,3.680150506718026,,1.550684429705143,"Rick White",456,124184
"Joe Mays","MIN",6,11,0,49,20,171,6.052631848993663,3.5263159468050036,1.2631579510943296,0.28810408921933084,0.72761194,,,,4.368421247534557,,4.823912658024774,,1.5441363453865051,"Joe Mays",740,150222
"Kyle Peterson","MIL",4,7,0,17,12,77,3.9740260232457993,2.92207795826897,0.3506493549922764,0.3054545454545455,0.62611807,,,,4.558441614899594,,3.88710086566438,,1.5332844406366348,"Kyle Peterson",1010235,150081
"Steve Parris","CIN",11,4,0,22,21,128.2,6.0155437256257045,3.637305508517868,1.1191709256978055,0.2805194805194805,0.77067669,,,,3.497409142805642,,4.7659783697310125,,1.5285981371998787,"Steve Parris",1316,120247
"Dennis Springer","FLA",6,16,1,38,29,196.1,3.8047543621522806,2.9337864961174214,1.0543295220421982,0.30678466076696165,0.67086731,,,,4.8590838841944795,,4.8961633524922465,,1.5120892971754074,"Dennis Springer",672,122618
"Rick Reed","NYM",11,5,0,26,26,149.1,6.267856715893288,2.832589092759467,1.3861606198610157,0.30303030303030304,0.74944072,,,,4.580356830845095,,4.707514710176971,,1.5012764930725098,"Rick Reed",750,120999
"Carlton Loewer","PHI",2,6,0,20,13,89.2,4.817843900332,2.6096654460131665,0.9033457313122499,0.30132450331125826,0.63492063,,,,5.1189591441027495,,4.237943330247796,,1.4828419983386993,"Carlton Loewer",1713,133780
"Mike Stanton","NYY",2,2,0,73,1,62.1,8.518720400638863,2.598931647652534,0.7219254576812595,0.35106382978723405,0.72289157,,,,4.331552746087557,,3.198025254882269,,1.4672807604074478,"Mike Stanton",849,122681
"Woody Williams","SDP",12,12,0,33,33,208.1,5.918399711015639,3.1535998460156325,1.4255999303906284,0.2803738317757009,0.75268817,,,,4.40639978484376,,4.957854014025884,,1.462579369544983,"Woody Williams",1190,124315
"Mike Oquist","OAK",9,10,0,28,24,140.2,5.694312667523229,4.094786637320075,1.151658741746271,0.30701754385964913,0.69416499,,,,5.374407461482598,,4.939541266073273,,1.4543680995702744,"Mike Oquist",1009828,120039
"Tim Crabtree","TEX",5,1,0,68,0,65,7.476928342563342,2.492309447521114,0.5538465438935809,0.3383838383838384,0.75829384,,,,3.4615408993348806,,3.1492387293076454,,1.448660135269165,"Tim Crabtree",1002715,112775
"Doug Jones","OAK",5,5,10,70,0,104,5.451924676726319,2.076923686371931,0.865384869321638,0.2909090909090909,0.75630252,,,,3.548077964218716,,3.9511620352254817,,1.4331705570220947,"Doug Jones",1006552,116682
"Kirk Rueter","SFG",15,10,0,33,33,184.2,4.581227689184068,2.6805055628204655,1.3646210137995098,0.3056,0.66722973,,,,5.409747590419485,,5.012915578439292,,1.4314695596694946,"Kirk Rueter",1128,121541
"Mark Petkovsek","ANA",10,4,1,64,0,83,4.662651459595363,2.277108852360526,0.6506025292458646,0.2851985559566787,0.71285141,,,,3.469880155977944,,3.8687939972364855,,1.427934169769287,"Mark Petkovsek",1010242,120472
"Brett Tomko","CIN",5,7,0,33,26,172,6.906976590999856,3.139534814090844,1.6220929872802692,0.27852998065764023,0.69529652,,,,4.918604542075656,,5.058272665058878,,1.4143012911081314,"Brett Tomko",1056,123387
"LaTroy Hawkins","MIN",10,14,0,33,33,174.1,5.317400238142169,3.0975147018303897,1.4971321058846883,0.34262295081967215,0.63080495,,,,6.659656608935338,,5.164447074288301,,1.395725131034851,"LaTroy Hawkins",729,115629
"Sidney Ponson","BAL",12,12,0,32,32,210,4.8,3.4285714285714284,1.5,0.28699551569506726,0.73359073,,,,4.714285714285714,,5.390996960231236,,1.3740818500518799,"Sidney Ponson",161,132260
