Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Kevin Appier","- - -",209,90.44582836487012,97.2632048558378,92.99079918602206,99.02989108736598,90.01609802999737,96.80107759597134,101.58711731945895,101.09778320905542,99.69454884458644,96.34048070278664,104.29994111109332,99.68961641886807,,,,,"Kevin Appier",3,110293
"Mickey Callaway","TBD",19.1,82.10121730946305,175.2415119268515,46.85032632105166,79.29981956725238,70.69966643272235,150.90538465589646,130.16661324053436,153.14553081551304,129.29733633675292,83.64933306160405,151.92665681629845,114.21029536081134,,,,,"Mickey Callaway",7,209068
"Dennis Cook","NYM",63,145.12610652776647,103.33211580099994,140.4462691904497,138.8562730393835,152.59971077831355,108.65343830961758,81.54744016689517,84.69970691150763,85.16443834511283,114.95055056639798,87.61914267495315,101.91076442187796,,,,,"Dennis Cook",8,112621
"Al Levine","ANA",85,62.81254309301729,82.56475478857107,71.96445104558407,117.23932180843558,67.45842127126845,88.67158391939117,88.42022308452704,83.12443220258176,78.45006923802987,108.73792291773616,68.48646957636353,109.9715689649621,,,,,"Al Levine",20,117722
"Ramon Ortiz","ANA",48.1,131.36193991935636,125.17250110977017,104.94473095915573,111.01974082249654,128.4269175199373,122.37576271129396,96.54591732500367,104.41740119337281,102.11850849453752,89.74876361529579,131.73314769221346,99.69868857929184,,,,,"Ramon Ortiz",27,150009
"Troy Percival","ANA",57,146.83068769347528,93.4035891023425,157.20026846052357,121.03657920753635,160.45750473736715,102.07202657105768,68.36392857998797,70.83286845775534,69.86874696458077,111.11751674078685,76.59672989941262,91.5349552636711,,,,,"Troy Percival",29,120401
"Lou Pote","ANA",29.1,98.38575716232994,99.0000758076193,99.37948003520629,26.13289531904148,107.84694916333824,108.52033718064567,80.02381411485682,80.29065866315537,86.05335325941876,111.11751674078685,43.41206299400046,70.82252412026112,,,,,"Lou Pote",30,150010
"Scott Schoeneweis","ANA",39.1,80.70965276419905,86.13563867255358,93.7006526165486,77.95573697052696,79.9916226106315,85.36933212886458,107.66368941944819,104.35839058200717,105.90067547581667,88.1287497523103,111.00030897978283,90.2809825898284,,,,,"Scott Schoeneweis",33,150011
"Aaron Sele","TEX",205,130.92501415736163,82.63418913809348,158.43928536812922,78.52614403425036,128.64265465464524,81.19365771797882,107.38486708865085,103.07042649710883,117.50045461981576,102.1550323141452,95.35120800893783,78.75271109097234,,,,,"Aaron Sele",34,121986
"Donne Wall","SDP",70.1,101.31921046754995,78.84582281960448,128.50294836657758,124.37835262408257,107.45433985063362,83.6201293932468,82.90350995843455,79.80966670545381,78.36591301555474,107.5428093911223,72.42394914693293,104.11761531959903,,,,,"Donne Wall",39,123849
"Jarrod Washburn","ANA",61.2,91.25939999006947,102.03246867518409,89.44153206516889,74.58466521059361,93.99842055433813,105.09482083199056,94.92459770072725,94.9351398259757,95.2413414980546,93.80775280835299,106.20027730171542,91.13502899323171,,,,,"Jarrod Washburn",40,132220
"Brian Anderson","ARI",130,77.57022017505479,51.931003940542254,149.37168863929327,110.11397836152088,80.32209134216691,53.77329983997296,105.68548245629617,91.68889918916646,99.877588475353,99.28282311725278,97.79533389551088,95.39723645778557,,,,,"Brian Anderson",44,110230
"Miguel Batista","MON",134.2,94.85070533014718,103.8436343922939,91.33992912956357,59.0545204726304,92.17158814114474,100.91050271743526,102.99396472686904,104.9788178333763,105.57906141584206,88.09557575379885,106.46031664958478,89.61722925658113,,,,,"Miguel Batista",46,110683
"Rick Helling","TEX",219.1,86.18471414934669,93.7842522556476,91.89678977541553,143.2940306209502,88.39332639829681,96.18760814521377,98.6944039358981,96.02803169927004,91.43168783813242,105.39304349309622,96.47859569898714,114.17255038233476,,,,,"Rick Helling",58,115727
