Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Luke Maile","TOR",2,11.386062622070312,,,,,,,,,,,,4.512631049522986,"Luke Maile",13355,571912
"Ryan Feierabend","TOR",5.2,9.525557200113932,,,,,,,,,,6.911654336111886,,2.5469061446516483,"Ryan Feierabend",6336,456387
"Steven Wright","BOS",6.1,9.374463081359863,,,,,5.595994313557942,,4.303940667046441,,,,,2.424041480348821,"Steven Wright",8185,453214
"Xavier Cedeño","CHC",2,,,3.0040812901088167,,,,,-6.041545867919922,,,,,,"Xavier Cedeno",36,458584
"CC Sabathia","NYY",107.1,6.326200311834162,,6.047621829450623,,,5.149995978801481,0.9599854690361753,,,,4.704633857401626,,,"CC Sabathia",404,282332
"Fernando Rodney","- - -",47.2,10.045817461880771,,,,,7.377994660408266,4.4740157808576315,-4.4209513664245605,,,4.607273487909603,,,"Fernando Rodney",494,407845
"Marco Estrada","OAK",23.2,12.918275669642858,,6.61456298828125,,,,,-6.1556292942592075,,,10.21911388578869,,,"Marco Estrada",1118,462136
"Tommy Hunter","PHI",5.1,9.98224131266276,,5.781859715779622,,,7.512990025111607,,-3.8239360809326173,,,,,,"Tommy Hunter",1157,488984
"Adam Ottavino","NYY",66.1,6.851192971934443,,5.56589247305182,,,5.504557113980622,0.4207518883193322,,,,,,,"Adam Ottavino",1247,493603
"Jon Edwards","CLE",8,9.828302252782533,,,,,,1.0916857226141568,-5.124508539835612,,,,,,"Jon Edwards",1483,457754
"Oliver Pérez","CLE",40.2,8.490604400634766,,,,,3.9047776242519947,-0.5378185521776431,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","WSN",60,11.17436538905755,,,9.1884521484375,,,1.6244671729303175,,,,,,,"Sean Doolittle",1581,448281
"Edwin Jackson","- - -",67.2,7.609215680290671,,5.808002026875814,,,6.886436441557003,1.1433524682082439,-3.954441097047594,,,7.547379696007931,,,"Edwin Jackson",1841,429719
"Matt Moore","DET",10,8.401431978665865,,5.337250900268555,,,,,,-4.876456790500217,,3.6478854588099887,,,"Matt Moore",1890,519043
"Zack Greinke","- - -",208.2,9.593547766978347,,6.030777454376221,3.053308759416853,,7.118547030021808,0.7271940884943715,-6.376203035053454,,-5.811720950262887,2.5883688828812317,,,"Zack Greinke",1943,425844
"Iván Nova","CHW",187,6.777740478515625,,4.836129190976663,,,4.343460845254314,,-3.277279324001736,,,4.512986149460759,,,"Ivan Nova",1994,467100
"Clayton Kershaw","LAD",178.1,11.129308298836767,,,,,,4.936906992796638,-8.985745878647968,,,11.027467727661133,,,"Clayton Kershaw",2036,477132
"Adam Wainwright","STL",171.2,7.9773517588458995,,3.32318515625,,,5.687178670422031,,-6.931797827743902,,,4.749239202131305,,,"Adam Wainwright",2233,425794
"Héctor Rondón","HOU",60.2,8.857385157462437,,,,,6.070450546048212,-0.09889598445615906,,,,3.1617002265397893,,,"Hector Rondon",2391,444468
"Corey Kluber","CLE",35.2,8.073777597161788,,3.3778193414548023,,,4.794717800397814,,-0.018005778108324322,,,2.7535984332744894,,,"Corey Kluber",2429,446372
"Lance Lynn","TEX",208.1,8.460881260932455,,3.1986622143817205,,,4.313397113347458,,-5.186609297352828,,,3.8560201607498468,,,"Lance Lynn",2520,458681
"Jhoulys Chacín","- - -",103.1,8.076283625872486,,,,,4.836874448336088,2.1121825736587967,-3.466584465720437,,,3.5201779824716075,,,"Jhoulys Chacin",2608,468504
"Rick Porcello","BOS",174.1,9.809583948711063,,,,,5.142965137879789,2.78899581549172,-3.8815760458669355,,,4.5220314178904015,,,"Rick Porcello",2717,519144
"Ross Detwiler","CHW",69.2,8.46739803890967,,3.7356774281647245,,,4.53415663273574,0.6918355334888805,-3.765109215253665,,,3.668850948936061,,,"Ross Detwiler",2859,446321
"Luis Avilán","NYM",32,,,,,,6.431880627648305,,-3.364229385166952,,,3.9420438058035714,,,"Luis Avilan",2882,501593
"Kenley Jansen","LAD",63,,,8.62491538129814,,,10.344984555075355,-1.881863143092902,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","SFG",54,6.688778400421143,,,,,4.5320255750605325,2.7177401137077943,,,,3.646336709299395,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",172.1,8.030967445003728,,4.359909200222693,,,,1.0965228921247818,-3.4094533284505206,,,1.6497041697514028,,,"Max Scherzer",3137,453286
"Tim Collins","CHC",8.2,10.169791666666667,,,,,,4.986682966643689,-9.384160658892464,,,,,,"Tim Collins",3164,525768
"David Price","BOS",107.1,8.48741340637207,,5.434851604959239,,,6.439148949795082,,,-0.533009612041971,,3.430216141211334,,,"David Price",3184,456034
"Will Harris","HOU",60,7.9241180419921875,,6.556797740546725,,,,,-7.620265711692232,,,,,,"Will Harris",3192,501789
"Ervin Santana","CHW",13.1,8.312158677184467,,,,,7.688348623422476,2.0768185021742336,,,,6.690606689453125,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",70,8.091314199019452,,,,,6.284885118954146,3.618086349132449,,,,4.308313195180085,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",56,4.813694000244141,,,,,0.07172206828468725,-1.4652527733672438,,,,1.7389426064657998,,,"T.J. McFarland",3237,519008
"Zack Britton","NYY",61.1,,,,,,6.05279943862858,-4.06022692483569,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",181.1,8.855528167356928,,6.496320218247319,5.945629352072011,,5.618967744764681,4.16102921038976,,-5.907386573585304,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",25,0.405682616181426,,,,,-5.392468603971962,4.688982591561392,,,,-5.0660957336425785,,,"Joe Smith",3281,501925
"Aníbal Sánchez","WSN",166,9.921831543572312,,6.8810757021360756,4.692885749901264,,8.597906938457854,2.454870894148543,-1.3696317672729492,,,5.632426961263021,,,"Anibal Sanchez",3284,434671
"Hector Noesí","MIA",27.2,,,,,,7.7858867386347566,5.016423718682651,-2.279255143131118,,,4.741326332092285,,,"Hector Noesi",3292,456051
"Charlie Culberson","ATL",2,6.179905767026155,,,,,,,0.0375597874323527,,,,,,"Charlie Culberson",3298,518586
"Darren O'Day","ATL",5.1,4.122490882873535,,,,,-1.6285636208274148,0.1156134877886091,,,,,,,"Darren O'Day",3321,503285
"Jeff Mathis","TEX",2,,,,,,,,10.960847077546296,,,,,,"Jeff Mathis",3448,425772
"Danny Duffy","KCR",130.2,10.02244357184885,,,,,8.118616739908854,0.766354311120112,-8.982830028044871,,,6.5332085176644075,,,"Danny Duffy",3542,518633
"Clay Buchholz","TOR",59,9.301310806823292,,4.528643439797794,,,6.959286404639175,,-6.31911868140811,,,4.220592619243421,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",85,10.955003385345359,,,,,8.456950187683105,3.2581549228077202,-5.144853005042443,,,,,,"Liam Hendriks",3548,521230
"Clayton Richard","TOR",45.1,6.3943072727748325,,,,,1.0780767173582806,-1.4520050533234128,,,,1.8057410900409405,,,"Clayton Richard",3551,453385
"Tony Barnette","CHC",1.1,9.491422380719866,,6.9668212890625,2.500889301300049,,6.692628224690755,,-6.821959495544434,,,,,,"Tony Barnette",3555,501817
"Brian Schlitter","OAK",9.2,7.063788096110026,,2.5729056271639736,,,6.207008428158967,,,,,,,,"Brian Schlitter",3599,489295
"Zach Duke","CIN",23.1,4.923893855168269,,,,,1.7586831206484779,2.5152270309324187,-4.524293615462932,,,,,,"Zach Duke",3840,435043
"Matt Magill","- - -",50.2,9.968883167613637,,12.745671272277832,,,,1.784533994743623,-3.378454452170465,,,9.940862655639648,,,"Matt Magill",3950,543483
"David Carpenter","TEX",3.1,8.111009216308593,,,,,,0.8148537415724534,,,,2.877974192301432,,,"David Carpenter",3959,502304
"Edinson Volquez","TEX",16,10.196528434753418,,,,,6.773963657676751,,,-4.825289187224015,,1.179035466745359,,,"Edinson Volquez",3990,450172
"Allen Webster","CHC",11,7.08502697553791,,,,,6.2508500417073565,-0.10282899936040242,,,,7.118009127103365,,,"Allen Webster",3993,543903
"Yusmeiro Petit","OAK",83,10.308077025182039,,9.445396581626037,,,,,2.015998934522087,,,9.195982493222031,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",33.2,8.318903064051419,,,,,3.9738407135009766,3.1327110953952957,-2.761670051199017,,,5.64877795496731,,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",41.2,8.716464253880034,,3.365998470421993,4.478279319969383,,7.03144138142214,-1.0257236784304715,,,,,,,"Pedro Strop",4070,467008
"Luke Gregerson","STL",5.2,6.3294016520182295,,,,,2.553289325420673,-0.026536524295806885,,,,2.8406050205230713,,,"Luke Gregerson",4090,502381
"Derek Holland","- - -",84.1,10.45872974395752,,6.482000827789307,,,7.982901341544721,2.7225770119133346,,1.4650338793557787,,6.705974324544271,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",135.2,8.285211042924361,,,,,5.668016935649671,5.073526244653042,-5.568145647797568,,,0.8392116987525519,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",42.2,9.469837895146123,,3.21402352755187,,,7.645744243421053,,-1.5657843017578126,,,5.429328282674153,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",67.1,7.37898392147488,,6.280886280293367,6.177412850516183,,,,,-8.411250088510196,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",59.2,6.957405838311887,,,,,3.659466788492489,0.26346287999425205,,,,2.348567375769982,,,"Matt Albers",4300,458006
"Justin Wilson","NYM",39,10.956347925275482,,5.242370380246771,,,,-1.2962129827131306,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",76.2,9.1490265567414,,2.7468173194477576,,,7.695985933262451,,-7.486887056533605,,,5.858921781499335,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",39,8.799960865693933,,7.512875100840693,,,6.685826865575647,,,-8.013612280951605,,5.498071867844154,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",112,8.998623381522586,,,,,4.957301172716864,4.523432111497241,-2.659505320119334,,,3.876049335186298,,,"Jordan Zimmermann",4505,519455
"Russell Martin","LAD",4,10.000534057617188,,,,,7.486459732055664,,2.5409608840942384,,,9.218418666294642,,,"Russell Martin",4616,431145
"Charlie Morton","TBR",194.2,7.266000079293536,,1.1494561524930715,2.029662188361673,,3.2643890634749377,,-5.3296981655290105,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","PHI",18,,,4.688868999481201,,,5.667705646996359,1.5466649049968388,,,,5.634181499481201,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",10.1,,,,,,9.438547770182291,3.5230133056640627,,,,8.804362614949545,,,"Nate Jones",4696,518858
"Félix Hernández","SEA",71.2,8.153072147578984,,,,,5.313263641903772,1.3222535859554185,-4.67824461749781,,,0.8969130927536089,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","TOR",28.2,9.78552500406901,,,3.39049170998966,,6.955298045324901,1.9955557745856207,,-1.5940046310424805,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",58.2,10.466451861901197,,3.9336795806884766,,,5.1971909659249445,-2.0219234890407987,-8.535290346944274,-8.158211844308036,,5.645711898803711,,,"Rich Hill",4806,448179
"Mike Montgomery","- - -",91,7.349032213061636,,4.141015123965135,,,6.339385841695053,,-4.367648552991673,,,4.484866296459815,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",171.2,8.941094701638631,,5.972301307091346,,,4.557350924099919,,-2.5673123873197117,,,4.237941004294717,,,"Jon Lester",4930,452657
"Fernando Salas","PHI",2.2,9.777588875063005,,,,,,9.89312744140625,,1.0717242785862513,,6.808284412730824,,,"Fernando Salas",4971,477569
"Cole Hamels","CHC",141.2,9.10787679899146,,5.2188156880605385,,,6.255829385407655,,-5.705804422946279,,,5.345596104452055,,,"Cole Hamels",4972,430935
"Fernando Abad","SFG",13,9.723723411560059,,,,,5.824553499516752,,,-5.076834996541341,,6.611985524495442,,,"Fernando Abad",4994,472551
"Jake Diekman","- - -",62,6.37085788892663,,,,,3.0871486351138255,-1.708459752634031,,,,-0.6218132177988688,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",60,7.658004143334537,,,2.1078058878580728,,3.9677337765229814,3.0525205308112544,,,,,,,"Jeurys Familia",5114,544727
"Alex Gordon","KCR",2.1,7.878969192504883,,,,,4.558880615234375,,3.956066846847534,,,4.618541717529297,,,"Alex Gordon",5209,460086
"Wade LeBlanc","SEA",121.1,8.813252491993946,,6.1334242974037645,,,6.4061316030996815,,-3.982018126008656,,,4.04724382960757,,,"Wade LeBlanc",5221,453281
"Blake Parker","- - -",61.1,9.49348099557977,,5.765842560798891,1.602539320725661,,,,-6.651860152618794,,,,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",84.1,10.748944320997044,,,5.494215985278149,,9.103494587734605,1.5500066059391673,-6.947505398454338,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",59,9.292241118008032,,5.316641489664714,,,6.64661969636616,3.200868873952705,0.6888001696268717,,,2.8980628510224653,,,"Jose Alvarez",5358,501625
"Manny Bañuelos","CHW",50.2,8.000121921446265,,,,,3.5613746179742853,2.0065367965452925,-1.2393190328357289,,,2.7115728161003014,,,"Manny Banuelos",5365,544365
"Michael Pineda","MIN",146,8.081562797430204,,,,,6.472313563028972,1.7669148889387616,,,,5.339620807213698,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",91.2,8.618546529774516,,,,,4.953255641206782,4.174586719936794,,-6.469806038416349,,3.4106079949273003,,,"Brad Peacock",5401,502748
"Pablo Sandoval","SFG",1,,,,,,,8.259819030761719,-3.6854326725006104,,,,,,"Pablo Sandoval",5409,467055
"Pedro Báez","LAD",69.2,10.370423473011364,,,,,8.693917592366537,2.8857873145570148,,,,8.89507916329921,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",78,8.977423124224226,,6.538418390721451,,,4.982128135541306,3.9007098318516524,-0.4830438196659088,,,2.6047073974609374,,,"Jesse Chavez",5448,445926
"Austin Romine","NYY",1,8.706265449523926,,,,,,,10.241528962787829,,,3.1399295330047607,,,"Austin Romine",5491,519222
"Arodys Vizcaíno","ATL",4,9.899893188476563,,,,,8.020149477066532,-3.289125919342041,,,,,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",207.2,9.051430414113193,,4.803844064088493,,,5.385943094889323,,-2.4238233983717383,,,5.154846897014993,,,"Madison Bumgarner",5524,518516
