Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Jesús Luzardo","OAK",0.26804124,0.58108108,0.40350877,0.42307692,0.76744186,0.63768116,0.43274854,0.45652174,0.14619883,0.20467836,0.35087719,"Jesus Luzardo",19959,666200
"Taylor Rogers","MIN",0.3,0.61553398,0.45258216,0.60606061,0.83596215,0.75726141,0.48356808,0.67985612,0.10985915,0.23849765,0.34835681,"Taylor Rogers",13449,573124
"Ken Giles","TOR",0.35805085,0.71005917,0.50493827,0.40828402,0.78333333,0.62836186,0.41728395,0.60096154,0.18765432,0.16049383,0.34814815,"Ken Giles",12910,571704
"Nick Anderson","- - -",0.36731107,0.72368421,0.53950954,0.46889952,0.72987013,0.63804714,0.48319709,0.67045455,0.19527702,0.15258856,0.34786558,"Nick Anderson",18337,623433
"Phillip Diehl","COL",0.38636364,0.64,0.47826087,0.44117647,0.84375,0.63636364,0.36231884,0.6,0.17391304,0.17391304,0.34782609,"Phillip Diehl",20030,670426
"Austin Adams","- - -",0.32389937,0.60538117,0.43992606,0.4368932,0.76296296,0.62184874,0.41219963,0.54615385,0.1663586,0.18114603,0.34750462,"Austin Adams",13801,613534
"Robert Stephenson","CIN",0.3627451,0.69471154,0.49708171,0.4009009,0.78892734,0.62035225,0.40466926,0.62977099,0.18871595,0.15758755,0.3463035,"Robert Stephenson",13594,596112
"Giovanny Gallegos","STL",0.36183206,0.68930041,0.50131464,0.48101266,0.80895522,0.67307692,0.42594216,0.65591398,0.16389132,0.18141981,0.34531113,"Giovanny Gallegos",14986,606149
"Jake Diekman","- - -",0.32294618,0.62818004,0.45110929,0.47368421,0.78193146,0.65391621,0.41988496,0.61702128,0.16047297,0.18158784,0.34206081,"Jake Diekman",5003,518617
"Cody Reed","CIN",0.34146341,0.57446809,0.46590909,0.42857143,0.96296296,0.7804878,0.53409091,0.64,0.10227273,0.23863636,0.34090909,"Cody Reed",15232,642003
"James Karinchak","CLE",0.41509434,0.65853659,0.5212766,0.59090909,0.77777778,0.69387755,0.43617021,0.63636364,0.15957447,0.18085106,0.34042553,"James Karinchak",20151,675916
"Brad Hand","CLE",0.35174954,0.64019851,0.47463002,0.57068063,0.8255814,0.71714922,0.42600423,0.66528926,0.13424947,0.20613108,0.34038055,"Brad Hand",9111,543272
"Chaz Roe","TBR",0.2761194,0.51413882,0.37621622,0.57432432,0.865,0.74137931,0.42054054,0.54585153,0.0972973,0.24216216,0.33945946,"Chaz Roe",9866,475054
"Will Smith","SFG",0.36231884,0.64133017,0.47504798,0.45777778,0.84814815,0.67070707,0.40403071,0.62256809,0.15627996,0.1831256,0.33940556,"Will Smith",8048,519293
"Noé Ramirez","LAA",0.32283465,0.62167689,0.45284698,0.53658537,0.80921053,0.69941061,0.43505338,0.65357143,0.136121,0.20284698,0.33896797,"Noe Ramirez",12800,598287
"Gerrit Cole","HOU",0.35032538,0.67918314,0.49881023,0.49071207,0.77109602,0.66308885,0.45151695,0.64137087,0.16805473,0.17073171,0.33878644,"Gerrit Cole",13125,543037
"Brandon Workman","BOS",0.29948586,0.54077253,0.38987138,0.49785408,0.83333333,0.67216495,0.37459807,0.58391608,0.1278135,0.20900322,0.33681672,"Brandon Workman",11428,519443
"Jimmie Sherfy","ARI",0.29508197,0.60902256,0.42721519,0.55555556,0.83950617,0.72592593,0.42088608,0.63855422,0.11708861,0.21835443,0.33544304,"Jimmie Sherfy",15118,642073
"Chris Sale","BOS",0.35121234,0.62137681,0.47221095,0.56485356,0.79154519,0.69845361,0.44787018,0.66013072,0.14233577,0.19140308,0.33373885,"Chris Sale",10603,519242
"Adam Ottavino","NYY",0.24849398,0.5708502,0.38601036,0.53333333,0.80851064,0.70693512,0.42659758,0.5335689,0.11312608,0.22020725,0.33333333,"Adam Ottavino",1247,493603
"Kyle Farmer","CIN",0.5,0.75,0.58333333,0.75,0.66666667,0.71428571,0.33333333,0.8,0.16666667,0.16666667,0.33333333,"Kyle Farmer",14813,571657
"Cody Stashak","MIN",0.38636364,0.75129534,0.57723577,0.55882353,0.77241379,0.70422535,0.52303523,0.71153846,0.17073171,0.16260163,0.33333333,"Cody Stashak",18088,664054
"Josh Hader","MIL",0.39171975,0.80831826,0.58679086,0.53252033,0.65324385,0.61038961,0.46824725,0.62975779,0.22861981,0.10414903,0.33276884,"Josh Hader",14212,623352
"Tyler Glasnow","TBR",0.2962963,0.59952038,0.43632337,0.54166667,0.832,0.72588832,0.46179402,0.57826087,0.11960133,0.21151717,0.33111849,"Tyler Glasnow",14374,607192
"Reymin Guduan","HOU",0.296875,0.54166667,0.40178571,0.31578947,0.96153846,0.68888889,0.42857143,0.51851852,0.125,0.20535714,0.33035714,"Reymin Guduan",13058,594056
"Oliver Drake","TBR",0.34489403,0.67298578,0.49202976,0.4972067,0.76056338,0.6587473,0.44845909,0.5890411,0.16790648,0.16153029,0.32943677,"Oliver Drake",8823,543118
"Mike Clevinger","CLE",0.31523501,0.66004673,0.45645933,0.52956298,0.76106195,0.66666667,0.40956938,0.65931864,0.15215311,0.17703349,0.3291866,"Mike Clevinger",12808,605182
"Blake Snell","TBR",0.36948854,0.667107,0.48863035,0.44391408,0.7980198,0.63744589,0.40031729,0.67800454,0.17715494,0.15177155,0.32892649,"Blake Snell",13543,605483
"Max Scherzer","WSN",0.35411141,0.72266244,0.52202166,0.52434457,0.78179825,0.68672199,0.45559567,0.7027417,0.16353791,0.16534296,0.32888087,"Max Scherzer",3137,453286
"Felipe Vázquez","PIT",0.29707113,0.70686071,0.50260688,0.53521127,0.79117647,0.71576763,0.50156413,0.64830508,0.14285714,0.18561001,0.32846715,"Felipe Vazquez",12076,553878
"Emilio Pagán","TBR",0.38421053,0.73412698,0.54841713,0.55251142,0.75135135,0.67741935,0.46927374,0.65543071,0.17674419,0.15162791,0.32837209,"Emilio Pagan",14771,641941
"Amir Garrett","CIN",0.32072368,0.62972973,0.43762781,0.48717949,0.74678112,0.62850467,0.37832311,0.62601626,0.16257669,0.16462168,0.32719836,"Amir Garrett",14375,607237
"Justin Verlander","HOU",0.37182203,0.69358974,0.51740139,0.55128205,0.77726433,0.68834081,0.45243619,0.64344746,0.1612529,0.16560325,0.32685615,"Justin Verlander",8700,434378
"Héctor Neris","PHI",0.36492221,0.6849642,0.48401421,0.50387597,0.75261324,0.63486239,0.37211368,0.6,0.17673179,0.15008881,0.3268206,"Hector Neris",11804,593576
"Trey Wingenter","SDP",0.29222011,0.69129288,0.45916115,0.36363636,0.83969466,0.66346154,0.4183223,0.59174312,0.15452539,0.17218543,0.32671082,"Trey Wingenter",17793,622259
"Joe Smith","HOU",0.29090909,0.62569832,0.46511628,0.70833333,0.83035714,0.79375,0.52034884,0.73958333,0.09593023,0.22965116,0.3255814,"Joe Smith",3281,501925
"Shane Bieber","CLE",0.35035035,0.66566717,0.47659064,0.51285714,0.85810811,0.7059194,0.40036014,0.65308498,0.14015606,0.18487395,0.32503001,"Shane Bieber",19427,669456
"José De León","TBR",0.28571429,0.73684211,0.5,0.58333333,0.60714286,0.6,0.475,0.42857143,0.2,0.125,0.325,"Jose De Leon",15463,592254
"Garrett Richards","SDP",0.24175824,0.56060606,0.37579618,0.63636364,0.81081081,0.74576271,0.42038217,0.58536585,0.0955414,0.22929936,0.32484076,"Garrett Richards",9784,572070
"Víctor Arano","PHI",0.4047619,0.76923077,0.54411765,0.29411765,0.75,0.54054054,0.38235294,0.5,0.25,0.07352941,0.32352941,"Victor Arano",15915,644364
"Diego Castillo","TBR",0.30681818,0.63220676,0.45308311,0.46031746,0.83962264,0.69822485,0.44950849,0.57586207,0.13672922,0.18677391,0.32350313,"Diego Castillo",17496,650895
"Joe Kelly","LAD",0.27941176,0.57894737,0.41946309,0.62406015,0.83471074,0.76,0.46756152,0.5619469,0.10067114,0.22259508,0.32326622,"Joe Kelly",9761,523260
"Kirby Yates","SDP",0.34653465,0.7060241,0.49265426,0.59047619,0.74744027,0.68190855,0.40646425,0.61316872,0.15670911,0.16650343,0.32321254,"Kirby Yates",9073,489446
"Buddy Boshers","TOR",0.3377193,0.51282051,0.40885417,0.61038961,0.95,0.78343949,0.40625,0.67032967,0.08854167,0.234375,0.32291667,"Buddy Boshers",8490,542953
"Sam Gaviglio","TOR",0.31442663,0.62337662,0.44779257,0.55294118,0.86458333,0.74021909,0.43167484,0.66326531,0.11632796,0.20602663,0.32235459,"Sam Gaviglio",12778,543208
"Andrew Miller","STL",0.30434783,0.61428571,0.4382716,0.53571429,0.80620155,0.69953052,0.43209877,0.58050847,0.13168724,0.19032922,0.32201646,"Andrew Miller",6785,453192
"Joe Jiménez","DET",0.35231317,0.6653144,0.4985782,0.6010101,0.76219512,0.70152091,0.46729858,0.6692607,0.14867424,0.17329545,0.3219697,"Joe Jimenez",15761,641729
"Will Harris","HOU",0.29338104,0.61170213,0.42139037,0.52439024,0.84347826,0.7106599,0.40213904,0.61572052,0.12192513,0.2,0.32192513,"Will Harris",3192,501789
"Adam Morgan","PHI",0.4029304,0.63684211,0.49892009,0.52727273,0.83471074,0.68831169,0.41036717,0.65833333,0.15550756,0.1663067,0.32181425,"Adam Morgan",12580,605388
"Oliver Pérez","CLE",0.33236994,0.66449511,0.48851455,0.5826087,0.81372549,0.73040752,0.47013783,0.6416185,0.13169985,0.1898928,0.32159265,"Oliver Perez",1514,424144
"Jay Jackson","MIL",0.34254144,0.71212121,0.47321429,0.41935484,0.80141844,0.62264151,0.35357143,0.59090909,0.17857143,0.14285714,0.32142857,"Jay Jackson",7432,543351
"Zac Rosscup","- - -",0.30223881,0.62686567,0.41044776,0.39506173,0.76190476,0.58181818,0.33333333,0.40425532,0.17164179,0.14925373,0.32089552,"Zac Rosscup",9419,573127
"Matt Barnes","BOS",0.32738095,0.64680851,0.44198473,0.47272727,0.83223684,0.66148532,0.35877863,0.58596491,0.14961832,0.17022901,0.31984733,"Matt Barnes",12863,598264
"Tommy Hunter","PHI",0.375,0.53125,0.44444444,0.66666667,0.88235294,0.78125,0.44444444,0.61111111,0.09722222,0.22222222,0.31944444,"Tommy Hunter",1157,488984
"Luke Jackson","ATL",0.3685567,0.68200837,0.48803828,0.48251748,0.81288344,0.65849673,0.38118022,0.64444444,0.16666667,0.1523126,0.31897927,"Luke Jackson",11752,592426
"Corbin Burnes","MIL",0.3385214,0.69151671,0.49058693,0.41954023,0.79925651,0.65011287,0.43078627,0.61276596,0.17165006,0.14728682,0.31893688,"Corbin Burnes",19361,669203
"Liam Hendriks","OAK",0.34350133,0.72666667,0.51329394,0.48648649,0.7706422,0.6647482,0.44313146,0.65662651,0.17208272,0.14623338,0.3183161,"Liam Hendriks",3548,521230
"Ryne Harper","MIN",0.31096197,0.66745843,0.48387097,0.58992806,0.84341637,0.75952381,0.48502304,0.64,0.11635945,0.2016129,0.31797235,"Ryne Harper",12680,607560
"Edwin Díaz","NYM",0.35032895,0.72903226,0.51444548,0.53521127,0.72271386,0.65036232,0.4333644,0.63385827,0.17986952,0.13793103,0.31780056,"Edwin Diaz",14710,621242
"Seth Lugo","NYM",0.28235294,0.66218487,0.45960784,0.63541667,0.81218274,0.75426621,0.46666667,0.58280255,0.11294118,0.20470588,0.31764706,"Seth Lugo",12447,607625
"Dinelson Lamet","SDP",0.31481481,0.65348399,0.46066504,0.44343891,0.85590778,0.69542254,0.43065693,0.60063898,0.14030819,0.17680454,0.31711273,"Dinelson Lamet",17186,659275
"Tommy Kahnle","NYY",0.35144312,0.72997712,0.51267057,0.50724638,0.74294671,0.65019011,0.42592593,0.62096774,0.17933723,0.1374269,0.31676413,"Tommy Kahnle",11384,592454
"David Bednar","SDP",0.24509804,0.71276596,0.46938776,0.56,0.74626866,0.69565217,0.47959184,0.5625,0.14285714,0.17346939,0.31632653,"David Bednar",19569,670280
"Matt Moore","DET",0.33333333,0.72222222,0.51282051,0.57142857,0.79487179,0.71666667,0.46153846,0.63636364,0.14529915,0.17094017,0.31623932,"Matt Moore",1890,519043
"Josh James","HOU",0.26893354,0.69090909,0.45183888,0.44252874,0.74269006,0.64147287,0.43345009,0.57894737,0.1619965,0.15411559,0.31611208,"Josh James",16794,657624
"Charlie Morton","TBR",0.33468677,0.64144272,0.47291268,0.55459272,0.83572216,0.72641509,0.45060548,0.62658228,0.12934055,0.18668366,0.31602421,"Charlie Morton",4676,450203
"Raisel Iglesias","CIN",0.34393939,0.68921776,0.48808473,0.54185022,0.7791411,0.68173599,0.41747573,0.55913978,0.15533981,0.16063548,0.31597529,"Raisel Iglesias",17130,628452
"Lucas Giolito","CHW",0.31897712,0.69051205,0.49431414,0.5464135,0.77317339,0.69590223,0.47192608,0.6212766,0.15031983,0.16560057,0.3159204,"Lucas Giolito",15474,608337
"Rich Hill","LAD",0.30265849,0.64989518,0.47412008,0.67567568,0.81935484,0.77292576,0.49378882,0.64876033,0.10766046,0.20807453,0.31573499,"Rich Hill",4806,448179
"Kenley Jansen","LAD",0.3814433,0.71193416,0.53183521,0.58108108,0.78323699,0.70422535,0.45505618,0.68060837,0.15730337,0.1582397,0.31554307,"Kenley Jansen",3096,445276
"Aaron Nola","PHI",0.3349975,0.60421369,0.44237695,0.62593145,0.85678705,0.75169607,0.39885954,0.62323944,0.10984394,0.20558223,0.31542617,"Aaron Nola",16149,605400
"Andrew Kittredge","TBR",0.42574257,0.68051118,0.52322738,0.55813953,0.83568075,0.69626168,0.38264059,0.68095238,0.15892421,0.15647922,0.31540342,"Andrew Kittredge",12828,552640
"John Schreiber","DET",0.26,0.72277228,0.44621514,0.61538462,0.78082192,0.72321429,0.40239044,0.57627119,0.12350598,0.19123506,0.31474104,"John Schreiber",20020,670167
"Sergio Romo","- - -",0.40472441,0.63611111,0.48844221,0.61089494,0.82532751,0.71193416,0.36180905,0.64658635,0.14070352,0.17386935,0.31457286,"Sergio Romo",9817,489265
"Kenta Maeda","LAD",0.34818369,0.68377823,0.48253185,0.55905512,0.8018018,0.6967632,0.40032881,0.6474359,0.14632141,0.16810522,0.31442663,"Kenta Maeda",18498,628317
"Aroldis Chapman","NYY",0.32854578,0.65509259,0.47118301,0.56830601,0.78798587,0.70171674,0.43680485,0.59148936,0.14054601,0.17290192,0.31344793,"Aroldis Chapman",10233,547973
"Matt Wisler","- - -",0.37056738,0.66307278,0.48663102,0.54545455,0.82113821,0.69450549,0.39679144,0.62053571,0.1486631,0.16470588,0.31336898,"Matt Wisler",12804,605538
"Darwinzon Hernández","BOS",0.23155216,0.65277778,0.40969163,0.59340659,0.69680851,0.66308244,0.42290749,0.40816327,0.13803231,0.17474302,0.31277533,"Darwinzon Hernandez",19848,650382
"Jonathan Loáisiga","NYY",0.32378223,0.6255144,0.44763514,0.53097345,0.79605263,0.68301887,0.41047297,0.63309353,0.14189189,0.17060811,0.3125,"Jonathan Loaisiga",19753,642528
"Scott Barlow","KCR",0.34716981,0.63960396,0.46076923,0.53985507,0.81424149,0.68781302,0.38846154,0.58064516,0.14384615,0.16846154,0.31230769,"Scott Barlow",14993,605130
"A.J. Puk","OAK",0.26923077,0.67346939,0.46534653,0.53571429,0.77272727,0.70212766,0.48514851,0.63829787,0.13861386,0.17326733,0.31188119,"A.J. Puk",19343,640462
"David Hernandez","CIN",0.35267857,0.70414201,0.50381679,0.60126582,0.77310924,0.70454545,0.43002545,0.65151515,0.14866582,0.16264295,0.31130877,"David Hernandez",4259,456696
"Stephen Strasburg","WSN",0.37177616,0.62829195,0.47251773,0.57329843,0.84550898,0.71544715,0.3927305,0.63614744,0.13445626,0.17671395,0.31117021,"Stephen Strasburg",10131,544931
"Tanner Rainey","WSN",0.29764065,0.71346705,0.45888889,0.43292683,0.76305221,0.63196126,0.38777778,0.55140187,0.16888889,0.14222222,0.31111111,"Tanner Rainey",17610,663432
"Shane Greene","- - -",0.29904762,0.65330189,0.4573235,0.60509554,0.83032491,0.74884793,0.44678609,0.66269841,0.11485774,0.19599579,0.31085353,"Shane Greene",10756,572888
"Zac Gallen","- - -",0.35315534,0.61634103,0.45998558,0.57044674,0.84726225,0.72100313,0.40591204,0.67365269,0.12833453,0.18240807,0.31074261,"Zac Gallen",19291,668678
"Yu Darvish","CHC",0.33754741,0.64691943,0.47507022,0.55992509,0.82173382,0.71840355,0.44452247,0.62380301,0.13377809,0.17661517,0.31039326,"Yu Darvish",13074,506433
"Jorge Alcala","MIN",0.36842105,0.7,0.48275862,0.57142857,0.71428571,0.64285714,0.34482759,0.71428571,0.17241379,0.13793103,0.31034483,"Jorge Alcala",19459,660896
"Joakim Soria","OAK",0.30100334,0.69111969,0.48207885,0.63888889,0.77094972,0.7267658,0.46415771,0.63669065,0.13172043,0.17741935,0.30913978,"Joakim Soria",6941,465657
"Robbie Ray","ARI",0.31531532,0.6635514,0.44908616,0.56302521,0.79769526,0.69622093,0.38413838,0.59437751,0.13642298,0.17265013,0.30907311,"Robbie Ray",11486,592662
"Arodys Vizcaíno","ATL",0.31818182,0.75,0.47058824,0.64285714,0.77777778,0.71875,0.35294118,0.58823529,0.13235294,0.17647059,0.30882353,"Arodys Vizcaino",5498,527055
"David Robertson","PHI",0.2345679,0.6,0.38235294,0.42105263,0.87878788,0.71153846,0.40441176,0.54545455,0.11029412,0.19852941,0.30882353,"David Robertson",8241,502085
"Sean Gilmartin","BAL",0.25,0.625,0.38235294,0.45454545,0.93333333,0.73076923,0.35294118,0.5625,0.10294118,0.20588235,0.30882353,"Sean Gilmartin",12781,543219
"Jesse Hahn","KCR",0.24074074,0.62264151,0.42990654,0.53846154,0.75757576,0.69565217,0.4953271,0.66666667,0.13084112,0.17757009,0.30841121,"Jesse Hahn",13287,534910
"Jake Jewell","LAA",0.36170213,0.64971751,0.48543689,0.56470588,0.85217391,0.73,0.42961165,0.65789474,0.13106796,0.17718447,0.30825243,"Jake Jewell",16958,657228
"Darren O'Day","ATL",0.30952381,0.75,0.51282051,0.38461538,0.77777778,0.65,0.46153846,0.80952381,0.17948718,0.12820513,0.30769231,"Darren O'Day",3321,503285
"Matt Magill","- - -",0.33918129,0.68010753,0.48248588,0.53448276,0.81422925,0.70023419,0.42033898,0.60262009,0.14463277,0.16271186,0.30734463,"Matt Magill",3950,543483
"Collin McHugh","HOU",0.30958904,0.59574468,0.43431221,0.55752212,0.86309524,0.74021352,0.43585781,0.58990536,0.11282844,0.19397218,0.30680062,"Collin McHugh",7531,543521
"José Leclerc","TEX",0.28809219,0.66666667,0.4381762,0.56888889,0.77192982,0.69135802,0.39644513,0.58862876,0.13523957,0.17078825,0.30602782,"Jose Leclerc",14524,600917
"Colin Poche","TBR",0.36270492,0.7539267,0.53448276,0.62146893,0.71180556,0.67741935,0.43908046,0.65700483,0.17241379,0.13333333,0.30574713,"Colin Poche",19403,621363
"Greg Holland","ARI",0.31701031,0.62559242,0.42570952,0.53658537,0.88636364,0.71764706,0.35225376,0.51973684,0.12020033,0.18530885,0.30550918,"Greg Holland",7196,518813
"Matt Hall","DET",0.24919094,0.58333333,0.37724551,0.55844156,0.90178571,0.76190476,0.38323353,0.51327434,0.08982036,0.21556886,0.30538922,"Matt Hall",18076,664180
"Lucas Sims","CIN",0.36268344,0.65328467,0.46870839,0.57225434,0.7877095,0.68181818,0.36484687,0.66101695,0.14913449,0.15579228,0.30492676,"Lucas Sims",13470,608371
"Stephen Tarpley","NYY",0.2797619,0.64021164,0.40952381,0.5212766,0.81818182,0.68837209,0.36,0.575,0.12761905,0.17714286,0.3047619,"Stephen Tarpley",15859,605501
"Allen Webster","CHC",0.35416667,0.73333333,0.52046784,0.38235294,0.83636364,0.66292135,0.43859649,0.57692308,0.1754386,0.12865497,0.30409357,"Allen Webster",3993,543903
"Tyler Duffey","MIN",0.34642857,0.71904762,0.50612245,0.50515464,0.81788079,0.69556452,0.42857143,0.67226891,0.15408163,0.15,0.30408163,"Tyler Duffey",13758,608648
"Ben Heller","NYY",0.31428571,0.5,0.37254902,0.45454545,0.9375,0.65789474,0.31372549,0.46428571,0.12745098,0.17647059,0.30392157,"Ben Heller",15100,621294
"Keone Kela","PIT",0.29927007,0.59130435,0.43253968,0.57317073,0.86029412,0.75229358,0.45634921,0.54621849,0.10714286,0.19642857,0.30357143,"Keone Kela",14696,605309
"Griffin Canning","LAA",0.31941545,0.66666667,0.45231959,0.50326797,0.84343434,0.6951567,0.38273196,0.578125,0.1378866,0.16559278,0.30347938,"Griffin Canning",19867,656288
"Chad Sobotka","ATL",0.33898305,0.66666667,0.46099291,0.53333333,0.78571429,0.66923077,0.37234043,0.63432836,0.15248227,0.15070922,0.30319149,"Chad Sobotka",17470,656977
"Carlos Carrasco","CLE",0.36425648,0.72088725,0.51569859,0.52059925,0.84102564,0.7108067,0.42464678,0.65395894,0.14913658,0.15384615,0.30298273,"Carlos Carrasco",6632,471911
"Seunghwan Oh","COL",0.36714976,0.69277108,0.51206434,0.60526316,0.8,0.72251309,0.44504021,0.67045455,0.14209115,0.16085791,0.30294906,"Seunghwan Oh",18719,493200
"Andrés Muñoz","SDP",0.3526971,0.69142857,0.49519231,0.57647059,0.76033058,0.68446602,0.42067308,0.65979381,0.15625,0.14663462,0.30288462,"Andres Munoz",20373,662253
"Dillon Tate","BAL",0.285,0.54666667,0.39714286,0.68421053,0.8902439,0.8057554,0.42857143,0.59139785,0.07714286,0.22571429,0.30285714,"Dillon Tate",17796,622253
"Andrew Chafin","ARI",0.34651601,0.71153846,0.49497207,0.51086957,0.81081081,0.68623025,0.40670391,0.61777778,0.15530726,0.14748603,0.3027933,"Andrew Chafin",12988,605177
"Matthew Boyd","DET",0.34731544,0.70068545,0.49693647,0.56199678,0.82173913,0.71706684,0.4234118,0.64340102,0.14047466,0.1619628,0.30243746,"Matthew Boyd",15440,571510
"Ross Stripling","LAD",0.32004831,0.64181524,0.45743945,0.61886792,0.87626263,0.7730711,0.42698962,0.68648649,0.10380623,0.19861592,0.30242215,"Ross Stripling",13273,548389
"Pete Fairbanks","- - -",0.30769231,0.65363128,0.46770026,0.5,0.83760684,0.71823204,0.4625323,0.5959596,0.13178295,0.17054264,0.30232558,"Pete Fairbanks",17998,664126
"Mychal Givens","BAL",0.32348112,0.72256729,0.5,0.57360406,0.74498567,0.68315018,0.44230769,0.56923077,0.15842491,0.14377289,0.3021978,"Mychal Givens",10430,571710
"Luke Bard","LAA",0.29912664,0.65833333,0.45721271,0.51094891,0.85654008,0.72994652,0.4400978,0.6281407,0.12347188,0.17848411,0.30195599,"Luke Bard",14288,572703
"Andrew Heaney","LAA",0.33122363,0.68016194,0.48431024,0.53184713,0.81746032,0.70782396,0.43872114,0.63080685,0.14150385,0.16044997,0.30195382,"Andrew Heaney",15423,571760
"Aaron Loup","SDP",0.3,0.69565217,0.47169811,0.44444444,0.8125,0.68,0.43396226,0.64285714,0.1509434,0.1509434,0.30188679,"Aaron Loup",10343,571901
"Jordan Hicks","STL",0.29457364,0.57653061,0.41629956,0.47368421,0.87610619,0.71428571,0.43171806,0.60909091,0.11894273,0.18281938,0.30176211,"Jordan Hicks",19618,663855
"Jack Flaherty","STL",0.3239824,0.6847906,0.47845234,0.56536503,0.80579399,0.71268902,0.42812205,0.60362694,0.13746461,0.16420258,0.30166719,"Jack Flaherty",17479,656427
"José Urquidy","HOU",0.2989418,0.65079365,0.45887446,0.61061947,0.8097561,0.73899371,0.45454545,0.63473054,0.11976912,0.18181818,0.3015873,"Jose Urquidy",18413,664353
"Sonny Gray","CIN",0.30299667,0.60433604,0.4176693,0.54029304,0.8819133,0.72839506,0.38054314,0.55649718,0.11344105,0.18803713,0.30147817,"Sonny Gray",12768,543243
"Danny Hultzen","CHC",0.35555556,0.64285714,0.46575342,0.625,0.83333333,0.73529412,0.38356164,0.77777778,0.12328767,0.17808219,0.30136986,"Danny Hultzen",12874,543343
"Ty Buttrey","LAA",0.30015083,0.65658363,0.46367347,0.54773869,0.84823848,0.74295775,0.45877551,0.58899676,0.11918367,0.18204082,0.30122449,"Ty Buttrey",14719,621142
"Luis Castillo","CIN",0.3366435,0.69493007,0.46643445,0.5,0.79371069,0.65852003,0.36225459,0.56338028,0.15927802,0.14186194,0.30113996,"Luis Castillo",15689,622491
"Enyel De Los Santos","PHI",0.29896907,0.70886076,0.48295455,0.75862069,0.73214286,0.74117647,0.44886364,0.56521739,0.125,0.17613636,0.30113636,"Enyel De Los Santos",18403,660853
"Jerry Blevins","ATL",0.30746269,0.62780269,0.43548387,0.6407767,0.82142857,0.74485597,0.39964158,0.58865248,0.11111111,0.18996416,0.30107527,"Jerry Blevins",7841,460283
"Walker Buehler","LAD",0.33926219,0.68560606,0.50035236,0.60776699,0.8441989,0.7584507,0.46511628,0.65671642,0.12085976,0.18005638,0.30091614,"Walker Buehler",19374,621111
"Chris Archer","PIT",0.31788618,0.65092166,0.45567207,0.57544757,0.81415929,0.7165272,0.41372736,0.61406844,0.12917064,0.17159199,0.30076263,"Chris Archer",6345,502042
"Yohander Méndez","TEX",0.140625,0.58333333,0.3,0.33333333,0.71428571,0.6,0.36,0.57142857,0.12,0.18,0.3,"Yohander Mendez",14391,622795
"Sandy Báez","DET",0.5,0.75,0.6,0.66666667,1,0.83333333,0.4,0.8,0.1,0.2,0.3,"Sandy Baez",17754,622783
