Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Ryan O'Rourke","NYM",1.1,75.5236597827601,613.2248053724129,12.31581858348077,0,71.87239347750952,583.577870310819,0,170.36040484108705,0,137.4752423608072,0,196.81680279449748,259.5868175480063,0,0,286.6647911326941,"Ryan O'Rourke",10976,594951
"Matt Ramsey","LAA",1,102.11696227383649,0,,0,146.64563450099658,0,0,0,0,,0,26.597409103809788,113.35397314516551,0,0,273.9569599023258,"Matt Ramsey",14460,543677
"Tony Barnette","CHC",1.1,0,0,,496.02868205465126,0,0,162.2345473571047,113.57351183892686,84.85638733222783,137.4752423608072,152.30298494928277,294.1388047436165,208.0150367889377,0,46.0525824949462,229.33183290615528,"Tony Barnette",3555,501817
"Brian Dozier","WSN",1,0,0,,661.3714183895969,0,0,162.2345473571047,151.43131301452203,84.85638733222783,0,404.0074071392766,363.81832250490487,253.283279340567,0,46.0525824949462,229.33183290615528,"Brian Dozier",9810,572821
"Arodys Vizcaíno","ATL",4,151.04716201088823,204.4080552430319,73.89491157477951,165.34285459739922,152.2003630641231,205.96865983507593,86.9113646555918,113.57348476089153,96.97872837968895,137.4752423608072,50.16490479403662,130.42500696085258,123.04487343214079,57.63706533994678,28.782864059341378,214.99859334952055,"Arodys Vizcaino",5498,527055
"Eduardo Núñez","BOS",1,0,0,,621.5090151460645,0,0,99.20577272360659,74.2043229111887,0,139.23855904843947,186.12965539407026,356.09297749989486,199.7589517018669,0,59.08602211127766,205.46771992674437,"Eduardo Nunez",6848,456488
"Hanser Alberto","BAL",1,0,547.67489712979,0,621.5090151460645,0,337.0678447526811,99.20577272360659,222.61296873356605,0,107.10658385128302,382.2339657919445,515.0463308067506,394.69619736479393,0,59.08602211127766,205.46771992674437,"Hanser Alberto",11902,593643
"Tyler White","HOU",3.1,61.27020073702861,410.75632953844723,14.916435429478808,745.8111026796347,39.99426359486887,268.122149583646,163.3977433094697,267.13566438444815,91.57024353439596,87.02409940527468,478.74137188789285,483.2417076871478,284.1617004723944,62.932490685958264,31.512545047233388,200.90177050371994,"Tyler White",15564,643603
"Humberto Arteaga","KCR",1.2,0,164.30214400566214,0,372.9046711562034,0,147.4671824479659,113.3780259698361,133.5675169268256,55.959593271019756,139.23855904843947,114.45824362484977,283.2591732627295,238.74606790096178,67.4276683561013,33.763441003863726,195.68354270910214,"Humberto Arteaga",13595,600858
"Taijuan Walker","ARI",1,100.69810800725882,0,,0,107.80859064749866,0,101.39659209819042,75.71565650726102,113.14184977630377,137.4752423608072,0,27.307163177705867,117.232813258239,0,76.7543040814894,191.10986056401956,"Taijuan Walker",11836,592836
"Jacob Stallings","PIT",1,0,0,,0,0,0,0,0,0,,0,72.49821989144766,162.74672948050616,0,76.7543040814894,191.10986056401956,"Jacob Stallings",13723,607732
"Drew Steckenrider","MIA",14.1,98.35630026754374,95.07352250086846,103.45287620469132,276.8531764447396,104.09105289026273,100.61687354757251,70.19764068336261,73.95483384698292,31.821145249585435,104.14791080024696,149.8587241643142,185.60571201150876,135.28953117967566,12.134118800522021,72.71460378184044,188.59525708273893,"Drew Steckenrider",18806,608716
"Gabe Speier","KCR",7.1,139.25048157318162,224.04894781248018,62.15181426463431,169.50255419679135,133.31421330270697,214.4977189590743,73.48575757304191,111.3065470918984,67.15151192522372,84.9015603172805,156.0798199427535,143.83827981733157,129.22340958340212,29.499605082791945,59.08602211127766,188.345409932849,"Gabe Speier",17170,642100
"Luke Farrell","TEX",13.1,91.90529453196149,61.6134450238284,149.1643542947881,139.83957175032208,109.98422567410971,73.7335905112249,52.90974545259017,50.087933489514484,33.57575596261186,110.23052591334792,53.576909548725766,105.16634864908409,117.22626312318869,29.499605082791952,59.08602207434889,188.3454099157267,"Luke Farrell",15101,608652
"José Manuel Fernández","DET",3.2,55.70023609102089,373.41520438900153,14.916435429478808,169.5026864562502,38.255382626388084,256.4646647165538,140.05520855097402,222.61326788434963,119.91341415218517,52.54285239229496,370.56819761152974,229.74524884292924,270.70925479127845,62.932490685958264,47.26881768902212,182.63797308557923,"Jose Manuel Fernandez",14733,622774
"AJ Reed","CHW",1,0,0,,0,0,0,0,0,0,,0,68.64191259590204,156.67336107026043,0,78.78136273625552,182.63797308557923,"AJ Reed",16246,607223
"Marco Estrada","OAK",23.2,47.46282620166438,92.56479621254725,51.27524678883339,183.82665949693848,45.65382925602123,89.03678926899026,96.07295884812429,97.1972378117005,69.76780459763503,86.30489186860737,153.93444917271393,167.97503433225634,180.6978763816284,68.24005019258057,45.56030612655585,181.53774440136607,"Marco Estrada",1118,462136
"Trevor Kelley","BOS",8.1,73.52424088443435,164.30253181537887,44.74930628843642,149.16222053592693,65.990535591439,147.4671824479659,102.04022337285248,124.66331004607581,87.04825619936406,74.59208510506504,178.68453734104904,147.54140152842047,176.5348567218836,81.37822086921983,40.748980741949,179.48904247735103,"Trevor Kelley",18454,665001
"Ty France","SDP",2,0,0,,330.68570919479845,0,0,101.39659209819042,75.71565650726102,48.48936418984447,137.4752423608072,106.83966426550428,223.27626378661648,185.38086694552138,0,86.34859217802415,179.1654944579338,"Ty France",17982,664034
"Paul Sewald","NYM",19.2,112.6453666518133,41.5745291185802,270.9480090952091,100.88718834738401,118.58944971224854,43.76834027331141,96.0599293561804,80.84893965097028,99.83104392026803,92.67993861923313,111.7567434281729,82.46046949566477,111.140548420118,95.69927792619181,39.10124911437854,178.48939812803047,"Paul Sewald",13892,623149
"Cody Allen","LAA",23,128.75622321114304,238.1196192253718,54.07207843186067,243.199280680159,109.98422598573168,203.4030101510146,99.20577272360659,141.9561548648562,86.83385162744446,124.1617723688419,134.69929216911345,178.63599703144968,152.93698725242834,71.51419389695343,46.55262325243055,178.48711009826474,"Cody Allen",12183,592102
"Michael Blazek","WSN",5,0,272.54407365737586,0,132.27428367791939,0,224.45302668349782,115.88181954078907,166.57444431597426,84.85638733222783,100.24236412977174,161.60296285571067,197.35332619693392,258.1785687719252,109.78488631788943,32.894701584736225,177.4591564018266,"Michael Blazek",9654,518468
"Andrew Moore","SEA",4.2,43.764382590953026,58.67941329172797,74.58217714739403,266.36082504725783,43.99369039429267,58.986872979186366,125.31255501929253,111.3064085453094,89.5353492336316,99.45611356624575,174.84055282614375,191.00115283715908,167.41964299836295,83.29300247564935,41.70778025823268,177.26626802705712,"Andrew Moore",17553,621058
"Enderson Franco","SFG",5.1,75.5235855070006,51.10201685667553,147.78982314955903,124.00714833945146,86.24687251799892,58.3577870310819,85.38660387216036,70.98343220649946,72.7340462847667,114.56270192151425,79.67011386337106,111.69185292487754,127.26574861725155,61.47953620891106,61.40344317308634,171.99887467961645,"Enderson Franco",11896,575070
