Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Brandon Kintzler","CHC",57,0.03738318,,,,,0.68574766,0.10163551,,,,0.17523364,,,,"Brandon Kintzler",9939,445213
"Mike Dunn","COL",17.2,0.43853821,,,,,0.02990033,0.44850498,0.08305648,,,,,,,"Mike Dunn",9948,445197
"Mike Minor","TEX",208.1,0.44593387,,,,,,0.19392315,,0.11408996,,0.24605302,,,,"Mike Minor",10021,501985
"Chris Owings","KCR",1.2,1,,,,,,,,,,,,,,"Chris Owings",10030,572008
"Kyle Gibson","MIN",160,0.18234443,,,,,0.32054993,0.20767004,0.12771346,,,0.16172214,,,,"Kyle Gibson",10123,502043
"Mike Leake","- - -",197,0.14386792,,0.26078167,,,0.18328841,0.12567385,,0.0791779,,0.20721024,,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",209,0.28643216,,,,,0.19657109,0.00354715,0.30653266,,,0.20691694,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","KCR",26.2,0.48870637,,,,,,0.18069815,,,,0.33059548,,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",40.2,0.03115727,,0.01186944,,,0.49554896,0.14540059,0.14985163,,,0.16617211,,,,"Ryan Weber",10160,543901
"Tyler Skaggs","LAA",79.2,0.504329,,,,,,,0.33694084,,,0.15873016,,,,"Tyler Skaggs",10190,572140
"Shelby Miller","TEX",44,0.67401392,,0.03596288,,,0.02320186,,0.24361949,,,0.02320186,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","NYY",57,0.58746208,,,,,0.10010111,0.31142568,,,,0.00101112,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","TOR",21.2,0.20882353,,0.32058824,,,0.35588235,0.04705882,,,,0.06764706,,,,"Ryan Tepera",10291,572193
"Zack Wheeler","NYM",195.1,0.29987334,,0.19252692,0.01899937,,0.28942369,0.00759975,0.09943002,,,0.09214693,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","BOS",3,0.07317073,,0.17073171,,,0.46341463,,0.04878049,,,0.24390244,,,,"Erasmo Ramirez",10314,541640
"Juan Minaya","CHW",27.2,0.62552301,,0.00209205,,,,0.08786611,0.08368201,,,0.20083682,,,,"Juan Minaya",10341,573668
"Aaron Loup","SDP",3.1,,,0.35849057,,,0.43396226,,0.1509434,,,0.05660377,,,,"Aaron Loup",10343,571901
"John Ryan Murphy","ARI",3,1,,,,,,,,,,,,,,"John Ryan Murphy",10346,571974
"Robbie Erlin","SDP",55.1,0.29614181,,,,,0.21272158,0.10218978,0.22314911,,,0.16579771,,,,"Robbie Erlin",10354,572362
"Brooks Pounders","NYM",7.1,0.34814815,,,,,,0.60740741,,,,0.04444444,,,,"Brooks Pounders",10387,572044
"Mychal Givens","BAL",63,0.70238095,,,,,,0.1529304,,,,0.14468864,,,,"Mychal Givens",10430,571710
"Jake Petricka","MIL",8,0.00847458,,,,,0.65254237,0.09322034,,,,0.24576271,,,,"Jake Petricka",10534,502593
"Jimmy Nelson","MIL",22,0.23832924,,,,,0.28255528,0.27027027,,0.2014742,,0.00737101,,,,"Jimmy Nelson",10547,519076
"Chad Bettis","COL",63.2,0.35825243,,0.17378641,,,0.02524272,,0.12038835,,,0.3223301,,,,"Chad Bettis",10587,518452
"Scott Alexander","LAD",17.1,,,,,,0.88848921,0.07913669,,,,0.0323741,,,,"Scott Alexander",10591,518397
"Chris Sale","BOS",147.1,0.35821501,,,,,0.10182556,0.3841785,,,,0.15578093,,,,"Chris Sale",10603,519242
"Tyler Thornburg","BOS",18.2,0.54973822,,,,,,,0.2617801,,,0.18848168,,,,"Tyler Thornburg",10688,592804
"Trevor Rosenthal","- - -",15.1,0.69876543,,,,,0.02222222,0.24444444,,,,0.0345679,,,,"Trevor Rosenthal",10745,572096
"Shane Greene","- - -",62.2,0.01896733,,0.31085353,,,0.45100105,0.21390938,,,,0.0052687,,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",117,0.26324153,,,,,0.25635593,0.28495763,0.10063559,,,0.09480932,,,,"Mike Foltynewicz",10811,592314
"R.J. Alaniz","- - -",15.2,0.23664122,,,,,0.26717557,0.3740458,0.00763359,,,0.11450382,,,,"R.J. Alaniz",10819,595798
"Asher Wojciechowski","BAL",82.1,0.53919564,,0.1929107,,,,0.24471711,,,,0.02317655,,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","- - -",55,0.10579345,,0.01007557,,,0.71284635,0.07934509,,,,0.09193955,,,,"Adam Kolarek",10843,592473
"Chasen Shreve","STL",2,0.66666667,,,0.33333333,,,,,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","BOS",31,0.30354132,,0.01517707,,,0.07757167,0.29342327,0.23102867,,,0.07925801,,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",204,0.48135381,,,,,0.01065497,0.32027578,0.02914447,,,0.15857098,,,,"Jacob deGrom",10954,594798
"Ryan O'Rourke","NYM",1.1,0.33333333,,,,,0.0952381,0.52380952,0.04761905,,,,,,,"Ryan O'Rourke",10976,594951
"Merrill Kelly","ARI",183.1,0.37339635,,0.18197164,,,0.09689399,,0.21336935,,,0.13436867,,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",117.1,0.62482303,,,,,0.05285512,0.20009438,,0.12222747,,,,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",12,0.66666667,,0.00490196,,,,0.09803922,0.23039216,,,,,,,"Grant Dayton",11203,594795
"Casey Sadler","- - -",46.1,0.00574713,,0.31178161,,,0.37787356,,0.27442529,,,0.03017241,,,,"Casey Sadler",11209,594987
"Mike Freeman","CLE",2,0.86956522,,,,,,,0.13043478,,,,,,,"Mike Freeman",11241,502273
"Aaron Barrett","WSN",2.1,0.29411765,,,,,0.41176471,0.16176471,0.11764706,,,0.01470588,,,,"Aaron Barrett",11243,502578
"Aaron Altherr","PHI",1,0.52631579,,,,,,0.47368421,,,,,,,,"Aaron Altherr",11270,571437
"Tyler Lyons","- - -",12.2,0.16230366,,,,,0.2408377,0.4921466,,,,0.10471204,,,,"Tyler Lyons",11334,544928
"Tommy Kahnle","NYY",61.1,0.44152047,,,,,,0.03898635,,,,0.51949318,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","CHC",171,0.36283833,,,,,0.25493782,,0.27212875,,,0.1100951,,,,"Jose Quintana",11423,500779
"Drew Pomeranz","- - -",104,0.52626159,,0.05818744,,,0.08032956,,,0.3192585,,0.01596292,,,,"Drew Pomeranz",11426,519141
"Brandon Workman","BOS",71.2,0.33681672,,0.19292605,,,,,,0.47025723,,,,,,"Brandon Workman",11428,519443
"Jesse Biddle","- - -",28,0.54575707,,,,,0.00166389,0.20133111,0.25124792,,,,,,,"Jesse Biddle",11437,592145
"Matt Grace","WSN",46.2,,,0.02698864,,,0.625,0.30255682,0.00142045,,,0.04403409,,,,"Matt Grace",11449,594840
"A.J. Cole","CLE",26,0.44906445,,,,,,0.45945946,0.07068607,,,0.02079002,,,,"A.J. Cole",11467,595918
"Robbie Ray","ARI",174.1,0.42735602,,,,,0.10013089,0.30759162,0.00327225,0.16164921,,,,,,"Robbie Ray",11486,592662
"Aaron Sanchez","- - -",131.1,0.36399132,,,,,0.21127983,,0.2308026,,,0.19392625,,,,"Aaron Sanchez",11490,592717
"Josh Osich","CHW",67.2,0.10151803,,0.66698292,,,0.06925996,0.11480076,,,,0.04743833,,,,"Josh Osich",11528,592612
"José Ureña","MIA",84.2,0.00437318,,,,,0.62900875,0.19897959,0.06195335,,,0.10568513,,,,"Jose Urena",11589,570632
"Dovydas Neverauskas","PIT",9.1,0.56603774,,0.20754717,,,,,0.21698113,,,0.00943396,,,,"Dovydas Neverauskas",11604,596720
"Heath Hembree","BOS",39.2,0.69916435,,,,,,0.16155989,0.13927577,,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","PIT",37.1,0.26666667,,,,,0.2036036,0.31891892,0.15675676,,,0.05405405,,,,"Jameson Taillon",11674,592791
"Carlos Martinez","STL",48.1,0.29820051,,0.02313625,,,0.20822622,0.2840617,,,,0.18637532,,,,"Carlos Martinez",11682,593372
"Josh Lucas","BAL",15.2,0.26373626,,,,,0.27472527,0.42490842,0.03663004,,,,,,,"Josh Lucas",11686,572998
"Tayron Guerrero","MIA",46,0.70111111,,,,,0.09444444,0.20444444,,,,,,,,"Tayron Guerrero",11691,594027
"Nick Kingham","- - -",55.2,0.39240506,,0.13047712,,,0.10418695,0.01265823,,0.19279455,,0.16747809,,,,"Nick Kingham",11694,592468
"Sam Dyson","- - -",62.1,0.09917355,,0.27272727,,,0.45218418,0.06965762,,,,0.10625738,,,,"Sam Dyson",11710,473879
"Matt Harvey","LAA",59.2,0.47027601,,,,,0.00318471,0.28025478,0.1433121,,,0.1029724,,,,"Matt Harvey",11713,518774
"Luke Jackson","ATL",72.2,0.37909018,,,,,,0.53551476,0.08459697,,,0.00079808,,,,"Luke Jackson",11752,592426
"Kyle Ryan","CHC",61,0.19486692,,0.36882129,,,0.30513308,,0.128327,,,0.00285171,,,,"Kyle Ryan",11753,594986
"Drew Smyly","- - -",114,,,0.18262911,,,0.47699531,,,0.29201878,,0.04835681,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","NYM",197.2,0.29301423,,,,,0.29754204,0.15200517,0.09476067,,,0.16267788,,,,"Noah Syndergaard",11762,592789
"Hansel Robles","LAA",72.2,0.4890447,,,,,0.07361963,0.21472393,,,,0.22261174,,,,"Hansel Robles",11801,570663
"Héctor Neris","PHI",67.2,0.25777778,,,0.65333333,,0.08888889,,,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",150.2,0.59932407,,0.19977469,,,,,,0.18888472,,0.01201652,,,,"James Paxton",11828,572020
"Taijuan Walker","ARI",1,0.66666667,,0.06666667,0.26666667,,,,,,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",55.2,0.45654693,,0.14484357,0.1170336,,0.17844728,0.09849363,,,,0.00463499,,,,"Chris Martin",11847,455119
"Jason Adam","TOR",21.2,0.61363636,,,,,,,0.27020202,,,0.11616162,,,,"Jason Adam",11861,592094
"Enderson Franco","SFG",5.1,0.45454545,,,,,0.10227273,0.13636364,,,,0.30681818,,,,"Enderson Franco",11896,575070
"Hanser Alberto","BAL",1,1,,,,,,,,,,,,,,"Hanser Alberto",11902,593643
"Michael Feliz","PIT",56.1,0.73425197,,,,,,0.20177165,,,,0.06397638,,,,"Michael Feliz",11903,593140
"Taylor Cole","LAA",51.2,0.37211855,,0.04390779,,,,0.21734358,0.04829857,,,0.3183315,,,,"Taylor Cole",11964,518566
"Nick Martini","OAK",1,,,,,,,1,,,,,,,,"Nick Martini",12005,605361
"Matt Andriese","ARI",70.2,0.49584718,,,,,0.00747508,0.01079734,0.1154485,,,0.37043189,,,,"Matt Andriese",12022,542882
"Brian Flynn","KCR",29.1,0.20703125,,,0.00390625,,0.36132813,0.4140625,,,,0.01367188,,,,"Brian Flynn",12027,543169
"Kyle Hendricks","CHC",177,0.20520446,,,,,0.41635688,,0.09776952,,,0.28066914,,,,"Kyle Hendricks",12049,543294
"Felipe Vázquez","PIT",60,0.59394572,,,,,0.01670146,0.16701461,0.14196242,,,0.08037578,,,,"Felipe Vazquez",12076,553878
"Yimi García","LAD",62.1,0.44132397,,,,,0.01805416,0.17652959,0.30792377,,,0.05616851,,,,"Yimi Garcia",12095,554340
"Parker Markel","- - -",22,0.40434783,,,,,0.07391304,0.50869565,,,,0.01304348,,,,"Parker Markel",12106,571917
"Cody Allen","LAA",23,0.53767821,,,,,,,,0.46232179,,,,,,"Cody Allen",12183,592102
"Dan Winkler","ATL",21.2,0.3048433,,0.42450142,,,0.05698006,,0.21367521,,,,,,,"Dan Winkler",12237,595465
"Aaron Brooks","- - -",110,0.25658588,,,,,0.27976818,0.22444679,,0.03319283,,0.20600632,,,,"Aaron Brooks",12272,605156
"Evan Marshall","CHW",50.2,0.23353293,,,,,0.20838323,,0.16646707,,,0.39161677,,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",144,0.23900415,,0.13692946,,,0.41078838,0.00124481,0.12821577,,,0.08381743,,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",32.2,0.48030303,,0.51818182,,,,0.00151515,,,,,,,,"Jacob Barnes",12323,606930
"Nick Tropeano","LAA",13.2,0.40659341,,,0.09157509,,0.05860806,0.24175824,,,,0.2014652,,,,"Nick Tropeano",12385,607374
"Seth Lugo","NYM",80,0.34615385,,,,,0.22213501,0.12951334,0.23704867,,,0.06514914,,,,"Seth Lugo",12447,607625
"Chasen Bradford","SEA",16.2,0.34677419,,,,,0.1733871,0.36290323,,,,0.11693548,,,,"Chasen Bradford",12452,607473
"Drew Gagnon","NYM",23.2,0.5436409,,,,,,0.03740648,0.09725686,,,0.32169576,,,,"Drew Gagnon",12545,543193
"Blake Treinen","OAK",58.2,0.215,,0.191,,,0.457,0.137,,,,,,,,"Blake Treinen",12572,595014
"Nick Ramirez","DET",79.2,0.20256992,,0.32350718,,,0.09750567,,,0.05668934,,0.31972789,,,,"Nick Ramirez",12575,598286
"DJ Johnson","COL",25,0.62781186,,0.00817996,,,,,0.36196319,,,0.00204499,,,,"DJ Johnson",12578,597113
"Adam Morgan","PHI",29.2,0.07559395,,,,,0.20518359,0.38012959,0.13606911,,,0.20302376,,,,"Adam Morgan",12580,605388
"Mike Wright Jr.","- - -",29.1,0.34488735,,,,,0.23916811,0.35528596,0.01213172,,,0.04852686,,,,"Mike Wright Jr.",12586,605541
"Nate Karns","BAL",5.1,0.62637363,,,,,,,,0.1978022,,0.17582418,,,,"Nate Karns",12638,501992
"Jerad Eickhoff","PHI",58.1,0.36652977,,,,,0.02361396,0.29466119,0.31519507,,,,,,,"Jerad Eickhoff",12664,595191
"Roenis Elías","- - -",50,0.50938673,,,,,0.06508135,,0.1339174,,,0.29161452,,,,"Roenis Elias",12673,606273
"Ryne Harper","MIN",54.1,0.38686987,,0.00117233,,,,,0.45603751,0.14654162,,0.00937866,,,,"Ryne Harper",12680,607560
"Ryan Carpenter","DET",40.2,0.22773723,,,,,0.22335766,0.28321168,0.11970803,,,0.1459854,,,,"Ryan Carpenter",12699,543001
"Trevor Bauer","- - -",213,0.38469886,,0.16494845,,,0.03743896,0.13917526,,0.19696148,,0.07677699,,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",111.1,0.31270718,,,,,0.36132597,0.11878453,0.13922652,,,0.0679558,,,,"Adrian Houser",12718,605288
"Rafael Montero","TEX",29,0.39651416,,,,,0.07189542,0.1372549,,,,0.39433551,,,,"Rafael Montero",12760,606160
"Chris Devenski","HOU",69,0.44055944,,,,,,0.19405594,,,,0.36538462,,,,"Chris Devenski",12763,606965
"Sonny Gray","CIN",175.1,0.28428928,,0.00570004,,,0.19380121,0.21339508,0.24795155,0.00391877,,0.05094407,,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",57.2,0.25112613,,,,,0.30968468,0.43918919,,,,,,,,"Jairo Diaz",12774,545064
"John Brebbia","STL",72.2,0.56589786,,0.00082372,,,,0.42751236,,,,0.00576606,,,,"John Brebbia",12777,605154
"Sam Gaviglio","TOR",95.2,,,,,,0.42337299,0.44226732,0.03638908,,,0.09797061,,,,"Sam Gaviglio",12778,543208
"Sean Gilmartin","BAL",2.1,0.26470588,,,,,0.07352941,0.26470588,0.04411765,,,0.35294118,,,,"Sean Gilmartin",12781,543219
"Taylor Davis","CHC",1,,,,,,,,1,,,,,,,"Taylor Davis",12782,543089
"Burch Smith","- - -",21.1,0.63294118,,,,,0.00235294,0.00235294,0.2,,,0.16235294,,,,"Burch Smith",12784,572143
"Cody Anderson","CLE",8.2,0.43005181,,0.01036269,,,,,0.1865285,,,0.37305699,,,,"Cody Anderson",12799,594736
"Noé Ramirez","LAA",67.2,0.2836495,,,,,,,0.37398374,,,0.34236676,,,,"Noe Ramirez",12800,598287
"Matt Wisler","- - -",51.1,0.08663102,,,,,0.20534759,0.70481283,0.00320856,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","CLE",126,0.51052632,,,,,,0.25454545,0.12057416,,,0.11435407,,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",49.2,0.18482252,,,,,0.39657283,0.37331701,,,,0.04528764,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",58,0.59611993,,0.27777778,,,,0.12433862,,,,0.00176367,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",64.1,0.47328244,,,,,,,0.03053435,0.47633588,,0.01984733,,,,"Matt Barnes",12863,598264
"Danny Hultzen","CHC",3.1,0.38356164,,,,,0.20547945,0.2739726,,,,0.1369863,,,,"Danny Hultzen",12874,543343
"Tyler Anderson","COL",20.2,0.46370023,,0.19437939,,,0.01639344,,0.06557377,,,0.25995316,,,,"Tyler Anderson",12880,542881
"Alex Claudio","MIL",62,0.01960784,,,,,0.44272446,0.17647059,0.00103199,,,0.36016512,,,,"Alex Claudio",12890,592222
"Ken Giles","TOR",53,0.49012346,,,,,0.01604938,0.49382716,,,,,,,,"Ken Giles",12910,571704
"Dylan Bundy","BAL",161.2,0.42404608,,,,,0.07523398,0.2275018,0.09935205,,,0.17386609,,,,"Dylan Bundy",12917,605164
"Archie Bradley","ARI",71.2,0.58489097,,,,,0.1105919,,,0.24610592,,0.05841121,,,,"Archie Bradley",12918,605151
"José Osuna","PIT",2.1,0.03225806,,,,,0.67741935,,0.12903226,,,0.16129032,,,,"Jose Osuna",12937,591741
"Gabriel Ynoa","BAL",110.2,0.3107438,,,,,0.24958678,0.27988981,0.0231405,,,0.13663912,,,,"Gabriel Ynoa",12938,593679
"Joe Musgrove","PIT",170.1,0.37565938,,0.08402411,,,0.11906556,0.22079879,0.09495102,,,0.10550113,,,,"Joe Musgrove",12970,605397
"Joe Ross","WSN",64,0.23637961,,,,,0.39191564,0.20650264,0.08963093,,,0.07557118,,,,"Joe Ross",12972,605452
"Andrew Chafin","ARI",52.2,0.29899216,,,,,0.31466965,0.38633819,,,,,,,,"Andrew Chafin",12988,605177
"Colten Brewer","BOS",54.2,0.00890208,,0.40553907,,,0.00890208,0.12957468,0.44510386,,,0.00197824,,,,"Colten Brewer",12997,605155
"Robby Scott","ARI",7.1,0.01829268,,,,,0.48780488,0.38414634,0.07926829,,,0.0304878,,,,"Robby Scott",13042,582494
"Anthony DeSclafani","CIN",166.2,0.37224584,,,,,0.18051797,0.24275222,,0.15075377,,0.05373019,,,,"Anthony DeSclafani",13050,543101
"Reymin Guduan","HOU",5.1,0.49107143,,,,,,0.50892857,,,,,,,,"Reymin Guduan",13058,594056
"Wei-Yin Chen","MIA",68.1,0.48132059,,,,,0.02953953,0.22675934,0.22415291,,,0.03822763,,,,"Wei-Yin Chen",13071,612672
"Yu Darvish","CHC",178.2,0.2573736,,0.05021067,0.08321629,,0.0877809,0.44838483,0.04564607,0.02422753,,0.00316011,,,,"Yu Darvish",13074,506433
"Gerrit Cole","HOU",212.1,0.51577381,,,,,0.02380952,0.23154762,,0.15446429,,0.07440476,,,,"Gerrit Cole",13125,543037
"Derek Law","TOR",60.2,0.36714166,,,,,,0.30511316,0.19865884,,,0.12908634,,,,"Derek Law",13133,571882
"Eduardo Rodriguez","BOS",203.1,0.38741059,,0.16165951,,,0.15765379,0.02403433,0.03175966,,,0.23748212,,,,"Eduardo Rodriguez",13164,593958
"Kyle Crick","PIT",49,0.50375134,,,,,0.11897106,0.37406217,,,,0.00321543,,,,"Kyle Crick",13182,605195
"Zach Davies","MIL",159.2,,,0.11837192,,,0.5257655,0.00746826,0.03547423,,,0.31292009,,,,"Zach Davies",13183,605200
"Adalberto Mejía","- - -",31.1,0.44057052,,0.00158479,,,0.09825674,0.29952456,,,,0.16006339,,,,"Adalberto Mejia",13188,606167
"Joe Biagini","- - -",64.2,0.16024518,,0.29597198,,,0.34763573,,0.08669002,,,0.10945709,,,,"Joe Biagini",13194,607352
"Ross Stripling","LAD",90.2,0.3601108,,0.02908587,,,0.01939058,0.15927978,,0.28531856,,0.1468144,,,,"Ross Stripling",13273,548389
"Matt Carasiti","SEA",9.2,,,0.21081081,,0.19459459,0.57837838,,,,,0.01621622,,,,"Matt Carasiti",13276,571539
"Jesse Hahn","KCR",4.2,0.05607477,,,,,0.57009346,0.3271028,,,,0.04672897,,,,"Jesse Hahn",13287,534910
"Jake Barrett","NYY",3.2,0.47142857,,,0.05714286,,,0.47142857,,,,,,,,"Jake Barrett",13322,545332
"James Pazos","COL",10.1,,,,,,0.68456376,0.31543624,,,,,,,,"James Pazos",13323,572021
"Adrian Sampson","TEX",125.1,,,,,,0.54182879,0.33171206,0.00097276,,,0.12548638,,,,"Adrian Sampson",13339,592716
"Luis Cessa","NYY",81,0.34171598,,,,,0.07766272,0.49852071,0.00961538,,,0.07248521,,,,"Luis Cessa",13345,570666
"Hoby Milner","TBR",3.2,0.54285714,,,,,0.14285714,0.27142857,,,,0.04285714,,,,"Hoby Milner",13346,571948
"Luke Maile","TOR",2,0.60606061,,,,,,,,,,,,0.39393939,,"Luke Maile",13355,571912
"Cam Bedrosian","LAA",61.1,0.47830375,,,0.01282051,,,0.50887574,,,,,,,,"Cam Bedrosian",13360,592135
"Steven Matz","NYM",160.1,,,,,,0.50610885,0.1447612,0.14846353,,,0.20066642,,,,"Steven Matz",13361,571927
"Brady Rodgers","HOU",5,0.51754386,,0.00877193,,,0.00877193,0.26315789,0.0877193,,,0.11403509,,,,"Brady Rodgers",13393,572086
"Dylan Floro","LAD",46.2,0.20547945,,,,,0.46986301,0.28493151,,,,0.03972603,,,,"Dylan Floro",13394,571670
"Sam Selman","SFG",10.1,0.42473118,,,,,,0.57526882,,,,,,,,"Sam Selman",13397,572125
"Félix Peña","LAA",96.1,0.04458599,,,,,0.44649682,0.39426752,,,,0.11464968,,,,"Felix Pena",13403,570240
"Matt Koch","ARI",20.2,0.48351648,,0.28021978,,,,,0.07417582,,,0.16208791,,,,"Matt Koch",13420,571863
"Drew VerHagen","DET",58,0.12592593,,,,,0.4,0.3037037,0.16402116,,,0.00634921,,,,"Drew VerHagen",13424,572403
"Marcus Stroman","- - -",184.1,0.02135348,,0.24441524,,,0.36465177,,0.31668857,,,0.05289093,,,,"Marcus Stroman",13431,573186
"Mike Morin","- - -",50.2,0.11436541,,,,,0.36401674,0.15481172,,,,0.36680614,,,,"Mike Morin",13442,573046
"Taylor Rogers","MIN",69,0.00096154,,,,,0.49807692,0.17692308,0.32403846,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",43,0.50066578,,,,,0.00532623,0.19041278,0.24766977,,,0.05592543,,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",144.1,0.44957627,,,,,0.06737288,0.2279661,0.06525424,,,0.18983051,,,,"Daniel Norris",13475,596057
"Connor Sadzeck","SEA",23.2,0.37735849,,,,,0.08962264,0.51179245,,,,0.02122642,,,,"Connor Sadzeck",13483,592712
"Sam Tuivailala","SEA",23,0.33163265,,,,,0.28826531,0.20153061,0.17857143,,,,,,,"Sam Tuivailala",13485,592815
"Tom Murphy","SEA",3,0.4047619,,,,,,0.14285714,0.11904762,,,0.33333333,,,,"Tom Murphy",13499,608596
"Brandon Brennan","SEA",47.1,0.03094233,,,,,0.48523207,0.06469761,,,,0.41912799,,,,"Brandon Brennan",13527,592165
"Matt Bowman","CIN",32,0.37887067,,0.14571949,0.15664845,,0.0273224,0.17668488,0.1147541,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","TBR",107,0.48359788,,,,,,0.06719577,0.24550265,,,0.2037037,,,,"Blake Snell",13543,605483
"Roman Quinn","PHI",3.1,1,,,,,,,,,,,,,,"Roman Quinn",13546,596451
"Richard Rodríguez","PIT",65.1,0.81913043,,,,,0.03304348,0.14347826,,,,0.00434783,,,,"Richard Rodriguez",13549,593144
"José Peraza","CIN",1.1,,,,,,,,0.93333333,,,0.06666667,,,,"Jose Peraza",13593,606299
"Robert Stephenson","CIN",64.2,0.36063936,,,0.06793207,,,0.57142857,,,,,,,,"Robert Stephenson",13594,596112
"Humberto Arteaga","KCR",1.2,,,,,,,,0.86956522,,,0.13043478,,,,"Humberto Arteaga",13595,600858
"Carl Edwards Jr.","- - -",17,0.74277457,,,,,0.03179191,,0.22254335,,,0.00289017,,,,"Carl Edwards Jr.",13607,605218
"Taylor Guerrieri","TEX",26.1,0.02244898,,0.00204082,,,0.43061224,,0.44489796,,,0.1,,,,"Taylor Guerrieri",13616,605260
"Jakob Junis","KCR",175.1,0.33652531,,,,,0.17270862,0.29651163,0.14056088,,,0.05369357,,,,"Jakob Junis",13619,596001
"Josh D. Smith","- - -",12.2,0.54035088,,,,,0.08421053,0.37192982,,,,0.00350877,,,,"Josh D. Smith",13629,605479
"Clay Holmes","PIT",50,0.10309278,,,,,0.52691867,0.11912944,0.23825888,,,0.01260023,,,,"Clay Holmes",13649,605280
"Tayler Scott","- - -",16.1,0.07909605,,,,,0.49152542,0.42937853,,,,,,,,"Tayler Scott",13652,605463
"Corey Oswalt","NYM",6.2,0.4028777,,,,,0.28057554,0.02877698,0.10791367,,,0.17985612,,,,"Corey Oswalt",13677,621261
"John Gant","STL",66.1,0.23963134,,0.11152074,,,0.31889401,,0.10414747,,,0.22580645,,,,"John Gant",13684,607231
"Nick Goody","CLE",40.2,0.51133144,,,,,,0.48866856,,,,,,,,"Nick Goody",13685,580792
"Sal Romano","CIN",16.1,0.04850746,,,,,0.59328358,0.3358209,,0.02238806,,,,,,"Sal Romano",13690,607219
"Robert Gsellman","NYM",63.2,0.02607076,,,,,0.49162011,0.26536313,0.11731844,,,0.09962756,,,,"Robert Gsellman",13696,607229
"Jake Faria","- - -",18.2,0.60880196,,,0.27139364,,0.00244499,0.11735941,,,,,,,,"Jake Faria",13699,607188
"Kyle Barraclough","- - -",33.2,0.65536723,,,,,,0.14689266,0.07485876,,,0.12288136,,,,"Kyle Barraclough",13713,607457
"Jacob Stallings","PIT",1,,,,,,,,1,,,,,,,"Jacob Stallings",13723,607732
"Max Fried","ATL",165.2,0.53128513,,0.00337205,,,0.03484451,0.15923567,0.24728363,,,0.02397902,,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",57.2,0.51431493,,,,,0.02556237,,,0.45501022,,0.00511247,,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",76,0.56476267,,0.00321802,,,0.00160901,0.24135157,0.13032985,,,0.05872888,,,,"Chris Stratton",13761,608717
"Dominic Leone","STL",40.2,0.3836858,,0.35800604,,,0.09969789,0.14501511,,,,0.01359517,,,,"Dominic Leone",13763,608678
"Roberto Osuna","HOU",65,0.46137566,,0.12910053,,,0.02645503,0.1957672,0.0021164,,,0.18518519,,,,"Roberto Osuna",13764,532077
"JT Chargois","LAD",21.1,0.09897611,,,,,0.31740614,0.58361775,,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",163.1,0.33644496,,0.0050564,,,0.21859199,0.30727343,0.05367561,,,0.0789576,,,,"Zach Eflin",13774,621107
"Daniel Stumpf","DET",29,0.5210728,,,,,,0.37931034,,,,0.09961686,,,,"Daniel Stumpf",13780,621385
"Alex Wood","CIN",35.2,0.02047782,,,,,0.48293515,,,0.24573379,,0.25085324,,,,"Alex Wood",13781,622072
"Matt Strahm","SDP",114.2,0.35718278,,0.30072666,,,0.0273896,,0.17551705,,,0.1391839,,,,"Matt Strahm",13799,621381
"Austin Adams","- - -",32,0.32830189,,,,,0.03584906,0.63584906,,,,,,,,"Austin Adams",13801,613534
"Walker Lockett","NYM",22.2,0.45528455,,,,,0.100271,,0.24119241,,,0.20325203,,,,"Walker Lockett",13804,621141
