Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"James Paxton","- - -",100.1,93.1857580657213,,84.02641325176887,,,92.77882295496323,,,80.81818370708415,,82.5758912222726,,,"James Paxton",11828,572020
"Taijuan Walker","PHI",83.2,91.48839859936119,,87.34592737268518,86.67834394904459,,91.1246151996748,85.06914043426514,74.67870857484878,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",44.1,94.70245481004902,,91.94949963419732,88.28953374818315,,94.05483713457662,85,,,,,,,"Chris Martin",11847,455119
"Jason Adam","- - -",73.2,95.48120293674698,,,,,,82.02304017310048,,,,89.52097902097903,,,"Jason Adam",11861,592094
"Matt Andriese","MIA",6,91.18055555555556,,86.08333333333333,,,89.80714634486607,,80.33846341646634,,,86.30000305175781,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",130.2,87.7040601216559,,,,,87.61464302646768,,74.3136226968526,,,80.89625233808192,,,"Kyle Hendricks",12049,543294
"Scott McGough","ARI",32.2,93.15190765147901,,,85.0826588889767,,93.46363414417614,87.05394744873047,,78.5999984741211,,,,,"Scott McGough",12056,543518
"Yimi García","- - -",39,96.48406820381638,,,,,95.78529148475796,86.81192436568234,84.26967533299181,,,88.7440661414195,,,"Yimi Garcia",12095,554340
"Aaron Brooks","OAK",26.2,92.10707618915929,,,,,91.92449203802614,85.225193635198,,79.48570905412946,,85.01111291956019,,,"Aaron Brooks",12272,605156
"Chris Bassitt","TOR",171,92.61052778430451,,89.57443985849056,84.10157787893701,,92.50282028008299,77.21489971346705,70.97506269290123,,,84.47961659036625,,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",167.2,92.9213289085433,,87.63320217688107,86.53103795544854,,92.31551136363636,81.98439217032967,78.71606881277901,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","WSN",66,95.39639172201139,,89.82859460382514,,,,83.65853658536585,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","KCR",206.2,92.23740155831099,,90.09136795343137,85.73414872332317,,92.1454045710572,85.18289786223278,79.38858799846626,,,87.3694480613426,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",46.2,94.29268292682927,,90.77899323792016,,,94.64364769345238,83.86267605633803,,,,,,,"Blake Treinen",12572,595014
"Nick Ramirez","LAD",13.1,88.25,,,,,87.59787441821808,79.22667100694444,,,,78.42075103183963,,,"Nick Ramirez",12575,598286
"Adrian Houser","NYM",69.1,93.56789165296053,,,,,92.53816942097416,83.22193628427934,79.63367197464923,,,84.07708401150174,,,"Adrian Houser",12718,605288
"Nick Martinez","CIN",142.1,92.55429851284067,,89.05266866661833,,,92.0008016168115,84.9453876201923,80.83517709362648,,,80.09065259850543,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",38.1,95.38786067292332,,,,,94.765625,86.22352749693627,,,,90.99685534591195,,,"Rafael Montero",12760,606160
"Chris Devenski","TBR",26.2,93.0206084280303,,85.21621621621621,,,,77.71707078887195,,,,82.83675580533597,,,"Chris Devenski",12763,606965
"Sonny Gray","STL",166.1,92.36312999789563,,87.65542809671946,,,92.69366869343891,84.766,79.95797101449276,75.4000015258789,,88.28427795794025,,,"Sonny Gray",12768,543243
"John Brebbia","- - -",55.1,93.85536698190789,,,,,,83.09378650257888,,,,91.56666564941406,,,"John Brebbia",12777,605154
"Burch Smith","- - -",56.1,94.90781075613839,,87.6359354654948,,,92.80000305175781,83.48433529038027,79.9969541968369,,,85.28571428571429,,,"Burch Smith",12784,572143
"Michael Kelly","OAK",31.1,95.06533203125,,,,,92.0999984741211,84.24145816851266,,,,,,,"Michael Kelly",12791,547184
"Mike Clevinger","CHW",16,93.31652731146694,,83.97142857142858,,,93.30588666130515,78.58965853987068,76.2249984741211,,,85.9703140258789,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","STL",70.2,93.96666818071705,,88.16666666666667,,,94.66424465673575,88.14114019438976,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",66.2,93.31413070015286,,90.48280802292264,,,93.63355303285923,84.50439587268201,,,,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","WSN",13.1,91.37849672379032,,,86.28292921112805,,,,,81.50679801274272,,,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAA",179.1,89.44844020797227,,84.25444155092593,,,88.14948453608247,81.33684339021382,71.60000101725261,,,78.93521112523105,,,"Tyler Anderson",12880,542881
"Joe Musgrove","SDP",99.2,92.95115681233933,,89.73219814241486,,,92.6159420289855,82.16604604750779,81.55926856566012,,,87.08064516129032,,,"Joe Musgrove",12970,605397
"Joe Ross","MIL",74,94.7843729654948,,,,,94.75159861943493,86.5534662506991,83.18000106811523,,,90.212998046875,,,"Joe Ross",12972,605452
"Austin Hedges","CLE",2,68.97142682756696,,,,,,,,,55.56666564941406,,,,"Austin Hedges",12976,595978
"Andrew Chafin","- - -",56.1,91.68757582006988,,,,,91.74049801997245,82.10903110891648,,,,,,,"Andrew Chafin",12988,605177
"Colten Brewer","CHC",20.2,94.31518863726266,,90.95714460100446,,,94.1500015258789,86.16952194940477,80.72478221792035,,,,,,"Colten Brewer",12997,605155
"Yu Darvish","SDP",81.2,94.03138075313808,,90.56428745814732,87.8824527138158,,93.55802255306604,84.44775495182013,73.82963053385417,78.6500015258789,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",95,95.90676789492242,,91.3536015625,,,93.66666666666667,88.22500174386161,,82.45156658318815,,88.20819992315573,,,"Gerrit Cole",13125,543037
"Derek Law","WSN",90,95.1268796202957,,91.53667953667954,,,94.6850731693097,87.25547445255475,77.9061204559949,,,88.01285574776786,,,"Derek Law",13133,571882
"Eduardo Rodriguez","ARI",50,91.97847974081365,,88.77604556511976,,,91.63484700520833,83.8789490816886,,,,86.67025240384615,,,"Eduardo Rodriguez",13164,593958
"Jordan Weems","WSN",41.2,96.00376766906874,,,87.44000244140625,,,87.60820007324219,79.73333231608073,,,,,,"Jordan Weems",13190,607179
"Ross Stripling","OAK",85.1,91.65717904121047,,87.51574028862848,,,90.21243776311529,84.7021967290522,,76.25726579193376,,82.71464149123953,,,"Ross Stripling",13273,548389
"Matt Carasiti","COL",8.2,94.4741919732863,,87.57333170572916,,79.35471329599056,94.23214285714286,,,,,,,,"Matt Carasiti",13276,571539
"Danny Coulombe","BAL",29.2,90.77777777777777,,85.76071428571429,,,90.26190476190476,81.58872033599624,,79.20862237338362,,,,,"Danny Coulombe",13293,543056
"Ildemaro Vargas","WSN",2,70.23749542236328,,,,,,,57.20000203450521,,37.17499796549479,,,,"Ildemaro Vargas",13324,545121
"Hoby Milner","MIL",64.2,88.80134534621988,,,,,88.47545034442832,79.5204104765511,,,,81.13916079647892,,,"Hoby Milner",13346,571948
"Steven Matz","STL",44.1,,,,,,93.88847049958426,88.14423194298378,77.59298117118969,,,83.32371159189755,,,"Steven Matz",13361,571927
"Dylan Floro","- - -",68.2,89.76894591906056,,,,,89.88086540316358,83.31350151117701,,,,83.54845562177834,,,"Dylan Floro",13394,571670
"Marcus Stroman","NYY",154.2,89.89047495524089,,88.13422524363725,83.31156724164275,,89.9771703656719,85.31368111664395,81.29338066762985,,,,,,"Marcus Stroman",13431,573186
"Pierce Johnson","ATL",56.1,95.46153846153847,,92.03846153846153,,,,,85.3740829839939,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",60,,,,,,92.99824868651488,79.28336747798434,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","- - -",49.1,94.24856325876799,,90.85766423357664,88.25,,,84.14864245756173,79.77301509796627,,,,,,"Lucas Sims",13470,608371
"Matt Bowman","- - -",30.2,92.39999898274739,,90.51020470444037,84.3213340250651,,92.15129634876943,82.7125004529953,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","SFG",104,95.86455161388551,,,,,,88.66348095154494,81.10152013286334,,,85.47106109324758,,,"Blake Snell",13543,605483
"Steven Okert","MIN",35.1,92.95479583740234,,,,,92.88392693655831,81.00547727819992,,,,88.81632528499681,,,"Steven Okert",13580,595345
"Jakob Junis","- - -",67,92.51382933271692,,88.19999694824219,,,91.89266905127383,83.0480087959236,,,,86.57341930534267,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63,,,,,,96.57047180872758,85.49322199417372,,,,,,,"Clay Holmes",13649,605280
"Tayler Scott","HOU",68.2,92.69401090439052,,,85.45613756681743,,92.68087948069854,83.96879405545113,,,,,,,"Tayler Scott",13652,605463
"Max Fried","ATL",174.1,93.86995911862527,,88.53221345427852,,,93.5739148312357,82.06435454455836,74.63775592672414,,,85.74774639423077,,,"Max Fried",13743,608331
"Tyler Duffey","KCR",9,90.78867556014151,,,,,91.6774193548387,81.154541015625,,80.71052631578948,,81.82666829427083,,,"Tyler Duffey",13758,608648
"Chris Stratton","KCR",58.1,91.76482529527559,,,,,91.6517263829023,86.04807692307692,79.24272904829546,,,85.05656171085859,,,"Chris Stratton",13761,608717
"Dominic Leone","CHW",19,94.91042073567708,,90.72222222222223,,,93.9433349609375,84.86206896551724,,,,90.79255319148936,,,"Dominic Leone",13763,608678
"JT Chargois","- - -",36.1,94.55714198521206,,,,,94.92500200663527,85.58640008223684,,,,84.94999694824219,,,"JT Chargois",13767,608638
"Zach Eflin","- - -",165.1,92.41583887160634,,88.18885390285817,,,91.71727310867199,79.7438810324367,78.84282438858696,,,85.62818529781879,,,"Zach Eflin",13774,621107
"Alex Wood","OAK",39.1,,,,,,90.49312208989971,81.36176306460084,,,,84.54319411057692,,,"Alex Wood",13781,622072
"Matt Strahm","PHI",62.2,93.38587276365348,,88.41293440193965,,,93.38671192089161,81.53036546956807,,,,,,,"Matt Strahm",13799,621381
"Austin Adams","OAK",41.1,93.36562093098958,,,,,93.4105288856908,87.6919191919192,,,,,,,"Austin Adams",13801,613534
"Paul Sewald","ARI",39.2,91.35611286569149,,,,,,83.1012016817269,,,,84.17499542236328,,,"Paul Sewald",13892,623149
"Chris Flexen","CHW",160,91.3225865897985,,87.41885259242657,,,91.43333180745442,80.04835735383581,71.96783518651773,,,81.32136563387785,,,"Chris Flexen",13896,623167
"Tyler Heineman","TOR",1,62.6000010172526,,,,,,,,,50,,,,"Tyler Heineman",13897,623168
"Brent Suter","CIN",65.2,85.84452227588113,,,,,87.41620551215277,78.39940017426085,,,,75.51484967222308,,,"Brent Suter",13942,608718
"Michael Wacha","KCR",166.2,93.58414239482201,,88.79290276604729,,,93.63324543450882,84.10625,75.17122549380896,,,81.20155132598332,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",181,93.94652594183741,,,85.96954835766424,,93.31346404246794,82.74791666666667,,,,,,,"Kevin Gausman",14107,592332
"José Berríos","TOR",192.1,94.06885406894935,,91.40990485767327,,,93.38494245930823,,83.2001201923077,,,84.8245127688172,,,"Jose Berrios",14168,621244
"Josh Hader","HOU",71,,,,,,96.10539380995203,85.52249755859376,,,,89.30832926432292,,,"Josh Hader",14212,623352
"Wandy Peralta","SDP",38.1,95.42641693691037,,,,,95.0595057463843,88.598388671875,,,,88.59490655637255,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",150.2,95.63688206973082,,90.36280487804878,86.01469898421325,,94.78948490203373,85.3604975255783,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","MIL",59,94.79391891891892,,,,,94.74476517078489,83.75580002589778,,,,89.4985493093297,,,"Joel Payamps",14332,606303
"Ty Blach","COL",71.1,89.06521489370205,,82.94774445564516,,,89.28261134935462,85,79.20564516129032,,,80.01258992805755,,,"Ty Blach",14361,621389
"Tyler Glasnow","LAD",134,96.31038501381215,,,,,96.55428571428571,89.98795104541367,83.72245780414438,,,,,,"Tyler Glasnow",14374,607192
"Amir Garrett","LAA",5.1,95.55000135633681,,,,,94.94999694824219,85.05908942945075,,,,,,,"Amir Garrett",14375,607237
"Yunior Marte","PHI",26,97.06493506493507,,91.69999694824219,90.063330078125,,96.16058708639706,85.3985055192786,,,,,,,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",3.1,92.29999651227679,,90.67999877929688,,,92.40769606370192,85.25,74.89999898274739,,,85.6800048828125,,,"Jackson Stephens",14420,623451
"Thyago Vieira","- - -",38,97.73742301332439,,,,,97.04490111474277,88.31558900550291,,,,91.86666615804036,,,"Thyago Vieira",14510,600986
"José Leclerc","TEX",66.2,95.32333519345238,,90.2211681547619,,,95.03764935661765,81.97197843026993,,,,88.1658568343496,,,"Jose Leclerc",14524,600917
"Jorge López","- - -",53,95.6125,,,,,95.48590863939003,86.58040474556587,,82.97075609890919,,87.46808510638297,,,"Jorge Lopez",14527,605347
"Carlos Estévez","- - -",55,96.75677368650399,,,,,,89.44328750676407,83.16666666666667,,,89.40705997242647,,,"Carlos Estevez",14542,608032
"José Ruiz","PHI",51,96.34845642896475,,,,,95.77664974619289,92.26451455393145,86.23323759191176,,,89.86666304976852,,,"Jose Ruiz",14552,614179
"David Bote","CHC",1,67.63571602957589,,,,,,,,,60,,,,"David Bote",14593,623520
"Anthony Banda","LAD",49.2,96.10661495433135,,83.19999694824219,,,96.0315466896098,85.74064294823773,82.17999877929688,,,89.98437690734863,,,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",53.2,97.48673519736842,,,,,,89.61532823226544,,,,,,,"Edwin Diaz",14710,621242
"Paul Blackburn","- - -",75.1,91.92754402807203,,89.07752516385767,,,91.21515151515152,81.26188312190594,79.44878009082825,,,85.68356030607876,,,"Paul Blackburn",14739,621112
"Wes Parsons","- - -",9,94.80727095170455,,,,,93.86521845278533,86.7933349609375,83.19375228881836,,,89.57500076293945,,,"Wes Parsons",14764,641149
"Emilio Pagán","CIN",38,94.55559046128216,,86.40559263999418,83.86741346723578,,,,,,,,,,"Emilio Pagan",14771,641941
"Kyle Farmer","MIN",4,,,,,,,,36.099998474121094,,41.65249938964844,,,,"Kyle Farmer",14813,571657
"Buck Farmer","CIN",71,92.68760850694444,,,,,92.50528169014085,82.18599406624308,,,,86.78244902941645,,,"Buck Farmer",14814,571656
"Michael Lorenzen","- - -",130.1,93.78943902673856,,90.1181819861015,,,93.62307697831235,83.86666385944073,81.6542656130907,,,84.56437578274094,,,"Michael Lorenzen",14843,547179
"Mike Yastrzemski","SFG",1,67.30000305175781,,,,,,59.099998474121094,,,48.97692401592548,,,,"Mike Yastrzemski",14854,573262
"Joe Mantiply","ARI",59.2,89.38947376451995,,,,,88.93567686338683,,79.23956179411515,,,81.0074201025817,,,"Joe Mantiply",14857,573009
"Sam Moll","CIN",37.2,93.33375362605486,,,,,92.01067635182584,81.27516084558823,,,,85.27857317243304,,,"Sam Moll",14874,594580
"Jon Gray","TEX",102.2,94.8826402452257,,,,,,88.64303824938467,78.85000136091902,,,88.67912863026494,,,"Jon Gray",14916,592351
"Ben Lively","CLE",151,89.89748677248677,,,,,90.42554026183645,79.38454198473282,76.94596971267772,,,83.9454110521789,,,"Ben Lively",14932,594902
"Chad Kuhl","CHW",53.1,94.9730380626207,,91.46154273735299,,,93.98061663253716,85.04755208333333,,,,87.44193390877017,,,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",20.2,92.24858757062147,,,,,,83.57207725253807,,,,86.53332971643519,,,"Giovanny Gallegos",14986,606149
"Scott Barlow","CLE",55,91.42918286483254,,,,,91.06715471031022,80.99414486171366,77.31767805232558,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",63.2,97.20290828710125,,,88.5324069033101,,,85.37965936175847,,,,,,,"Kyle Finnegan",15009,640448
"Germán Márquez","COL",4,96.06551387392241,,,,,94.34285191127232,89.3157894736842,,86.6923076923077,,89.05000305175781,,,"German Marquez",15038,608566
