Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Jerome Williams","LAA",169.1,0.16310976,,0.20160061,,,0.38910061,0.06859756,0.05678354,,,0.12080793,,,,"Jerome Williams",1137,425532
"Robert Coello","LAA",17,0.82236842,,,,0.08881579,,,0.08881579,,,,,,,"Robert Coello",1149,445193
"Tommy Hunter","BAL",86.1,0.55362776,,0.16955836,,,0.06466877,,0.16088328,,,0.05126183,,,,"Tommy Hunter",1157,488984
"R.A. Dickey","TOR",224.2,0.12617756,,,,,,,,,0.03768199,,,0.83614045,,"R.A. Dickey",1245,285079
"Adam Ottavino","COL",78.1,0.43091335,,,,,0.03669009,0.47150664,,,,0.06088993,,,,"Adam Ottavino",1247,493603
"Roy Halladay","PHI",62,,,0.21971067,,,0.35352622,,0.22151899,,,0.20524412,,,,"Roy Halladay",1303,136880
"Brandon Lyon","NYM",34.1,0.24955117,,0.19210054,,,0.2459605,0.1561939,0.1508079,,,0.005386,,,,"Brandon Lyon",1312,407193
"Pedro Beato","BOS",10,0.57988166,,,,,0.0887574,0.15384615,,0.04142012,,0.13609467,,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",23.1,0.67317073,,,,,0.02682927,0.19512195,,,,0.10487805,,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",1.1,0.92682927,,,,,,0.04878049,,,,0.02439024,,,,"Blake Wood",1345,502028
"Evan Reed","DET",23.1,0.64082687,,,,,,0.26098191,,,,0.09819121,,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",31.1,0.80529301,,,,,0.0094518,0.1852552,,,,,,,,"Nick Hagadone",1351,444935
"Brian Omogrosso","CHW",16.1,0.52923077,,,,,0.05846154,0.11076923,0.21538462,,,0.08615385,,,,"Brian Omogrosso",1353,476134
"Andrew Bailey","BOS",28.2,0.62704918,,0.29713115,,,,,0.06762295,,,0.00819672,,,,"Andrew Bailey",1368,457732
"Charlie Furbush","SEA",65,0.41964286,,,,,0.12678571,0.36875,0.07410714,,,0.01071429,,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","DET",67,0.31037736,,,,,0.29811321,0.11320755,,,,0.27830189,,,,"Joaquin Benoit",1437,276542
"Chad Durbin","PHI",16,0.10060976,,0.31402439,,,0.3902439,,0.12804878,,,0.06707317,,,,"Chad Durbin",1442,239795
"Aaron Harang","- - -",143.1,0.28601428,,,,,0.33305334,0.18647627,0.1100378,,,0.08441831,,,,"Aaron Harang",1451,421685
"Jon Rauch","MIA",16.2,0.59459459,,0.00675676,,,,0.22297297,0.11486486,,,0.06081081,,,,"Jon Rauch",1475,400010
"Felix Doubront","BOS",162.1,0.44229416,,0.07600281,,,0.19247009,,0.14144968,,,0.14778325,,,,"Felix Doubront",1478,467094
"John Lackey","BOS",189.1,0.48428771,,0.30167598,,,0.09113128,0.00034916,0.09601955,,,0.02653631,,,,"John Lackey",1507,407793
"Oliver Pérez","SEA",53,0.455683,,,,,0.1991658,0.34306569,0.00104275,,,0.00104275,,,,"Oliver Perez",1514,424144
"Sandy Rosario","SFG",41.2,0.54058193,,,,,,0.3797856,,,,0.07963247,,,,"Sandy Rosario",1525,466459
"Sean Doolittle","OAK",69,0.87217306,,,,,0.00688299,,0.08947886,,,0.03146509,,,,"Sean Doolittle",1581,448281
"Jamey Carroll","MIN",1,,,,,,,,,,,0.77777778,,0.22222222,,"Jamey Carroll",1591,425206
"Pedro Feliciano","NYM",11.1,0.05882353,,,,,0.42352941,,0.4,,,0.11764706,,,,"Pedro Feliciano",1601,408230
"Cliff Lee","PHI",222.2,0.20565632,,0.20350446,,,0.34491239,0.00768521,0.07808177,,,0.16015985,,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","- - -",46.2,0.48579161,,,,,0.0541272,,0.21380244,,,0.24627876,,,,"Francisco Rodriguez",1642,408061
"Luis Ayala","- - -",33,0.19152855,,,,,0.36832413,0.26335175,0.0441989,,,0.13259669,,,,"Luis Ayala",1650,425646
"Jose Contreras","PIT",5,0.0877193,,,0.14035088,,0.40350877,0.36842105,,,,,,,,"Jose Contreras",1660,425747
"Javier López","SFG",39.1,,,,,,0.58695652,0.25250836,0.10702341,,,0.05351171,,,,"Javier Lopez",1663,425657
"Jeremy Bonderman","- - -",55,0.35650224,,,,,0.27466368,0.31502242,,,,0.05381166,,,,"Jeremy Bonderman",1667,425827
"Chris Capuano","LAD",105.2,,,,,,0.52236136,0.12581992,0.05128205,,,0.30053667,,,,"Chris Capuano",1701,425626
"Jose Valverde","DET",19.1,0.80294118,,0.03823529,0.15588235,,0.00294118,,,,,,,,,"Jose Valverde",1726,407878
"Edgar Gonzalez","- - -",18,0.19169329,,0.17571885,,,0.19169329,0.25878594,,,,0.18210863,,,,"Edgar Gonzalez",1727,429440
"Dan Haren","WSN",169.2,0.28720721,,0.39243243,0.16144144,,0.11891892,,,0.04,,,,,,"Dan Haren",1757,429717
"Kevin Correia","MIN",185.1,0.25793103,,0.09758621,,,0.09724138,0.27413793,0.13448276,,,0.13862069,,,,"Kevin Correia",1767,429781
"Chad Gaudin","SFG",97,0.63003901,,,,,0.0260078,0.2373212,,,,0.10663199,,,,"Chad Gaudin",1783,429985
"Kevin Gregg","CHC",62,0.66308244,,0.08422939,0.08512545,,0.00358423,,0.16397849,,,,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","MIL",50,0.43361884,,,,,0.10706638,0.375803,,,,0.08351178,,,,"Michael Gonzalez",1794,283166
"J.J. Putz","ARI",34.1,0.35283019,,0.00754717,0.17924528,,0.3,0.16037736,,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",57,0.52432432,,0.03459459,,,0.03891892,0.39675676,0.00108108,,,0.00432432,,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",73,0.52508961,,0.05107527,,,0.05824373,0.2562724,0.07616487,,,0.03315412,,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",175.1,0.52395726,,,,,0.14133058,0.2847294,0.03205791,,,0.01792485,,,,"Edwin Jackson",1841,429719
"Chris Bootcheck","NYY",1,0.56666667,,0.13333333,,,,0.23333333,0.06666667,,,,,,,"Chris Bootcheck",1842,408052
"Shawn Camp","CHC",23,0.01832461,,,,,0.48167539,0.44502618,,,,0.05497382,,,,"Shawn Camp",1855,425861
"Sean Burnett","LAA",9.2,0.02515723,,,,,0.76100629,0.18238994,,,,0.03144654,,,,"Sean Burnett",1886,430634
"Matt Moore","TBR",150.1,0.49350153,,,,,0.1280581,0.00114679,,0.19610092,,0.18119266,,,,"Matt Moore",1890,519043
"David Aardsma","NYM",39.2,0.63239437,,0.00140845,0.08873239,,,0.27183099,0.00140845,,,0.00422535,,,,"David Aardsma",1902,430911
"Jason Frasor","TEX",49,0.64760793,,,,,0.00466744,0.1470245,,,,0.20070012,,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",43.1,0.67816092,,0.06034483,,,0.08189655,0.1795977,,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","NYM",6.1,0.62962963,,,0.32407407,,,0.00925926,0.03703704,,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",25,0.25547445,,,,,0.15571776,0.40632603,0.08272506,,,0.09975669,,,,"Mike Adams",1937,430606
"Justin Germano","TOR",2,0.02857143,,,,,0.57142857,0.02857143,0.17142857,,,0.2,,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",177.2,0.40998217,,0.17005348,,,0.14688057,0.01996435,0.1258467,,0.00035651,0.12691622,,,,"Zack Greinke",1943,425844
"Raul Valdes","PHI",35,0.24659864,,,,,0.37585034,,0.28231293,,,0.0952381,,,,"Raul Valdes",1953,447744
"Jeremy Hefner","NYM",130.2,0.37270588,,,,,0.176,0.22494118,0.11105882,,,0.11529412,,,,"Jeremy Hefner",1989,458550
"Iván Nova","NYY",139.1,0.30735931,,,,,0.2987013,0.01298701,0.35305435,,,0.02789803,,,,"Ivan Nova",1994,467100
"Tim Byrdak","NYM",4.2,0.025,,,,,0.5,0.3875,,,,0.0875,,,,"Tim Byrdak",1995,136263
"Clayton Kershaw","LAD",236,0.60630841,,,,,,0.24503505,0.125,,,0.02365654,,,,"Clayton Kershaw",2036,477132
"Justin Masterson","CLE",193,0.32889924,,,,,0.39175258,0.26737612,,,,0.01197207,,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",167.2,0.50471014,,0.01630435,0.2673913,,0.00036232,0.14492754,0.06630435,,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","- - -",42.2,0.2876506,,0.29819277,,,0.18825301,,0.15210843,,,0.07379518,,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",62.2,,,,0.1445663,,0.53639083,,0.31904287,,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",211.2,0.47517098,,0.00327089,,,0.03360095,0.20606601,0.08801665,,0.0044603,0.18941421,,,,"Jeremy Guthrie",2072,425386
"Chien-Ming Wang","TOR",27,0.02200489,,,0.10757946,,0.72860636,0.06356968,0.07823961,,,,,,,"Chien-Ming Wang",2074,425426
"Heath Bell","ARI",65.2,0.52228164,,,,,0.15240642,,0.32352941,,,0.00178253,,,,"Heath Bell",2080,425514
"Chris Narveson","MIL",2,,,0.05714286,,,0.45714286,,0.02857143,,,0.45714286,,,,"Chris Narveson",2141,429780
"Sean Henn","NYM",2.2,0.56140351,,,,,,0.36842105,,,,0.07017544,,,,"Sean Henn",2147,430675
"Alfredo Simon","CIN",87.2,0.15584416,,0.20015279,0.0855615,,0.38579068,0.00076394,0.17188694,,,,,,,"Alfredo Simon",2155,430580
"Chad Qualls","MIA",62,,,,,,0.62853629,0.37146371,,,,,,,,"Chad Qualls",2170,430589
"Joel Hanrahan","BOS",7.1,0.77358491,,,,,,0.22641509,,,,,,,,"Joel Hanrahan",2186,430629
"Ronald Belisario","LAD",68,0.10095238,,,,,0.68190476,0.18,,,,0.03714286,,,,"Ronald Belisario",2203,430613
"Ryan Raburn","CLE",1,0.07692308,,0.15384615,,,,0.07692308,,,,0.69230769,,,,"Ryan Raburn",2218,430605
"Adam Wainwright","STL",241.2,0.16969353,,0.28972758,,,0.22786606,,0.27298524,,,0.03972758,,,,"Adam Wainwright",2233,425794
"Brandon Gomes","TBR",19.1,0.28012048,,,0.19879518,,0.1686747,0.35240964,,,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",71.1,0.41780822,,,0.33561644,,,,0.24657534,,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",73.1,0.69075938,,,,,,,0.21225984,,,0.09698079,,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",54.2,0.56092206,,0.06147091,,,0.19978046,0.17453348,,,,0.00329308,,,,"Hector Rondon",2391,444468
"Barry Enright","LAA",8.1,0.27624309,,,,,0.33149171,0.19889503,0.07734807,,,0.1160221,,,,"Barry Enright",2412,446264
"Cory Rasmus","- - -",21.2,0.47869674,,,,,0.03258145,0.1679198,0.14536341,,,0.1754386,,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",147.1,0.01967643,,,,,0.51158723,0.24486226,0.12680367,,,0.0970704,,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",201.2,0.51357804,,,,,0.21724858,0.12712623,0.10116383,,,0.04088332,,,,"Lance Lynn",2520,458681
"Eric Surkamp","SFG",2.2,0.5,,0.10714286,,,0.07142857,,0.17857143,,,0.14285714,,,,"Eric Surkamp",2540,474668
"Juan Pablo Perez","TOR",31.2,0.0480427,,,,,0.51601423,0.42348754,,,,0.01245552,,,,"Juan Pablo Perez",2557,448722
"Joe Paterson","ARI",2.1,0.23684211,,,,,0.34210526,0.42105263,,,,,,,,"Joe Paterson",2565,519110
"Robert Carson","NYM",19.2,0.66564417,,,,,,0.31595092,,,,0.01840491,,,,"Robert Carson",2570,518533
"Wandy Rodriguez","PIT",62.2,0.28011753,,,,,0.31537708,,0.30950049,,,0.0950049,,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",197.1,0.3545979,,0.043434,,,0.23413641,0.24228029,0.04071938,,,0.08483203,,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","NYM",45.1,0.41351351,,,,,0.00675676,0.43783784,0.11756757,,,0.02432432,,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51,0.53529412,,0.00117647,,,0.03882353,0.27058824,0.04941176,,,0.10470588,,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",60.2,0.29152915,,0.09130913,,,0.21782178,0.00110011,0.32673267,,,0.07150715,,,,"Brett Cecil",2660,446399
"Joba Chamberlain","NYY",42,0.55686275,,,,,,0.3620915,0.07843137,,,0.00261438,,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",177,0.18681319,,,,,0.4292804,0.06487061,0.16377171,,0.00070897,0.15455512,,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",51,,,,,,0.58031088,0.26165803,,,,0.15803109,,,,"Scott Rice",2743,446488
"Carlos Marmol","- - -",49,0.43995633,,,,,0.02838428,0.53165939,,,,,,,,"Carlos Marmol",2790,461791
"Manny Corpas","COL",41.2,0.21870048,,,,,0.36767036,0.41362916,,,,,,,,"Manny Corpas",2807,466918
"Joe Savery","PHI",20,0.64183381,,0.02292264,,,,0.24068768,,,,0.09455587,,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",71.1,0.35469314,,,,,0.52707581,0.08212996,,,,0.03610108,,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",21,0.38141026,,,,,0.25320513,0.32692308,,,,0.03846154,,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",50,0.20483461,,,,,0.37277354,0.26081425,,0.14122137,,0.02035623,,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",65,0.05673759,,,,,0.75886525,,0.13880446,,,0.04559271,,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",134.1,0.5232049,,0.01138354,,,0.19702277,0.04290718,0.12171629,,,0.10376532,,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",166.1,0.22444444,,,,,0.42111111,,,0.18888889,,0.16555556,,,,"Jeff Locke",2929,502046
"Eduardo Sanchez","CHC",6.1,0.66115702,,,,,0.01652893,0.29752066,,,,0.02479339,,,,"Eduardo Sanchez",2966,500674
"Kenley Jansen","LAD",76.2,0.04277643,,0.89830508,,,,0.05891848,,,,,,,,"Kenley Jansen",3096,445276
"Duane Below","MIA",2.2,0.46551724,,,,,0.05172414,0.29310345,0.0862069,,,0.10344828,,,,"Duane Below",3124,502102
"Luis Mendoza","KCR",94,0.22554003,,,,,0.4498094,0.25412961,0.01778907,,,0.05273189,,,,"Luis Mendoza",3126,434669
"Tony Watson","PIT",71.2,,,,,,0.6369606,0.18386492,,,,0.17917448,,,,"Tony Watson",3132,453265
"Max Scherzer","DET",214.1,0.56067316,,,,,,0.16504281,0.07292589,,,0.20135813,,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",53.1,0.53597497,,0.00834202,,,,,0.25130344,,,0.20437956,,,,"Tim Collins",3164,525768
"Clayton Mortensen","BOS",30.1,0.23971377,,,,,0.18067979,0.30948122,,,,0.27012522,,,,"Clayton Mortensen",3166,489150
"David Price","TBR",186.2,0.11603843,,0.17147081,,,0.42978566,,0.00110865,0.11345159,,0.16814486,,,,"David Price",3184,456034
"Will Harris","ARI",52.2,0.16989738,,0.53933865,,,,,0.28734322,,,0.00342075,,,,"Will Harris",3192,501789
"Zach Miner","PHI",28.2,0.27486438,,,,,0.30198915,0.20976492,0.02893309,,,0.18444846,,,,"Zach Miner",3193,435261
"Ervin Santana","KCR",211,0.49826772,,,,,0.06330709,0.37826772,,,,0.06015748,,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",161,0.03249097,,,,,0.3898917,0.37384677,,,,0.20377056,,,,"Francisco Liriano",3201,434538
"Josh Stinson","BAL",17,0.39130435,,,,,0.13043478,0.22173913,0.11304348,,,0.14347826,,,,"Josh Stinson",3219,502139
"Jean Machi","SFG",53,0.47177419,,,,,0.04569892,,0.1155914,,,0.36693548,,,,"Jean Machi",3220,466948
"Tyler Robertson","MIN",1,0.46153846,,,,,,0.38461538,,,,0.15384615,,,,"Tyler Robertson",3223,502356
"Travis Blackley","- - -",50.1,0.12423124,,0.22140221,,,0.38499385,,0.11685117,,,0.15252153,,,,"Travis Blackley",3234,429715
"T.J. McFarland","BAL",74.2,0.00909843,,,,,0.67080232,0.20678246,,,,0.11331679,,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",40,0.30513595,,,,,0.37462236,0.19033233,,,,0.12990937,,,,"Zack Britton",3240,502154
"Josh Roenicke","MIN",62,0.51321787,,,,,0.09753874,0.25432999,0.11303555,,,0.02187785,,,,"Josh Roenicke",3241,502158
"Jeff Samardzija","CHC",213.2,0.25826265,,0.11348347,0.14331676,,0.26820708,0.21673004,,,,,,,,"Jeff Samardzija",3254,502188
"Juan Gutierrez","- - -",55.1,0.31760644,,,,,0.29804373,,0.35212888,,,0.03222094,,,,"Juan Gutierrez",3265,434641
"Jordan Walden","ATL",47,0.66317169,,,,,,0.21756225,,,,0.11926606,,,,"Jordan Walden",3271,477229
"Roberto Hernandez","TBR",151,0.09860347,,,,,0.45239103,0.15615743,,,,0.29284807,,,,"Roberto Hernandez",3273,433584
"Joe Smith","CLE",63,0.28296146,,,,,0.40060852,0.31541582,,,,0.0010142,,,,"Joe Smith",3281,501925
"Hiroki Kuroda","NYY",201.1,0.08962708,,,0.2137261,,0.4158571,0.24788468,0.03290505,,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","DET",182,0.30776993,,0.02791793,0.21257989,,0.12848974,0.21527077,0.06727212,,,0.04069963,,,,"Anibal Sanchez",3284,434671
"Hector Noesí","SEA",27.1,0.44234801,,,,,0.18867925,0.17819706,0.04821803,,,0.14255765,,,,"Hector Noesi",3292,456051
"Chris Hatcher","MIA",8.2,0.33714286,,,0.14857143,,0.29142857,0.22285714,,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",62,0.24282787,,,,,0.22848361,0.52766393,,,,0.00102459,,,,"Darren O'Day",3321,503285
"Jairo Asencio","BAL",2.1,0.26,,,,,,0.2,,,,0.54,,,,"Jairo Asencio",3332,446003
"Matt Garza","- - -",155.1,0.53004559,,,,,0.10857853,0.24533775,0.0832988,,,0.03273933,,,,"Matt Garza",3340,490063
"Mitchell Boggs","- - -",23.1,0.2239819,,0.10180995,,,0.35294118,0.20361991,,,,0.11764706,,,,"Mitchell Boggs",3344,459939
"Cesár Ramos","TBR",67.1,0.54590818,,,,,0.06387226,0.11776447,0.10978044,,,0.16267465,,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","CLE",182.2,0.31767693,,0.0133291,0.19200254,,0.20120597,0.24531895,0.03046652,,,,,,,"Ubaldo Jimenez",3374,434622
"Ricky Romero","TOR",7.1,0.4691358,,,,,0.22222222,,0.04320988,,,0.2654321,,,,"Ricky Romero",3403,460069
"André Rienzo","CHW",56,0.46758767,,0.17428268,,0.0010627,0.10095643,,0.19872476,,,0.05738576,,,,"Andre Rienzo",3507,516589
"Danny Duffy","KCR",24.1,0.6359743,,,,,0.0385439,0.06423983,0.11991435,,,0.14132762,,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",108.1,0.36977887,,0.24201474,0.02702703,,0.11302211,,0.14066339,,,0.10749386,,,,"Clay Buchholz",3543,453329
"Liam Hendriks","MIN",47.1,0.30552424,,,,,0.40473506,0.14092446,0.06651635,,,0.08229989,,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",52.2,0.14757969,,,,,0.46989374,0.1133412,0.11216057,,,0.15702479,,,,"Clayton Richard",3551,453385
"C.J. Wilson","LAA",212.1,0.3201429,,0.08271503,,,0.20637538,0.18604012,0.14646881,,,0.05825776,,,,"C.J. Wilson",3580,450351
"Jim Johnson","BAL",70.1,0.06363636,,,,,0.68727273,,0.13181818,,,0.11727273,,,,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",55,0.41371429,,0.24114286,,,0.064,,0.22285714,,,0.05828571,,,,"Logan Ondrusek",3677,446185
"Skip Schumaker","LAD",2,0.10204082,,0.57142857,,,,,0.08163265,,,0.2244898,,0.02040816,,"Skip Schumaker",3704,435401
"Brandon League","LAD",54.1,0.07725789,,,0.29379761,,0.57018498,0.05875952,,,,,,,,"Brandon League",3731,434181
"Cesar Jimenez","PHI",17,0.58278146,,,,,,0.2781457,,,,0.13907285,,,,"Cesar Jimenez",3762,462945
"Chris Resop","OAK",18,0.37068966,,,,,0.25574713,0.12068966,0.06034483,,,0.19252874,,,,"Chris Resop",3799,434592
