Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Vidal Nuño","NYY",0.26011561,0.59574468,0.41082803,0.88888889,0.9047619,0.89922481,0.44904459,0.65853659,0.04140127,0.22611465,0.26751592,"Vidal Nuno",9674,573064
"Tony Sipp","ARI",0.2761194,0.70322581,0.46207865,0.56756757,0.83027523,0.74164134,0.43539326,0.60571429,0.1183844,0.14902507,0.26740947,"Tony Sipp",8280,448609
"Mike Dunn","MIA",0.32890365,0.69043478,0.50552251,0.64646465,0.83375315,0.77142857,0.48853016,0.60283688,0.11399832,0.1533948,0.26739313,"Mike Dunn",9948,445197
"Ryan Webb","MIA",0.2765625,0.63934426,0.44407065,0.6440678,0.86324786,0.78977273,0.46173255,0.58433735,0.09188742,0.17549669,0.26738411,"Ryan Webb",7474,444436
"Jose Ortega","DET",0.19444444,0.57777778,0.36868687,0.52380952,0.92307692,0.80821918,0.45454545,0.51923077,0.06930693,0.1980198,0.26732673,"Jose Ortega",9651,514639
"Edinson Volquez","- - -",0.26590636,0.62630792,0.42643142,0.62528217,0.88424821,0.79469165,0.44540613,0.56756757,0.08728842,0.17988716,0.26717557,"Edinson Volquez",3990,450172
"Pedro Strop","- - -",0.30728242,0.66909976,0.45995893,0.52023121,0.86181818,0.72991071,0.42197125,0.54724409,0.12334353,0.14373089,0.26707441,"Pedro Strop",4070,467008
"Colt Hynes","SDP",0.29518072,0.68309859,0.47402597,0.69387755,0.86597938,0.80821918,0.46103896,0.5952381,0.09003215,0.17684887,0.26688103,"Colt Hynes",7560,518833
"Gio González","WSN",0.30472321,0.65722802,0.44759891,0.68666667,0.85714286,0.78812416,0.40531561,0.60805861,0.09472097,0.1719457,0.26666667,"Gio Gonzalez",7448,461829
"Zach McAllister","CLE",0.26929012,0.65419616,0.43588621,0.74212034,0.88717156,0.83634538,0.43282276,0.60794473,0.07111693,0.19546248,0.26657941,"Zach McAllister",2895,502083
"Jose De La Torre","BOS",0.30872483,0.6875,0.44104803,0.5,0.85454545,0.69306931,0.34934498,0.52830189,0.13537118,0.13100437,0.26637555,"Jose De La Torre",787,473265
"Roy Halladay","PHI",0.23787167,0.63539446,0.40613718,0.58552632,0.86912752,0.77333333,0.4232852,0.53191489,0.09172662,0.17446043,0.26618705,"Roy Halladay",1303,136880
"Freddy Garcia","- - -",0.30733229,0.6744186,0.47104581,0.69035533,0.89367816,0.82018349,0.44598099,0.65861027,0.08527132,0.18087855,0.26614987,"Freddy Garcia",1077,150119
"Jhoulys Chacín","COL",0.28589826,0.61697575,0.442978,0.70720721,0.89248555,0.82964095,0.47445008,0.61151961,0.07528697,0.19074949,0.26603646,"Jhoulys Chacin",2608,468504
"Nick Hagadone","CLE",0.31525424,0.64102564,0.45935728,0.6344086,0.85333333,0.76954733,0.44234405,0.60902256,0.10486891,0.16104869,0.2659176,"Nick Hagadone",1351,444935
"Hiroki Kuroda","NYY",0.3372093,0.66886326,0.46334586,0.65967016,0.88546798,0.78363759,0.38032581,0.61529126,0.09993754,0.16583385,0.26577139,"Hiroki Kuroda",3283,493133
"Jeff Samardzija","CHC",0.305111,0.67701453,0.46827007,0.6108291,0.86341463,0.7710396,0.43871342,0.59737418,0.10687464,0.15886771,0.26574235,"Jeff Samardzija",3254,502188
"Esmil Rogers","TOR",0.27503852,0.64016736,0.4299024,0.71988796,0.89705882,0.83178535,0.42413487,0.56354515,0.07218778,0.1935341,0.26572188,"Esmil Rogers",6317,469134
"James Paxton","SEA",0.33,0.63636364,0.47340426,0.63636364,0.89285714,0.79775281,0.46808511,0.54255319,0.09375,0.171875,0.265625,"James Paxton",11828,572020
"Andrew Cashner","SDP",0.28060129,0.65571205,0.45981308,0.71428571,0.86634845,0.81788618,0.47775701,0.59971711,0.08336435,0.18198735,0.26535169,"Andrew Cashner",8782,488768
"Gerrit Cole","PIT",0.29706202,0.67121588,0.47188406,0.63369963,0.88909427,0.8034398,0.46724638,0.63752665,0.09264621,0.17255356,0.26519977,"Gerrit Cole",13125,543037
"Kevin Slowey","MIA",0.32341527,0.66426513,0.48466258,0.724,0.9175705,0.84950774,0.4730743,0.69873418,0.07293797,0.19222904,0.26516701,"Kevin Slowey",9918,458713
"Tim Collins","KCR",0.27207207,0.65594059,0.43378519,0.75496689,0.79622642,0.78125,0.42127216,0.5193133,0.09449637,0.17030114,0.26479751,"Tim Collins",3164,525768
"Matt Moore","TBR",0.2705803,0.64757709,0.43408483,0.64089776,0.85306122,0.77816901,0.43370271,0.50934579,0.09614651,0.16863792,0.26478443,"Matt Moore",1890,519043
"Sam Freeman","STL",0.35714286,0.69565217,0.50980392,0.6,0.90625,0.78846154,0.45098039,0.54,0.10784314,0.15686275,0.26470588,"Sam Freeman",6832,518693
"Brian Flynn","MIA",0.27918782,0.60839161,0.41764706,0.6,0.88505747,0.77464789,0.42058824,0.56818182,0.09411765,0.17058824,0.26470588,"Brian Flynn",12027,543169
"Hector Noesí","SEA",0.24081633,0.67234043,0.45208333,0.6779661,0.83544304,0.79262673,0.48958333,0.58208955,0.09090909,0.17373737,0.26464646,"Hector Noesi",3292,456051
"Rubby De La Rosa","BOS",0.30434783,0.69072165,0.5026455,0.60714286,0.88059701,0.8,0.51322751,0.64150943,0.1005291,0.16402116,0.26455026,"Rubby De La Rosa",3862,523989
"Fernando Abad","WSN",0.33333333,0.67986799,0.49388379,0.69230769,0.86893204,0.80495356,0.46330275,0.64457831,0.09633028,0.16819572,0.26452599,"Fernando Abad",4994,472551
"Manny Corpas","COL",0.27371274,0.66412214,0.43581616,0.61386139,0.87356322,0.77818182,0.41521395,0.56741573,0.09486781,0.16951788,0.26438569,"Manny Corpas",2807,466918
"José Cisnero","HOU",0.27027027,0.69760479,0.45372751,0.6,0.8111588,0.73937677,0.42930591,0.50505051,0.11630847,0.14791403,0.2642225,"Jose Cisnero",6399,542585
"Tyler Clippard","WSN",0.33792049,0.77843137,0.53092784,0.65158371,0.77329975,0.72977346,0.43814433,0.59272727,0.1432247,0.12092624,0.26415094,"Tyler Clippard",5640,461325
"Jake Peavy","- - -",0.31039755,0.69027384,0.48035488,0.69458128,0.89876881,0.82585752,0.44740177,0.66101695,0.08365019,0.18039713,0.26404732,"Jake Peavy",1051,408241
"Scott Downs","- - -",0.28909953,0.64184397,0.43039773,0.59016393,0.88950276,0.7689769,0.40056818,0.58201058,0.09831461,0.16573034,0.26404494,"Scott Downs",773,275933
"Zack Greinke","LAD",0.31604343,0.68549088,0.46742613,0.66603053,0.84790875,0.77532369,0.40975436,0.58158996,0.10483298,0.15920398,0.26403696,"Zack Greinke",1943,425844
"Drew Storen","WSN",0.29554656,0.67549669,0.47729673,0.6369863,0.87908497,0.80088496,0.47835269,0.5917603,0.09424084,0.16963351,0.26387435,"Drew Storen",6983,519322
"Cory Gearrin","ATL",0.30952381,0.61256545,0.42886598,0.57142857,0.91452991,0.76442308,0.39381443,0.54135338,0.09939148,0.1643002,0.26369168,"Cory Gearrin",7947,518715
"Shawn Camp","CHC",0.265625,0.65263158,0.45811518,0.70588235,0.90322581,0.84571429,0.4973822,0.56481481,0.06905371,0.1943734,0.26342711,"Shawn Camp",1855,425861
"Josh Johnson","TOR",0.32017544,0.65328467,0.44520548,0.66438356,0.88268156,0.78461538,0.37534247,0.61458333,0.0952381,0.16802721,0.26326531,"Josh Johnson",4567,435178
"Martín Pérez","TEX",0.29980276,0.66469194,0.46555436,0.64802632,0.86452763,0.78843931,0.45425188,0.61436673,0.098493,0.16469322,0.26318622,"Martin Perez",6902,527048
