Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Ramon Ortiz","TOR",0.3,0.95,0.1875,0.395833333,0.416666666,0.2,0.175,16,5.684211239590298,174,264,438,0.46391753,0.31958763,0.21649485,0.18556701,0.53608247,0.27835052,"Ramon Ortiz",27,150009
"Luis Ayala","- - -",0.33962264150943394,3,0.214953271,0.588785046,0.196261682,0.095238095,0.095238095,16,4.363638759645879,203,352,555,0.37037037,0.41666667,0.21296296,0.17592593,0.5462963,0.27777778,"Luis Ayala",1650,425646
"Jorge De Leon","HOU",0.3142857142857143,0.866666666,0.2,0.371428571,0.428571428,0.133333333,0.066666666,5,4.500001716614424,79,102,181,0.44444444,0.25,0.30555556,0.19444444,0.52777778,0.27777778,"Jorge De Leon",5397,501529
"Hideki Okajima","OAK",0.35294117647058826,1.2,0.352941176,0.352941176,0.294117647,0,0.2,3,6.750006839639918,37,42,79,0.38888889,0.22222222,0.38888889,0.11111111,0.61111111,0.27777778,"Hideki Okajima",7763,506606
"Stephen Pryor","SEA",0.16666666666666666,1,0.222222222,0.388888888,0.388888888,0.142857142,0,0,0,41,75,116,0.38888889,0.38888889,0.22222222,0.11111111,0.61111111,0.27777778,"Stephen Pryor",10663,543668
"Bartolo Colon","OAK",0.2939244663382594,1.0944206,0.205211726,0.415309446,0.379478827,0.068669527,0.060085836,135,6.38353782382672,868,1909,2777,0.31781701,0.37399679,0.3081862,0.14125201,0.58105939,0.2776886,"Bartolo Colon",375,112526
"Kevin Siegrist","STL",0.1951219512195122,1.066666666,0.243902439,0.390243902,0.365853658,0.1,0.033333333,21,4.764708020696313,263,415,678,0.26506024,0.37349398,0.36144578,0.19277108,0.53012048,0.27710843,"Kevin Siegrist",8180,543779
"Lance Lynn","STL",0.3141831238779174,1.253968253,0.225454545,0.43090909,0.343636363,0.111111111,0.074074074,127,5.667768880936495,1213,2138,3351,0.32574431,0.37828371,0.29597198,0.18388792,0.53940455,0.27670753,"Lance Lynn",2520,458681
"Josh Stinson","BAL",0.13953488372093023,1.294117647,0.170212765,0.468085106,0.361702127,0,0.235294117,10,5.294117053074887,78,152,230,0.4893617,0.19148936,0.31914894,0.10638298,0.61702128,0.27659574,"Josh Stinson",3219,502139
"Scott Baker","CHC",0.13636363636363635,0.481481481,0.130434782,0.282608695,0.586956521,0.037037037,0.111111111,3,1.8,60,140,200,0.27659574,0.42553191,0.29787234,0.10638298,0.61702128,0.27659574,"Scott Baker",6176,435044
"Jim Johnson","BAL",0.32682926829268294,2.704545454,0.204878048,0.580487804,0.214634146,0.045454545,0.113636363,8,1.0236967564946582,415,699,1114,0.36190476,0.42857143,0.20952381,0.15238095,0.57142857,0.27619048,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",0.2903225806451613,1.267857142,0.185897435,0.455128205,0.358974358,0.053571428,0.142857142,22,3.600000249689293,317,562,879,0.3803681,0.38650307,0.23312883,0.16564417,0.55828221,0.27607362,"Logan Ondrusek",3677,446185
"Joakim Soria","TEX",0.2857142857142857,1.705882352,0.178571428,0.517857142,0.303571428,0.176470588,0.117647058,10,3.802817922999939,175,267,442,0.37931034,0.37931034,0.24137931,0.25862069,0.46551724,0.27586207,"Joakim Soria",6941,465657
"Stephen Strasburg","WSN",0.2631578947368421,1.659722222,0.174568965,0.515086206,0.310344827,0.083333333,0.111111111,88,4.327868852459017,1047,1804,2851,0.38559322,0.39830508,0.21610169,0.18008475,0.54449153,0.27542373,"Stephen Strasburg",10131,544931
"Ross Detwiler","WSN",0.3438735177865613,1.448717948,0.229838709,0.455645161,0.314516129,0.089743589,0.064102564,27,3.4065415702831845,396,719,1115,0.34108527,0.35271318,0.30620155,0.17829457,0.54651163,0.2751938,"Ross Detwiler",2859,446321
"Steve Johnson","BAL",0.3157894736842105,0.555555555,0.282051282,0.256410256,0.461538461,0.166666666,0.111111111,16,9.191489734710114,126,180,306,0.325,0.375,0.3,0.275,0.45,0.275,"Steve Johnson",4053,489002
"Lucas Harrell","HOU",0.3055555555555556,1.878571428,0.211350293,0.514677103,0.273972602,0.121428571,0.142857142,61,3.57266834930409,1221,1639,2860,0.36450382,0.35877863,0.27671756,0.18129771,0.54389313,0.27480916,"Lucas Harrell",7541,449173
"Paco Rodríguez","LAD",0.21008403361344538,1.341463414,0.186440677,0.466101694,0.347457627,0.219512195,0.121951219,27,4.472395568732418,300,540,840,0.42741935,0.26612903,0.30645161,0.20967742,0.51612903,0.27419355,"Paco Rodriguez",13398,572089
"Ricky Nolasco","- - -",0.2986577181208054,1.31632653,0.243333333,0.43,0.326666666,0.071428571,0.086734693,96,4.334447939336365,1159,2024,3183,0.43393148,0.34584013,0.22022838,0.1451876,0.58075041,0.27406199,"Ricky Nolasco",3830,445060
"Franklin Morales","BOS",0.30985915492957744,1.037037037,0.236111111,0.388888888,0.375,0.148148148,0.074074074,18,6.394739570381081,180,267,447,0.34246575,0.38356164,0.2739726,0.23287671,0.49315068,0.2739726,"Franklin Morales",5088,462985
"Gio González","WSN",0.2857142857142857,1.318181818,0.227272727,0.439393939,0.333333333,0.102272727,0.096590909,109,5.013628489775299,1243,2072,3315,0.35766423,0.36678832,0.27554745,0.16423358,0.5620438,0.27372263,"Gio Gonzalez",7448,461829
"Ryan Webb","MIA",0.26639344262295084,2.27118644,0.18907563,0.56302521,0.247899159,0.152542372,0.084745762,24,2.6887968507376927,465,743,1208,0.3815261,0.37751004,0.24096386,0.18875502,0.53815261,0.27309237,"Ryan Webb",7474,444436
"Jason Frasor","TEX",0.25,1.234042553,0.192307692,0.446153846,0.361538461,0.170212765,0.085106382,17,3.122450195020635,324,543,867,0.36363636,0.35606061,0.28030303,0.1969697,0.53030303,0.27272727,"Jason Frasor",1906,430630
"Justin Germano","TOR",0.5,1.666666666,0.272727272,0.454545454,0.272727272,0.333333333,0.333333333,1,4.5,9,26,35,0.45454545,0.45454545,0.09090909,0.18181818,0.54545455,0.27272727,"Justin Germano",1938,430683
"Chia-Jen Lo","HOU",0.22641509433962265,0.952380952,0.226415094,0.37735849,0.396226415,0.19047619,0.095238095,1,0.46551740977489564,130,214,344,0.4,0.41818182,0.18181818,0.12727273,0.6,0.27272727,"Chia-Jen Lo",5440,547568
"Aníbal Sánchez","DET",0.3068893528183716,1.387096774,0.219409282,0.453586497,0.327004219,0.116129032,0.058064516,124,6.131867617775415,1062,1912,2974,0.42827869,0.33196721,0.2397541,0.18237705,0.54508197,0.27254098,"Anibal Sanchez",3284,434671
"Jeff Samardzija","CHC",0.3140916808149406,1.531914893,0.204013377,0.481605351,0.31438127,0.101063829,0.132978723,97,4.085803334876114,1285,2177,3462,0.36482085,0.40553746,0.22964169,0.19218241,0.53583062,0.27198697,"Jeff Samardzija",3254,502188
"Wilton Lopez","COL",0.33064516129032256,1.9375,0.248,0.496,0.256,0.046875,0.09375,39,4.659293765590682,371,758,1129,0.49212598,0.26377953,0.24409449,0.14566929,0.58267717,0.27165354,"Wilton Lopez",4227,446641
"Nate Jones","CHW",0.32989690721649484,1.8,0.214285714,0.50510204,0.280612244,0.181818181,0.09090909,34,3.9230780742580924,444,803,1247,0.4120603,0.33668342,0.25125628,0.2160804,0.51256281,0.27135678,"Nate Jones",4696,518858
"Alfredo Simon","CIN",0.23622047244094488,1.247311827,0.18359375,0.453125,0.36328125,0.043010752,0.086021505,36,3.695818240980944,475,843,1318,0.38931298,0.36259542,0.2480916,0.17557252,0.55343511,0.27099237,"Alfredo Simon",2155,430580
"Juan Gutierrez","- - -",0.3090909090909091,1.161290322,0.207100591,0.426035502,0.366863905,0.048387096,0.080645161,24,3.9036146820950037,322,558,880,0.35882353,0.38235294,0.25882353,0.11176471,0.61764706,0.27058824,"Juan Gutierrez",3265,434641
"Tim Stauffer","SDP",0.2751322751322751,1.93877551,0.234042553,0.505319148,0.260638297,0.081632653,0.142857142,35,4.521531760699515,404,723,1127,0.40306122,0.32653061,0.27040816,0.14285714,0.58673469,0.27040816,"Tim Stauffer",6432,431162
"Doug Fister","DET",0.3317901234567901,2.227848101,0.212962962,0.543209876,0.24382716,0.075949367,0.088607594,108,4.658147191941487,1195,2156,3351,0.4305136,0.35800604,0.21148036,0.14954683,0.58006042,0.27039275,"Doug Fister",9425,450729
"Troy Patton","BAL",0.29518072289156627,1.222222222,0.176470588,0.452941176,0.370588235,0.111111111,0.126984126,30,4.821430870465966,284,559,843,0.41954023,0.35057471,0.22988506,0.18965517,0.54022989,0.27011494,"Troy Patton",8368,461856
"Hector Noesí","SEA",0.4020618556701031,1,0.272727272,0.363636363,0.363636363,0.111111111,0.083333333,11,3.6219536627014954,189,306,495,0.33,0.38,0.29,0.12,0.61,0.27,"Hector Noesi",3292,456051
"Rich Hill","CLE",0.36082474226804123,1.108108108,0.204081632,0.418367346,0.37755102,0.054054054,0.081081081,13,3.025864656135331,319,468,787,0.4,0.32,0.28,0.2,0.53,0.27,"Rich Hill",4806,448179
"Gonzalez Germen","NYM",0.31313131313131315,0.902439024,0.212121212,0.373737373,0.414141414,0.243902439,0.024390243,8,2.097087223305769,225,367,592,0.48,0.21,0.31,0.21,0.52,0.27,"Gonzalez Germen",5876,542674
"Tommy Hunter","BAL",0.24896265560165975,0.970297029,0.207171314,0.390438247,0.402390438,0.05940594,0.108910891,33,3.440155554862331,397,877,1274,0.27380952,0.3968254,0.32936508,0.15873016,0.57142857,0.26984127,"Tommy Hunter",1157,488984
"Ricky Romero","TOR",0.375,1.857142857,0.23076923,0.5,0.269230769,0,0.285714285,3,3.681818341420709,75,87,162,0.57692308,0.34615385,0.07692308,0.07692308,0.65384615,0.26923077,"Ricky Romero",3403,460069
"Chris Withrow","LAD",0.2054794520547945,0.823529411,0.205128205,0.358974358,0.435897435,0.088235294,0.147058823,7,1.8173082255754398,217,387,604,0.30769231,0.30769231,0.38461538,0.19230769,0.53846154,0.26923077,"Chris Withrow",7161,519437
"Jeanmar Gómez","PIT",0.24279835390946503,2.126984126,0.185950413,0.553719008,0.260330578,0.031746031,0.095238095,25,2.7892564181853063,467,766,1233,0.437751,0.39759036,0.16465863,0.14056225,0.59036145,0.26907631,"Jeanmar Gomez",9033,491646
"Danny Duffy","KCR",0.2835820895522388,0.777777777,0.272727272,0.318181818,0.409090909,0.037037037,0,7,2.589040419424287,189,281,470,0.40298507,0.31343284,0.28358209,0.14925373,0.58208955,0.26865672,"Danny Duffy",3542,518633
"Drew Smyly","DET",0.29,1.118421052,0.178571428,0.433673469,0.387755102,0.078947368,0.052631578,22,2.605264204030972,455,829,1284,0.42288557,0.36318408,0.21393035,0.1641791,0.56716418,0.26865672,"Drew Smyly",11760,592767
"Cole Hamels","PHI",0.2953451043338684,1.165217391,0.205741626,0.427432216,0.366826156,0.117391304,0.091304347,86,3.518181818181818,1111,2312,3423,0.39440994,0.36956522,0.23602484,0.20186335,0.52950311,0.26863354,"Cole Hamels",4972,430935
"Juan Pablo Perez","TOR",0.25316455696202533,2.333333333,0.146341463,0.597560975,0.25609756,0.142857142,0.142857142,12,3.410525562571853,221,342,563,0.42682927,0.37804878,0.19512195,0.17073171,0.56097561,0.26829268,"Juan Pablo Perez",2557,448722
"Cory Burns","TEX",0.275,0.636363636,0.121951219,0.341463414,0.536585365,0.136363636,0.045454545,3,2.382353809878392,84,126,210,0.41463415,0.41463415,0.17073171,0.29268293,0.43902439,0.26829268,"Cory Burns",6620,451132
"Buddy Boshers","LAA",0.3170731707317073,1.384615384,0.243902439,0.43902439,0.31707317,0.153846153,0,6,3.5217409557575534,116,136,252,0.26829268,0.46341463,0.26829268,0.17073171,0.56097561,0.26829268,"Buddy Boshers",8490,542953
"Charlie Furbush","SEA",0.26380368098159507,1.048387096,0.216049382,0.401234567,0.382716049,0.080645161,0.080645161,14,1.9384622210442954,406,722,1128,0.36309524,0.38095238,0.25595238,0.1547619,0.57738095,0.26785714,"Charlie Furbush",1370,518703
"Robbie Erlin","SDP",0.28313253012048195,1,0.254437869,0.372781065,0.372781065,0.111111111,0.095238095,21,3.457316751497152,314,588,902,0.33139535,0.37209302,0.29651163,0.13953488,0.59302326,0.26744186,"Robbie Erlin",10354,572362
"Danny Salazar","CLE",0.29838709677419356,0.862745098,0.2578125,0.34375,0.3984375,0.137254901,0.137254901,13,2.25,259,562,821,0.39694656,0.32061069,0.28244275,0.20610687,0.52671756,0.26717557,"Danny Salazar",5867,517593
"Joe Ortiz","TEX",0.2827586206896552,1.348837209,0.31292517,0.394557823,0.292517006,0.116279069,0.116279069,15,3.0223882317835242,245,443,688,0.34666667,0.37333333,0.28,0.13333333,0.6,0.26666667,"Joe Ortiz",7955,517451
"Rick Porcello","DET",0.3145009416195857,2.3359375,0.210720887,0.552680221,0.23659889,0.0546875,0.140625,109,5.542372821631428,1012,1824,2836,0.4571949,0.32240437,0.22040073,0.17668488,0.55737705,0.26593807,"Rick Porcello",2717,519144
"Alex Wood","ATL",0.3333333333333333,1.796610169,0.236111111,0.49074074,0.273148148,0.118644067,0.050847457,34,3.939914195342446,481,829,1310,0.38738739,0.34234234,0.27027027,0.16216216,0.57207207,0.26576577,"Alex Wood",13781,622072
"Matt Cain","SFG",0.26011560693641617,0.943396226,0.224105461,0.376647834,0.399246704,0.117924528,0.108490566,74,3.6130199911940504,1046,1876,2922,0.36531365,0.35793358,0.27675277,0.16420664,0.5701107,0.26568266,"Matt Cain",4732,430912
"Carlos Torres","NYM",0.26556016597510373,1.184782608,0.196,0.436,0.368,0.065217391,0.163043478,23,2.3976832211112815,441,883,1324,0.32421875,0.390625,0.28515625,0.1640625,0.5703125,0.265625,"Carlos Torres",7624,448614
"Alex Colomé","TBR",0.2553191489361702,1.235294117,0.224489795,0.428571428,0.346938775,0.117647058,0.117647058,5,2.8125,103,162,265,0.48979592,0.30612245,0.20408163,0.12244898,0.6122449,0.26530612,"Alex Colome",6661,517008
"Matt Harvey","NYM",0.2800875273522976,1.466216216,0.197802197,0.476923076,0.325274725,0.114864864,0.047297297,76,3.8355141280846747,903,1794,2697,0.34482759,0.35560345,0.29956897,0.21982759,0.51508621,0.26508621,"Matt Harvey",11713,518774
"Robbie Ross Jr.","TEX",0.3259668508287293,1.729166666,0.284153005,0.453551912,0.262295081,0.125,0.083333333,33,4.764707437511566,325,678,1003,0.27027027,0.4,0.32972973,0.21621622,0.51891892,0.26486486,"Robbie Ross Jr.",6819,543726
"Ramon Troncoso","CHW",0.2653061224489796,1.666666666,0.183673469,0.510204081,0.306122448,0.1,0.133333333,20,6.00000076293955,217,316,533,0.26470588,0.45098039,0.28431373,0.08823529,0.64705882,0.26470588,"Ramon Troncoso",4685,470462
"Josh Fields","HOU",0.24468085106382978,0.725490196,0.111111111,0.373737373,0.515151515,0.156862745,0.156862745,9,2.131580017280587,251,387,638,0.38235294,0.35294118,0.26470588,0.19607843,0.53921569,0.26470588,"Josh Fields",5070,451661
"J.J. Hoover","CIN",0.24404761904761904,0.641975308,0.213017751,0.307692307,0.47928994,0.12345679,0.074074074,27,3.681819033031818,437,704,1141,0.34482759,0.36206897,0.29310345,0.17816092,0.55747126,0.26436782,"J.J. Hoover",9037,543331
"Josh Outman","COL",0.33974358974358976,1.837209302,0.207792207,0.512987012,0.279220779,0.069767441,0.069767441,24,4.000001977992153,344,566,910,0.3836478,0.37106918,0.24528302,0.19496855,0.5408805,0.26415094,"Josh Outman",4004,489189
"Mike Adams","PHI",0.26865671641791045,1.857142857,0.154929577,0.549295774,0.295774647,0.238095238,0.238095238,9,3.2400004943848413,148,264,412,0.45833333,0.33333333,0.20833333,0.26388889,0.47222222,0.26388889,"Mike Adams",1937,430606
"Chad Qualls","MIA",0.29775280898876405,3.2,0.169491525,0.632768361,0.197740112,0.085714285,0.114285714,28,4.064517629506867,281,557,838,0.35164835,0.43406593,0.21428571,0.1978022,0.53846154,0.26373626,"Chad Qualls",2170,430589
"Matt Lindstrom","CHW",0.32978723404255317,2.039215686,0.171122994,0.556149732,0.272727272,0.098039215,0.039215686,21,3.115385529557897,336,607,943,0.43684211,0.37894737,0.18421053,0.13157895,0.60526316,0.26315789,"Matt Lindstrom",4604,434637
"Neil Wagner","TOR",0.3119266055045872,1.580645161,0.279279279,0.441441441,0.279279279,0.193548387,0.161290322,19,4.500001355221805,235,414,649,0.27192982,0.42982456,0.29824561,0.18421053,0.55263158,0.26315789,"Neil Wagner",8162,474599
"Edgar Olmos","MIA",0.29411764705882354,1.285714285,0.111111111,0.5,0.388888888,0,0.285714285,0,0,31,45,76,0.36842105,0.36842105,0.26315789,0.05263158,0.68421053,0.26315789,"Edgar Olmos",10174,543607
"Aaron Loup","TOR",0.29901960784313725,2.638297872,0.173913043,0.599033816,0.22705314,0.063829787,0.106382978,34,4.413463804849965,365,672,1037,0.41148325,0.3492823,0.23923445,0.19138756,0.54545455,0.26315789,"Aaron Loup",10343,571901
"Nick Vincent","SDP",0.27350427350427353,1.263157894,0.232142857,0.428571428,0.339285714,0.105263157,0.026315789,18,3.496404125110808,244,461,705,0.31355932,0.33898305,0.34745763,0.22881356,0.50847458,0.26271186,"Nick Vincent",7555,543883
"Matt Moore","TBR",0.25925925925925924,0.931034482,0.182481751,0.394160583,0.423357664,0.120689655,0.08045977,107,6.405765833651704,1039,1582,2621,0.39379475,0.37231504,0.23389021,0.2124105,0.52505967,0.26252983,"Matt Moore",1890,519043
"Carlos Marmol","- - -",0.28695652173913044,1.023255813,0.256410256,0.376068376,0.367521367,0.162790697,0.162790697,22,4.040816955693608,377,549,926,0.33606557,0.46721311,0.19672131,0.14754098,0.59016393,0.26229508,"Carlos Marmol",2790,461791
"Robert Coello","LAA",0.3170731707317073,0.421052631,0.325,0.2,0.475,0.105263157,0.052631578,6,3.176471301016258,117,188,305,0.38095238,0.26190476,0.35714286,0.16666667,0.57142857,0.26190476,"Robert Coello",1149,445193
"Carlos Villanueva","CHC",0.28296703296703296,1.034965034,0.213513513,0.4,0.386486486,0.048951048,0.097902097,60,4.196891523520635,737,1248,1985,0.47883598,0.31481481,0.20634921,0.1031746,0.63492063,0.26190476,"Carlos Villanueva",4138,453646
"Matt Langwell","- - -",0.275,0.875,0.285714285,0.333333333,0.38095238,0.0625,0.125,15,9.642862397800117,95,153,248,0.14285714,0.5,0.35714286,0.14285714,0.5952381,0.26190476,"Matt Langwell",8130,543426
"Mike Pelfrey","MIN",0.33727810650887574,1.2,0.208171206,0.431906614,0.359922178,0.124324324,0.07027027,72,4.244541767539596,1066,1661,2727,0.32115385,0.39230769,0.28653846,0.20576923,0.53269231,0.26153846,"Mike Pelfrey",5203,460059
"Ronald Belisario","LAD",0.3209302325581395,3.47368421,0.209302325,0.613953488,0.176744186,0.105263157,0.078947368,31,4.102942097146,395,693,1088,0.41284404,0.38073394,0.20642202,0.13761468,0.60091743,0.26146789,"Ronald Belisario",2203,430613
"Greg Holland","KCR",0.2824427480916031,1.181818181,0.272727272,0.393939393,0.333333333,0.022727272,0.068181818,2,0.26865671641791045,370,693,1063,0.35820896,0.31343284,0.32835821,0.14925373,0.58955224,0.26119403,"Greg Holland",7196,518813
"Cesár Ramos","TBR",0.2926829268292683,1.164383561,0.240384615,0.408653846,0.350961538,0.05479452,0.08219178,15,2.0049513280307507,369,657,1026,0.36018957,0.40758294,0.23222749,0.21800948,0.52132701,0.26066351,"Cesar Ramos",3357,459987
"Johnny Hellweg","MIL",0.31896551724137934,2.782608695,0.25,0.551724137,0.198275862,0.086956521,0.130434782,21,6.1630428393982974,272,342,614,0.34453782,0.34453782,0.31092437,0.20168067,0.53781513,0.2605042,"Johnny Hellweg",10065,518782
"Andrew Albers","MIN",0.27751196172248804,1.181818181,0.196172248,0.435406698,0.368421052,0.116883116,0.077922077,20,2.9999994277955193,302,615,917,0.37674419,0.33953488,0.28372093,0.17674419,0.5627907,0.26046512,"Andrew Albers",7853,452027
"Brandon Cumpton","PIT",0.2631578947368421,1.888888888,0.170212765,0.542553191,0.287234042,0.074074074,0.037037037,15,4.4021734567130695,144,305,449,0.32291667,0.35416667,0.32291667,0.09375,0.64583333,0.26041667,"Brandon Cumpton",11366,592238
"Corey Kluber","CLE",0.32935560859188545,1.595041322,0.259433962,0.455188679,0.285377358,0.107438016,0.123966942,110,6.719456549634525,803,1487,2290,0.38248848,0.34101382,0.2764977,0.16129032,0.57834101,0.26036866,"Corey Kluber",2429,446372
"Blake Parker","CHC",0.29411764705882354,0.583333333,0.221311475,0.286885245,0.491803278,0.1,0.066666666,13,2.525180964926725,289,521,810,0.30894309,0.33333333,0.35772358,0.16260163,0.57723577,0.2601626,"Blake Parker",5224,453284
"Jake Westbrook","STL",0.30339805825242716,2.410526315,0.203931203,0.562653562,0.233415233,0.031578947,0.07368421,80,6.1714283023756495,733,1129,1862,0.39379475,0.39140811,0.21479714,0.14558473,0.59427208,0.2601432,"Jake Westbrook",412,150414
"Taylor Jordan","WSN",0.3218390804597701,2.5,0.195402298,0.574712643,0.229885057,0.05,0.075,28,4.877418874687059,263,510,773,0.42372881,0.37853107,0.19774011,0.15254237,0.58757062,0.25988701,"Taylor Jordan",10466,518863
"Jonathan Papelbon","PHI",0.29608938547486036,0.935897435,0.174863387,0.398907103,0.426229508,0.102564102,0.076923076,5,0.7297296695416697,318,644,962,0.39459459,0.33513514,0.27027027,0.17297297,0.56756757,0.25945946,"Jonathan Papelbon",5975,449097
"Jose De La Torre","BOS",0.32,1.3,0.148148148,0.481481481,0.37037037,0.1,0.2,3,2.3823524065909876,98,131,229,0.48148148,0.33333333,0.18518519,0.25925926,0.48148148,0.25925926,"Jose De La Torre",787,473265
"Cesar Jimenez","PHI",0.24528301886792453,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0.041666666,10,5.294116459091083,123,179,302,0.31481481,0.46296296,0.22222222,0.24074074,0.5,0.25925926,"Cesar Jimenez",3762,462945
"Madison Bumgarner","SFG",0.2514395393474088,1.329670329,0.179883945,0.468085106,0.352030947,0.12087912,0.082417582,79,3.5314567752127353,1158,2046,3204,0.39813084,0.35514019,0.24672897,0.18878505,0.55327103,0.25794393,"Madison Bumgarner",5524,518516
"Ryan Cook","OAK",0.30612244897959184,1.358208955,0.189743589,0.466666666,0.343589743,0.149253731,0.029850746,27,3.6089119815371618,410,736,1146,0.32323232,0.38383838,0.29292929,0.2020202,0.54040404,0.25757576,"Ryan Cook",8855,475857
"Clayton Mortensen","BOS",0.29591836734693877,1.363636363,0.212121212,0.454545454,0.333333333,0.121212121,0.09090909,8,2.373626174622741,223,337,560,0.41584158,0.35643564,0.22772277,0.18811881,0.55445545,0.25742574,"Clayton Mortensen",3166,489150
"Jeurys Familia","NYM",0.30303030303030304,1.545454545,0.151515151,0.515151515,0.333333333,0,0.181818181,2,1.6874996479601403,90,106,196,0.48571429,0.2,0.31428571,0.05714286,0.68571429,0.25714286,"Jeurys Familia",5114,544727
"Bryan Morris","PIT",0.2512820512820513,2.3,0.175,0.575,0.25,0.04,0.16,24,3.3230773131241214,370,592,962,0.43842365,0.36945813,0.19211823,0.17241379,0.57142857,0.25615764,"Bryan Morris",10234,457768
"Nick Hagadone","CLE",0.2564102564102564,0.857142857,0.177215189,0.379746835,0.443037974,0.142857142,0.114285714,6,1.7234054792524252,203,331,534,0.43902439,0.29268293,0.26829268,0.25609756,0.48780488,0.25609756,"Nick Hagadone",1351,444935
"Matt Magill","LAD",0.27631578947368424,0.971428571,0.126582278,0.430379746,0.443037974,0.057142857,0.171428571,11,3.578312841862042,236,313,549,0.30487805,0.45121951,0.24390244,0.20731707,0.53658537,0.25609756,"Matt Magill",3950,543483
"Aaron Laffey","- - -",0.40476190476190477,1.416666666,0.275,0.425,0.3,0.083333333,0.083333333,10,7.105263380793,109,148,257,0.39534884,0.37209302,0.23255814,0.20930233,0.53488372,0.25581395,"Aaron Laffey",6248,444836
"Marc Rzepczynski","- - -",0.2976190476190476,2.04347826,0.166666666,0.559523809,0.273809523,0,0.086956521,12,3.521740736718721,195,279,474,0.3255814,0.36046512,0.31395349,0.1627907,0.58139535,0.25581395,"Marc Rzepczynski",6612,519240
"Johnny Cueto","CIN",0.23636363636363636,2.097560975,0.24852071,0.508875739,0.24260355,0.073170731,0.170731707,38,5.637363228154783,341,617,958,0.52906977,0.27906977,0.19186047,0.18604651,0.55813953,0.25581395,"Johnny Cueto",6893,456501
"Thad Weber","- - -",0.24390243902439024,2.09090909,0.209302325,0.53488372,0.255813953,0,0.181818181,3,1.8,98,140,238,0.30232558,0.55813953,0.13953488,0.11627907,0.62790698,0.25581395,"Thad Weber",8036,519403
"Travis Wood","CHC",0.24786324786324787,0.747126436,0.223168654,0.332197614,0.44463373,0.141762452,0.068965517,62,2.79,1091,1999,3090,0.35548173,0.34883721,0.29568106,0.20431894,0.53986711,0.25581395,"Travis Wood",9884,475243
"Craig Kimbrel","ATL",0.2631578947368421,1.641025641,0.237037037,0.474074074,0.288888888,0.179487179,0.102564102,5,0.6716418675256834,371,668,1039,0.33576642,0.37956204,0.28467153,0.17518248,0.56934307,0.25547445,"Craig Kimbrel",6655,518886
"Brian Duensing","MIN",0.34782608695652173,1.27118644,0.267759562,0.409836065,0.322404371,0.118644067,0.06779661,36,5.3114777349468385,372,624,996,0.32978723,0.41489362,0.25531915,0.18085106,0.56382979,0.25531915,"Brian Duensing",4064,488846
"Tanner Roark","WSN",0.24342105263157895,1.947368421,0.243243243,0.5,0.256756756,0.131578947,0.026315789,34,5.701863016290663,242,514,756,0.35947712,0.35294118,0.2875817,0.18954248,0.55555556,0.25490196,"Tanner Roark",8753,543699
"Adam Ottavino","COL",0.3105022831050228,1.4,0.218604651,0.455813953,0.325581395,0.1,0.071428571,26,2.9872333636788375,475,809,1284,0.375,0.42857143,0.19642857,0.21428571,0.53125,0.25446429,"Adam Ottavino",1247,493603
"Joaquín Benoit","DET",0.25609756097560976,1.112903225,0.196319018,0.423312883,0.380368098,0.161290322,0.080645161,12,1.6119404820616403,382,686,1068,0.40236686,0.38461538,0.21301775,0.16568047,0.57988166,0.25443787,"Joaquin Benoit",1437,276542
"Josh Beckett","LAD",0.3230769230769231,1.061224489,0.240601503,0.390977443,0.368421052,0.061224489,0.163265306,14,2.907692648983606,272,467,739,0.37681159,0.35507246,0.26811594,0.12318841,0.62318841,0.25362319,"Josh Beckett",510,277417
"Scott Feldman","- - -",0.25830258302583026,1.575581395,0.188644688,0.496336996,0.315018315,0.087209302,0.110465116,100,4.9541287177761655,1169,1824,2993,0.42067736,0.34581105,0.23351159,0.21568627,0.5311943,0.25311943,"Scott Feldman",6283,444857
"Charlie Morton","PIT",0.3057142857142857,3.369230769,0.183908045,0.629310344,0.186781609,0.123076923,0.092307692,52,4.0344824932701835,631,1084,1715,0.37078652,0.40449438,0.2247191,0.21629213,0.53089888,0.25280899,"Charlie Morton",4676,450203
"Jared Hughes","PIT",0.3333333333333333,2.416666666,0.203883495,0.563106796,0.233009708,0.083333333,0.083333333,20,5.625000670552334,202,322,524,0.5046729,0.26168224,0.23364486,0.25233645,0.4953271,0.25233645,"Jared Hughes",9325,453172
"Fernando Abad","WSN",0.325,1,0.213114754,0.393442622,0.393442622,0.1875,0.0625,11,2.628319027709797,219,435,654,0.36585366,0.3495935,0.28455285,0.24390244,0.50406504,0.25203252,"Fernando Abad",4994,472551
"Craig Stammen","WSN",0.32599118942731276,2.444444444,0.15837104,0.597285067,0.244343891,0.074074074,0.074074074,35,3.857143337594584,473,807,1280,0.47619048,0.32034632,0.2034632,0.2034632,0.54545455,0.25108225,"Craig Stammen",7274,489334
