Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Anthony Recker","NYM",1,0,302.6365375424978,0,1015.2106098036458,0,255.41489018657956,101.26197094892598,156.05236230209664,0,0,505.42759356483253,507.08565901594073,307.2166934924916,0,0,302.8963082313454,"Anthony Recker",4063,489232
"Miles Mikolas","SDP",1.2,72.12723550880298,181.58199179353142,39.721578921549224,0,72.46773443652036,182.43920618149298,0,46.81572654941139,0,135.85796842438126,0,147.90227215866003,210.7718353951819,117.34965403036699,0,227.17223117350903,"Miles Mikolas",9803,571945
"Wilmer Font","TEX",1.1,0,440.7627648362232,0,0,0,356.82523334791557,79.31962912156428,170.75664672555732,67.51901500857107,136.37577092937138,0,184.4960992515564,292.34229890498665,0,46.16735913144733,224.60832904020486,"Wilmer Font",5257,521655
"Zac Rosscup","CHC",6.2,126.22266214040523,317.76848563868003,39.721578921549224,152.28164956138605,118.36396678740901,297.9840381253179,52.832332669004856,117.0393163735285,45.69721159215771,135.85796842438126,36.106777160878195,160.09725864828144,169.17901628426415,88.01224052277524,27.363347632266656,208.24121190904995,"Zac Rosscup",9419,573127
"Guillermo Moscoso","SFG",30,124.2190962301544,211.8456032173099,58.636616499456316,169.20178981572775,122.85545651248296,209.520026308007,77.89382380686612,106.63579446587515,75.60200447231973,99.13959851312644,147.73066948995796,157.5226139742182,150.6178537793768,83.5915343263547,29.987230266942444,207.46322456703413,"Guillermo Moscoso",5106,446861
"Duke Welker","PIT",1.1,90.15903148864591,0,,0,126.81853602482185,0,0,0,0,,0,41.72888228285199,95.48725324942478,0,72.96892694640883,201.93087195229938,"Duke Welker",792,444992
"Justin Freeman","CIN",1,0,0,,1015.2106098036458,0,0,162.0191535182816,156.05236230209664,85.6822717352957,0,471.0592285765369,414.8038345472705,190.42598641665992,0,87.5627124232533,181.73778493880727,"Justin Freeman",7568,543178
"Brandon Gomes","TBR",19.1,176.46207051687827,106.39102532198652,165.86180261450767,179.81615061736434,174.6987923967851,105.3279300923634,93.93113974922083,98.13601596739475,109.91467559534824,70.29678906714851,169.18489275426973,98.47767940909338,80.40463722277704,63.305780167195124,51.29706565031107,180.93448715760482,"Brandon Gomes",2267,460156
"Eduardo Sanchez","CHC",6.1,94.90426868098895,238.9237021942869,39.721578921549224,160.2964925324956,87.46105927498672,220.1852500287333,84.38497579077165,123.19929523428874,76.16201932026284,94.78462905114256,152.02855372821756,155.8985309670824,159.61367203875352,82.83504979334172,51.50747775438579,178.17429892398007,"Eduardo Sanchez",2966,500674
"Scott Baker","CHC",15,48.08480532963079,80.7030766779994,59.582368382323835,203.04212196072916,53.397277872363915,89.6192589528256,68.78171611625162,67.62269033090854,46.73578458288856,108.06883845764055,96.2847023659621,149.46043241703754,146.57392665822883,61.22590616490535,61.86495972148977,177.78696330321412,"Scott Baker",6176,435044
"Arquimedes Caminero","MIA",13,110.96500049882243,69.8392419583557,158.8863156861969,156.1863393241919,117.0632636327016,73.67737128507716,84.38497579077165,78.02622694280748,80.64213810380771,121.30175740531928,75.28221811391582,113.11348813864649,115.13599178919067,78.23310237397891,54.72669526453331,176.68951303398603,"Arquimedes Caminero",8992,491708
"Josh Tomlin","CLE",2,0,0,,0,0,0,88.13292124618252,75.89182489511123,75.02112778730118,136.37577092937138,0,77.05795416269777,162.54360758138745,0,86.56379837146373,175.47525706266006,"Josh Tomlin",9388,458708
"Tony Sipp","ARI",37.2,134.0417908975593,176.7612649623628,75.83210521025563,161.715057200561,121.74579458382897,160.54650149079683,94.51117288566427,118.0750852564712,97.44258354210099,100.05044179130135,122.76383751057524,129.52690868636608,132.61518577056086,76.72861972628675,56.83156802461119,174.74786985387192,"Tony Sipp",8280,448609
"Dave Bush","TOR",3,39.213779263055024,97.9472577222647,40.035607535923006,1158.8147736793503,33.333332503294635,83.25922049006945,141.64219485993618,151.78364979022246,37.51056389365059,136.37577092937138,369.44805478863555,511.81185719295974,176.59324621219608,73.04513074301282,53.270029589487834,172.77563761524974,"Dave Bush",4635,433657
"Tim Byrdak","NYM",4.2,77.27924881089544,129.7015366839955,59.582368382323835,435.090809651292,72.46773443652036,121.62613788002015,106.5915483672905,117.03941922111034,73.44194720168203,97.0414059785986,216.61209879077194,229.06069490364615,151.2724504478549,29.337413507591748,82.09004289679996,170.3791733801318,"Tim Byrdak",1995,136263
"Eric Surkamp","SFG",2.2,0,0,,761.4069816097918,0,0,227.83943463508348,263.3380239171466,171.3645434705914,66.27217971258315,684.3396373142174,428.5960112310699,264.31501286922526,117.34965403036699,41.04502144839998,170.3791733801318,"Eric Surkamp",2540,474668
"Keith Butler","STL",20,96.16958314492314,166.45004802663308,57.776842046041644,0,95.48689765312773,165.26845745455773,72.13181492252262,93.63139059310225,78.16628298658554,86.94909979160398,110.44310351841155,87.186918550365,144.61505336925308,90.58569778212208,53.766577784549675,170.0470500013266,"Keith Butler",10080,572751
"Tyler Clippard","WSN",71,123.59828050193893,102.2996856549945,120.8198025265645,128.6886826767541,134.65822711214076,111.45376991494167,60.67518907061152,67.03658537552823,58.16008748092799,119.26462871245538,64.13055490855905,102.6031137259035,106.84823539522812,76.41372788924919,61.090264384613256,169.05840432656348,"Tyler Clippard",5640,461325
"Cole De Vries","MIN",15,94.11307023133207,176.30506390007642,53.38081004789734,347.64443210380506,78.94736694859255,147.89466894531301,130.22625676674727,156.84310478322985,110.2351265446058,78.44623982581712,267.8275059058526,212.06069598959405,157.28848069568025,77.69345755129844,54.56142440708894,168.45624675973468,"Cole De Vries",8201,453301
"Ernesto Frieri","LAA",68.2,167.89591472714187,128.37749273194967,130.78298459065806,139.22655290010252,167.8082164994627,128.3104437849543,84.21968343023232,93.94377774364048,99.02788867923756,110.82879451484979,100.34796501345772,97.18010161702588,87.97300033748294,81.65235983480935,54.4010280891814,166.310307078577,"Ernesto Frieri",5178,457117
"Jair Jurrjens","BAL",7.1,96.25204849913031,40.06935137687857,200.17803767961504,118.51520253619383,96.77419199343605,40.2867195919691,118.97944368234639,103.48890035551949,117.42437392794966,95.14588663147966,119.76863390728035,87.39874202557762,111.59296044499123,79.13222540682446,57.709198914309155,163.77690659181604,"Jair Jurrjens",5556,457453
"Mickey Storey","TOR",4,176.4618804683752,73.46039074873258,240.21364521553804,0,157.89473414718512,65.73096301894397,132.19938186927376,132.81059857290202,168.79753752142764,77.92901190119403,166.25150574254266,20.363394360690553,80.53814748717029,79.13222509029558,57.709198914309155,163.77690649822927,"Mickey Storey",4721,493547
