Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Corey Kluber","CLE",215,-0.44624871070231864,,,,,-0.5507580509269815,2.7944978701522927,3.536952888784682,,,0.2161371296849744,,,"Corey Kluber",2429,446372
"Darwin Barney","TOR",1,,,,,,,,19.888029992580414,,,-5.237217744191488,,,"Darwin Barney",2430,446381
"Eric Surkamp","OAK",38.2,-2.6864736696928166,,,,,0.17257504325976475,,-4.547005248584336,,,-3.829830989503024,,,"Eric Surkamp",2540,474668
"Jhoulys Chacín","- - -",144,-0.3920013387802199,,-9.009185305663518,,,-0.893533170896735,2.6165949058127755,1.560123177135692,,,-0.3146507353945212,,,"Jhoulys Chacin",2608,468504
"Brian Matusz","- - -",9,-3.315356194972992,,,,,-8.62659066915512,-4.623526394367218,-9.25810153906544,,,-6.172536087758614,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",36.2,-1.0336831876426744,,1.4460141460100808,,,0.27122987577548396,,0.4403772742249245,,,1.6139639051336991,,,"Brett Cecil",2660,446399
"Joba Chamberlain","CLE",20,1.1092970942893223,,,,,-3.2127168774604793,1.1680057791412854,-1.0753814767046672,,,,,,"Joba Chamberlain",2692,501955
"Rick Porcello","BOS",223,1.7187769108630242,,,,,0.27113207008527673,2.0145508763971836,-0.30048261107418217,,,1.9404419718334853,,,"Rick Porcello",2717,519144
"Ross Detwiler","- - -",48.2,-0.15073822935422262,,,,,0.08726017188656238,-1.8625016538252743,,,,-0.9416072307962231,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",58,0.2667528840730775,,,,,0.6632307771245076,-0.2685615920131992,,1.227648434091787,,-4.075597939283951,,,"Santiago Casilla",2873,433586
"Luis Avilán","LAD",19.2,2.5651497840881348,,,,,-0.9182270183119663,,2.7454903721809387,,,2.908320040316195,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",52.1,0.21274572152357835,,0.8347536565042009,,,0.12060879152032394,1.41783185480606,-1.5546098985570542,,,0.6004925817251205,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",127.1,0.1261807812584771,,,,,-0.7014936968846417,,,-4.49742717402322,,-0.6712492250935638,,,"Jeff Locke",2929,502046
"Josh Ravin","LAD",9.2,7.564675543043349,,,,,0.8001606663068135,0.05905569220582644,,,,,,,"Josh Ravin",2951,502051
"Kenley Jansen","LAD",68.2,2.498159326356033,,2.6996194659715185,,,,1.8323921388195406,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",67.2,,,,,,-0.2637580531672138,1.574293685996014,,,,3.946889513661425,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",228.1,1.2462611040793174,,2.8129533185797224,,,2.580739331967903,2.295881193751325,-0.1579631016486221,,,-1.042843200004631,,,"Max Scherzer",3137,453286
"David Price","BOS",230,0.7909396115471334,,-0.14034105857096293,,,-0.44234884359860294,,,-1.0498768224502903,,2.0466277813412903,,,"David Price",3184,456034
"Will Harris","HOU",64,4.26897500690661,,1.3069344164809462,,,,,1.2495895911907327,,,,,,"Will Harris",3192,501789
"Chris Young","KCR",88.2,-3.276850249867877,,,,,,0.35264499887021006,,,,-3.264707654263034,,,"Chris Young",3196,432934
"Ervin Santana","MIN",181.1,1.1380235141611355,,,,,0.43495525332058177,0.7248620260958029,,,,-4.359707790138447,,,"Ervin Santana",3200,429722
"Francisco Liriano","- - -",163,1.7647258499089409,,,,,-1.1141892140212297,0.2852730489716741,1.989903673529625,,,0.14341779820182746,,,"Francisco Liriano",3201,434538
"Tyler Ladendorf","OAK",1,,,,,,,2.7860153998647417,-1.1165459640324116,,,-10.246410965919495,,,"Tyler Ladendorf",3211,502285
"T.J. McFarland","BAL",24.2,0.9232605007332815,,,,,-0.015392900509311554,-3.7772940866874922,,,,-4.432418395061882,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",67,29.207617044448853,,,,,2.5240354925968407,0.19680920988321302,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",203.1,-0.47354080990199726,,1.7818791950566852,-3.2999996481270624,,-0.3750119609927031,2.8062471400347304,2.8457622451475824,,,3.0298322439193726,,,"Jeff Samardzija",3254,502188
"Roberto Hernandez","ATL",9,-0.26973748490923927,,,,,-1.3437213929923804,-5.756738583246867,,,,-3.182191349739252,,,"Roberto Hernandez",3273,433584
"Joe Smith","- - -",52,2.9512453079223633,,,,,-0.059480000944698554,0.5819324065338481,,,,-4.3375427182763815,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",153.1,-1.1682932746821437,,-0.4049656546615452,-0.23815049811707975,,1.7220172163558332,-2.3220984715773283,-1.83772859620113,,,4.749866962432861,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","LAD",40.2,-0.9046900163003064,,-5.55130420847142,0.6862753838823552,,-0.20564892994506018,1.5935611724853516,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",31,-0.6842802714750257,,,,,-0.8448872525813216,1.8087431162345309,,,,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",101.2,0.6004485351297787,,,,,-0.06967733169823001,-2.300674012563761,-4.05192589148497,,,-1.4587669098963503,,,"Matt Garza",3340,490063
"Cesár Ramos","TEX",47.2,-2.7705107593206386,,,,,,-1.033516866820199,0.2637528571761957,,,-0.21862180209627338,,,"Cesar Ramos",3357,459987
"Miguel Montero","CHC",1.1,,,,,,,,-1.6197008931118508,,,-8.919069170951843,,,"Miguel Montero",3364,471083
"Ubaldo Jiménez","BAL",142.1,-1.4552340836360538,,0.7086012098524306,0.15081476103439023,,-0.1879428051136158,0.8471539130756165,-1.501096828135452,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","CIN",43,0.6752677698197437,,,,,-2.8926280828622675,2.097158032562096,,,,-9.419652393886022,,,"Jumbo Diaz",3397,471822
"Drew Butera","KCR",1.1,6.423553824424744,,,,,17.129002014795937,,0.6987680215388536,,,-10.072152955191475,,,"Drew Butera",3411,460077
"Danny Duffy","KCR",179.2,0.9069688560426697,,,,,-1.009583222238641,5.988546460866928,0.6473892965377905,,2.9228921119983378,1.271409491910669,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",139.1,-0.22970474796530643,,1.0855568385466903,0.10088889495186183,,-0.12527045637074083,,-0.4807336841310773,,,0.43923363283083033,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",4,5.400782823562622,,7.479403700147357,,,2.5645635525385537,,-1.7761774361133575,,,-14.871783554553986,,,"Carlos Frias",3547,516910
"Liam Hendriks","OAK",64.2,0.3600455374212309,,,,,0.7306082086413318,-0.06584383832300947,2.816955773335583,,,-4.921751618385315,,,"Liam Hendriks",3548,521230
"Clayton Richard","- - -",67.2,-4.545630383909794,,,,,0.9187360077129354,1.4708576202392578,0.9774868867614053,,,-3.2416821843912813,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",60.1,0.952938993771871,,1.3591525388911447,3.3244099279846804,,-0.9981454428979906,-1.3867695022512365,4.109960413993673,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","ATL",64.2,1.7117095649789231,,,,,0.5627279374961168,,1.6457048573888335,,,0.48484118051931896,,,"Jim Johnson",3656,462382
"Logan Ondrusek","BAL",6.1,1.903096338113149,,-4.988173416682653,,,-5.121688281788545,,-1.610519364476204,,,-3.3556683496995405,,,"Logan Ondrusek",3677,446185
"Mat Latos","- - -",70,0.10421382016446218,,-2.6171823941081405,-1.7302336391582285,,1.5962132806336131,-0.17040034877919705,0.1979408955032175,,,-0.9358570377031962,,,"Mat Latos",3815,502009
"Ricky Nolasco","- - -",197.2,-1.0637010256449382,,,-0.6726463603922445,,0.8035523196061453,0.9641155904653121,-0.0676377992267194,,,,,,"Ricky Nolasco",3830,445060
"Matt Buschmann","ARI",4.1,1.7051214973131816,,,,,9.165424108505249,5.948244531949362,,,,-10.052793555789524,,,"Matt Buschmann",3832,501936
"Zach Duke","- - -",61,3.273496487561394,,,,,-0.13677410050934438,2.220778651051707,2.7302583822837243,,,-1.2624537402933294,,,"Zach Duke",3840,435043
"Brett Oberholtzer","- - -",70.1,0.1606684048845189,,,,,-1.0997176859863007,-3.167213499546051,,-1.9985479361648801,,-2.450816937160214,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",50.2,-0.4722938064701301,,,,,-5.3934932974251835,2.233920037497038,-14.104640483856201,,,0.15422905083088315,,,"Rubby De La Rosa",3862,523989
"Gavin Floyd","TOR",31,0.16792169311544397,,-4.93034819761912,,,4.258061744071342,,2.0940084635100753,,,0.25448985397815704,,,"Gavin Floyd",3886,425856
"Enrique Burgos","ARI",41.1,0.5096677810915055,,,-0.09120441973209381,,-10.12222021818161,-0.7112285506400617,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","- - -",39.1,-0.3457053555206603,,,,,4.147960215198751,-2.7424092215251146,-4.071909189224243,,,,,,"Casey Fien",3926,502272
"Matt Magill","CIN",4.1,-3.503661709172385,,-2.2106488997286013,,,,12.058840014717797,,,,-7.666867971420288,,,"Matt Magill",3950,543483
"Edinson Volquez","KCR",189.1,-0.9476500346248312,,,,,-1.1980053131033788,,,-0.5093194367142584,,0.8180007774959548,,,"Edinson Volquez",3990,450172
"Enny Romero","TBR",45.2,-1.1874113042475813,,1.0488664813157988,,,,2.7298148721456528,,,,-3.7809256464242935,,,"Enny Romero",4001,544836
"Yusmeiro Petit","WSN",62,-0.627368406582904,,0.028691351413726803,,,,-0.105925513939424,0.2173986024917311,,,0.9388975969707694,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",182,,,-1.4900312366255795,,,-0.06353758813483543,-1.9977754792251157,-0.8189658138239495,,,0.09491325675815657,-3.2594245672225948,,"Hector Santiago",4026,502327
"Steve Johnson","SEA",16.2,0.2905959863543012,,,,,-2.245347797870636,3.6078257994218306,-2.1338534355163574,,,-0.374541866282622,,,"Steve Johnson",4053,489002
"Brian Duensing","BAL",13.1,-3.758685744327048,,,,,0.9518737223610949,5.75770378112793,0.1277095451951027,,,0.2838111310093491,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",47.1,1.228147640562894,,,,,0.8686740903088646,2.25272995332328,,,,2.8611436224820324,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",49.2,0.36850612140396266,,,,-0.01726245064110983,9.090003371238708,1.3008416940768561,-1.5966370042446438,,,,,,"Junichi Tazawa",4079,547749
"James Russell","PHI",4.1,1.185686606913805,,-17.059102654457092,,,-16.174723207950592,-1.2493964872862162,-2.47194766998291,,,-3.4334654157811944,,,"James Russell",4089,460701
"Luke Gregerson","HOU",57.2,-2.321724499328227,,-4.638659954071045,,,1.3609246834696338,1.810493568579356,,,,3.9166294866138034,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","SDP",74,-0.4624406928601472,,,,,-0.22038009342731246,-1.7939793362337,0.459865226465113,,-28.84537220001221,-2.669804805033916,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",107.1,-2.463518248664008,,,,,0.13127596893945154,-0.36137467557257347,,-0.8792563076436956,,-0.769762118469994,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",197.1,1.449378704614296,,,,,1.7579346033879097,0.12223771549163655,0.12197050576408704,,,1.0762377873363111,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",178,-1.5590539925017037,,,,,-2.3887422582605384,-2.3844072235500353,1.0859747920607286,,,0.6639110665572318,,,"Jered Weaver",4235,450308
"David Huff","LAA",5.1,1.4561667161829333,,-13.767211333565092,,,,5.362904071807861,,,,-21.013056713601816,,,"David Huff",4257,453307
"David Hernandez","PHI",72.2,0.49900622297621006,,,,,-2.6738675435384116,,0.46883273620253074,,,-14.432005087534586,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",71.1,2.5770072366150334,,1.868045271707009,-4.061988554894924,,,,,2.2734447862162734,,,,,"Mark Melancon",4264,453343
"Matt Albers","CHW",51.1,1.6347834042140414,,,,,-1.2718491040625373,-2.9761454871585293,-2.456841700606876,,,-2.869283372447604,,,"Matt Albers",4300,458006
"Justin Wilson","DET",58.2,0.9829164763628426,,1.081984700827763,,,-0.6085103450540723,,-0.7648559979030065,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","COL",158,0.01588662617311079,,1.5036966651678085,,,0.7257749076816924,,-2.5343042905213404,,,-5.3302340074018995,,,"Tyler Chatwood",4338,543022
"Kyle Drabek","ARI",2,7.321402927239736,,2.4598058313131332,,,-1.020624464558017,,-6.402139365673065,,,-2.7734117582440376,,,"Kyle Drabek",4359,475138
"Craig Breslow","MIA",14,0.9853242713714315,,,,,5.419860993112836,-2.7094900608062744,-28.72808376948039,,,0.25755498144361705,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","PHI",189,0.2896691708082563,,4.207627847790718,,,-0.560947009998054,-1.9418100445295992,1.3854034312136538,-3.812279924750328,,1.7374934950424117,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","- - -",121,-1.3492307940820105,,0.05511136536123389,,,-0.8353765595988975,-5.815222148190846,-3.250935615113612,,,-1.2114365130734903,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","DET",105.1,-1.7269165615911957,,,,,-9.940164685249329,0.598370301731899,1.651055339427121,,,-2.232273925434459,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","CHC",166.2,-0.19794275441507655,,,,,0.513863943319405,0.9257275474058968,-1.0588055979596438,,,-2.3123447324188664,,,"Jason Hammel",4538,434628
"Chris Smith","OAK",24.2,1.166534313957812,,,,,,,1.0018349348843754,5.606295751488727,,-0.34844467946148794,,,"Chris Smith",4544,434672
"Brandon McCarthy","LAD",40,1.6804397893897236,,-0.3898652365607937,,,-0.8658668994903563,,1.5794787223976436,,,,,,"Brandon McCarthy",4662,435221
"Charlie Morton","PHI",17.1,3.070717508142645,,,-10.306029849582249,,0.40020827324159686,,3.4579280444553917,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","HOU",47,,,,,,0.5282295330633384,2.724617014649094,,,,-3.38720033566157,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",70.2,13.092054426670074,,,,,1.0469827896509414,3.1899778955826186,2.7951210737228394,,,1.433299109339714,,,"Nate Jones",4696,518858
"Matt Cain","SFG",89.1,-1.4641522840914114,,,,,-2.7423963464539627,0.26677311683187677,1.5343051317126253,,,-2.6552541479879976,,,"Matt Cain",4732,430912
"Jonathan Broxton","STL",60.2,-0.5051710775920323,,,,,-0.2595417465723998,2.054223806961723,-0.22080891898700167,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",153.1,-0.563653328325983,,,,,-0.5662464883457752,1.0367576565061296,-0.6065398393720692,,,1.891369660695394,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",160,-0.5375450391035813,,,,,-0.45794561771775866,-1.2758902324143278,,-4.4625742094857355,,1.4714075130212378,,,"Matt Shoemaker",4776,533167
"Rich Hill","- - -",110.1,1.717731785510299,,,,,-2.152293136245326,-2.4025947476426763,1.896650837702264,2.8262269496917725,,2.5508195462246097,,,"Rich Hill",4806,448179
"Joe Blanton","LAD",80,2.190118952000395,,,,,1.495545182452106,2.3018496501206918,1.3902696403297217,,,-1.9776324431101482,,,"Joe Blanton",4849,430599
"Mike Montgomery","- - -",100,-0.871147299712559,,4.361839756291575,,,,,2.035804076598642,,,1.5589859537981652,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",69.2,0.7770775225215827,,,,,-4.458610022940287,0.07783616569783816,,,,1.6754328035840802,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR",44.2,,,,,,0.08280533018396861,0.593712404080402,,,,2.618402077092065,,,"Peter Moylan",4891,493247
"Scott Kazmir","LAD",136.1,1.959365759140406,,-2.2418774091280422,,,-0.3462133284802089,0.8147928674342269,0.9574171546455864,,,-0.4347492603773481,,,"Scott Kazmir",4897,431148
"Joe Colón","CLE",10,1.8632952171035961,,,,,-5.403600478994435,-7.166125297546387,4.0429770946502686,,,2.2344683225338278,,,"Joe Colon",4920,571572
"Jon Lester","CHC",202.2,1.4925565992761518,,2.4314729790938525,,,-0.7992295589307119,,0.9799477450530929,,,-0.2352702540236634,,,"Jon Lester",4930,452657
"Fernando Salas","- - -",73.2,0.6613823455826289,,,,,-13.408562242984774,,,0.20209846648384122,,1.3793732270155803,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX",200.2,-0.20960151055537235,,0.36702316498087945,,,0.6893088343223552,,0.5394640735037484,,,0.3818709440905638,,,"Cole Hamels",4972,430935
"Fernando Abad","- - -",46.2,0.0992712158484747,,52.46388539671898,,,-0.1357437019616785,,,2.0713395105217987,,1.3122759186304531,,,"Fernando Abad",4994,472551
"Jake Diekman","TEX",53,,,,,,0.7705577470547633,2.073677210337103,,,,-2.9253949721654253,,,"Jake Diekman",5003,518617
"Bo Schultz","TOR",16.1,1.2708914020787114,,-3.30354372660319,,,-1.8904628232121468,-4.256189310992205,,,,-3.0894559621810913,,,"Bo Schultz",5028,544759
"Yohan Flande","COL",3.2,,,,,,-5.315259818373056,-7.616634170214335,,,,-3.5321795023404636,,,"Yohan Flande",5057,456071
"Josh Fields","- - -",35,-0.3725779618268238,,,,,,0.36367528761426604,,-1.1834079643775677,,-4.084488087230258,,,"Josh Fields",5070,451661
"Franklin Morales","TOR",4,6.567721565564473,,,,,6.7998868227005005,-1.3883508741855621,3.3816825885039106,,,-4.180210332075754,,,"Franklin Morales",5088,462985
"Scott Diamond","TOR",1,-7.610962788263957,,,,,,,4.475686699151993,,,6.787565350532532,,,"Scott Diamond",5089,539438
"Jeurys Familia","NYM",77.2,1.1139479994076735,,,,,1.6199361987230254,0.8820266376140147,,,,,,,"Jeurys Familia",5114,544727
"Kelvin Marte","PIT",3.1,-6.335151536124093,,,,,,2.6336537674069405,,,,4.462910493214925,,,"Kelvin Marte",5200,517629
"Mike Pelfrey","DET",119,0.1732461154460907,,,-1.5461687757677418,,-0.6266662456371166,-3.2666291029025345,-1.0377462607683594,,,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","- - -",62,-3.5859429836273193,,-0.6841130159339126,,,2.7734207030434965,-11.165872116883596,-9.124844681758146,,,1.9740634798582366,,,"Wade LeBlanc",5221,453281
"Blake Parker","- - -",17.1,0.27593112685144905,,,-2.121562138199806,,-3.7809256464242935,,0.7009303770386255,,,,,,"Blake Parker",5224,453284
"Vin Mazzaro","SFG",1,-8.745214614001187,,,,,-6.11707866191864,-13.445513898676092,,,,-0.250260221461455,,,"Vin Mazzaro",5231,476570
"Chris Tillman","BAL",172,0.2630219595068801,,0.49364075616553976,,,,1.2523592564097623,,-0.8567370453925981,,0.5077355744822926,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",57.1,1.0720463051144773,,,,,-2.0396249899592425,0.06049459641293962,-0.7774547274623599,,,1.1622314346569211,,,"Jose Alvarez",5358,501625
