Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Jesse Chavez","- - -",69.1,0.00910596,,0.58278146,,,0.26241722,,0.01738411,,,0.12831126,,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","KCR",5.2,0.56521739,,,,,0.02608696,0.39130435,,,,0.0173913,,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","ARI",158.2,0.31970534,,0.36316759,,,0.01473297,0.00184162,0.18747698,,,0.11307551,,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",62.1,0.44162437,,,,,0.11573604,0.42944162,,,,0.01319797,,,,"Ryan Brasier",5615,518489
"Tyler Clippard","WSN",5,0.14159292,,,0.15044248,,0.33628319,0.00884956,0.04424779,,,0.31858407,,,,"Tyler Clippard",5640,461325
"Huascar Brazobán","MIA",32,0.24088748,,0.41838352,,,0.08874802,,,,,0.25198098,,,,"Huascar Brazoban",6107,623211
"Alcides Escobar","WSN",1.2,0.11538462,,0.03846154,,,,,0.5,,0.34615385,,,,,"Alcides Escobar",6310,444876
"David Phelps","TOR",63.2,0.29192007,,0.24674196,,,0.12250217,,,0.26411816,,0.07471764,,,,"David Phelps",6316,475479
"Chris Archer","MIN",102.2,0.35702294,,,,,,0.4432009,0.05260213,,,0.14717403,,,,"Chris Archer",6345,502042
"Jake Odorizzi","- - -",106.1,0.51167964,,0.21190211,0.16629588,,,0.07174638,0.03837597,,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",25,0.52473118,,,0.04946237,,,0.26451613,,,,0.16129032,,,,"Trevor May",6398,543507
"José Cisnero","DET",25,0.35581395,,0.10465116,,,0.32325581,0.15348837,,,,0.0627907,,,,"Jose Cisnero",6399,542585
"Steve Cishek","WSN",66.1,0.2893617,,,,,0.33531915,0.37106383,,,,0.00425532,,,,"Steve Cishek",6483,518553
"Alex Cobb","SFG",149.2,0.00206782,,,0.42514475,,0.41935484,0.00041356,,0.15301902,,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","NYM",152,0.35477178,,,,,0.11327801,0.24481328,0.04107884,,,0.24605809,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","LAD",60,0.68523677,,,,,,,,0.31476323,,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","COL",47,0.15586035,,0.84413965,,,,,,,,,,,,"Alex Colome",6661,517008
"Johnny Cueto","CHW",158.1,0.19814503,,0.19772344,,,0.23229342,0.16441821,0.00632378,,,0.20109612,,,,"Johnny Cueto",6893,456501
"Chase Anderson","CIN",24,0.26572008,,0.17849899,,,0.10953347,0.0851927,0.07707911,,,0.28397566,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",196.1,0.0795569,,0.24303458,,,0.35213159,0.01409869,0.03491104,,,0.2762672,,,,"Martin Perez",6902,527048
"Luis García","SDP",61,0.02070393,,,0.12939959,,0.52898551,0.32091097,,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","ARI",50.1,0.81300813,,0.02090592,0.09756098,,,0.0174216,,0.04065041,,0.01045296,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",48.1,0.32485876,,,,,,0.36864407,0.27118644,,,0.03531073,,,,"Ryan Pressly",7005,519151
"Yadier Molina","STL",2,0.45,,,,,,0.025,0.5,,0.025,,,,,"Yadier Molina",7007,425877
"Fernando Cruz","CIN",14.2,0.24615385,,0.44615385,0.29230769,,0.01538462,,,,,,,,,"Fernando Cruz",7048,518585
"Daniel Bard","COL",60.1,0.02518363,,,,,0.52360965,0.42497377,0.00209864,,,0.02413431,,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",24.1,0.52216749,,,,,0.02463054,0.41871921,,,,0.03448276,,,,"Daniel Hudson",7146,543339
"Greg Holland","TEX",4.2,0.3,,,,,,0.625,0.075,,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",40.2,0.00570613,,0.2211127,,,0.53922967,0.12553495,,0.08131241,,0.02710414,,,,"Craig Stammen",7274,489334
"Jay Jackson","ATL",1.1,0.41666667,,,,,,0.58333333,,,,,,,,"Jay Jackson",7432,543351
"Collin McHugh","ATL",69.1,0.00828729,,0.47513812,,,,0.4825046,0.02394107,0.01012891,,,,,,"Collin McHugh",7531,543521
"Jake McGee","- - -",37,0.82829889,,,,,,0.17170111,,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","BAL",179,0.31760375,,0.02643909,,,0.17570281,0.23962517,0.13386881,,,0.10676037,,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",16.2,0.42016807,,,,,,0.07563025,0.11764706,,,0.38655462,,,,"Tommy Milone",7608,543548
"Wily Peralta","DET",38.1,0.27363897,,0.00573066,0.20630372,,0.21776504,0.2965616,,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",50.2,0.05729167,,0.22916667,0.00130208,,0.48567708,0.15755208,,,,0.06901042,,,,"Richard Bleier",7803,542947
"Hunter Strickland","CIN",62.1,0.50924214,,0.00184843,,,0.0702403,0.38817006,,,,0.03049908,,,,"Hunter Strickland",7836,519326
"Anthony Bass","- - -",70.1,0.10040568,,,0.03955375,,0.30223124,0.55780933,,,,,,,,"Anthony Bass",7982,542914
"Will Smith","- - -",59,0.40304569,,,,,0.0142132,0.4822335,0.09137056,,,0.00913706,,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",58.1,,,0.76160991,0.00412797,,0.06088751,0.06088751,0.08359133,,,0.02889577,,,,"Bryan Shaw",8110,543766
"Josh Harrison","CHW",3,0.89473684,,,,,,,0.10526316,,,,,,,"Josh Harrison",8202,543281
"Dee Strange-Gordon","WSN",1,1,,,,,,,,,,,,,,"Dee Strange-Gordon",8203,543829
"David Robertson","- - -",63.2,,,0.50897073,,,,0.22285175,,0.26817753,,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",113.1,0.47997864,,,,,,0.21409503,0.25894287,,,0.04698345,,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",57.1,0.00411946,,0.54170958,,,,0.31204943,0.14212152,,,,,,,"Lucas Luetge",8337,476595
"Ehire Adrianza","WSN",1,1,,,,,,,,,,,,,,"Ehire Adrianza",8418,501303
"Justin Verlander","HOU",175,0.5044112,,,,,,0.283084,0.18833909,,,0.02416571,,,,"Justin Verlander",8700,434378
"Wade Miley","CHC",37,0.14134276,,0.42579505,,,0.02650177,0.06537102,0.02826855,,,0.31272085,,,,"Wade Miley",8779,489119
"César Valdez","LAA",1,0.125,,,,,,0.0625,,,,0.8125,,,,"Cesar Valdez",9013,491624
"Kirby Yates","ATL",7,0.50364964,,,0.48905109,,,0.00729927,,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","PHI",45,0.28186275,,,,,0.19730392,0.52083333,,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",109.1,0.38355377,,0.10063255,0.20874066,,,0.12190914,0.18516389,,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",152.2,0.16940099,,,,,0.45402518,0.29339947,0.00038153,,,0.08279283,,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",60.2,0.06437768,,0.1527897,,,0.44034335,0.07982833,,,,0.26266094,,,,"Dallas Keuchel",9434,572971
"Joe Kelly","CHW",37,0.06827881,,,,,0.32716927,0.16073969,,0.35846373,,0.08534851,,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,0.24858757,,,,,0.00423729,0.37711864,0.02259887,,,0.34745763,,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,0.2731599,,,,,0.22239848,0.25380711,0.20843909,0.00285533,,0.0393401,,,,"Miles Mikolas",9803,571945
"Sergio Romo","- - -",18,0.0358209,,,,,0.32835821,0.50447761,,,,0.13134328,,,,"Sergio Romo",9817,489265
"Darin Ruf","NYM",2,,,,,,,,,,1,,,,,"Darin Ruf",9929,573131
"Mike Minor","CIN",98,0.41371429,,,,,0.00228571,0.24857143,,0.104,,0.23142857,,,,"Mike Minor",10021,501985
"Christian Bethancourt","- - -",4,0.51923077,,,,,,,,,0.48076923,,,,,"Christian Bethancourt",10028,542194
"Chris Owings","BAL",1,0.1,,,,,,,,,0.9,,,,,"Chris Owings",10030,572008
"Wil Myers","SDP",3.2,0.88372093,,,,,,,,,0.11627907,,,,,"Wil Myers",10047,571976
"Tyler Matzek","ATL",43.2,0.76183844,,0.00139276,,,0.00417827,0.23119777,0.00139276,,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,0.00472255,,0.19126328,,,0.22550177,0.38252656,,,,0.19598583,,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,0.4939759,,,,,,0.24899598,0.24698795,,,0.01004016,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,0.11938664,,0.21540708,,,0.2807594,0.20700986,0.06973348,,,0.10770354,,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",4.2,0.27710843,,,,,0.22891566,,0.26506024,,,0.22891566,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIL",64,0.54954128,,,,,,0.22477064,,,,0.22568807,,,,"Brad Boxberger",10133,502202
"Ryan Weber","NYY",10.2,,,,,,0.55905512,0.35433071,0.01574803,,,0.07086614,,,,"Ryan Weber",10160,543901
"Shelby Miller","SFG",7,0.4488189,,,,,,0.5511811,,,,,,,,"Shelby Miller",10197,571946
"Tucker Barnhart","DET",1,0.14285714,,,,,,,,,0.85714286,,,,,"Tucker Barnhart",10200,571466
"Aroldis Chapman","NYY",36.1,0.55522828,,,0.14874816,,0.05007364,0.24594993,,,,,,,,"Aroldis Chapman",10233,547973
"Randal Grichuk","COL",1,,,,,,,0.8,0.2,,,,,,,"Randal Grichuk",10243,545341
"Ryan Tepera","LAA",57.1,0.3161435,,,,,0.16704036,0.42040359,0.00784753,,,0.08856502,,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,0.42324003,,0.2519084,,,0.17090755,0.01696353,0.11916879,,,0.0178117,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,0.04582651,,0.45826514,,,0.39361702,0.00163666,0.06628478,,,0.03436989,,,,"Erasmo Ramirez",10314,541640
"Juan Minaya","MIN",9.2,0.47701149,,,,,,0.15517241,,,,0.36781609,,,,"Juan Minaya",10341,573668
"Aaron Loup","LAA",58.2,0.0041365,,0.3598759,,,0.48293692,,0.02792141,,,0.12512927,,,,"Aaron Loup",10343,571901
"Robbie Erlin","LAD",2,0.4,,,,,,0.15,0.275,,,0.175,,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",61.1,0.51518119,,,,,,0.29774731,,,,0.1870715,,,,"Mychal Givens",10430,571710
"Scott Alexander","SFG",17.1,,,,,,0.71028037,0.12616822,,,,0.1635514,,,,"Scott Alexander",10591,518397
"Chris Sale","BOS",5.2,0.35294118,,,,,0.10784314,0.32352941,,,,0.21568627,,,,"Chris Sale",10603,519242
"Andrew Bellatti","PHI",54.1,0.40434333,,,,,,0.52223371,,0.00206825,,0.07135471,,,,"Andrew Bellatti",10657,571479
"Tyler Thornburg","- - -",19,0.5801105,,,,,,0.06629834,0.21546961,,,0.13812155,,,,"Tyler Thornburg",10688,592804
"Drew Hutchison","DET",105.1,0.4115975,,,,,0.11483798,0.37123366,,,,0.10233087,,,,"Drew Hutchison",10732,571800
"Shane Greene","- - -",3,,,0.3,,,0.34,0.34,,,,0.02,,,,"Shane Greene",10756,572888
"Corey Dickerson","STL",1,0.66666667,,,,,,,,,0.33333333,,,,,"Corey Dickerson",10762,572816
"Adam Kolarek","OAK",17.2,0.05329154,,,,,0.69905956,0.1630094,,,,0.0846395,,,,"Adam Kolarek",10843,592473
"Andrelton Simmons","CHC",1,0.84,,,,,,,0.16,,,,,,,"Andrelton Simmons",10847,592743
"Chasen Shreve","NYM",26.1,0.44769874,,,0.36820084,,,0.18410042,,,,,,,,"Chasen Shreve",10855,592741
"Phil Gosselin","LAA",1,,,,,,,1,,,,,,,,"Phil Gosselin",10953,594838
"Jacob deGrom","NYM",64.1,0.47446809,,,,,,0.39255319,0.05106383,,,0.08191489,,,,"Jacob deGrom",10954,594798
"Casey Lawrence","TOR",18,0.21885522,,0.02020202,,,0.11111111,0.34343434,0.02020202,,,0.28619529,,,,"Casey Lawrence",11121,596271
"Merrill Kelly","ARI",200.1,0.30804298,,0.16704656,,,0.17518724,0.00195376,0.13480951,,,0.21295995,,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,0.44418423,,,,,0.07650273,0.22638564,0.00078064,0.16627635,,0.08587041,,,,"Vince Velasquez",11189,592826
"Whit Merrifield","TOR",1,0.92307692,,,,,,,0.07692308,,,,,,,"Whit Merrifield",11281,593160
"Tommy Kahnle","LAD",12.2,0.22988506,,,,,,0.00574713,,,,0.76436782,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","- - -",165.2,0.36013216,,,,,0.16372981,,0.28120411,,,0.19493392,,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,0.39284542,,,,,0.20905809,0.37216935,,0.01903512,,0.00689202,,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,0.05938242,,,,,0.49406176,0.05819477,,,,0.38836105,,,,"Joely Rodriguez",11487,570257
"Michael A. Taylor","KCR",2,0.35135135,,,,,,0.56756757,,,,0.08108108,,,,"Michael A. Taylor",11489,572191
"Aaron Sanchez","- - -",60,0.19582505,,,,,0.41252485,,0.28429423,,,0.10735586,,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,0.07953144,,,,,0.51479655,0.24537608,,,,0.16029593,,,,"Jose Urena",11589,570632
"Yolmer Sánchez","BOS",1,0.53333333,,,,,,,,,0.46666667,,,,,"Yolmer Sanchez",11602,570560
"Heath Hembree","- - -",22,0.51879699,,0.00501253,,,,0.44611529,0.03007519,,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,0.35558729,,0.11317387,,,0.11031774,0.18814709,0.14780436,,,0.08496965,,,,"Jameson Taillon",11674,592791
"Justin Grimm","OAK",15.1,0.41155235,,,,,,0.37906137,0.20938628,,,,,,,"Justin Grimm",11720,518748
"Drew Smyly","CHC",106.1,,,0.19733024,,,0.369704,,,0.42948346,,0.0034823,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,0.14856861,,0.01628825,0.00098717,,0.32033564,0.17374136,0.14264561,,,0.19743337,,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,0.49763033,,,,,0.007109,0.32938389,,,,0.16587678,,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,0.40850643,,,0.30860534,,0.21661721,0.06627102,,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,0.29771909,,0.06802721,0.27571028,,0.11044418,0.16126451,0.08683473,,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,0.43057176,,0.31738623,0.09218203,,0.08284714,0.03967328,0.03733956,,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,0.32059448,,,,,,0.35774947,,,,0.32165605,,,,"Jason Adam",11861,592094
"Hanser Alberto","LAD",11,0.99342105,,,,,,,,,0.00657895,,,,,"Hanser Alberto",11902,593643
"Michael Feliz","BOS",3.1,0.44444444,,,,,,0.41269841,,,,0.14285714,,,,"Michael Feliz",11903,593140
"Kyle Hendricks","CHC",84.1,0.2657758,,,,,0.30883445,,0.11878248,,,0.30660728,,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,0.4427334,,,,,0.14051973,0.17516843,0.16843118,,,0.07314726,,,,"Yimi Garcia",12095,554340
"Parker Markel","OAK",3,0.45901639,,,,,,0.54098361,,,,,,,,"Parker Markel",12106,571917
"Domingo Tapia","OAK",17,0.25068871,,,,,0.43250689,0.15426997,,,,0.16253444,,,,"Domingo Tapia",12178,593619
"Jake Hager","ARI",2.1,1,,,,,,,,,,,,,,"Jake Hager",12198,606993
"Aaron Brooks","STL",9.1,0.23376623,,,,,0.25324675,0.22727273,,0.03896104,,0.24675325,,,,"Aaron Brooks",12272,605156
"Chris Bassitt","NYM",181.2,0.13097713,,0.17255717,,,0.33471933,0.16216216,0.13894664,,,0.06063756,,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,0.47922438,,0.42382271,,,,0.09695291,,,,,,,,"Jacob Barnes",12323,606930
"Jace Peterson","MIL",1,0.125,,,,,,,,,0.875,,,,,"Jace Peterson",12325,607054
"Spencer Patton","TEX",7,0.48648649,,,0.12612613,,,0.38738739,,,,,,,,"Spencer Patton",12361,607359
"Seth Lugo","NYM",65,0.28822984,,,,,0.21964782,0.13531047,0.34012975,,,0.01668211,,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",5,0.11594203,,0.28985507,,,0.31884058,0.27536232,,,,,,,,"Blake Treinen",12572,595014
"Jerad Eickhoff","PIT",4.1,0.22891566,,,,,,0.44578313,0.24096386,,,0.08433735,,,,"Jerad Eickhoff",12664,595191
"Roenis Elías","SEA",7.2,0.40350877,,,,,0.02631579,,0.22807018,,,0.34210526,,,,"Roenis Elias",12673,606273
"Adrian Houser","MIL",102.2,0.17634292,,,,,0.47856755,0.13293543,0.11774281,,,0.09441129,,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,0.2622093,,0.17732558,,,0.14651163,,0.15872093,,,0.25523256,,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,0.45654163,,,,,0.22781336,0.12168344,,,,0.19396157,,,,"Rafael Montero",12760,606160
"Chris Devenski","- - -",14.2,0.43568465,,,,,,0.14937759,,0.01244813,,0.40248963,,,,"Chris Devenski",12763,606965
"Sonny Gray","MIN",119.2,0.28265525,,0.00053533,,,0.25856531,0.2012848,0.24357602,0.00321199,,0.01017131,,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,0.46027397,,,,,0.00091324,0.53881279,,,,,,,,"John Brebbia",12777,605154
"Michael Kelly","PHI",4,0.234375,,,,,,0.765625,,,,,,,,"Michael Kelly",12791,547184
"Noé Ramirez","ARI",50,0.38151659,,,,,,,0.31161137,,,0.30687204,,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,0.08544726,,,,,,0.91321762,,,,0.00133511,,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,0.36812046,,0.14641745,,,0.14849429,0.20612669,0.0337487,,,0.09709242,,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,0.13733906,,,,,0.45493562,0.40772532,,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,0.28857143,,0.28761905,,,0.3552381,0.06761905,,,,0.00095238,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,0.45887446,,,0.00865801,,,,,0.46753247,,0.06493506,,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,0.38004658,,0.2201087,,,0.07104037,,0.01242236,,,0.31638199,,,,"Tyler Anderson",12880,542881
"Alex Claudio","NYM",3.1,,,,,,0.54,0.22,,,,0.24,,,,"Alex Claudio",12890,592222
"Ken Giles","SEA",4.1,0.46031746,,,,,,0.53968254,,,,,,,,"Ken Giles",12910,571704
"Dylan Bundy","MIN",140,0.39678899,,,,,0.07018349,0.23990826,0.1059633,,,0.18715596,,,,"Dylan Bundy",12917,605164
"Archie Bradley","LAA",18.2,0.29508197,,,,,0.27540984,,,0.27213115,,0.15737705,,,,"Archie Bradley",12918,605151
"Joe Musgrove","SDP",181,0.23959068,,0.1947777,,,0.06774876,0.24558927,0.18913197,,,0.06316161,,,,"Joe Musgrove",12970,605397
"Jackie Bradley Jr.","BOS",1,0.9,,,,,,,,,0.1,,,,,"Jackie Bradley Jr.",12984,598265
"Andrew Chafin","DET",57.1,0.28476085,,,,,0.39265851,0.3192436,,,,0.00333704,,,,"Andrew Chafin",12988,605177
"Anthony DeSclafani","SFG",19,0.13677812,,,,,0.2887538,0.38601824,,0.13069909,,0.05775076,,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","SDP",194.2,0.25546954,,0.04308314,0.07438573,,0.0854931,0.4688657,0.04005385,0.03264894,,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,0.51863164,,0.06353085,,,,0.22571778,,0.10781918,,0.08430055,,,,"Gerrit Cole",13125,543037
"Derek Law","- - -",19.2,0.07954545,,0.50284091,,,0.15340909,0.11079545,0.125,,,0.02840909,,,,"Derek Law",13133,571882
"Eduardo Rodriguez","DET",91,0.35738598,,0.2437032,,,0.19605174,0.04084411,,,,0.16201498,,,,"Eduardo Rodriguez",13164,593958
"Kyle Crick","CHW",15.2,0.04301075,,,,,0.38351254,0.5734767,,,,,,,,"Kyle Crick",13182,605195
"Zach Davies","ARI",134.1,0.04668412,,0.05628272,,,0.4960733,0.008726,0.05977312,,,0.33246073,,,,"Zach Davies",13183,605200
"Orlando Arcia","ATL",1,0.2,,,,,,,,,0.8,,,,,"Orlando Arcia",13185,606115
"Jordan Weems","WSN",39.2,0.63821138,,,,,,0.24119241,0.02845528,,,0.09214092,,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,0.15627996,,0.63279003,,,0.12943432,,0.021093,,,0.06040268,,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,0.4010989,,,,,,0.55494505,,,,0.04395604,,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,0.33694048,,,,,0.07525824,0.21938023,,0.09640925,,0.27201181,,,,"Ross Stripling",13273,548389
"Danny Coulombe","MIN",12.1,0.31111111,,,,,0.05777778,0.28444444,0.01777778,0.13333333,,0.19555556,,,,"Danny Coulombe",13293,543056
"Ildemaro Vargas","WSN",1,0.33333333,,,,,,,,,0.66666667,,,,,"Ildemaro Vargas",13324,545121
"Adrian Sampson","CHC",104.1,0.3321492,,0.05328597,,,0.32326821,0.15867377,,,,0.13262285,,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,0.20228385,,,,,0.21941272,0.38907015,,,,0.18923328,,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,0.04044118,,,,,0.42922794,0.32720588,,,,0.203125,,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,0.48402367,0.0260355,0.20118343,,,0.2887574,,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,0.26767092,,,,,0.3626883,0.21900348,,,,0.15063731,,,,"Dylan Floro",13394,571670
"Sam Selman","OAK",18.1,0.48135593,,,,,0.04745763,0.47118644,,,,,,,,"Sam Selman",13397,572125
"R.J. Alvarez","NYM",2.1,0.17647059,,,,,0.33333333,0.35294118,,,,0.1372549,,,,"R.J. Alvarez",13401,571439
"Matt Koch","SEA",4.1,0.30555556,,0.375,,,,0.31944444,,,,,,,,"Matt Koch",13420,571863
