Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Reyes Moronta","- - -",37.2,81.2312865497076,,,,115.83881856540086,,70.52193548387098,,,98.43097114247632,92.04878209211405,93.20718450611047,"Reyes Moronta",14966,606625
"Adrian Sampson","CHC",104.1,97.33169340463458,93.10853479853479,102.08177777777779,,103.92985074626864,,67.61776785714287,,,85.96341896852023,105.95517677417092,93.19510190304747,"Adrian Sampson",13339,592716
"Rico Garcia","BAL",8,102.68357142857145,,,,,96.59,64.06533333333333,,,94.7108823529412,96.16117647058823,93.17911764705883,"Rico Garcia",20023,670329
"Andrew Wantz","LAA",50.1,90.11761557177614,,108.78905109489052,,97.5766697718596,,50.17739130434782,,,101.03935938274223,91.72538065406667,93.15180352044551,"Andrew Wantz",24933,681806
"Cole Sulser","MIA",34,97.62768729641697,,,,96.02406249999999,139.57750000000001,85.06075000000001,,,93.13142394822012,97.59414239482199,93.15058252427181,"Cole Sulser",15256,642121
"Rowan Wick","CHC",64,96.05946287519745,94.58,96.87733333333333,,100.01066666666665,,17.639999999999986,81.56921810699592,,97.37213842058561,96.43073646850041,93.12802129547467,"Rowan Wick",14646,592858
"Jordan Sheffield","COL",2,139.42705882352942,,,,61.32363636363636,,44.52,,,80.44108108108108,96.75243243243243,93.12162162162161,"Jordan Sheffield",19682,642068
"Brad Boxberger","MIL",64,85.60367278797995,,,,102.58816326530614,,101.58162601626016,,,94.81563535911607,100.2813443830571,93.10889502762431,"Brad Boxberger",10133,502202
"J.B. Wendelken","ARI",29,89.65324561403511,113.20515151515153,,,81.07163636363636,74.768,104.02227848101269,,,98.24110655737701,93.43192622950822,93.07778688524589,"J.B. Wendelken",14506,605525
"Ian Anderson","ATL",111.2,82.53141372141373,,,,,92.14524064171123,108.4344095665172,,,89.90768846729904,98.94510234648027,92.98331502745883,"Ian Anderson",19951,666120
"Mike Mayers","LAA",50.2,95.0412285012285,132.0511111111111,92.7964864864865,,94.71664516129032,90.28260869565217,67.29164179104478,,,92.72337901469317,99.73157237683664,92.97430482281764,"Mike Mayers",15451,594577
"Ryan Feltner","COL",97.1,85.07549915397631,109.54763313609465,,,99.67040027185578,75.56318543046356,78.87923076923077,,,95.71048571877458,96.85504104985903,92.94832627697427,"Ryan Feltner",21446,663372
"Nick Pivetta","BOS",179.2,99.13643765903306,,93.40199616122842,80.04927536231884,101.6832558139535,83.19592592592592,67.7,81.12518613607189,,97.33821221864949,95.92892604501604,92.9324501607717,"Nick Pivetta",15454,601713
"Eduardo Rodriguez","DET",91,99.20662857142857,73.73618055555556,94.59162011173186,,115.28133333333335,,94.44159663865547,,,94.0518771331058,97.40412286689414,92.87372013651878,"Eduardo Rodriguez",13164,593958
"Austin Brice","PIT",6.2,76.12838709677419,102.9664,,,,98.18360000000001,,,,99.5588679245283,100.19999999999999,92.86150943396225,"Austin Brice",17237,592169
"Phillips Valdez","BOS",16.1,,68.85131782945736,,,105.54846153846155,,113.76,,,95.84571428571431,93.9861324041812,92.8306620209059,"Phillips Valdez",15605,570488
"Patrick Murphy","WSN",5.2,91.58245614035089,115.73756097560977,,,,71.985,,,,98.27903448275862,93.42110344827584,92.71765517241379,"Patrick Murphy",19712,641907
"Parker Mushinski","HOU",7.1,52.2488,,121.59103448275862,,90.28526315789475,100.38000000000001,63.21,,,103.8409009009009,85.87171171171173,92.68360360360359,"Parker Mushinski",21324,656786
"Albert Abreu","- - -",38.2,63.50071428571428,104.26463768115943,,,89.10634853305056,,80.4825352112676,,,107.9576687439152,82.91672397392801,92.63469323003727,"Albert Abreu",17485,656061
"Jake Bird","COL",47.2,,84.37874418604652,109.95903743315507,,,100.35504424778762,56.455999999999996,,,96.80365591397849,100.0170967741935,92.62715053763438,"Jake Bird",21267,656234
"Jose Cuas","KCR",37.2,123.32,103.1536170212766,,,76.23666666666665,,79.49454545454546,,,95.77249999999998,99.21205882352949,92.62335294117646,"Jose Cuas",17701,621016
"Ralph Garza Jr.","TBR",35,93.94676923076923,91.21660818713453,89.4364705882353,,105.47418803418805,104.35833333333335,78.9321649484536,,,97.98136452241721,97.6088888888889,92.62191033138402,"Ralph Garza Jr.",17682,621248
"Kevin Ginkel","ARI",29.1,80.26531986531985,,,,113.48811111111115,,-4.1200000000000045,,,97.98548117154809,99.28020920502092,92.5994560669456,"Kevin Ginkel",19876,656464
"David Peterson","NYM",105.2,95.2958379888268,98.87299539170508,,,95.42570909090911,87.86846366399557,78.7333118971061,,,87.28147799007527,99.65763224693718,92.56521798222951,"David Peterson",20302,656849
"Jake Reed","- - -",16.2,87.07809523809523,102.23527777777775,,,88.63028019323673,,34.57714285714285,,,95.65520661684869,100.08273104681612,92.52649869068149,"Jake Reed",16209,596082
"Zach Davies","ARI",134.1,80.91831775700935,90.61933157431838,81.62108527131782,,70.69,89.77499999999999,107.3490026246719,,,78.74213379973763,110.2411193703542,92.4135548753826,"Zach Davies",13183,605200
"Cade Cavalli","WSN",4.1,111.48,135.46,,,92.22,67.06,84.46000000000001,,,95.51700000000001,93.2614,92.35379999999998,"Cade Cavalli",27473,676917
"Zach Thompson","PIT",121.2,79.93632047477743,96.59216400911161,99.6227417027417,,,85.19789380885594,94.5297175141243,,,94.12251900384636,99.20915069142085,92.32784943009767,"Zach Thompson",16094,605507
"Jordan Lyles","BAL",179,92.62609062170706,102.36880000000001,110.02430379746835,,106.32849162011173,77.76155388471176,59.60125391849531,,,88.69557118927972,102.69463986599658,92.32229145728648,"Jordan Lyles",7593,543475
"Trevor Kelley","MIL",23.2,,10.960000000000008,,,119.23913043478261,89.09734513274334,100.4806896551724,,,98.72486956521739,97.33634782608699,92.27069565217388,"Trevor Kelley",18454,665001
"Alex Young","- - -",26.2,75.20555555555555,102.50828282828284,,,,93.0618961743278,86.20810810810812,,,97.13161613200889,92.85075514302773,92.2302543559681,"Alex Young",18333,622065
"Justin Topa","MIL",7.1,,90.82930232558141,,,100.7429411764706,,57.28399999999999,,,97.60527999999996,94.91520000000001,92.184,"Justin Topa",15145,623437
"Gregory Soto","DET",60.1,90.54057142857147,92.26823061630218,,,95.32075949367092,,53.49454545454546,,,106.38417122040069,87.98260473588346,92.16841530054653,"Gregory Soto",19677,642397
"Andrew Chafin","DET",57.1,86.10328125000002,93.465835694051,,,97.3063157894737,,45.13333333333333,,,95.68191964285711,95.92437500000004,92.09053571428566,"Andrew Chafin",12988,605177
"Zack Thompson","STL",34.2,91.98807692307693,,,,78.60400000000001,97.8668888888889,80.33666666666666,,,95.14563478260871,98.55394782608693,92.08695652173911,"Zack Thompson",25918,668868
"Kris Bubic","KCR",129,86.77681539807524,,,,,92.01589362625622,101.69964968152867,,,89.66071255774425,100.50861482407393,92.04834496397672,"Kris Bubic",21455,663460
"Edwin Uceta","ARI",17,104.09333333333332,63.940000000000005,,,,92.61960784313726,112.64556962025317,,,95.27479452054794,95.21232876712327,92.04643835616436,"Edwin Uceta",20539,670955
"Ryan Tepera","LAA",57.1,89.83801418439717,100.06899328859059,,,92.74592920353982,108,84.67128205128205,,,99.37642578125002,92.24904296875005,92.03025390624995,"Ryan Tepera",10291,572193
"Cole Ragans","TEX",40,82.18662379421222,,84.31620689655175,,,77.82684210526315,110.50161702127659,,,99.6072624113475,93.00507801418443,91.90292198581561,"Cole Ragans",21846,666142
"Dallas Keuchel","- - -",60.2,89.12293333333332,96.59563352826513,97.60988764044944,,77.96844470046084,,84.70084967320263,,,79.36589465124676,105.50104992717681,91.64921657972302,"Dallas Keuchel",9434,572971
"Thomas Szapucki","- - -",15,91.56135593220338,,,,,93.61742574257427,76.53999999999999,,,100.14522623138603,91.71488201603664,91.60988659793814,"Thomas Szapucki",21065,663378
"Ian Kennedy","ARI",50.1,96.43817142857141,,94.61888888888889,66.01571428571428,94.84666666666665,,58.41333333333333,66.01485714285714,,94.54595842956122,98.43736720554276,91.59600461893763,"Ian Kennedy",6986,453178
"Cole Waites","SFG",5.2,91.70328767123289,,,,91.30451612903225,,,,,111.98423076923078,83.99326923076924,91.58442307692306,"Cole Waites",25665,686972
"Kyle Barraclough","LAA",9,78.5107462686567,,101.55333333333334,,103.92730158730159,,,,,104.26187050359714,88.25669064748202,91.52244604316547,"Kyle Barraclough",13713,607457
"Adrián Martínez","OAK",57.2,,86.69401174168297,,,99.98482142857145,,109.16435714285711,,,85.16435695538058,105.39068241469818,91.51767716535436,"Adrian Martinez",21023,661309
"Bennett Sousa","CHW",20.1,80.82324675324676,90.68,,,99.3872727272727,,,,,100.90615384615386,89.96417582417581,91.50934065934064,"Bennett Sousa",21345,656986
"Josh Staumont","KCR",37.2,86.63514666666664,102.69841584158414,,,149.76,92.69841269841272,,,,97.45813186813183,94.01346153846153,91.50266483516484,"Josh Staumont",18335,622251
"David McKay","- - -",6.2,,92.1455421686747,,,107.02000000000001,108.53529411764706,,,,98.78912842105262,91.76549302144251,91.44444246913581,"David McKay",19814,641853
"Michael Kopech","CHW",119.1,93.45452784503631,,,,93.32421471172964,81.16033333333333,66.4376,,,102.01049751243777,89.06293532338312,91.33029850746271,"Michael Kopech",17282,656629
"Mitch White","- - -",99,84.31177835051547,87.00684684684687,,,106.45287846481877,87.96238907849829,83.30696969696969,,,88.68630426148009,100.77888911207442,91.32972318153891,"Mitch White",19225,669952
"David Phelps","TOR",63.2,95.97934523809523,86.48028368794326,79.93218309859157,,,,108.81209302325581,95.38651315789474,,89.82297964962609,100.95635196447537,91.32812907110905,"David Phelps",6316,475479
"José Ureña","- - -",97,72.96589147286821,96.53966467065868,,,98.85165829145728,,70.38161538461539,,,88.52292336559597,99.73587836974052,91.32291049078515,"Jose Urena",11589,570632
"Wily Peralta","DET",38.1,60.42282722513089,89.75394736842107,,111.19999999999999,106.10937198067631,,,,,92.04906160995972,99.63937113789065,91.32025492748512,"Wily Peralta",7738,503449
"Dany Jiménez","OAK",34.1,73.73294117647058,,143.14666666666665,,101.60126888217519,,,,,104.86546468401484,89.3671003717472,91.26576208178435,"Dany Jimenez",21170,666204
"Corbin Martin","ARI",22.1,92.80434042553193,,,,80.74367346938774,110.55432432432431,71.68647887323944,,,91.69500021990589,96.76560965240209,91.20321649000894,"Corbin Martin",19884,656686
"Anthony Gose","CLE",21,85.71873015873015,,,,102.19191176470588,,-28.360000000000014,,,106.14416452442158,85.56704370179949,91.18473007712082,"Anthony Gose",5097,543238
"Vladimir Gutierrez","CIN",36.2,78.45423529411764,,,,120.23466666666667,82.42923198942499,97.95695238095237,,,88.17206272430816,102.14429697035945,91.14375995154035,"Vladimir Gutierrez",19278,661269
"Matthew Liberatore","STL",34.2,88.07401785714286,83.55908396946566,,,102.98366197183098,97.29955985736119,90.96410958904109,,,94.29921330998249,96.30911507476762,91.07027395931566,"Matthew Liberatore",22294,669461
"Heath Hembree","- - -",22,68.10512077294688,,,,117.36696629213485,96.04333333333334,,,,97.62525252525253,90.69030303030303,91.03050505050507,"Heath Hembree",11632,592390
"Kyle Hendricks","CHC",84.1,93.60620111731842,83.80341346153847,,,,81.07169811320755,99.52818401937046,,,88.89611317944897,99.08732688011911,91.01413253909158,"Kyle Hendricks",12049,543294
"Cole Irvin","OAK",181,83.44580183861082,93.08552584670232,86.4226923076923,,,93.36203327171904,99.9523689727463,,,88.53143186180421,104.80509788867559,90.99319001919385,"Cole Irvin",19244,608344
"Yennier Cano","- - -",18,87.174,85.44126582278481,,,100.08803738317756,,86.52672268907563,,,91.53888324873094,97.61989847715738,90.95456852791878,"Yennier Cano",25911,666974
"JP Sears","- - -",70,86.50923076923077,,,,152.59,92.20585187341456,102.7289947089947,,,88.84377891665328,103.8118143136664,90.91056053065918,"JP Sears",23429,676664
"Hansel Robles","BOS",24.2,97.88219047619049,86.46,,,92.60647482014387,,69.22714285714287,,,91.99731132075473,96.31377358490565,90.86103773584904,"Hansel Robles",11801,570663
"Beau Sulser","- - -",22.1,83.6033846153846,,111.45487804878047,,,,89.12087719298246,79.05307692307693,,88.70922222222222,101.60249999999998,90.85627777777778,"Beau Sulser",23420,676641
"Roansy Contreras","PIT",95,88.93974059662777,,,,96.8983704298406,88.19168326220958,62.83043478260869,,,97.66019843403424,95.47943100190344,90.77858287706876,"Roansy Contreras",22810,672710
"Drew Carlton","DET",8.2,76.89625,109.47581395348836,,,75.21499999999999,,98.76571428571428,,,86.123,108.24566666666665,90.69250000000001,"Drew Carlton",19868,656290
"JoJo Romero","- - -",16.1,89.83864406779661,94.43457142857143,75.55499999999999,,81.21034482758623,,92.32475000000001,,,98.2502338070189,90.26323121614195,90.58532998351258,"JoJo Romero",19574,668941
"Cal Quantrill","CLE",186.1,87.2552380952381,87.74546423135463,93.24733333333334,,,97.01871999999999,88.92791907514452,,,89.9279642979746,101.74799176107103,90.57024373498108,"Cal Quantrill",19312,615698
"Jaime Barria","LAA",79.1,74.58115384615385,82.48439655172416,,,99.04358839815929,,94.04649350649355,,,87.42862006820259,102.56491683683832,90.53562021884626,"Jaime Barria",18356,642545
"Blake Taylor","HOU",16,91.73687500000001,,,,87.3632911392405,,,,,95.80131147540983,90.723868852459,90.5247213114754,"Blake Taylor",16418,642130
"Bryan Shaw","CLE",58.1,,75.84423728813559,94.64810298102981,106.23500000000001,85.42987844547166,87.27876543209875,39.65428571428572,,,93.60040694613198,96.40581131354293,90.49223820264757,"Bryan Shaw",8110,543766
"Ron Marinaccio","NYY",44,87.28421686746987,,,,101.7357037037037,,88.2569337979094,,,111.07902116402116,79.39240740740745,90.45484126984127,"Ron Marinaccio",23488,676760
"Spenser Watkins","BAL",105.1,77.10648648648647,67.166,103.31796536796536,,103.57028068518666,90.87886792452831,79.26394366197182,,,87.1885431264135,102.61705363575575,90.33756789518458,"Spenser Watkins",17489,657093
"Drew VerHagen","STL",21.2,68.8552688172043,98.66727272727272,77.88615384615385,,116.49434782608694,78.10285714285713,79.39575757575757,,,98.13148325358856,93.51593301435416,90.27803827751198,"Drew VerHagen",13424,572403
"Kervin Castro","- - -",12.1,92.7746913580247,,65.5611111111111,,,90.85220338983049,,,,84.19138075313806,100.29389121338912,90.2505439330544,"Kervin Castro",21656,665645
"Noé Ramirez","ARI",50,87.6021183800623,,,,,102.86980988593157,80.03675675675679,,,97.42610047846895,92.48521531100482,90.18066985645935,"Noe Ramirez",12800,598287
"Angel Zerpa","KCR",11,84.9174358974359,95.17466666666665,,,98.93121951219511,,89.2495652173913,,,84.37094339622641,101.36188679245284,90.16037735849056,"Angel Zerpa",22717,672582
"James Kaprielian","OAK",134,77.98104491292392,96.08557377049179,,,109.51636718750001,95.30575539568343,95.2761946902655,,,90.76686327077749,99.8387488829312,90.14592493297592,"James Kaprielian",18331,621076
"Jharel Cotton","- - -",43,83.37641791044778,,,,85.4303896103896,99.95176470588234,97.41313333333333,,,95.0370832518963,96.73906808134396,90.13274037879843,"Jharel Cotton",13654,605194
"Spencer Howard","TEX",37.2,82.79132183908047,,,,97.95053266331657,105.37499303482588,71.27416666666666,,,93.4816831635316,97.62579542598645,90.12645726603127,"Spencer Howard",23252,675921
"Jimmy Yacabonis","- - -",14,,100.5535260115607,,,77.3464220183486,,47.449999999999996,,,94.01260273972605,97.40328767123289,90.07198630136985,"Jimmy Yacabonis",15157,642231
"Hunter Strickland","CIN",62.1,78.16177858439202,89.73698630136987,96.28,,105.32142857142858,,88.1478787878788,,,92.22749306197963,96.2181128584644,89.97544865864934,"Hunter Strickland",7836,519326
"Zach Plesac","CLE",131.2,77.08554112554111,84.26400000000001,,,113.76921606118546,81.93049773755656,92.14155789473683,,,88.2767435576181,99.43344903404927,89.84369691521141,"Zach Plesac",19979,668676
"Joey Wentz","DET",32.2,85.84908496732027,,106.01983050847454,,,77.66346153846153,88.9624,,,94.80698010849912,97.00705244122965,89.77967450271247,"Joey Wentz",19962,666214
"Juan Minaya","MIN",9.2,79.59108433734939,,,,91.56148148148148,,102.1478125,,,98.02149425287357,90.13310344827586,89.74528735632182,"Juan Minaya",10341,573668
"Michael Pineda","DET",46.2,88.06198614318707,,,,101.42585987261147,,81.42964539007092,,,84.2842524005487,102.72090534979425,89.70661179698216,"Michael Pineda",5372,501381
"Domingo Tapia","OAK",17,85.52527472527473,101.39808917197452,,,95.57964285714286,,60.30033898305084,,,104.84082644628103,85.42446280991733,89.70330578512396,"Domingo Tapia",12178,593619
"Yoan López","NYM",11,79.54599999999999,,,,110.03914893617022,,6.824999999999998,,,97.78482051282053,91.80287179487178,89.6854358974359,"Yoan Lopez",17181,661255
"Ryan Weber","NYY",10.2,,89.12591549295776,,,99.124,23.64,61.50222222222222,,,90.55370078740157,107.03354330708662,89.67968503937009,"Ryan Weber",10160,543901
"Connor Overton","CIN",33,82.6216129032258,96.12588235294118,49.765,,95.2833103448276,20.702857142857148,90.1432183908046,,,84.63585011915215,102.135026840587,89.63511877586855,"Connor Overton",18376,656818
"Davis Martin","CHW",63.1,80.90975,,,,104.44028418169368,83.79178211009176,88.78778761061947,,,92.1564574132143,97.92573308830815,89.60197288626378,"Davis Martin",21448,663436
"Manuel Rodríguez","CHC",13.2,61.91333333333334,107.50160000000001,,,86.32200000000002,,-141,,,105.12078431372551,82.93803921568629,89.44137254901959,"Manuel Rodriguez",20794,655889
"Chris Flexen","SEA",137.2,83.6675489067894,81.06666666666666,99.0107949790795,,81.53325966850828,74.25772151898734,91.56326760563378,,,90.50583574197304,97.07744068024465,89.41255102955343,"Chris Flexen",13896,623167
"Jake Walsh","STL",2.2,,99.99000000000001,,,,39.91199999999999,112.33200000000002,,,89.49733333333333,96.34038095238097,89.34380952380953,"Jake Walsh",20227,673904
"Domingo Acevedo","OAK",67.2,73.68854460093897,99.92,,,97.82956268221575,,106.8371171171171,,,82.22445986124877,105.87508424182359,89.25268582755203,"Domingo Acevedo",17092,642758
"Hirokazu Sawamura","BOS",50.2,81.5121760391198,,,95.25121019108282,99.38543859649121,,,,,96.39308523409365,88.20384153661465,89.21104441776711,"Hirokazu Sawamura",27515,617228
"Silvino Bracho","ATL",4.1,77.73851851851852,,,,67.57166666666666,,110.79999999999998,,,76.40338461538461,105.53046153846154,89.08615384615383,"Silvino Bracho",15051,611093
"César Valdez","LAA",1,108.32,,,,76.82,,87.06,,,92.44624999999999,94.775,89.0775,"Cesar Valdez",9013,491624
"Robert Dugger","- - -",16,82.05875,83.07830508474578,,,108.92800000000001,90.4622641509434,77.3890566037736,,,82.21485915492957,104.31281690140845,89.00140845070423,"Robert Dugger",19191,667498
"Max Kranick","PIT",5,80.25399999999999,,,,96.83642857142857,105.27000000000001,,,,99.54552631578947,85.49184210526315,88.99657894736843,"Max Kranick",22175,668820
"Adam Oller","OAK",74.1,96.30320185614848,67.1976377952756,90.3604375,,87.19433333333333,88.22859259259258,86.62049689440995,,,90.53648518840069,96.32783468827411,88.80416742444216,"Adam Oller",20132,670124
"Jhon Romero","MIN",5,87.42081632653061,,,,88.62962962962963,,93.30571428571429,,,91.10719101123597,100.56674157303371,88.758202247191,"Jhon Romero",19940,664584
"Chris Archer","MIN",102.2,77.61868338557993,,,,98.45060759493674,92.87397849462366,84.99718631178705,,,91.39186307519641,91.13291806958475,88.72882154882157,"Chris Archer",6345,502042
"Madison Bumgarner","ARI",158.2,86.87917050691243,61.2525,101.46959432048682,,96.38,88.03688362919132,57.442280130293156,,,94.360184774575,97.65247597930527,88.69158167036215,"Madison Bumgarner",5524,518516
"Jack Flaherty","STL",36,84.57324921135647,87.37421052631578,50.97833333333333,,98.66854263206673,,9.20750000000001,100.2588990825688,,96.59688627603255,90.81866572275523,88.67330422676605,"Jack Flaherty",17479,656427
"Lucas Gilbreath","COL",43,87.16795883361921,,,89.28888888888889,93.36500000000001,,,,,99.80518891687659,87.62309823677583,88.67000000000003,"Lucas Gilbreath",21290,656458
"José Buttó","NYM",4,82.22,,,,,95.54,94.98,,,91.37081632653062,101.71714285714285,88.64693877551022,"Jose Butto",23313,676130
"Matthew Boyd","SEA",13.1,86.6134375,75.14222222222223,,,94.08709677419354,94.28666666666668,91.86611111111112,,,99.7161256544503,91.99874345549738,88.34209424083771,"Matthew Boyd",15440,571510
"Josh Rogers","WSN",26.1,85.248,97.84472727272727,,,93.43905962384954,,66.75761904761904,,,88.4673797450419,97.45320788519356,88.19954538812704,"Josh Rogers",18510,642028
"Ty Blach","COL",44.1,,87.90654054054055,103.80052631578945,,,86.74620689655174,75.63969696969696,,,90.23775048627772,102.68419755890942,88.18292017472872,"Ty Blach",14361,621389
"Jackson Tetreault","WSN",21,79.00170616113745,,108.32,,,76.91499999999999,79.398,,,90.15687671232877,96.83446575342467,88.17008219178082,"Jackson Tetreault",20565,676194
"Génesis Cabrera","STL",44.2,92.51873015873016,95.43162790697676,83.27250000000001,,,99.02960854092524,81.72046511627906,,,103.84899786780379,84.49117270788915,88.10782515991474,"Genesis Cabrera",17490,650893
"Chase De Jong","PIT",71.2,79.7035100548446,49.086666666666666,,189.38,100.04518950437316,88.9582156133829,98.59454545454547,,,91.05497865072584,96.1980700256191,88.10700256191286,"Chase De Jong",15036,608328
"Steven Brault","CHC",9,65.772,108.5909803921569,,,96.86979591836734,,53.879999999999995,,,95.68585987261147,88.65082802547768,88.07974522292994,"Steven Brault",15291,643230
"Marco Gonzales","SEA",183,81.14192864030859,,77.04661844484627,,,95.29989473684208,100.32795375722543,,,87.53313274336283,101.11638938053096,88.03449203539826,"Marco Gonzales",15467,594835
"Brad Hand","PHI",45,66.62878260869564,110.39652173913043,,,90.19350588235294,,,,,98.17808353808351,95.09434889434893,87.94385749385748,"Brad Hand",9111,543272
"Matt Swarmer","CHC",34,62.238365758754874,,,,105.40061855670103,,69.66166666666666,,,95.54152145156691,89.22152172643283,87.89089561623221,"Matt Swarmer",19705,664161
"Cody Sedlock","BAL",3,96.42,,,,165.7,,85.03999999999999,,,82.6349295774648,107.45154929577464,87.87690140845069,"Cody Sedlock",19357,642060
"Jesus Cruz","ATL",8.2,80.24842105263158,,,,98.31352941176469,,,,,98.19312883435583,92.26098159509202,87.78478527607362,"Jesus Cruz",20042,672911
"Foster Griffin","- - -",6.1,55.2837037037037,,109.2216,,,64.49627530364373,103.108,,,101.4623687101736,83.84727752142388,87.78125247198417,"Foster Griffin",16432,656492
"José Cisnero","DET",25,100.960522875817,73.61050359712229,93.0102222222222,,106.00062499999999,,46.2888888888889,,,101.33674418604647,88.4751162790698,87.72260465116278,"Jose Cisnero",6399,542585
"T.J. Zeuch","CIN",10.2,39.6,95.22019607843136,68.01142857142857,,101.21731343283581,,70.61375000000001,,,97.26016,92.16272000000001,87.54936000000001,"T.J. Zeuch",19269,643615
"Pedro Avila","SDP",4,105.03,97.58,,,97.94,88.0657142857143,60.72,,,88.41142857142856,101.59571428571428,87.52999999999999,"Pedro Avila",18864,658648
"Dane Dunning","TEX",153.1,61.19333333333333,92.56421259842521,85.5079605263158,,82.01770212765958,,85.81324271844663,158.16,,89.12123719464144,95.2878723404255,87.47124507486214,"Dane Dunning",19409,641540
"Michael Plassmeyer","PHI",7.1,79.99333333333333,,,,109.6,,90.92074074074073,,,79.92868686868687,109.13111111111108,87.45939393939393,"Michael Plassmeyer",23191,674681
"Connor Seabold","BOS",18.1,100.95705583756346,,,,73.56634146341463,76.56,69.70746666666666,,,85.68702702702703,100.98837837837839,87.44172972972973,"Connor Seabold",19695,657756
"Cory Abbott","WSN",48,83.14655813953489,,,,87.70625550660795,,,95.85372340425532,,89.88359261251568,95.00387135475248,87.22137291147081,"Cory Abbott",20277,676265
"Tyler Gilbert","ARI",34.1,88.41718750000001,91.05223300970873,92.87346938775512,63.35232876712329,,,,80.5415625,,92.07265922612825,95.58107114492329,87.22011307110313,"Tyler Gilbert",17964,656457
"Gerardo Reyes","LAA",2,81.67,,,,105.36181818181818,,,,,96.6663829787234,95.54,87.21489361702129,"Gerardo Reyes",16306,622103
"Kyle Freeland","COL",174.2,99.60333333333334,74.81959119496855,,,90.12160256410255,,75.46428940568475,88.57288201160542,,84.39131791907512,101.10002312138728,87.144225433526,"Kyle Freeland",16256,607536
"Angel Rondón","STL",5,76.46000000000001,41.36,,,109.72,,103.34,,,78.82720930232557,101.69953488372093,87.09093023255815,"Angel Rondon",22036,667373
"Sam Selman","OAK",18.1,75.65197183098591,86.15285714285713,,,99.02906474820145,,,,,93.48837662337662,94.90733766233767,87.03987012987012,"Sam Selman",13397,572125
"Amir Garrett","KCR",45.1,73.00953642384108,53.761702127659575,,,97.33770419426045,,,,,94.30848258706469,88.88955223880599,87.03509950248751,"Amir Garrett",14375,607237
"Drew Hutchison","DET",105.1,77.12262430939228,75.06821782178217,,,104.41776780209506,,78.70766666666667,,,85.22909133976943,99.43745445309045,87.02086187090963,"Drew Hutchison",10732,571800
"Justus Sheffield","SEA",11.2,53.66,92.74571428571429,,,85.22253968253969,,101.0925,,,92.74234636871508,92.23888268156426,87.00458100558659,"Justus Sheffield",17285,656954
"Max Castillo","- - -",39.1,85.81689552238805,,,,97.60809160305345,,82.70268398268398,,,85.52075829183896,98.66629555236729,86.85104667060511,"Max Castillo",21956,666721
"Jerad Eickhoff","PIT",4.1,74.64,,,,107.03999999999999,75.48,45.76,,,90.56192771084339,99.47903614457829,86.8501204819277,"Jerad Eickhoff",12664,595191
"Norge Ruiz","OAK",19,75.4336645962733,,,,89.59122302158273,,108.67363636363635,,,89.53005464480874,96.48612021857922,86.8045355191257,"Norge Ruiz",19580,650204
"Luis Frías","ARI",17,81.22720720720719,,,,96.90827586206898,,88.60888888888888,,,98.13213483146068,86.30808988764045,86.70999999999998,"Luis Frias",21997,666818
"Jacob Lemoine","OAK",16.1,35.892903225806464,97.81309941520469,,,87.04594594594595,,66.36727272727272,,,86.03973154362414,98.80489932885905,86.57322147651006,"Jacob Lemoine",19785,621082
"Jhoulys Chacín","COL",47.1,69.05855072463771,81.6232028469751,,,88.37828054298643,97.7098969072165,79.17809523809525,,,89.84951530612241,94.81852040816328,86.55793367346942,"Jhoulys Chacin",2608,468504
"Travis Lakins Sr.","BAL",10.1,90.72682926829268,51.34,101.88550000000001,,97.2090909090909,47.79111111111112,59.39913043478261,,,95.14663461538461,91.56721153846154,86.52394230769231,"Travis Lakins Sr.",18600,664042
"Miguel Sánchez","MIL",13.1,76.22341463414632,,,,77.97157894736843,,95.40672727272728,,,92.5947619047619,90.84990476190472,86.49542857142856,"Miguel Sanchez",20074,667376
"Enoli Paredes","HOU",3,82.30326530612244,,,,111.71000000000001,,,,,86.58877192982455,96.46245614035087,86.43052631578948,"Enoli Paredes",20447,660600
"Oliver Ortega","LAA",34,85.96737160120847,111.2169230769231,,,72.110625,86.68575916230367,,,,89.78927433628317,98.18031858407083,86.25684955752209,"Oliver Ortega",21025,661383
"Sean Newcomb","- - -",27.2,83.83776315789474,,104.45833333333333,,,48.345172413793094,82.58222222222223,,,97.29159420289857,89.51481884057972,86.1938768115942,"Sean Newcomb",16943,656794
"Alex Colomé","COL",47,71.24064000000001,,88.9087444608567,,,,,,,90.51214017521902,92.60515644555693,86.17479349186482,"Alex Colome",6661,517008
"Devin Smeltzer","MIN",70.1,73.22687782805431,40.752,87.74163636363637,,97.23466666666667,104.25108910891088,90.94531034482759,,,87.65933496669916,99.10465526821933,86.05107286854096,"Devin Smeltzer",19487,656970
"Jose Alvarez","SFG",15.1,85.57090909090908,75.11453237410072,,,98.75925925925925,,98.430625,,,96.57176470588232,87.38426470588233,85.74220588235293,"Jose Alvarez",5358,501625
"Reiss Knehr","SDP",13.2,100.28322033898304,143.28,128.81538461538463,,69.52,89.08025210084033,32.06608695652174,,,85.29466812204377,97.55733977857477,85.71843858828422,"Reiss Knehr",21541,663753
