Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Matt Wisler","ATL",32.1,72.99746010844363,107.24131237475221,68.06841277837582,112.98239804706847,66.23452624530242,97.30581310547824,123.7139348095218,128.16837289269245,114.49122672206337,72.84562598989869,188.4832325449426,121.39975695600026,143.56442920072075,95.36888254478174,70.75022442040375,140.85067322018324,"Matt Wisler",12804,605538
"Héctor Santiago","MIN",70.1,78.63629948418316,123.48006661825754,63.683394424583426,146.68284006570963,76.0008802678652,119.34174945137612,101.17756966209312,107.77947989246212,89.07852513092284,99.22477644527477,127.47812647369247,136.19833436589272,139.60725874148997,91.32322111360308,69.72765103159857,140.71227465649102,"Hector Santiago",4026,502327
"Bronson Arroyo","CIN",71,67.99697517231004,71.37800082964266,95.2632092500985,236.67949357092297,64.3739004621827,67.57477279033164,123.99112743174818,117.7777622852348,101.90934693885039,93.06097149812082,165.5731228733339,157.92286050855085,134.22163008411536,103.84804363184814,67.51143647230109,140.06190956729293,"Bronson Arroyo",978,276520
"Zach Lee","SDP",8,80.46308488924674,266.72831094059427,30.16668293724231,91.32741055831546,67.40941783359608,223.45650131094263,96.25101059176325,148.00390925731094,90.04016514478059,103.66919378311647,133.59838732348356,146.3870872935733,174.29393138178392,54.427695497253616,90.475852931013,139.33309028271813,"Zach Lee",11468,545346
"Steven Okert","SFG",27,87.41671212452233,108.6671235870833,80.44448783264616,81.17994585466151,85.88035990684352,106.75728966545435,91.62355815946695,95.92848966923295,88.90041621889729,81.41851691105981,136.52622990503852,110.96153004410732,129.11228347871202,105.41060056809368,67.46645875436816,139.19742025933718,"Steven Okert",13580,595345
"Tyler Clippard","- - -",60.1,129.41640215219425,143.94639365514507,89.90596861219264,113.99662264965325,126.39718573232905,140.5881975560826,80.87322745099281,97.0316119250409,84.05664854636075,98.13898345912231,110.61763536757852,102.76541710721047,107.27824686466298,83.48394563892568,75.0123015232435,138.78866202017468,"Tyler Clippard",5640,461325
"Francisco Rodríguez","DET",25.1,98.45769843940234,121.64571010795508,80.93807526344473,244.3427807356959,90.33471197790412,111.60965652916919,116.24511878293045,124.43224927232903,100.63465812088039,90.6659141140962,176.6201594814654,166.17747425547165,130.14275430480475,95.32179890752793,69.58972551647402,138.660034899839,"Francisco Rodriguez",1642,408061
"David Paulino","HOU",29,127.1437393966892,67.62330189324153,188.0176407503059,189.73227289294846,123.10559269584299,65.47555203499627,118.25949700764133,111.28748723650641,119.97411485987581,95.34176635943345,154.1177656754541,118.25374302542204,93.605456908033,95.32179890752793,69.58972551647402,138.660034899839,"David Paulino",17418,600944
"Yacksel Ríos","PHI",16.1,111.6630555622756,146.9727414223288,75.97534958396828,178.92717007370632,107.27023824571474,141.19083761663936,93.05517625570863,108.73756499293296,85.5531137256055,119.64982051724067,101.30029504143482,133.3901720489911,118.46706640796198,85.19117583779,77.24420627762542,138.40109624680358,"Yacksel Rios",15007,605441
"Zac Rosscup","- - -",7.2,139.93579926341891,0,,190.59633433732623,143.94719476399987,0,111.66621150685035,86.87185944377167,117.05221468821479,110.96555927631984,94.23701563611597,86.49363685420366,66.49463370764683,93.30462106237016,74.02569774881874,137.80195732706713,"Zac Rosscup",9419,573127
"Marco Estrada","TOR",186,102.61568511129104,106.94037417490014,95.95597902667353,114.62990546898675,101.2013859690421,105.46646875689977,100.86206759337486,103.70412282201936,99.74762604964553,99.07648138401618,114.19814547990256,103.59077851817165,115.96708667327904,96.02460247496897,70.02418764584391,137.75528755078912,"Marco Estrada",1118,462136
"José Leclerc","TEX",45.2,142.48397522777532,245.390097699401,58.06427140989048,60.243462266163505,139.0369046917756,239.45344744227205,58.230038954753326,103.54214081000454,69.15558617690998,102.67464451144323,82.52208258133321,98.25603029967463,119.00067818410633,51.508523909735494,91.45249762335659,137.0093203030385,"Jose Leclerc",14524,600917
