Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",175,0.9142999078186465,,,,,-1.736601614035093,1.6983543926814817,1.7106240235486077,,,8.087125778198242,,,"Clayton Kershaw",2036,477132
"Jorge De La Rosa","ARI",51.1,0.24831446271445884,,1.824550674511836,1.1212672624323103,,9.512763222058613,,-4.1236796162345195,,,,,,"Jorge De La Rosa",2047,407822
"Chad Qualls","COL",16.2,15.861646831035614,,,,,-1.3107311927666099,1.5743495666817444,,,,,,,"Chad Qualls",2170,430589
"Adam Wainwright","STL",123.1,-0.4650591931691984,,-0.2597955237346817,,,0.6885926974447151,,-0.638686431397637,,-4.528748616576195,0.6963106951760974,,,"Adam Wainwright",2233,425794
"Blaine Boyer","BOS",41.1,1.5105193899583447,,,,,-1.3855945496332078,-0.5908505653771828,0.1268879422601664,,,,,,"Blaine Boyer",2237,430641
"Héctor Rondón","CHC",57.1,0.44675203470083386,,,,,-3.3376137415568032,2.3063301706180517,,,,-7.0438274315425335,,,"Hector Rondon",2391,444468
"Corey Kluber","CLE",203.2,1.0913844367854701,,1.186989385690262,,,-0.8304337304410399,,4.835196374689491,,,4.660832617017958,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",186.1,0.5037418381992356,,1.288342909379439,,,1.047135395790214,,-1.5898647687293048,,,-3.5248949414207824,,,"Lance Lynn",2520,458681
"Carlos Ruiz","SEA",1,,,,,,,,-1.1372480541467667,,,-10.509041945139568,,,"Carlos Ruiz",2579,434563
"Jhoulys Chacín","SDP",180.1,-0.8066262409185908,,,,,-0.027324729209961592,1.8749727415082975,2.9599533242694402,,,-2.3256397247314453,,,"Jhoulys Chacin",2608,468504
"Brett Cecil","STL",67.1,0.14714941086358582,,-0.1436646209984291,,,-1.511133577405792,,,0.6486745689446007,,3.2256241887807846,,,"Brett Cecil",2660,446399
"Rick Porcello","BOS",203.1,-0.5773568514299945,,,,,-0.6943087900820885,0.6887018053155196,-0.6754926696106307,,,-2.0316084933026404,,,"Rick Porcello",2717,519144
"Fabio Castillo","LAD",1.1,-2.9442050059636435,,,,,,2.1817510326703387,,,,-13.880101839701334,,,"Fabio Castillo",2826,503566
"Santiago Casilla","OAK",59,-0.29788200245347135,,,,,-1.0773000099676118,0.6532959958426973,,1.8875537941989289,,-2.0775337608493105,,,"Santiago Casilla",2873,433586
"Luis Avilán","LAD",46,4.431472105138442,,,,,0.16362617868895926,,-0.6526014289340457,,,0.9255869131462248,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",62,1.2455889004379956,,4.318779706954956,,,0.5733493818055599,,0.4607959879630523,,,,,,"Zach McAllister",2895,502083
"Jeff Locke","MIA",32,-1.0840938964360198,,,,,-2.149002406061912,,,-1.5150860864288953,,0.3163141055698812,,,"Jeff Locke",2929,502046
"Josh Ravin","LAD",16.2,-1.4725945119200081,,,,,-3.719875978869061,4.74543477974686,,,,-15.849867463111877,,,"Josh Ravin",2951,502051
"Mitch Moreland","BOS",1,-42.197901010513306,,,,,8.916391266716852,-41.99576377868652,-0.734891618291537,,,,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",68.1,,,2.498879303803315,,,0.021871642181367584,4.268852064881144,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","- - -",66.2,,,,,,0.7991436794742509,0.5263153608743246,,,,-2.358555421233177,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",200.2,0.6381662765351853,,3.4258705654224766,,,0.9201755014698156,3.597093209987733,0.5770431780347637,,,2.006898391273827,,,"Max Scherzer",3137,453286
"David Price","BOS",74.2,0.5703027275475588,,-0.34560625369732195,,,1.1509485642115276,,,2.010005373846401,,0.39633268809450267,,,"David Price",3184,456034
"Will Harris","HOU",45.1,-8.523682285757626,,0.956617377021096,,,,,2.468630900749793,,,,,,"Will Harris",3192,501789
"Chris Young","KCR",30,-3.6951654863149317,,,,,,-1.1398705908961029,,,,-0.37360377609729767,,,"Chris Young",3196,432934
"Ervin Santana","MIN",211.1,1.006879144493232,,,,,-1.4427702682756154,1.8362729567394271,,,,-0.7121845581611239,,,"Ervin Santana",3200,429722
"Francisco Liriano","- - -",97,-0.930541875411053,,,,,-1.5549996973937041,0.524362614146331,-4.677638908227285,,,0.275475691471781,,,"Francisco Liriano",3201,434538
"Jean Machi","SEA",7.2,3.4776192085415705,,,,,-3.744205335776011,0,3.650896657596935,,,-2.692388860802901,,,"Jean Machi",3220,466948
"T.J. McFarland","ARI",54,-4.49310839176178,,,,,0.039313763182684286,0.13262048240535515,,,,-0.7159327491394524,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",37.1,-3.884503168937487,,,,,0.924088614327567,2.4961625376055316,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",207.2,1.6354971135582634,,-1.600153513357673,1.0939160836138848,,-0.3852837379016573,0.3066164050950117,,0.3930238807726206,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","- - -",54,0.4038227703234162,,,,,0.7714336194718878,3.178554090834756,,,,1.112762913107872,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",105.1,-1.6626622504794721,,0.7847444335026528,0.5315343893709636,,-1.7669692050502153,-3.8453885337762665,-2.541055647950423,,,2.1346065639094873,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","- - -",59.2,0.47735789693503017,,0.2776975078242166,-0.8635486712296043,,-2.4164579808712006,-0.4312938079237938,10.271904945373535,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",60.1,1.3975210611332844,,,,,-0.29906837100332434,1.8053651625110256,4.318779706954956,,,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",114.2,-0.8989869688565914,,,,,1.084778987444364,0.8477261184838771,0.14177760481834412,,,-1.2360911850224843,,,"Matt Garza",3340,490063
"Miguel Montero","CHC",1,4.531621560454369,,,,,-4.185768589377403,,,,,-9.486648440361023,,,"Miguel Montero",3364,471083
"Ubaldo Jiménez","BAL",142.2,-0.33820315677451696,,-1.1764213088012878,-0.8938344749244483,,-1.8327899035830737,-0.7305444526257321,-1.8604722889986904,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","TBR",30,-1.7698655674113564,,,,,-2.5382809914075413,0.7575799707780805,,,,,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",146.1,-0.13097950996453228,,,,,0.480822088189626,0.659959002450086,-9.000356197357178,,,1.3866799611311693,,,"Danny Duffy",3542,518633
"Clay Buchholz","PHI",7.1,-3.5766546924908957,,-4.660397066789515,,,-2.8716273605823517,,-5.117940902709961,,,-0.16220148652791977,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",64,0.3010741507399817,,,,,2.4729531386802934,1.0713869705796242,-0.9803102566645695,,,-3.042856454849243,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",197.1,-1.1022418887473546,,,,,1.3211141389724603,-1.6069139530456145,,,,-2.655600345495975,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",57.1,-0.35208762870004523,,0.43687905050767484,-1.7209464063247044,,-3.4082734223568076,,0.14624318337058,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","ATL",56.2,-2.055365255434219,,,,,-0.5894487995212361,,1.6097360690736953,,,0.7466134817703911,,,"Jim Johnson",3656,462382
"Mat Latos","TOR",15,-1.81410136046233,,,,,-5.675811352937118,-2.2627434173187653,0.41326340287923813,,,-0.1285096985243616,,,"Mat Latos",3815,502009
"Ricky Nolasco","LAA",181,-1.3047649402811068,,,0.9553271454650087,,-1.516251048382575,-0.6707124155752741,,-0.004248105586613512,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","STL",18.1,-7.835022807121277,,,,,0.6867087867162,2.0831935935550265,1.6107932576593362,,,8.150275853963999,,,"Zach Duke",3840,435043
"Rubby De La Rosa","ARI",7.2,-3.0541523810355895,,,,,-0.5511687137186527,2.210962566836127,,,,-9.13190022110939,,,"Rubby De La Rosa",3862,523989
"Casey Fien","- - -",12,-3.922275205453237,,,,,-3.652423620223999,-4.344899786843194,-5.2879654336720705,,,,,,"Casey Fien",3926,502272
"Edward Mujica","DET",6.1,-11.363739552705185,,,-1.7834710624982726,,8.874229590098064,-35.215163230895996,,,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","MIA",92.1,-1.897156925101555,,,,,-0.10651534384077375,,,-1.0396116081325486,,2.5300797480170862,,,"Edinson Volquez",3990,450172
"Enny Romero","WSN",55.2,0.47505380564214644,,4.990375638008118,,,,-1.7785346396615571,-3.969336673617363,,,,,,"Enny Romero",4001,544836
"Yusmeiro Petit","LAA",91.1,0.7798567462197454,,3.4963912727159747,,,1.4533297883139717,,0.6815298630373321,,,3.586967629298829,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","MIN",70.1,-0.005636125182112058,,-5.597346256940792,,,-0.8112544928278241,-4.016470595409995,0.7901228454015027,,-42.033109068870544,2.8463297960709553,-1.4516017375848231,,"Hector Santiago",4026,502327
"Brian Duensing","CHC",62.1,-0.2990337173923168,,,,,3.4492195868978697,0.16631591651174757,-0.7725233579204029,,,2.263885035234339,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",60.1,-1.7459651130941969,,,1.3385288463616223,,2.3663244194747337,0.9007410194634566,,,,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","MIA",55.1,0.830376148223877,,,,-0.7341017124623905,,23.017671704292297,-0.9295433936034434,,,,,,"Junichi Tazawa",4079,547749
"Dan Runzler","PIT",4,1.81174303094546,,,,,-6.662853558858235,-9.83568373180571,,,,,,,"Dan Runzler",4080,502130
"Luke Gregerson","HOU",61,-1.8240489065647125,,,,,-0.09331891999865737,-0.052581562310861786,,,,0.4481728587831769,,,"Luke Gregerson",4090,502381
"Derek Holland","CHW",135,-0.855125429415856,,,,,-1.8522633909507158,-1.951345902036976,,-0.35585278466640285,,-1.4191576078826307,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",168.1,-2.576512621160139,,,,,0.6984832256871879,-2.280605997000466,0.4236740943713066,,,0.8653863341407438,,,"Jake Arrieta",4153,453562
"Edward Paredes","LAD",8.1,1.7166747152805326,,,,,0.8602343499660492,2.611214114773658,,,,-1.8966257572174072,,,"Edward Paredes",4168,487675
"Jered Weaver","SDP",42.1,-2.906368672847748,,,,,-2.7236341559973947,-4.01664400100708,-1.792014358390091,,,-0.1404264341976683,,,"Jered Weaver",4235,450308
"David Hernandez","- - -",55,0.948934243359697,,0.521053789835896,,,2.9205390385219028,,2.641744090911539,,,,,,"David Hernandez",4259,456696
"Mark Melancon","SFG",30,-1.3474895882962354,,-0.06871075405702963,-5.065987259149551,,,,,-0.4643579324086507,,,,,"Mark Melancon",4264,453343
"Matt Albers","WSN",61,1.769443853896539,,,,,4.310082564304444,-0.09033780485864669,-2.4164579808712006,,,-0.17961911987840082,,,"Matt Albers",4300,458006
"Justin Wilson","- - -",58,1.1030167180138666,,1.1841673043466383,,,-1.0283928168447394,-0.619274788236214,,,,0.027313269674777985,,,"Justin Wilson",4301,458677
"Tyler Chatwood","COL",147.2,-1.097051161682634,,0.8703546734148516,,,0.05306706000145645,,0.6422975825702573,,,1.1713136560641804,,,"Tyler Chatwood",4338,543022
"Craig Breslow","- - -",35.1,-0.6819346750324423,,,,,-0.15197059717671624,,1.5745759794586582,,,-3.416058995308132,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","- - -",164,0.34249375606405325,,0.43816393080316945,,,0.2914798402868045,,,0.021403647483663354,,-1.6018403951357223,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",160,-1.7926947411070477,,,,,-2.288926124572754,2.3920411810674085,-2.6334929234773212,,,-1.347052020791136,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","KCR",180.1,-0.3323556909223845,,,,,-0.1436102579082299,-0.04906385088955851,-1.097344351815177,,,-2.1293109822496077,,,"Jason Hammel",4538,434628
"Chris Smith","OAK",55.2,-2.0639837800570606,,,,,-0.9268542751669884,,-7.415013055543642,0.7581227673934057,,-0.13639478692932733,,,"Chris Smith",4544,434672
"Brandon McCarthy","LAD",92.2,0.34506638273060747,,1.008671212058536,,,1.2461451361480267,-2.7690447512127103,1.0132831775873803,,,-0.22030330791666702,,,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",146.2,1.4840271893669579,,-0.6826727227731185,-1.3121594377115469,,-0.3792025365036277,,2.2964874785971254,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","- - -",62.1,,,,,,1.417820327422198,3.0196209343112246,,,,-5.563560004035631,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",11.2,,,,,,0.5195975303649902,1.4189317351893376,,,,12.941145896911621,,,"Nate Jones",4696,518858
"Matt Cain","SFG",124.1,-0.8080543070049077,,,,,-1.4195591283830702,-2.5701805881478568,0.061618057186998414,,,0.24179839425616795,,,"Matt Cain",4732,430912
"Jonathan Broxton","STL",15.2,0.3532852832373087,,,,,-5.209548813956125,-2.402177745220708,,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",86.2,-1.2787133953643084,,,,,0.03718439107521987,3.6314956073103284,-0.5433842137053206,,,-0.6323603944405497,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",77.2,0.7729294158074549,,,-0.14135602890975832,,-0.2268230592882311,-1.0205655915966592,,-1.5512161254882812,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",135.2,1.4779624873644683,,2.0532072480045147,,,-1.648571945372082,-0.35901444573556224,0.061521547984747675,,,9.57997270992824,,,"Rich Hill",4806,448179
"Joe Blanton","WSN",44.1,-3.1081298987070722,,,,,-1.250784608382213,-0.15541772961159775,-0.04362692790372031,,,1.7398369514336018,,,"Joe Blanton",4849,430599
"Mike Montgomery","CHC",130.2,1.4806961429627075,,-0.8187876654821531,,,,,0.3096159780868376,,,2.22543780842135,,,"Mike Montgomery",4869,543557
"Brandon Maurer","- - -",59.1,-0.9614426616235828,,,,,6.667957603931426,-0.6369867651757588,,,,-0.4964792809518827,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR",59.1,,,,,,1.5123520237300336,1.6620181535890965,,,,-3.741377592086792,,,"Peter Moylan",4891,493247
"Jon Lester","CHC",180.2,-0.5674711087854897,,1.4520594608689645,,,-0.6598533003156718,,-0.3328532998154803,,,-0.5812319597803561,,,"Jon Lester",4930,452657
"Fernando Salas","- - -",58.2,-0.6541470394415014,,,,,31.238893667856853,,,-0.18656832226634731,,-0.2871376938290066,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX",148,0.7213725221863341,,1.3839470197076666,,,-0.41480661544375164,,-0.6507584881224361,,,1.4636500609968497,,,"Cole Hamels",4972,430935
"Fernando Abad","BOS",43.2,-0.0698796397930867,,,,,-3.3924906293331585,,,3.2467634566707315,,2.4758992167566554,,,"Fernando Abad",4994,472551
"Jake Diekman","TEX",10.2,0.9690865557244484,,,,,-1.0563032592044157,3.5583102703094482,,,,,,,"Jake Diekman",5003,518617
"Josh Fields","LAD",57,1.876656734417716,,,,,,,,-1.3887717063168445,,-2.693093093958768,,,"Josh Fields",5070,451661
"Jeurys Familia","NYM",24.2,0.9300585543171744,,,-5.5643123129139775,,1.1039709537587268,1.0972416959702969,,,,,,,"Jeurys Familia",5114,544727
"Ernesto Frieri","TEX",7,2.1707134587424144,,,,,-8.323361724615097,-1.7011923845424208,,,,8.93450038773673,,,"Ernesto Frieri",5178,457117
"Mike Pelfrey","CHW",120,10.747809708118439,,,0.007275689032769973,,-1.4082319413622222,-0.5101026498156486,0.27156108717995076,,,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","PIT",68,1.6872933257518885,,0.5244753114693529,,,-1.0179779208298272,-2.7002302693649076,1.6527094624259255,,,-0.11433760325113933,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA",67.1,2.495582720723015,,,0.7278094362856736,,10.481355339288712,,-0.6731474536588822,,,,,,"Blake Parker",5224,453284
"Jon Jay","CHC",1,,,,,,,4.065039066167978,-2.24655419588089,,,,,,"Jon Jay",5227,445055
"Wilmer Font","LAD",3.2,-4.935496807098389,,,-4.78186309337616,,-2.168076908266222,-6.522631645202637,-10.246496068106756,,,,,,"Wilmer Font",5257,521655
"Chris Tillman","BAL",93,-1.6016746190056872,,1.8546792013304576,,,-2.582291816220139,-1.0973577686600542,,-4.50246681769689,,-0.06517397917129776,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",48.2,1.7709826335254277,,-2.647420883178711,,,0.1710193208706232,-2.6918253383120976,1.258121837269176,,,0.30148327350616455,,,"Jose Alvarez",5358,501625
"Michael Pineda","NYY",96.1,-0.4467024712704708,,,,,-9.952399134635925,0.0986405200111988,,,,-0.8309400743908353,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",132,1.4211911255132048,,,,,0.9589634563439707,1.3709015697598173,,-2.414141653571278,,1.4649264740221428,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",64,0.7904311803382212,,,,,-1.2971144118067306,0.19478451519112314,,,,0.0732967701122051,,,"Pedro Baez",5420,520980
"Jesse Chavez","LAA",138,-0.6934642917231509,,3.878779980269345,-0.08716434240341187,,-1.8221243375840457,-0.7603016576251468,0.5274482952651157,,,0.298210271485933,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",57.1,-0.6610342779675046,,,,,0.16128502545818205,2.829296857315973,,,,4.7046273946762085,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",111,-0.3056345523243219,,1.9687650990446208,,,,,0.5066958173361524,,,-1.9232498274909124,,,"Madison Bumgarner",5524,518516
"Boone Logan","CLE",21,-0.2653895318508148,,,,,-0.49261152744293213,1.4990994863421003,,,,,,,"Boone Logan",5525,457429
"Nik Turley","MIN",17.2,-2.6403955221176147,,,,,,,-1.5660827500479564,,,-16.319166951709324,,,"Nik Turley",5530,543867
"Tyler Clippard","- - -",60.1,-1.2580140363292287,,,0.18374388216784174,,4.318779706954956,-1.0997107376654942,,,,1.4675481875139968,,,"Tyler Clippard",5640,461325
"Henderson Alvarez III","PHI",14.2,0.2606612050308372,,,,,3.424960483204235,-0.8554429747164249,-13.684487342834473,,-10.783959428469341,-1.5947827787110298,,,"Henderson Alvarez III",5669,506693
"Junior Guerra","MIL",70.1,-1.3338320144188447,,,0.10096512588800169,,-0.34499162161200614,-1.6136359812608407,,,,,,,"Junior Guerra",5702,448855
"Eric O'Flaherty","ATL",18.1,0.3656998607847426,,,,,-2.6220736438280916,0.42101053964524043,,,,,,,"Eric O'Flaherty",5746,447714
"Hernán Pérez","MIL",1,0.7552017271518707,,,,,,,,,-0.37360377609729767,,,,"Hernan Perez",5751,541650
"Bruce Rondón","DET",15.2,-1.577367296644077,,,,,-9.14932138779584,0.623504611534801,,,,-2.3352636893590293,,,"Bruce Rondon",5766,541652
"Jhan Mariñez","- - -",58.1,-4.531178897932956,,,,,-1.2030741015633384,3.226334871683579,,,,1.2291521058046728,,,"Jhan Marinez",5830,501697
"Jason Motte","ATL",40.2,-0.08879784080717298,,1.7008061283145133,,,-0.23338912531386974,,,,,-2.590111792087555,,,"Jason Motte",5861,435400
"Danny Salazar","CLE",103,0.5526388149317821,,,,,-2.495716609303515,2.5101500435879354,-2.9122082353795613,,,2.2097986899484874,,,"Danny Salazar",5867,517593
"Jesús Sucre","TBR",1,4.318779706954956,,,,,-10.638728737831116,,-2.483789622783661,,,-0.844120979309082,,,"Jesus Sucre",5942,491696
"Randall Delgado","ARI",62.2,1.5495241989735433,,-3.969336673617363,,,1.6849035440489304,-4.026777409017086,2.3522491566836834,,,0.6548691889364943,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR",59.1,0.12139382965881423,,,,,-0.36150573899871424,-1.4816875769713216,,,,-0.2519136837550572,,,"Kelvin Herrera",6033,516969
"Albert Suárez","SFG",31.2,0.225141078997881,,,,,1.1858879725138347,-0.38738823854006255,1.0265153350559533,,,0.2265727107829236,,,"Albert Suarez",6175,544150
"Dellin Betances","NYY",59.2,0.4128953213748254,,,,,,-4.49310839176178,6.32864305342751,-0.34164043794195337,,,,,"Dellin Betances",6216,476454
"Kyle Kendrick","BOS",8.1,0.38750767707824707,,-0.8916710317134858,-4.287355034439652,,-1.6566067525785262,-5.241467672235825,,,,,,,"Kyle Kendrick",6230,452718
"Diego Moreno","TBR",5.2,2.964237896171776,,,,,4.813855555322435,-3.029049374163151,-20.67773540814718,,,-1.471299369160722,,,"Diego Moreno",6238,514981
"Trevor Cahill","- - -",84,-2.5493923461798467,,-3.482041592839398,,,-1.1527640131531554,,,1.1744223199449144,,-0.5885388621420313,,,"Trevor Cahill",6249,502239
"Scott Feldman","CIN",111.1,-0.698311369994591,,-0.5884160966049006,,,-1.1347663680783722,,1.5468154567303045,,,-3.557018133310171,,,"Scott Feldman",6283,444857
"David Phelps","- - -",55.2,-0.5228291623867476,,1.0690367397140055,,,-0.2535515870803442,,,2.2765540821667023,,-14.685588081677755,,,"David Phelps",6316,475479
"Al Alburquerque","- - -",18,1.2928277692374062,,,,,2.4859409825301464,3.251495061220823,,,,-4.660769775509834,,,"Al Alburquerque",6324,456379
"Chris Archer","TBR",201,-0.20813504558297533,,,,,,1.3065514741120514,,,,-1.140179651560801,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR",143.1,-0.03267887936595784,,-0.26955567543802694,-0.571284076284031,,,1.6857569907611107,1.5130457535288693,,,,,,"Jake Odorizzi",6397,543606
"Vance Worley","MIA",71.2,0.1320646707704681,,-0.8870374999548258,,,-0.6073644143024474,,,-6.8153970298312965,,-19.143019119898476,,,"Vance Worley",6435,474699
"Steve Cishek","- - -",44.2,-1.3933420181274414,,,,,2.424604317237591,1.9838333129882812,,,,3.9253640174865727,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",33.1,-0.43084093115546485,,-4.051236072218561,,,-3.192897140979767,,-1.6511852482715286,,,-1.2685091599174168,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR",179.1,0.538731614748637,,,-1.2567127866698016,,0.7113445443914596,,,0.7035371073751381,,,,,"Alex Cobb",6562,502171
"Tom Koehler","- - -",72.2,0.199878692682245,,,,,-2.9674406422943367,-0.8382886990733531,,-0.802766482035319,,-3.0109115455248583,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","SEA",31.1,0,,,,,0.6377300689850364,0.22240584971858005,,,,1.2930961365395404,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL",68,1.9677183426152722,,-2.97066867351532,-3.969336673617363,,-6.683148656572614,-0.7254851948131215,,,,0.9077910750989288,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",200,-0.9129087260512055,,,,,-0.4434369450850452,2.8395512469009185,1.0322766940380146,,,3.85787769239776,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",69,2.499312428831293,,,,,-14.7896409034729,,,1.5474171108669705,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR",66.2,-1.1568262850167952,,2.2822229245219368,,,,,,,,-0.46724800182425463,,,"Alex Colome",6661,517008
