Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Erick Aybar","SDP",1.1,,,,,,,,-0.12802070379257202,,,,,1.1222012042999268,"Erick Aybar",4082,430947
"Steven Wright","BOS",24,3.165288209915161,,,,,,,-3.6027190685272217,,,,,-12.377469062805176,"Steven Wright",8185,453214
"R.A. Dickey","ATL",190,10.862768173217773,,,,,,,,,0.9848832488059998,,,-16.51123046875,"R.A. Dickey",1245,285079
"Neftalí Feliz","- - -",46,1.1897236108779907,,,,,,-0.3560822978615761,,,,-0.1212167739868164,,,"Neftali Feliz",18,491703
"Xavier Cedeño","TBR",3,,,-3.041736602783203,,,,,-1.9371705055236816,,,,,,"Xavier Cedeno",36,458584
"Bartolo Colon","- - -",143,-11.828663110733032,,-0.022977977991104126,,,-18.269198536872864,-1.3390550017356873,,,,1.095592886209488,,,"Bartolo Colon",375,112526
"CC Sabathia","NYY",148.2,-0.3345322906970978,,2.721587896347046,,,-2.601411819458008,7.054231643676758,,,,1.099973201751709,,,"CC Sabathia",404,282332
"Fernando Rodney","ARI",55.1,-1.3271629810333252,,,,,3.3180437088012695,-0.1202273964881897,,,,9.380861282348633,,,"Fernando Rodney",494,407845
"Jason Grilli","- - -",40,-6.044406056404114,,,,,1.5303489565849304,-5.038359642028809,,,,-0.3158314824104309,,,"Jason Grilli",521,276351
"Bronson Arroyo","CIN",71,-7.46854305267334,,-7.800024032592773,,,-9.161437034606934,4.627668857574463,0.7325294613838196,,,-6.116178035736084,,,"Bronson Arroyo",978,276520
"Marco Estrada","TOR",186,5.247017860412598,,-3.7167539596557617,,,,,-4.01832389831543,,,-6.972856044769287,,,"Marco Estrada",1118,462136
"Tommy Hunter","TBR",58.2,2.675156354904175,,4.744884967803955,,,1.4599276781082153,,3.363818645477295,,,,,,"Tommy Hunter",1157,488984
"Andrew Romine","DET",1,-0.5156844258308411,,,,,,,,,,-0.03969336673617363,,,"Andrew Romine",1159,461865
"Matt Bush","TEX",52.1,-0.7950466275215149,,0.25200581550598145,,,-0.5353378057479858,0.5931003093719482,-2.2005832195281982,,,-0.03969336673617363,,,"Matt Bush",1246,456713
"Adam Ottavino","COL",53.1,-3.7669637203216553,,0.2915467321872711,,,-0.16869710385799408,0.8518816232681274,,,,,,,"Adam Ottavino",1247,493603
"Blake Wood","- - -",74.1,-8.010871887207031,,,1.2764425575733185,,3.4183875918388367,-0.38843274116516113,-0.10141824930906296,,,-0.03969336673617363,,,"Blake Wood",1345,502028
"Andrew Bailey","LAA",4,1.5793803930282593,,0.9941259622573853,,,,,0.1700761914253235,,,,,,"Andrew Bailey",1368,457732
"Joaquín Benoit","- - -",50.1,3.0725788474082947,,,,,-2.511650800704956,0.5373680219054222,-0.024164579808712006,,,2.59953510761261,,,"Joaquin Benoit",1437,276542
"John Lackey","CHC",170.2,-5.035114476457238,,11.885153889656067,,,-7.938198119401932,,-2.7651009671390057,,,-0.3356424570083618,,,"John Lackey",1507,407793
"Oliver Pérez","WSN",33,-1.5647368431091309,,,,,-3.41033935546875,4.6664605140686035,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","- - -",51.1,15.254222393035889,,,-0.37264394760131836,,,1.777637742459774,0.20101480185985565,,,,,,"Sean Doolittle",1581,448281
"Francisco Rodríguez","DET",25.1,-7.695398807525635,,,,,-0.3959047496318817,,0.5774387121200562,,,-1.574758768081665,,,"Francisco Rodriguez",1642,408061
"Matt Belisle","MIN",60.1,4.51247501373291,,,,,1.8057475090026855,6.544589519500732,-2.0668437480926514,,,-0.17344459891319275,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",76,-2.74760864675045,,,,,-4.535147070884705,-5.318408131599426,-1.6190907955169678,,,0.35514330863952637,,,"Edwin Jackson",1841,429719
"Ryan Madson","- - -",59,11.356546878814697,,,,,12.79128897190094,0.266539990901947,-1.3394768238067627,,,-1.904884696006775,,,"Ryan Madson",1852,425492
"Matt Moore","SFG",174.1,-16.943275183439255,,-5.420175641775131,,,,,,1.3331317603588104,,0.7971148192882538,,,"Matt Moore",1890,519043
"Zack Greinke","ARI",202.1,3.679600477218628,,,,,-3.472257137298584,8.679183959960938,7.190238952636719,,-0.1111927181482315,13.553173065185547,,,"Zack Greinke",1943,425844
"Iván Nova","PIT",187,-7.488515377044678,,,,,6.133003234863281,,4.046901702880859,,,-2.972832679748535,,,"Ivan Nova",1994,467100
"Clayton Kershaw","LAD",175,10.386446952819824,,,,,-0.45151641964912415,14.402045249938965,7.047770977020264,,,2.0217814445495605,,,"Clayton Kershaw",2036,477132
"Jorge De La Rosa","ARI",51.1,0.9882915616035461,,1.8975327014923096,3.2292497158050537,,0.2853828966617584,,-1.8144190311431885,,,,,,"Jorge De La Rosa",2047,407822
"Chad Qualls","COL",16.2,0.3172329366207123,,,,,-2.3199942111968994,1.1492751836776733,,,,,,,"Chad Qualls",2170,430589
"Adam Wainwright","STL",123.1,-1.9067426919937134,,-1.3041735291481018,,,3.9249783754348755,,-3.551096558570862,,-0.3622998893260956,0.6127534117549658,,,"Adam Wainwright",2233,425794
"Blaine Boyer","BOS",41.1,3.8971400260925293,,,,,-1.7458491325378418,-1.5007604360580444,0.06725060939788818,,,,,,"Blaine Boyer",2237,430641
"Héctor Rondón","CHC",57.1,2.323110580444336,,,,,-3.103980779647827,8.233598709106445,,,,-1.9722716808319092,,,"Hector Rondon",2391,444468
"Corey Kluber","CLE",203.2,4.616556167602539,,7.952828884124756,,,-6.950730323791504,,39.842018127441406,,,8.389498710632324,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",186.1,5.818218231201172,,4.251531600952148,,,14.031614303588867,,-2.40069580078125,,,-5.921823501586914,,,"Lance Lynn",2520,458681
"Carlos Ruiz","SEA",1,,,,,,,,-0.136469766497612,,,-1.891627550125122,,,"Carlos Ruiz",2579,434563
