Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Jeff Nelson","CHW",2.2,104.81873336775121,529.2772491736291,19.804126174397776,299.6575217411907,80.92889741431695,408.6466362663445,111.79912622725399,212.1349853887643,95.03505579817684,141.31149733678802,71.26739591825861,253.3040367331332,241.17842729464803,64.01499863134742,0,237.6760948757387,"Jeff Nelson",1092,119704
"Mike Gosling","CIN",1.1,100.54926383553978,199.02272877654732,50.52149666975567,605.0485433649358,83.34519729524149,164.9697680525283,76.58468736804866,106.90154067095688,0,87.99176151353993,294.1410235505635,341.54703983318836,206.3781249325064,0,57.11858185140263,204.97671902354617,"Mike Gosling",2204,428420
"Chris Demaria","MIL",13.2,107.90621243742702,174.75115479646655,61.74849591847439,236.11581632111327,101.86635250903578,164.9697680525283,73.63912246927757,99.07918784943375,54.99361648872072,91.4200119127526,131.90472757050662,172.08249415505716,148.94600620740678,39.16277954158793,52.72484461016064,189.20927901456503,"Chris Demaria",4361,444518
"Eric Gagne","LAD",2,201.0980302352178,132.6814909835778,151.56449000926702,0,218.78114421269578,144.3485479120536,0,35.63375874669335,0,140.7868184216639,0,69.79294715649975,100.49504877455027,0,76.1581090590454,182.2015278387284,"Eric Gagne",650,150378
"Brett Campbell","WSN",4.1,123.75272477536112,122.47531229373317,101.04299333951134,186.16845864044134,122.8245015535531,121.55667089270814,95.73085921006083,98.67817353456594,92.48926409466664,50.28100655905327,240.47715928568095,146.14693570295395,132.11936642069531,84.85268968559535,38.07905441528553,182.2015278387284,"Brett Campbell",6842,457902
"Abe Alvarez","BOS",3,93.17218522401576,188.18742150545756,49.510315435994436,532.7243560840359,80.92889741431695,163.45865426134978,143.3322131118641,164.99383818698863,110.87423176453966,100.93678377161675,254.1092388408797,281.3247892638063,156.4161055148358,93.1127248629526,41.64552211896235,172.8553416290355,"Abe Alvarez",6259,433877
"R.A. Dickey","TEX",3.1,41.92752633490249,84.68442649592063,49.510315435994436,1438.3572360305773,33.720373669729256,68.10777209808745,175.37117839569254,190.92163706349962,66.5245390587238,141.31149733678802,398.0821515145192,578.3132882576782,168.93396982458637,64.01499863134742,57.26259317125489,169.7686391969562,"R.A. Dickey",1245,285079
"Winston Abreu","BAL",8,104.81873336775121,211.71089966945163,49.51031543599444,99.8858405803969,86.70953264042764,175.1342718099048,106.47535831167045,141.42332359250952,106.91443777294896,63.40900511377099,220.12651044321063,126.06363467889301,163.8891625787401,88.29654978336335,47.38973211379516,168.59782094876513,"Winston Abreu",582,275700
"Mike Adams","MIL",2.1,57.4566583456899,227.45429442516016,25.260748334877835,345.74164059059854,44.87818288970709,177.65975029924505,139.24488612372483,183.25958036864444,113.04243389348146,91.81749026887704,257.5287423064789,231.73607744387854,187.8332835304874,0,91.38973096224422,163.98137521883694,"Mike Adams",1937,430606
"Mike Holtz","BOS",1.2,167.7099973795152,677.474975855841,24.755157717997218,0,93.37949673638109,377.2122791589564,139.7489077840675,296.98902202890054,166.3113476468095,88.31968583549252,343.047603297463,219.9204299660849,269.97273084530065,0,91.62014907400786,162.97789362907795,"Mike Holtz",920,116114
"Sean Tracey","CHW",8,52.40940729385864,176.42588643000542,29.70618926159666,199.77183595611183,53.55588805725044,180.28528023699846,53.237679155835224,79.55068116147251,28.923712634227734,137.38617793491915,71.2674511405962,164.98660138265535,160.54525388928622,40.96959912406235,73.29611925920628,162.97789362907795,"Sean Tracey",4621,434600
"Yhency Brazoban","LAD",5,107.25236461917657,106.14527376927938,101.04299333951134,0,101.46371877613802,100.41638030267193,127.64114561341442,128.28162935921222,139.64065363312417,93.85787885391805,122.6880094492358,60.81522436788386,122.90097351395926,119.79203264705112,40.3189989001726,160.76605410396144,"Yhency Brazoban",2150,430674
"Mike Smith","MIN",3,46.58609261200788,282.2811322581863,16.503438462161373,266.36217804201794,33.720373669729256,204.32331752020224,133.0941978895881,188.56438649941555,110.87423176453966,92.96809023415088,268.26614054946816,245.9180192708574,214.84199639372687,128.02999726269485,38.17506196146969,158.45072982661586,"Mike Smith",1479,420944
"Russ Springer","HOU",59.2,103.35767766220974,71.15880969113914,145.24930292554757,135.2060842996287,111.82147331976692,76.985891449903,80.06580952114177,74.05453747882072,74.44257841765852,116.41986894949576,77.71374318543924,104.7323397923711,108.67478778316422,77.86482119512743,61.82246499549628,157.55073298908593,"Russ Springer",1652,122620
"Francisco Cruceta","SEA",6.2,41.92752633490249,254.0532794877619,16.503438478664812,239.7262060050962,35.70392541910552,216.3423369911164,133.09419788958806,169.70812183422186,110.87423176453966,85.64333166787948,246.04412696990508,204.69081560489988,185.2512247963682,59.09076765224685,70.47703759066344,156.70951298996235,"Francisco Cruceta",2104,425510
"Chris Mabeus","MIL",1.2,160.87810583064024,477.6524223268218,33.68099774615612,484.03667952929214,97.23606370558718,288.6970958241072,170.18819415121925,299.3229811496973,169.5636508402222,75.4215097681865,480.7187127607733,310.0769619336654,211.0733939261467,0,97.91756875756204,156.1727381865247,"Chris Mabeus",1892,430834
"Jeff Bajenaru","ARI",1,0,0,,2420.188186884962,0,0,218.81339248013902,285.0700699735468,84.7818254201111,140.7868184216639,766.421615831267,907.9941259168271,194.41283106441816,72.73087672790568,65.27837909554991,156.1727381865247,"Jeff Bajenaru",2920,434117
"Glen Perkins","MIN",5.2,147.9793696056867,0,,0,182.09001963743822,0,55.899563113626996,37.43558093166068,71.27629184863264,94.20766479698436,35.50581670342789,24.27907056787329,67.0034200242006,109.73999750741842,49.08222265277551,155.21704143509004,"Glen Perkins",8041,450282
