Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Matt Miller","CLE",0.225,1.642857142,0.119047619,0.547619047,0.333333333,0.214285714,0.142857142,4,2.2978725735555376,100,141,241,0.47619048,0.23809524,0.28571429,0.02380952,0.5952381,0.38095238,"Matt Miller",1754,285080
"Franquelis Osoria","LAD",0.3898305084745763,1.318181818,0.177419354,0.467741935,0.354838709,0.045454545,0.181818181,7,3.5660397891867524,113,188,301,0.46031746,0.3968254,0.14285714,0.12698413,0.49206349,0.38095238,"Franquelis Osoria",2860,434701
"Bobby Livingston","SEA",0.3684210526315789,1.666666666,0.238095238,0.476190476,0.285714285,0.333333333,0.333333333,0,0,50,62,112,0.57142857,0.14285714,0.28571429,0.23809524,0.38095238,0.38095238,"Bobby Livingston",3876,455751
"Scott Cassidy","SDP",0.29523809523809524,0.926829268,0.261682242,0.355140186,0.38317757,0.048780487,0.195121951,22,4.640624861698602,290,524,814,0.3539823,0.34513274,0.30088496,0.05309735,0.56637168,0.38053097,"Scott Cassidy",1293,407859
"Ryan Braun","KCR",0.3142857142857143,1.076923076,0.25,0.388888888,0.361111111,0.076923076,0.153846153,5,4.21875025145711,68,109,177,0.43243243,0.37837838,0.18918919,0.18918919,0.43243243,0.37837838,"Ryan Braun",5648,461334
"Mike Burns","- - -",0.475,1.206896551,0.209876543,0.432098765,0.358024691,0,0.068965517,14,6.000001498631443,111,247,358,0.32926829,0.36585366,0.30487805,0.09756098,0.52439024,0.37804878,"Mike Burns",2932,446916
"Kevin Jarvis","- - -",0.3490566037735849,1.225,0.175925925,0.453703703,0.37037037,0.05,0.075,13,4.178570005358966,172,290,462,0.42201835,0.37614679,0.20183486,0.08256881,0.5412844,0.37614679,"Kevin Jarvis",1037,116496
"Tyler Walker","- - -",0.3291139240506329,0.931034482,0.282051282,0.346153846,0.371794871,0.103448275,0.034482758,8,2.8421071176725956,157,263,420,0.4625,0.3625,0.175,0.0375,0.5875,0.375,"Tyler Walker",901,400104
"Brian Sikorski","- - -",0.3181818181818182,0.608695652,0.221052631,0.294736842,0.484210526,0.217391304,0.173913043,17,4.500001893324807,205,384,589,0.36458333,0.29166667,0.34375,0.08333333,0.54166667,0.375,"Brian Sikorski",7603,136920
"Giovanni Carrara","LAD",0.28205128205128205,0.823529411,0.243902439,0.341463414,0.414634146,0.147058823,0.147058823,4,1.3012050285898966,171,295,466,0.40963855,0.36144578,0.22891566,0.07228916,0.55421687,0.37349398,"Giovanni Carrara",643,112030
"Ryan O'Malley","CHC",0.23255813953488372,0.5,0.357142857,0.214285714,0.428571428,0.222222222,0,1,0.7105261374709135,74,111,185,0.41860465,0.27906977,0.30232558,0.1627907,0.46511628,0.37209302,"Ryan O'Malley",4412,456133
"Chris Booker","- - -",0.2608695652173913,0.4,0.222222222,0.222222222,0.555555555,0.2,0.266666666,1,1.080000164794947,53,101,154,0.44444444,0.2962963,0.25925926,0.07407407,0.55555556,0.37037037,"Chris Booker",2039,407094
"Travis Harper","TBD",0.3916083916083916,0.981818181,0.248275862,0.372413793,0.379310344,0.054545454,0.109090909,27,5.785712709232682,261,439,700,0.36241611,0.33557047,0.30201342,0.10738255,0.52348993,0.36912752,"Travis Harper",1211,150135
"Kyle Davies","ATL",0.36018957345971564,0.964705882,0.24090909,0.372727272,0.386363636,0.094117647,0.164705882,42,5.9684215319520275,499,741,1240,0.44888889,0.31555556,0.23555556,0.12444444,0.51111111,0.36444444,"Kyle Davies",3642,434678
"Juan Pablo Perez","PIT",0.4,1.666666666,0.272727272,0.454545454,0.272727272,0,0.333333333,0,0,20,35,55,0.45454545,0.18181818,0.36363636,0,0.63636364,0.36363636,"Juan Pablo Perez",2557,448722
"Abe Alvarez","BOS",0.3333333333333333,0.285714285,0.181818181,0.181818181,0.636363636,0,0.285714285,2,6,25,34,59,0.18181818,0.45454545,0.36363636,0.09090909,0.54545455,0.36363636,"Abe Alvarez",6259,433877
"Andrew Miller","DET",0.24242424242424243,5.25,0.242424242,0.636363636,0.121212121,0,0,4,3.4838691457386792,86,106,192,0.42424242,0.18181818,0.39393939,0.18181818,0.45454545,0.36363636,"Andrew Miller",6785,453192
"Bobby Seay","DET",0.2826086956521739,1.0625,0.282608695,0.369565217,0.347826086,0.0625,0.0625,7,4.1086975261718415,104,174,278,0.4893617,0.17021277,0.34042553,0.04255319,0.59574468,0.36170213,"Bobby Seay",1225,150144
"Ty Taubenheim","TOR",0.30701754385964913,1.181818181,0.172413793,0.448275862,0.379310344,0.159090909,0.113636363,12,3.0857141175562113,259,365,624,0.5210084,0.31932773,0.15966387,0.16806723,0.47058824,0.36134454,"Ty Taubenheim",5561,457458
"Kerry Wood","CHC",0.23728813559322035,0.774193548,0.098360655,0.393442622,0.508196721,0.129032258,0.161290322,8,3.6610163573869032,110,207,317,0.578125,0.171875,0.25,0.140625,0.5,0.359375,"Kerry Wood",304,134268
"Mike Thompson","SDP",0.28125,1.509433962,0.184049079,0.490797546,0.325153374,0.056603773,0.122641509,55,5.380435117251051,563,845,1408,0.44444444,0.33033033,0.22522523,0.0960961,0.54654655,0.35735736,"Mike Thompson",2735,445120
"Jason Hammel","TBD",0.3673469387755102,1.155172413,0.188311688,0.435064935,0.376623376,0.155172413,0.120689655,15,3.0681818181818183,314,487,801,0.42207792,0.33766234,0.24025974,0.08441558,0.55844156,0.35714286,"Jason Hammel",4538,434628
"Russ Ortiz","- - -",0.3434343434343434,0.951807228,0.242990654,0.369158878,0.387850467,0.072289156,0.216867469,39,5.571430595554387,515,693,1208,0.38888889,0.34259259,0.26851852,0.10185185,0.54166667,0.35648148,"Russ Ortiz",1124,133460
"Kyle Snyder","- - -",0.3826530612244898,1.185714285,0.260869565,0.400966183,0.338164251,0.071428571,0.171428571,31,4.624309416630305,398,659,1057,0.49519231,0.30769231,0.19711538,0.02403846,0.62019231,0.35576923,"Kyle Snyder",1689,216897
"Greg Aquino","ARI",0.3458646616541353,1.595238095,0.221428571,0.478571428,0.3,0.095238095,0.19047619,27,5.027587132765933,344,509,853,0.44680851,0.33333333,0.21985816,0.09929078,0.54609929,0.35460993,"Greg Aquino",1899,425628
"Ben Hendrickson","MIL",0.4375,1.785714285,0.1875,0.520833333,0.291666666,0.071428571,0,5,3.75,110,154,264,0.39583333,0.41666667,0.1875,0.0625,0.58333333,0.35416667,"Ben Hendrickson",2175,430608
"Eddie Guardado","- - -",0.3300970873786408,0.610169491,0.136363636,0.327272727,0.536363636,0.152542372,0.169491525,8,1.94594609641612,254,443,697,0.30088496,0.37168142,0.32743363,0.08849558,0.55752212,0.3539823,"Eddie Guardado",727,115216
"Gavin Floyd","PHI",0.30939226519337015,1.070422535,0.238341968,0.393782383,0.367875647,0.084507042,0.197183098,37,6.128834929561959,418,579,997,0.41538462,0.32820513,0.25641026,0.08717949,0.55897436,0.35384615,"Gavin Floyd",3886,425856
"Luke Hudson","KCR",0.3119266055045872,1.752688172,0.228915662,0.490963855,0.280120481,0.043010752,0.075268817,61,5.382353293442007,611,1057,1668,0.42215569,0.33832335,0.23952096,0.11077844,0.53592814,0.35329341,"Luke Hudson",1542,346873
"Jason Windsor","OAK",0.36538461538461536,1.105263157,0.23076923,0.403846153,0.365384615,0.105263157,0.105263157,7,4.60975502531586,100,152,252,0.48148148,0.24074074,0.27777778,0.11111111,0.53703704,0.35185185,"Jason Windsor",8373,448253
"Todd Wellemeyer","- - -",0.2683982683982684,1.34117647,0.138528138,0.493506493,0.367965367,0.094117647,0.070588235,33,3.791489423248444,560,798,1358,0.35864979,0.38396624,0.25738397,0.14345992,0.50632911,0.35021097,"Todd Wellemeyer",1709,425487
"Jimmy Gobble","KCR",0.3346774193548387,0.941747572,0.215686274,0.380392156,0.403921568,0.08737864,0.116504854,57,6.107144105191389,544,913,1457,0.35,0.38846154,0.26153846,0.11153846,0.53846154,0.35,"Jimmy Gobble",1791,425471
"Kason Gabbard","BOS",0.3,2.368421052,0.179487179,0.576923076,0.243589743,0.105263157,0,5,1.7532465035285605,181,257,438,0.5875,0.175,0.2375,0.0625,0.5875,0.35,"Kason Gabbard",3418,451257
"Fernando Cabrera","CLE",0.29285714285714287,0.769230769,0.233333333,0.333333333,0.433333333,0.123076923,0.184615384,29,4.302199335148333,397,604,1001,0.36842105,0.38815789,0.24342105,0.05921053,0.59210526,0.34868421,"Fernando Cabrera",2105,425507
"Aaron Small","NYY",0.32038834951456313,1.515151515,0.245454545,0.454545454,0.3,0.06060606,0.272727272,19,6.1807260163082525,181,295,476,0.4375,0.35714286,0.20535714,0.05357143,0.59821429,0.34821429,"Aaron Small",1477,122332
"Brandon Lyon","ARI",0.2798165137614679,1.291666666,0.239631336,0.428571428,0.331797235,0.083333333,0.097222222,28,3.6346164511508796,392,707,1099,0.42222222,0.32444444,0.25333333,0.09777778,0.55555556,0.34666667,"Brandon Lyon",1312,407193
"Wayne Franklin","ATL",0.25,0.692307692,0.12,0.36,0.52,0,0.153846153,2,2.3478268657607586,64,77,141,0.26923077,0.5,0.23076923,0.11538462,0.53846154,0.34615385,"Wayne Franklin",557,276356
"Britt Reames","PIT",0.375,0.692307692,0.12,0.36,0.52,0.23076923,0.153846153,0,0,57,77,134,0.46153846,0.30769231,0.23076923,0.15384615,0.5,0.34615385,"Britt Reames",794,337392
"Arthur Rhodes","PHI",0.3409090909090909,0.886792452,0.224806201,0.364341085,0.410852713,0.113207547,0.037735849,19,3.7445263815611414,351,535,886,0.35338346,0.29323308,0.35338346,0.08270677,0.57142857,0.34586466,"Arthur Rhodes",1097,121125
"Ryan Madson","PHI",0.35374149659863946,1.210191082,0.218468468,0.427927927,0.353603603,0.076433121,0.127388535,86,5.761786491417016,811,1392,2203,0.40563991,0.32754881,0.26681128,0.11279826,0.54229935,0.34490239,"Ryan Madson",1852,425492
"Runelvys Hernandez","KCR",0.3219895287958115,1.006622516,0.230964467,0.385786802,0.38324873,0.105960264,0.145695364,51,4.18541014023012,709,1170,1879,0.43811881,0.34158416,0.22029703,0.0990099,0.55693069,0.34405941,"Runelvys Hernandez",1528,424465
"Randy Keisler","OAK",0.34375,0.6875,0.228571428,0.314285714,0.457142857,0.125,0.1875,3,2.699999742507959,62,100,162,0.45714286,0.37142857,0.17142857,0.02857143,0.62857143,0.34285714,"Randy Keisler",830,342892
"Billy Traber","WSN",0.32,1.254545454,0.184210526,0.453947368,0.361842105,0.09090909,0.09090909,32,6.646151847162791,266,445,711,0.42580645,0.3483871,0.22580645,0.16774194,0.49032258,0.34193548,"Billy Traber",410,407896
"Matt Belisle","CIN",0.2992125984251969,1.377777777,0.170542635,0.480620155,0.348837209,0.044444444,0.111111111,26,5.850000278949751,265,419,684,0.32575758,0.36363636,0.31060606,0.09848485,0.56060606,0.34090909,"Matt Belisle",1837,279571
"Seth McClung","TBD",0.3072463768115942,0.862745098,0.199438202,0.370786516,0.42977528,0.130718954,0.091503267,47,4.10679687699936,800,1143,1943,0.36211699,0.36211699,0.27576602,0.07520891,0.58495822,0.33983287,"Seth McClung",1657,425528
"Ramon Pena","ARI",0.3,1,0.215686274,0.392156862,0.392156862,0.05,0.15,10,2.9347824870075354,167,310,477,0.44339623,0.35849057,0.19811321,0.09433962,0.56603774,0.33962264,"Ramon Pena",4573,430963
"Glendon Rusch","CHC",0.3299492385786802,0.820224719,0.221153846,0.350961538,0.427884615,0.101123595,0.235955056,39,5.291456627113149,525,809,1334,0.27981651,0.37155963,0.34862385,0.07798165,0.58256881,0.33944954,"Glendon Rusch",707,121556
"Jason Shiell","ATL",0.35294117647058826,0.739130434,0.245283018,0.320754716,0.433962264,0.04347826,0.217391304,10,5.744679597990448,135,186,321,0.42857143,0.375,0.19642857,0.08928571,0.57142857,0.33928571,"Jason Shiell",1625,425126
"Bob Keppel","KCR",0.3391304347826087,1.358974358,0.233333333,0.441666666,0.325,0.153846153,0.153846153,9,2.359224207496686,237,331,568,0.45454545,0.31404959,0.23140496,0.09917355,0.56198347,0.33884298,"Bob Keppel",2229,430670
"Eude Brito","PHI",0.30158730158730157,0.724137931,0.193548387,0.338709677,0.467741935,0.137931034,0.068965517,19,9.32726949266278,128,174,302,0.43076923,0.30769231,0.26153846,0.09230769,0.56923077,0.33846154,"Eude Brito",2514,434560
"Brandon Duckworth","KCR",0.36875,1.461538461,0.209876543,0.469135802,0.320987654,0.096153846,0.057692307,21,4.138684978990491,371,490,861,0.49079755,0.34355828,0.16564417,0.10429448,0.55828221,0.33742331,"Brandon Duckworth",954,346855
"Shawn Camp","TBD",0.35,2.333333333,0.186991869,0.569105691,0.243902439,0.133333333,0.15,53,6.3600032348649265,380,729,1109,0.42168675,0.35341365,0.2248996,0.05220884,0.61044177,0.3373494,"Shawn Camp",1855,425861
"Angel Guzman","CHC",0.36875,0.772727272,0.277777777,0.314814814,0.407407407,0.09090909,0.136363636,20,3.2142856048077992,447,664,1111,0.31952663,0.33136095,0.34911243,0.07692308,0.58579882,0.33727811,"Angel Guzman",2145,425768
"Jorge De La Rosa","- - -",0.29130434782608694,1.05376344,0.204166666,0.408333333,0.3875,0.086021505,0.150537634,38,4.329114133091897,591,813,1404,0.44262295,0.32377049,0.23360656,0.15163934,0.51229508,0.33606557,"Jorge De La Rosa",2047,407822
"Will Ohman","CHC",0.2694610778443114,0.763157894,0.225433526,0.335260115,0.439306358,0.092105263,0.078947368,40,5.510205797531999,428,682,1110,0.42196532,0.33526012,0.24277457,0.08092486,0.58381503,0.33526012,"Will Ohman",296,349193
"Aaron Sele","LAD",0.31054131054131057,1.166666666,0.152974504,0.456090651,0.390934844,0.072463768,0.079710144,80,6.967741120940908,651,1036,1687,0.37292818,0.37569061,0.25138122,0.09392265,0.5718232,0.33425414,"Aaron Sele",34,121986
"Seth Etherton","KCR",0.25925925925925924,0.3125,0.3,0.166666666,0.533333333,0.1875,0.1875,3,3.521737670177928,72,103,175,0.36666667,0.26666667,0.36666667,0.2,0.46666667,0.33333333,"Seth Etherton",322,150003
"Scott Williamson","- - -",0.34579439252336447,1.617647058,0.19090909,0.5,0.309090909,0.147058823,0.117647058,23,5.262715096929092,278,387,665,0.41441441,0.22522523,0.36036036,0.15315315,0.51351351,0.33333333,"Scott Williamson",361,150182
"Nate Field","COL",0.3684210526315789,0.545454545,0.19047619,0.285714285,0.523809523,0,0.181818181,7,7.00000296698802,77,106,183,0.33333333,0.23809524,0.42857143,0,0.66666667,0.33333333,"Nate Field",599,407757
"Jason Standridge","CIN",0.28846153846153844,3,0.245283018,0.566037735,0.188679245,0.1,0.2,14,6.750002988748512,150,191,341,0.31481481,0.42592593,0.25925926,0.05555556,0.61111111,0.33333333,"Jason Standridge",1229,285075
"Roy Corcoran","WSN",0.4782608695652174,1.666666666,0.304347826,0.434782608,0.260869565,0,0.166666666,4,6.352941889251472,50,80,130,0.41666667,0.45833333,0.125,0.08333333,0.58333333,0.33333333,"Roy Corcoran",1780,429981
"Santiago Ramirez","WSN",0.35714285714285715,1.166666666,0.133333333,0.466666666,0.4,0.5,0.166666666,1,2.70000025749209,28,32,60,0.46666667,0.33333333,0.2,0.2,0.46666667,0.33333333,"Santiago Ramirez",2122,425537
"Ezequiel Astacio","HOU",0.3125,3.666666666,0.222222222,0.611111111,0.166666666,0,0.666666666,13,20.647050715650952,50,65,115,0.61111111,0.33333333,0.05555556,0.16666667,0.5,0.33333333,"Ezequiel Astacio",2169,430586
"Colter Bean","NYY",0.3333333333333333,0.666666666,0.166666666,0.333333333,0.5,0,0,4,18,25,22,47,0.16666667,0.5,0.33333333,0,0.66666667,0.33333333,"Colter Bean",2246,430841
"Santiago Casilla","OAK",0.3333333333333333,2,0.4,0.4,0.2,0,0,0,0,14,18,32,0.66666667,0.16666667,0.16666667,0.5,0.16666667,0.33333333,"Santiago Casilla",2873,433586
"Carlos Martinez","FLA",0.3333333333333333,0.461538461,0.296296296,0.222222222,0.481481481,0,0,2,1.7419361805199145,79,112,191,0.37037037,0.44444444,0.18518519,0.11111111,0.55555556,0.33333333,"Carlos Martinez",3167,465593
"Devern Hansack","BOS",0.16,1.444444444,0.185185185,0.481481481,0.333333333,0.111111111,0.222222222,11,9.9,42,100,142,0.44444444,0.25925926,0.2962963,0.14814815,0.51851852,0.33333333,"Devern Hansack",4939,468962
"Chad Orvella","TBD",0.35714285714285715,0.885714285,0.223529411,0.364705882,0.411764705,0.057142857,0.171428571,14,5.178086521168765,233,303,536,0.43333333,0.37777778,0.18888889,0.08888889,0.57777778,0.33333333,"Chad Orvella",5952,435378
"Elizardo Ramirez","CIN",0.3159420289855073,1.327586206,0.228571428,0.44,0.331428571,0.129310344,0.120689655,45,3.8942305906813606,594,1110,1704,0.45125348,0.32033426,0.22841226,0.10584958,0.56267409,0.33147632,"Elizardo Ramirez",1946,430579
"Rafael Betancourt","CLE",0.2727272727272727,0.465116279,0.245508982,0.239520958,0.514970059,0.116279069,0.081395348,24,3.811764363747598,257,646,903,0.36627907,0.3255814,0.30813953,0.06395349,0.60465116,0.33139535,"Rafael Betancourt",177,429783
"Scott Baker","MIN",0.34767025089605735,0.720588235,0.193103448,0.337931034,0.468965517,0.102941176,0.125,44,4.7520002900390805,465,976,1441,0.375,0.30743243,0.31756757,0.06418919,0.60472973,0.33108108,"Scott Baker",6176,435044
"Brian Meadows","TBD",0.3076923076923077,0.867256637,0.178988326,0.381322957,0.439688715,0.07079646,0.123893805,34,4.392344657947035,397,705,1102,0.34230769,0.36153846,0.29615385,0.06153846,0.60769231,0.33076923,"Brian Meadows",998,132785
"LaTroy Hawkins","BAL",0.3209302325581395,1.28,0.211981566,0.442396313,0.345622119,0.12,0.053333333,21,3.1325971472340797,360,603,963,0.32420091,0.28767123,0.38812785,0.0913242,0.57990868,0.32876712,"LaTroy Hawkins",729,115629
"Mark Prior","CHC",0.2890625,0.859649122,0.208955223,0.365671641,0.425373134,0.140350877,0.157894736,15,3.091602153165933,356,479,835,0.35036496,0.33576642,0.31386861,0.06569343,0.60583942,0.32846715,"Mark Prior",301,407578
"Joel Pineiro","SEA",0.3268892794376098,1.63372093,0.232203389,0.476271186,0.291525423,0.081395348,0.13372093,93,5.052314077193649,1004,1747,2751,0.46959459,0.3125,0.21790541,0.07432432,0.59797297,0.3277027,"Joel Pineiro",1094,334492
"Tom Gordon","PHI",0.2875816993464052,1.44,0.232704402,0.452830188,0.314465408,0.04,0.18,9,1.3651685685826114,341,622,963,0.4382716,0.2962963,0.2654321,0.14197531,0.5308642,0.32716049,"Tom Gordon",282,114971
"Jae Weong Seo","- - -",0.3143939393939394,0.811715481,0.209854014,0.354014598,0.436131386,0.121338912,0.129707112,55,3.1528661271283775,928,1648,2576,0.43470483,0.30948122,0.25581395,0.07513417,0.59928444,0.3255814,"Jae Weong Seo",895,150242
"Tanyon Sturtze","NYY",0.35,1.266666666,0.209302325,0.441860465,0.348837209,0.066666666,0.2,11,9.281249723397204,97,127,224,0.69767442,0.1627907,0.13953488,0.13953488,0.53488372,0.3255814,"Tanyon Sturtze",1230,122915
"Jon Lieber","PHI",0.30341113105924594,1.22,0.218309859,0.429577464,0.352112676,0.13,0.135,86,4.60714327559183,816,1679,2495,0.40582192,0.33561644,0.25856164,0.1130137,0.56164384,0.32534247,"Jon Lieber",287,117758
"Rheal Cormier","- - -",0.2670807453416149,1.384615384,0.220125786,0.452830188,0.327044025,0.134615384,0.096153846,24,4.500002682210614,263,447,710,0.47590361,0.34939759,0.1746988,0.13253012,0.54216867,0.3253012,"Rheal Cormier",952,112690
"Josh Towers","TOR",0.34080717488789236,0.968421052,0.207627118,0.389830508,0.402542372,0.063157894,0.178947368,36,5.225805647787641,341,653,994,0.41666667,0.35416667,0.22916667,0.05833333,0.61666667,0.325,"Josh Towers",1489,346869
"Derrick Turnbow","MIL",0.3287671232876712,1.28,0.245033112,0.423841059,0.331125827,0.16,0.16,12,1.9171603258817829,456,635,1091,0.44155844,0.37662338,0.18181818,0.08441558,0.59090909,0.32467532,"Derrick Turnbow",1694,276913
"Edgar Gonzalez","ARI",0.2814814814814815,0.8,0.145985401,0.379562043,0.474452554,0.107692307,0.107692307,23,4.851562138530452,207,428,635,0.35915493,0.30985915,0.33098592,0.07746479,0.59859155,0.32394366,"Edgar Gonzalez",1727,429440
