Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Seth Etherton","KCR",7.2,,,,,,,,,,,,,,"Seth Etherton",322,150003
"Jared Fernandez","MIL",6.1,,,,,,,,,,,,,,"Jared Fernandez",324,220594
"Danny Graves","CLE",14,,,,,,,,,,,,,,"Danny Graves",326,115056
"Chris Reitsma","ATL",28,,,,,,,,,,,,,,"Chris Reitsma",348,277410
"Scott Williamson","- - -",39.1,,,,,,,,,,,,,,"Scott Williamson",361,150182
"Danys Baez","- - -",59.2,,,,,,,,,,,,,,"Danys Baez",367,276056
"Bartolo Colon","LAA",56.1,,,,,,,,,,,,,,"Bartolo Colon",375,112526
"Ryan Drese","WSN",8.2,,,,,,,,,,,,,,"Ryan Drese",379,400181
"Chad Paronto","ATL",56.2,,,,,,,,,,,,,,"Chad Paronto",399,406301
"Ricardo Rincon","STL",3.1,,,,,,,,,,,,,,"Ricardo Rincon",401,121215
"David Riske","- - -",44,,,,,,,,,,,,,,"David Riske",402,228594
"CC Sabathia","CLE",192.2,,,,,,,,,,,,,,"CC Sabathia",404,282332
"Billy Traber","WSN",43.1,,,,,,,,,,,,,,"Billy Traber",410,407896
"Jake Westbrook","CLE",211.1,,,,,,,,,,,,,,"Jake Westbrook",412,150414
"Bob Wickman","- - -",54,,,,,,,,,,,,,,"Bob Wickman",413,124233
"Jaret Wright","NYY",140.1,,,,,,,,,,,,,,"Jaret Wright",415,124605
"Shawn Chacon","- - -",109,,,,,,,,,,,,,,"Shawn Chacon",424,276336
"Scott Elarton","KCR",114.2,,,,,,,,,,,,,,"Scott Elarton",426,134003
"Brian Fuentes","COL",65.1,,,,,,,,,,,,,,"Brian Fuentes",429,150118
"Jason Jennings","COL",212,,,,,,,,,,,,,,"Jason Jennings",434,407298
"Todd Jones","DET",64,,,,,,,,,,,,,,"Todd Jones",436,116734
"Kent Mercker","CIN",28.1,,,,,,,,,,,,,,"Kent Mercker",439,118967
"Dennys Reyes","MIN",50.2,,,,,,,,,,,,,,"Dennys Reyes",444,121096
"Victor Santos","PIT",115.1,,,,,,,,,,,,,,"Victor Santos",446,276343
"Justin Speier","TOR",51.1,,,,,,,,,,,,,,"Justin Speier",451,133221
"John Thomson","ATL",80.1,,,,,,,,,,,,,,"John Thomson",453,123307
"Rick White","- - -",64.2,,,,,,,,,,,,,,"Rick White",456,124184
"Adam Bernero","- - -",15,,,,,,,,,,,,,,"Adam Bernero",460,333293
"Jose Lima","NYM",17.1,,,,,,,,,,,,,,"Jose Lima",475,117769
"Brian Moehler","FLA",122,,,,,,,,,,,,,,"Brian Moehler",480,119215
"Mark Redman","KCR",167,,,,,,,,,,,,,,"Mark Redman",491,150230
"Fernando Rodney","DET",71.2,,,,,,,,,,,,,,"Fernando Rodney",494,407845
"Julio Santana","PHI",8.1,,,,,,,,,,,,,,"Julio Santana",496,121690
"Jamie Walker","DET",48,,,,,,,,,,,,,,"Jamie Walker",502,123828
"Jeff Weaver","- - -",172,,,,,,,,,,,,,,"Jeff Weaver",503,213711
"Josh Beckett","BOS",204.2,,,,,,,,,,,,,,"Josh Beckett",510,277417
"A.J. Burnett","TOR",135.2,,,,,,,,,,,,,,"A.J. Burnett",512,150359
"Ryan Dempster","CHC",75,,,,,,,,,,,,,,"Ryan Dempster",517,133225
"Jason Grilli","DET",62,,,,,,,,,,,,,,"Jason Grilli",521,276351
"Braden Looper","STL",73.1,,,,,,,,,,,,,,"Braden Looper",526,131702
"Brad Penny","LAD",189,,,,,,,,,,,,,,"Brad Penny",535,207267
"Julian Tavarez","BOS",98.2,,,,,,,,,,,,,,"Julian Tavarez",541,123118
"Doug Brocail","SDP",28.1,,,,,,,,,,,,,,"Doug Brocail",551,111492
"Octavio Dotel","NYY",10,,,,,,,,,,,,,,"Octavio Dotel",555,136734
"Wayne Franklin","ATL",7.2,,,,,,,,,,,,,,"Wayne Franklin",557,276356
"Brad Lidge","HOU",75,,,,,,,,,,,,,,"Brad Lidge",563,400058
"Scott Linebrink","SDP",75.2,,,,,,,,,,,,,,"Scott Linebrink",564,276530
"Wade Miller","CHC",21.2,,,,,,,,,,,,,,"Wade Miller",568,150063
"Roy Oswalt","HOU",220.2,,,,,,,,,,,,,,"Roy Oswalt",571,400061
"Billy Wagner","NYM",72.1,,,,,,,,,,,,,,"Billy Wagner",578,123790
"Winston Abreu","BAL",8,,,,,,,,,,,,,,"Winston Abreu",582,275700
"Jeremy Affeldt","- - -",97.1,,,,,,,,,,,,,,"Jeremy Affeldt",583,346793
"Miguel Asencio","COL",7.2,,,,,,,,,,,,,,"Miguel Asencio",586,407900
"Paul Byrd","CLE",179,,,,,,,,,,,,,,"Paul Byrd",594,111838
"Nate Field","COL",9,,,,,,,,,,,,,,"Nate Field",599,407757
"Jason Grimsley","ARI",27.2,,,,,,,,,,,,,,"Jason Grimsley",602,115169
"Roberto Hernandez","- - -",63.2,,,,,,,,,,,,,,"Roberto Hernandez",605,115832
"Mike MacDougal","- - -",29,,,,,,,,,,,,,,"Mike MacDougal",612,213680
"Brian Shouse","- - -",38.1,,,,,,,,,,,,,,"Brian Shouse",630,122195
"Jeff Suppan","STL",190,,,,,,,,,,,,,,"Jeff Suppan",633,122987
"Kris Wilson","NYY",8.1,,,,,,,,,,,,,,"Kris Wilson",636,330892
"Giovanni Carrara","LAD",27.2,,,,,,,,,,,,,,"Giovanni Carrara",643,112030
"Eric Gagne","LAD",2,,,,,,,,,,,,,,"Eric Gagne",650,150378
"Terry Mulholland","ARI",3,,,,,,,,,,,,,,"Terry Mulholland",665,119488
"Odalis Perez","- - -",126.1,,,,,,,,,,,,,,"Odalis Perez",668,136602
"Mike DeJean","COL",1.2,,,,,,,,,,,,,,"Mike DeJean",682,113211
"Ray King","COL",44.2,,,,,,,,,,,,,,"Ray King",693,150037
"Glendon Rusch","CHC",66.1,,,,,,,,,,,,,,"Glendon Rusch",707,121556
"Ben Sheets","MIL",106,,,,,,,,,,,,,,"Ben Sheets",710,282656
"Luis Vizcaino","ARI",65.1,,,,,,,,,,,,,,"Luis Vizcaino",714,150430
"Jamey Wright","SFG",156,,,,,,,,,,,,,,"Jamey Wright",715,124604
"Eddie Guardado","- - -",37,,,,,,,,,,,,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","BAL",60.1,,,,,,,,,,,,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","- - -",126.2,,,,,,,,,,,,,,"Kyle Lohse",739,346798
"Joe Mays","- - -",50.2,,,,,,,,,,,,,,"Joe Mays",740,150222
"Eric Milton","CIN",152.2,,,,,,,,,,,,,,"Eric Milton",743,132980
"Brad Radke","MIN",162.1,,,,,,,,,,,,,,"Brad Radke",748,120878
"Juan Rincon","MIN",74.1,,,,,,,,,,,,,,"Juan Rincon",752,346799
"J.C. Romero","LAA",48.1,,,,,,,,,,,,,,"J.C. Romero",754,240694
"Johan Santana","MIN",233.2,,,,,,,,,,,,,,"Johan Santana",755,276371
"Tony Armas","WSN",154,,,,,,,,,,,,,,"Tony Armas",761,150393
"Bruce Chen","BAL",98.2,,,,,,,,,,,,,,"Bruce Chen",769,136600
"Scott Downs","TOR",77,,,,,,,,,,,,,,"Scott Downs",773,275933
"Joey Eischen","WSN",14.2,,,,,,,,,,,,,,"Joey Eischen",774,113784
"Matt Herges","FLA",71,,,,,,,,,,,,,,"Matt Herges",780,150382
"Tomo Ohka","MIL",97,,,,,,,,,,,,,,"Tomo Ohka",788,219594
"Britt Reames","PIT",7.1,,,,,,,,,,,,,,"Britt Reames",794,337392
"Javier Vazquez","CHW",202.2,,,,,,,,,,,,,,"Javier Vazquez",801,134320
"Todd Williams","BAL",57,,,,,,,,,,,,,,"Todd Williams",805,124343
"Randy Choate","ARI",16,,,,,,,,,,,,,,"Randy Choate",813,329092
"Brandon Claussen","CIN",77,,,,,,,,,,,,,,"Brandon Claussen",814,407799
"Roger Clemens","HOU",113.1,,,,,,,,,,,,,,"Roger Clemens",815,112388
"Orlando Hernandez","- - -",162.1,,,,,,,,,,,,,,"Orlando Hernandez",823,133340
"Steve Karsay","OAK",9.1,,,,,,,,,,,,,,"Steve Karsay",829,116853
"Randy Keisler","OAK",10,,,,,,,,,,,,,,"Randy Keisler",830,342892
"Ted Lilly","TOR",181.2,,,,,,,,,,,,,,"Ted Lilly",833,150404
"Mike Mussina","NYY",197.1,,,,,,,,,,,,,,"Mike Mussina",837,119608
"Andy Pettitte","HOU",214.1,,,,,,,,,,,,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",75,,,,,,,,,,,,,,"Mariano Rivera",844,121250
"Mike Stanton","- - -",67.2,,,,,,,,,,,,,,"Mike Stanton",849,122681
"David Wells","- - -",75.1,,,,,,,,,,,,,,"David Wells",855,124071
"Pedro Astacio","WSN",90.1,,,,,,,,,,,,,,"Pedro Astacio",862,110359
"Armando Benitez","SFG",38.1,,,,,,,,,,,,,,"Armando Benitez",865,110859
"Shawn Estes","SDP",6,,,,,,,,,,,,,,"Shawn Estes",873,113915
"Jae Weong Seo","- - -",157,,,,,,,,,,,,,,"Jae Weong Seo",895,150242
"Steve Trachsel","NYM",164.2,,,,,,,,,,,,,,"Steve Trachsel",898,123431
"Tyler Walker","- - -",25.1,,,,,,,,,,,,,,"Tyler Walker",901,400104
"David Weathers","CIN",73.2,,,,,,,,,,,,,,"David Weathers",902,124000
"Chad Bradford","NYM",62,,,,,,,,,,,,,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",55.2,,,,,,,,,,,,,,"Justin Duchscherer",910,407113
"Chad Harville","TBD",41,,,,,,,,,,,,,,"Chad Harville",915,150420
"Mike Holtz","BOS",1.2,,,,,,,,,,,,,,"Mike Holtz",920,116114
"Tim Hudson","ATL",218.1,,,,,,,,,,,,,,"Tim Hudson",921,218596
"Cory Lidle","- - -",170.2,,,,,,,,,,,,,,"Cory Lidle",926,117756
"Mark Mulder","STL",93.1,,,,,,,,,,,,,,"Mark Mulder",932,150426
"Mike Venafro","COL",3.2,,,,,,,,,,,,,,"Mike Venafro",943,150291
"Barry Zito","OAK",221,,,,,,,,,,,,,,"Barry Zito",944,217096
"Rheal Cormier","- - -",48,,,,,,,,,,,,,,"Rheal Cormier",952,112690
"Brandon Duckworth","KCR",45.2,,,,,,,,,,,,,,"Brandon Duckworth",954,346855
"Jose Mesa","COL",72.1,,,,,,,,,,,,,,"Jose Mesa",961,118986
"Brett Myers","PHI",198,,,,,,,,,,,,,,"Brett Myers",962,408206
"Vicente Padilla","TEX",200,,,,,,,,,,,,,,"Vicente Padilla",964,218894
"Cliff Politte","CHW",30,,,,,,,,,,,,,,"Cliff Politte",967,131700
"Carlos Silva","MIN",180.1,,,,,,,,,,,,,,"Carlos Silva",973,400067
"Randy Wolf","PHI",56.2,,,,,,,,,,,,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",240.2,,,,,,,,,,,,,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",70,,,,,,,,,,,,,,"Joe Beimel",979,346847
"Kris Benson","BAL",183,,,,,,,,,,,,,,"Kris Benson",982,150249
"Josh Fogg","COL",172,,,,,,,,,,,,,,"Josh Fogg",989,150319
"Brian Meadows","TBD",69.2,,,,,,,,,,,,,,"Brian Meadows",998,132785
"Scott Sauerbeck","- - -",25.1,,,,,,,,,,,,,,"Scott Sauerbeck",1007,150261
"Ron Villone","NYY",80.1,,,,,,,,,,,,,,"Ron Villone",1010,123725
"Ryan Vogelsong","PIT",38,,,,,,,,,,,,,,"Ryan Vogelsong",1011,285064
"Kip Wells","- - -",44.1,,,,,,,,,,,,,,"Kip Wells",1012,150337
"Dave Williams","- - -",69,,,,,,,,,,,,,,"Dave Williams",1013,400063
"Adam Eaton","TEX",65,,,,,,,,,,,,,,"Adam Eaton",1029,284566
"Alan Embree","SDP",52.1,,,,,,,,,,,,,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",63,,,,,,,,,,,,,,"Trevor Hoffman",1035,116034
"Kevin Jarvis","- - -",28,,,,,,,,,,,,,,"Kevin Jarvis",1037,116496
"Jake Peavy","SDP",202.1,,,,,,,,,,,,,,"Jake Peavy",1051,408241
"Brett Tomko","LAD",112.1,,,,,,,,,,,,,,"Brett Tomko",1056,123387
"Ryan Franklin","- - -",77.1,,,,,,,,,,,,,,"Ryan Franklin",1076,211041
"Freddy Garcia","CHW",216.1,,,,,,,,,,,,,,"Freddy Garcia",1077,150119
"John Halama","BAL",29.1,,,,,,,,,,,,,,"John Halama",1080,134280
"Julio Mateo","SEA",53.2,,,,,,,,,,,,,,"Julio Mateo",1087,421024
"Gil Meche","SEA",186.2,,,,,,,,,,,,,,"Gil Meche",1089,219194
"Jamie Moyer","- - -",211.1,,,,,,,,,,,,,,"Jamie Moyer",1091,119469
"Jeff Nelson","CHW",2.2,,,,,,,,,,,,,,"Jeff Nelson",1092,119704
"Joel Pineiro","SEA",165.2,,,,,,,,,,,,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","PHI",45.2,,,,,,,,,,,,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","SEA",60,,,,,,,,,,,,,,"Rafael Soriano",1100,400089
"Aaron Fultz","PHI",71.1,,,,,,,,,,,,,,"Aaron Fultz",1113,150269
"Livan Hernandez","- - -",216,,,,,,,,,,,,,,"Livan Hernandez",1116,115817
"Joe Nathan","MIN",68.1,,,,,,,,,,,,,,"Joe Nathan",1122,150274
"Russ Ortiz","- - -",63,,,,,,,,,,,,,,"Russ Ortiz",1124,133460
"Felix Rodriguez","WSN",29.1,,,,,,,,,,,,,,"Felix Rodriguez",1127,121353
"Jason Schmidt","SFG",213.1,,,,,,,,,,,,,,"Jason Schmidt",1131,121834
"Jerome Williams","CHC",12.1,,,,,,,,,,,,,,"Jerome Williams",1137,425532
"Jay Witasick","OAK",22.2,,,,,,,,,,,,,,"Jay Witasick",1138,124482
"Tim Worrell","SFG",20.1,,,,,,,,,,,,,,"Tim Worrell",1139,124580
"Jason Isringhausen","STL",58.1,,,,,,,,,,,,,,"Jason Isringhausen",1158,116414
"Steve Kline","SFG",51.2,,,,,,,,,,,,,,"Steve Kline",1164,117157
"Matt Morris","SFG",207.2,,,,,,,,,,,,,,"Matt Morris",1172,119403
"Mike Timlin","BOS",64,,,,,,,,,,,,,,"Mike Timlin",1187,123348
"Woody Williams","SDP",145.1,,,,,,,,,,,,,,"Woody Williams",1190,124315
"Dewon Brazelton","SDP",18,,,,,,,,,,,,,,"Dewon Brazelton",1195,407376
"Travis Harper","TBD",42,,,,,,,,,,,,,,"Travis Harper",1211,150135
"Joe Kennedy","OAK",35,,,,,,,,,,,,,,"Joe Kennedy",1217,406773
"Tom Martin","COL",60.1,,,,,,,,,,,,,,"Tom Martin",1219,118353
"Bobby Seay","DET",15.1,,,,,,,,,,,,,,"Bobby Seay",1225,150144
"Jorge Sosa","- - -",118,,,,,,,,,,,,,,"Jorge Sosa",1228,407901
"Jason Standridge","CIN",18.2,,,,,,,,,,,,,,"Jason Standridge",1229,285075
"Tanyon Sturtze","NYY",10.2,,,,,,,,,,,,,,"Tanyon Sturtze",1230,122915
"Esteban Yan","- - -",37.1,,,,,,,,,,,,,,"Esteban Yan",1236,124643
"Victor Zambrano","NYM",21.1,,,,,,,,,,,,,,"Victor Zambrano",1237,406913
"Hector Carrasco","LAA",100.1,,,,,,,,,,,,,,"Hector Carrasco",1240,112031
"Francisco Cordero","- - -",75.1,,,,,,,,,,,,,,"Francisco Cordero",1243,150188
"Doug Davis","MIL",203.1,,,,,,,,,,,,,,"Doug Davis",1244,150277
"R.A. Dickey","TEX",3.1,,,,,,,,,,,,,,"R.A. Dickey",1245,285079
"Dan Kolb","MIL",48.1,,,,,,,,,,,,,,"Dan Kolb",1257,150285
"Colby Lewis","DET",3,,,,,,,,,,,,,,"Colby Lewis",1259,407890
"Chan Ho Park","SDP",136.2,,,,,,,,,,,,,,"Chan Ho Park",1267,120221
"Kenny Rogers","DET",204,,,,,,,,,,,,,,"Kenny Rogers",1277,121386
"Rudy Seanez","- - -",53,,,,,,,,,,,,,,"Rudy Seanez",1279,121955
"Chris Carpenter","STL",221.2,,,,,,,,,,,,,,"Chris Carpenter",1292,112020
"Scott Cassidy","SDP",42.2,,,,,,,,,,,,,,"Scott Cassidy",1293,407859
"Kelvim Escobar","LAA",189.1,,,,,,,,,,,,,,"Kelvim Escobar",1298,113898
"Scott Eyre","CHC",61.1,,,,,,,,,,,,,,"Scott Eyre",1300,113961
"Roy Halladay","TOR",220,,,,,,,,,,,,,,"Roy Halladay",1303,136880
"Esteban Loaiza","OAK",154.2,,,,,,,,,,,,,,"Esteban Loaiza",1310,117842
"Brandon Lyon","ARI",69.1,,,,,,,,,,,,,,"Brandon Lyon",1312,407193
"Pete Walker","TOR",30,,,,,,,,,,,,,,"Pete Walker",1325,123839
"Chris Michalak","CIN",35,,,,,,,,,,,,,,"Chris Michalak",1415,136422
"Joaquín Benoit","TEX",79.2,,,,,,,,,,,,,,"Joaquin Benoit",1437,276542
"Bryan Corey","- - -",39,,,,,,,,,,,,,,"Bryan Corey",1439,132241
"Brendan Donnelly","LAA",64,,,,,,,,,,,,,,"Brendan Donnelly",1441,407791
"Chad Durbin","DET",6,,,,,,,,,,,,,,"Chad Durbin",1442,239795
"Randy Flores","STL",41.2,,,,,,,,,,,,,,"Randy Flores",1446,420864
"Aaron Harang","CIN",234.1,,,,,,,,,,,,,,"Aaron Harang",1451,421685
"Dan Miceli","TBD",32,,,,,,,,,,,,,,"Dan Miceli",1463,119023
"Guillermo Mota","- - -",55.2,,,,,,,,,,,,,,"Guillermo Mota",1467,150407
"Jon Rauch","WSN",91.1,,,,,,,,,,,,,,"Jon Rauch",1475,400010
"Aaron Small","NYY",27.2,,,,,,,,,,,,,,"Aaron Small",1477,122332
"Mike Smith","MIN",3,,,,,,,,,,,,,,"Mike Smith",1479,420944
"Josh Towers","TOR",62,,,,,,,,,,,,,,"Josh Towers",1489,346869
"Zach Day","- - -",40,,,,,,,,,,,,,,"Zach Day",1496,400180
"John Lackey","LAA",217.2,,,,,,,,,,,,,,"John Lackey",1507,407793
"Mike Maroth","DET",53.2,,,,,,,,,,,,,,"Mike Maroth",1508,400077
"Oliver Pérez","- - -",112.2,,,,,,,,,,,,,,"Oliver Perez",1514,424144
"Kirk Saarloos","OAK",121.1,,,,,,,,,,,,,,"Kirk Saarloos",1516,424164
"Duaner Sanchez","NYM",55.1,,,,,,,,,,,,,,"Duaner Sanchez",1518,400093
"Travis Smith","ATL",4.1,,,,,,,,,,,,,,"Travis Smith",1522,134000
"Tyler Yates","ATL",50,,,,,,,,,,,,,,"Tyler Yates",1527,407884
"Runelvys Hernandez","KCR",109.2,,,,,,,,,,,,,,"Runelvys Hernandez",1528,424465
"Brandon Backe","HOU",43,,,,,,,,,,,,,,"Brandon Backe",1529,407840
"Luke Hudson","KCR",102,,,,,,,,,,,,,,"Luke Hudson",1542,346873
"Micah Bowie","WSN",19.2,,,,,,,,,,,,,,"Micah Bowie",1561,150295
"Aaron Cook","COL",212.2,,,,,,,,,,,,,,"Aaron Cook",1571,346871
"Mark Hendrickson","- - -",164.2,,,,,,,,,,,,,,"Mark Hendrickson",1574,424805
"Clay Condrey","PHI",28.2,,,,,,,,,,,,,,"Clay Condrey",1579,424925
"Lance Carter","LAD",11.2,,,,,,,,,,,,,,"Lance Carter",1592,238796
"Jason Davis","CLE",55.1,,,,,,,,,,,,,,"Jason Davis",1598,425186
"Pedro Feliciano","NYM",60.1,,,,,,,,,,,,,,"Pedro Feliciano",1601,408230
"Franklyn German","FLA",12,,,,,,,,,,,,,,"Franklyn German",1603,407883
"Josh Hancock","STL",77,,,,,,,,,,,,,,"Josh Hancock",1606,407820
"Nate Robertson","DET",208.2,,,,,,,,,,,,,,"Nate Robertson",1620,425146
"Jason Shiell","ATL",15.2,,,,,,,,,,,,,,"Jason Shiell",1625,425126
"Salomon Torres","PIT",93.1,,,,,,,,,,,,,,"Salomon Torres",1628,123415
"Eric DuBose","BAL",4.2,,,,,,,,,,,,,,"Eric DuBose",1633,276511
"Cliff Lee","CLE",200.2,,,,,,,,,,,,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","LAA",73,,,,,,,,,,,,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","TOR",54.1,,,,,,,,,,,,,,"Brian Tallet",1646,425226
"Russ Springer","HOU",59.2,,,,,,,,,,,,,,"Russ Springer",1652,122620
"Oscar Villarreal","ATL",92.1,,,,,,,,,,,,,,"Oscar Villarreal",1654,425629
"Seth McClung","TBD",103,,,,,,,,,,,,,,"Seth McClung",1657,425528
"Jose Contreras","CHW",196,,,,,,,,,,,,,,"Jose Contreras",1660,425747
"Javier López","BOS",16.2,,,,,,,,,,,,,,"Javier Lopez",1663,425657
"Jeremy Bonderman","DET",214,,,,,,,,,,,,,,"Jeremy Bonderman",1667,425827
"Chris Spurling","- - -",21.1,,,,,,,,,,,,,,"Chris Spurling",1668,400050
"Wilfredo Ledezma","DET",60.1,,,,,,,,,,,,,,"Wilfredo Ledezma",1669,425656
"Matt Roney","OAK",4,,,,,,,,,,,,,,"Matt Roney",1670,425662
"Trever Miller","HOU",50.2,,,,,,,,,,,,,,"Trever Miller",1672,119125
"Kiko Calero","OAK",58,,,,,,,,,,,,,,"Kiko Calero",1676,425606
"Kyle Snyder","- - -",60.1,,,,,,,,,,,,,,"Kyle Snyder",1689,216897
"Brandon Webb","ARI",235,,,,,,,,,,,,,,"Brandon Webb",1692,425630
"Derrick Turnbow","MIL",56.1,,,,,,,,,,,,,,"Derrick Turnbow",1694,276913
"Claudio Vargas","ARI",167.2,,,,,,,,,,,,,,"Claudio Vargas",1695,282567
"Chris Capuano","MIL",221.1,,,,,,,,,,,,,,"Chris Capuano",1701,425626
"Dontrelle Willis","FLA",223.1,,,,,,,,,,,,,,"Dontrelle Willis",1703,425883
"Todd Wellemeyer","- - -",78.1,,,,,,,,,,,,,,"Todd Wellemeyer",1709,425487
"Geremi Gonzalez","- - -",56,,,,,,,,,,,,,,"Geremi Gonzalez",1711,114928
