Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Vicente Padilla","LAD",95,0.27795527,0.62747525,0.4748954,0.66666667,0.91913215,0.85462555,0.56345886,23.66998012,"Vicente Padilla",964,218894
"Antonio Bastardo","PHI",18.2,0.19879518,0.62195122,0.40909091,0.42424242,0.7745098,0.68888889,0.4969697,23.65938865,"Antonio Bastardo",8844,455374
"Brad Thomas","DET",69.1,0.22862454,0.65284974,0.44852283,0.73170732,0.91798942,0.87225549,0.51835273,23.6591195,"Brad Thomas",757,346801
"Mark Melancon","- - -",21.1,0.25423729,0.65116279,0.44985673,0.4,0.88392857,0.74522293,0.49283668,23.64257028,"Mark Melancon",4264,453343
"Mike Dunn","ATL",19,0.19459459,0.61497326,0.40591398,0.52777778,0.72173913,0.67549669,0.50268817,23.63888889,"Mike Dunn",9948,445197
"Bobby Parnell","NYM",35,0.33085502,0.62903226,0.49050086,0.57303371,0.86153846,0.77112676,0.53540587,23.6314554,"Bobby Parnell",9926,458730
"Brian Fuentes","- - -",48,0.22997416,0.59952607,0.42274413,0.69662921,0.82213439,0.78947368,0.52163164,23.59800664,"Brian Fuentes",429,150118
"A.J. Burnett","NYY",186.2,0.27061045,0.61589846,0.43810758,0.62093023,0.90672451,0.8158284,0.48509397,23.59481961,"A.J. Burnett",512,150359
"Steven Jackson","PIT",11.1,0.29896907,0.71764706,0.49450549,0.4137931,0.81967213,0.68888889,0.46703297,23.51968504,"Steven Jackson",7341,452259
"Ramon E Ramirez","- - -",69.1,0.26811594,0.66358595,0.46386093,0.58108108,0.85793872,0.77712032,0.49496798,23.50255102,"Ramon E Ramirez",7986,430673
"Jorge De La Rosa","COL",121.2,0.28393881,0.63908997,0.45454545,0.54208754,0.85275081,0.75191257,0.48037755,23.48362892,"Jorge De La Rosa",2047,407822
"Matt Daley","COL",23.1,0.22727273,0.67264574,0.4631829,0.77777778,0.78666667,0.78461538,0.52969121,23.48208469,"Matt Daley",7952,457935
"Garrett Mock","WSN",3.1,0.2,0.5,0.32142857,0.7,0.82352941,0.77777778,0.4047619,23.47540984,"Garrett Mock",7335,452241
"Darren O'Day","TEX",62,0.29411765,0.61190965,0.47038724,0.72173913,0.82214765,0.79418886,0.5546697,23.46365105,"Darren O'Day",3321,503285
"Guillermo Mota","SFG",54,0.25835189,0.64155251,0.4475761,0.61206897,0.88967972,0.80856423,0.49379932,23.44732577,"Guillermo Mota",1467,150407
"Alexi Ogando","TEX",41.2,0.24579125,0.63376623,0.46480938,0.5890411,0.81147541,0.76025237,0.56451613,23.42011834,"Alexi Ogando",10261,468396
"Homer Bailey","CIN",109,0.27571116,0.65427136,0.47302252,0.67063492,0.87864823,0.82059801,0.5212153,23.41290323,"Homer Bailey",8362,456701
"Chris Smith","MIL",3.1,0.43589744,0.66666667,0.52380952,0.58823529,0.8125,0.6969697,0.38095238,23.40816327,"Chris Smith",4544,434672
"Jose Contreras","PHI",56.2,0.31078224,0.59285714,0.44344905,0.57142857,0.85542169,0.75,0.47032475,23.40629921,"Jose Contreras",1660,425747
"Juan Carlos Oviedo","FLA",65,0.31599229,0.64889706,0.48635936,0.56707317,0.83569405,0.75048356,0.51175917,23.38845144,"Juan Carlos Oviedo",2886,434663
"Ryan Madson","PHI",53,0.36084906,0.66666667,0.509113,0.47712418,0.78195489,0.67064439,0.48481166,23.34395973,"Ryan Madson",1852,425492
"Merkin Valdez","TOR",1.1,0.25,0.55555556,0.36,1,0.8,0.88888889,0.36,23.34146341,"Merkin Valdez",7019,429723
"Andy Sonnanstine","TBR",81,0.26123128,0.65211063,0.4697205,0.60509554,0.890625,0.81652893,0.53338509,23.31413043,"Andy Sonnanstine",7667,458567
"Jeff Weaver","LAD",44.1,0.27002967,0.65853659,0.47308782,0.69230769,0.84773663,0.80538922,0.52266289,23.28290766,"Jeff Weaver",503,213711
"Jason Motte","STL",52.1,0.3002611,0.69160998,0.50970874,0.60869565,0.83934426,0.77619048,0.53519417,23.27515723,"Jason Motte",5861,435400
"Arthur Rhodes","CIN",55,0.28131868,0.67370892,0.47105562,0.5546875,0.85714286,0.76385542,0.48354143,23.2654321,"Arthur Rhodes",1097,121125
"Brian Bruney","WSN",17.2,0.21212121,0.64606742,0.41755319,0.66666667,0.77391304,0.74522293,0.47340426,23.25660377,"Brian Bruney",1929,430663
"Rich Thompson","LAA",19.2,0.28776978,0.5704698,0.43402778,0.7,0.89411765,0.832,0.51736111,23.25120773,"Rich Thompson",6422,460366
"Ryan Webb","SDP",59,0.25307125,0.61111111,0.45425188,0.58252427,0.86833856,0.7985782,0.56189451,23.2431259,"Ryan Webb",7474,444436
"Kevin Jepsen","LAA",59,0.27888446,0.63578947,0.45240532,0.55,0.87417219,0.77149321,0.48618219,23.22925457,"Kevin Jepsen",6475,448178
"Joe Bisenius","WSN",4.2,0.25,0.56521739,0.38181818,0.5625,0.88461538,0.76190476,0.41818182,23.175,"Joe Bisenius",7370,445202
"Hector Ambriz","CLE",48.1,0.31162791,0.61,0.45542169,0.55223881,0.93442623,0.7989418,0.48192771,23.1744186,"Hector Ambriz",559,459932
"Ryan Perry","DET",62.2,0.22958057,0.64579256,0.45020747,0.60576923,0.86060606,0.79953917,0.53008299,23.16272189,"Ryan Perry",8799,543634
"Sergio Mitre","NYY",54,0.20754717,0.63592233,0.43295019,0.62337662,0.90458015,0.84070796,0.52618135,23.15083799,"Sergio Mitre",1773,429901
"Alex Burnett","MIN",47.2,0.28368794,0.67901235,0.47705314,0.66666667,0.91272727,0.83797468,0.48913043,23.13843648,"Alex Burnett",4065,488751
"Francisco Rodriguez","LAA",47.1,0.23877069,0.68169014,0.44087404,0.53465347,0.83884298,0.74927114,0.4562982,23.1375,"Francisco Rodriguez",6688,477557
"Jason Bulger","LAA",24,0.23206751,0.49771689,0.35964912,0.56363636,0.86238532,0.76219512,0.48026316,23.13554217,"Jason Bulger",3915,408072
"Alfredo Figaro","DET",14.2,0.22131148,0.65811966,0.43514644,0.85185185,0.92207792,0.90384615,0.48953975,23.12987013,"Alfredo Figaro",8404,451628
"Kameron Loe","MIL",58.1,0.37751004,0.60471204,0.47613636,0.68617021,0.88311688,0.7947494,0.43409091,23.12322275,"Kameron Loe",4422,434180
"Boof Bonser","- - -",25,0.31188119,0.71717172,0.5125,0.71428571,0.85211268,0.8097561,0.495,23.10954064,"Boof Bonser",2159,425818
"Russ Ortiz","LAD",7,0.2195122,0.57142857,0.37241379,0.66666667,0.83333333,0.77777778,0.43448276,23.1,"Russ Ortiz",1124,133460
"Doug Slaten","WSN",40.2,0.26126126,0.58940397,0.41732283,0.55172414,0.85393258,0.75471698,0.47559055,23.09777778,"Doug Slaten",3107,460657
"Rommie Lewis","TOR",18.2,0.24666667,0.61931818,0.44785276,0.59459459,0.8440367,0.78082192,0.5398773,23.09777778,"Rommie Lewis",3588,451650
"Phil Hughes","NYY",176.1,0.29682997,0.66376631,0.49382716,0.69174757,0.86797753,0.81891892,0.5368702,23.06547085,"Phil Hughes",7450,461833
"Casey Janssen","TOR",68.2,0.22912966,0.62302839,0.43776107,0.63565891,0.86582278,0.80916031,0.52965748,23.04107981,"Casey Janssen",7355,445163
"Gary Majewski","HOU",2,0.22222222,0.68181818,0.475,0.25,1,0.84210526,0.55,23.03846154,"Gary Majewski",2131,400008
"Hiroki Kuroda","LAD",196.1,0.32947977,0.63426573,0.47539337,0.61208577,0.85336273,0.76619718,0.47874121,23.02895112,"Hiroki Kuroda",3283,493133
"Leo Rosales","ARI",16.1,0.25827815,0.66233766,0.46229508,0.66666667,0.8627451,0.80851064,0.50491803,23.01895735,"Leo Rosales",5618,449820
"Frank Mata","BAL",17.1,0.32704403,0.65957447,0.48333333,0.59615385,0.89247312,0.7862069,0.47,23.01793722,"Frank Mata",4230,469097
"Javier Vazquez","NYY",157.1,0.29220779,0.62923077,0.4553239,0.68395062,0.87163814,0.80948487,0.48399106,23.00156576,"Javier Vazquez",801,134320
"Romulo Sanchez","NYY",4.1,0.36538462,0.48148148,0.40506329,0.63157895,1,0.78125,0.34177215,23,"Romulo Sanchez",4170,454972
"Josh Rupe","KCR",9.2,0.21904762,0.6091954,0.39583333,0.65217391,0.88679245,0.81578947,0.453125,23,"Josh Rupe",7206,434666
"Victor Marte","KCR",27.2,0.26893939,0.66239316,0.45381526,0.5915493,0.89032258,0.79646018,0.46987952,22.99164345,"Victor Marte",5158,469690
"Aaron Heilman","ARI",72,0.29936306,0.60030864,0.45219436,0.64893617,0.83804627,0.77642981,0.50783699,22.97257384,"Aaron Heilman",1751,408310
"Tony Sipp","CLE",63,0.25938567,0.63533835,0.43828265,0.52631579,0.82840237,0.73469388,0.47584973,22.9497006,"Tony Sipp",8280,448609
"David Purcey","TOR",34,0.27868852,0.70261438,0.49099836,0.74117647,0.79069767,0.77666667,0.50081833,22.94260486,"David Purcey",8360,453515
"Peter Moylan","ATL",63.2,0.30592105,0.61004785,0.42982456,0.58064516,0.8627451,0.74376417,0.40740741,22.91721419,"Peter Moylan",4891,493247
"Jason Marquis","WSN",58.2,0.25042017,0.65501166,0.41992188,0.67785235,0.91103203,0.83023256,0.41894531,22.91114245,"Jason Marquis",105,150302
"Elmer Dessens","NYM",47,0.24848485,0.63764045,0.45043732,0.81707317,0.92951542,0.89967638,0.51895044,22.89173228,"Elmer Dessens",317,113296
"Nick Masset","CIN",76.2,0.29061103,0.60862069,0.43804956,0.48717949,0.86402266,0.72992701,0.4636291,22.88631347,"Nick Masset",7267,434665
"Micah Owings","CIN",33.1,0.20333333,0.65976331,0.44514107,0.70491803,0.76233184,0.75,0.52978056,22.88336933,"Micah Owings",4253,452249
"Felix Doubront","BOS",25,0.22631579,0.60775862,0.43601896,0.74418605,0.87234043,0.8423913,0.54976303,22.87908497,"Felix Doubront",1478,467094
"Armando Gabino","BAL",4.2,0.17777778,0.58490566,0.39795918,0.375,0.93548387,0.82051282,0.54081633,22.86956522,"Armando Gabino",3387,471803
"Pedro Strop","TEX",10.2,0.2300885,0.6031746,0.42677824,0.57692308,0.80263158,0.74509804,0.52719665,22.85955056,"Pedro Strop",4070,467008
"Wesley Wright","HOU",33,0.31271478,0.60516605,0.45373665,0.65934066,0.86585366,0.79215686,0.48220641,22.84975369,"Wesley Wright",5960,449079
"Miguel Batista","WSN",82.2,0.25403226,0.64736842,0.42465753,0.64021164,0.89701897,0.81003584,0.43378995,22.84935897,"Miguel Batista",46,110683
"Jon Lester","BOS",208,0.28370457,0.60218978,0.44,0.57644628,0.85454545,0.76322931,0.49074627,22.84264585,"Jon Lester",4930,452657
"Jeff Niemann","TBR",174.1,0.27128548,0.60483298,0.45143954,0.62153846,0.89189189,0.81717687,0.54011516,22.83490305,"Jeff Niemann",8591,435298
"Joe Nelson","BOS",8.1,0.28571429,0.52631579,0.41340782,0.875,0.8,0.82432432,0.53072626,22.83458647,"Joe Nelson",108,406874
"David Robertson","NYY",61.1,0.228223,0.53173242,0.38115817,0.6259542,0.84516129,0.78004535,0.50388937,22.82817869,"David Robertson",8241,502085
"Will Ohman","- - -",42,0.28139535,0.64285714,0.43994778,0.52066116,0.87962963,0.75074184,0.4386423,22.81769912,"Will Ohman",296,349193
"Jamey Wright","- - -",58.1,0.20665083,0.58280922,0.4064588,0.75862069,0.93884892,0.89589041,0.5311804,22.81318681,"Jamey Wright",715,124604
"Brad Lidge","PHI",45.2,0.23741007,0.61007958,0.41435768,0.49494949,0.83478261,0.7325228,0.47481108,22.80775717,"Brad Lidge",563,400058
"Jack Taschner","- - -",19.2,0.23783784,0.61714286,0.42222222,0.59090909,0.83333333,0.76315789,0.48611111,22.8,"Jack Taschner",2766,435620
"Scott Strickland","FLA",2,0.13043478,0.76470588,0.4,0.66666667,0.92307692,0.875,0.425,22.78571429,"Scott Strickland",897,232994
"Scott Baker","MIN",170.1,0.32330827,0.67879204,0.5184627,0.65633075,0.86956522,0.80959302,0.54898267,22.76838235,"Scott Baker",6176,435044
"Waldis Joaquin","SFG",4.2,0.15384615,0.57142857,0.37037037,0.5,0.9375,0.85,0.51851852,22.76623377,"Waldis Joaquin",6580,471183
"Tyler Walker","WSN",35.1,0.28632479,0.67719298,0.50096339,0.65671642,0.82901554,0.78461538,0.54913295,22.75487465,"Tyler Walker",901,400104
"Brandon Beachy","ATL",15,0.26666667,0.68067227,0.44981413,0.725,0.80246914,0.7768595,0.44237918,22.74761905,"Brandon Beachy",8851,545404
"Bobby Jenks","CHW",52.2,0.26405868,0.63016529,0.462486,0.58333333,0.8852459,0.8062954,0.54199328,22.74581431,"Bobby Jenks",8645,408057
"Michael Bowden","BOS",15.1,0.234375,0.6962963,0.47148289,0.63333333,0.85106383,0.7983871,0.51330798,22.70967742,"Michael Bowden",4440,476601
"Luke Gregerson","SDP",78.1,0.34953271,0.62969589,0.49268739,0.44385027,0.81534091,0.6864564,0.51096892,22.70849176,"Luke Gregerson",4090,502381
"Renyel Pinto","FLA",16.2,0.20833333,0.57894737,0.384375,0.57142857,0.81818182,0.74796748,0.475,22.6826087,"Renyel Pinto",2180,430594
"Blaine Boyer","ARI",57,0.23736264,0.61862528,0.42715232,0.78703704,0.90681004,0.87338501,0.49779249,22.67084639,"Blaine Boyer",2237,430641
"Kevin Mulvey","ARI",3,0.28571429,0.58823529,0.4516129,0.875,0.9,0.89285714,0.5483871,22.66666667,"Kevin Mulvey",6947,453381
"Taylor Buchholz","- - -",12,0.24210526,0.575,0.39428571,0.47826087,0.86956522,0.73913043,0.45714286,22.64566929,"Taylor Buchholz",2168,430587
"Neftalí Feliz","TEX",69.1,0.31845842,0.64444444,0.48886738,0.61146497,0.81034483,0.74851485,0.52274927,22.63213811,"Neftali Feliz",18,491703
"Matt Albers","BAL",75.2,0.29798658,0.61581921,0.43025078,0.73423423,0.88073394,0.82149362,0.4161442,22.61075269,"Matt Albers",4300,458006
