Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Pedro Viola","BAL",1.1,296.3404311908567,208.56606642335746,142.08468817031402,683.6227341907149,281.7817676426253,198.31957656461984,78.72355645522389,111.42528181719555,0,0,317.1168972101769,245.00493509609367,63.46615996750232,0,0,261.3586580697906,"Pedro Viola",5971,501638
"Jason Bergmann","WSN",2.1,104.39971359916962,116.30235961107923,89.76577411055071,826.3052052554148,95.00086292568203,105.831944886078,119.04856043000834,127.20149393873055,56.369661141623986,0,383.5607004169918,341.24981721372245,144.54135189521898,0,55.87701233921203,203.5524461406458,"Jason Bergmann",4640,456589
"Jonathan Van Every","BOS",1,131.7068269056854,0,,911.4967616031386,112.71270705705012,0,157.44711291044777,148.56700700178425,114.58897174062793,0,414.13254546762505,343.81538762092674,113.75707842434718,0,57.00743788488105,196.01899355234295,"Jonathan Van Every",3409,457508
"Dan Cortes","SEA",5.1,148.17026858525833,156.42460575932984,94.72312544687601,0,147.0165742997255,155.20662503405748,59.04266734141791,83.56899124950402,73.66433897611795,69.3184477495118,87.05285346972748,62.11809881346084,115.29358855238317,39.93887599812685,48.86351812188954,186.68475568946224,"Dan Cortes",4027,451135
"Robert Ray","TOR",3.2,107.7600586999242,379.2106846554177,28.4169376340628,0,93.92725550516607,330.53262800433896,60.556581888633765,141.81386594326014,68.75338304437676,118.83162469364355,58.78331733775376,131.6978325088849,189.18113379634238,55.914426732864165,45.60595030790484,182.95106064885337,"Robert Ray",3359,459988
"Felipe Lopez","STL",1,0,271.3720245397538,0,0,0,291.03785134709307,132.27617825556482,148.40166205598715,112.73932228324797,138.37738541618296,0,155.06620762065492,212.38276350847158,0,74.50268304444668,180.93550749963853,"Felipe Lopez",1311,150479
"Joe Inglett","MIL",1,0,0,,0,0,0,0,0,0,,0,75.98478469489937,137.85137629332084,0,74.50268304444668,180.93550749963853,"Joe Inglett",7254,446928
"Scott Proctor","ATL",5.2,128.96431798661442,191.55677693476102,67.32433058291303,170.12161491440716,130.62618711063064,194.02523345529443,79.3657069533389,104.75414377520752,78.0503000422486,83.86508206202741,158.41692832202858,135.75457225407584,125.35834986815769,77.58349236408952,47.89458194117944,174.47352503077934,"Scott Proctor",1911,429984
"Robert Manuel","BOS",12.2,51.98953954598574,153.68023054334427,33.829687646066695,359.8013713240456,52.18180848874482,154.24855941804685,83.74846431406796,99.6962860184493,46.45498854349781,138.6368954990236,98.08402884971221,221.4211538612322,159.75834380132142,66.56479370297427,48.86351812188954,174.23910520562126,"Robert Manuel",817,490008
"Aaron Miles","STL",2,0,0,,0,0,0,99.2071336916736,74.20083102799357,84.55449171243598,138.37738541618296,0,78.8821234053179,153.0214962221391,67.88555622589168,55.87701233921203,169.62703845053818,"Aaron Miles",1844,425446
"Ernesto Frieri","SDP",31.2,157.69848897075894,145.68398453747653,108.24696285841449,60.88563674901347,167.3648022354955,154.6138585281432,64.35057320540992,82.01147610530933,79.58069808229268,120.32816117731578,45.98822444718844,75.89613861144666,94.04898657405907,70.83710181818338,55.06720043337084,169.1353656589833,"Ernesto Frieri",5178,457117
"Edgmer Escalona","COL",6,40.599866496715855,180.91468302650256,22.441443527637677,0,40.19267247480505,179.10021522854458,72.15064268485354,98.93444137065809,67.64359336994879,121.08021223916008,32.846309601716335,103.64279015323505,170.97643727783228,54.30844498071335,67.05241480705443,162.84195691251665,"Edgmer Escalona",8574,467850
"Fernando Abad","HOU",19,76.92607828060373,71.41370500633865,107.71892893266086,152.21406436802226,82.50074931407852,76.58890745271037,78.24788009484116,74.2008459255601,66.43567205977112,121.54770335374762,71.47141213838258,115.51418219153624,121.29270719295181,46.02410552925627,71.9771683687622,161.00193453370758,"Fernando Abad",4994,472551
"Shawn Kelley","SEA",25,136.97513133303235,133.48228123796227,102.61671920254129,182.29939404564772,130.8272491821384,127.49115670294633,103.3743670624152,112.91095116462182,106.16331205381704,121.30728356164565,102.14197723487179,128.22897003170738,111.74755372500873,87.8655276431945,52.12108593587425,160.54888988248317,"Shawn Kelley",7773,518875
"Gregory Infante","CHW",4.2,141.11447662427037,238.36119441394388,59.201953404297505,0,148.30619308086125,250.50893888109442,52.48237097014926,95.50737465585132,68.75338304437676,138.6368954990236,0,79.83106559892012,121.8499962063583,0,91.21190061580968,156.81519484187436,"Gregory Infante",9119,500872
"Cedrick Bowers","OAK",14,169.33737194912445,119.18059720697194,142.08468817031402,260.4276816527812,163.61521955793498,115.15330232946998,85.88024340569878,95.50737465585132,83.33743399318394,103.4603696760688,111.67603714737731,140.45426768376313,94.04381233824391,105.78405046990491,49.3037300132961,155.40244518339196,"Cedrick Bowers",3293,276914
"Marco Estrada","MIL",11.1,139.71127394715663,143.667510165278,97.24625528642994,255.1822935335044,117.11313306439972,120.42945486675384,108.93332326928868,130.9426136078457,106.29707529563379,65.89399298943123,236.4790656443942,149.37061265439053,119.75198865200326,77.5834928295905,63.85944267338518,155.0875780119206,"Marco Estrada",1118,462136
"Taylor Tankersley","FLA",12,71.04984542073429,158.30052377652416,44.882887055275354,321.3410955685244,64.16724952456158,142.96596143210374,97.18249831021089,117.48477984357643,71.20378249468293,86.48586588511435,183.78259023856285,208.68103831676703,158.5546299578128,90.51407460579925,58.53782224838151,155.08757789560494,"Taylor Tankersley",8249,452237
"Joe Mather","STL",2,0,407.05803680963066,0,0,0,291.03785134709307,99.2071336916736,185.50207756998392,84.55449171243598,92.25159018520371,229.89559313110823,231.25029183599196,286.9141507236223,77.58349236408952,63.859442513736575,155.0875778956049,"Joe Mather",3714,458628
