Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Tim Wakefield","BOS",140,0.12453184,,,,,,,0.03370787,,,,,0.8417603,,"Tim Wakefield",219,123801
"Mark Buehrle","CHW",210.1,0.31479736,,0.14451775,,,0.24630851,,0.07885642,,,0.21551995,,,,"Mark Buehrle",225,279824
"Jon Garland","SDP",200,0.21818746,,0.0027933,,,0.41216636,0.21073867,0.08162632,,,0.0744879,,,,"Jon Garland",232,279782
"Bob Howry","- - -",35,0.20667727,,,0.00317965,,0.42607313,0.22893482,,,,0.13513514,,,,"Bob Howry",237,133982
"Damaso Marte","NYY",17.2,0.06567164,,,,,0.48059701,0.40597015,,,,0.04776119,,,,"Damaso Marte",247,150122
"Daniel McCutchen","PIT",67.2,0.28328865,,,,,0.28418231,0.14477212,0.04200179,,,0.24575514,,,,"Daniel McCutchen",263,445216
"Juan Cruz","KCR",5.1,0.49541284,,0.16513761,,,,0.1559633,,,,0.18348624,,,,"Juan Cruz",273,407297
"Kyle Farnsworth","- - -",64.2,0.32629559,,0.121881,,,0.34452975,0.19385797,,,,0.0134357,,,,"Kyle Farnsworth",278,150035
"Ron Mahay","MIN",34,0.3380531,,,,,0.19646018,0.34690265,,,,0.11858407,,,,"Ron Mahay",290,118158
"Will Ohman","- - -",42,0.29112272,,,,,0.31331593,0.39556136,,,,,,,,"Will Ohman",296,349193
"Kerry Wood","- - -",46,0.56372549,,,,,,0.28676471,0.1495098,,,,,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",129.2,0.26918018,,0.03814117,0.17316966,,0.39149496,0.11398509,0.01402893,,,,,,,"Carlos Zambrano",305,407296
"Elmer Dessens","NYM",47,0.26093294,,,,,0.42274052,0.20991254,0.04373178,,,0.06268222,,,,"Elmer Dessens",317,113296
"Kanekoa Texeira","- - -",61.1,0.15706806,,,,,0.57591623,0.07539267,,,,0.19162304,,,,"Kanekoa Texeira",334,444427
"Danys Baez","PHI",47.2,0.13523573,,,,,0.63523573,,0.22952854,,,,,,,"Danys Baez",367,276056
"David Riske","MIL",23.1,0.55919395,,,,,0.05037783,,,,,0.39042821,,,,"David Riske",402,228594
"CC Sabathia","NYY",237.2,0.41023466,,,,,0.20723777,0.15691264,0.05711055,,,0.16850438,,,,"CC Sabathia",404,282332
"Jake Westbrook","- - -",202.2,0.03467153,,0.03467153,0.00091241,,0.5763382,0.07055961,0.15054745,,,0.13229927,,,,"Jake Westbrook",412,150414
"Brian Fuentes","- - -",48,,,,,,0.7144623,0.10877627,,,,0.17676143,,,,"Brian Fuentes",429,150118
"Mike Hampton","ARI",4.1,0.11111111,,0.37037037,,,0.25925926,,0.2037037,,,0.05555556,,,,"Mike Hampton",430,115399
"Dennys Reyes","STL",38,0.06333333,,,,,0.46666667,0.33666667,0.00166667,,,0.13166667,,,,"Dennys Reyes",444,121096
"Brian Moehler","HOU",56.2,0.33082707,,0.18689581,,,0.20730397,,0.09559613,,,0.17937701,,,,"Brian Moehler",480,119215
"Fernando Rodney","LAA",68,0.14835165,,,,,0.52982732,0.01020408,,,,0.31161695,,,,"Fernando Rodney",494,407845
"Jeff Weaver","LAD",44.1,0.09490085,,,,,0.3427762,0.36543909,0.14305949,,,0.05382436,,,,"Jeff Weaver",503,213711
"Josh Beckett","BOS",127.2,0.2629108,,0.14319249,,,0.28356808,,0.18356808,,,0.12676056,,,,"Josh Beckett",510,277417
"A.J. Burnett","NYY",186.2,0.43843163,,,,,0.26085548,,,0.27316915,,0.02754375,,,,"A.J. Burnett",512,150359
"Ryan Dempster","CHC",215.1,0.24056338,,0.01098592,0.0828169,,0.30084507,0.36478873,,,,,,,,"Ryan Dempster",517,133225
"Brad Penny","STL",55.2,0.40926158,,,0.37421777,,0.04005006,,0.17021277,,,0.00625782,,,,"Brad Penny",535,207267
"Octavio Dotel","- - -",64,0.25309735,,0.56371681,,,,0.1079646,0.07522124,,,,,,,"Octavio Dotel",555,136734
"Hector Ambriz","CLE",48.1,0.61807229,,,,,0.01927711,0.27710843,0.08554217,,,,,,,"Hector Ambriz",559,459932
"Brad Lidge","PHI",45.2,0.46347607,,,,,,0.53652393,,,,,,,,"Brad Lidge",563,400058
"Scott Linebrink","CHW",57.1,0.45996094,,0.11132813,,0.16113281,0.14941406,0.1171875,,,,0.00097656,,,,"Scott Linebrink",564,276530
"Roy Oswalt","- - -",211.2,0.47266983,,0.11721959,,,0.07962085,0.06729858,0.10837283,,0.00473934,0.15007899,,,,"Roy Oswalt",571,400061
"Billy Wagner","ATL",69.1,0.70339761,,,,,,0.29660239,,,,,,,,"Billy Wagner",578,123790
"Jeremy Affeldt","SFG",50,0.18668407,,,,,0.52480418,,0.25718016,,,0.03133159,,,,"Jeremy Affeldt",583,346793
"Mike MacDougal","STL",18.2,0.01166181,,,,,0.66180758,0.32069971,0.0058309,,,,,,,"Mike MacDougal",612,213680
"Jeff Suppan","- - -",101.1,0.25981308,,0.21682243,,,0.26542056,,0.14205607,,,0.11588785,,,,"Jeff Suppan",633,122987
"Nelson Figueroa","- - -",93,0.5557656,,,0.0831758,,,0.22432262,0.13673598,,,,,,,"Nelson Figueroa",683,150153
"Ben Sheets","OAK",119.1,0.3379845,,,,,0.24496124,,0.28113695,,,0.13591731,,,,"Ben Sheets",710,282656
"Jamey Wright","- - -",58.1,0.0545657,,0.1013363,,,0.54231626,0.04899777,0.23719376,,,0.0155902,,,,"Jamey Wright",715,124604
"Grant Balfour","TBR",55.1,0.61823966,,0.03605514,,,0.10392365,0.13573701,0.08801697,,,0.01802757,,,,"Grant Balfour",718,346797
"LaTroy Hawkins","MIL",16,0.74285714,,,,,0.02222222,0.12063492,0.0984127,,,0.01587302,,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","STL",92,0.04622111,,,,,0.54465959,0.18675828,0.08557152,,,0.13678951,,,,"Kyle Lohse",739,346798
"Juan Rincon","COL",2,0.5,,,,,,0.5,,,,,,,,"Juan Rincon",752,346799
"J.C. Romero","PHI",36.2,0.10660661,,,,,0.63813814,0.16366366,,,,0.09159159,,,,"J.C. Romero",754,240694
"Johan Santana","NYM",199,0.51350439,,,,,0.08305199,0.16948008,,,,0.23396354,,,,"Johan Santana",755,276371
"Brad Thomas","DET",69.1,0.38227395,,,,,0.3213966,0.13428827,0.07878245,,,0.08325873,,,,"Brad Thomas",757,346801
"Bruce Chen","KCR",140.1,0.23134639,,,,,0.28803668,0.22592747,0.09587328,,0.00291788,0.15589829,,,,"Bruce Chen",769,136600
"Scott Downs","TOR",61.1,0.01194354,,,,,0.74809989,0.06731813,0.17263844,,,,,,,"Scott Downs",773,275933
"Carl Pavano","MIN",221,0.10937,,,0.0684362,,0.49248481,0.11128878,,,,0.21842021,,,,"Carl Pavano",790,134321
"Javier Vazquez","NYY",157.1,0.38607595,,,,,0.15673864,0.17274758,0.14259121,,,0.14184661,,,,"Javier Vazquez",801,134320
"Randy Choate","TBR",44.2,0.04817518,,,,,0.62627737,0.30510949,,,,0.02043796,,,,"Randy Choate",813,329092
"Robert Manuel","BOS",12.2,0.61276596,,0.03829787,,,0.05957447,0.20851064,,,,0.08085106,,,,"Robert Manuel",817,490008
"Ted Lilly","- - -",193.2,0.31016598,,,,,0.21576763,0.19640387,0.09474412,,,0.1829184,,,,"Ted Lilly",833,150404
"Andy Pettitte","NYY",129,0.2953054,,0.15093387,,,0.14033317,0.18980313,0.14992428,,,0.07370015,,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",60,0.17982456,,0.82017544,,,,,,,,,,,,"Mariano Rivera",844,121250
"Sam Demel","ARI",37,0.27635783,,0.3514377,,,0.13578275,0.18051118,,,,0.05591054,,,,"Sam Demel",868,451585
"Scott Maine","CHC",13,,,,,,0.51470588,0.00980392,0.2745098,,,0.20098039,,,,"Scott Maine",885,453186
"Scott Strickland","FLA",2,,,,,,0.4,0.475,,,,0.125,,,,"Scott Strickland",897,232994
"Tyler Walker","WSN",35.1,0.40077071,,0.01541426,,,0.08477842,0.35067437,,,,0.14836224,,,,"Tyler Walker",901,400104
"Justin Duchscherer","OAK",28,0.17330211,,,,,0.25761124,0.29508197,0.27166276,,,0.00234192,,,,"Justin Duchscherer",910,407113
"Tim Hudson","ATL",228.2,0.07326673,,0.17892825,0.10747805,,0.60036331,,0.03996367,,,,,,,"Tim Hudson",921,218596
"Barry Zito","SFG",199.1,0.15267413,,0.10603234,,,0.35914179,0.039801,0.18718905,,,0.15516169,,,,"Barry Zito",944,217096
"Brett Myers","HOU",223.2,0.20381232,,0.06099707,,,0.2255132,0.23255132,0.18064516,,,0.09648094,,,,"Brett Myers",962,408206
"Vicente Padilla","LAD",95,0.4595537,,,0.041841,,0.26359833,0.07182706,0.07182706,,0.07182706,0.0195258,,,,"Vicente Padilla",964,218894
"Carlos Silva","CHC",113,0.08169177,,,,,0.46234067,0.14484357,,,,0.31112399,,,,"Carlos Silva",973,400067
"Randy Wolf","MIL",215.2,0.24668734,,0.00676628,,,0.30814773,0.17733296,0.16436425,,,0.09670144,,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",215.2,0.16165064,,0.00899783,,,0.30902886,0.12627986,0.13403661,,,0.26000621,,,,"Bronson Arroyo",978,276520
"Joe Beimel","COL",45,0.34416544,,,,,0.32939439,0.23190547,,,,0.09453471,,,,"Joe Beimel",979,346847
"Kris Benson","ARI",14,0.18442623,,,,,0.36065574,0.28278689,0.08196721,,,0.09016393,,,,"Kris Benson",982,150249
"Trevor Hoffman","MIL",47.1,0.46226415,,0.11994609,,,,0.1509434,0.04177898,,,0.22506739,,,,"Trevor Hoffman",1035,116034
"Jake Peavy","CHW",107,0.28309693,,0.16843972,,,0.23995272,0.14184397,0.07446809,,,0.09219858,,,,"Jake Peavy",1051,408241
"Ryan Franklin","STL",65,0.26946721,,0.00717213,0.04610656,,0.28278689,0.01741803,0.28790984,,,0.07991803,,0.00922131,,"Ryan Franklin",1076,211041
"Freddy Garcia","CHW",157,0.06893722,,,0.19491178,,0.22897005,0.22281494,0.04883053,,,0.23553549,,,,"Freddy Garcia",1077,150119
"Gil Meche","KCR",61.2,0.48903108,,,,,0.05758684,0.19561243,0.16819013,,,0.08957952,,,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",111.2,0.1199767,,0.27373326,,,0.36167734,,0.06639487,,,0.17821782,,,,"Jamie Moyer",1091,119469
"Joel Pineiro","LAA",152.1,0.06795265,,,,,0.62867164,0.12012275,0.13853573,,,0.04471723,,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","CIN",55,0.72871737,,,,,,0.26220204,,,,0.00908059,,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","TBR",62.1,0.47188534,,0.22932745,,,0.08599779,0.21278942,,,,,,,,"Rafael Soriano",1100,400089
"Livan Hernandez","WSN",211.2,0.18492088,,,,,0.42910332,0.20167546,0.10766367,,,0.07663667,,,,"Livan Hernandez",1116,115817
"Marco Estrada","MIL",11.1,0.47679325,,,,,0.01687764,,0.24472574,,,0.26160338,,,,"Marco Estrada",1118,462136
"Russ Ortiz","LAD",7,0.35862069,,0.36551724,,,0.02758621,0.02758621,0.17931034,,,0.04137931,,,,"Russ Ortiz",1124,133460
"Robert Coello","BOS",5.2,0.84848485,,0.03030303,,0.09090909,,,0.03030303,,,,,,,"Robert Coello",1149,445193
"Tommy Hunter","TEX",128,0.46645536,,0.08927628,,,0.17591125,,0.2044374,,,0.0639197,,,,"Tommy Hunter",1157,488984
"Jesus Colome","SEA",17,0.74679487,,,,,0.05448718,0.13141026,,,,0.06730769,,,,"Jesus Colome",1198,400125
"Jorge Sosa","FLA",36.2,0.13028765,,,,,0.29780034,0.44839255,,,,0.12351946,,,,"Jorge Sosa",1228,407901
"Francisco Cordero","CIN",72.2,0.65957447,,,,,,0.2537431,0.00472813,,,0.08195429,,,,"Francisco Cordero",1243,150188
"Doug Davis","MIL",38.1,0.25319693,,0.42455243,,,0.03964194,0.00383632,0.17647059,,,0.10230179,,,,"Doug Davis",1244,150277
"R.A. Dickey","NYM",174.1,0.18132507,,,,,,,0.00232468,,0.00426191,,,0.81208834,,"R.A. Dickey",1245,285079
"Adam Ottavino","STL",22.1,0.57040573,,,,,0.03341289,0.15990453,,,,0.23627685,,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",201,0.53382084,,0.00060938,,,0.06124314,0.22364412,0.09536868,,,0.08531383,,,,"Colby Lewis",1259,407890
"Chan Ho Park","- - -",63.2,0.20037106,,,,,0.23376623,0.27829314,0.12244898,,,0.16512059,,,,"Chan Ho Park",1267,120221
"Chris Carpenter","STL",235,0.0108293,,0.20433172,,,0.47363921,,0.27101738,,,0.04018239,,,,"Chris Carpenter",1292,112020
"Roy Halladay","PHI",250.2,,,0.42057914,0.00112454,,0.29575485,,0.16952488,,,0.11301659,,,,"Roy Halladay",1303,136880
"Felipe Lopez","STL",1,,,,,,,,,,,0.75,,0.25,,"Felipe Lopez",1311,150479
"Brandon Lyon","HOU",78,0.38990066,,0.29056291,,,0.17715232,0.00496689,0.12748344,,,0.00993377,,,,"Brandon Lyon",1312,407193
"Justin Miller","LAD",24.1,0.37530864,,,,,0.08395062,0.02716049,0.48641975,,,0.02716049,,,,"Justin Miller",1313,277405
"Blake Wood","KCR",49.2,0.5370844,,,,,0.2173913,0.16751918,,,,0.07800512,,,,"Blake Wood",1345,502028
"Andrew Bailey","OAK",49,0.76518219,,0.12010796,,,,,0.1025641,,,0.01214575,,,,"Andrew Bailey",1368,457732
"Joaquín Benoit","TBR",60.1,0.59735974,,,,,0.05280528,0.12871287,,,,0.22112211,,,,"Joaquin Benoit",1437,276542
"Brendan Donnelly","PIT",30.2,0.40727903,,,0.45060659,,,,,,,0.14211438,,,,"Brendan Donnelly",1441,407791
"Chad Durbin","PHI",68.2,0.10669975,,0.26799007,,,0.37303557,,0.10918114,,,0.14309347,,,,"Chad Durbin",1442,239795
"Randy Flores","- - -",31,0.41832669,,,,,0.1314741,0.28884462,0.16135458,,,,,,,"Randy Flores",1446,420864
"Aaron Harang","CIN",111.2,0.45841487,,,,,0.18052838,0.19520548,0.07191781,,,0.09393346,,,,"Aaron Harang",1451,421685
"Mike Lincoln","CIN",19.2,0.01072386,,0.2386059,,,0.31099196,,0.37265416,,,0.06702413,,,,"Mike Lincoln",1457,150221
"Guillermo Mota","SFG",54,0.08117249,,,,,0.62457723,0.1848929,,,,0.10935738,,,,"Guillermo Mota",1467,150407
"Jon Rauch","MIN",57.2,0.46179039,,0.10480349,,,,0.25873362,0.11572052,,,0.05895197,,,,"Jon Rauch",1475,400010
"Felix Doubront","BOS",25,0.47867299,,0.11611374,,,0.2464455,,0.11374408,,,0.0450237,,,,"Felix Doubront",1478,467094
"John Lackey","BOS",215,0.49176668,,0.14038515,,,0.09935808,0.00167457,0.20541446,,,0.06140106,,,,"John Lackey",1507,407793
"Oliver Pérez","NYM",46.1,0.44055202,,,,,0.16242038,0.21019108,,,,0.18683652,,,,"Oliver Perez",1514,424144
"Sandy Rosario","FLA",1,0.6097561,,0.02439024,,,,0.36585366,,,,,,,,"Sandy Rosario",1525,466459
"Aaron Cook","COL",127.2,0.11686315,,,,,0.73757048,0.06355715,0.08200923,,,,,,,"Aaron Cook",1571,346871
"Mark Hendrickson","BAL",75.1,0.48827471,,0.02763819,,,0.14824121,,0.24539363,,,0.09045226,,,,"Mark Hendrickson",1574,424805
"Kevin Cash","HOU",1,,,,,,,,,,,,,1,,"Kevin Cash",1593,408211
"Pedro Feliciano","NYM",62.2,0.0174954,,,,,0.60497238,0.0174954,0.18139963,,,0.1786372,,,,"Pedro Feliciano",1601,408230
"Bill Hall","BOS",1,0.36363636,,0.63636364,,,,,,,,,,,,"Bill Hall",1605,407849
"Nate Robertson","- - -",101.1,0.01311866,,0.00775194,,,0.60584377,0.23434705,0.00298151,,,0.13595707,,,,"Nate Robertson",1620,425146
"Cliff Lee","- - -",212.1,0.25336927,,0.20215633,,,0.37971698,0.01044474,0.0606469,,,0.09366577,,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","NYM",57.1,0.49947313,,,,,0.09694415,,0.22339305,,,0.18018967,,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","TOR",77.1,0.15837796,,,,,0.33970926,0.22264728,0.1117062,,,0.1675593,,,,"Brian Tallet",1646,425226
"Russ Springer","CIN",1.2,0.87096774,,,,,,0.09677419,0.03225806,,,,,,,"Russ Springer",1652,122620
"Jose Contreras","PHI",56.2,0.17021277,,,0.10974244,,0.39529675,0.32474804,,,,,,,,"Jose Contreras",1660,425747
"Javier López","- - -",57.2,,,,,,0.69138756,0.12440191,0.1208134,,,0.06339713,,,,"Javier Lopez",1663,425657
"D.J. Carrasco","- - -",78.1,0.06879607,,0.37919738,,,0.23259623,0.17444717,0.11220311,,,0.03276003,,,,"D.J. Carrasco",1666,425647
"Jeremy Bonderman","DET",171,0.2807664,,,,,0.33898305,0.30803242,,,,0.07221813,,,,"Jeremy Bonderman",1667,425827
"Wilfredo Ledezma","PIT",19.2,0.66391185,,,,,0.0137741,0.31404959,,,,0.00826446,,,,"Wilfredo Ledezma",1669,425656
"Trever Miller","STL",36,0.45484401,,,,,0.08702791,0.41543514,,,,0.04269294,,,,"Trever Miller",1672,119125
"Claudio Vargas","MIL",19.2,0.19428571,,,,,0.45142857,0.31428571,,,,0.04,,,,"Claudio Vargas",1695,282567
"Chris Capuano","MIL",66,,,,,,0.59772296,0.13946869,,,,0.26280835,,,,"Chris Capuano",1701,425626
"Dontrelle Willis","- - -",65.2,0.43764893,,,,,0.28196982,0.11358221,0.07466243,,,0.09213662,,,,"Dontrelle Willis",1703,425883
"Todd Wellemeyer","SFG",58.2,0.57825203,,,,,0.09756098,0.22256098,0.05589431,,,0.04573171,,,,"Todd Wellemeyer",1709,425487
"Jose Valverde","DET",63,0.47568093,,,0.52140078,,0.00291829,,,,,,,,,"Jose Valverde",1726,407878
"Aaron Heilman","ARI",72,,,,,,0.54937304,0.0846395,0.02821317,,,0.33777429,,,,"Aaron Heilman",1751,408310
"Dan Haren","- - -",235,0.29817008,,0.2909042,0.17115178,,0.11356297,,,0.12621098,,,,,,"Dan Haren",1757,429717
"Kevin Correia","SDP",145,0.23135832,,0.03063281,,,0.20032245,0.29141475,0.10923015,,,0.13704152,,,,"Kevin Correia",1767,429781
"Rich Harden","TEX",92,0.5702836,,,,,0.027127,0.31750925,,,,0.08508015,,,,"Rich Harden",1772,425848
"Sergio Mitre","NYY",54,0.06130268,,0.00127714,,,0.62579821,0.08429119,0.06641124,,,0.16091954,,,,"Sergio Mitre",1773,429901
"Chad Gaudin","- - -",65.1,0.50225836,,,,,0.1237579,0.22854562,,0.00090334,,0.14453478,,,,"Chad Gaudin",1783,429985
"Kevin Gregg","TOR",59,0.50839552,,0.28451493,0.07089552,,0.00746269,,0.12873134,,,,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","BAL",24.2,0.49725275,,,,,0.04395604,0.43681319,,,,0.02197802,,,,"Michael Gonzalez",1794,283166
"J.J. Putz","CHW",54,0.43994943,,,0.3034134,,0.14412137,0.10872314,,,,0.00379267,,,,"J.J. Putz",1795,407816
"Brian Sweeney","SEA",37,0.41434263,,,,,0.01195219,0.19123506,0.03386454,,,0.34860558,,,,"Brian Sweeney",1801,425789
"Chad Cordero","SEA",9.2,0.72727273,,,,,0.08484848,0.05454545,0.06060606,,,0.07272727,,,,"Chad Cordero",1816,430101
"Matt Belisle","COL",92,0.63991626,,0.00697837,,,0.03489184,0.19190509,0.10607118,,,0.02023726,,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",209.1,0.51069599,,,,,0.07833685,0.31666165,0.01416089,,,0.08014462,,,,"Edwin Jackson",1841,429719
"Aaron Miles","STL",2,,,,,,,,,,,,,1,,"Aaron Miles",1844,425446
"John Grabow","CHC",25.2,0.46481876,,,,,,0.19829424,,,,0.33688699,,,,"John Grabow",1848,346848
"Ryan Madson","PHI",53,0.52612394,,0.17375456,,,0.0036452,0.00850547,,,,0.28797084,,,,"Ryan Madson",1852,425492
"Shawn Camp","TOR",72.1,0.01133144,,,,,0.49197356,0.22096317,,,,0.27573182,,,,"Shawn Camp",1855,425861
"Michael Wuertz","OAK",39.2,0.34876543,,,,,,0.60339506,,,,0.04783951,,,,"Michael Wuertz",1856,430900
"Casey Daigle","HOU",10.1,0.30666667,,,,,0.07555556,0.59111111,,,,0.02666667,,,,"Casey Daigle",1880,430664
"Shawn Hill","TOR",20.2,0.07777778,,,,,0.56388889,0.00277778,0.04444444,,,0.31111111,,,,"Shawn Hill",1882,429718
"Sean Burnett","WSN",63,0.01428571,,,,,0.71904762,0.2,,,,0.06666667,,,,"Sean Burnett",1886,430634
"David Aardsma","SEA",49.2,0.76575505,,,0.1058264,,0.00356718,0.10225922,0.02259215,,,,,,,"David Aardsma",1902,430911
"Jason Frasor","TOR",63.2,0.62606232,,,,,0.01605288,0.20774315,,,,0.15014164,,,,"Jason Frasor",1906,430630
"Scott Proctor","ATL",5.2,0.7047619,,,,,,0.20952381,0.08571429,,,,,,,"Scott Proctor",1911,429984
"Matt Thornton","CHW",60.2,0.87421384,,0.00419287,0.00104822,,0.02201258,0.09853249,,,,,,,,"Matt Thornton",1918,407819
"Brian Bruney","WSN",17.2,0.72340426,,,,,0.00265957,0.20744681,,,,0.06648936,,,,"Brian Bruney",1929,430663
"Frank Francisco","TEX",52.2,0.63967136,,,0.23122066,,0.01408451,0.01643192,0.09859155,,,,,,,"Frank Francisco",1933,407911
"Mike Adams","SDP",66.2,0.33333333,,,,,0.14393939,0.42897727,0.04166667,,,0.05208333,,,,"Mike Adams",1937,430606
"Justin Germano","CLE",35.1,0.02559055,,,,,0.56889764,,0.21456693,,,0.19094488,,,,"Justin Germano",1938,430683
"Zack Greinke","KCR",220,0.32916182,,0.00291036,,,0.27153667,0.16298021,0.09429569,,,0.13911525,,,,"Zack Greinke",1943,425844
"Denny Bautista","SFG",33.2,0.378125,,,,,0.2515625,0.2828125,0.0859375,,,0.0015625,,,,"Denny Bautista",1947,429714
"Raul Valdes","NYM",58.2,0.23468426,,0.00094251,,,0.32516494,,0.37134779,,,0.06786051,,,,"Raul Valdes",1953,447744
"Justin Berg","CHC",40,,,,,,0.82361963,0.16411043,0.01226994,,,,,,,"Justin Berg",1973,448753
"Cory Luebke","SDP",17.2,0.29411765,,,,,0.40138408,0.14532872,,,,0.15916955,,,,"Cory Luebke",1984,458537
"Iván Nova","NYY",42,0.375,,0.00152439,,,0.26676829,0.01829268,0.23628049,,,0.10213415,,,,"Ivan Nova",1994,467100
"Tim Byrdak","HOU",38.2,0.31013616,,,,,0.09833585,0.45537065,,,,0.13615734,,,,"Tim Byrdak",1995,136263
"Saul Rivera","ARI",3.2,0.54761905,,0.36904762,,,,0.08333333,,,,,,,,"Saul Rivera",2027,346800
"Clayton Kershaw","LAD",204.1,0.71514063,,,,,,0.20227409,0.06912029,,,0.01346499,,,,"Clayton Kershaw",2036,477132
"Justin Masterson","CLE",180,0.2217477,,,,,0.57457293,0.18725361,,,,0.01642576,,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",121.2,0.53700944,,,0.28216592,,,0.14605067,0.03477397,,,,,,,"Jorge De La Rosa",2047,407822
"Gustavo Chacin","HOU",38.1,0.02037846,,0.00291121,,,0.47452693,0.31586608,0.08151383,,,0.10480349,,,,"Gustavo Chacin",2060,407860
"Matt Guerrier","MIN",71,0.41796875,,0.3046875,,,0.12597656,,0.08105469,,,0.0703125,,,,"Matt Guerrier",2061,407825
"Jose Veras","FLA",48,,,,0.10121951,,0.62439024,0.00121951,0.27317073,,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","BAL",209.1,0.19080174,,0.00435053,,,0.41671846,0.21628341,0.04505904,,,0.12678682,,,,"Jeremy Guthrie",2072,425386
"Heath Bell","SDP",70,0.67026578,,,,,0.0307309,0.00249169,0.28488372,,,0.01162791,,,,"Heath Bell",2080,425514
"Fernando Cabrera","BOS",1.1,0.4137931,,0.10344828,,,,0.4137931,,,,0.06896552,,,,"Fernando Cabrera",2105,425507
"Gary Majewski","HOU",2,,,,,,0.65,0.325,,,,0.025,,,,"Gary Majewski",2131,400008
"Chris Narveson","MIL",167.2,0.19826389,,0.12152778,,,0.27222222,,0.19236111,,,0.215625,,,,"Chris Narveson",2141,429780
"Alfredo Simon","BAL",49.1,0.31242461,,0.09047045,0.28468034,,0.26176116,,0.05066345,,,,,,,"Alfredo Simon",2155,430580
"Boof Bonser","- - -",25,0.2475,,,,,0.345,0.155,0.225,,,0.0275,,,,"Boof Bonser",2159,425818
"Taylor Buchholz","- - -",12,0.36571429,,,,,0.24571429,,0.28,,,0.10857143,,,,"Taylor Buchholz",2168,430587
"Chad Qualls","- - -",59,0.01265823,,,,,0.65725414,0.32619279,,,,0.00389484,,,,"Chad Qualls",2170,430589
"Fernando Nieve","NYM",42,0.57873486,,,,,0.09959623,0.17496635,0.04979812,,,0.09690444,,,,"Fernando Nieve",2173,430588
"Renyel Pinto","FLA",16.2,0.35,,,,,0.2875,0.1375,,,,0.225,,,,"Renyel Pinto",2180,430594
"Joel Hanrahan","PIT",69.2,0.61058924,,,,,,0.38941076,,,,,,,,"Joel Hanrahan",2186,430629
"Ronald Belisario","LAD",55.1,0.09529554,,,,,0.80096502,0.1013269,,,,0.00241255,,,,"Ronald Belisario",2203,430613
"Brian Bass","PIT",7.1,0.63157895,,,,,0.09210526,0.14473684,0.11842105,,,0.01315789,,,,"Brian Bass",2219,430654
