Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"R.A. Dickey","NYM",174.1,6.306540876626968,,,,,,,0.09229332953691483,,-0.3423119783401489,,,11.106341898441315,"R.A. Dickey",1245,285079
"Joe Inglett","MIL",1,,,,,,,,,,,,,0.7347985506057739,"Joe Inglett",7254,446928
"Felipe Lopez","STL",1,,,,,,,,,,,-0.3910576105117798,,0.29625821113586426,"Felipe Lopez",1311,150479
"Aaron Miles","STL",2,,,,,,,,,,,,,0.24188460409641266,"Aaron Miles",1844,425446
"Joe Mather","STL",2,,,,,,,,,,,-0.5365813970565796,,-0.02447659894824028,"Joe Mather",3714,458628
"Ryan Franklin","STL",65,0.6644940376281738,,0.7084142565727234,-0.6139380931854248,,4.758162021636963,-1.5069290399551392,0.7365182638168335,,,2.1660947799682617,,-0.5113627314567566,"Ryan Franklin",1076,211041
"Kevin Cash","HOU",1,,,,,,,,,,,,,-1.169559359550476,"Kevin Cash",1593,408211
"Charlie Haeger","LAD",30,-3.6183277368545532,,,,,,,-0.977647066116333,,,,,-5.927286088466644,"Charlie Haeger",3545,446624
"Tim Wakefield","BOS",140,0.16697967052459717,,,,,,,0.68157958984375,,,,,-13.762230515480042,"Tim Wakefield",219,123801
"Neftalí Feliz","TEX",69.1,15.494643211364746,,,,,2.9732613563537598,3.63779616355896,,,,-0.9804831743240356,,,"Neftali Feliz",18,491703
"Ramon Ortiz","LAD",30,-3.6486217975616455,,,,,-1.6892450153827667,0.6929981708526611,,,,0.5674551129341125,,,"Ramon Ortiz",27,150009
"Scott Schoeneweis","BOS",13.2,-0.2565901279449463,,,,,-5.022202968597412,0.7987470626831055,,,,,,,"Scott Schoeneweis",33,150011
"Scot Shields","LAA",46,-0.5035992860794067,,,,,-5.311764478683472,-0.3590882420539856,0.09386813640594482,,,,,,"Scot Shields",35,276912
"Miguel Batista","WSN",82.2,1.4396114945411682,,,,,7.399862170219421,-1.3774251341819763,-1.8637138605117798,,,0.8762246072292328,,,"Miguel Batista",46,110683
"Jason Marquis","WSN",58.2,-0.027902953326702118,,,,,-8.407170295715332,0.011008746922016144,-1.3657846450805664,,,-2.914350748062134,,,"Jason Marquis",105,150302
"Kevin Millwood","BAL",190.2,-6.839147567749023,,4.418219566345215,-0.3623550534248352,,0.11974724382162094,-12.809937477111816,-3.8458659648895264,,,-1.0980167388916016,,,"Kevin Millwood",106,119154
"Joe Nelson","BOS",8.1,-3.094517946243286,,-0.42253008484840393,,,0.217599019408226,-0.7061408162117004,,,,-1.0551992654800415,,,"Joe Nelson",108,406874
"Dan Wheeler","TBR",48.1,0.8856382966041565,,0.25976061820983887,2.5796637535095215,,-2.638475179672241,-2.5366170406341553,6.782881259918213,,,,,,"Dan Wheeler",120,235095
"Rodrigo Lopez","ARI",200,4.368804454803467,,,,,-10.745792388916016,-12.680201530456543,-5.2366862297058105,,,-6.209669589996338,,,"Rodrigo Lopez",150,150438
"John Parrish","KCR",6,0.15178604423999786,,,,,0.9165233969688416,-1.1284340620040894,,,,-0.30278608202934265,,,"John Parrish",160,332292
"Rafael Betancourt","COL",62.1,11.127320289611816,,-2.1229989528656006,,,,2.666684865951538,,,,-0.46080315113067627,,,"Rafael Betancourt",177,429783
"Derek Lowe","ATL",193.2,,,-1.5914937257766724,,,5.169399261474609,-2.5894787311553955,,,,1.3252992630004883,,,"Derek Lowe",199,117955
"Darren Oliver","TEX",61.2,7.279851913452148,,,,,3.540964126586914,0.2134898602962494,,,,-0.02548956498503685,,,"Darren Oliver",206,119984
"Mark Buehrle","CHW",210.1,-1.0574543476104736,,2.954610586166382,,,0.6375693082809448,,-2.9781112670898438,,,-5.024169921875,,,"Mark Buehrle",225,279824
"Jon Garland","SDP",200,-0.10028928518295288,,-0.9920255541801453,,,11.922361373901367,8.494970321655273,-6.3355536460876465,,,1.8615788221359253,,,"Jon Garland",232,279782
"Bob Howry","- - -",35,-6.267276406288147,,,-0.459807813167572,,-7.942422151565552,1.3605410009622574,,,,0.21552085876464844,,,"Bob Howry",237,133982
"Damaso Marte","NYY",17.2,0.5165004730224609,,,,,2.5451438426971436,-0.7049132585525513,,,,0.40985897183418274,,,"Damaso Marte",247,150122
"Daniel McCutchen","PIT",67.2,-1.5112203359603882,,,,,-12.137303352355957,0.10902261734008789,0.5604121536016464,,,-4.093457967042923,,,"Daniel McCutchen",263,445216
"Juan Cruz","KCR",5.1,-2.734468698501587,,-1.2555568218231201,,,,0.7217390537261963,,,,1.0421159267425537,,,"Juan Cruz",273,407297
"Kyle Farnsworth","- - -",64.2,3.479482054710388,,-0.23567381501197815,,,2.464820921421051,0.8802925199270248,,,,-0.4614856466650963,,,"Kyle Farnsworth",278,150035
"Ron Mahay","MIN",34,-0.5502851009368896,,,,,-0.4463907480239868,4.321390151977539,,,,-0.408552885055542,,,"Ron Mahay",290,118158
"Will Ohman","- - -",42,3.3158735632896423,,,,,-6.2013713121414185,2.9873126447200775,,,,,,,"Will Ohman",296,349193
"Kerry Wood","- - -",46,0.5331032276153564,,,,,,3.794403463602066,1.128088355064392,,,,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",129.2,6.285599619150162,,-0.7550162076950073,2.3160598054528236,,-0.5153670907020569,-0.8209521770477295,1.4763044118881226,,,,,,"Carlos Zambrano",305,407296
