Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Erik Bedard","TBR",75.2,88.0473297849764,,86.85217185642408,79.89119995117187,,88.21780827491796,,73.745171377592,,,72.47409756212349,,,"Erik Bedard",126,407853
"Mark Buehrle","TOR",202,83.80686094702745,,80.1683009826031,,,83.87578951233843,,71.48902645729426,,,78.38778725349873,,,"Mark Buehrle",225,279824
"Daniel McCutchen","TEX",2.1,89.1789486533717,,,,,89.35999755859375,82.6749979654948,,,,79.87692495492789,,,"Daniel McCutchen",263,445216
"Kyle Farnsworth","- - -",28.2,94.20879120879121,,90.5,,,91.84095284598214,84.93636363636364,77.19999694824219,,,88.31126726177376,,,"Kyle Farnsworth",278,150035
"Adam Dunn","CHW",1,,,,,,,76.5,74.4000015258789,,,80.57000122070312,,,"Adam Dunn",319,276055
"Blake Beavan","SEA",4,86.7249984741211,,,,,86.6128180088141,77.62666829427083,71.60000610351562,,,83.03333536783855,,,"Blake Beavan",338,518444
"Bartolo Colon","NYM",202.1,90.69030191296729,,,,,87.68466528990025,82.3347804857337,,,,81.38224620931953,,,"Bartolo Colon",375,112526
"CC Sabathia","NYY",46,89.42326732673267,,,,,88.168796875,80.96010261496114,78.03333536783855,,,83.23533203125,,,"CC Sabathia",404,282332
"Fernando Rodney","SEA",66.1,95.66060754024622,,,,,94.77222982216142,,,,,82.36366087147887,,,"Fernando Rodney",494,407845
"Josh Beckett","LAD",115.2,91.57337314415709,,89.32413456357759,,,91.84573340600775,,73.12102697649573,,,85.46611585115132,,,"Josh Beckett",510,277417
"A.J. Burnett","PHI",213.2,91.6709954994929,,,,,91.60637555803571,,,81.61029654489437,,86.114013671875,,,"A.J. Burnett",512,150359
"Jason Grilli","- - -",54,93.05163550698458,,,,,92.99189057221284,82.1230283911672,,,,84.59245213922465,,,"Jason Grilli",521,276351
"Brad Penny","MIA",26,92.18014526367188,,89.21666971842448,85.42954323508523,,91.07914334057487,,79.45599934895833,,,,,,"Brad Penny",535,207267
"Hector Ambriz","SDP",2,93.28888617621527,,,,,,86.0076904296875,77.05000305175781,,,,,,"Hector Ambriz",559,459932
"Jeremy Affeldt","SFG",55.1,,,,,,91.51256913716814,,75.25612344547194,,,87.29999724911971,,,"Jeremy Affeldt",583,346793
"Jamey Wright","LAD",70.1,92.22500610351562,,87.87449478729727,,,90.52818221751328,82.59062337875366,78.16559285855075,,,83.23365196814903,,,"Jamey Wright",715,124604
"Grant Balfour","TBR",62.1,91.57011365968802,,90.4937515258789,,,91.713330078125,84.67807131761695,80.91553208434466,,,87.57499694824219,,,"Grant Balfour",718,346797
"LaTroy Hawkins","COL",54.1,93.13184560643565,,,,,92.87143380301339,87.75833037405303,78.22307692307692,,,83.28888617621527,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","MIL",198.1,89.07575757575758,,,,,89.38927904862175,83.68928797914317,74.54540607590529,,,79.08926599312828,,,"Kyle Lohse",739,346798
"Bruce Chen","KCR",48.1,85.89277226091868,,,,,83.67222183469742,81.25650557620818,73.09324357316301,,69.09393865411931,75.25751410590277,,,"Bruce Chen",769,136600
"Scott Downs","- - -",38,,,,,,86.88133640552995,80.46822521174066,73.04097323947482,,,,,,"Scott Downs",773,275933
"Randy Choate","STL",36,84.34000244140626,,,,,84.45985243055556,74.79050279329608,,,,,,,"Randy Choate",813,329092
"Kris Johnson","MIN",13.1,91.57999877929687,,,,,91.5596249029503,82.94091242009944,75.44999694824219,,,84.2300048828125,,,"Kris Johnson",886,453241
"Scott Carroll","CHW",129.1,89.57046123798077,,86.55409019998035,,,89.61316967321817,81.83492218501983,76.67999702065678,,,82.44782891757247,,,"Scott Carroll",888,453222
"Tim Hudson","SFG",189.1,89.21658397511848,,83.53682415674604,80.86377189009661,,88.93348702185793,,75.5880817819149,,,,,,"Tim Hudson",921,218596
"Randy Wolf","MIA",25.2,87.77525974548969,,88.10000174386161,,,87.59999982048484,80.20943350162146,68.79629403573496,,55.400001525878906,76.90555544252749,,,"Randy Wolf",976,150116
"Bronson Arroyo","ARI",86,85.18333333333334,,,,,85.55309715056285,75.33854663645039,70.03270563089623,,,78.10225270206767,,,"Bronson Arroyo",978,276520
"Joe Beimel","SEA",45,88.11862203663793,,,,,85.49964677526596,78.67499743009868,70.53703703703704,,,79.46399739583333,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",7.1,89.02291870117188,,,,,,79.77083333333333,72.30000305175781,,,82.5,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",184.2,90.46309356816293,,,,,90.13736515791815,87.84340413411458,76.9673721340388,,,83.53317049522673,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","- - -",202.2,89.94012511170688,,86.41932430052334,85.31744242823402,,89.92594197227191,82.16847146320812,79.62797838036704,,,81.8446490861393,,,"Jake Peavy",1051,408241
"Rafael Soriano","WSN",62,91.2975679347826,,90.44000418526785,,,91.54578077936748,85.23578595317726,78.27857317243304,,,84.5,,,"Rafael Soriano",1100,400089
"Marco Estrada","MIL",150.2,88.94186433901919,,,,,,,77.01867528708584,,,77.9328453563084,,,"Marco Estrada",1118,462136
"Joe Nathan","DET",58,91.64702716745843,,91.05999755859375,,,91.36308462667785,86.36000124007937,81.75838926174497,,,86.35333658854167,,,"Joe Nathan",1122,150274
"Jerome Williams","- - -",115,90.56020457474227,,88.748193359375,,,91.26398608889397,81.38823313993566,77.31290312736265,,,84.76411290322581,,,"Jerome Williams",1137,425532
"Tommy Hunter","BAL",60.2,96.3131673687304,,92.10000291511194,,,95.78764628984064,,82.50563013497653,,,87.09999593098958,,,"Tommy Hunter",1157,488984
"Adam Ottavino","COL",65,94.17820773930754,,,,,94.59722222222223,82.39803843320236,,,,87.80000305175781,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",170.1,88.7954378669276,,,,,88.06428825081169,82.9198673542693,76.81621269707207,,,83.62584123361424,,,"Colby Lewis",1259,407890
"Pedro Beato","ATL",4.1,91.97619047619048,,,,,91.16666666666667,85.40713936941964,,76.1,,84.6999981219952,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",7,96.25647403492647,,,,,93.20625305175781,85.52333170572916,,,,85.17272394353694,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",6.1,95.61770629882812,,,,,,89.93333333333334,,,,84.39999825613839,,,"Blake Wood",1345,502028
"Evan Reed","DET",32.1,95.96933333333334,,,,,96.48182262073864,83.81896551724138,,,,87.5,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",23.1,94.58358927719466,,,,,92.9000015258789,79.92317311356707,,,,,,,"Nick Hagadone",1351,444935
"Charlie Furbush","SEA",42.1,91.86119694496269,,,,,91.5925925925926,81.19606606791339,77.60277642144098,,,87.5,,,"Charlie Furbush",1370,518703
"Jason Lane","SDP",10.1,86.06666666666666,,,,,,77.086669921875,,,,78.5901979932598,,,"Jason Lane",1397,407835
"Joaquín Benoit","SDP",54.1,94.65018315018315,,,,,94.66336176049619,89.05547160127738,,,,84.80778058122569,,,"Joaquin Benoit",1437,276542
"Aaron Harang","ATL",204.1,88.70846645367412,,,,,89.22417534722223,80.79719137396694,73.88764480064656,,,83.28556902384021,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",79.2,89.57085325591986,,85.58070061220761,,,89.5408514793883,,74.25652324289516,,,83.02097231975655,,,"Felix Doubront",1478,467094
"Jon Edwards","TEX",8.1,94.81852213541667,,,,,94.30000305175781,87.0596172626202,,,,,,,"Jon Edwards",1483,457754
"John Lackey","- - -",198,91.71005340061609,,83.79063569434437,,,91.39333285108025,,78.40235236672794,,,83.56781496946839,,,"John Lackey",1507,407793
"Oliver Pérez","ARI",58.2,91.45351278753027,,,,,90.85411005434783,79.07862799657535,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","OAK",62.2,94.00252844500632,,,,,93.7874984741211,,81.35143229166667,,,84.10000271267361,,,"Sean Doolittle",1581,448281
"Cliff Lee","PHI",81.1,89.37168178763442,,85.9797803534836,,,89.72080362136465,79.917236328125,73.72638617621527,,,83.1034336235687,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","MIL",68,90.67312561758894,,,,,90.46780064821981,,76.14085127667683,,,82.97095451732673,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",37.2,,,,,,85.55283564814815,79.69263466282895,72.52222357855902,,,78.75263414884868,,,"Javier Lopez",1663,425657
"Chris Capuano","- - -",97.1,,,,,,89.29482912884079,81.23511904761905,74.9867172241211,,,77.94654788418708,,,"Chris Capuano",1701,425626
"Jose Valverde","NYM",20.2,93.00218835538321,,,82.14482870869253,,,,,,,,,,"Jose Valverde",1726,407878
"Dan Haren","LAD",186,87.63590494791667,,84.58797866235392,82.25779558982684,,87.61785714285715,,,77.47381457018928,,,,,"Dan Haren",1757,429717
"Kevin Correia","- - -",154,89.82401594026821,,89.95846135066105,,,90.01886638905268,87.37148348490398,77.3424159045468,,,85.16331680961277,,,"Kevin Correia",1767,429781
"Kevin Gregg","MIA",9,90.52549594056373,,85.67647058823529,81.52727161754261,,,,78.25,,,,,,"Kevin Gregg",1793,276514
"J.J. Putz","ARI",13.2,89.64532514613309,,,84.62990294780928,,89.7249984741211,84.4000015258789,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",66.2,90.93064831149194,,92.30000305175781,,,90.72666666666667,86.48719169679752,,,,84.83999837239584,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",64.2,91.32834493885869,,91.77916256586711,,,91.14917892706198,85.90519677734375,74.24285816010975,,,86.607998046875,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",140.2,92.72172147058471,,,,,92.30060961174243,85.66057205772114,79.08204073118932,,,86.44014455976277,,,"Edwin Jackson",1841,429719
"Shawn Camp","PHI",3.1,,,,,,86.48888708043981,77.85882209329044,,,,82,,,"Shawn Camp",1855,425861
"Matt Moore","TBR",10,91.24949692234848,,,,,91.227998046875,,,79.6869586447011,,84.14848188920455,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",47.1,91.84812250352444,,,,,90.82000122070312,82.92758620689655,,,,85.77902371066433,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",36,95.13963049540682,,89.29778103298611,,,95.03375516271895,82.79565230659817,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","CHW",3.2,92.18787730823864,,,82.3379327182112,,,,76.95999755859376,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",18.2,90.1150961821934,,,,,90.40333116319445,86.55858388573232,78.18541463216145,,,82.46111382378473,,,"Mike Adams",1937,430606
"Justin Germano","TEX",5.1,85.4749984741211,,83.3499984741211,,,85.5126953125,77.4749984741211,70.57142857142857,,,80.87778049045139,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",202.1,91.78816693849022,,85.69999694824219,,,91.88258980161787,84.90945512820512,71.96317131362275,,57.92499923706055,87.05252240794573,,,"Zack Greinke",1943,425844
"Raul Valdes","HOU",3.2,85.5333251953125,,,,,86.43043584408967,,76.87727494673295,,,75.7000020345052,,,"Raul Valdes",1953,447744
"Iván Nova","NYY",20.2,91.92844215883028,,,,,91.77333519345238,,78.83838383838383,,,83.97691932091347,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",31,90.91495559561966,,,,,89.82039602179276,85.7952396453373,74.24000244140625,,,81.5250015258789,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",198.1,92.99979539972433,,,,,,87.52993259803921,74.03032018783244,,,88.2642822265625,,,"Clayton Kershaw",2036,477132
"Justin Masterson","- - -",128.2,89.692988790827,,,,,88.35507681307725,80.69433323150785,,,,78.60000610351562,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",184.1,92.25266631861575,,87.13519642857143,82.97846728032178,,,88.5,74.0298279879386,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","MIN",28,90.21764705882353,,87.36068543002136,,,89.49502546616021,,77.08260975713316,,,81.85000101725261,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",46,,,,83.40707964601769,,92.78433656501004,,75.87665198237886,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",202.2,92.03512575888985,,90.37200284090909,,,92.11851588804714,85.06702481019522,75.16628502155173,,63.34999738420759,85.93244576961436,,,"Jeremy Guthrie",2072,425386
"Heath Bell","TBR",17.1,92.07114821213942,,,86.45000542534723,,91.06591057054925,,80.52574354115099,,,82.48518880208333,,,"Heath Bell",2080,425514
"Alfredo Simon","CIN",196.1,93.43093500499002,,88.20459545617815,85.50498007968127,,94.01889763779528,,77.3170731707317,,68.59117934283088,,79.30000305175781,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",51.1,,,,,,92.58514519457547,86.51483038260456,,,,84.19999694824219,,,"Chad Qualls",2170,430589
"Ronald Belisario","CHW",66.1,94.65,,,,,93.84649122807018,86.36046511627907,,,,87.348388671875,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",227,90.48931934931507,,86.41206069292123,,,90.09352703073546,,74.40257045200893,,,82.72950819672131,,,"Adam Wainwright",2233,425794
"Blaine Boyer","SDP",40.1,93.10531005859374,,,,,93.07739470108696,85.83651103670636,77.14138267780173,,,87.71666463216145,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",34,91.05526572779605,,86.9755692915483,82.46747967479675,,91.42263058850365,82.57118147510593,74.1500015258789,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",63.1,89.57943631796691,,85.54285539899554,81.34745203585791,,,,77.04300972465035,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",54.2,92.48349294354838,,,,,,,79.87812151227679,,,85.24615521197552,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",63.1,95.49677104334677,,89.86666666666666,,,95.33916083916084,83.54096267884036,,,,88.07499694824219,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",56,92.72554347826087,,,,,91.92727383700284,83.59684416118421,76.051513671875,,,85.81313895089286,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",235.2,93.66315789473684,,,,,93.11027713625866,88.68790064102564,82.46256922468355,,,84.82405721334587,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",203.2,92.82379201680672,,,,,91.2801144622093,87.36447625411184,79.39377432958477,,,84.99195177801724,,,"Lance Lynn",2520,458681
"Eric Surkamp","CHW",24.1,89.00991896952479,,88.30000305175781,,,88.30195886948529,82.59756097560975,77.86602131371359,,,79.78510430518617,,,"Eric Surkamp",2540,474668
"Joe Paterson","ARI",1.1,83.28181596235795,,,,,82.33636474609375,72.31666564941406,,,,,,,"Joe Paterson",2565,519110
"Wandy Rodriguez","PIT",26.2,88.66803922358247,,,,,88.17586206896551,,74.29314934717466,,,82.87077073317307,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",63.1,88.42947505482456,,87.92857142857143,,,87.4756893382353,79.30439775068682,75.01205812278369,,,81.15806136592742,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","CLE",72,92.1029195413961,,92.5,,,92.0999984741211,87.48775220315399,79.78084066242515,,,84.69999694824219,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51.2,90.59240671149789,,,,,90.59583536783855,84.41271351959746,76.94925518889926,,,82.53,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",53.1,92.28917776639344,,90.94000244140625,,,91.93388429752066,,84.53298498376624,,,85.64827754579741,,,"Brett Cecil",2660,446399
"Joba Chamberlain","DET",63,93.40384615384616,,,,,93.31818181818181,84.69912764212827,78.85135135135135,,,83.92000122070313,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",204.2,90.6973118115497,,,,,90.16692532545805,85.27945314172196,77.20714286996537,,,81.68747367399284,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",13.2,,,,,,89.19786096256685,81.613330078125,,,,81.5125020345052,,,"Scott Rice",2743,446488
"Carlos Marmol","MIA",13.1,93.63809833829364,,,,,,84.21521880661231,,,,,,,"Carlos Marmol",2790,461791
"Travis Snider","PIT",1,83.9000015258789,,84.61666870117188,,,79.19999694824219,82.26666768391927,,,,79.86250305175781,,,"Travis Snider",2830,501983
"Joe Savery","OAK",4,90.89142717633929,,,,,,82.66666666666667,,,,81.25999755859375,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",63,93.36688311688312,,,,,92.4346172626202,78.925,,,,84.79545454545455,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",6.2,92.1812515258789,,,,,92.53714425223214,80.67058967141544,,,,85.7999979654948,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",58.1,94.20694769385027,,,,,94.20084543201133,88.79051892510776,,81.3690035635965,,88.1999981219952,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",43.1,93.07801418439716,,,,,92.6577956384892,,75.08787582859848,,,81.06031436011905,,,"Luis Avilan",2882,501593
"Juan Carlos Oviedo","TBR",31.2,91.89151436941964,,,,,90.20606208570075,84.31666395399306,,,,83.9116919732863,,,"Juan Carlos Oviedo",2886,434663
"Zach McAllister","CLE",86,93.11766453052995,,90.75555419921875,,,92.34014610420468,82.97894608347039,77.24354799332157,,,81.19818004261364,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",131.1,89.75,,,,,90.45854063018243,,,77.53603228400735,,79.35574301861702,,,"Jeff Locke",2929,502046
"Bruce Billings","NYY",4,87.31389024522569,,85.80000305175781,,,88.45714460100446,82.05333658854167,75.39999898274739,,,81.43636252663352,,,"Bruce Billings",3044,501852
"Mitch Moreland","TEX",1,91.60000174386161,,91.0999984741211,,,90.83333333333333,90.4000015258789,,,,,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",65.1,94.87451171875,,93.58882693872017,,,,83.02623110911885,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",77.1,,,,,,94.30367388310893,82.81229188012296,,,,86.62062256809338,,,"Tony Watson",3132,453265
"Max Scherzer","DET",220.1,92.76793430611222,,91.0999984741211,,,,84.86572265625,77.23750106148098,,,83.8138360802872,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",21,92.27014104920815,,89.80000305175781,,,,,73.66986167594177,,,83.20741102430556,,,"Tim Collins",3164,525768
"David Price","- - -",248.1,93.42975741051454,,86.90907261637524,,,93.066048372006,,79.3499984741211,79.40534298497775,,84.85351034628378,,,"David Price",3184,456034
"Will Harris","ARI",29,91.7865784920302,,91.45147813424556,,,,,79.51904761904763,,,82.9,,,"Will Harris",3192,501789
"Chris Young","SEA",165,85.2056726488592,,,,,,77.95866196282401,69.42173700747283,,,78.32171309621711,,,"Chris Young",3196,432934
"Ervin Santana","ATL",196,92.28264212101064,,,,,91.39454900568182,83.29063433764941,,,,84.33194550304879,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",162.1,92.55861900592673,,,,,92.54893092105263,85.28156584423306,70.19999694824219,,,85.58296943231441,,,"Francisco Liriano",3201,434538
"Josh Stinson","BAL",13,92.36111111111111,,,,,91.26440843485169,88.2933349609375,77.71621621621621,,,85.47000122070312,,,"Josh Stinson",3219,502139
"Jean Machi","SFG",66.1,92.68641656839623,,,,,92.54219055175781,,81.40719143435251,,,85.55222222222223,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",58.2,90.6937484741211,,,,,90.6508158764808,84.01258375155216,,,,83.8846177321214,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",76.1,94.73750305175781,,,,,95.06376378676471,82.9022243923611,,,,,,,"Zack Britton",3240,502154
"Ryan Rowland-Smith","ARI",7.1,87.25,,,,,87.95116051962209,80.37999674479167,73.73999837239583,,,80.1500015258789,,,"Ryan Rowland-Smith",3245,434884
"Jeff Samardzija","- - -",219.2,94.5053115472561,,92.22974917763158,85.2912149749677,,94.40884733414542,85.83037904251454,,,,,,,"Jeff Samardzija",3254,502188
"Juan Gutierrez","SFG",63.2,93.45117845117845,,,,,93.43031803641732,,82.35898320546407,,,86.03999837239583,,,"Juan Gutierrez",3265,434641
"Jordan Walden","ATL",50,95.86852236960432,,,,,,83.32000363372093,,,,86.7782619310462,,,"Jordan Walden",3271,477229
"Roberto Hernandez","- - -",164.2,90.18256041061046,,,,,90.2952065409919,83.8195016583422,,,,83.33430860657964,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",74.2,89.43204961271367,,,,,88.27899918680298,80.31152647975078,,,,,,,"Joe Smith",3281,501925
"Nate Adcock","TEX",10,93.67999877929688,,,,,93.43265704719387,87.2328109741211,,,,88.23333740234375,,,"Nate Adcock",3282,502264
"Hiroki Kuroda","NYY",199,90.78609887789575,,89,86.14082720588236,,91.04795488481228,82.74657621837798,76.03388106921487,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","DET",126,92.02053134616635,,92.00825864459397,86.88522427440633,,92.64545590060574,86.49264987244898,78.86626388365964,,,74.19869876217533,,,"Anibal Sanchez",3284,434671
"Hector Noesí","- - -",172.1,92.91217821164238,,,,,92.9367088607595,87.99567952004908,80.42490126521712,,,86.88220798872874,,,"Hector Noesi",3292,456051
"Chris Hatcher","MIA",56,95.26225680096418,,,87.38116130736715,,94.6561204559949,86.97763543379934,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",68.2,87.6365312983746,,,,,86.72015806686046,79.4143773828976,,,,78.20999755859376,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",163.1,92.55288546061885,,,,,92.23633488321799,84.27163904235728,74.33507907006049,,,85.44285365513393,,,"Matt Garza",3340,490063
"Cesár Ramos","TBR",82.2,89.93682171809624,,,,,89.1750005086263,82.86687316894532,69.24038696289062,78.19999694824219,,84.05407624421296,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",125.1,90.73515886477736,,90.89999825613839,83.17041974292376,,90.0674816669862,82.53950456532922,75.5253164556962,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","CIN",34.2,97.25953003404669,,94.30000305175781,,,97.2295918367347,87.35433413114161,,,,89.8923089443109,,,"Jumbo Diaz",3397,471822
"Kevin Whelan","DET",1.1,92.44090687144886,,,,,,83.50999755859375,,,,85.30000305175781,,,"Kevin Whelan",3462,460128
"André Rienzo","CHW",64.2,91.11818234040776,,86.59541715948706,,,91.2000029592803,,78.18845012127707,,,83.91044776119404,,,"Andre Rienzo",3507,516589
"Danny Duffy","KCR",149.1,93.18797654195623,,,,,93.15791417375395,,77.76814014301335,,,82.86875002724784,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",170.1,91.7113449315515,,87.64666785037879,85.432001953125,,91.2334735576923,,77.4027052765237,,,81.32261760159011,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",32.1,94.86418129081157,,89.58650716145833,,,94.02746410101233,,79.94615290715144,,,88.26444498697917,,,"Carlos Frias",3547,516910
"Liam Hendriks","- - -",32.2,91.54916788736979,,,,,91.14008620689656,84.2797974865846,74.62258025138608,,,84.94571358816964,,,"Liam Hendriks",3548,521230
"C.J. Wilson","LAA",175.2,90.61615549945415,,87.56139171511627,,,90.8616752320955,82.2698952732975,76.52624624537893,,,85.12277589168848,,,"C.J. Wilson",3580,450351
"Brian Schlitter","CHC",56.1,92.9433349609375,,,,,92.61999562937064,83.65603111530173,,,,85.64999389648438,,,"Brian Schlitter",3599,489295
"Jim Johnson","- - -",53.1,93.03783849767737,,,,,93.54271007719494,,79.61513157894737,,,87.22041040537309,,,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",41,93.2891261888587,,90.72857541454081,,,93.32708740234375,,76.61838855962644,,,81.82179612379808,,,"Logan Ondrusek",3677,446185
"Skip Schumaker","CIN",1,88.89999389648438,,88.37778049045139,,,,,69.5999984741211,,,79.25999755859375,,,"Skip Schumaker",3704,435401
"Brandon League","LAD",63,94.75,,,85.62514848318713,,93.68275165159945,86.81613060735887,,,,,,,"Brandon League",3731,434181
"Cesar Jimenez","PHI",16,88.37708197699652,,,,,,80.75915355413733,,,,78.70888671875,,,"Cesar Jimenez",3762,462945
"Felipe Paulino","CHW",18.1,92.97961659036625,,,,,92.85714285714286,84.84343782018442,75.63030450994319,,,85.16956627887228,,,"Felipe Paulino",3777,462956
"Mat Latos","CIN",102.1,90.43054601648352,,91.28311948992443,80.79416865190584,,89.6355541087963,86.38457342918883,76.20230618990385,,,,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIN",159,90.17977528089888,,89.86666870117188,79.61052778430451,,89.84551179846939,81.51629432935393,73.83296488667582,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","MIL",58.2,88.55806609122983,,,,,89.72762276785714,82.87105263157895,75.7066680372807,,,84.40555826822917,,,"Zach Duke",3840,435043
"Brett Oberholtzer","HOU",143.2,89.37165178571429,,,,,89.468125,82.3066650390625,,78.8781642330786,,80.53910435267858,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","BOS",101.2,94.02810096065157,,,,,92.86951378302845,83.00995121606334,75.56666666666666,,,86.09002743537522,,,"Rubby De La Rosa",3862,523989
"Zeke Spruill","ARI",22.2,92.09791564941406,,,,,91.73719601514863,82.02499898274739,76.86666923656799,,,85.0250015258789,,,"Zeke Spruill",3873,543809
"Ethan Martin","PHI",4,91.9441883175872,,,,,94,84.08125305175781,73.25,,,84.44999694824219,,,"Ethan Martin",3877,543495
"Gavin Floyd","ATL",54.1,91.78125,,85.75448545258621,,,91.83388671875,,80.8232421875,,,84.96000532670455,,,"Gavin Floyd",3886,425856
"Casey Fien","MIN",63.1,92.98396294831224,,,,,92.44091242009944,87.71804511278195,78.85507246376811,,,,,,"Casey Fien",3926,502272
