Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"J.J. Putz","ARI",13.2,-2.4999990463256836,,,0.3838443458080292,,-1.2687716484069824,0.07422429323196411,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",66.2,2.376610517501831,,0.2711464464664459,,,-4.058610439300537,2.4910531044006348,,,,-0.23769217729568481,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",64.2,-1.5305756330490112,,-1.3091872446238995,,,-0.8538659811019897,-0.8636692762374878,0.6666151881217957,,,0.5722083076834679,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",140.2,-19.622053027153015,,,,,-0.5278167128562927,-5.591219425201416,-4.182862281799316,,,-0.9282955527305603,,,"Edwin Jackson",1841,429719
"Shawn Camp","PHI",3.1,,,,,,-1.342067003250122,-1.1298223733901978,,,,0.684316098690033,,,"Shawn Camp",1855,425861
"Matt Moore","TBR",10,-1.742126703262329,,,,,0.6586951613426208,,,-0.9125931859016418,,1.3181127309799194,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",47.1,5.044018387794495,,,,,0.04555961489677429,0.4665944576263428,,,,-0.8831175863742828,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",36,3.942198634147644,,1.76091730594635,,,2.024686098098755,-3.0154112577438354,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","CHW",3.2,-0.6454214453697205,,,-2.9545416831970215,,,,-0.4902864694595337,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",18.2,1.7938162088394165,,,,,1.5825207233428955,-1.8379943370819092,-0.10601261258125305,,,0.2105196863412857,,,"Mike Adams",1937,430606
"Justin Germano","TEX",5.1,0.6490974426269531,,0.21214443445205688,,,-1.2168986797332764,-1.0226279497146606,-0.1376856565475464,,,-1.257696509361267,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",202.1,9.808098793029785,,-0.052899014204740524,,,0.6814935803413391,-0.18285605311393738,-3.540116548538208,,0.11773473024368286,9.05375862121582,,,"Zack Greinke",1943,425844
"Raul Valdes","HOU",3.2,-0.11710146069526672,,,,,-1.3909796476364136,,-1.5229963064193726,,,0.18733294308185577,,,"Raul Valdes",1953,447744
"Iván Nova","NYY",20.2,-1.0501313209533691,,,,,-3.4650087356567383,,-3.597862958908081,,,-0.5328713655471802,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",31,2.5872292518615723,,,,,1.610796332359314,2.836632251739502,-0.04061587154865265,,,-0.43092817068099976,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",198.1,19.298370361328125,,,,,,19.86224937438965,7.962692737579346,,,-1.3463680744171143,,,"Clayton Kershaw",2036,477132
"Justin Masterson","- - -",128.2,-11.451441511511803,,,,,-13.479960799217224,5.593500930815935,,,,0.20009252429008484,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",184.1,-5.730226516723633,,-0.18741059303283691,16.29597282409668,,,-0.046469561755657196,-3.307131767272949,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","MIN",28,0.2740391790866852,,2.128314733505249,,,-0.9595410227775574,,-2.134772777557373,,,0.7250022292137146,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",46,,,,2.540322721004486,,-2.002245992422104,,-0.44740980863571167,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",202.2,5.30564546585083,,-4.350892066955566,,,-2.62058162689209,-3.8469440937042236,-5.2225823402404785,,-0.7578471899032593,4.412673473358154,,,"Jeremy Guthrie",2072,425386
"Heath Bell","TBR",17.1,-2.5576751232147217,,,-0.36101803183555603,,0.089226633310318,,-1.6945544481277466,,,-1.4691734313964844,,,"Heath Bell",2080,425514
"Alfredo Simon","CIN",196.1,4.557201385498047,,1.3111456632614136,-0.6663990616798401,,3.8354499340057373,,-2.549355983734131,,0.7792110443115234,,-0.022438980638980865,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",51.1,,,,,,-4.328895092010498,7.5585408210754395,,,,-0.046469561755657196,,,"Chad Qualls",2170,430589
"Ronald Belisario","CHW",66.1,-1.86190927028656,,,,,4.82390022277832,-0.96209317445755,,,,-0.3166170120239258,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",227,5.354527473449707,,25.156965255737305,,,-7.275224208831787,,20.019453048706055,,,0.08810414373874664,,,"Adam Wainwright",2233,425794
"Blaine Boyer","SDP",40.1,2.8559088706970215,,,,,-4.747659683227539,5.668862342834473,-0.5637351870536804,,,0.6691975593566895,,,"Blaine Boyer",2237,430641
