Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Randy Wolf","MIA",25.2,0.16666667,0.64285714,0.43023256,0.59375,0.86928105,0.82162162,0.55348837,22.82636656,"Randy Wolf",976,150116
"Anthony DeSclafani","MIA",33,0.28017241,0.63607595,0.48540146,0.61538462,0.89054726,0.82330827,0.57664234,22.81233933,"Anthony DeSclafani",13050,543101
"Stolmy Pimentel","PIT",32.2,0.31147541,0.69473684,0.49661017,0.51578947,0.82323232,0.72354949,0.48305085,22.79661017,"Stolmy Pimentel",6415,516935
"Buddy Carlyle","NYM",31,0.22797927,0.68248175,0.49464668,0.61363636,0.85561497,0.80952381,0.58672377,22.79354839,"Buddy Carlyle",2010,234194
"Tsuyoshi Wada","CHC",69.1,0.26653696,0.67147436,0.48857645,0.68613139,0.86396181,0.82014388,0.5483304,22.78670013,"Tsuyoshi Wada",13046,493159
"Raul Valdes","HOU",3.2,0.19444444,0.63414634,0.42857143,0.57142857,0.73076923,0.6969697,0.53246753,22.78181818,"Raul Valdes",1953,447744
"Allen Webster","BOS",59,0.25239006,0.71362587,0.46129707,0.65151515,0.80906149,0.76190476,0.45292887,22.78165939,"Allen Webster",3993,543903
"Jared Burton","MIN",64,0.31827957,0.69459963,0.51996008,0.59459459,0.83914209,0.7696737,0.53592814,22.7740113,"Jared Burton",8346,454537
"Dane De La Rosa","LAA",2.1,0.16666667,0.64285714,0.34210526,1,0.88888889,0.92307692,0.36842105,22.76923077,"Dane De La Rosa",10095,451773
"Rick Porcello","DET",204.2,0.31480144,0.60169492,0.4708594,0.69495413,0.90342052,0.83986014,0.54395785,22.72504621,"Rick Porcello",2717,519144
"Scott Baker","TEX",80.2,0.30861723,0.69061584,0.52921253,0.66883117,0.89171975,0.8368,0.57747671,22.72268908,"Scott Baker",6176,435044
"Javier López","SFG",37.2,0.28819444,0.63986014,0.46341463,0.62650602,0.89617486,0.81203008,0.49825784,22.72182254,"Javier Lopez",1663,425657
"Vinnie Pestano","- - -",18.2,0.29452055,0.69832402,0.51692308,0.62790698,0.776,0.73809524,0.55076923,22.71186441,"Vinnie Pestano",4782,502260
"Ronald Belisario","CHW",66.1,0.23325635,0.57809984,0.43643264,0.67326733,0.8913649,0.84347826,0.58918406,22.70510949,"Ronald Belisario",2203,430613
"Fernando Abad","OAK",57.1,0.27586207,0.61353712,0.46774194,0.69791667,0.80427046,0.77718833,0.56823821,22.69337979,"Fernando Abad",4994,472551
"Zach Duke","MIL",58.2,0.30888031,0.56236324,0.42769231,0.5,0.84435798,0.71223022,0.46871795,22.67837079,"Zach Duke",3840,435043
"Gonzalez Germen","NYM",30.1,0.2919708,0.69162996,0.47305389,0.45,0.84076433,0.70886076,0.45309381,22.6627566,"Gonzalez Germen",5876,542674
"Erik Johnson","CHW",23.2,0.22779923,0.61928934,0.39692982,0.6440678,0.83606557,0.77348066,0.43201754,22.65982405,"Erik Johnson",12520,605304
"Pat Neshek","STL",67.1,0.30079156,0.66166667,0.52196118,0.66666667,0.80352645,0.77299413,0.61287028,22.65379113,"Pat Neshek",4682,450212
"Aaron Crow","KCR",59,0.25113122,0.57786885,0.42258065,0.59459459,0.91843972,0.82697201,0.52473118,22.65269461,"Aaron Crow",10149,543070
"Carlos Marmol","MIA",13.1,0.25984252,0.57664234,0.42424242,0.60606061,0.82278481,0.75892857,0.51893939,22.64606742,"Carlos Marmol",2790,461791
"Rubby De La Rosa","BOS",101.2,0.25829384,0.63796909,0.45485714,0.69266055,0.86851211,0.82035176,0.51771429,22.64513557,"Rubby De La Rosa",3862,523989
"Chad Bettis","COL",24.2,0.25714286,0.70325203,0.48065173,0.79365079,0.89595376,0.86864407,0.50101833,22.64102564,"Chad Bettis",10587,518452
"Andrew Chafin","ARI",14,0.19685039,0.66153846,0.43190661,0.76,0.86046512,0.83783784,0.50583658,22.63978495,"Andrew Chafin",12988,605177
"Yovani Gallardo","MIL",192.1,0.22724458,0.60326428,0.41396509,0.59673025,0.92091571,0.8313253,0.49657107,22.62803579,"Yovani Gallardo",8173,451596
"Franklin Morales","COL",142.1,0.23042304,0.65157329,0.45774648,0.640625,0.87396938,0.8199095,0.53976802,22.62485207,"Franklin Morales",5088,462985
"Jeff Samardzija","- - -",219.2,0.31667748,0.63381859,0.48692516,0.57786885,0.85689046,0.77283951,0.53681996,22.62359784,"Jeff Samardzija",3254,502188
"Neal Cotts","TEX",66.2,0.28070175,0.66905188,0.48320896,0.60416667,0.85294118,0.78378378,0.52145522,22.60695876,"Neal Cotts",1797,425840
"Wei-Chung Wang","MIL",17.1,0.24581006,0.71590909,0.47887324,0.75,0.85714286,0.82941176,0.49577465,22.60165975,"Wei-Chung Wang",14382,623913
"Josh Tomlin","CLE",104,0.30926594,0.6532721,0.4853114,0.59533074,0.90158172,0.8062954,0.51175088,22.59390445,"Josh Tomlin",9388,458708
"José Ramirez","NYY",10,0.13186813,0.69911504,0.44607843,0.5,0.81012658,0.76923077,0.55392157,22.59183673,"Jose Ramirez",10171,542432
"Eury De La Rosa","ARI",36.2,0.24210526,0.65016502,0.45238095,0.55072464,0.87309645,0.78947368,0.51530612,22.57981221,"Eury De La Rosa",4055,545001
"Brad Peacock","HOU",131.2,0.24512299,0.61498708,0.42863248,0.64013841,0.86554622,0.80059821,0.49615385,22.57957245,"Brad Peacock",5401,502748
"Brandon Morrow","TOR",33.1,0.25705329,0.63879599,0.44174757,0.64634146,0.86910995,0.8021978,0.48381877,22.56512141,"Brandon Morrow",9346,453344
"Tom Wilhelmsen","SEA",79.1,0.29824561,0.64469453,0.47902685,0.52352941,0.82793017,0.73730298,0.52181208,22.56376639,"Tom Wilhelmsen",9975,452666
"Jordan Walden","ATL",50,0.3107221,0.6453202,0.46813441,0.45774648,0.81679389,0.69059406,0.47045191,22.56279809,"Jordan Walden",3271,477229
"Rafael Montero","NYM",44.1,0.26096491,0.63157895,0.42942584,0.65546218,0.86666667,0.79665738,0.45454545,22.56170886,"Rafael Montero",12760,606160
"Robbie Ray","DET",28.2,0.21862348,0.62333333,0.44058501,0.75925926,0.90909091,0.87551867,0.54844607,22.55867347,"Robbie Ray",11486,592662
"Adam Wainwright","STL",227,0.28523035,0.6125,0.46322621,0.59382423,0.88961039,0.80653769,0.54388133,22.55617736,"Adam Wainwright",2233,425794
"Scott Carroll","CHW",129.1,0.25290698,0.59683426,0.42830009,0.72796935,0.91575663,0.86141907,0.50997151,22.55326232,"Scott Carroll",888,453222
"Cesar Jimenez","PHI",16,0.23703704,0.672,0.44615385,0.625,0.88095238,0.81034483,0.48076923,22.54761905,"Cesar Jimenez",3762,462945
"Kevin Siegrist","STL",30.1,0.21323529,0.62214984,0.43005181,0.65517241,0.82198953,0.78313253,0.53022453,22.54245283,"Kevin Siegrist",8180,543779
"Pedro Beato","ATL",4.1,0.24390244,0.75,0.48051948,0.6,0.85185185,0.78378378,0.46753247,22.52631579,"Pedro Beato",1330,474039
"C.C. Lee","CLE",28,0.27038627,0.58396947,0.43636364,0.6031746,0.88235294,0.80092593,0.52929293,22.51820728,"C.C. Lee",5177,547348
"Zach McAllister","CLE",86,0.24373957,0.65617716,0.48661633,0.65753425,0.88809947,0.84062059,0.58888126,22.51746931,"Zach McAllister",2895,502083
"Jared Hughes","PIT",64.1,0.35654008,0.69767442,0.50987224,0.62130178,0.8962963,0.7904328,0.44947735,22.50086957,"Jared Hughes",9325,453172
"Scott Elbert","LAD",4.1,0.34285714,0.75757576,0.54411765,0.41666667,0.84,0.7027027,0.48529412,22.48979592,"Scott Elbert",7489,455092
"Burke Badenhop","BOS",70.2,0.20173536,0.54358974,0.39292543,0.80645161,0.94654088,0.91484185,0.55927342,22.48448043,"Burke Badenhop",9736,488674
"Erik Goeddel","NYM",6.2,0.31372549,0.75609756,0.51086957,0.5,0.83870968,0.72340426,0.44565217,22.48387097,"Erik Goeddel",11712,592340
"Joakim Soria","- - -",44.1,0.25705329,0.6239782,0.45335277,0.6097561,0.84279476,0.78135048,0.53498542,22.47764228,"Joakim Soria",6941,465657
"Keith Butler","STL",2,0.32258065,0.59090909,0.43396226,0.7,0.69230769,0.69565217,0.41509434,22.475,"Keith Butler",10080,572751
"Josh Wall","LAA",1,0.28,0.72222222,0.46511628,0.42857143,0.84615385,0.7,0.41860465,22.46875,"Josh Wall",4436,476205
"Gavin Floyd","ATL",54.1,0.32843137,0.66028708,0.49636804,0.59701493,0.84782609,0.76585366,0.50605327,22.4626087,"Gavin Floyd",3886,425856
"Tommy Hunter","BAL",60.2,0.2798913,0.62268041,0.47479484,0.65048544,0.89403974,0.83209877,0.56858148,22.43513957,"Tommy Hunter",1157,488984
"Carlos Contreras","CIN",19.1,0.21198157,0.69364162,0.42564103,0.60869565,0.88333333,0.80722892,0.44358974,22.43065693,"Carlos Contreras",10386,542266
"Jairo Díaz","LAA",5.2,0.24528302,0.63157895,0.40659341,0.38461538,0.875,0.7027027,0.41758242,22.42857143,"Jairo Diaz",12774,545064
"Joe Saunders","- - -",43,0.23448276,0.62745098,0.42467378,0.74509804,0.9296875,0.87709497,0.48398577,22.4237013,"Joe Saunders",4366,434578
"Jose Quintana","CHW",200.1,0.26741294,0.61072261,0.44464501,0.58604651,0.90362595,0.81123139,0.51624549,22.41282895,"Jose Quintana",11423,500779
"Sean Doolittle","OAK",62.2,0.39237057,0.66300366,0.55421687,0.56944444,0.77624309,0.7173913,0.59802848,22.40916031,"Sean Doolittle",1581,448281
"Carlos Carrasco","CLE",134,0.31891892,0.66959064,0.50333162,0.48813559,0.83697234,0.73217923,0.52588416,22.40722022,"Carlos Carrasco",6632,471911
"Garrett Richards","LAA",168.2,0.2945966,0.59936909,0.44215349,0.49497487,0.89210526,0.75561313,0.48415426,22.40451207,"Garrett Richards",9784,572070
"Lance Lynn","STL",203.2,0.26008182,0.64512406,0.45383275,0.68314607,0.86225403,0.8112604,0.50319396,22.39103068,"Lance Lynn",2520,458681
"Josh Zeid","HOU",20.2,0.3047619,0.70833333,0.48412698,0.5625,0.85714286,0.75409836,0.44444444,22.38867925,"Josh Zeid",6527,473646
"Bo Schultz","ARI",8,0.32727273,0.70491803,0.52586207,0.5,0.95348837,0.81967213,0.52586207,22.38372093,"Bo Schultz",5028,544759
"Sean O'Sullivan","PHI",12.2,0.30107527,0.72727273,0.52083333,0.64285714,0.94444444,0.86,0.515625,22.37857143,"Sean O'Sullivan",9137,457711
"Roberto Hernandez","- - -",164.2,0.29852838,0.61808262,0.4498155,0.6713615,0.90163934,0.82116489,0.47343173,22.37708333,"Roberto Hernandez",3273,433584
"Arquimedes Caminero","MIA",6.2,0.25,0.74137931,0.5,0.21428571,0.8372093,0.68421053,0.50877193,22.375,"Arquimedes Caminero",8992,491708
"CC Sabathia","NYY",46,0.30601093,0.58564815,0.45739348,0.57142857,0.85375494,0.76712329,0.54135338,22.35689655,"CC Sabathia",404,282332
"Brad Boxberger","TBR",64.2,0.28907923,0.5959253,0.46022727,0.6,0.72079772,0.6872428,0.55776515,22.35677749,"Brad Boxberger",10133,502202
"Carlos Torres","NYM",97,0.26427623,0.6757764,0.47689345,0.54271357,0.81801471,0.74427995,0.51668806,22.32763276,"Carlos Torres",7624,448614
"Zack Wheeler","NYM",185.1,0.25582822,0.62035928,0.44030303,0.58513189,0.8484556,0.77288369,0.50606061,22.32494929,"Zack Wheeler",10310,554430
"Rudy Owens","HOU",5.2,0.25,0.72340426,0.49450549,1,0.97058824,0.97777778,0.51648352,22.30645161,"Rudy Owens",5226,502168
"Bryan Mitchell","NYY",11,0.26315789,0.69135802,0.48407643,0.65,0.875,0.81578947,0.51592357,22.29464286,"Bryan Mitchell",11479,571951
"Shane Greene","NYY",78.2,0.30997305,0.61311475,0.44674556,0.62608696,0.86631016,0.77483444,0.45118343,22.28096677,"Shane Greene",10756,572888
"Yimi García","LAD",10,0.27777778,0.6625,0.50746269,0.66666667,0.83018868,0.79411765,0.59701493,22.24731183,"Yimi Garcia",12095,554340
"Jonathan Pettibone","PHI",9,0.30769231,0.69135802,0.48837209,0.71428571,0.875,0.82142857,0.47093023,22.24590164,"Jonathan Pettibone",7106,543643
"Justin Marks","KCR",2,0.3125,0.56521739,0.41818182,0.9,1,0.95652174,0.41818182,22.23809524,"Justin Marks",10265,476123
"Danny Salazar","CLE",110,0.28258488,0.67902542,0.48411416,0.56589147,0.84867395,0.76751947,0.5083468,22.23580786,"Danny Salazar",5867,517593
"Tim Collins","KCR",21,0.23888889,0.58163265,0.41755319,0.81395349,0.86842105,0.85350318,0.5212766,22.22962963,"Tim Collins",3164,525768
"Clayton Kershaw","LAD",198.1,0.33476764,0.67626886,0.52480916,0.50385604,0.82048682,0.73090909,0.55648855,22.22452316,"Clayton Kershaw",2036,477132
"Matt Belisle","COL",64.2,0.29046563,0.64189189,0.48993289,0.67175573,0.88421053,0.8297456,0.56759348,22.2212766,"Matt Belisle",1837,279571
"Bryan Price","CLE",2.2,0.25714286,0.67647059,0.46376812,0.44444444,0.86956522,0.75,0.49275362,22.22,"Bryan Price",8436,458669
"Collin McHugh","HOU",154.2,0.25751073,0.63601824,0.45828295,0.58333333,0.8255675,0.76165347,0.53043128,22.20852018,"Collin McHugh",7531,543521
"Tommy Milone","- - -",118,0.27108434,0.63567568,0.44664237,0.68518519,0.90306122,0.83449883,0.48152004,22.19501466,"Tommy Milone",7608,543548
"Matt Thornton","- - -",36,0.27210884,0.71940299,0.51033386,0.7125,0.87551867,0.83489097,0.53259141,22.19444444,"Matt Thornton",1918,407819
"Chris Tillman","BAL",207.1,0.23794808,0.65380313,0.45625367,0.71168831,0.88964927,0.84555985,0.52495596,22.18403194,"Chris Tillman",5279,501957
"Dellin Betances","NYY",90,0.29392971,0.5675307,0.4415011,0.40217391,0.83653846,0.70333333,0.53936718,22.16532258,"Dellin Betances",6216,476454
"Josh Stinson","BAL",13,0.28,0.68468468,0.47033898,0.62857143,0.93421053,0.83783784,0.47033898,22.15204678,"Josh Stinson",3219,502139
"Edwin Escobar","BOS",2,0.375,0.5,0.44444444,0.83333333,0.9,0.875,0.55555556,22.14814815,"Edwin Escobar",10337,546276
"Travis Wood","CHC",173.2,0.24748201,0.62023016,0.44985202,0.72674419,0.8984375,0.85526316,0.54291352,22.14364387,"Travis Wood",9884,475243
"Aaron Loup","TOR",68.2,0.265625,0.5634058,0.42011278,0.61764706,0.8392283,0.77181208,0.51879699,22.14322581,"Aaron Loup",10343,571901
"J.J. Hoover","CIN",62.2,0.28151986,0.66486486,0.4691358,0.62576687,0.82926829,0.76691729,0.48941799,22.14049587,"J.J. Hoover",9037,543331
"Wei-Yin Chen","BAL",185.2,0.26409266,0.66527197,0.49022911,0.65204678,0.8885894,0.83298969,0.56367925,22.11904762,"Wei-Yin Chen",13071,612672
"Koji Uehara","BOS",64.1,0.39393939,0.68916155,0.54574132,0.47252747,0.74480712,0.64932563,0.51419558,22.11453744,"Koji Uehara",9227,493157
"Mike Pelfrey","MIN",23.2,0.17410714,0.5862069,0.38377193,0.74358974,0.91911765,0.88,0.50877193,22.07476636,"Mike Pelfrey",5203,460059
"Matt Cain","SFG",90.1,0.27144866,0.62552011,0.44972067,0.64248705,0.8691796,0.80124224,0.50349162,22.06909789,"Matt Cain",4732,430912
"Al Alburquerque","DET",57.1,0.30368764,0.57862903,0.446186,0.45714286,0.80139373,0.68852459,0.51828631,22.05643994,"Al Alburquerque",6324,456379
"Jake Odorizzi","TBR",168,0.29328165,0.64841109,0.46679881,0.67400881,0.84775808,0.79193206,0.48860258,22.04914337,"Jake Odorizzi",6397,543606
"Alfredo Simon","CIN",196.1,0.29202279,0.64367089,0.47821716,0.66341463,0.88692232,0.82270498,0.52949062,22.04115421,"Alfredo Simon",2155,430580
"Spencer Patton","TEX",9.1,0.3015873,0.60759494,0.47183099,0.57894737,0.79166667,0.73134328,0.55633803,22.03738318,"Spencer Patton",12361,607359
"Ben Rowen","TEX",8.2,0.22807018,0.57142857,0.42537313,0.69230769,0.90909091,0.85964912,0.57462687,22.03061224,"Ben Rowen",10983,594985
"Chaz Roe","NYY",2,0.32,0.42857143,0.36956522,0.25,0.88888889,0.58823529,0.45652174,22.03030303,"Chaz Roe",9866,475054
"Daniel McCutchen","TEX",2.1,0.19047619,0.64285714,0.44897959,1,0.94444444,0.95454545,0.57142857,22.02941176,"Daniel McCutchen",263,445216
"Jim Johnson","- - -",53.1,0.32231405,0.59578947,0.45776851,0.68589744,0.92226148,0.83826879,0.49530761,22.02827381,"Jim Johnson",3656,462382
"James Shields","KCR",227,0.29654404,0.64215686,0.47134986,0.60150376,0.88210348,0.79485681,0.50578512,22.02421491,"James Shields",7059,448306
"John Lackey","- - -",198,0.30885693,0.65655409,0.50684485,0.6004902,0.87532694,0.80321543,0.56942634,22.01402715,"John Lackey",1507,407793
"Jason Motte","STL",25,0.27225131,0.68493151,0.49268293,0.65384615,0.84666667,0.7970297,0.53414634,22.0137457,"Jason Motte",5861,435400
"Chase Whitley","NYY",75.2,0.30734633,0.63377926,0.46166008,0.54146341,0.87862797,0.76027397,0.47272727,21.98684211,"Chase Whitley",10982,595032
"Brian Flynn","MIA",7,0.22222222,0.63636364,0.45,0.92857143,0.89795918,0.9047619,0.55,21.98058252,"Brian Flynn",12027,543169
"Stephen Strasburg","WSN",215,0.34118396,0.60864486,0.48065793,0.56156716,0.8646833,0.7617237,0.52147426,21.97892473,"Stephen Strasburg",10131,544931
"Bartolo Colon","NYM",202.1,0.27118644,0.59442548,0.46079413,0.76190476,0.9138756,0.8769008,0.58658659,21.95971223,"Bartolo Colon",375,112526
"Félix Hernández","SEA",236,0.34295046,0.59609326,0.46028037,0.55079365,0.8615222,0.73730964,0.46349299,21.95393396,"Felix Hernandez",4772,433587
"Shelby Miller","STL",183,0.21917808,0.63851567,0.45292439,0.6875,0.88677355,0.84409449,0.55741797,21.94097222,"Shelby Miller",10197,571946
"Jesse Hahn","SDP",73.1,0.29537954,0.57548845,0.43028229,0.62569832,0.83641975,0.76143141,0.48160821,21.93660287,"Jesse Hahn",13287,534910
"Trevor May","MIN",45.2,0.28320802,0.62642369,0.46300716,0.71681416,0.82909091,0.79639175,0.52386635,21.91961415,"Trevor May",6398,543507
"Ian Kennedy","SDP",201,0.27943868,0.62715765,0.45839503,0.64628821,0.83394495,0.77842377,0.51465798,21.91742739,"Ian Kennedy",6986,453178
"Casey Janssen","TOR",45.2,0.22516556,0.64572864,0.46428571,0.70588235,0.87937743,0.84307692,0.56857143,21.9168357,"Casey Janssen",7355,445163
"Shawn Camp","PHI",3.1,0.28571429,0.62162162,0.52941176,1,0.91304348,0.92592593,0.7254902,21.90909091,"Shawn Camp",1855,425861
"Ryan Pressly","MIN",28.1,0.29885057,0.66666667,0.49868766,0.59615385,0.91304348,0.82631579,0.54330709,21.89922481,"Ryan Pressly",7005,519151
"Jon Lester","- - -",219.2,0.29703535,0.6378814,0.46662847,0.61420345,0.86552347,0.78514426,0.49756517,21.89660679,"Jon Lester",4930,452657
"Michael Mariot","KCR",25,0.21370968,0.6637931,0.43125,0.60377358,0.88961039,0.81642512,0.48333333,21.89295775,"Michael Mariot",10835,592527
"Nick Martinez","TEX",140.1,0.2369281,0.61205433,0.42089925,0.69655172,0.90568655,0.84569733,0.49042465,21.87968218,"Nick Martinez",12730,607259
"Jon Edwards","TEX",8.1,0.29069767,0.58974359,0.43292683,0.56,0.86956522,0.76056338,0.47560976,21.86086957,"Jon Edwards",1483,457754
"Odrisamer Despaigne","SDP",96.1,0.24934726,0.63171355,0.44250646,0.71204188,0.8805668,0.83357664,0.50516796,21.83766816,"Odrisamer Despaigne",16017,628333
"Ethan Martin","PHI",4,0.19444444,0.72727273,0.44927536,0.57142857,0.83333333,0.77419355,0.47826087,21.82692308,"Ethan Martin",3877,543495
"Ryan Dennick","CIN",4.2,0.16666667,0.775,0.42553191,0.55555556,0.83870968,0.775,0.42553191,21.82608696,"Ryan Dennick",9261,572810
"Kyle Gibson","MIN",179.1,0.29383229,0.6320059,0.45766345,0.62264151,0.89731622,0.80640125,0.48445874,21.82491067,"Kyle Gibson",10123,502043
"Daniel Webb","CHW",67.2,0.24796085,0.66849817,0.4460742,0.50657895,0.85753425,0.75435203,0.47109577,21.82366589,"Daniel Webb",10558,543900
"Ricky Nolasco","MIN",159,0.29559271,0.6280303,0.46206373,0.61953728,0.89143546,0.8045977,0.50075873,21.82085561,"Ricky Nolasco",3830,445060
"Rob Wooten","MIL",34.1,0.28387097,0.62411348,0.44594595,0.47727273,0.92613636,0.77651515,0.47635135,21.8202765,"Rob Wooten",8532,543942
"Michael Pineda","NYY",76.1,0.33737374,0.64162754,0.50881834,0.58083832,0.85365854,0.77469671,0.56349206,21.81874229,"Michael Pineda",5372,501381
"Wily Peralta","MIL",198.2,0.26654412,0.66100588,0.45747708,0.65057471,0.88241107,0.81271596,0.48403414,21.81352187,"Wily Peralta",7738,503449
"Chris Heston","SFG",5.1,0.11538462,0.60784314,0.3592233,0.33333333,0.83870968,0.75675676,0.49514563,21.80263158,"Chris Heston",10302,518790
"Steve Delabar","TOR",25.2,0.25,0.7012987,0.46764092,0.62903226,0.83333333,0.77678571,0.4822547,21.79829545,"Steve Delabar",11827,447755
"Dale Thayer","SDP",65.1,0.32056452,0.67948718,0.50863724,0.68553459,0.87331536,0.81698113,0.52399232,21.78035471,"Dale Thayer",5032,445612
"Mike Minor","ATL",145.1,0.25874126,0.63087774,0.45495868,0.68243243,0.90062112,0.84196185,0.52727273,21.77399205,"Mike Minor",10021,501985
"Yohan Pino","MIN",60.1,0.31759657,0.62752294,0.48466864,0.74324324,0.89473684,0.84897959,0.53907023,21.76386913,"Yohan Pino",6955,464416
"James Russell","- - -",57.2,0.2706422,0.67295597,0.48083242,0.70338983,0.89719626,0.84510251,0.52245345,21.7625,"James Russell",4089,460701
"Nick Maronde","LAA",6.1,0.22988506,0.66197183,0.42405063,0.6,0.82978723,0.76119403,0.44936709,21.75700935,"Nick Maronde",12530,543488
"Tyler Thornburg","MIL",29.2,0.22779923,0.64,0.4302554,0.55932203,0.85,0.7716895,0.49115914,21.75335121,"Tyler Thornburg",10688,592804
"David Huff","- - -",59,0.27659574,0.68008048,0.48397104,0.73846154,0.8964497,0.8525641,0.5139607,21.752149,"David Huff",4257,453307
"J.A. Happ","TOR",158,0.25395504,0.62441938,0.46011817,0.69836066,0.89054198,0.8434992,0.55649926,21.75125628,"J.A. Happ",7410,457918
"Roenis Elías","SEA",163.2,0.27148014,0.62735463,0.43821949,0.58776596,0.8694517,0.77670753,0.46853415,21.7486631,"Roenis Elias",12673,606273
"B.J. Rosenberg","PHI",12,0.27272727,0.62096774,0.44140625,0.63888889,0.90909091,0.82300885,0.484375,21.7431694,"B.J. Rosenberg",7183,543725
"Logan Darnell","MIN",24,0.22751323,0.65365854,0.44923858,0.41860465,0.89552239,0.77966102,0.52030457,21.73476703,"Logan Darnell",11261,592244
"Logan Ondrusek","CIN",41,0.27761194,0.64825581,0.46539028,0.58064516,0.82511211,0.75316456,0.50662739,21.72765957,"Logan Ondrusek",3677,446185
"Aaron Brooks","KCR",2.2,0.23255814,0.72727273,0.48275862,0.6,0.84375,0.78571429,0.50574713,21.72580645,"Aaron Brooks",12272,605156
"Brad Ziegler","ARI",67,0.34470377,0.7265625,0.50053135,0.640625,0.86738351,0.77494692,0.40807651,21.70167428,"Brad Ziegler",7293,446899
"Cole Hamels","PHI",204.2,0.30617787,0.66989117,0.49856092,0.56984479,0.83212996,0.75625401,0.52894148,21.69990893,"Cole Hamels",4972,430935
"Eric Jokisch","CHC",14.1,0.32258065,0.608,0.46586345,0.675,0.89473684,0.81896552,0.50200803,21.68888889,"Eric Jokisch",11157,518852
"Josh Beckett","LAD",115.2,0.2457265,0.61243523,0.43187796,0.5826087,0.83417936,0.7637028,0.50762756,21.68727005,"Josh Beckett",510,277417
"Héctor Santiago","LAA",127.1,0.20492611,0.61790568,0.43292145,0.71153846,0.87451488,0.83995923,0.55207414,21.67223881,"Hector Santiago",4026,502327
"Kris Johnson","MIN",13.1,0.2962963,0.64705882,0.46062992,0.55,0.84415584,0.74358974,0.46850394,21.66483516,"Kris Johnson",886,453241
"Buck Farmer","DET",9.1,0.29591837,0.55208333,0.42268041,0.62068966,0.8490566,0.76829268,0.49484536,21.66433566,"Buck Farmer",14814,571656
"Casey Coleman","KCR",12,0.18269231,0.65354331,0.44155844,0.78947368,0.93975904,0.91176471,0.54978355,21.66081871,"Casey Coleman",8270,488787
"Ramon E Ramirez","BAL",1,0.22222222,0.33333333,0.26666667,0,1,0.5,0.4,21.63636364,"Ramon E Ramirez",7986,430673
"Jacob Turner","- - -",113,0.27349525,0.66705336,0.46102819,0.62162162,0.91478261,0.82374101,0.47650636,21.62986003,"Jacob Turner",10185,545363
"José Domínguez","LAD",6.1,0.35135135,0.67391304,0.53012048,0.46153846,0.74193548,0.65909091,0.55421687,21.62962963,"Jose Dominguez",11571,523848
"A.J. Achter","MIN",11,0.2375,0.76404494,0.5147929,0.68421053,0.88235294,0.83908046,0.52662722,21.62184874,"A.J. Achter",11387,592091
"Taylor Jordan","WSN",25.2,0.31877729,0.61616162,0.45667447,0.7260274,0.85245902,0.80512821,0.46370023,21.62080537,"Taylor Jordan",10466,518863
"Carlos Martinez","STL",89.1,0.32089552,0.6516035,0.48820059,0.51627907,0.83221477,0.72960725,0.50589971,21.61708861,"Carlos Martinez",11682,593372
"Daniel Corcino","CIN",18.2,0.25730994,0.63013699,0.42902208,0.56818182,0.88043478,0.77941176,0.46056782,21.61373391,"Daniel Corcino",9266,542289
"Yohan Flande","COL",59,0.25790754,0.59498956,0.43932584,0.59433962,0.92631579,0.83631714,0.53820225,21.6024735,"Yohan Flande",5057,456071
"Louis Coleman","KCR",34,0.3445122,0.62989324,0.47619048,0.6460177,0.84180791,0.76551724,0.46141215,21.59192825,"Louis Coleman",9720,488786
"Aníbal Sánchez","DET",126,0.30223124,0.63148317,0.47577938,0.66107383,0.86167147,0.80141129,0.52709832,21.59018568,"Anibal Sanchez",3284,434671
"C.J. Wilson","LAA",175.2,0.20886076,0.54744526,0.37414966,0.56969697,0.89090909,0.7991342,0.48817622,21.58974359,"C.J. Wilson",3580,450351
"Zeke Spruill","ARI",22.2,0.28275862,0.62222222,0.47076923,0.73170732,0.89285714,0.8496732,0.55384615,21.5787037,"Zeke Spruill",3873,543809
"Samuel Deduno","- - -",100.2,0.24381188,0.57679558,0.41973147,0.46700508,0.91570881,0.79276773,0.5283129,21.57460841,"Samuel Deduno",5285,465679
"Chase Anderson","ARI",114.1,0.25979843,0.65760322,0.46924708,0.60344828,0.8575804,0.79096045,0.52651113,21.57026022,"Chase Anderson",6895,502624
"Tyson Ross","SDP",195.2,0.30060606,0.61126374,0.4462331,0.51209677,0.82696629,0.71428571,0.46877012,21.55494756,"Tyson Ross",7872,475115
"Jacob deGrom","NYM",140.1,0.28886845,0.66520211,0.48134831,0.55732484,0.8348745,0.7535014,0.51146067,21.53613342,"Jacob deGrom",10954,594798
"Tony Cingrani","CIN",63.1,0.22467772,0.59574468,0.4137308,0.64754098,0.87202381,0.81222707,0.50948509,21.53349876,"Tony Cingrani",12555,571561
"Chris Perez","LAD",46.1,0.23690773,0.62149533,0.43546441,0.58947368,0.87593985,0.80055402,0.51628468,21.52559727,"Chris Perez",5213,453198
"Anthony Swarzak","MIN",86,0.24198718,0.65616798,0.46969697,0.64238411,0.914,0.85099846,0.54978355,21.50612245,"Anthony Swarzak",7466,461872
"Jered Weaver","LAA",213.1,0.23849372,0.60898204,0.42357164,0.68421053,0.82989184,0.78884181,0.4995513,21.50104559,"Jered Weaver",4235,450308
