Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Raul Valdes","HOU",3.2,127.93413940402812,254.1727059911048,50.333546568793665,552.7754161131345,104.37407163462157,207.36482764272813,125.68278501974581,169.98747108860525,101.37738818463373,79.34529765040895,328.56978072410425,277.03825829974943,187.00313692566084,0,19.077269180966685,257.54272106838914,"Raul Valdes",1953,447744
"Ethan Martin","PHI",4,115.71101697112915,233.63200446013786,49.52704157539159,267.9975313583585,114.53692803515484,231.26138713574326,29.062320300790535,78.93688715543954,0,105.07117354614613,124.30146327599148,175.89900492825373,150.5869611462081,53.326774079058104,24.14990445022337,234.58709317498352,"Ethan Martin",3877,543495
"Kyle Drabek","TOR",3,195.45463441821278,207.1033676546651,94.37539984008197,0,190.6834005116818,202.04778074641948,73.12452946603393,103.88107247080522,112.64154242737081,137.5318494807598,0,47.3068461397777,101.80742293203163,0,38.15453836193337,234.12974650243262,"Kyle Drabek",4359,475138
"Wilking Rodríguez","KCR",2,58.636390325463836,155.32752574099882,37.75015993603279,0,70.82526273556495,187.6157963135816,67.03081867719774,77.91080435310393,67.5849254564225,137.5318494807598,0,97.01261613362763,160.59382363865055,96.50089398929168,0,224.76455673224115,"Wilking Rodriguez",8801,516853
"Edwin Escobar","BOS",2,117.27278065092767,0,,0,123.94421053090392,0,57.454987437598085,38.955402176551964,67.5849254564225,68.7659247403799,112.07314714555758,70.4303909334544,134.41206901394824,0,45.78544621746183,224.76455673224115,"Edwin Escobar",10337,546276
"Sam Tuivailala","STL",1,115.71114111571548,623.0193469876112,18.572640595415006,2143.9825511105983,48.678194548805855,262.0962391033041,254.2953026319172,552.5588029193577,203.44767644026325,97.5660897116648,999.5639871929859,911.8874634754718,362.6396861627769,137.12599028331758,0,215.4371265144512,"Sam Tuivailala",13485,592815
"J.P. Arencibia","TEX",1,0,0,,0,0,0,100.54622801579664,77.91080435310393,84.48115682052811,137.5318494807598,0,81.69117126716901,179.86249801029342,0,57.23180777182729,210.71677193647608,"J.P. Arencibia",697,450317
"Skip Schumaker","CIN",1,0,311.50933928018384,0,0,0,327.62029887913,0,78.93688715543954,0,136.59252565096773,0,161.5035043689845,234.10408815847612,0,72.44971335067011,201.07465129284301,"Skip Schumaker",3704,435401
"Steve Geltz","TBR",8.1,197.01825646225842,186.39301666853999,105.70044782089181,364.83118536663955,187.59123737269576,177.47440280562486,80.43698241263732,102.84225389985589,77.9826062958721,137.5318494807598,87.33665821331982,188.06040377134826,103.5057757154755,90.46958811496096,28.615903885913646,193.15704094176974,"Steve Geltz",8402,544993
"Andrew Romine","DET",1,117.27278065092767,0,,2026.8400733391668,70.82526273556495,0,229.81994975039234,311.6432174124157,168.96231364105623,114.60987452145591,700.427057233932,704.8494860406458,159.85854044488278,160.83482315465133,0,187.30379708956383,"Andrew Romine",1159,461865
"Bruce Billings","NYY",4,205.22736613912343,77.66376287049941,264.2511195522295,506.7100183347917,204.14340514286215,77.2535631106918,100.54622801579664,97.3885054413799,96.54989350917499,62.514476961691635,234.15112762002383,174.47814735252612,59.323345266371,53.6116077182171,50.872717968529315,187.30379708956383,"Bruce Billings",3044,501852
"Steve Tolleson","TOR",1,117.27290647110644,0,,0,123.94421053090392,0,100.54622801579664,77.91088794241831,112.64154242737081,137.5318494807598,0,30.059369076074542,95.13945033302333,160.83482315465133,0,187.30379708956383,"Steve Tolleson",4450,476270
"Chaz Roe","NYY",2,234.54556130185534,465.9825772229965,50.333546568793665,0,152.54672031019007,303.07167177628446,120.65547361895597,233.73241305931174,168.96231364105623,68.76592474037992,234.15112762002383,92.4377890088267,160.59382363865055,80.41741133607341,38.15453836193337,187.30379708956383,"Chaz Roe",9866,475054
"Pedro Beato","ATL",4.1,80.10750960082102,215.65999539489852,37.14528119083001,0,76.86030677240339,206.91808239904535,76.28859078957517,109.29706800936765,78.24910632317817,136.59252565096773,0,106.5286508532486,165.907463472094,73.83707146950594,50.157493741122074,185.60737049376556,"Pedro Beato",1330,474039
"Josh Lindblom","OAK",4.2,50.25972889938857,133.13778851364938,37.75015993603279,217.1612884998084,45.07062156053157,119.39186990380261,105.83813475347014,116.86612692092466,84.48115682052811,125.02895406091513,104.92820109175594,187.70243047575053,187.11173795788264,113.53046320460498,26.932615233508063,181.79486191410084,"Josh Lindblom",7882,458676
"Lester Oliveros","MIN",6.1,92.58379278647664,147.15242235157484,62.916933201554535,320.02744425396406,91.81052622737757,145.92339786240265,100.54622801579664,110.7153757831288,79.51167700755587,88.73022542709282,182.66314146942045,184.9300112657002,139.96272795145944,25.39497164533568,72.29280966041057,177.44570257983824,"Lester Oliveros",9167,500902
"Arquimedes Caminero","MIA",6.2,138.8532931968057,186.90570160405227,74.29056238166002,321.59720631447794,125.62114715991422,169.09434772403608,120.55481013661256,142.0864714071113,119.67510378839015,59.38805453583464,299.67136018226006,180.40562396900836,124.00567958093298,25.260050450132976,80.07599890933298,174.61746038088134,"Arquimedes Caminero",8992,491708
"Matt Daley","NYY",14.1,81.81826442388989,130.04172156074898,62.916933201554535,282.81505076444785,78.69473648302258,125.07719798015793,86.18248115639712,97.84152948352221,64.36659567278332,82.10856680286709,130.68907392443958,173.15733466101813,145.56687661277158,85.7785720596447,50.872717968529315,168.57341754918085,"Matt Daley",7952,457935
