Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Steven Wright","BOS",21,-4.433962192175524,,,,,,,2.4194445080227323,,,,,1.170272381853037,"Steven Wright",8185,453214
"Mike Carp","BOS",1,,,,,,,,,,,-4.354500198364258,,0.31888887617323136,"Mike Carp",7480,455077
"Dean Anna","NYY",1,,,,,,,,,,,,,0.21352940447190227,"Dean Anna",8353,542883
"R.A. Dickey","TOR",215.2,-7.052058990345251,,,,,,,,,1.4702032738989526,,,0.007002454431915549,"R.A. Dickey",1245,285079
"Danny Worth","DET",2,-7.420000076293945,,,,,,,7.079999923706055,,,,,-3.675294315113741,"Danny Worth",198,519445
"J.P. Arencibia","TEX",1,,,,,,,,,,,,,-4.006999969482422,"J.P. Arencibia",697,450317
"Chris Gimenez","TEX",1,-4.622000122070313,,-2.8499999046325684,,,,,,,,-3.7079998016357423,,-4.239999771118164,"Chris Gimenez",7324,460269
"Martín Maldonado","MIL",1,-1.8300000429153442,,,,,,1.7100000381469727,2.4200000762939453,,,-5.9063637473366475,,-4.96999979019165,"Martin Maldonado",6887,455117
"Steve Tolleson","TOR",1,,,,,,,,0.9149999618530273,,,-7.071249961853027,,-5.416666666666667,"Steve Tolleson",4450,476270
"Leury García","CHW",1,-5.445000171661377,,,,,,,,,,-7.8900001525878904,,-5.809999942779541,"Leury Garcia",5913,544725
"Andrew Romine","DET",1,-4.179999923706054,,-1.9081817973743787,,,,,8.5,,,-3.3100001017252603,,-6.329999923706055,"Andrew Romine",1159,461865
"John Baker","CHC",1,,,,,,,,,,,-8.888571602957589,,-6.630000114440918,"John Baker",4756,434633
"Drew Butera","LAD",1.2,-6.340000152587891,,-5.570000171661377,,,,,,,,-6.26000010172526,,-8.326666514078775,"Drew Butera",3411,460077
"Neftalí Feliz","TEX",31.2,-6.530934366481698,,,,,-8.841764562270221,1.9856626211878765,,,,-7.61327874855917,,,"Neftali Feliz",18,491703
"Xavier Cedeño","WSN",7,-1.4344776210500234,,,,,7.307143075125558,,-5.806666904025608,,,1.7649999856948853,,,"Xavier Cedeno",36,458584
"Erik Bedard","TBR",75.2,8.466775040600181,,2.470391304596611,8.166479949951173,,13.048726399739584,,-3.5497882759831034,,,3.5727288119764213,,,"Erik Bedard",126,407853
"Mark Buehrle","TOR",202,1.8938323230278202,,-1.3853169863985986,,,7.9502572800381905,,-3.840880282204645,,,7.820922540951018,,,"Mark Buehrle",225,279824
"Daniel McCutchen","TEX",2.1,-4.441578915244655,,,,,-7.794000244140625,4.415833155314128,,,,-4.083846165583684,,,"Daniel McCutchen",263,445216
"Kyle Farnsworth","- - -",28.2,-5.703516362787603,,-2.880000114440918,,,-8.60085681733631,2.917545526677912,1.399999976158142,,,-8.040985859615702,,,"Kyle Farnsworth",278,150035
"Adam Dunn","CHW",1,,,,,,,1.75,2.759999990463257,,,-7.8375,,,"Adam Dunn",319,276055
"Blake Beavan","SEA",4,-6.602499961853027,,,,,-9.74153802333734,2.683333333333333,7.5,,,-5.726666768391927,,,"Blake Beavan",338,518444
"Bartolo Colon","NYM",202.1,-4.340046820239486,,,,,-8.92402782107232,1.712255394977072,,,,-7.530768941845414,,,"Bartolo Colon",375,112526
"CC Sabathia","NYY",46,5.001682999110458,,,,,10.3101201171875,-0.5747150164194058,-1.159999926884969,,,6.837933756510417,,,"CC Sabathia",404,282332
"Fernando Rodney","SEA",66.1,-2.550000046238755,,,,,-7.467455486918604,,,,,-9.766253576144367,,,"Fernando Rodney",494,407845
"Josh Beckett","LAD",115.2,-4.870271996976772,,0.1378448256130876,,,-8.99515503875969,,7.363247863247863,,,-7.4320068359375,,,"Josh Beckett",510,277417
"A.J. Burnett","PHI",213.2,-5.204604700177485,,,,,-9.144425995495855,,,3.3401407591054135,,-7.632803252249053,,,"A.J. Burnett",512,150359
"Jason Grilli","- - -",54,-7.3315629609977115,,,,,-9.224864650417018,6.101189357625197,,,,-8.457358306308961,,,"Jason Grilli",521,276351
"Brad Penny","MIA",26,-4.124382411732393,,-0.2493333419164022,-5.986068205399946,,-7.902352725758272,,4.166106567382813,,,,,,"Brad Penny",535,207267
"Hector Ambriz","SDP",2,-3.4416667090521917,,,,,,2.214615455040565,9.505000114440918,,,,,,"Hector Ambriz",559,459932
"Jeremy Affeldt","SFG",55.1,,,,,,10.535950463219027,,-5.677254813058036,,,8.877225634077904,,,"Jeremy Affeldt",583,346793
"Jamey Wright","LAD",70.1,-3.072499990463257,,1.2082662738742977,,,-8.645161632405285,5.256437625735998,7.911307448640875,,,-7.893557860301091,,,"Jamey Wright",715,124604
"Grant Balfour","TBR",62.1,0.4909688013136289,,4.274062633514404,,,-4.394000244140625,2.10453216374269,3.9603884798809164,,,-6.293750286102295,,,"Grant Balfour",718,346797
"LaTroy Hawkins","COL",54.1,-5.730424031172649,,,,,-7.720000130789621,1.997810594963305,2.8388923058143027,,,-4.670444488525391,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","MIL",198.1,-2.603636308149858,,,,,-6.80067357388974,3.627959413754228,5.028579414388927,,,-7.436675546056938,,,"Kyle Lohse",739,346798
"Bruce Chen","KCR",48.1,7.005903680640531,,,,,9.18170650421627,-0.6452788172158167,-3.740675642683699,,-9.012423891009707,7.956535987604678,,,"Bruce Chen",769,136600
"Scott Downs","- - -",38,,,,,,10.09147482313868,0.8106542391197704,-6.7655552758110895,,,,,,"Scott Downs",773,275933
"Randy Choate","STL",36,8.927999877929688,,,,,8.16586334536774,-6.502139981232542,,,,,,,"Randy Choate",813,329092
"Kris Johnson","MIN",13.1,7.929999542236328,,,,,10.699751006890528,1.9299999583851208,-0.9824999570846558,,,10.543000030517579,,,"Kris Johnson",886,453241
"Scott Carroll","CHW",129.1,-6.228154015174279,,-0.46415095059376843,,,-9.81253533264758,1.7419047279963418,6.880745994438559,,,-5.5124058820199275,,,"Scott Carroll",888,453222
"Tim Hudson","SFG",189.1,-4.715782129369076,,1.091031707279266,-6.46388900683122,,-8.194184231069476,,8.306170004986702,,,,,,"Tim Hudson",921,218596
"Randy Wolf","MIA",25.2,4.9451547996285035,,1.8985714742115565,,,8.10272070940803,-1.1090566527168706,-2.665432211793499,,-3.8400001525878906,8.563703819557473,,,"Randy Wolf",976,150116
"Bronson Arroyo","ARI",86,-3.6216667175292967,,,,,-8.001031528494371,7.082900651538645,7.49402546432783,,,-7.27195475872298,,,"Bronson Arroyo",978,276520
"Joe Beimel","SEA",45,4.618172481142241,,,,,8.230545801473848,-1.1655394905491878,-6.426296092845775,,,10.036800130208333,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",7.1,5.191041628519694,,,,,,0.500208338101705,-3,,,8.699999809265137,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",184.2,-4.744538799485661,,,,,-8.084092109653024,-0.326440970102946,2.300476181864528,,,-7.957446114260144,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","- - -",202.2,-7.109919571045577,,-0.6769243323284647,-8.710697883783384,,-9.481144613358117,0.40694579702292755,2.90573407540361,,,-7.998155206771794,,,"Jake Peavy",1051,408241
"Rafael Soriano","WSN",62,-2.332671323029891,,1.6928571428571428,,,-7.201120399567018,2.4836286972198995,2.302142824445452,,,-4.409999847412109,,,"Rafael Soriano",1100,400089
"Marco Estrada","MIL",150.2,-3.539779739000311,,,,,,,4.63000001103045,,,-6.56383169095252,,,"Marco Estrada",1118,462136
"Joe Nathan","DET",58,-3.363197163561461,,1.2539999961853028,,,-8.215208322409815,2.2744857545882935,2.5407450631160864,,,-6.670000203450521,,,"Joe Nathan",1122,150274
"Jerome Williams","- - -",115,-4.359051450749034,,1.475442629954854,,,-9.40663601667833,3.3534704769358914,5.293387105388026,,,-7.430846737277124,,,"Jerome Williams",1137,425532
"Tommy Hunter","BAL",60.2,-4.056489089439655,,1.5243284310867538,,,-7.339959984281624,,6.506478896163439,,,-3.076666831970215,,,"Tommy Hunter",1157,488984
"Adam Ottavino","COL",65,-4.669376909368635,,,,,-8.684236314561632,7.73411215311886,,,,-7.03125,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",170.1,-4.5579353825220155,,,,,-8.448961134080763,2.1605811909893267,5.9754638671875,,,-6.9876740987827715,,,"Colby Lewis",1259,407890
"Pedro Beato","ATL",4.1,-4.757142566499256,,,,,-7.545416514078776,-0.2442857027053833,,4.227999877929688,,-6.518461374136118,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",7,-3.311999870749081,,,,,-6.566874980926514,1.2386666615804036,,,,-5.694545399058949,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",6.1,-7.105312347412109,,,,,,1.7580000559488933,,,,-5.692856924874442,,,"Blake Wood",1345,502028
"Evan Reed","DET",32.1,-4.8932265625,,,,,-5.549090992320668,1.6874424726113506,,,,-7.2816662258572045,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",23.1,3.7061068702290076,,,,,11.15999984741211,1.2601219735494473,,,,,,,"Nick Hagadone",1351,444935
"Charlie Furbush","SEA",42.1,6.234190072586287,,,,,8.661064995659721,-6.956283449187992,-6.656639099121094,,,9.539999961853027,,,"Charlie Furbush",1370,518703
"Jason Lane","SDP",10.1,7.4174668375651045,,,,,,0.1913333257039388,,,,9.618627510818781,,,"Jason Lane",1397,407835
"Joaquín Benoit","SDP",54.1,-6.344432341746795,,,,,-8.220839172829198,0.13795621551736428,,,,-7.692918116944309,,,"Joaquin Benoit",1437,276542
"Aaron Harang","ATL",204.1,-3.4160702251397765,,,,,-8.465658556777264,2.150876081482438,2.883448282877604,,,-6.808711415713596,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",79.2,2.6896722512167006,,-0.21017545845076355,,,8.285659790039062,,-2.3520288882048233,,,6.615355702375205,,,"Felix Doubront",1478,467094
"Jon Edwards","TEX",8.1,-2.213703720657914,,,,,-5.699999809265137,1.700000029343825,,,,,,,"Jon Edwards",1483,457754
"John Lackey","- - -",198,-2.187881885335603,,3.182328589711478,,,-7.17743206259645,,5.398361834357766,,,-7.976793311108118,,,"John Lackey",1507,407793
"Oliver Pérez","ARI",58.2,8.151671033217312,,,,,11.478067444142512,-5.834054607234589,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","OAK",62.2,5.317087127646966,,,,,8.21250057220459,,-2.511628650483631,,,9.817777845594618,,,"Sean Doolittle",1581,448281
"Cliff Lee","PHI",81.1,5.779498137880824,,-2.3660108222336067,,,7.990335417540548,-3.5544828217605065,-8.09111107720269,,,9.153664159410782,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","MIL",68,-4.203648020627471,,,,,-8.072483310758514,,6.967280690262958,,,-6.468458723313738,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",37.2,,,,,,10.774775752314815,1.6989052220394736,-4.750083499484592,,,11.357789692125822,,,"Javier Lopez",1663,425657
"Chris Capuano","- - -",97.1,,,,,,11.694061449786139,-0.21997916982287452,-1.9919140934944153,,,10.148710459006125,,,"Chris Capuano",1701,425626
"Jose Valverde","NYM",20.2,-7.043503810019389,,,-2.689540293024874,,,,,,,,,,"Jose Valverde",1726,407878
"Dan Haren","LAD",186,-5.005661609126072,,1.485751296920649,-3.731363668070211,,-8.063786097935267,,,3.3065616836307177,,,,,"Dan Haren",1757,429717
"Kevin Correia","- - -",154,-3.259222571305403,,0.8200692103459285,,,-6.840219965520895,2.3690325766801834,6.3757229484088045,,,-6.760863967563795,,,"Kevin Correia",1767,429781
"Kevin Gregg","MIA",9,-8.125490076401654,,-0.12411765491261202,-6.160909479314631,,,,3.6937501430511475,,,,,,"Kevin Gregg",1793,276514
"J.J. Putz","ARI",13.2,-3.6622446183678057,,,-4.18093809147471,,-7.394562244415283,1.9049999713897705,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",66.2,3.1302701888545865,,-1.690000057220459,,,6.313199869791666,-1.2463532755197573,,,,7.503333536783854,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",64.2,-2.415540890900985,,0.7427083045865098,,,-5.630819914770908,2.543924072265625,7.945059787659418,,,-3.970359983444214,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",140.2,-5.364296381050865,,,,,-8.554539535984848,-0.6211034497399738,0.9158009649480431,,,-8.523919544080748,,,"Edwin Jackson",1841,429719
"Shawn Camp","PHI",3.1,,,,,,-8.761852123119214,7.2029414457433365,,,,-8.622857230050224,,,"Shawn Camp",1855,425861
"Matt Moore","TBR",10,7.808585735282513,,,,,12.7352001953125,,,-1.2504348754882812,,10.98303037701231,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",47.1,-2.620890911360432,,,,,-7.4819999694824215,4.126455162311422,,,,-5.2900280719036825,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",36,5.173509172254347,,6.920666842990451,,,8.972859862503732,-0.4330434902854588,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","CHW",3.2,-3.3971213138464726,,,-4.551378973599138,,,,4.955999755859375,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",18.2,-5.036414956146816,,,,,-9.682333034939235,0.7468686344647648,6.647500356038411,,,-7.5200000339084205,,,"Mike Adams",1937,430606
"Justin Germano","TEX",5.1,-2.8137500286102295,,-0.015000000596046448,,,-6.039047967819941,7.190000057220459,12.827142624627976,,,-6.592222425672743,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",202.1,-2.0778005409773996,,-3.5899999141693115,,,-6.864129159042758,3.894647451547476,6.2705385128181135,,3.1875,-7.478546379148498,,,"Zack Greinke",1943,425844
"Raul Valdes","HOU",3.2,6.849999745686849,,,,,10.483695652173912,,-0.5204545367847789,,,9.043333689371744,,,"Raul Valdes",1953,447744
"Iván Nova","NYY",20.2,-4.086880745144065,,,,,-7.58990478515625,,5.765858659840593,,,-6.731538625863882,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",31,-4.770983052049947,,,,,-8.451420834189967,0.6713174486917163,3.6599998474121094,,,-5.797499656677246,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",198.1,0.7742728950400586,,,,,,-2.607202627144608,-3.002393681952294,,,6.5428570338657925,,,"Clayton Kershaw",2036,477132
"Justin Masterson","- - -",128.2,-5.763099599107403,,,,,-9.096716918432843,8.011280886645388,,,,-7.349999904632568,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",184.1,8.11567021554296,,2.154243443080357,7.46659261873453,,,-2.5899999141693115,-4.320701732970121,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","MIN",28,-2.23251755658318,,1.7029145069611378,,,-5.712492041824931,,5.962000307829483,,,-6.0166670481363935,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",46,,,,-8.065186087009126,,-8.381335400194528,,10.650638798785105,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",202.2,-4.746461337272333,,-0.12112727772105823,,,-8.283333826546718,2.6965292312059383,4.409271824862309,,4.146428516932896,-6.446728645487035,,,"Jeremy Guthrie",2072,425386
"Heath Bell","TBR",17.1,-2.0323076981764574,,,-2.3388888041178384,,-6.107197154651988,,3.710792163811108,,,-1.942962929054543,,,"Heath Bell",2080,425514
"Alfredo Simon","CIN",196.1,-4.41371261383483,,1.0012931385259518,-6.11649398499751,,-8.72325987327756,,5.448231766863567,,-5.3173527437097885,,-6.920000076293945,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",51.1,,,,,,-8.165849217828715,4.441931662903992,,,,-8.545000076293945,,,"Chad Qualls",2170,430589
"Ronald Belisario","CHW",66.1,-4.452999877929687,,,,,-10.222868572799186,-0.0026837249134862144,,,,-6.3545163062310985,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",227,-1.932465686536815,,2.4453039806362162,,,-7.223655323819978,,8.457377297537667,,,-8.540819512038935,,,"Adam Wainwright",2233,425794
"Blaine Boyer","SDP",40.1,-3.3617813110351564,,,,,-6.561825959578805,1.822222149561322,4.468275925208783,,,-3.5949999491373696,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",34,-4.838947496916118,,1.0553977272727273,-5.058211659997459,,-7.877591098312044,4.57033887960143,7.215000152587891,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",63.1,-3.418824973681294,,-0.15428570338657924,-4.534056308122486,,,,6.863597949901661,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",54.2,-5.056925996204933,,,,,,,4.179509026663644,,,-6.349580351289336,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",63.1,-4.7926975373298895,,-0.8417777167426215,,,-8.518178232899913,4.566831290003765,,,,-9.287500381469727,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",56,-3.5488804526951,,,,,-6.662727355957031,2.488931675961143,5.018477237585819,,,-7.631068638392857,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",235.2,-2.1108000102796054,,,,,-7.245310019125289,3.335035807291667,10.46840829142179,,,-5.9388721437382515,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",203.2,-5.932058638885241,,,,,-8.595058139534883,-0.762631566900956,4.033702388354238,,,-8.264827333647629,,,"Lance Lynn",2520,458681
"Eric Surkamp","CHW",24.1,4.948760229693956,,4.010000228881836,,,9.0362548828125,-1.0593902773973418,-4.79168938201608,,,9.839574286278259,,,"Eric Surkamp",2540,474668
"Joe Paterson","ARI",1.1,5.681818181818182,,,,,7.803636030717329,-6.156667073567708,,,,,,,"Joe Paterson",2565,519110
"Wandy Rodriguez","PIT",26.2,5.021958813224871,,,,,8.646344625538793,,-4.737945138591609,,,8.59923095703125,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",63.1,-2.1231229012472586,,-0.4151428495134626,,,-6.432980526194853,7.106867863581731,7.560567652925532,,,-3.0269354543378277,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","CLE",72,-5.127954656427557,,0.6499999761581421,,,-8.829999923706055,3.3896753880884742,4.990580850018713,,,-7.772500038146973,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51.2,4.31400836670952,,,,,8.942499796549479,-1.0374576116012315,-5.058806006588153,,,6.690700073242187,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",53.1,3.6633344806608608,,-1.13799991607666,,,8.051620105081353,,0.03501039727941736,,,8.26612064756196,,,"Brett Cecil",2660,446399
"Joba Chamberlain","DET",63,-3.2239592539239252,,,,,-4.794545607133345,1.4854868897196156,4.795301832594313,,,-8.780000305175781,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",204.2,-5.471974439518426,,,,,-8.944527937798053,0.833158885289545,7.176766860384901,,,-8.25011810854257,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",13.2,,,,,,9.716524011948529,-2.0569999694824217,,,,9.939167022705078,,,"Scott Rice",2743,446488
"Carlos Marmol","MIA",13.1,-3.5579364110553073,,,,,,3.466159322987432,,,,,,,"Carlos Marmol",2790,461791
"Travis Snider","PIT",1,4.110000133514404,,2.419999917348226,,,4.96999979019165,3.1766668955485025,,,,5.443749904632568,,,"Travis Snider",2830,501983
"Joe Savery","OAK",4,1.5357142857142858,,,,,,-2.8633333841959634,,,,11.405999755859375,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",63,5.906259511972403,,,,,9.917982835036058,-1.57302001953125,,,,7.686136419122869,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",6.2,7.144999980926514,,,,,10.663714599609374,-1.6241176829618567,,,,10.146666208902994,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",58.1,-4.810946704232119,,,,,-8.318694117386686,0.8447155130320582,,4.450988412600512,,-9.273845966045673,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",43.1,7.5115603183178195,,,,,10.67652245391187,,-5.423939560398911,,,8.50984119233631,,,"Luis Avilan",2882,501593
"Juan Carlos Oviedo","TBR",31.2,-5.7093304225376675,,,,,-8.846666740648674,1.0166666242811415,,,,-7.6978223246912805,,,"Juan Carlos Oviedo",2886,434663
"Zach McAllister","CLE",86,-6.951797321278562,,-4.4955554538302955,,,-8.654355459839758,2.355789435537238,4.191532319591891,,,-9.159999778053978,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",131.1,5.142499923706055,,,,,9.023456934079602,,,-3.425466874066521,,6.750293488198138,,,"Jeff Locke",2929,502046
"Bruce Billings","NYY",4,-4.303333282470703,,-0.6274999976158142,,,-7.455714634486607,2.5279998779296875,6.446666717529297,,,-5.077272588556463,,,"Bruce Billings",3044,501852
"Mitch Moreland","TEX",1,5.8442856924874445,,-0.6399999856948853,,,7.049999872843425,0.8700000047683716,,,,,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",65.1,-4.828235401826746,,2.6690890959700377,,,,3.2642622150358607,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",77.1,,,,,,11.245143484164627,-0.15454098435698962,,,,13.418856015928988,,,"Tony Watson",3132,453265
"Max Scherzer","DET",220.1,-7.982024106807365,,-3.0250000953674316,,,,0.9715322679088961,5.78497314453125,,,-8.994203731845626,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",21,3.0987330648154696,,-0.009999999776482582,,,,,-5.394657500802654,,,4.095555434992284,,,"Tim Collins",3164,525768
"David Price","- - -",248.1,7.365194777247623,,1.8453685710020011,,,11.374772086686002,,-7.019999980926514,-1.4915222258525362,,11.201300213788008,,,"David Price",3184,456034
"Will Harris","ARI",29,-1.0964630946216967,,1.4458993765024037,,,,,6.304904901413691,,,-0.5693333307902019,,,"Will Harris",3192,501789
"Chris Young","SEA",165,-1.9132987644915191,,,,,,3.357265958031398,2.1369565880816914,,,-4.34398691277755,,,"Chris Young",3196,432934
"Ervin Santana","ATL",196,-3.9162964516497674,,,,,-8.05472745028409,3.121533883995269,,,,-5.86819502667683,,,"Ervin Santana",3200,429722
