Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Kris Johnson","MIN",13.1,0.01968504,,,,,0.63385827,0.17322835,0.01574803,,,0.15748031,,,,"Kris Johnson",886,453241
"Scott Carroll","CHW",129.1,0.15432099,,0.07549858,,,0.43637227,0.02991453,0.14007597,,,0.16381766,,,,"Scott Carroll",888,453222
"Tim Hudson","SFG",189.1,0.0761458,,0.22735475,0.14940455,,0.46228798,,0.08480693,,,,,,,"Tim Hudson",921,218596
"Randy Wolf","MIA",25.2,0.2255814,,0.01627907,,,0.31627907,0.12325581,0.18837209,,0.00465116,0.1255814,,,,"Randy Wolf",976,150116
"Bronson Arroyo","ARI",86,0.024,,,,,0.4264,0.2096,0.1272,,,0.2128,,,,"Bronson Arroyo",978,276520
"Joe Beimel","SEA",45,0.23966942,,,,,0.4661157,0.12561983,0.0446281,,,0.12396694,,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",7.1,0.48979592,,,,,,0.48979592,0.01020408,,,0.01020408,,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",184.2,0.39494419,,,,,0.09225213,0.18910046,0.18614576,,,0.13755745,,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","- - -",202.2,0.34751553,,0.19285714,0.02670807,,0.17360248,0.06304348,0.1121118,,,0.08416149,,,,"Jake Peavy",1051,408241
"Rafael Soriano","WSN",62,0.57043651,,0.03472222,,,0.08234127,0.29662698,0.01388889,,,0.00198413,,,,"Rafael Soriano",1100,400089
"Marco Estrada","MIL",150.2,0.56551447,,,,,,,0.13344051,,,0.30104502,,,,"Marco Estrada",1118,462136
"Joe Nathan","DET",58,0.39943074,,0.00474383,,,0.14136622,0.29886148,0.14136622,,,0.0142315,,,,"Joe Nathan",1122,150274
"Jerome Williams","- - -",115,0.2669235,,0.16785911,,,0.30104568,0.09356081,0.03412218,,,0.13648872,,,,"Jerome Williams",1137,425532
"Tommy Hunter","BAL",60.2,0.37397421,,0.07854631,,,0.29425557,,0.24970692,,,0.003517,,,,"Tommy Hunter",1157,488984
"Andrew Romine","DET",1,0.18518519,,0.40740741,,,,,0.03703704,,,0.33333333,,0.03703704,,"Andrew Romine",1159,461865
"R.A. Dickey","TOR",215.2,0.13074508,,,,,,,,,0.05195547,,,0.81729946,,"R.A. Dickey",1245,285079
"Adam Ottavino","COL",65,0.45462963,,,,,0.06666667,0.4712963,,,,0.00740741,,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",170.1,0.55044883,,,,,0.05529623,0.21867145,0.07971275,,,0.09587074,,,,"Colby Lewis",1259,407890
"Pedro Beato","ATL",4.1,0.27272727,,,,,0.31168831,0.18181818,,0.06493506,,0.16883117,,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",7,0.59859155,,,,,0.11267606,0.21126761,,,,0.07746479,,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",6.1,0.81355932,,,,,,0.12711864,,,,0.05932203,,,,"Blake Wood",1345,502028
"Evan Reed","DET",32.1,0.64878893,,,,,0.01903114,0.30103806,,,,0.03114187,,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",23.1,0.75942029,,,,,0.00289855,0.23768116,,,,,,,,"Nick Hagadone",1351,444935
"Charlie Furbush","SEA",42.1,0.4017991,,,,,0.16191904,0.3808096,0.05397301,,,0.00149925,,,,"Charlie Furbush",1370,518703
"Jason Lane","SDP",10.1,0.53191489,,,,,,0.10638298,,,,0.36170213,,,,"Jason Lane",1397,407835
"Joaquín Benoit","SDP",54.1,0.34210526,,,,,0.1641604,0.1716792,,,,0.32205514,,,,"Joaquin Benoit",1437,276542
"Aaron Harang","ATL",204.1,0.37140314,,,,,0.28834174,0.17947197,0.10323346,,,0.05754969,,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",79.2,0.40367647,,0.12573529,,,0.17279412,,0.10147059,,,0.19632353,,,,"Felix Doubront",1478,467094
"Jon Edwards","TEX",8.1,0.65853659,,,,,0.02439024,0.31707317,,,,,,,,"Jon Edwards",1483,457754
"John Lackey","- - -",198,0.50260756,,0.226206,,,0.13200782,,0.11082138,,,0.02835724,,,,"John Lackey",1507,407793
"Oliver Pérez","ARI",58.2,0.41928934,,,,,0.21015228,0.37055838,,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","OAK",62.2,0.86637459,,,,,0.00876232,,0.11500548,,,0.00985761,,,,"Sean Doolittle",1581,448281
"Cliff Lee","PHI",81.1,0.21933962,,0.14386792,,,0.35141509,0.02279874,0.05660377,,,0.20597484,,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","MIL",68,0.24256951,,,,,0.3096836,,0.15723873,,,0.29050815,,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",37.2,,,,,,0.70557491,0.16550523,0.06271777,,,0.06620209,,,,"Javier Lopez",1663,425657
"Chris Capuano","- - -",97.1,,,,,,0.43953346,0.20626151,0.07857581,,,0.27562922,,,,"Chris Capuano",1701,425626
"Jose Valverde","NYM",20.2,0.75900277,,,0.24099723,,,,,,,,,,,"Jose Valverde",1726,407878
"Dan Haren","LAD",186,0.26553856,,0.38984705,0.15034169,,0.09111617,,,0.10315652,,,,,,"Dan Haren",1757,429717
"Kevin Correia","- - -",154,0.20206842,,0.05171042,,,0.12649165,0.30548926,0.16785998,,,0.14638027,,,,"Kevin Correia",1767,429781
"Kevin Gregg","MIA",9,0.62576687,,0.20858896,0.06748466,,,,0.09815951,,,,,,,"Kevin Gregg",1793,276514
"J.J. Putz","ARI",13.2,0.54724409,,,0.38188976,,0.06299213,0.00787402,,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",66.2,0.46268657,,0.00186567,,,0.06996269,0.45149254,,,,0.01399254,,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",64.2,0.55129434,,0.04602109,,,0.05848514,0.23969319,0.08053691,,,0.02396932,,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",140.2,0.52582728,,,,,0.06658596,0.26916868,0.08313156,,,0.05528652,,,,"Edwin Jackson",1841,429719
"Shawn Camp","PHI",3.1,,,,,,0.52941176,0.33333333,,,,0.1372549,,,,"Shawn Camp",1855,425861
"Matt Moore","TBR",10,0.55,,,,,0.13888889,,,0.12777778,,0.18333333,,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",47.1,0.64484848,,,,,0.00606061,0.17575758,,,,0.17333333,,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",36,0.60572337,,0.07154213,,,0.24960254,0.07313196,,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","CHW",3.2,0.66,,,0.29,,,,0.05,,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",18.2,0.17207792,,,,,0.29220779,0.32142857,0.15584416,,,0.05844156,,,,"Mike Adams",1937,430606
"Justin Germano","TEX",5.1,0.06896552,,0.01724138,,,0.54310345,0.03448276,0.18103448,,,0.15517241,,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",202.1,0.33520775,,0.0003124,,,0.20274914,0.19493908,0.10434239,,0.00124961,0.16119963,,,,"Zack Greinke",1943,425844
"Raul Valdes","HOU",3.2,0.07792208,,,,,0.5974026,,0.28571429,,,0.03896104,,,,"Raul Valdes",1953,447744
"Iván Nova","NYY",20.2,0.33435583,,,,,0.32208589,,0.30368098,,,0.0398773,,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",31,0.50107066,,,,,0.3254818,0.13490364,0.02141328,,,0.01713062,,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",198.1,0.55381679,,,,,,0.29198473,0.14351145,,,0.01068702,,,,"Clayton Kershaw",2036,477132
"Justin Masterson","- - -",128.2,0.28647925,,,,,0.53145917,0.18116912,,,,0.00089246,,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",184.1,0.41145663,,0.28641571,0.26448445,,,0.00032733,0.03731588,,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","MIN",28,0.19767442,,0.27209302,,,0.42093023,,0.05348837,,,0.05581395,,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",46,,,,0.13484487,,0.59427208,,0.27088305,,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",202.2,0.35885465,,0.08558979,,,0.09243697,0.14347961,0.08123249,,0.0043573,0.23404918,,,,"Jeremy Guthrie",2072,425386
"Heath Bell","TBR",17.1,0.14942529,,,0.10344828,,0.37931034,,0.29022989,,,0.07758621,,,,"Heath Bell",2080,425514
"Alfredo Simon","CIN",196.1,0.16789544,,0.11662198,0.16823056,,0.42560322,,0.10991957,,0.0113941,,0.00033512,,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",51.1,,,,,,0.61538462,0.38171263,,,,0.00290276,,,,"Chad Qualls",2170,430589
"Ronald Belisario","CHW",66.1,0.00948767,,,,,0.75711575,0.20398482,,,,0.02941176,,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",227,0.11279357,,0.30995056,,,0.2815204,,0.27688504,,,0.01885043,,,,"Adam Wainwright",2233,425794
"Blaine Boyer","SDP",40.1,0.512,,,,,0.184,0.2016,0.0928,,,0.0096,,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",34,0.0707635,,0.32774674,0.22905028,,0.25512104,0.10986965,0.00744879,,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",63.1,0.38842975,,0.00642792,0.34251607,,,,0.26262626,,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",54.2,0.58948546,,,,,,,0.25055928,,,0.15995526,,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",63.1,0.49749248,,0.04513541,,,0.28686058,0.1664995,,,,0.00401204,,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",56,0.42009132,,,,,0.01255708,0.21689498,0.15068493,,,0.19977169,,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",235.2,0.02723624,,,,,0.49655963,0.27952982,0.15854358,,,0.03813073,,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",203.2,0.55284553,,,,,0.24970964,0.08826945,0.08391405,,,0.02526132,,,,"Lance Lynn",2520,458681
"Eric Surkamp","CHW",24.1,0.29876543,,0.00246914,,,0.12592593,0.20246914,0.25432099,,,0.11604938,,,,"Eric Surkamp",2540,474668
"Joe Paterson","ARI",1.1,0.32352941,,,,,0.32352941,0.35294118,,,,,,,,"Joe Paterson",2565,519110
"Wandy Rodriguez","PIT",26.2,0.21412804,,,,,0.3200883,,0.32229581,,,0.14348786,,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",63.1,0.27886497,,0.03424658,,,0.24951076,0.17808219,0.13796477,,,0.12133072,,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","CLE",72,0.30166503,,0.00195886,,,0.00097943,0.52791381,0.16356513,,,0.00391773,,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51.2,0.52608213,,,,,0.02663707,0.26193119,0.07436182,,,0.11098779,,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",53.1,0.34897025,,0.00572082,,,0.13844394,,0.44050343,,,0.06636156,,,,"Brett Cecil",2660,446399
"Joba Chamberlain","DET",63,0.42996109,,,,,0.01070039,0.33365759,0.21595331,,,0.00972763,,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",204.2,0.2449786,,,,,0.34145538,0.12018439,0.15673362,,,0.13664801,,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",13.2,,,,,,0.6900369,0.22140221,,,,0.08856089,,,,"Scott Rice",2743,446488
"Carlos Marmol","MIA",13.1,0.47727273,,,,,,0.52272727,,,,,,,,"Carlos Marmol",2790,461791
"Travis Snider","PIT",1,0.05263158,,0.31578947,,,0.05263158,0.15789474,,,,0.42105263,,,,"Travis Snider",2830,501983
"Joe Savery","OAK",4,0.81395349,,,,,,0.06976744,,,,0.11627907,,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",63,0.45205479,,,,,0.40704501,0.09784736,,,,0.04305284,,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",6.2,0.18181818,,,,,0.39772727,0.38636364,,,,0.03409091,,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",58.1,0.21922626,,,,,0.41383353,0.13599062,,0.20046893,,0.03048066,,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",43.1,0.20524017,,,,,0.6069869,,0.09606987,,,0.09170306,,,,"Luis Avilan",2882,501593
"Juan Carlos Oviedo","TBR",31.2,0.42829828,,,,,0.06309751,0.03441683,,,,0.47418738,,,,"Juan Carlos Oviedo",2886,434663
"Zach McAllister","CLE",86,0.44680851,,0.00617708,,,0.28208648,0.10432395,0.08510638,,,0.0754976,,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",131.1,0.00307062,,,,,0.6171955,,,0.13920164,,0.24053224,,,,"Jeff Locke",2929,502046
"Bruce Billings","NYY",4,0.47368421,,0.05263158,,,0.09210526,0.19736842,0.03947368,,,0.14473684,,,,"Bruce Billings",3044,501852
"Mitch Moreland","TEX",1,0.46666667,,0.06666667,,,0.4,0.06666667,,,,,,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",65.1,0.04932302,,0.89168279,,,,0.0589942,,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",77.1,,,,,,0.68311037,0.10200669,,,,0.21488294,,,,"Tony Watson",3132,453265
"Max Scherzer","DET",220.1,0.55016538,,0.00055127,,,,0.13671444,0.1014333,,,0.21113561,,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",21,0.58776596,,0.00265957,,,,,0.19414894,,,0.21542553,,,,"Tim Collins",3164,525768
"David Price","- - -",248.1,0.12,,0.14201342,,,0.44832215,,0.00053691,0.0904698,,0.19865772,,,,"David Price",3184,456034
"Will Harris","ARI",29,0.34018265,,0.38584475,,,,,0.23972603,,,0.03424658,,,,"Will Harris",3192,501789
"Chris Young","SEA",165,0.66432532,,,,,,0.27097967,0.00850277,,,0.05619224,,,,"Chris Young",3196,432934
"Ervin Santana","ATL",196,0.50588631,,,,,0.01849983,0.33770602,,,,0.13790784,,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",162.1,0.04342943,,,,,0.3841258,0.31486335,0.00037439,,,0.25720704,,,,"Francisco Liriano",3201,434538
"Josh Stinson","BAL",13,0.38135593,,,,,0.25,0.12711864,0.15677966,,,0.08474576,,,,"Josh Stinson",3219,502139
"Jean Machi","SFG",66.1,0.28867102,,,,,0.06971678,,0.15141612,,,0.49019608,,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",58.2,0.01866978,,,,,0.71411902,0.17619603,,,,0.09101517,,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",76.1,0.00761905,,,,,0.90666667,0.08571429,,,,,,,,"Zack Britton",3240,502154
"Ryan Rowland-Smith","ARI",7.1,0.01481481,,,,,0.63703704,0.11111111,0.22222222,,,0.01481481,,,,"Ryan Rowland-Smith",3245,434884
"Jeff Samardzija","- - -",219.2,0.34505561,,0.13134956,0.11632101,,0.20048091,0.20679291,,,,,,,,"Jeff Samardzija",3254,502188
"Juan Gutierrez","SFG",63.2,0.31428571,,,,,0.26878307,,0.35343915,,,0.06349206,,,,"Juan Gutierrez",3265,434641
"Jordan Walden","ATL",50,0.64426419,,,,,,0.24913094,,,,0.10660487,,,,"Jordan Walden",3271,477229
"Roberto Hernandez","- - -",164.2,0.09520295,,,,,0.54686347,0.11918819,,,,0.23874539,,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",74.2,0.21408966,,,,,0.49222324,0.2936871,,,,,,,,"Joe Smith",3281,501925
"Nate Adcock","TEX",10,0.10810811,,,,,0.52972973,0.34594595,,,,0.01621622,,,,"Nate Adcock",3282,502264
"Hiroki Kuroda","NYY",199,0.08371041,,0.00646412,0.27472527,,0.37879767,0.21719457,0.03910795,,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","DET",126,0.34580336,,0.05227818,0.18177458,,0.06858513,0.23501199,0.07961631,,,0.03693046,,,,"Anibal Sanchez",3284,434671
"Hector Noesí","- - -",172.1,0.48416454,,,,,0.02875865,0.12631962,0.09064434,,,0.27011285,,,,"Hector Noesi",3292,456051
"Chris Hatcher","MIA",56,0.39542484,,,0.2254902,,0.21350763,0.16557734,,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",68.2,0.30761905,,,,,0.24571429,0.43714286,,,,0.00952381,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",163.1,0.56205534,,,,,0.11422925,0.21462451,0.09802372,,,0.01106719,,,,"Matt Garza",3340,490063
"Cesár Ramos","TBR",82.2,0.55624515,,,,,0.00930954,0.24825446,0.0806827,0.0007758,,0.10473235,,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",125.1,0.37315378,,0.00304083,0.16594266,,0.21242398,0.21112076,0.03431798,,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","CIN",34.2,0.4516696,,0.00351494,,,0.17223199,0.30404218,,,,0.0685413,,,,"Jumbo Diaz",3397,471822
"Drew Butera","LAD",1.2,0.26923077,,0.03846154,,,,,,,,0.57692308,,0.11538462,,"Drew Butera",3411,460077
"Kevin Whelan","DET",1.1,0.57894737,,,,,,0.26315789,,,,0.15789474,,,,"Kevin Whelan",3462,460128
"André Rienzo","CHW",64.2,0.14794304,,0.3971519,,,0.18275316,,0.21914557,,,0.05300633,,,,"Andre Rienzo",3507,516589
"Danny Duffy","KCR",149.1,0.55136703,,,,,0.13090307,,0.22493786,,,0.09279205,,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",170.1,0.28054133,,0.24140454,0.03657644,,0.1759327,,0.16203365,,,0.10351134,,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",32.1,0.2832981,,0.26638478,,,0.30021142,,0.05496829,,,0.09513742,,,,"Carlos Frias",3547,516910
"Liam Hendriks","- - -",32.2,0.2173913,,,,,0.42028986,0.17934783,0.05615942,,,0.12681159,,,,"Liam Hendriks",3548,521230
"C.J. Wilson","LAA",175.2,0.29672822,,0.06964691,,,0.24425008,0.09037901,0.17525105,,,0.12374474,,,,"C.J. Wilson",3580,450351
"Brian Schlitter","CHC",56.1,0.06718925,,,,,0.80067189,0.12989922,,,,0.00223964,,,,"Brian Schlitter",3599,489295
"Jim Johnson","- - -",53.1,0.03858186,,,,,0.70072993,,0.15849844,,,0.10218978,,,,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",41,0.54197349,,0.1443299,,,0.07069219,,0.1281296,,,0.11487482,,,,"Logan Ondrusek",3677,446185
"Skip Schumaker","CIN",1,0.11764706,,0.52941176,,,,,0.05882353,,,0.29411765,,,,"Skip Schumaker",3704,435401
"Brandon League","LAD",63,0.01497326,,,0.1828877,,0.76898396,0.03315508,,,,,,,,"Brandon League",3731,434181
"Cesar Jimenez","PHI",16,0.55384615,,,,,,0.27307692,,,,0.17307692,,,,"Cesar Jimenez",3762,462945
"Felipe Paulino","CHW",18.1,0.37922705,,,,,0.1352657,0.29468599,0.07971014,,,0.11111111,,,,"Felipe Paulino",3777,462956
"Mat Latos","CIN",102.1,0.29777487,,0.25981675,0.14594241,,0.08835079,0.12303665,0.08507853,,,,,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIN",159,0.3038695,,0.00113809,0.10091047,,0.18588771,0.27010622,0.13808801,,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","MIL",58.2,0.06358974,,,,,0.43076923,0.19487179,0.29230769,,,0.01846154,,,,"Zach Duke",3840,435043
"Brett Oberholtzer","HOU",143.2,0.19608715,,,,,0.3445976,0.00666963,,0.20364606,,0.24899956,,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","BOS",101.2,0.484,,,,,0.14057143,0.12628571,0.00857143,,,0.24057143,,,,"Rubby De La Rosa",3862,523989
"Zeke Spruill","ARI",22.2,0.14769231,,,,,0.50461538,0.14769231,0.17538462,,,0.02461538,,,,"Zeke Spruill",3873,543809
"Ethan Martin","PHI",4,0.62318841,,,,,0.02898551,0.23188406,0.05797101,,,0.05797101,,,,"Ethan Martin",3877,543495
"Gavin Floyd","ATL",54.1,0.36803874,,0.17554479,,,0.21791768,,0.17191283,,,0.06658596,,,,"Gavin Floyd",3886,425856
"Casey Fien","MIN",63.1,0.48073022,,,,,0.04462475,0.40466531,0.06997972,,,,,,,"Casey Fien",3926,502272
"David Carpenter","ATL",61,0.6993988,,,,,0.0240481,0.25851703,,,,0.01803607,,,,"David Carpenter",3959,502304
"Edward Mujica","BOS",60,0.40170032,,,0.32624867,,0.03931987,0.23273114,,,,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","PIT",192.2,0.19857675,,,,,0.35953914,,,0.25923416,,0.18264995,,,,"Edinson Volquez",3990,450172
"Allen Webster","BOS",59,0.46757322,,,,,0.13493724,0.17050209,0.01150628,,,0.21548117,,,,"Allen Webster",3993,543903
"Josh Outman","- - -",28.1,0.38446215,,,,,0.16533865,0.35059761,0.01195219,,,0.0876494,,,,"Josh Outman",4004,489189
"Yusmeiro Petit","SFG",117,0.43814122,,0.06095353,,,,0.14785757,0.24260712,,,0.11044056,,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","LAA",127.1,0.15269197,,0.08252427,,,0.4646955,0.00176523,0.08958517,,,0.20300088,0.00573698,,,"Hector Santiago",4026,502327
"Eury De La Rosa","ARI",36.2,0.18707483,,,,,0.22108844,0.33843537,0.13095238,,,0.12244898,,,,"Eury De La Rosa",4055,545001
"Brian Duensing","MIN",54.1,0.19212963,,,,,0.39467593,0.26736111,0.05555556,,,0.09027778,,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",61,0.155902,,,,,0.44988864,0.38195991,,,,0.01224944,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",63,0.56186613,,,,0.2535497,,0.0811359,0.10344828,,,,,,,"Junichi Tazawa",4079,547749
"Erik Cordier","SFG",6,0.67889908,,,,,0.04587156,0.27522936,,,,,,,,"Erik Cordier",4086,449170
"James Russell","- - -",57.2,0.29682366,,0.07995619,,,0.17305586,0.20153341,0.07667032,,,0.17196057,,,,"James Russell",4089,460701
"Luke Gregerson","OAK",72.1,0.05231388,,0.00503018,,,0.40140845,0.46981891,0.00704225,,,0.06438632,,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","CHC",77.2,0.30727131,,,,,0.16731822,0.20093823,0.1555903,,0.00156372,0.16731822,,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",37,0.01052632,,,,,0.56666667,0.22631579,,0.11929825,,0.07719298,,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",156.2,0.23495226,,0.00041511,,,0.23785803,0.29265255,0.17766708,,,0.05645496,,,,"Jake Arrieta",4153,453562
"Wilton Lopez","COL",6.1,0.27826087,,,0.2,,0.35652174,0.16521739,,,,,,,,"Wilton Lopez",4227,446641
"Jered Weaver","LAA",213.1,0.23900688,,0.04457074,,,0.22704158,0.09991026,0.194137,,,0.19533353,,,,"Jered Weaver",4235,450308
"Brad Lincoln","PHI",2.1,0.41176471,,,,,0.07843137,,0.39215686,,,0.11764706,,,,"Brad Lincoln",4241,453184
"David Huff","- - -",59,0.54808687,,0.31540848,,,0.00103413,0.0196484,0.0041365,,,0.11168563,,,,"David Huff",4257,453307
"Mark Melancon","PIT",71,0.23505155,,0.5185567,0.00618557,,,,,0.24020619,,,,,,"Mark Melancon",4264,453343
"Manny Parra","CIN",36.2,0.4448,,,0.128,,0.0064,0.4208,,,,,,,,"Manny Parra",4279,448159
"Matt Albers","HOU",10,0.05882353,,,,,0.58235294,0.21764706,,,,0.14117647,,,,"Matt Albers",4300,458006
"Justin Wilson","PIT",60,0.55004955,,0.22200198,,,0.15659068,,0.0654113,,,0.00594648,,,,"Justin Wilson",4301,458677
"Aaron Poreda","TEX",21.1,0.65479452,,,,,0.04109589,0.28219178,,,,0.02191781,,,,"Aaron Poreda",4313,519145
