Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Randy Wolf","MIA",25.2,-2.737928389273968,,2.7543829487902776,,,0.9387746343717855,-1.1101253471284542,-2.3194007299564503,,6.9148048758506775,-4.078200114545999,,,"Randy Wolf",976,150116
"Bronson Arroyo","ARI",86,-7.272289594014486,,,,,0.3618099899721414,0.04835296564429771,-0.642643484679408,,,-0.250167349227389,,,"Bronson Arroyo",978,276520
"Joe Beimel","SEA",45,1.65400768148488,,,,,0.6724268409377294,0.6512041938932319,-4.272617234124078,,,1.1047627925872803,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",7.1,0.21648689483602843,,,,,,1.3840810706218085,-2.5610946118831635,,,-4.64695617556572,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",184.2,0.10700568693038928,,,,,-0.3005926082991196,0.33891621149248546,0.31064097002490276,,,-1.9729352509491767,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","- - -",202.2,-0.07942300273223686,,0.5765174897972511,-3.326883981394213,,-1.0214078618290172,-0.03721925425412032,0.33526906016130525,,,-0.8090140634797157,,,"Jake Peavy",1051,408241
"Rafael Soriano","WSN",62,1.491600865903108,,4.628419194902692,,,-2.17001050351614,-0.7256629076291088,-1.1179371603897639,,,7.989330589771271,,,"Rafael Soriano",1100,400089
"Marco Estrada","MIL",150.2,-0.6862849314838075,,,,,,,-1.4710669596511197,,,0.7204228193960457,,,"Marco Estrada",1118,462136
"Joe Nathan","DET",58,-0.2845699883413428,,0.11146128177642821,,,0.15733518056421472,-0.14887050976828922,-0.5261299994167866,,,-4.14015809694926,,,"Joe Nathan",1122,150274
"Jerome Williams","- - -",115,-0.7251898406707135,,0.9042987374008679,,,-1.3714665250760765,-0.641322556663962,-2.258785838080991,,,1.9910111783012268,,,"Jerome Williams",1137,425532
"Tommy Hunter","BAL",60.2,-0.20979622314716206,,0.021896945006811795,,,2.316134479416319,,1.802191264192823,,,-6.655597686767578,,,"Tommy Hunter",1157,488984
"Adam Ottavino","COL",65,-0.46739121804169387,,,,,0.27347997658782536,0.8344917259890813,,,,-21.82212620973587,,,"Adam Ottavino",1247,493603
"Colby Lewis","TEX",170.1,-1.6651830405716173,,,,,-2.165455167943781,1.0520758887229882,-4.434470443038253,,,0.0757886285192511,,,"Colby Lewis",1259,407890
"Pedro Beato","ATL",4.1,2.643363532565889,,,,,2.1322697401046753,-1.4359896736485618,,8.41402292251587,,-3.608782016313993,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",7,2.5176617678473976,,,,,1.5582691878080368,-0.4883671800295512,,,,-1.6653461889787156,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",6.1,-0.4509208103020986,,,,,,0.5625975628693898,,,,5.4259078843253,,,"Blake Wood",1345,502028
"Evan Reed","DET",32.1,-0.5153157552083333,,,,,-1.776899668303403,0.3267967837980424,,,,-2.051941884888543,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",23.1,-0.02413557856592513,,,,,5.364945158362389,4.0330991512391625,,,,,,,"Nick Hagadone",1351,444935
"Charlie Furbush","SEA",42.1,1.5713277147777045,,,,,-1.3823127305066143,0.38742547429452734,2.4587904413541155,,,-3.5022206604480743,,,"Charlie Furbush",1370,518703
"Jason Lane","SDP",10.1,1.804702917734782,,,,,,-3.3446800708770748,,,,3.1012938303105972,,,"Jason Lane",1397,407835
"Joaquín Benoit","SDP",54.1,1.0886595799372745,,,,,-1.3085851232514127,3.1957570653762257,,,,4.178227524813048,,,"Joaquin Benoit",1437,276542
"Aaron Harang","ATL",204.1,0.1130507015191709,,,,,-0.09834121284170896,0.4065859219259467,0.3092826782971963,,,-2.1024374617743735,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",79.2,-1.2064771574051654,,-1.5015878131863667,,,-2.0725435398994607,,-1.627617880054142,,,0.12129934762747548,,,"Felix Doubront",1478,467094
"Jon Edwards","TEX",8.1,-2.0049722106368453,,,,,-4.509633034467697,1.9904248989545383,,,,,,,"Jon Edwards",1483,457754
"John Lackey","- - -",198,-0.007305009201188341,,0.4869152601239317,,,0.11972062381697289,,-1.2506170395542593,,,-2.3836296522754363,,,"John Lackey",1507,407793
"Oliver Pérez","ARI",58.2,0.40817687932861924,,,,,-0.3319589988045071,0.33954316622590364,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","OAK",62.2,1.9519691370832635,,,,,1.180800423026085,,2.8838870638892766,,,4.057445791032579,,,"Sean Doolittle",1581,448281
"Cliff Lee","PHI",81.1,-0.28318373960406124,,-4.700256827099076,,,0.05750241428947022,-0.3518450362928982,-2.234540217452579,,,2.4380858617884513,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","MIL",68,-1.8432161082392156,,,,,2.283010098956318,,-1.7070639424207734,,,2.1961153930563344,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",37.2,,,,,,0.8425621338832525,2.149187640139931,-2.294686767790053,,,-2.6226624062186796,,,"Javier Lopez",1663,425657
"Chris Capuano","- - -",97.1,,,,,,-1.261623212079096,-1.961511586393629,0.3277410753071308,,,2.011737366827134,,,"Chris Capuano",1701,425626
"Jose Valverde","NYM",20.2,-0.7546639790500168,,,-1.8730686998915398,,,,,,,,,,"Jose Valverde",1726,407878
"Dan Haren","LAD",186,-0.333629285587984,,-0.04460996200325891,-1.289172089977182,,0.018146426549979618,,,0.9673793985264535,,,,,"Dan Haren",1757,429717
"Kevin Correia","- - -",154,-2.494394920003696,,-1.4072812749789312,,,-1.4981458256454587,0.021098111756145954,-0.03465243142927992,,,-2.1418191492557526,,,"Kevin Correia",1767,429781
"Kevin Gregg","MIA",9,0.02148622902585011,,-6.329385673298556,0.49448619511994446,,,,-2.924012206494808,,,,,,"Kevin Gregg",1793,276514
"J.J. Putz","ARI",13.2,-1.798560464982506,,,0.3957158204206486,,-7.92982280254364,3.7112146615982056,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",66.2,0.4791553462705304,,13.557322323322296,,,-5.411480585734049,0.5146803934712055,,,,-1.5846145153045654,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",64.2,-0.26618706661721936,,-2.727473426299791,,,-1.3997802968885078,-0.34546771049499514,0.7935895096688043,,,2.2888332307338715,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",140.2,-1.5059135093747518,,,,,-0.3198889168826016,-0.8382637818892678,-2.030515670776367,,,-0.6775879946938396,,,"Edwin Jackson",1841,429719
"Shawn Camp","PHI",3.1,,,,,,-4.970618530556008,-6.64601396111881,,,,9.77594426700047,,,"Shawn Camp",1855,425861
"Matt Moore","TBR",10,-1.7597239426892213,,,,,2.6347806453704834,,,-3.9677964604419214,,3.9942810029694527,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",47.1,0.9481237571042282,,,,,0.911192297935486,0.3217892811216157,,,,-0.6175647457162817,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",36,1.0346978042382267,,3.9131495687696667,,,1.2896089796807355,-6.555241864660512,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","CHW",3.2,-0.9779112808632128,,,-10.188074769644901,,,,-9.805729389190674,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",18.2,3.384558884602672,,,,,1.7583563592698839,-1.856559936446373,-0.2208596095442772,,,1.1695538130071428,,,"Mike Adams",1937,430606
"Justin Germano","TEX",5.1,8.113718032836914,,10.607221722602844,,,-1.9315852059258356,-25.565698742866516,-0.6556459835597447,,,-6.987202829784817,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",202.1,0.9140819005619558,,-5.289901420474052,,,0.10500671499866551,-0.02930385466569509,-1.0599151342928765,,2.9433682560920715,1.7546043839565544,,,"Zack Greinke",1943,425844
"Raul Valdes","HOU",3.2,-1.9516910115877788,,,,,-3.0238687992095947,,-6.92271048372442,,,6.244431436061859,,,"Raul Valdes",1953,447744
"Iván Nova","NYY",20.2,-0.9634232302324488,,,,,-3.300008319673084,,-3.6342050089980615,,,-4.099010504209078,,,"Ivan Nova",1994,467100
"Buddy Carlyle","NYM",31,1.1056535264365694,,,,,1.0597344291837592,4.5025908757769875,-0.4061587154865265,,,-5.386602133512497,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",198.1,1.330004849161139,,,,,,2.5963724672404767,2.1177374302072725,,,-4.808457408632551,,,"Clayton Kershaw",2036,477132
"Justin Masterson","- - -",128.2,-1.7837136310766049,,,,,-1.1318187069032095,1.3777095888709199,,,,10.004626214504242,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",184.1,-0.45586527579344727,,-0.021418353489467076,2.0168283198139454,,,-4.64695617556572,-2.9009927783096043,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","MIN",28,0.3223990342196296,,1.819072421799358,,,-0.5301331617555566,,-9.281620771988578,,,3.020842621723811,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",46,,,,2.248073204428749,,-0.40205742819720963,,-0.19709683199811084,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",202.2,0.4601600577494215,,-1.5821425698020242,,,-0.8823507161252828,-0.8344781114325865,-2.0009894023909878,,-5.413194213594709,0.5867916852869886,,,"Jeremy Guthrie",2072,425386
"Heath Bell","TBR",17.1,-4.9186060061821575,,,-1.0028278662098777,,0.06759593432599849,,-1.6777766813146004,,,-5.441383079246238,,,"Heath Bell",2080,425514
"Alfredo Simon","CIN",196.1,0.9096210350295503,,0.3767659951900614,-0.13274881706769723,,0.3020039318114754,,-0.7772426779677228,,2.2917971891515396,,-2.2438980638980865,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",51.1,,,,,,-1.0209658235873817,2.873969893945034,,,,-2.32347808778286,,,"Chad Qualls",2170,430589
"Ronald Belisario","CHW",66.1,-18.6190927028656,,,,,0.6044987747842506,-0.4474851974221163,,,,-1.0213452000771799,,,"Ronald Belisario",2203,430613
"Adam Wainwright","STL",227,1.4669938283423853,,2.508172009545095,,,-0.7985976079947077,,2.234313956328801,,,0.14443302252253548,,,"Adam Wainwright",2233,425794
"Blaine Boyer","SDP",40.1,0.8924715220928192,,,,,-4.128399724545686,4.4990970974876765,-0.9719572190580696,,,11.153292655944824,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",34,1.964814725675081,,-0.13703824105587872,-0.9326369781804279,,0.17620503467364904,4.733024209232654,0.13932660222053528,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",63.1,-0.8296601879399438,,-1.405933712209974,0.7630778381715831,,,,0.30816091107321786,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",54.2,0.9740035040781213,,,,,,,1.2058449642998832,,,-0.5787441780517152,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",63.1,1.339533059827743,,1.0142581992679172,,,0.6908539291862008,2.280075866055776,,,,1.579449139535427,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",56,0.8569392821063165,,,,,-5.814646726304835,2.9644690061870373,-1.0904884473844008,,,1.288562570299421,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",235.2,1.3197858710038035,,,,,-0.5644472311605757,1.5089867420685596,3.781672541530395,,,-0.8639894033733168,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",203.2,0.5413443100552598,,,,,0.3073600003885668,-1.4250545125258596,-0.24366723212403824,,,-2.880368835624607,,,"Lance Lynn",2520,458681
"Eric Surkamp","CHW",24.1,-2.23634597683741,,-3.5022206604480743,,,1.3480933273539824,6.132259019991246,0.6510137354285971,,,-3.8706302642822266,,,"Eric Surkamp",2540,474668
"Joe Paterson","ARI",1.1,-10.070915655656295,,,,,-3.238701549443332,-9.425856669743855,,,,,,,"Joe Paterson",2565,519110
"Wandy Rodriguez","PIT",26.2,0.3774042289281629,,,,,-3.694242608958277,,-3.5839182056792795,,,-2.591805641467755,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",63.1,-2.2689444558662277,,2.674649953842163,,,-2.9259674221861594,4.105426190973638,-0.16800599529388102,,,0.051891479280687144,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","CLE",72,0.8113008814972715,,3.2570302486419678,,,3.780873864889145,2.53867059116682,-1.551723908521458,,,-3.553123027086258,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51.2,-0.6255610582697744,,,,,-0.6091838702559471,0.5240409050957631,-1.9169522755181614,,,-0.9582938551902771,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",53.1,-1.3170082842717405,,-0.7902522385120393,,,0.7283154105351977,,2.3345697080934205,,,-3.718897803076383,,,"Brett Cecil",2660,446399
"Joba Chamberlain","DET",63,0.01933751332813798,,,,,-5.395053191618486,1.2848512076775465,2.177578908903105,,,-2.4063292145729065,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",204.2,-0.733103551050668,,,,,1.1180748618787142,-1.1614617256269062,0.03834056253192805,,,0.9464004815342915,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",13.2,,,,,,-0.8989255696056998,-1.3182756304740906,,,,-1.482893650730451,,,"Scott Rice",2743,446488
"Carlos Marmol","MIA",13.1,-2.7831035947042797,,,,,,-0.1192089980063231,,,,,,,"Carlos Marmol",2790,461791
"Travis Snider","PIT",1,-8.735967427492142,,-6.860175728797913,,,-3.8528885692358017,-21.626158555348717,,,,6.155340000987053,,,"Travis Snider",2830,501983
"Joe Savery","OAK",4,5.162782669067383,,,,,,-18.463623523712158,,,,2.1263042092323303,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",63,0.6208042561749876,,,,,0.11527974588366656,0.18523895740509033,,,,-10.589421879161488,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",6.2,1.3289677910506725,,,,,4.014770644051688,1.4088556170463562,,,,-25.985536972681682,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",58.1,0.6381083299769438,,,,,3.0450091483572725,0.8026853717606643,,2.8710122694048965,,-0.32133087515830994,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",43.1,-1.9608328528438055,,,,,-0.07664378312566011,,-2.3143056667212285,,,3.395636876424154,,,"Luis Avilan",2882,501593
"Juan Carlos Oviedo","TBR",31.2,0.08458094006138188,,,,,-0.1703522422096946,1.1792517370647855,,,,-0.9345634329703546,,,"Juan Carlos Oviedo",2886,434663
"Zach McAllister","CLE",86,0.8914724473030335,,5.291314257515801,,,-1.369486281471531,-1.9350494209088778,-3.695060985703622,,,0.21064104004339737,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",131.1,0.7485954090952873,,,,,-0.3637288142594927,,,-0.013559688266147585,,0.4656978363686419,,,"Jeff Locke",2929,502046
"Bruce Billings","NYY",4,-3.5427471001942954,,6.185372918844223,,,-0.296357593366078,-1.1933005849520366,4.472522437572479,,,-3.253494609485973,,,"Bruce Billings",3044,501852
"Mitch Moreland","TEX",1,4.415297933987209,,3.780873864889145,,,6.4376140634218855,0,,,,,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",65.1,3.0711982764449774,,0.8599158222918396,,,,-0.06543404621178986,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",77.1,,,,,,1.0985400131020144,-0.2551707087970171,,,,0.9536919426825261,,,"Tony Watson",3132,453265
"Max Scherzer","DET",220.1,0.7028130586734993,,0.05644746124744415,,,,0.595408966464381,-1.1288790599159573,,,0.2749769868178405,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",21,-1.0765458663664251,,-3.5022206604480743,,,,,1.1573117073268107,,,1.6573296652899847,,,"Tim Collins",3164,525768
"David Price","- - -",248.1,0.28049260444555774,,1.4217677774411293,,,0.3272041446434524,,0.13932660222053528,0.5955602321497411,,0.672279282196148,,,"David Price",3184,456034
"Will Harris","ARI",29,1.1222897760020005,,0.0007969079285683717,,,,,-3.1350589933849515,,,4.737549622853597,,,"Will Harris",3192,501789
"Chris Young","SEA",165,-0.40129941904219774,,,,,,0.7720836685998378,0.8239283509876417,,,-2.4061786501031173,,,"Chris Young",3196,432934
"Ervin Santana","ATL",196,-0.5142982969892785,,,,,0.33595104109157214,1.056507479147132,,,,-0.3058201801486132,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",162.1,0.39057202380279016,,,,,-1.0729742329023038,0.9543909896142985,-51.65891647338867,,,1.5889868812616563,,,"Francisco Liriano",3201,434538
"Josh Stinson","BAL",13,-1.9576640923817952,,,,,0.7391342672251038,-0.9178923567136128,-3.4381283296121135,,,-2.5598829984664917,,,"Josh Stinson",3219,502139
"Jean Machi","SFG",66.1,0.9877427119129109,,,,,5.375340953469276,,4.838230283997899,,,0.45059320661756724,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",58.2,-0.9979385882616043,,,,,-0.3256724063867058,-0.7143803384919829,,,,5.316788340226198,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",76.1,3.82857546210289,,,,,2.022762258513635,1.4886123604244657,,,,,,,"Zack Britton",3240,502154
"Ryan Rowland-Smith","ARI",7.1,-1.7511103302240372,,,,,-0.3653830567071604,4.203413724899292,0.20784539481004077,,,-4.3960608541965485,,,"Ryan Rowland-Smith",3245,434884
"Jeff Samardzija","- - -",219.2,-0.016600828137547294,,-0.0680185291805311,1.1159753922652214,,1.2245609485048583,1.2303858995437622,,,,,,,"Jeff Samardzija",3254,502188
"Juan Gutierrez","SFG",63.2,-1.8835650549994574,,,,,0.6054611656609482,,1.1617729049956727,,,0.36543707052866614,,,"Juan Gutierrez",3265,434641
"Jordan Walden","ATL",50,1.1246529414499407,,,,,,1.4290917196939157,,,,0.2853555523830911,,,"Jordan Walden",3271,477229
"Roberto Hernandez","- - -",164.2,0.878051801245342,,,,,-0.981039210007741,-2.1172191866964747,,,,1.3743762347208108,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",74.2,-0.46598651470282143,,,,,2.3089660587807126,2.899292027838876,,,,,,,"Joe Smith",3281,501925
"Nate Adcock","TEX",10,-8.034946918487549,,,,,1.8356287965969165,-2.1014822646975517,,,,1.1586982756853104,,,"Nate Adcock",3282,502264
"Hiroki Kuroda","NYY",199,0.9992583838208762,,0.269255880266428,1.3633251190185547,,-0.8774403419104045,0.19996043826852528,1.193890295738031,,,,,,"Hiroki Kuroda",3283,493133
"Aníbal Sánchez","DET",126,-0.09352179882265163,,1.3354307467784357,0.8320316082569414,,2.129623794055485,0.7107035967768455,1.0428853063698273,,,0.19213079245059522,,,"Anibal Sanchez",3284,434671
"Hector Noesí","- - -",172.1,-0.28125732913053125,,,,,4.285069960582105,-1.30036019797971,-1.1426181199560204,,,-0.21305337267101937,,,"Hector Noesi",3292,456051
"Chris Hatcher","MIA",56,-0.794242236239851,,,1.4383866591154089,,1.180242275705143,0.3810527685441469,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",68.2,1.4876810020706601,,,,,-0.682785760524661,2.190047619389553,,,,-1.530824899673462,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",163.1,0.6156366753343456,,,,,0.3372511855458718,0.9146484880816211,0.5957961563141115,,,-3.813845344952175,,,"Matt Garza",3340,490063
"Cesár Ramos","TBR",82.2,-1.1469513635090038,,,,,4.479615204036236,1.728164479136467,1.5423158900095868,-2.5610946118831635,,1.396611045908045,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",125.1,-0.17709178336146825,,2.415945061615535,-0.3070680804901722,,-0.358228629230234,-0.5017531506809187,-3.9164015386677997,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Díaz","CIN",34.2,2.789602390986936,,-1.9264442846179008,,,-3.4039300315234127,0.47580079536217484,,,,-1.9566503854898307,,,"Jumbo Diaz",3397,471822
"Kevin Whelan","DET",1.1,-13.882392103021795,,,,,,0.06759457290172577,,,,2.748287469148636,,,"Kevin Whelan",3462,460128
"André Rienzo","CHW",64.2,-2.362868365119485,,-1.433782273554707,,,-2.4601644767827286,,-1.3130162166774488,,,1.7785726643320339,,,"Andre Rienzo",3507,516589
"Danny Duffy","KCR",149.1,1.05454083406146,,,,,1.3195611630813986,,0.46770159930374955,,,-1.1730447112183486,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",170.1,-0.5582612372128563,,-0.09661696173928001,-2.033130168914795,,-0.8543297059818513,,0.4100850957780068,,,-0.1071714259710413,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",32.1,0.4715776932773305,,0.10895483077518522,,,0.38340427506137903,,-2.518892975953909,,,2.7163195610046387,,,"Carlos Frias",3547,516910
"Liam Hendriks","- - -",32.2,1.348225623369217,,,,,0.2733705886479082,-3.2972445391645335,-0.5410385468313771,,,-2.869478155459676,,,"Liam Hendriks",3548,521230
"C.J. Wilson","LAA",175.2,0.3295206346886647,,-1.0119910572850426,,,-0.3347880644254406,1.273283907162246,-0.8161022129869725,,,0.12648380239596543,,,"C.J. Wilson",3580,450351
"Brian Schlitter","CHC",56.1,-0.8420862754185995,,,,,0.4171081356235317,0.5381251203602758,,,,5.795831605792046,,,"Brian Schlitter",3599,489295
"Jim Johnson","- - -",53.1,-0.9616908994880883,,,,,-1.7758641214597792,,0.11641594924424822,,,0.06383839918642628,,,"Jim Johnson",3656,462382
