Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Andrew Kittredge","- - -",0.42633929,0.675,0.52994792,0.52356021,0.89814815,0.72235872,0.41666667,0.72596154,0.14713542,0.16927083,0.31640625,"Andrew Kittredge",12828,552640
"Noah Murdock","ATH",0.26495726,0.55414013,0.38107417,0.59677419,0.85057471,0.74496644,0.40153453,0.69387755,0.09693878,0.21938776,0.31632653,"Noah Murdock",27908,668716
"Justin Martinez","ARI",0.22151899,0.6036036,0.37918216,0.6,0.70149254,0.66666667,0.41263941,0.53731343,0.12639405,0.18959108,0.31598513,"Justin Martinez",24453,679885
"J.P. France","HOU",0.2173913,0.66666667,0.39473684,0.6,0.8,0.73333333,0.39473684,0.5625,0.10526316,0.21052632,0.31578947,"J.P. France",21212,641585
"Aroldis Chapman","BOS",0.39468303,0.75934579,0.5648855,0.52331606,0.75384615,0.66795367,0.46673937,0.71052632,0.18695652,0.12826087,0.31521739,"Aroldis Chapman",10233,547973
"Josh Walker","TOR",0.30769231,0.65,0.45652174,0.4375,0.80769231,0.66666667,0.43478261,0.48,0.15217391,0.16304348,0.31521739,"Josh Walker",23617,677020
"Joey Cantillo","CLE",0.25342466,0.6346912,0.43066585,0.57657658,0.78467909,0.71914894,0.46487477,0.60349127,0.12095296,0.19425779,0.31521075,"Joey Cantillo",23335,676282
"Parker Messick","CLE",0.31778426,0.63120567,0.4592,0.59633028,0.84269663,0.74912892,0.4512,0.72121212,0.1152,0.2,0.3152,"Parker Messick",31986,800048
"Cole Ragans","KCR",0.32615894,0.70315789,0.49212234,0.58375635,0.73652695,0.67984934,0.44022243,0.59922179,0.15755329,0.15755329,0.31510658,"Cole Ragans",21846,666142
"JoJo Romero","STL",0.27678571,0.59069767,0.41313131,0.58064516,0.84251969,0.74327628,0.43434343,0.58823529,0.10595358,0.20887992,0.3148335,"JoJo Romero",19574,668941
"Tommy Nance","TOR",0.34126984,0.61722488,0.46637744,0.56976744,0.89922481,0.76744186,0.45336226,0.61111111,0.10845987,0.20607375,0.31453362,"Tommy Nance",19178,667297
"Pierce Johnson","ATL",0.29827916,0.60898876,0.4411157,0.63461538,0.84132841,0.76580796,0.45971074,0.65966387,0.10298661,0.21112255,0.31410917,"Pierce Johnson",13435,572955
"Gabe Speier","SEA",0.38271605,0.67356322,0.52008686,0.58064516,0.82593857,0.73068894,0.4723127,0.69135802,0.14006515,0.17372421,0.31378936,"Gabe Speier",17170,642100
"Cristopher Sánchez","PHI",0.35407592,0.66408068,0.49205801,0.56239016,0.82009346,0.71719298,0.44509669,0.65551425,0.13910942,0.17466344,0.31377287,"Cristopher Sanchez",20778,650911
"Taylor Rashi","ARI",0.24338624,0.59230769,0.38557994,0.52173913,0.85714286,0.73170732,0.40752351,0.52777778,0.10344828,0.21003135,0.31347962,"Taylor Rashi",26344,688497
"Dennis Santana","PIT",0.37191651,0.67368421,0.51497006,0.55612245,0.8625,0.74612403,0.4740519,0.69259259,0.13073852,0.18263473,0.31337325,"Dennis Santana",17878,642701
"Grant Taylor","CHW",0.29581994,0.66220736,0.47540984,0.48913043,0.82323232,0.71724138,0.49016393,0.59235669,0.13442623,0.17868852,0.31311475,"Grant Taylor",33927,691799
"Jeremiah Estrada","SDP",0.37377964,0.71483622,0.51699029,0.54850746,0.76280323,0.67292645,0.41990291,0.63815789,0.16909385,0.14401294,0.3131068,"Jeremiah Estrada",22210,669093
"Matt Brash","SEA",0.33202358,0.56549521,0.42092457,0.52071006,0.88700565,0.70809249,0.38077859,0.61306533,0.12287105,0.18978102,0.31265207,"Matt Brash",25756,666374
"Chris Sale","ATL",0.34751131,0.6511879,0.4859675,0.5546875,0.83747927,0.72745694,0.45593304,0.67254902,0.13244707,0.17922206,0.31166913,"Chris Sale",10603,519242
"Brent Headrick","NYY",0.435,0.74096386,0.57377049,0.52873563,0.80487805,0.69047619,0.45355191,0.69565217,0.17759563,0.13387978,0.31147541,"Brent Headrick",27702,687396
"Robert Garcia","TEX",0.35969868,0.6893424,0.50925926,0.62827225,0.79934211,0.73333333,0.4537037,0.7063197,0.1356629,0.17574512,0.31140802,"Robert Garcia",23363,676395
"Carl Edwards Jr.","- - -",0.31914894,0.60465116,0.45555556,0.53333333,0.80769231,0.70731707,0.47777778,0.66666667,0.13333333,0.17777778,0.31111111,"Carl Edwards Jr.",13607,605218
"Noah Davis","- - -",0.2745098,0.54081633,0.37848606,0.57142857,0.8490566,0.72631579,0.39043825,0.56923077,0.10358566,0.20717131,0.31075697,"Noah Davis",25862,663562
"Orion Kerkering","PHI",0.28196147,0.59163347,0.42684063,0.65838509,0.83164983,0.77074236,0.46784716,0.61654135,0.09785648,0.21248835,0.31034483,"Orion Kerkering",31776,689147
"Andrew Walters","CLE",0.28571429,0.73333333,0.51724138,0.75,0.63636364,0.66666667,0.51724138,0.5,0.17241379,0.13793103,0.31034483,"Andrew Walters",33834,689958
"Adrian Morejon","SDP",0.35260116,0.61458333,0.47847848,0.65027322,0.86440678,0.78242678,0.48048048,0.68881119,0.104,0.206,0.31,"Adrian Morejon",20039,670970
"Devin Williams","NYY",0.3704246,0.69605568,0.49640934,0.57312253,0.73666667,0.66184448,0.38689408,0.59459459,0.16756272,0.14157706,0.30913978,"Devin Williams",15816,642207
"Nabil Crismatt","ARI",0.36633663,0.61038961,0.47191011,0.64864865,0.87234043,0.77380952,0.43258427,0.64052288,0.10674157,0.20224719,0.30898876,"Nabil Crismatt",17732,622503
"Cade Smith","CLE",0.34713376,0.71299639,0.51861252,0.54587156,0.77974684,0.69657423,0.46869712,0.62,0.15736041,0.15143824,0.30879865,"Cade Smith",27867,671922
"Dauri Moreta","PIT",0.3006135,0.73770492,0.4877193,0.57142857,0.78888889,0.71223022,0.42807018,0.55882353,0.14035088,0.16842105,0.30877193,"Dauri Moreta",21101,664294
"Taylor Rogers","- - -",0.29102845,0.59954233,0.44183445,0.54135338,0.88167939,0.76708861,0.48881432,0.61538462,0.10290828,0.20581655,0.30872483,"Taylor Rogers",13449,573124
"Sonny Gray","STL",0.33863781,0.65387969,0.47167035,0.54135338,0.88666667,0.74336973,0.42200147,0.64674635,0.12077827,0.18759178,0.30837004,"Sonny Gray",12768,543243
"Randy Rodríguez","SFG",0.33333333,0.68681319,0.49257426,0.52702703,0.824,0.71356784,0.45049505,0.57070707,0.14108911,0.16707921,0.30816832,"Randy Rodriguez",23974,678495
"Rolddy Muñoz","ATL",0.26785714,0.59090909,0.35897436,0.53333333,0.69230769,0.60714286,0.28205128,0.52380952,0.14102564,0.16666667,0.30769231,"Rolddy Munoz",27407,691548
"Drew Sommers","DET",0.22916667,0.53333333,0.34615385,0.54545455,0.875,0.74074074,0.38461538,0.42105263,0.08974359,0.21794872,0.30769231,"Drew Sommers",32026,805427
"Logan Gilbert","SEA",0.33894029,0.71768356,0.50881262,0.47394541,0.82276657,0.6946217,0.44851577,0.68971963,0.15538033,0.15213358,0.30751391,"Logan Gilbert",22250,669302
"Scott Barlow","CIN",0.30533333,0.56787763,0.41319717,0.54585153,0.84511785,0.7148289,0.41084053,0.56105611,0.11764706,0.18980392,0.30745098,"Scott Barlow",14993,605130
"Joe Mantiply","ARI",0.38317757,0.58823529,0.47395833,0.68292683,0.88,0.79120879,0.44270833,0.68965517,0.09895833,0.20833333,0.30729167,"Joe Mantiply",14857,573009
"Lake Bachar","MIA",0.323217,0.65289256,0.46281715,0.58215962,0.81012658,0.71833648,0.42344707,0.58783784,0.13035871,0.17672791,0.30708661,"Lake Bachar",19222,669199
"José De León","BOS",0.38333333,0.73170732,0.52475248,0.60869565,0.8,0.71698113,0.40594059,0.71428571,0.14851485,0.15841584,0.30693069,"Jose De Leon",15463,592254
"Edward Cabrera","MIA",0.32071097,0.62108559,0.44849023,0.48192771,0.88571429,0.71980198,0.42539964,0.62650602,0.1256103,0.18109188,0.30670217,"Edward Cabrera",21690,665795
"Gregory Soto","- - -",0.33161512,0.65033408,0.47041707,0.5388601,0.84931507,0.7257732,0.43549952,0.62724014,0.12887597,0.17732558,0.30620155,"Gregory Soto",19677,642397
"José Fermin","LAA",0.29805014,0.65034965,0.45426357,0.48598131,0.8172043,0.69624573,0.44341085,0.51973684,0.13692308,0.16923077,0.30615385,"Jose Fermin",33908,820862
"Brandon Woodruff","MIL",0.30555556,0.67741935,0.49688797,0.63636364,0.80357143,0.75365344,0.51452282,0.65758755,0.12240664,0.18360996,0.3060166,"Brandon Woodruff",16162,605540
"Aaron Ashby","MIL",0.26713533,0.59051724,0.41239109,0.52631579,0.87956204,0.75352113,0.44917715,0.5962963,0.10164569,0.20425944,0.30590513,"Aaron Ashby",23550,676879
"Jesús Luzardo","PHI",0.33391916,0.66385911,0.47693329,0.52631579,0.84198385,0.71677105,0.43345503,0.67414248,0.13499171,0.1708126,0.30580431,"Jesus Luzardo",19959,666200
"Steven Okert","HOU",0.32,0.72055888,0.51094196,0.53409091,0.76731302,0.69087523,0.47668887,0.59057971,0.15764482,0.14814815,0.30579297,"Steven Okert",13580,595345
"Yimi García","TOR",0.27604167,0.65269461,0.45125348,0.60377358,0.7706422,0.71604938,0.46518106,0.6,0.12777778,0.17777778,0.30555556,"Yimi Garcia",12095,554340
"Hunter Greene","CIN",0.36111111,0.7134434,0.53203661,0.54461538,0.8,0.71075269,0.48512586,0.68809524,0.15389016,0.15160183,0.30549199,"Hunter Greene",22182,668881
"José Suarez","ATL",0.28823529,0.656,0.4440678,0.42857143,0.84146341,0.6870229,0.42372881,0.65432099,0.13898305,0.16610169,0.30508475,"Jose Suarez",19911,660761
"Mason Fluharty","TOR",0.3079922,0.68786127,0.46100116,0.52531646,0.81512605,0.69949495,0.40279395,0.57209302,0.13853318,0.16647264,0.30500582,"Mason Fluharty",31553,689254
"Erik Sabrowski","CLE",0.29893238,0.67873303,0.46613546,0.46428571,0.76666667,0.65811966,0.44023904,0.59504132,0.15936255,0.14541833,0.30478088,"Erik Sabrowski",24978,681870
"Eduard Bazardo","SEA",0.2688,0.59432387,0.42810458,0.73809524,0.86235955,0.82251908,0.48937908,0.65175719,0.07598039,0.22875817,0.30473856,"Eduard Bazardo",20997,660825
"Logan Webb","SFG",0.32864583,0.64464023,0.45978062,0.58954041,0.89635535,0.76805832,0.41499086,0.68341121,0.10664229,0.19744059,0.30408288,"Logan Webb",17995,657277
"Spencer Schwellenbach","ATL",0.36732187,0.67852437,0.51748252,0.56521739,0.84271845,0.74078624,0.48251748,0.68894009,0.13413859,0.16910362,0.30324221,"Spencer Schwellenbach",31846,680885
"Sean Hjelle","SFG",0.28187919,0.61904762,0.42125984,0.52380952,0.93846154,0.77570093,0.41338583,0.68493151,0.09448819,0.20866142,0.30314961,"Sean Hjelle",21481,663546
"Zach Maxwell","CIN",0.26966292,0.68421053,0.46060606,0.5,0.76923077,0.68421053,0.46060606,0.48837209,0.14545455,0.15757576,0.3030303,"Zach Maxwell",31610,687209
"Mason Montgomery","TBR",0.34388186,0.70909091,0.50756694,0.54601227,0.75824176,0.67889908,0.44819558,0.67464115,0.16298021,0.13969732,0.30267753,"Mason Montgomery",29770,682254
"Tim Herrin","CLE",0.28884026,0.6109215,0.41466667,0.49242424,0.87150838,0.71061093,0.39066667,0.55154639,0.12,0.18266667,0.30266667,"Tim Herrin",25139,682120
"Aaron Bummer","ATL",0.31090909,0.58638743,0.42381974,0.6374269,0.90178571,0.78734177,0.40987124,0.55744681,0.09012876,0.21244635,0.30257511,"Aaron Bummer",16258,607481
"Jeff Hoffman","TOR",0.37121212,0.69807281,0.50665484,0.52653061,0.84355828,0.70753065,0.41437445,0.67944251,0.14804965,0.15425532,0.30230496,"Jeff Hoffman",17432,656546
"Ryan Walker","SFG",0.28388278,0.60381356,0.43222004,0.67741935,0.85614035,0.79318182,0.46365422,0.59022556,0.08930324,0.21295388,0.30225711,"Ryan Walker",20423,676254
"Bryan King","HOU",0.32645403,0.67251462,0.49617591,0.66091954,0.84057971,0.78034682,0.49043977,0.64727273,0.10898662,0.19311663,0.30210325,"Bryan King",25890,687911
"Ben Brown","CHC",0.31368421,0.66749073,0.47640705,0.48322148,0.87037037,0.7326969,0.45992041,0.65466102,0.12734508,0.17453098,0.30187607,"Ben Brown",23590,676962
"Sam Bachman","LAA",0.32105263,0.63888889,0.45808383,0.55737705,0.86956522,0.74509804,0.43113772,0.69148936,0.11641791,0.18507463,0.30149254,"Sam Bachman",29754,696147
"Paul Gervase","- - -",0.28,0.6557377,0.44852941,0.57142857,0.75,0.68852459,0.44852941,0.64102564,0.13970588,0.16176471,0.30147059,"Paul Gervase",31571,801434
"Kris Bubic","KCR",0.34809475,0.65291262,0.48802228,0.56804734,0.82527881,0.7260274,0.45905292,0.62184874,0.13370474,0.16768802,0.30139276,"Kris Bubic",21455,663460
"A.J. Puk","ARI",0.3375,0.73684211,0.53205128,0.59259259,0.76785714,0.71084337,0.48717949,0.62857143,0.15384615,0.1474359,0.30128205,"A.J. Puk",19343,640462
"Blake Snell","LAD",0.37670197,0.63760218,0.46984436,0.56626506,0.79059829,0.67494824,0.35700389,0.64173228,0.15257532,0.14868805,0.30126336,"Blake Snell",13543,605483
"Lucas Sims","WSN",0.22543353,0.58490566,0.36200717,0.46153846,0.79032258,0.66336634,0.37992832,0.51388889,0.1218638,0.17921147,0.30107527,"Lucas Sims",13470,608371
"Reed Garrett","NYM",0.34109817,0.62962963,0.45250255,0.54634146,0.84033613,0.70428894,0.38610827,0.63865546,0.13381001,0.16649642,0.30030644,"Reed Garrett",16866,657585
"Jason Adam","SDP",0.34992224,0.67792793,0.48390064,0.52444444,0.81063123,0.68821293,0.40846366,0.55555556,0.15059688,0.1496786,0.30027548,"Jason Adam",11861,592094
"Kai-Wei Teng","SFG",0.30635838,0.62995595,0.43455497,0.50943396,0.8951049,0.73092369,0.39616056,0.67625899,0.11692845,0.18324607,0.30017452,"Kai-Wei Teng",24282,678906
"Shohei Ohtani","LAD",0.32678133,0.70231214,0.49933599,0.52631579,0.81893004,0.71542553,0.45949535,0.62765957,0.14209827,0.15803453,0.3001328,"Shohei Ohtani",19755,660271
"Jovani Morán","BOS",0.32075472,0.7037037,0.45,0.58823529,0.73684211,0.66666667,0.3375,0.5,0.15,0.15,0.3,"Jovani Moran",20422,663558
"Tylor Megill","NYM",0.31232493,0.63461538,0.44813614,0.55605381,0.83333333,0.72151899,0.42139384,0.61639344,0.12479741,0.17504052,0.29983793,"Tylor Megill",21318,656731
"Yoshinobu Yamamoto","LAD",0.3335396,0.64961637,0.46647544,0.56215213,0.84645669,0.72867025,0.42058085,0.61842105,0.12643266,0.17335244,0.2997851,"Yoshinobu Yamamoto",33825,808967
"Ronel Blanco","HOU",0.34719335,0.67412141,0.47607053,0.56287425,0.8056872,0.6984127,0.39420655,0.5879397,0.14357683,0.15617128,0.29974811,"Ronel Blanco",19407,669854
"Jakob Junis","CLE",0.3041958,0.61521739,0.44282946,0.59195402,0.90812721,0.78774617,0.44573643,0.61678832,0.09399225,0.20542636,0.2994186,"Jakob Junis",13619,596001
"Mark Leiter Jr.","NYY",0.28600823,0.67630058,0.44831731,0.50359712,0.84188034,0.71581769,0.41586538,0.59817352,0.12740385,0.171875,0.29927885,"Mark Leiter Jr.",15551,643410
"Justin Lawrence","PIT",0.29375,0.59090909,0.41481481,0.46808511,0.89230769,0.71428571,0.40740741,0.52173913,0.11808118,0.18081181,0.29889299,"Justin Lawrence",17639,664875
"Jesse Scholtens","TBR",0.36734694,0.71428571,0.49350649,0.63888889,0.775,0.71052632,0.36363636,0.57894737,0.14285714,0.15584416,0.2987013,"Jesse Scholtens",19205,669947
"Hunter Gaddis","CLE",0.36918138,0.70422535,0.50524309,0.55652174,0.81333333,0.70188679,0.40610105,0.66788321,0.15019011,0.14828897,0.29847909,"Hunter Gaddis",25636,683769
"Johan Oviedo","PIT",0.25994695,0.63541667,0.42255639,0.57142857,0.80327869,0.72241993,0.43308271,0.51764706,0.11694153,0.1814093,0.29835082,"Johan Oviedo",22487,670912
"Luis L. Ortiz","CLE",0.27771156,0.6978852,0.46302465,0.55364807,0.83766234,0.74244604,0.44103931,0.63089005,0.11917443,0.17909454,0.29826897,"Luis L. Ortiz",27646,682847
"Shane Bieber","TOR",0.32717678,0.65413534,0.4620155,0.55645161,0.86206897,0.73489933,0.4124031,0.61006289,0.12248062,0.1751938,0.29767442,"Shane Bieber",19427,669456
"Jared Koenig","MIL",0.27374302,0.61188119,0.43761996,0.65306122,0.86407767,0.79605263,0.48464491,0.60820896,0.08916587,0.20805369,0.29721956,"Jared Koenig",27517,657649
"Tony Gonsolin","LAD",0.26315789,0.65543071,0.43513957,0.54444444,0.81142857,0.72075472,0.43842365,0.64968153,0.12151067,0.17569787,0.29720854,"Tony Gonsolin",19388,664062
"Sean Guenther","DET",0.22368421,0.57692308,0.4025974,0.64705882,0.86666667,0.80645161,0.50649351,0.65116279,0.07741935,0.21935484,0.29677419,"Sean Guenther",20045,674944
"Jordan Romano","PHI",0.28342246,0.67278287,0.46504993,0.51886792,0.85454545,0.74539877,0.46647646,0.60962567,0.11840228,0.17831669,0.29671897,"Jordan Romano",16122,605447
"Emmet Sheehan","LAD",0.36911765,0.69313305,0.5008726,0.50996016,0.82662539,0.68815331,0.40663176,0.65292096,0.15619546,0.14048866,0.29668412,"Emmet Sheehan",29839,686218
"Nick Sandlin","TOR",0.32417582,0.65420561,0.44636678,0.49152542,0.81428571,0.66666667,0.37024221,0.53623188,0.14827586,0.14827586,0.29655172,"Nick Sandlin",20517,680704
"Gavin Hollowell","CHC",0.31313131,0.60273973,0.43604651,0.64516129,0.81818182,0.74666667,0.4244186,0.60465116,0.11046512,0.18604651,0.29651163,"Gavin Hollowell",25427,668970
"Andre Granillo","STL",0.32019704,0.71518987,0.49307479,0.50769231,0.79646018,0.69101124,0.43767313,0.61538462,0.15235457,0.14404432,0.29639889,"Andre Granillo",29542,701552
"Joel Payamps","- - -",0.29389313,0.61827957,0.42857143,0.62337662,0.87826087,0.77604167,0.41517857,0.66666667,0.09576837,0.20044543,0.29621381,"Joel Payamps",14332,606303
"Jimmy Herget","COL",0.28715729,0.67120954,0.46328125,0.5678392,0.84517766,0.75210793,0.45859375,0.63976945,0.11457521,0.18160561,0.29618083,"Jimmy Herget",17556,623474
