Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Edgardo Henriquez","LAD",19,134.44615384615383,124.5936585365854,91.55074626865672,,139.62884615384615,,,,,130.81913978494617,91.61354838709674,122.21534050179211,"Edgardo Henriquez",26944,683618
"Emmanuel Clase","CLE",47.1,,26.843333333333334,123.6343300970874,,123.12883928571428,,,,,121.8306702412869,101.96906166219841,122.18214477211795,"Emmanuel Clase",21032,661403
"Tyler Rogers","- - -",77.1,,121.71226337448559,,,122.98168674698796,,,,,127.89364646887498,105.31713803514322,122.02607685533602,"Tyler Rogers",15541,643511
"Reid Detmers","LAA",63.2,119.44414937759335,129.64432432432432,,,132.68331325301202,109.58969432314409,130.76,,,112.42230055658625,111.6150834879407,122.01675324675323,"Reid Detmers",27468,672282
"Aaron Ashby","MIL",66.2,79.91212121212122,124.94688336520073,,,98.58278659611994,125.77071936935054,121.72633333333334,,,122.75128138886625,102.69909726028999,121.27762575957266,"Aaron Ashby",23550,676879
"Chase Burns","CIN",43.1,119.93416289592759,76.34,,,126.84218867924525,58.153333333333336,107.77892676767678,,,114.5617385837696,105.99225276666775,120.59933682350776,"Chase Burns",35333,695505
"Isaiah Campbell","BOS",7.2,108.612,82.25818181818182,,,130.30079999999998,105.49692307692308,,,,102.52620253164557,113.91860759493666,120.1415189873418,"Isaiah Campbell",25551,663462
"Zack Wheeler","PHI",149.2,123.91125382262997,125.89341523341523,107.29514563106798,109.3972641509434,121.34322033898307,109.10291845493563,,,,111.6450397655923,107.29908748430299,119.70692339891174,"Zack Wheeler",10310,554430
"Orion Kerkering","PHI",60,105.0587397260274,105.90974093264246,,,127.18451730418944,,,,,121.74163620539606,103.74809399477807,119.69333333333343,"Orion Kerkering",31776,689147
"Jacob deGrom","TEX",172.2,117.20395677472983,,,,128.0231536113937,118.51142857142857,99.8930847457627,,,110.72691924990431,105.79580558744732,119.38315346345199,"Jacob deGrom",10954,594798
"Tarik Skubal","DET",195.1,112.21346016646851,119.09594074074072,,157.36,117.07858757062148,90.75721518987343,130.87258100558657,,,116.02188510491914,104.83583075335396,119.26732026143796,"Tarik Skubal",22267,669373
"Adrian Morejon","SDP",73.2,78.06129032258063,122.23938311688318,94.88000000000001,,126.35520325203251,,111.8990909090909,,,119.70414342629485,102.226952191235,119.15872509960161,"Adrian Morejon",20039,670970
"Ryan Helsley","- - -",56,108.95950561797751,,147.09692307692308,,129.0773150066082,107.0778947368421,,,,127.35392588633401,94.95808600754863,119.07590096275267,"Ryan Helsley",18138,664854
"Robert Suarez","SDP",69.2,119.37689230769227,118.74814371257482,161.2,,,,115.85945525291831,,,112.91581308411213,107.34783177570091,118.3577009345794,"Robert Suarez",30115,663158
"Randy Rodríguez","SFG",50.2,114.21991071428569,,,,123.44016713091922,,,,,121.47999999999998,95.41796273291929,118.33850931677019,"Randy Rodriguez",23974,678495
"Spencer Schwellenbach","ATL",110.2,115.53219424460433,138.60828025477704,110.09096045197737,127.39431192660551,116.98989399293283,105.4752222222222,,,,109.90322087842142,109.0253723742839,117.98162953532784,"Spencer Schwellenbach",31846,680885
"Evan Phillips","LAD",5.2,108.70965517241379,151.79999999999998,152.08571428571426,,113.52244897959183,,,,,111.62760869565217,102.73782608695652,117.8519565217391,"Evan Phillips",17734,623465
"Shohei Ohtani","LAD",47,112.97551724137932,92.06888888888889,101.74919999999999,85.51085714285715,138.2725291828794,110.82030303030301,,,,119.48010624169987,98.90833997343961,117.82937583001332,"Shohei Ohtani",19755,660271
"Grant Taylor","CHW",36.2,104.94118694362015,,142.59117647058824,,96.89263157894739,135.19575757575757,,,,94.7648455686027,120.78113088915046,117.47432396428468,"Grant Taylor",33927,691799
"Cristopher Sánchez","PHI",202,,115.35800300300299,,,119.23384937238494,,118.29573407202216,,,114.26911295911295,100.82887733887739,116.98643797643798,"Cristopher Sanchez",20778,650911
"Ryne Stanek","NYM",56,114.96151565074138,176.1,,117.61285714285717,120.09260606060604,,,,,115.82482109227867,101.16749529190209,116.92197740112988,"Ryne Stanek",15947,592773
"Devin Williams","NYY",62,95.04621212121211,,142.98,,,,136.36938356164384,,,114.37765976597659,101.05980198019803,116.5505130513052,"Devin Williams",15816,642207
"Tanner Scott","LAD",57,117.66508333333334,,,,113.9331455399061,,,,,116.65777041942609,101.06459161147912,115.87766004415012,"Tanner Scott",17586,656945
"Paul Skenes","PIT",187.2,107.78521739130433,121.51978494623657,,122.96709046454767,131.07734567901232,112.30185714285712,102.01245398773005,,,106.85075025008342,111.42433477825932,115.71965988662888,"Paul Skenes",33677,694973
"Ben Casparius","LAD",77.2,94.79390624999998,97.808,117.21396363636363,,131.77842152185517,105.72307692307692,,,,116.15302291917376,103.1219251483762,115.46957643525809,"Ben Casparius",30085,676508
"Bubba Chandler","PIT",31.1,118.0344578313253,,,,135.12148148148148,98.76074074074074,97.57442307692307,,,108.53614888451537,104.25139388889687,115.304384651851,"Bubba Chandler",29868,696149
"Louis Varland","- - -",72.2,111.22854122621564,124.48970588235295,,,109.52109629629628,,90.4552,122.34997315175102,,111.01657359816049,102.01117798247967,115.2105578329815,"Louis Varland",27691,686973
"Justin Bruihl","TOR",13.2,,115.86339285714287,37.02,,127.5156043956044,,,,,111.18264840182647,106.93726027397261,114.94493150684931,"Justin Bruihl",23779,677865
"Cade Smith","CLE",73.2,109.0218379685611,,,129.47800796812754,120.5262857142857,,,,,108.0495246179966,106.9518336162988,114.5446179966044,"Cade Smith",27867,671922
"Darren McCaughan","MIN",5.1,106.44000000000001,118.24000000000001,,,125.15055555555556,,84.408,,,94.72000000000001,122.5261176470588,114.464,"Darren McCaughan",20038,670766
"Julian Fernández","- - -",5,115.36923076923077,,,,,,111.505,,,102.23105263157895,110.10394736842105,114.14894736842105,"Julian Fernandez",18341,642759
"Abner Uribe","MIL",75.1,95.52666666666669,103.2224662162162,,,126.8130841121495,,,,,117.43093264248706,99.06241796200347,114.12326424870466,"Abner Uribe",25327,682842
"Tim Hill","NYY",67,74.05658536585368,123.5836635006784,,,66.24564102564102,,,,,122.37050391937294,96.98071668533038,114.11614781634935,"Tim Hill",16814,657612
"Josh Hader","HOU",52.2,,123.90026143790847,,,107.49439999999998,,54.724324324324336,,,118.22126190476189,100.27926190476195,114.08085714285714,"Josh Hader",14212,623352
"Andrew Walters","CLE",1.1,120.46666666666667,,,,101.97200000000001,,,,,110.85172413793103,107.52344827586207,113.98758620689657,"Andrew Walters",33834,689958
"Luis García","- - -",55.1,73.0475,121.29298429319373,,107.19090000000001,112.04150295240272,,,,,108.5717380872447,107.0380279613067,113.90066332015502,"Luis Garcia",6984,472610
"Jake Bird","- - -",55.1,133.12666666666667,87.31440251572326,47.685,,129.30705454545452,107.15363276030995,,,,117.14407478912642,102.1473022297016,113.53103542262468,"Jake Bird",21267,656234
"Mason Miller","- - -",61.2,113.07357001972387,,,,115.95810383747175,,60.42545454545454,,,122.81710773090569,89.49899309372294,113.31420497229999,"Mason Miller",31757,695243
"Gabe Speier","SEA",62,114.81669902912624,114.72389705882354,,,108.56919831223631,,,,,112.72353963083602,107.43845819761125,113.18162866449515,"Gabe Speier",17170,642100
"Carlos Vargas","SEA",77,71.38789473684211,118.26602305475501,105.1808695652174,,116.99863414634143,,72.9742857142857,,,115.15063906390638,99.18417641764174,113.15899189918993,"Carlos Vargas",22915,672841
"Max Fried","NYY",195.1,106.84904392764858,120.95898366606173,117.6910091743119,,105.10625592417063,109.68677839851024,111.27466275659825,,,111.27773985833873,101.60512556342573,113.10223438506115,"Max Fried",13743,608331
"Zach Pop","- - -",6.2,,116.78971428571428,102.68769230769233,,113.40516129032257,,,,,109.94299212598426,105.61023622047244,113.07653543307086,"Zach Pop",20185,647315
"Jesús Luzardo","PHI",183.2,93.84638753651413,129.44365448504985,,,125.53673539518901,,112.62099808061417,,,101.6013621262458,111.64176079734222,112.91170764119593,"Jesus Luzardo",19959,666200
"Michael Petersen","- - -",18,124.01879781420764,94.085,100.48355555555557,,,,1.72,,,115.44710118409465,100.5842960475935,112.88708994141747,"Michael Petersen",20827,656848
"Manuel Rodríguez","TBR",30.1,74.93915492957747,129.9580821917808,,,113.51421800947865,,,,,104.78903981264634,105.05461358313819,112.64533957845435,"Manuel Rodriguez",20794,655889
"Nolan McLean","NYM",48,88.60363636363637,122.91786407766989,109.05619047619048,,124.90894736842104,109.77213675213676,92.776875,,,117.02292286874157,95.39242219215156,112.62936400541273,"Nolan McLean",33703,690997
"Eli Morgan","CHC",7.1,118.49179487179485,,,,97.06631578947368,,119.17054545454546,,,95.8718181818182,117.13469696969695,112.60666666666665,"Eli Morgan",20203,669212
"Blake Snell","LAD",61.1,95.64361607142857,,,,110.44157894736841,123.53603603603604,134.23967078189304,,,97.93716242661449,112.18340508806263,112.54502935420744,"Blake Snell",13543,605483
"Cody Laweryson","MIN",7.2,108.8741379310345,,105.19800000000001,,,,126.568,,,95.3345054945055,125.51802197802198,112.43999999999998,"Cody Laweryson",26429,689520
"Calvin Faucher","MIA",60.1,77.37369565217391,92.67271317829454,129.10213740458013,,117.49736842105261,103.98375586854463,67.52,,,113.1446062658763,99.86130397967823,112.21871295512277,"Calvin Faucher",20116,676534
"Nick Raquet","STL",2,93.78000000000002,145.1275,,,115.10588235294118,,25.826666666666668,,,100.28516129032258,110.04258064516128,112.14967741935483,"Nick Raquet",20333,675919
"Garrett Crochet","BOS",205.1,101.8938947368421,118.42369477911645,123.20794520547946,,116.50812,,87.62194029850747,,,116.0578166772756,99.45848504137494,112.13995544239341,"Garrett Crochet",27463,676979
"Tanner Banks","PHI",67.1,89.70052173913047,114.45925373134327,,,124.8868164338154,,86.63521126760563,,,110.78895789052392,105.65160014796535,112.12791528075513,"Tanner Banks",16990,621383
"Reed Garrett","NYM",55.1,65.78761904761905,116.35489361702132,113.10079710144932,108.12127853881277,119.93661835748794,,,,,113.87357404035464,96.075846059168,112.11355771406568,"Reed Garrett",16866,657585
"Jordan Wicks","CHC",14.1,116.1293023255814,97.7009090909091,,,117.14296296296298,86.57,107.6611320754717,,,104.06731481481482,109.61638888888892,112.01685185185187,"Jordan Wicks",30094,696136
"Will Vest","DET",68.2,103.85543624161073,134.10010582010582,,,111.61048327137541,,119.22025,,,105.80664898320073,108.04682581786037,111.99115826702035,"Will Vest",19769,676684
"Jose A. Ferrer","WSN",76.1,,117.19228604923798,,,107.8317777777778,,96.3954716981132,,,109.94740066225164,104.34291390728477,111.85927152317879,"Jose A. Ferrer",24017,678606
"Pete Fairbanks","TBR",60.1,103.7630158730159,,144.1890476190476,,120.58352040816327,,97.33916666666664,,,111.25562563580883,104.3309257375381,111.80315361139381,"Pete Fairbanks",17998,664126
"Bailey Horn","DET",11.1,111.69068493150685,103.42000000000002,112.27823529411765,,115.67342465753427,,,,,114.32749999999997,93.97964285714284,111.45321428571428,"Bailey Horn",27753,690544
"Alex Vesia","LAD",59.2,110.88724489795919,,,,112.66574525745258,,105.61841269841268,,,118.95879921259844,95.63998031496068,111.33023622047233,"Alex Vesia",25007,681911
"Jonathan Loáisiga","NYY",29.2,98.38285714285713,117.58303703703703,63.339999999999996,,,110.63794871794872,104.31477272727271,,,114.3757510729614,96.5635622317596,111.24012875536478,"Jonathan Loaisiga",19753,642528
"Angel Zerpa","KCR",64.2,88.55302752293576,117.62167964840518,,,117.14757917819142,,98.6095,,,117.19043817668688,97.53780740614039,111.17666246472245,"Angel Zerpa",22717,672582
"Mason Montgomery","TBR",46,107.93377855887525,,,,116.40560553633222,,,,,124.75067915690869,87.19400468384075,111.0393442622951,"Mason Montgomery",29770,682254
"Bryan Woo","SEA",186.2,113.32785658612626,122.10314121037462,,,101.98154411764705,,80.74062176165805,,,104.76842688330873,109.53159527326437,110.97521418020675,"Bryan Woo",30279,693433
"Dylan Lee","ATL",68.1,115.05777777777776,,,,112.42599018003271,,95.38164383561642,,,103.79142076502733,106.27599271402546,110.95533697632068,"Dylan Lee",19996,669276
"Andrew Kittredge","- - -",53,110.79728395061728,106.46452554744525,,72.09428571428572,114.96704845814979,,,,,101.19154806737566,108.22480783692536,110.92378791663127,"Andrew Kittredge",12828,552640
"Daniel Palencia","CHC",52.2,107.12225589225588,124.73800000000001,,101.67692307692309,122.02422680412371,149.755,,,,116.33480186480193,95.09144522144514,110.89622377622379,"Daniel Palencia",27914,694037
"John Schreiber","KCR",64,104.55387878787879,129.8221568627451,106.69959183673471,,108.0854915254237,,102.56761904761908,,,100.54937679769894,112.44115052732512,110.83624161073826,"John Schreiber",20020,670167
"Logan Webb","SFG",207,72.41507812499998,116.14833030852996,94.25320463320463,,111.68382048331414,,120.15737373737372,,,104.6548623853211,107.33475840978598,110.79589602446485,"Logan Webb",17995,657277
"José De León","BOS",6.2,95.08,,,,137.12,116.58,99.92,,,99.89350427350426,115.56649572649575,110.76307692307692,"Jose De Leon",15463,592254
"Spencer Turnbull","TOR",6.1,96.08340425531915,139.5725,,,110.6535135135135,102.17473684210528,154.23428571428573,,,96.07647999999999,112.67216,110.61823999999999,"Spencer Turnbull",16207,605513
"Tommy Nance","TOR",31.2,,103.099375,,,110.58828282828283,117.70177777777776,,,,99.61960954446855,109.04203904555317,110.59206073752712,"Tommy Nance",19178,667297
"Yoshinobu Yamamoto","LAD",173.2,106.44760563380281,105.77885167464113,122.58638436482086,118.66158192090394,99.80324999999998,102.24289205702647,,,,97.89128904847394,110.01208617594247,110.3538743267504,"Yoshinobu Yamamoto",33825,808967
"Bryan Baker","- - -",68.2,94.62980694980696,,,,115.85323945481555,,131.9807817589577,,,108.39300745632254,103.69998975940055,110.20198040802045,"Bryan Baker",19804,641329
"Michael Stefanic","TOR",1,,,,,,,,,,67.46571428571428,139.99285714285716,110.05,"Michael Stefanic",25353,683021
"David Bednar","- - -",62.2,107.897610619469,,,111.97124378109451,-63.18000000000001,111.57417789757412,,,,105.68869140624999,107.2371875,109.8535546875,"David Bednar",19569,670280
"Ryan Thompson","ARI",41.1,84.6716,119.9140119760479,,49.18,102.42122605363984,,,,,116.25080745341614,98.77692546583853,109.76580745341619,"Ryan Thompson",16647,657044
"Eury Pérez","MIA",95.1,114.11241299303947,48.69142857142857,,,114.35766081871346,114.23721854304637,64.0381679389313,,,117.86377245508977,93.70312574850301,109.72908982035926,"Eury Perez",27768,691587
"Cooper Criswell","BOS",17.2,,100.88415584415584,116.63048780487806,,92.83935483870967,,116.8974418604651,,,102.50405797101448,111.66811594202896,109.64847826086955,"Cooper Criswell",24975,681867
"Anthony Bender","MIA",50,51.892307692307696,99.9348076923077,,,116.94097014925377,,64.27037037037037,,,114.85852040816326,97.43505102040817,109.53660714285714,"Anthony Bender",19742,669622
"Yimi García","TOR",21,117.68440251572325,102.54148148148148,,,117.44029411764707,108.44870967741936,44.260000000000005,,,118.80526315789471,90.70675900277011,109.51883656509696,"Yimi Garcia",12095,554340
"George Kirby","SEA",126,93.89281456953641,108.64377697841725,,107.395,124.6538353765324,,106.69086956521738,115.47628458498023,,97.96446869070212,112.41471537001898,109.43831119544595,"George Kirby",25436,669923
"Steven Okert","HOU",71.2,98.06502304147466,,48.126666666666665,,118.45706549906177,,20.92,,,115.25803446734818,97.3037129955496,109.41698078319644,"Steven Okert",13580,595345
"Kevin Kelly","TBR",39.2,77.71191489361702,123.83234782608699,78.76151898734177,,102.16862068965519,,,,,111.07389544688029,103.83075885328837,109.41483979763915,"Kevin Kelly",25679,687330
"Max Kranick","NYM",37,98.33698113207548,98.77555555555554,,,120.58112903225809,98.68984126984127,,,,102.22632575757575,107.35833333333336,109.41022727272727,"Max Kranick",22175,668820
"Cam Schlittler","NYY",73,98.76774381368266,91.73505617977528,120.8336923076923,,126.9303529411765,116.59689839572194,,,,114.08174442190669,97.22762677484788,109.38361054766742,"Cam Schlittler",32095,693645
"Zack Kelly","BOS",35.1,82.18789915966387,122.23933333333336,113.68197802197804,,125.19372881355935,156.28666666666666,96.81826086956524,,,113.25283737024215,99.43889273356406,109.32207612456743,"Zack Kelly",20349,677161
"Steven Matz","- - -",76.2,,111.73941002949853,,,46.602222222222224,103.4348740118577,113.93203791469195,,,102.54571035867609,111.13628901814154,109.28949903060519,"Steven Matz",13361,571927
"Justin Hagenman","NYM",23.2,,103.39187500000001,117.42448,,107.92513513513515,,104.88227272727272,,,97.37381361589226,110.15479902321142,109.23739511774697,"Justin Hagenman",21546,663795
"Framber Valdez","HOU",192,73.77,111.0599213836478,,,99.01186813186816,112.76169633507853,102.83347248576852,,,108.15152189020155,99.38061848505909,109.18857539958302,"Framber Valdez",17295,664285
"Caleb Thielbar","CHC",58,103.22260623229462,,,,115.70505928853757,111.28593220338982,,,,110.77430952380953,101.62978571428563,109.1545714285714,"Caleb Thielbar",10078,573204
"Kenley Jansen","LAA",59,,80.48871794871793,112.11012765957447,,109.4219417475728,,,,,114.37388764044938,97.9034831460675,109.0843146067416,"Kenley Jansen",3096,445276
"Justin Slaten","BOS",34,109.49944444444444,,118.05453488372092,,111.59754385964911,88.90044943820224,,,,104.275983935743,101.73469879518075,109.01301204819273,"Justin Slaten",25648,686580
"Rafael Montero","- - -",60.1,96.58847380410023,133.98642857142855,,117.15419607843138,105.1889156626506,,,,,98.37618778770872,107.93390161683494,108.98069050079572,"Rafael Montero",12760,606160
"J.T. Ginn","ATH",90.1,64.50666666666667,123.32453066332918,73.82112149532712,,107.37251231527095,,88.5323178807947,,,96.05027142621982,107.68514050309696,108.9552522184196,"J.T. Ginn",27889,669372
"Justin Wrobleski","LAD",66.2,108.11595584595587,112.7687111111111,110.37892808683853,,112.9459324439398,102.44912711402071,71.23944444444444,,,104.08279722130254,107.0851919173572,108.91513660005644,"Justin Wrobleski",31204,680736
"Drew Rasmussen","TBR",150,111.74651219512194,110.53912713472485,109.24545953360766,,92.16892857142857,97.39519999999999,90.66999999999999,,,111.94513840830454,100.12907439446369,108.86992214532873,"Drew Rasmussen",25385,656876
"Paul Sewald","- - -",19.2,110.51027027027028,,,,106.72824427480916,,,,,112.98264984227131,99.08839116719241,108.85413249211355,"Paul Sewald",13892,623149
"Drew Pomeranz","CHC",49.2,112.29788273615634,,,,,,,97.21817204301077,,105.6123995141026,105.61040076422687,108.78884181547693,"Drew Pomeranz",11426,519141
"Brooks Raley","NYM",25.2,,101.06680851063831,104.34564102564103,,119.13165644171777,,96.11018867924528,,,117.58744186046502,95.06583979328167,108.70770025839795,"Brooks Raley",10061,548384
"Christian Montes De Oca","ARI",2.2,88.22,102.44,,,141.8,,92.62,,,93.48086956521739,113.35043478260869,108.6191304347826,"Christian Montes De Oca",30206,801216
"Payton Tolle","BOS",16.1,120.82174358974358,133.88,96.72333333333333,,119.232,50.372222222222234,70.05999999999999,,,119.13447368421055,92.45013157894736,108.54519736842104,"Payton Tolle",35466,801139
"Nathan Wiles","ATL",1,119.69999999999999,,99.38,,,,103.42,,,95.2475,114.66250000000001,108.51499999999999,"Nathan Wiles",25474,686249
"Garrett Whitlock","BOS",72,,107.52989208633095,,,103.88189473684211,,117.850325203252,,,99.10684745762717,111.77459322033894,108.48247457627114,"Garrett Whitlock",20191,676477
"Shelby Miller","- - -",46,111.24691244239632,,,104.09162561576353,104.05239583333334,,,,,99.43486311406079,110.18942458195068,108.41833784891662,"Shelby Miller",10197,571946
"Brock Stewart","- - -",37.2,121.64677018633542,81.94058823529411,96.22388059701494,,98.59287356321839,,96.61696969696968,,,112.71956046035966,96.8162008120402,108.3426462130232,"Brock Stewart",16727,592779
"Jose Espada","BAL",3,108.38,,,58.82,182.52,,,,,83.57241379310345,117.79379310344828,108.33862068965514,"Jose Espada",21131,664744
"Phil Maton","- - -",61.1,,75.27882646941222,106.54936986301371,,114.51980933879341,118.0138112089253,,,,104.28241876111838,101.84718480476973,108.30684029426018,"Phil Maton",18064,664208
"Kyle Leahy","STL",88,97.24439024390243,112.9737684210526,,,119.8485509660363,89.74811475409837,103.0298111319575,,,101.30935786278084,104.58117176684877,108.30342425622344,"Kyle Leahy",24763,681517
"Emmet Sheehan","LAD",73.1,111.66122905027935,,,,107.68494252873562,75.3137238095238,112.62366492146596,,,102.05342225906959,103.94986038394413,108.30270861962578,"Emmet Sheehan",29839,686218
"Zebby Matthews","MIN",79.1,114.35533834586467,116.43926829268293,99.37898876404493,,112.50985163204746,93.6759493670886,90.39552447552447,,,105.99555390334572,103.45458736059484,108.27666914498143,"Zebby Matthews",31827,805673
"Aaron Nola","PHI",94.1,108.49524210526317,99.96768683274021,96.73686956521739,,,,91.15608333333333,124.08481400437637,,105.35953934740887,104.29740243122201,108.00724248240563,"Aaron Nola",16149,605400
"Corbin Burnes","ARI",64.1,,112.5261855670103,108.18664259927799,,111.86826086956523,114.37577319587629,78.47068493150685,,,102.35063618290259,101.63288270377734,107.99848906560638,"Corbin Burnes",19361,669203
"José Soriano","LAA",169,78.63087866108786,115.7419005847953,,103.44242187500001,102.93576470588235,,59.088,107.28064777327938,,94.74868222621186,110.90191741472175,107.95341472172342,"Jose Soriano",22100,667755
"Matt Krook","ATH",3.1,,84.03666666666668,125.1364705882353,,115.92903225806454,,101.7309090909091,,,96.31634146341464,113.32634146341464,107.8431707317073,"Matt Krook",19315,640454
"Félix Bautista","BAL",34.2,,110.68170103092784,127.52,107.66603351955308,91.77241379310348,,,,,93.45578274760383,107.57996805111816,107.78175718849839,"Felix Bautista",20666,642585
"Riley O'Brien","STL",48,,106.22125683060108,,,108.67930131004366,109.05887499999999,135.86,,,113.20339072847686,93.5425165562914,107.69515231788078,"Riley O'Brien",20348,676617
"Logan Gilbert","SEA",131,99.53120204603582,98.396,,117.32657210401891,114.23283267457181,90.12559006211181,,,,95.85941422594142,110.32838679683861,107.51413296141335,"Logan Gilbert",22250,669302
"Dylan Cease","SDP",168,100.50170926517575,85.67552631578947,,,118.21030392883614,,110.65764705882351,96.37968253968253,,107.60855354200987,100.22083031301483,107.4003953871499,"Dylan Cease",18525,656302
"Max Meyer","MIA",64.2,92.77359307359306,115.81830985915494,,,112.99636363636363,,104.35355555555557,,,96.50745173745173,106.64449806949808,107.38482625482627,"Max Meyer",27474,676974
"Connelly Early","BOS",19.1,98.10484210526315,131.56243902439024,,,111.89703703703705,94.15536231884059,116.03936507936508,,,97.7082608695652,107.96310559006211,107.34055900621121,"Connelly Early",33666,813349
"Dietrich Enns","- - -",46.1,107.56525993883793,128.43111111111114,98.02146341463414,,,78.83666666666667,112.84977168949773,,,109.01548990893005,101.49087350189338,107.32344143895985,"Dietrich Enns",13932,608650
"José Castillo","- - -",32,91.51338271604939,105.84939968404424,,,116.35295136575618,,62.311428571428564,,,105.16739249006702,101.89871467236982,107.30815073270132,"Jose Castillo",17169,620454
"Kyle Finnegan","- - -",57,103.80705882352942,,,115.68464968152865,81.96358974358975,,,,,104.75820500106735,104.32090649799767,107.30221034660941,"Kyle Finnegan",15009,640448
"Joel Peguero","SFG",22.1,83.63207547169812,112.41485714285714,,,124.33480769230769,,,,,123.57617834394904,85.4883439490446,107.22216560509555,"Joel Peguero",21951,666711
"Janson Junk","MIA",110,95.73106382978722,,,,121.43138993571272,103.11821052631578,90.65259842519686,,,94.4931450838327,113.43810495894223,107.19845096233482,"Janson Junk",23301,676083
"Edward Cabrera","MIA",137.2,85.68320557491292,116.6312258064516,,,105.35665809768635,107.89475471698113,110.72803448275863,,,105.04932324131788,101.42909171861088,107.15883348174535,"Edward Cabrera",21690,665795
"Carlos Hernández","- - -",43.1,108.74673575129532,104.32090909090908,,103.12543046357618,110.07114413550656,,,96.77759999999998,,106.76913315473098,98.33195136328743,107.08486534380344,"Carlos Hernandez",22713,672578
"Trevor McDonald","SFG",15,,114.71024390243902,,,84.82,108.39364434901424,66.68833333333333,,,94.96685605156364,110.08116661803842,107.03895033730318,"Trevor McDonald",26448,686790
"Kyle Farmer","COL",1,,,,,,,,,,59.62,136.74,107.02,"Kyle Farmer",14813,571657
"Hurston Waldrep","ATL",56.1,81.60000000000001,107.35075949367089,102.25536842105264,114.17627240143369,121.13232323232326,90.91280701754387,,,,103.24087047574764,100.55037651582853,106.95140762370136,"Hurston Waldrep",33527,694462
"Ranger Suárez","PHI",157.1,87.84474576271185,116.54103597122302,116.68094786729858,,129.18682926829268,107.10255102040814,92.48064655172412,,,95.9450676506765,112.60099220992207,106.94830668306685,"Ranger Suarez",17277,624133
"Ty Adcock","NYM",3,91.48235294117647,23.48,132.61411764705883,94.10400000000001,115.91679999999998,,,,,115.33629629629627,98.94320987654322,106.92543209876543,"Ty Adcock",25651,686654
"Shane Baz","TBR",166.1,103.38532663316585,,108.87129999999998,,95.37186813186811,,87.69498392282958,119.1639398084815,,107.38355231143552,98.09762252346192,106.91356273896422,"Shane Baz",22264,669358
"Alex Lange","DET",1,-72.6,141.56,,,,,118.38,125.26,,95.00399999999999,103.992,106.88700000000001,"Alex Lange",19883,656638
"Sandy Alcantara","MIA",174.2,92.4209180327869,117.50779179810728,,,110.45039647577092,107.26969230769227,107.19994029850747,,,108.38941747572818,100.77856449375865,106.88464632454924,"Sandy Alcantara",18684,645261
"JoJo Romero","STL",61,65.89559322033898,118.56012539184948,-110.1,,113.25802139037434,116.86166666666668,90.26753363228704,,,105.82390243902438,100.52916666666665,106.87973577235765,"JoJo Romero",19574,668941
