Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Mitchell Boggs","STL",60.2,0.26173097,,0.02189781,,,0.47862357,0.2189781,,,,0.01876955,,,,"Mitchell Boggs",3344,459939
"Cesár Ramos","TBR",43.2,0.32408759,,,,,0.24379562,0.08321168,0.15912409,,,0.18978102,,,,"Cesar Ramos",3357,459987
"Jeff Stevens","CHC",7,0.63013699,,,,,,0.17808219,0.19178082,,,,,,,"Jeff Stevens",3367,459999
"Ubaldo Jiménez","- - -",188.1,0.31302196,,0.00773276,0.18651407,,0.2808537,0.15836684,0.05289205,,,0.00061862,,,,"Ubaldo Jimenez",3374,434622
"Ricky Romero","TOR",225,0.46080192,,0.0122681,,,0.24745661,0.01047277,0.09066427,,,0.17833633,,,,"Ricky Romero",3403,460069
"Brian Burres","PIT",14,0.30901288,,,,,0.22746781,0.21459227,0.12017167,,,0.12875536,,,,"Brian Burres",3425,434638
"Kevin Whelan","NYY",1.2,0.81395349,,,,,,0.02325581,,,,0.1627907,,,,"Kevin Whelan",3462,460128
"Jeff Fulchino","- - -",34.2,0.46474359,,,,,0.17467949,0.19551282,,,,0.1650641,,,,"Jeff Fulchino",3532,445246
"Danny Duffy","KCR",105.1,0.56221198,,,,,0.07219662,0.01945725,0.20532514,,,0.14080901,,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",82.2,0.30757801,,0.11812779,,,0.27117385,,0.12704309,,,0.17607727,,,,"Clay Buchholz",3543,453329
"Liam Hendriks","MIN",23.1,0.28191489,,,,,0.32712766,0.21276596,0.10106383,,,0.07712766,,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",99.2,0.49075216,,,,,0.10665845,0.23674476,0.03267571,,,0.13316893,,,,"Clayton Richard",3551,453385
"C.J. Wilson","TEX",223.1,0.22442152,,0.13214385,,,0.31446892,0.11458043,0.147477,,,0.06690828,,,,"C.J. Wilson",3580,450351
"Rommie Lewis","TOR",5,0.0915493,,0.20422535,,,0.59859155,0.09859155,,,,0.00704225,,,,"Rommie Lewis",3588,451650
"David Pauley","- - -",74,0.08179163,,,,,0.46056475,0.05842259,0.11489776,,,0.28432327,,,,"David Pauley",3625,456102
"Josh Kinney","CHW",17.2,0.00330033,,,,,0.45544554,0.2970297,0.24422442,,,,,,,"Josh Kinney",3638,448337
"Kyle Davies","KCR",61.1,0.29854577,,0.20188195,,,0.18905047,,0.16424294,,,0.14627887,,,,"Kyle Davies",3642,434678
"Trystan Magnuson","OAK",14.2,0.52419355,,,,,0.07258065,0.39516129,,,,0.00806452,,,,"Trystan Magnuson",3646,518972
"Jim Johnson","BAL",91,0.11609287,,,,,0.61649319,,0.1008807,,,0.16653323,,,,"Jim Johnson",3656,462382
"Logan Ondrusek","CIN",61.1,0.31132075,,0.33228512,,,0.07442348,0.00524109,0.19811321,,,0.07861635,,,,"Logan Ondrusek",3677,446185
"Jesse Litsch","TOR",75,0.13877875,,0.22363204,,,0.2149088,0.27517843,0.04520222,,,0.10229976,,,,"Jesse Litsch",3688,446209
"Skip Schumaker","STL",1,0.47619048,,,,,,,,,,0.52380952,,,,"Skip Schumaker",3704,435401
"Brandon League","SEA",61.1,0.01560758,,,0.29877369,,0.65551839,0.03010033,,,,,,,,"Brandon League",3731,434181
"Everett Teaford","KCR",44,0.43891403,,,,,0.03016591,0.239819,0.22624434,,,0.06485671,,,,"Everett Teaford",3732,501870
"Cesar Jimenez","SEA",6.2,0.57024793,,,,,0.03305785,0.14049587,0.00826446,,,0.24793388,,,,"Cesar Jimenez",3762,462945
"Brian Broderick","WSN",12.1,,,,,,0.61578947,,0.21052632,,,0.17368421,,,,"Brian Broderick",3773,518495
"Tim Wood","PIT",8,0.15517241,,,,,0.55172414,0.29310345,,,,,,,,"Tim Wood",3775,445971
"Felipe Paulino","- - -",139.1,0.28410513,,,,,0.27033792,0.30162703,0.05798915,,,0.08594076,,,,"Felipe Paulino",3777,462956
"Chris Resop","PIT",69.2,0.46072874,,,,,0.30283401,0.00404858,0.2048583,,,0.02753036,,,,"Chris Resop",3799,434592
"Mat Latos","SDP",194.1,0.28425096,,0.14724712,0.00416133,,0.12708067,0.27176697,0.12003841,,,0.04545455,,,,"Mat Latos",3815,502009
"Ricky Nolasco","FLA",206,0.30719794,,0.0061054,0.11182519,,0.19987147,0.2464653,0.12757069,,,0.00096401,,,,"Ricky Nolasco",3830,445060
"Zach Duke","ARI",76.2,0.27122836,,,,,0.34212696,0.11871393,0.09150866,,,0.17642209,,,,"Zach Duke",3840,435043
"Rubby De La Rosa","LAD",60.2,0.45943304,,,,,0.25513196,0.11045943,0.01368524,,,0.16129032,,,,"Rubby De La Rosa",3862,523989
"Shane Lindsay","CHW",6,0.32666667,,0.09333333,,,0.40666667,,0.08,,,0.09333333,,,,"Shane Lindsay",3881,469834
"Gavin Floyd","CHW",193.2,0.34127517,,0.29295302,,,0.12483221,,0.19899329,,,0.04194631,,,,"Gavin Floyd",3886,425856
"Jason Bulger","LAA",9.1,0.24550898,,,,,0.02994012,0.58083832,,,,0.14371257,,,,"Jason Bulger",3915,408072
"Frankie De La Cruz","MIL",13,0.60515021,,,,,,0.0472103,0.07296137,,,0.27467811,,,,"Frankie De La Cruz",3920,448842
"Jose Ascanio","PIT",6.1,0.03636364,,,,,0.55454545,,0.27272727,,,0.13636364,,,,"Jose Ascanio",3951,448857
"David Carpenter","HOU",27.2,0.78982301,,,,,0.00442478,0.20353982,,,,0.00221239,,,,"David Carpenter",3959,502304
"Edward Mujica","FLA",76,0.48680619,,,0.37488626,,0.07188353,0.06642402,,,,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","CIN",108.2,0.34796076,,,,,0.18069179,,,0.20805369,,0.26329375,,,,"Edinson Volquez",3990,450172
"Josh Outman","OAK",58.1,0.58455115,,,,,0.03235908,0.19311065,0.02087683,,,0.1691023,,,,"Josh Outman",4004,489189
"Héctor Santiago","CHW",5.1,0.37096774,,,,,0.25806452,,0.03225806,,,,0.33870968,,,"Hector Santiago",4026,502327
"Dan Cortes","SEA",10.2,0.60732984,,,,,0.18848168,0.20418848,,,,,,,,"Dan Cortes",4027,451135
"Brian Duensing","MIN",161.2,0.1471143,,,,,0.47944172,0.144851,0.09015466,,,0.13843833,,,,"Brian Duensing",4064,488846
"Alex Burnett","MIN",50.2,0.4947121,,,,,0.23149236,0.20916569,0.05992949,,,0.00470035,,,,"Alex Burnett",4065,488751
"Pedro Strop","- - -",22,0.33870968,,,,,0.19354839,0.40322581,,,,0.06451613,,,,"Pedro Strop",4070,467008
"Rafael Perez","CLE",63,0.56222222,,,,,,0.40333333,,,,0.03444444,,,,"Rafael Perez",4078,460370
"Junichi Tazawa","BOS",3,0.59259259,,,,0.14814815,,,0.25925926,,,,,,,"Junichi Tazawa",4079,547749
"Dan Runzler","SFG",27.1,0.00407332,,,,,0.75763747,0.23828921,,,,,,,,"Dan Runzler",4080,502130
"James Russell","CHC",67.2,0.39631336,,0.03317972,,,0.04608295,0.359447,0.04792627,,,0.11705069,,,,"James Russell",4089,460701
"Luke Gregerson","SDP",55.2,0.05549133,,0.00693642,,,0.31560694,0.5734104,,,,0.04855491,,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","TOR",107,0.41341108,,,,,0.04781341,0.2122449,0.13002915,,0.00874636,0.1877551,,,,"Carlos Villanueva",4138,453646
"Jose Mijares","MIN",49,0.6,,,,,0.0459893,0.31016043,,,,0.04385027,,,,"Jose Mijares",4140,467726
"Derek Holland","TEX",198,0.00375352,,,,,0.6571786,0.12167657,0.00062559,0.1110416,,0.10572412,,,,"Derek Holland",4141,502706
"Jake Arrieta","BAL",119.1,0.43124102,,,,,0.1648299,0.16770484,0.15620508,,,0.08001917,,,,"Jake Arrieta",4153,453562
"Rafael Dolis","CHC",1.1,0.7,,,,,0.15,0.15,,,,,,,,"Rafael Dolis",4185,503569
"Enerio Del Rosario","HOU",53,0.2173913,,,,,0.53734671,0.17725753,,,,0.06800446,,,,"Enerio Del Rosario",4204,491688
"Lance Pendleton","- - -",18.2,0.46022727,,0.11079545,,,0.125,0.13068182,0.125,,,0.04829545,,,,"Lance Pendleton",4214,459983
"Armando Galarraga","ARI",42.2,,,,,,0.61316872,0.35528121,,,,0.03155007,,,,"Armando Galarraga",4222,451482
"Wilton Lopez","HOU",71,0.28176796,,,0.19797422,,0.43922652,0.08103131,,,,,,,,"Wilton Lopez",4227,446641
"Jered Weaver","LAA",235.2,0.3282504,,0.05805243,,,0.18887105,0.18218299,0.1011236,,,0.14151953,,,,"Jered Weaver",4235,450308
"Brad Lincoln","PIT",47.2,0.41519674,,,,,0.28358209,,0.18317503,,,0.11804613,,,,"Brad Lincoln",4241,453184
"Micah Owings","ARI",63,0.23365385,,0.55961538,,,0.02019231,0.12692308,,,,0.05961538,,,,"Micah Owings",4253,452249
"David Huff","CLE",50.2,0.53282276,,0.02407002,,,0.17396061,0.03938731,0.0809628,,,0.1487965,,,,"David Huff",4257,453307
"David Hernandez","ARI",69.1,0.63935811,,,,,0.07094595,,0.23057432,,,0.05912162,,,,"David Hernandez",4259,456696
"Mark Melancon","HOU",74.1,0.343379,,0.32876712,0.03196347,,0.02191781,,,0.2739726,,,,,,"Mark Melancon",4264,453343
"Nick Blackburn","MIN",148.1,0.02212944,,0.14446764,,,0.56534447,,0.13068894,,,0.13736952,,,,"Nick Blackburn",4270,448147
"Matt Albers","BOS",64.2,0.00854701,,,,,0.7008547,0.27264957,0.01367521,,,0.0042735,,,,"Matt Albers",4300,458006
"Tyler Chatwood","LAA",142,0.47436432,,,,,0.26886203,0.01458941,0.17423927,,,0.06794498,,,,"Tyler Chatwood",4338,543022
"Lance Cormier","LAD",13.2,,,0.6329588,,,0.15355805,,0.21348315,,,,,,,"Lance Cormier",4346,433578
"Kyle Drabek","TOR",78.2,0.36301835,,0.15295717,,,0.29435758,0.01495581,0.08497621,,,0.08973487,,,,"Kyle Drabek",4359,475138
"Craig Breslow","OAK",59.1,0.67972576,,,,,0.01077375,0.22918707,0.00783546,,,0.07247796,,,,"Craig Breslow",4363,444520
"Joe Saunders","ARI",212,0.34853217,,,,,0.29075578,0.08931918,0.08276077,,,0.1886321,,,,"Joe Saunders",4366,434578
"Jeremy Hellickson","TBR",189,0.50702703,,0.00288288,,,0.05405405,,0.11279279,,,0.32324324,,,,"Jeremy Hellickson",4371,476451
"Zach Kroenke","ARI",4,0.1971831,,,,,0.47887324,0.15492958,,,,0.16901408,,,,"Zach Kroenke",4383,476127
"Brad Mills","TOR",18.1,0.6344086,,0.09408602,,,,,0.10215054,,,0.16935484,,,,"Brad Mills",4420,502166
"Kameron Loe","MIL",72,0.03557692,,,0.00096154,,0.76923077,0.19230769,,,,0.00192308,,,,"Kameron Loe",4422,434180
"Jonathon Niese","NYM",157.1,0.38819248,,0.16579054,,,0.1625556,0.00080873,0.22846745,,,0.0541852,,,,"Jonathon Niese",4424,477003
"Michael Bowden","BOS",20,0.59840426,,0.09042553,0.06382979,,0.04787234,0.19946809,,,,,,,,"Michael Bowden",4440,476601
"Matt Palmer","LAA",15.2,0.12048193,,0.28915663,,,0.3253012,,0.20080321,,,0.06425703,,,,"Matt Palmer",4457,461212
"Jordan Zimmermann","WSN",161.1,0.60247423,,,,,0.00948454,0.23835052,0.12659794,,,0.02309278,,,,"Jordan Zimmermann",4505,519455
"Randy Wells","CHC",135.1,0.23665893,,0.1062645,,,0.20881671,0.21716937,0.03758701,,,0.19350348,,,,"Randy Wells",4535,448694
"Jason Hammel","COL",170.1,0.44390788,,,,,0.16419019,0.17199108,0.11441308,,,0.10549777,,,,"Jason Hammel",4538,434628
"Daniel Herrera","- - -",9.2,0.06206897,,,,,0.37241379,0.24827586,,,,,0.31724138,,,"Daniel Herrera",4552,502609
"Zach Braddock","MIL",17.1,0.78116343,,,,,,0.20498615,,,,0.01385042,,,,"Zach Braddock",4553,488722
"Josh Johnson","FLA",60.1,0.51450054,,,,,0.07948443,0.24274973,0.0773362,,,0.08592911,,,,"Josh Johnson",4567,435178
"Ramon Pena","CHW",20.1,0.20720721,,,,,0.28528529,0.33033033,,,,0.17717718,,,,"Ramon Pena",4573,430963
"Mike McCoy","TOR",1,,,0.08333333,,,,,,,,0.16666667,,0.75,,"Mike McCoy",4583,453454
"Clay Hensley","FLA",67.2,,,,,,0.59684893,0.12882298,0.10658017,,,0.16774791,,,,"Clay Hensley",4593,454535
"Matt Lindstrom","COL",54,0.4159292,,,,,0.24778761,0.30973451,,,,0.02654867,,,,"Matt Lindstrom",4604,434637
"Joe Thatcher","SDP",10,0.73888889,,0.07222222,,,,0.18888889,,,,,,,,"Joe Thatcher",4620,491159
"Dave Bush","TEX",37.1,0.22086957,,0.23304348,,,0.25913043,,0.23652174,,,0.05043478,,,,"Dave Bush",4635,433657
"Brandon McCarthy","OAK",170.2,,,0.41320983,0.02577527,,0.3733387,,0.1876762,,,,,,,"Brandon McCarthy",4662,435221
"Sam LeCure","CIN",77.2,0.33558179,,,,,0.29763912,0.22934233,,0.0682968,,0.06913997,,,,"Sam LeCure",4664,459967
"Charlie Morton","PIT",171.2,0.10417436,,0.02659771,0.06021426,,0.6431474,,0.16586627,,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","SDP",24.2,,,,,,0.4397463,0.40169133,,,,0.15856237,,,,"Pat Neshek",4682,450212
"Jeff Francis","KCR",183,0.03235695,,,,,0.51975477,0.0006812,0.13896458,,,0.30824251,,,,"Jeff Francis",4684,433585
"Ramon Troncoso","LAD",22.2,0.07407407,,,,,0.62678063,0.17663818,0.12250712,,,,,,,"Ramon Troncoso",4685,470462
"Jose Arredondo","CIN",53,0.44075305,,,0.42081949,,,0.13842746,,,,,,,,"Jose Arredondo",4722,461766
"Matt Cain","SFG",221.2,0.52306805,,,,,0.01903114,0.15686275,0.12860438,,,0.17243368,,,,"Matt Cain",4732,430912
"Sergio Santos","CHW",63.1,0.57672503,,0.00411946,,,0.00720906,0.32234809,,,,0.08959835,,,,"Sergio Santos",4734,435045
"Jonathan Broxton","LAD",12.2,0.63598326,,0.0125523,,,0.041841,0.27615063,,,,0.0334728,,,,"Jonathan Broxton",4759,455009
"Scott Mathieson","PHI",5,0.69642857,,,,,,0.10714286,0.08928571,,,0.10714286,,,,"Scott Mathieson",4771,455949
"Félix Hernández","SEA",233.2,0.28281424,,0.02169077,,,0.23470523,0.08342603,0.15711902,,,0.22024472,,,,"Felix Hernandez",4772,433587
"Vinnie Pestano","CLE",62,0.6762002,,,,,0.12359551,0.20020429,,,,,,,,"Vinnie Pestano",4782,502260
"Matt Capps","MIN",65.2,0.28835691,,,,,0.47986942,0.19695321,,,,0.03482046,,,,"Matt Capps",4788,448165
"Rich Hill","BOS",8,,,,,,0.24615385,,0.75384615,,,,,,,"Rich Hill",4806,448179
"Jesse Crain","CHW",65.1,0.40499554,,,,,0.0044603,0.48171276,0.02408564,,,0.08474576,,,,"Jesse Crain",4817,430884
"Clay Rapada","BAL",16.1,0.28222997,,,,,0.24390244,0.46341463,,,,0.01045296,,,,"Clay Rapada",4831,449060
"Kyle McClellan","STL",141.2,0.1037423,,,,,0.46044529,0.16485078,0.18616769,,,0.08479394,,,,"Kyle McClellan",4845,449072
"Joe Blanton","PHI",41.1,0.20408163,,0.1462585,,,0.23129252,0.12755102,0.10034014,,,0.19047619,,,,"Joe Blanton",4849,430599
"Chuck James","MIN",10.1,0.63942308,,,,,0.07211538,0.0625,,,,0.22596154,,,,"Chuck James",4886,460580
"Peter Moylan","ATL",8.1,,,,,,0.4966443,0.36912752,,,,0.13422819,,,,"Peter Moylan",4891,493247
"Scott Kazmir","LAA",1.2,,,,,,0.66666667,0.14285714,,,,0.19047619,,,,"Scott Kazmir",4897,431148
"Jarrod Parker","ARI",5.2,0.35616438,,,,,0.36986301,0.09589041,0.02739726,,,0.15068493,,,,"Jarrod Parker",4913,519105
"Jon Lester","BOS",191.2,0.42429022,,0.24321767,,,0.10347003,,0.13470032,,,0.09432177,,,,"Jon Lester",4930,452657
"Justin De Fratus","PHI",4,0.57407407,,,,,0.05555556,0.37037037,,,,,,,,"Justin De Fratus",4955,518603
"Mitch Talbot","CLE",63.2,0.22373188,,0.02445652,,,0.48822464,0.125,,,,0.13858696,,,,"Mitch Talbot",4961,452676
"Fernando Salas","STL",75,0.56465517,,,,,0.03706897,,,0.16982759,,0.22844828,,,,"Fernando Salas",4971,477569
"Cole Hamels","PHI",216,0.50672646,,0.14285714,,,0.00480461,,0.10121717,,,0.24439462,,,,"Cole Hamels",4972,430935
"Fernando Abad","HOU",19.2,0.49311927,,,,,0.0733945,,,0.22018349,,0.21330275,,,,"Fernando Abad",4994,472551
"Dale Thayer","NYM",10.1,0.63333333,,,,,0.14,0.2,,,,0.02666667,,,,"Dale Thayer",5032,445612
"Franklin Morales","- - -",46.1,0.59191656,,,,,0.05345502,0.06388527,0.18383312,,,0.10691004,,,,"Franklin Morales",5088,462985
"Scott Diamond","MIN",39,0.3510467,,,,,0.23188406,,0.28502415,,,0.13204509,,,,"Scott Diamond",5089,539438
"Rick Van Den Hurk","BAL",9,0.63636364,,,,,0.02020202,0.16666667,0.09090909,,,0.08585859,,,,"Rick Van Den Hurk",5099,462995
"Rob Delaney","TBR",5,0.65420561,,,,,0.10280374,0.13084112,,,,0.11214953,,,,"Rob Delaney",5100,503438
"Guillermo Moscoso","OAK",128,0.32785252,,,0.11061286,,0.32087693,0.09715994,0.11559542,,,0.02790234,,,,"Guillermo Moscoso",5106,446861
"Evan Meek","PIT",20.2,0.6037234,,0.1143617,,,0.04255319,,0.23670213,,,0.00265957,,,,"Evan Meek",5109,457425
"Alfredo Aceves","BOS",114,0.35685828,,0.17131474,0.06602163,,0.14911781,0.01992032,0.15480933,,,0.08195788,,,,"Alfredo Aceves",5164,469686
"Ernesto Frieri","SDP",63,0.50225023,,,,,0.2250225,0.23222322,,,,0.04050405,,,,"Ernesto Frieri",5178,457117
"Brayan Villarreal","DET",16,0.44904459,,,,,0.17197452,0.37261146,,,,0.00636943,,,,"Brayan Villarreal",5180,500903
"Mike Pelfrey","NYM",193.2,0.47815152,,,0.12260296,,0.17353034,0.16567117,0.06004401,,,,,,,"Mike Pelfrey",5203,460059
"Chris Perez","CLE",59.2,0.75647668,,,,,0.02590674,0.21658031,,,,0.00103627,,,,"Chris Perez",5213,453198
"Wade LeBlanc","SDP",79.2,0.36191199,,0.18512898,,,0.1707132,,0.07663126,,,0.20561457,,,,"Wade LeBlanc",5221,453281
"Vin Mazzaro","KCR",28.1,0.2296748,,,,,0.37195122,0.24390244,,0.08130081,,0.07317073,,,,"Vin Mazzaro",5231,476570
"Chris Tillman","BAL",62,0.56061909,,0.04643164,,,0.00515907,0.09716251,0.00859845,0.16079106,,0.12123818,,,,"Chris Tillman",5279,501957
"Esmerling Vasquez","ARI",30.1,0.10953347,,,,,0.61663286,,0.13793103,,,0.13590264,,,,"Esmerling Vasquez",5280,458220
"Samuel Deduno","SDP",3,0.41935484,,0.14516129,,,,,0.25806452,,,0.17741935,,,,"Samuel Deduno",5285,465679
"Mark Hamburger","TEX",8,0.25,,,,,0.42857143,0.12142857,,,,0.2,,,,"Mark Hamburger",5329,523648
"Atahualpa Severino","WSN",4.2,0.70114943,,,,,0.02298851,0.26436782,0.01149425,,,,,,,"Atahualpa Severino",5332,463037
"Cristhian Martinez","ATL",77.2,0.03740876,,,,,0.40328467,0.24452555,0.00091241,,,0.31386861,,,,"Cristhian Martinez",5337,450852
"Alex Sanabia","FLA",11,0.20903955,,,,,0.46892655,0.05649718,,,,0.26553672,,,,"Alex Sanabia",5350,502253
"Michael Pineda","SEA",171,0.59655689,,0.01497006,,,0.0123503,0.31773952,,,,0.05838323,,,,"Michael Pineda",5372,501381
"Brad Peacock","WSN",12,0.62189055,,,,,0.00497512,,,0.12935323,,0.24378109,,,,"Brad Peacock",5401,502748
"Amauri Sanit","NYY",7,0.35294118,,,,,0.25490196,0.2745098,0.03267974,,,0.08496732,,,,"Amauri Sanit",5436,490313
"Jesse Chavez","KCR",7.2,0.30379747,,0.34177215,,,0.25316456,,0.0443038,,,0.05696203,,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",17.1,0.19242902,,,,,0.44794953,0.33753943,,,,0.02208202,,,,"Arodys Vizcaino",5498,527055
"Dana Eveland","LAD",29.2,0.16781609,,,,,0.3816092,0.25287356,0.06666667,,,0.13103448,,,,"Dana Eveland",5508,445968
"Tim Dillard","MIL",28.2,0.18161435,,,,,0.46412556,0.28475336,,,,0.06950673,,,,"Tim Dillard",5518,457422
"James McDonald","PIT",171,0.51355108,,,,,0.18033356,0.04725504,0.19179986,,,0.06706046,,,,"James McDonald",5523,457428
"Madison Bumgarner","SFG",204.2,0.4875355,,0.32912591,,,0.03187125,0.00031556,0.11044494,,,0.04070685,,,,"Madison Bumgarner",5524,518516
"Boone Logan","NYY",41.2,0.41877794,,,,,0.19821162,0.36214605,,,,0.02086438,,,,"Boone Logan",5525,457429
"Maikel Cleto","STL",4.1,0.61165049,,,,,0.11650485,0.27184466,,,,,,,,"Maikel Cleto",5529,521055
"Phil Coke","DET",108.2,0.31142506,,,,,0.26167076,0.26781327,0.00061425,,,0.15847666,,,,"Phil Coke",5535,457435
"Matt Harrison","TEX",185.2,0.15789474,,0.0649567,,,0.50699534,,0.13091272,,,0.13924051,,,,"Matt Harrison",5551,457448
"Jair Jurrjens","ATL",152,0.40804598,,0.02166225,,,0.13660477,0.19628647,,,,0.23740053,,,,"Jair Jurrjens",5556,457453
"Jo-Jo Reyes","- - -",140.2,0.40186125,,,,,0.32698816,0.10829103,0.03722504,,,0.12563452,,,,"Jo-Jo Reyes",5559,457456
"Mitch Stetter","MIL",7,0.29861111,,,,,0.02777778,0.60416667,,,,0.06944444,,,,"Mitch Stetter",5579,449777
"Mitch Maier","KCR",1,,,,,,,0.0625,0.25,,,0.5625,,0.125,,"Mitch Maier",5588,430574
"Tyler Clippard","WSN",88.1,0.57918216,,0.08252788,,,,,0.06319703,,,0.27509294,,,,"Tyler Clippard",5640,461325
"Henderson Alvarez III","TOR",63.2,0.22153846,,0.00307692,,,0.50358974,0.0974359,,,,0.17435897,,,,"Henderson Alvarez III",5669,506693
"Jason Berken","BAL",47,0.45626478,,0.03073286,,,0.10401891,0.36052009,,,,0.04846336,,,,"Jason Berken",5673,460072
"Tim Lincecum","SFG",217,0.40296421,,,,,0.14289709,0.16582774,0.06543624,,,0.22287472,,,,"Tim Lincecum",5705,453311
"Greg Reynolds","COL",32,0.42217899,,,0.00389105,,0.12840467,0.21011673,0.12256809,,,0.11284047,,,,"Greg Reynolds",5712,453353
"Josh Lueke","SEA",32.2,0.58974359,,,0.24358974,,0.03113553,0.13553114,,,,,,,,"Josh Lueke",5722,518961
"Eric O'Flaherty","ATL",73.2,0.17551755,,,,,0.51575158,0.27092709,,,,0.03780378,,,,"Eric O'Flaherty",5746,447714
"Fautino De Los Santos","OAK",33.1,0.00661157,,,,,0.65123967,0.31404959,,,,0.02809917,,,,"Fautino De Los Santos",5841,501745
"Chad Billingsley","LAD",188,0.39351419,,0.18927346,,,0.19738073,0.13189897,0.02743998,,,0.06049267,,,,"Chad Billingsley",5842,451532
"Jason Motte","STL",68,0.6807554,,0.1942446,,,0.10161871,0.01978417,,,,0.00359712,,,,"Jason Motte",5861,435400
"Jeff Karstens","PIT",162.1,0.19323051,,0.01756641,,,0.34318766,0.15852614,0.14481577,,,0.14267352,,,,"Jeff Karstens",5879,444371
"Sean Marshall","CHC",75.2,0.14200171,,,,,0.10094098,0.35414885,0.40290847,,,,,,,"Sean Marshall",5905,445156
"Pat Misch","NYM",7,0.23357664,,,,,0.42335766,,0.09489051,,,0.24817518,,,,"Pat Misch",5909,435619
"Wesley Wright","HOU",12,0.23595506,,,,,0.51123596,0.15168539,,0.1011236,,,,,,"Wesley Wright",5960,449079
"Pedro Viola","BAL",3.2,0.40206186,,,,,0.2371134,0.35051546,,,,0.01030928,,,,"Pedro Viola",5971,501638
"Jonathan Papelbon","BOS",64.1,0.74598394,,0.00401606,0.15060241,,0.00200803,0.09738956,,,,,,,,"Jonathan Papelbon",5975,449097
"Randall Delgado","ATL",35,0.33387358,,,,,0.33063209,,0.11345219,,,0.22204214,,,,"Randall Delgado",5985,517414
"Jim Hoey","MIN",24.2,0.47702407,,0.22538293,,,,0.01969365,,,,0.27789934,,,,"Jim Hoey",6007,460597
"Takashi Saito","MIL",26.2,0.48826291,,,,,0.10798122,0.12676056,0.27699531,,,,,,,"Takashi Saito",6021,493416
"Kelvin Herrera","KCR",2,0.71875,,,,,,,0.09375,,,0.1875,,,,"Kelvin Herrera",6033,516969
"John Ely","LAD",12.2,0.47767857,,0.13839286,,,0.18303571,,0.04910714,,,0.15178571,,,,"John Ely",6132,518655
"Dusty Hughes","MIN",12.2,0.34751773,,,,,0.14893617,0.22695035,0.04964539,,0.0070922,0.21985816,,,,"Dusty Hughes",6164,458250
"Scott Baker","MIN",134.2,0.04296506,,,,,0.62464589,0.28328612,,,,0.04910293,,,,"Scott Baker",6176,435044
"Shaun Marcum","MIL",200.2,0.21200632,,0.15608215,,,0.12764613,0.09004739,0.14186414,,,0.27235387,,,,"Shaun Marcum",6204,451788
"Dellin Betances","NYY",2.2,0.70422535,,,,,,,,0.21126761,,0.08450704,,,,"Dellin Betances",6216,476454
"Kyle Kendrick","PHI",114.2,0.02793946,,0.26949942,,,0.5209546,0.03725262,,,,0.1443539,,,,"Kyle Kendrick",6230,452718
"Tom Gorzelanny","WSN",105,0.17054264,,,,,0.43947525,0.18843172,,,,0.20155039,,,,"Tom Gorzelanny",6244,452733
"Aaron Laffey","- - -",53.1,0.28018223,,0.03302961,,,0.34738041,0.22437358,,,,0.11503417,,,,"Aaron Laffey",6248,444836
"Trevor Cahill","OAK",207.2,0.03080569,,,,,0.55005924,0.05805687,,0.13595972,,0.22511848,,,,"Trevor Cahill",6249,502239
"Scott Feldman","TEX",32,0.07677165,,0.27755906,,,0.29330709,,0.18307087,,,0.16929134,,,,"Scott Feldman",6283,444857
"George Sherrill","ATL",36,0.58405546,,0.02772964,,,,0.3882149,,,,,,,,"George Sherrill",6291,430941
"Juan Abreu","HOU",6.2,0.80555556,,,,,,0.15972222,,,,0.03472222,,,,"Juan Abreu",6306,444874
"Chris Ray","SEA",32.2,0.27439024,,,,,0.37398374,0.29674797,0.00203252,,,0.05284553,,,,"Chris Ray",6315,444884
"Esmil Rogers","COL",83,0.56107383,,,,,0.03489933,0.31073826,0.00268456,,,0.09060403,,,,"Esmil Rogers",6317,469134
"Al Alburquerque","DET",43.1,0.22326203,,,,,0.20588235,0.57085561,,,,,,,,"Al Alburquerque",6324,456379
"John Danks","CHW",170.1,0.4170354,,0.25221239,,,0.09328909,,0.04387906,,,0.19358407,,,,"John Danks",6329,433579
"Henry Alberto Rodriguez","WSN",65.2,0.63050571,,,,,0.05301794,0.20554649,,,,0.11092985,,,,"Henry Alberto Rodriguez",6371,469159
"Luis Perez","TOR",65,0.16757741,,,,,0.5582878,0.12204007,,,,0.15209472,,,,"Luis Perez",6389,469802
"Rich Thompson","LAA",54,0.22676991,,0.55309735,,,,,0.19911504,,,0.0210177,,,,"Rich Thompson",6422,460366
"Jeremy Accardo","BAL",37.2,0.55156951,,0.07922272,,,0.04484305,0.24813154,,,,0.07623318,,,,"Jeremy Accardo",6428,435618
"Tim Stauffer","SDP",185.2,0.13634841,,,,,0.37520938,0.27336683,0.12763819,,,0.08743719,,,,"Tim Stauffer",6432,431162
