Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Kevin Whelan","NYY",5.400002059937309,27.000010299686547,0.2,0,0.1,0.5,-0.4,0,3.0000011444096164,0,0.8,128.74669780002463,256.1292564796557,302.9321699374638,5.400002059937309,10.825389261246862,-5.425387201309553,12.33289860892766,14.44481364421606,"Kevin Whelan",3462,460128
"Darnell McDonald","BOS",0,18,0,0,0,0.33333333,-0.33333333,0.25,3,0.25,0.33333333,423.9398358611159,226.46970513618538,283.46152046102725,18,9.02538628578186,8.97461371421814,11.537900906801223,11.15562030238406,"Darnell McDonald",1867,150021
"Bryan Petersen","FLA",0,9,0,0,0,0.25,-0.25,0,1,0,1,0,159.32823268051084,222.70078974029212,0,6.0253862857818605,-6.0253862857818605,8.537900906801223,11.017203644216059,"Bryan Petersen",2567,519128
"Dellin Betances","NYY",6.750001760200125,20.250005280600377,0.33333333,0,0.125,0.375,-0.25,0.1111111111111111,2.625000684522271,0.14285714285714285,0.75,160.93335282546337,222.52538608628691,277.2620844503606,6.750001760200125,9.40038794819309,-2.6503861879929653,11.284774405349674,10.714430278493113,"Dellin Betances",6216,476454
"Wilson Valdez","PHI",0,0,0,0,0,0,0,0,0,0,1,0,154.89324798479063,255.58973070158143,0,6.0253862857818605,-6.0253862857818605,9.794158217310905,9.955953644216061,"Wilson Valdez",1863,407832
"Daryl Thompson","CIN",0,15,0,0,0,0.25,-0.25,0.4,3.6666666666666665,0.4,0.54545455,387.683184197758,203.726449813446,264.0980077425225,15,8.025386285781861,6.974613714218139,10.119148469964664,9.04110364421606,"Daryl Thompson",6603,444354
"Andrew Brackman","NYY",0,11.571450248097134,0,0,0,0.23076923,-0.23076923,0.1,1.7142889256440201,0.1,1,0,163.1503122675343,222.18937588773363,0,6.882536368480906,-6.882536368480906,9.036124363646994,8.6813086597598,"Andrew Brackman",2365,457581
"Michael Cuddyer","MIN",0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,1,0,150.31641755951523,240.7547269780379,0,6.0253862857818605,-6.0253862857818605,9.794158217310905,8.668398076682616,"Michael Cuddyer",1534,150212
"Mason Tobin","TEX",0,8.43750050291422,0,1.687500100582844,0,0.20833333,-0.20833333,0.2777777777777778,1.8750001117587156,0.23529411764705882,0.625,155.9470669561448,210.04504889973882,203.7876780397687,6.750000402331376,8.837886632233879,-2.0878862299025025,8.284772565030234,8.428325164490365,"Mason Tobin",2534,474226
"Rob Delaney","TBR",5.4,12.6,0.42857143,0,0.12,0.28,-0.16,0.2222222222222222,2.2,0.26666666666666666,0.45454545,278.1829606288733,151.55089535529777,203.8336455514329,10.8,6.0253862857818605,4.77461371421814,8.286649444699288,8.382608044216058,"Rob Delaney",5100,503438
"Elih Villanueva","FLA",6,15,0.4,3,0.1,0.25,-0.15,0.35714285714285715,3.3333333333333335,0.36363636363636365,0.3125,619.7366790713128,318.81656955051085,266.33428834250896,24,12.025386285781861,11.974613714218139,10.204567573467891,8.21981364421606,"Elih Villanueva",8796,534631
"Scott Kazmir","LAA",0,10.799978628200861,0,5.399989314100431,0,0.14285714,-0.14285714,0.5,4.199991688744779,0.4444444444444444,0.52631579,689.9214599238295,452.1957660684225,362.07880542818395,26.999946570502154,18.025356602727502,8.974589967774651,14.747889406257652,8.059560464917961,"Scott Kazmir",4897,431148
"Tim Wood","PIT",2.2500002682209335,9.000001072883734,0.25,1.1250001341104667,0.05263158,0.21052632,-0.15789474,0.26666666666666666,2.0000002384186075,0.25925925925925924,0.75342466,151.5013191641857,190.93800059397628,189.05516525201796,5.625000670552334,7.1503867775202385,-1.5253861069679049,7.252740591672576,7.569551981700028,"Tim Wood",3775,445971
"Jeff Manship","MIN",5.400002059937309,10.800004119874618,0.5,0,0.10526316,0.21052632,-0.10526316,0.3333333333333333,2.7000010299686545,0.38461538461538464,0.66666667,197.01833386154803,135.43701656161608,216.8296384659226,8.100003089905965,5.425387201309554,2.674615888596411,8.817283233591347,7.526837298672681,"Jeff Manship",6865,453249
"Mike Fiers","MIL",9,13.5,0.66666667,0,0.2,0.3,-0.1,0.2857142857142857,2.5,0.4,1,0,139.25981310990167,160.27732871769317,0,5.5253862857818605,-5.5253862857818605,6.153514941036701,7.31439364421606,"Mike Fiers",7754,571666
"Aaron Thompson","PIT",1.1739135789062405,7.043481473437442,0.16666667,2.347827157812481,0.02439024,0.14634146,-0.12195122,0.37142857142857144,2.4782619999131743,0.34375,0.80246914,189.70606356025445,227.23384705973987,184.49772979207822,7.043481473437442,8.503649654010983,-1.4601681805735414,7.0786604466030205,7.0805479249330405,"Aaron Thompson",999,457744
