Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Mike McCoy","TOR",1,,,-0.022227823734283447,,,,,,,,0.22121977806091309,,0.517433226108551,"Mike McCoy",4583,453454
"Ryan Franklin","STL",27.2,-0.8340859413146973,,-1.9707603454589844,-0.010380323976278305,,-4.496429443359375,-1.9076039791107178,-6.086514472961426,,,0.2983568608760834,,0.10154980421066284,"Ryan Franklin",1076,211041
"Mitch Maier","KCR",1,,,,,,,0.20823341608047485,-0.8584540486335754,,,0.6590673923492432,,0.0035020112991333008,"Mitch Maier",5588,430574
"R.A. Dickey","NYM",208.2,12.512361347675323,,,,,,,,,0.8344799876213074,,,-1.987011969089508,"R.A. Dickey",1245,285079
"Tim Wakefield","BOS",154.2,4.051543146371841,,,,,,,1.3147432655096054,,,,,-24.71581321954727,"Tim Wakefield",219,123801
"Neftalí Feliz","TEX",62.1,6.952268123626709,,2.2616846561431885,,,-0.7241211533546448,-1.1242890357971191,,,,1.306328296661377,,,"Neftali Feliz",18,491703
"Ramon Ortiz","CHC",33.1,0.20151005685329437,,,,,-6.145431756973267,5.083461165428162,,,,0.856642097234726,,,"Ramon Ortiz",27,150009
"Xavier Cedeño","HOU",1.2,-0.2788909673690796,,,,,-0.6618735194206238,,-2.084968090057373,,,-1.0431692600250244,,,"Xavier Cedeno",36,458584
"Miguel Batista","- - -",60,2.1092783510684967,,0.05388779193162918,,,5.327570527791977,-2.257118448615074,-0.05747698247432709,,,-1.3052166439592838,,,"Miguel Batista",46,110683
"Zach Phillips","BAL",8,0.0603126585483551,,,,,0.3504432141780853,1.8970149755477905,,,,-1.5912495851516724,,,"Zach Phillips",99,452061
"Jason Marquis","- - -",132,0.27872102335095406,,,,,-4.418379902839661,-3.7757725715637207,,,,-3.0495792105793953,,,"Jason Marquis",105,150302
"Kevin Millwood","COL",54.1,-3.5006632804870605,,-0.04341529309749603,0.8328250646591187,,0.8184518218040466,1.496286392211914,-0.5272089838981628,,,0.37261316180229187,,,"Kevin Millwood",106,119154
"Horacio Ramirez","LAA",9,-0.30667760968208313,,,,,0.8738791942596436,0.011668596416711807,-0.5737875699996948,,,-2.1880342960357666,,,"Horacio Ramirez",110,400141
"Dan Wheeler","BOS",49.1,0.6294808983802795,,2.004490375518799,-1.997315526008606,,-1.9449336528778076,3.2117106914520264,-0.05358840525150299,,,,,,"Dan Wheeler",120,235095
"Erik Bedard","- - -",129.1,-2.5566864013671875,,0.7274444997310638,0.3046908676624298,,8.462740898132324,,3.6258818209171295,,,-3.17929345369339,,,"Erik Bedard",126,407853
"Rodrigo Lopez","CHC",97.2,-8.107040226459503,,,,,-0.45680785179138184,1.6038959622383118,0.6339001655578613,,,-13.671741724014282,,,"Rodrigo Lopez",150,150438
"Rafael Betancourt","COL",62.1,5.825552940368652,,6.9120306968688965,,,,2.9836974143981934,,,,-1.2978882789611816,,,"Rafael Betancourt",177,429783
"Derek Lowe","ATL",187,,,-3.6598081588745117,,,-9.119126319885254,5.698846817016602,,,,-1.969028115272522,,,"Derek Lowe",199,117955
"Darren Oliver","TEX",51,3.8712337017059326,,,,,1.1543166637420654,0.3900145888328552,,,,0.12128806114196777,,,"Darren Oliver",206,119984
"Mark Buehrle","CHW",205.1,-6.605632781982422,,3.2975149154663086,,,-2.3544399738311768,,-0.09556084871292114,,,7.523044109344482,,,"Mark Buehrle",225,279824
"Jon Garland","LAD",54,1.4524493217468262,,,,,-2.962445020675659,-0.2706984877586365,-1.2535573244094849,,,0.6694742441177368,,,"Jon Garland",232,279782
"Daniel McCutchen","PIT",84.2,2.019991874694824,,,,,-1.7219170331954956,0.45777976512908936,-1.100085735321045,,,2.931698799133301,,,"Daniel McCutchen",263,445216
"Juan Cruz","TBR",48.2,-4.551932334899902,,4.312230110168457,,,,3.682095527648926,,,,2.305354356765747,,,"Juan Cruz",273,407297
"Kyle Farnsworth","TBR",57.2,-0.24979138374328613,,1.2473676204681396,,,0.7411882877349854,6.899971008300781,,,,-0.31636255979537964,,,"Kyle Farnsworth",278,150035
"Will Ohman","CHW",53.1,-2.2230489253997803,,,,,2.6322484016418457,-1.2311630249023438,0.18562909960746765,,,-0.19579730927944183,,,"Will Ohman",296,349193
"Kerry Wood","CHC",51,2.7773449420928955,,,0.03511013090610504,,,-1.416075587272644,-1.885459542274475,,,,,,"Kerry Wood",304,134268
