Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Brandon Gomes","TBR",37,0.27491409,0.59246575,0.43396226,0.6125,0.84393064,0.77075099,0.50085763,24.94029851,"Brandon Gomes",2267,460156
"Jason Bulger","LAA",9.1,0.25531915,0.57534247,0.39520958,0.625,0.85714286,0.77272727,0.43712575,24.9223301,"Jason Bulger",3915,408072
"Blake Hawksworth","LAD",53,0.32345679,0.65,0.49710983,0.53435115,0.86287625,0.7627907,0.53179191,24.8989899,"Blake Hawksworth",8963,458003
"Mark Lowe","TEX",45,0.27728614,0.60911271,0.46031746,0.65957447,0.81496063,0.77298851,0.5515873,24.82122905,"Mark Lowe",7416,450275
"Jeremy Jeffress","KCR",15.1,0.19594595,0.60130719,0.40199336,0.55172414,0.86956522,0.79338843,0.50830565,24.77027027,"Jeremy Jeffress",9490,502026
"J.P. Howell","TBR",30.2,0.24045802,0.5511811,0.39341085,0.55555556,0.89285714,0.78817734,0.49224806,24.76775956,"J.P. Howell",8245,434442
"Kevin Millwood","COL",54.1,0.27570093,0.60987654,0.43817527,0.75423729,0.88663968,0.84383562,0.48619448,24.7641196,"Kevin Millwood",106,119154
"Chris Resop","PIT",69.2,0.25519849,0.66430595,0.48906883,0.6962963,0.87420043,0.83443709,0.57165992,24.7377423,"Chris Resop",3799,434592
"Matt Capps","MIN",65.2,0.26344086,0.6654479,0.50272035,0.73469388,0.8956044,0.86147186,0.59521219,24.68706294,"Matt Capps",4788,448165
"Ryota Igarashi","NYM",38.2,0.28039702,0.59888579,0.43044619,0.65486726,0.83255814,0.77134146,0.47112861,24.63320463,"Ryota Igarashi",10232,579799
"John Axford","MIL",73.2,0.27408638,0.56624606,0.42394822,0.6,0.84958217,0.77099237,0.51294498,24.56949153,"John Axford",9059,446099
"Santiago Casilla","SFG",51.2,0.28571429,0.64285714,0.44510035,0.58208955,0.83539095,0.74535809,0.44628099,24.5152027,"Santiago Casilla",2873,433586
"Daisuke Matsuzaka","BOS",37.1,0.26969697,0.60856269,0.43835616,0.65168539,0.90954774,0.82986111,0.49771689,24.50206612,"Daisuke Matsuzaka",7775,493137
"Fernando Rodney","LAA",32,0.28527607,0.52881356,0.40096618,0.59139785,0.92307692,0.79919679,0.47504026,24.4785553,"Fernando Rodney",494,407845
"Brad Penny","DET",181.2,0.24733333,0.62638122,0.43351425,0.80053908,0.92833517,0.89123631,0.49118046,24.46194862,"Brad Penny",535,207267
"Michael Bowden","BOS",20,0.20809249,0.64039409,0.44148936,0.86111111,0.89230769,0.88554217,0.53989362,24.42592593,"Michael Bowden",4440,476601
"Jorge De La Rosa","COL",59,0.29233871,0.61946903,0.44831224,0.52413793,0.84285714,0.73411765,0.47679325,24.42429022,"Jorge De La Rosa",2047,407822
"Wilson Valdez","PHI",1,0.2,0.6,0.4,1,1,1,0.5,24.4,"Wilson Valdez",1863,407832
"Kevin Jepsen","LAA",13,0.22680412,0.65789474,0.45971564,0.72727273,0.89333333,0.8556701,0.54028436,24.39855072,"Kevin Jepsen",6475,448178
"Alfredo Aceves","BOS",114,0.25956938,0.65255157,0.46556631,0.68663594,0.89184692,0.83740831,0.52418896,24.38935574,"Alfredo Aceves",5164,469686
"Mark Melancon","HOU",74.1,0.30280374,0.61428571,0.46210046,0.54938272,0.88953488,0.78063241,0.51141553,24.38857939,"Mark Melancon",4264,453343
"Jared Burton","CIN",4.2,0.32692308,0.65116279,0.47368421,0.70588235,0.85714286,0.8,0.45263158,24.36111111,"Jared Burton",8346,454537
"Todd Coffey","WSN",59.2,0.27484144,0.599182,0.43970894,0.62307692,0.86348123,0.78959811,0.50831601,24.32436472,"Todd Coffey",2467,434298
"Randy Choate","FLA",24.2,0.22660099,0.59390863,0.4075,0.45652174,0.79487179,0.6993865,0.4925,24.32191781,"Randy Choate",813,329092
"Mike MacDougal","LAD",57,0.22695035,0.588,0.42253521,0.59375,0.88095238,0.81025641,0.54171181,24.30377668,"Mike MacDougal",612,213680
"Erik Bedard","- - -",129.1,0.26372549,0.60517529,0.44815149,0.67286245,0.87862069,0.82293763,0.54012624,24.29330709,"Erik Bedard",126,407853
"David Robertson","NYY",66.2,0.29575163,0.5449827,0.41680672,0.57458564,0.83174603,0.73790323,0.48571429,24.27637615,"David Robertson",8241,502085
"Luke Gregerson","SDP",55.2,0.33558559,0.65083135,0.48901734,0.61073826,0.84306569,0.76122931,0.4867052,24.26415094,"Luke Gregerson",4090,502381
"Josh Judy","CLE",14,0.275,0.62222222,0.45882353,0.66666667,0.8452381,0.79487179,0.52941176,24.25625,"Josh Judy",1975,518865
"Sam LeCure","CIN",77.2,0.25601375,0.59933775,0.43086003,0.65771812,0.87292818,0.81017613,0.50927487,24.1990172,"Sam LeCure",4664,459967
"Frank Francisco","TOR",50.2,0.28198433,0.61995754,0.46838407,0.68518519,0.79452055,0.765,0.55152225,24.12622951,"Frank Francisco",1933,407911
"Will Ohman","CHW",53.1,0.29801325,0.65909091,0.47592385,0.48148148,0.86896552,0.74588235,0.49272116,24.1066879,"Will Ohman",296,349193
"Jason Motte","STL",68,0.33659491,0.66056572,0.51169065,0.61046512,0.82619647,0.76098418,0.54046763,24.09461235,"Jason Motte",5861,435400
"Sergio Santos","CHW",63.1,0.30382294,0.58860759,0.44284243,0.35099338,0.83870968,0.66744186,0.48815654,24.09156977,"Sergio Santos",4734,435045
"Hung-Chih Kuo","LAD",27,0.28571429,0.60267857,0.42095238,0.65116279,0.82222222,0.75565611,0.42666667,24.0441989,"Hung-Chih Kuo",7016,425539
"Heath Bell","SDP",62.2,0.31016043,0.60076046,0.45078197,0.66666667,0.89240506,0.8122449,0.48390064,24.02290076,"Heath Bell",2080,425514
"Eduardo Sanchez","STL",30,0.20361991,0.60629921,0.41894737,0.46666667,0.75974026,0.69346734,0.53473684,24.0192926,"Eduardo Sanchez",2966,500674
"Mike Dunn","FLA",63,0.27692308,0.65619835,0.48088889,0.64583333,0.80100756,0.75970425,0.53777778,23.95498783,"Mike Dunn",9948,445197
"Dane De La Rosa","TBR",7.1,0.328125,0.64615385,0.48837209,0.38095238,0.88095238,0.71428571,0.50387597,23.92222222,"Dane De La Rosa",10095,451773
"Rich Thompson","LAA",54,0.28746929,0.6056338,0.46238938,0.60683761,0.87707641,0.80143541,0.54977876,23.91419657,"Rich Thompson",6422,460366
"Robinson Tejeda","KCR",7.1,0.35294118,0.59722222,0.47857143,0.83333333,0.93023256,0.89552239,0.51428571,23.89795918,"Robinson Tejeda",2575,434565
"Peter Moylan","ATL",8.1,0.39534884,0.61904762,0.48993289,0.44117647,0.8974359,0.68493151,0.42281879,23.88659794,"Peter Moylan",4891,493247
"Jose G. Valdez","HOU",14,0.25225225,0.59863946,0.4496124,0.46428571,0.84090909,0.75,0.56976744,23.8,"Jose G. Valdez",3217,451990
"Randy Williams","BOS",8.1,0.27868852,0.6,0.46099291,0.70588235,0.79166667,0.76923077,0.56737589,23.78494624,"Randy Williams",2362,430942
"Yhency Brazoban","ARI",6,0.25423729,0.56666667,0.41176471,0.53333333,0.94117647,0.81632653,0.50420168,23.77647059,"Yhency Brazoban",2150,430674
"Evan Meek","PIT",20.2,0.20118343,0.67149758,0.46010638,0.52941176,0.89208633,0.82080925,0.55053191,23.76470588,"Evan Meek",5109,457425
"Antonio Bastardo","PHI",58,0.35351563,0.68,0.50623701,0.56906077,0.76143791,0.6899384,0.46777547,23.75877193,"Antonio Bastardo",8844,455374
"Arodys Vizcaíno","ATL",17.1,0.2804878,0.73202614,0.49842271,0.52173913,0.92857143,0.81012658,0.48264984,23.75454545,"Arodys Vizcaino",5498,527055
"Boone Logan","NYY",41.2,0.29372937,0.67391304,0.50223547,0.53932584,0.8266129,0.75074184,0.54843517,23.74672489,"Boone Logan",5525,457429
"Blaine Boyer","NYM",6.2,0.4137931,0.65,0.53389831,0.75,0.8974359,0.84126984,0.50847458,23.73972603,"Blaine Boyer",2237,430641
"Pedro Viola","BAL",3.2,0.36734694,0.58333333,0.4742268,0.61111111,0.89285714,0.7826087,0.49484536,23.6969697,"Pedro Viola",5971,501638
"Tony Sipp","CLE",62.1,0.27510917,0.66003617,0.48565776,0.62698413,0.76438356,0.72912424,0.54698318,23.67867435,"Tony Sipp",8280,448609
"Cesár Ramos","TBR",43.2,0.25352113,0.63636364,0.4379562,0.61111111,0.87142857,0.79333333,0.48175182,23.67012448,"Cesar Ramos",3357,459987
"Chad Qualls","SDP",74.1,0.32206759,0.66077739,0.50140318,0.7037037,0.87165775,0.82089552,0.52946679,23.64838256,"Chad Qualls",2170,430589
"Darren O'Day","TEX",16.2,0.29268293,0.57236842,0.44727273,0.47222222,0.88505747,0.76422764,0.55272727,23.6424581,"Darren O'Day",3321,503285
"Esmerling Vasquez","ARI",30.1,0.26377953,0.65271967,0.45233266,0.76119403,0.87820513,0.84304933,0.48478702,23.56214689,"Esmerling Vasquez",5280,458220
"Matt Lindstrom","COL",54,0.27272727,0.64920273,0.48166877,0.61458333,0.88070175,0.81364829,0.55499368,23.55599214,"Matt Lindstrom",4604,434637
"Jake McGee","TBR",28,0.3030303,0.67576792,0.51145038,0.7,0.84343434,0.80597015,0.55916031,23.53846154,"Jake McGee",7550,459429
"Brian Fuentes","OAK",58.1,0.24651163,0.62573099,0.45281018,0.70754717,0.85669782,0.81967213,0.54400848,23.52089552,"Brian Fuentes",429,150118
"Brandon League","SEA",61.1,0.31328321,0.65863454,0.50501672,0.52,0.8902439,0.78807947,0.55518395,23.51770658,"Brandon League",3731,434181
"Kameron Loe","MIL",72,0.37388193,0.62162162,0.48846154,0.63636364,0.87625418,0.77755906,0.4625,23.51205674,"Kameron Loe",4422,434180
"Jeremy Hellickson","TBR",189,0.27069834,0.65945166,0.46486486,0.65691489,0.83369803,0.78217054,0.49945946,23.5045045,"Jeremy Hellickson",4371,476451
"Daniel Schlereth","DET",49,0.23058252,0.50970874,0.37014563,0.58947368,0.89047619,0.79672131,0.5,23.49661017,"Daniel Schlereth",8739,519259
"David Purcey","- - -",33.2,0.23314607,0.65408805,0.43175074,0.71084337,0.90865385,0.85223368,0.47181009,23.46185567,"David Purcey",8360,453515
"Roberto Hernandez","CLE",188.2,0.29247911,0.62772786,0.46693387,0.67857143,0.88752556,0.82474964,0.52037408,23.43446602,"Roberto Hernandez",3273,433584
"Ryan Franklin","STL",27.2,0.30666667,0.67330677,0.5,0.82608696,0.89349112,0.87394958,0.52731092,23.42715232,"Ryan Franklin",1076,211041
"Jon Lester","BOS",191.2,0.26814268,0.62888601,0.44384858,0.61926606,0.88053553,0.79957356,0.48706625,23.40364827,"Jon Lester",4930,452657
"Horacio Ramirez","LAA",9,0.19672131,0.76056338,0.5,0.66666667,0.96296296,0.90909091,0.53787879,23.3956044,"Horacio Ramirez",110,400141
"Wilfredo Ledezma","TOR",6,0.20481928,0.65217391,0.40789474,0.58823529,0.8,0.74193548,0.45394737,23.35964912,"Wilfredo Ledezma",1669,425656
"Rommie Lewis","TOR",5,0.3,0.66666667,0.48591549,0.66666667,0.91666667,0.84057971,0.50704225,23.32075472,"Rommie Lewis",3588,451650
"Neftalí Feliz","TEX",62.1,0.25049702,0.63205829,0.44961977,0.65873016,0.77809798,0.74630021,0.52186312,23.31664411,"Neftali Feliz",18,491703
"Chien-Ming Wang","WSN",62.1,0.23866348,0.6512605,0.45810056,0.76,0.93225806,0.8902439,0.53184358,23.31301483,"Chien-Ming Wang",2074,425426
"Brandon Lyon","HOU",13.1,0.24305556,0.67910448,0.45323741,0.65714286,0.91208791,0.84126984,0.48201439,23.30927835,"Brandon Lyon",1312,407193
"Ryan Vogelsong","SFG",179.2,0.2803677,0.60732233,0.43655693,0.72131148,0.88534279,0.83032207,0.47770919,23.30916031,"Ryan Vogelsong",1011,285064
"Sergio Mitre","- - -",38.1,0.30604982,0.64084507,0.47433628,0.69767442,0.92307692,0.85074627,0.50265487,23.29411765,"Sergio Mitre",1773,429901
"Greg Reynolds","COL",32,0.23651452,0.64835165,0.45525292,0.80701754,0.93220339,0.9017094,0.5311284,23.2827381,"Greg Reynolds",5712,453353
"Michael Crotta","PIT",10.2,0.24468085,0.57391304,0.42583732,0.47826087,0.87878788,0.7752809,0.55023923,23.27737226,"Michael Crotta",9337,453273
"Jairo Asencio","ATL",10.1,0.35106383,0.73863636,0.53846154,0.51515152,0.90769231,0.7755102,0.48351648,23.2761194,"Jairo Asencio",3332,446003
"Henry Alberto Rodriguez","WSN",65.2,0.28698225,0.60545455,0.42985318,0.46907216,0.82882883,0.69639469,0.44861338,23.26327684,"Henry Alberto Rodriguez",6371,469159
"Craig Stammen","WSN",10.1,0.36666667,0.59322034,0.45637584,0.54545455,0.88571429,0.72058824,0.39597315,23.25233645,"Craig Stammen",7274,489334
"Luis Perez","TOR",65,0.21166307,0.5984252,0.43533698,0.63265306,0.89210526,0.83891213,0.57832423,23.2421875,"Luis Perez",6389,469802
"Hisanori Takahashi","LAA",68,0.28571429,0.59744991,0.44611059,0.61486486,0.84146341,0.7710084,0.51452671,23.21642764,"Hisanori Takahashi",10091,538227
"Huston Street","COL",58.1,0.35280899,0.69067797,0.52671756,0.57324841,0.83435583,0.7494824,0.51472192,23.20255183,"Huston Street",8258,434718
"Edinson Volquez","CIN",108.2,0.29303675,0.60243632,0.43727414,0.54125413,0.85294118,0.74144038,0.46618482,23.1962406,"Edinson Volquez",3990,450172
"Xavier Cedeño","HOU",1.2,0.13333333,0.76190476,0.5,0.5,1,0.94444444,0.58333333,23.16,"Xavier Cedeno",36,458584
"Wesley Wright","HOU",12,0.21428571,0.5875,0.38202247,0.52380952,0.93617021,0.80882353,0.4494382,23.14634146,"Wesley Wright",5960,449079
"Josh Roenicke","COL",16.2,0.26470588,0.62043796,0.44322344,0.61111111,0.85882353,0.78512397,0.5018315,23.12290503,"Josh Roenicke",3241,502158
"Ryan Webb","FLA",50.2,0.31524548,0.61189802,0.45675676,0.66393443,0.91666667,0.82544379,0.47702703,23.12090164,"Ryan Webb",7474,444436
"Michael O'Connor","NYM",6.2,0.27692308,0.60869565,0.41441441,0.66666667,0.85714286,0.7826087,0.41441441,23.11111111,"Michael O'Connor",6457,456585
"Ryan Perry","DET",37,0.28881988,0.61563518,0.44833068,0.65591398,0.89417989,0.81560284,0.48807631,23.10158014,"Ryan Perry",8799,543634
"Michael Kohn","LAA",12.1,0.27118644,0.70731707,0.49377593,0.6875,0.88505747,0.83193277,0.51037344,23.0887574,"Michael Kohn",8505,543409
"A.J. Burnett","NYY",190.1,0.29030374,0.61307902,0.43930818,0.54124748,0.88888889,0.76521117,0.46163522,22.98026906,"A.J. Burnett",512,150359
"Anthony Varvaro","ATL",24,0.29949239,0.60555556,0.44562334,0.62711864,0.82568807,0.75595238,0.47745358,22.97857143,"Anthony Varvaro",2385,460008
"Javy Guerra","LAD",46.2,0.25061425,0.64108911,0.44512947,0.71568627,0.84169884,0.80609418,0.49815043,22.96328671,"Javy Guerra",7407,457915
"Aroldis Chapman","CIN",50,0.28274428,0.61111111,0.43101482,0.5,0.7768595,0.67724868,0.45153934,22.94249201,"Aroldis Chapman",10233,547973
"Octavio Dotel","- - -",54,0.27352941,0.64940239,0.4976247,0.58064516,0.80981595,0.75894988,0.59619952,22.94227504,"Octavio Dotel",555,136734
"Manny Acosta","NYM",47,0.29378531,0.62060302,0.46675532,0.56730769,0.83805668,0.75783476,0.52925532,22.93873518,"Manny Acosta",8725,407924
"CC Sabathia","NYY",237.1,0.33158508,0.61063373,0.47680268,0.56942004,0.8592788,0.76260258,0.52040246,22.92116847,"CC Sabathia",404,282332
"Junichi Tazawa","BOS",3,0.17857143,0.61538462,0.38888889,0.6,0.75,0.71428571,0.48148148,22.85714286,"Junichi Tazawa",4079,547749
"Carlos Villanueva","TOR",107,0.25437573,0.61188811,0.43323615,0.67889908,0.87428571,0.81695828,0.50029155,22.85327511,"Carlos Villanueva",4138,453646
"Jeff Samardzija","CHC",88,0.29498164,0.62790698,0.44717608,0.64315353,0.84027778,0.76968796,0.45714286,22.84564394,"Jeff Samardzija",3254,502188
"Chris Carpenter","CHC",9.2,0.29473684,0.72631579,0.51052632,0.75,0.8115942,0.79381443,0.5,22.84444444,"Chris Carpenter",8556,452764
"Jeff Locke","PIT",16.2,0.16923077,0.57055215,0.39249147,0.81818182,0.86021505,0.85217391,0.55631399,22.83809524,"Jeff Locke",2929,502046
"David Carpenter","HOU",27.2,0.26666667,0.7107438,0.50442478,0.51785714,0.8372093,0.75877193,0.53539823,22.83333333,"David Carpenter",3959,502304
"Nick Masset","CIN",70.1,0.30714286,0.63970588,0.47101449,0.54069767,0.87643678,0.76538462,0.49275362,22.82472826,"Nick Masset",7267,434665
"Javier López","SFG",53,0.32,0.66011236,0.47503201,0.57352941,0.88085106,0.76819407,0.45582586,22.81835206,"Javier Lopez",1663,425657
"Alex White","- - -",51.1,0.27139875,0.69565217,0.46808511,0.60769231,0.91666667,0.82057416,0.46360582,22.81635802,"Alex White",10054,502229
"Jim Hoey","MIN",24.2,0.2760181,0.66949153,0.47921225,0.60655738,0.86075949,0.78995434,0.51641138,22.81045752,"Jim Hoey",6007,460597
"Hiroki Kuroda","LAD",202,0.30139478,0.6618799,0.47500786,0.57746479,0.8816568,0.78160159,0.48160956,22.77566712,"Hiroki Kuroda",3283,493133
"Rafael Soriano","NYY",39.1,0.32919255,0.63719512,0.48461538,0.61320755,0.83732057,0.76190476,0.50461538,22.76651982,"Rafael Soriano",1100,400089
"Brad Peacock","WSN",12,0.26804124,0.60576923,0.44278607,0.84615385,0.93650794,0.91011236,0.51741294,22.74305556,"Brad Peacock",5401,502748
"Josh Lindblom","LAD",29.2,0.23923445,0.67213115,0.47240618,0.7,0.81707317,0.78971963,0.53863135,22.73114754,"Josh Lindblom",7882,458676
"David Hernandez","ARI",69.1,0.32436975,0.63667233,0.47972973,0.60621762,0.856,0.77112676,0.49746622,22.72716489,"David Hernandez",4259,456696
"Jesse Crain","CHW",65.1,0.28472222,0.65504587,0.4647636,0.53658537,0.77871148,0.7024952,0.48617306,22.72379778,"Jesse Crain",4817,430884
"Dustin McGowan","TOR",21,0.23902439,0.63157895,0.41755319,0.57142857,0.88888889,0.78980892,0.45478723,22.70967742,"Dustin McGowan",8600,430661
"Greg Holland","KCR",60,0.36225597,0.58438819,0.47486631,0.38323353,0.80144404,0.64414414,0.50695187,22.70895522,"Greg Holland",7196,518813
"Andy Oliver","DET",9.2,0.19148936,0.50526316,0.34920635,0.77777778,0.89583333,0.86363636,0.5026455,22.7080292,"Andy Oliver",10257,501989
"Tim Dillard","MIL",28.2,0.359375,0.62631579,0.47309417,0.55434783,0.83193277,0.71090047,0.42600897,22.69966997,"Tim Dillard",5518,457422
"Jason Marquis","- - -",132,0.28783902,0.62610619,0.43722521,0.72644377,0.9204947,0.84916201,0.44162189,22.69322152,"Jason Marquis",105,150302
"Ricky Nolasco","FLA",206,0.36081794,0.61403509,0.49068123,0.66361974,0.90102041,0.81597904,0.51285347,22.6539712,"Ricky Nolasco",3830,445060
"Miguel Batista","- - -",60,0.24335378,0.59322034,0.41519251,0.71428571,0.91785714,0.85714286,0.49115505,22.65163297,"Miguel Batista",46,110683
"Daniel Moskos","PIT",24.1,0.26519337,0.71875,0.49865952,0.5625,0.89130435,0.80645161,0.51474531,22.64864865,"Daniel Moskos",2858,446290
"Justin De Fratus","PHI",4,0.26666667,0.58333333,0.40740741,0.625,0.85714286,0.77272727,0.44444444,22.64705882,"Justin De Fratus",4955,518603
"Brian Tallet","- - -",13.1,0.24503311,0.67391304,0.44982699,0.7027027,0.88172043,0.83076923,0.47750865,22.6424581,"Brian Tallet",1646,425226
"Jason Isringhausen","NYM",46.2,0.27980535,0.60050251,0.43757726,0.71304348,0.86610879,0.81638418,0.49196539,22.59400998,"Jason Isringhausen",1158,116414
"Josh Stinson","NYM",13,0.192,0.6036036,0.38559322,0.79166667,0.89552239,0.86813187,0.47033898,22.58823529,"Josh Stinson",3219,502139
"Waldis Joaquin","SFG",6.1,0.14285714,0.66101695,0.44554455,0.33333333,0.8974359,0.82222222,0.58415842,22.58333333,"Waldis Joaquin",6580,471183
"Kevin Correia","PIT",154,0.25732032,0.65469388,0.46428571,0.74482759,0.92269327,0.87545788,0.52083333,22.57647059,"Kevin Correia",1767,429781
"Carlos Fisher","CIN",24,0.26865672,0.64705882,0.45925926,0.68518519,0.90151515,0.83870968,0.5037037,22.55985915,"Carlos Fisher",9832,457567
"Brad Thomas","DET",11,0.16161616,0.60714286,0.39810427,0.4375,0.89705882,0.80952381,0.53080569,22.53284672,"Brad Thomas",757,346801
"Ramon E Ramirez","SFG",68.2,0.33606557,0.72222222,0.50729927,0.52682927,0.81481481,0.70863309,0.44343066,22.52021563,"Ramon E Ramirez",7986,430673
"Bobby Parnell","NYM",59.1,0.27659574,0.62611807,0.45817844,0.57342657,0.86285714,0.77890467,0.51951673,22.51612903,"Bobby Parnell",9926,458730
