Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Derek Lowe","ATL",187,,,-1.2886648446741238,,,-0.5685240847808761,0.6899330286945038,,,,-0.4018424725045963,,,"Derek Lowe",199,117955
"Darren Oliver","TEX",51,0.9108785180484547,,,,,0.7747091702966882,0.1560058355331421,,,,2.4257612228393555,,,"Darren Oliver",206,119984
"Mark Buehrle","CHW",205.1,-0.6076939081860554,,0.706105977615912,,,-0.37019496443886424,,-0.034374406011842135,,,1.1295862026042767,,,"Mark Buehrle",225,279824
"Jon Garland","LAD",54,0.8493855682729978,,,,,-0.7963561883536718,-0.19904300570487976,-1.3625623091407444,,,1.2631589511655412,,,"Jon Garland",232,279782
"Daniel McCutchen","PIT",84.2,0.5315768091302169,,,,,-0.5627179847044104,0.1293163178330761,-5.500428676605225,,,1.2064604111659674,,,"Daniel McCutchen",263,445216
"Juan Cruz","TBR",48.2,-1.2203571943431373,,1.6211391391610743,,,,2.1161468549706473,,,,3.073805809020996,,,"Juan Cruz",273,407297
"Kyle Farnsworth","TBR",57.2,-0.1274445835424929,,1.1549700189519811,,,0.24624195605813465,2.816314697265625,,,,-3.9545319974422455,,,"Kyle Farnsworth",278,150035
"Will Ohman","CHW",53.1,-0.7361089156952915,,,,,1.2019399094255003,-0.3458323103658269,4.640727490186691,,,-1.6316442439953487,,,"Will Ohman",296,349193
"Kerry Wood","CHC",51,0.6297834335811554,,,0.877753272652626,,,-0.445306788450517,-1.8667916260143316,,,,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",145.2,0.24409515295931047,,-1.3532925219762892,-1.2113221993683077,,-0.27389398343126536,1.7380392763036243,-6.085912680920259,,,,,,"Carlos Zambrano",305,407296
"Kanekoa Texeira","KCR",6.1,-2.4540134838649204,,,,,-0.3827367635334239,-2.5196181876318797,,,,-2.719299920967647,,,"Kanekoa Texeira",334,444427
"Blake Beavan","SEA",97,1.084809993143491,,0.11054594069719315,,,-1.7153156817483761,-1.344224714463757,-0.74898011462633,,,-2.150397300720215,,,"Blake Beavan",338,518444
"Danys Baez","PHI",36,-5.473744146751635,,,,,-0.44911569008087077,,0.018407574029472785,,,,,,"Danys Baez",367,276056
"Bartolo Colon","NYY",164.1,0.3120866391994778,,,,,0.590529681946994,-2.7177583426237106,,,,-3.7940663383120583,,,"Bartolo Colon",375,112526
"CC Sabathia","NYY",237.1,0.32164292945494516,,,,,0.2159630817482899,1.286995155731108,,,,0.5568214790108278,,,"CC Sabathia",404,282332
"Jake Westbrook","STL",183.1,-0.5927570080489255,,-1.1767519126504156,0.12177902866493572,,-0.5218243974910733,1.7830000367275505,-2.572542450964671,,,1.1869011205785416,,,"Jake Westbrook",412,150414
"Brian Fuentes","OAK",58.1,,,,,,1.538019392815805,-1.5906547124569232,,,,-2.832891761912087,,,"Brian Fuentes",429,150118
"Dennys Reyes","BOS",1.2,,,,,,-2.3132595323747207,-3.8731563836336136,,,,-7.036218047142029,,,"Dennys Reyes",444,121096
"Fernando Rodney","LAA",32,-0.044997728296688626,,,,,-0.9787382590897092,0.7993070518269259,,,,1.6991449307791795,,,"Fernando Rodney",494,407845
"Josh Beckett","BOS",193,1.0887662467531598,,1.4023800541583757,,,0.37391989811424636,,0.500948590586385,,,1.5044490226001694,,,"Josh Beckett",510,277417
"A.J. Burnett","NYY",190.1,-1.7861287517053164,,,,,-1.9114603422567453,,,1.002921451031596,,-0.2796757772478754,,,"A.J. Burnett",512,150359
"Ryan Dempster","CHC",202.1,-1.0392215111062615,,-0.46721907762380743,1.28919314284351,,-1.1987826270514754,0.025359188183360727,,,,,,,"Ryan Dempster",517,133225
"Jason Grilli","PIT",32.2,0.9246557145505337,,,,,-5.381513160207997,1.7418086528778076,,,,10.614268481731415,,,"Jason Grilli",521,276351
"Brad Penny","DET",181.2,-1.5902522006465813,,-1.9989684224128723,-0.7906447383677325,,0.5687377754544625,,-2.0232471993299037,,,0,,,"Brad Penny",535,207267
"Octavio Dotel","- - -",54,1.3089651048321096,,0.5910162196491228,,,,3.8967310896386267,-0.372941792011261,,,,,,"Octavio Dotel",555,136734
"Brad Lidge","PHI",19.1,-0.37129524756561627,,,,,-7.032650709152222,1.3696763475062483,,,,,,,"Brad Lidge",563,400058
"Scott Linebrink","ATL",54.1,0.3760287908994906,,1.1685624267115737,,-4.295532123462574,1.138926652761606,-2.4147563806459225,,,,,,,"Scott Linebrink",564,276530
"Roy Oswalt","PHI",139,0.29816466856767787,,-0.05131347601070155,,,2.4052110965039852,-0.9718540310859679,-1.7686833309221872,,2.411142885684967,-1.2086198104554742,,,"Roy Oswalt",571,400061
"Jeremy Affeldt","SFG",61.2,2.4995276663038464,,,,,0.7104713935405016,,-1.0184336453676224,,,1.4792239272987449,,,"Jeremy Affeldt",583,346793
"Jeremy Horst","CIN",15.1,0.5331667795987196,,,,,1.7823680027111155,-1.333124709851814,,,,-4.917625683109935,,,"Jeremy Horst",596,456662
"Mike MacDougal","LAD",57,-1.8601441755890846,,,,,0.7290787252199229,-0.3114774155972609,-3.4282512962818146,,,,,,"Mike MacDougal",612,213680
"Nelson Figueroa","HOU",29,-2.886509847256445,,,-1.7163594719022512,,,-0.16573819578910362,-2.6679285367329917,,,,,,"Nelson Figueroa",683,150153
"Jamey Wright","SEA",68.1,-6.8143227521110985,,2.2461358936990443,,,-0.9304743831597486,-0.92322198634452,1.6019312162247914,,,,,,"Jamey Wright",715,124604
"Grant Balfour","OAK",62,1.3665966667864828,,13.970571094089085,,,-3.499967543805232,0.734010391686795,2.102202977707137,,,,,,"Grant Balfour",718,346797
"LaTroy Hawkins","MIL",48.1,1.5304781800957135,,,,,-7.604842782020568,1.3070776695158424,-3.3530268980109175,,,-19.87325350443522,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","STL",188.1,-3.4746356308460236,,,,,0.3286734665974532,0.8451553045120914,0.3979064758468724,,,1.949660866348832,,,"Kyle Lohse",739,346798
"J.C. Romero","- - -",24.2,6.626422296870839,,,,,-0.47260196183499914,-1.573287459868419,,,,-3.639594039746693,,,"J.C. Romero",754,240694
"Brad Thomas","DET",11,-2.405029535293579,,,,,0.7721450897531772,-72.34728336334229,-3.1731586986117897,,,-4.518781815256391,,,"Brad Thomas",757,346801
"Bruce Chen","KCR",155,-1.2849378978273995,,,,,-0.6391610048450095,1.1687877867244476,-0.3421070246860899,,0.2305007643169827,-0.03172013438442378,,,"Bruce Chen",769,136600
"Scott Downs","LAA",53.2,,,,,,1.63686514672338,,1.0101524988810222,,,-0.5023174919188023,,,"Scott Downs",773,275933
"Carl Pavano","MIN",222,-0.7798674834926197,,,-1.0339452670170712,,-1.3463139815815235,-0.1081661530295197,,,,1.307641782543876,,,"Carl Pavano",790,134321
"Javier Vazquez","FLA",192.2,0.666029755498322,,,,,-1.2035296513484073,0.20171906299517986,1.8824060582904565,,,-0.8148002282284094,,,"Javier Vazquez",801,134320
"Randy Choate","FLA",24.2,2.7344459295272827,,,,,1.7815982014679714,0.9801490634095436,,,,,,,"Randy Choate",813,329092
"Ted Lilly","LAD",192.2,0.6387839077663586,,,,,-0.136498685627547,0.07373446586148051,-1.0633433650353712,,,0.4072658262535747,,,"Ted Lilly",833,150404
"Mariano Rivera","NYY",61.1,2.711319235654978,,1.60599148273468,,,,,,,,,,,"Mariano Rivera",844,121250
"Sam Demel","ARI",25.2,-1.3241875279057134,,1.7667440176010134,,,-3.8244406382242837,1.5726949391740093,,,,-1.3507188721136614,,,"Sam Demel",868,451585
"Scott Maine","CHC",7,-6.056780219078064,,-4.6472713351249695,,,-8.137974223575076,9.409231940905254,1.2331860760847726,,,-1.1709379653135934,,,"Scott Maine",885,453186
"Alan Johnson","COL",4,1.1277111247181892,,,,,,-4.686326593966098,4.0502677361170445,,,-0.2331123532106479,,,"Alan Johnson",917,489567
"Tim Hudson","ATL",215,0.24177717022686843,,1.4531372924265349,-0.18724460350839717,,0.8348651971862214,,1.2011435860437705,,,,,,"Tim Hudson",921,218596
"Bryan Augenstein","STL",5.2,,,,,,-3.6319653193155923,,-2.4127988588242304,,,-4.22133207321167,,,"Bryan Augenstein",936,446248
"Barry Zito","SFG",53.2,-1.254572879233861,,-2.315300058674168,,,-2.626980454833419,,0.15881478469422522,,,3.3150417999651447,,,"Barry Zito",944,217096
"Brett Myers","HOU",216,-0.6405203808382682,,-0.4205075522454886,,,-2.6766303941315295,0.9626113337010591,1.244653539963994,,,-2.1895300002734355,,,"Brett Myers",962,408206
"Vicente Padilla","LAD",8.2,-0.2583583852030196,,,4.094248265028,,1.823931694030762,-4.70349391301473,-1.9783889705484563,,-3.8731563836336136,5.336589366197586,,,"Vicente Padilla",964,218894
"Randy Wolf","MIL",212.1,0.5925634481611043,,-3.0688037533731856,,,0.5518066978965943,-0.0011629611253738403,0.27571672871826947,,4.693138599395752,-1.0873500285881292,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",199,-1.419785977265993,,-5.841242012224699,,,-1.4009026970954126,1.7308621397402832,-0.9549198807149695,,,-1.8270258513436295,,,"Bronson Arroyo",978,276520
"Joe Beimel","PIT",25.1,-2.8563504995301714,,,,,-1.5895218462557406,0.2148200422525406,,,,-0.9939775384705642,,,"Joe Beimel",979,346847
"Aaron Thompson","PIT",7.2,-7.399534122853339,,,,,-3.2789967540237637,2.1669990593387234,,,,3.003042297703879,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",179.2,0.8873281192391079,,,,,1.5436465141332545,-1.7712918482300393,0.7297269105911255,,,0.01300872425308497,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","CHW",111.2,1.4521673009112164,,-0.8975033208520876,,,-1.3323300079102034,0.3240696582081479,-1.0955408786062721,,,0.6982995742975279,,,"Jake Peavy",1051,408241
"Brett Tomko","TEX",17.2,-1.086774413571036,,,,,1.860087737441063,0.17587127945115488,4.425515146816478,,,-8.468731425025245,,,"Brett Tomko",1056,123387
"Ryan Tucker","TEX",5,-5.743205756471868,,,12.03199028968811,,5.551704076620249,0.7261386141180992,,,,0.8450087159872055,,,"Ryan Tucker",1062,457761
"Freddy Garcia","NYY",146.2,-0.8416031581768091,,,0.17983258160961768,,-1.1917542270837165,0.3230268527802668,0.30333999066780776,,,-0.13320346921682358,,,"Freddy Garcia",1077,150119
"Joel Pineiro","LAA",145.2,-3.9370961487293243,,,,,-0.7761950973126528,0.46630923194114604,-0.1268749080953144,,,-0.6643141858106436,,,"Joel Pineiro",1094,334492
"Arthur Rhodes","- - -",33,-0.31248346714210007,,-3.8731563836336136,,,,-0.7194344144668022,,,,-9.075882136821747,,,"Arthur Rhodes",1097,121125
"Rafael Soriano","NYY",39.1,0.9243313147097217,,-1.9021769003434614,,,-0.34399762128790223,1.4895009059532016,,,,,,,"Rafael Soriano",1100,400089
"Livan Hernandez","WSN",175.1,-0.7143827427424128,,,,,-1.11326613052319,-0.20216696801364176,2.17732834815979,,,-0.42741522478417876,,,"Livan Hernandez",1116,115817
"Marco Estrada","MIL",92.2,1.2228634949988555,,-1.6861049192292348,,,-5.0988830626010895,,-0.7788827498665168,,,-0.8096063822771596,,,"Marco Estrada",1118,462136
"Joe Nathan","MIN",44.2,-0.821395218372345,,-8.71320590376854,,,-3.9323357741038003,2.424054282052176,0.9513826668262482,,,-2.5473440235311338,,,"Joe Nathan",1122,150274
"Jerome Williams","LAA",44,-3.507286944875011,,0.5483539737000758,,,-0.5643606309574174,-6.884216703474522,-6.7712999525524316,,,4.4253315852612864,,,"Jerome Williams",1137,425532
"Tommy Hunter","- - -",84.2,-2.159334837600885,,1.9138281192216606,,,-0.02629720158391185,,0.7611183796164601,,,-4.034611177218111,,,"Tommy Hunter",1157,488984
"Jason Isringhausen","NYM",46.2,0.7299437140026231,,1.444484033281841,,,-3.2735162032277962,,-0.06416053934530778,,,-9.738920629024506,,,"Jason Isringhausen",1158,116414
"Francisco Cordero","CIN",69.2,-0.5929202878558165,,,,,,2.6341667771339417,1.5278249416711196,,,2.0034153536973496,,,"Francisco Cordero",1243,150188
"Doug Davis","CHC",45.2,-1.144094039232303,,-0.3311430342946341,,,0.8708498017354445,-2.986007183790207,-1.3918230027863474,,,-1.7315936320036358,,,"Doug Davis",1244,150277
"Colby Lewis","TEX",200.1,0.1669294942389031,,-1.5707198530435562,,,-0.0597966778458971,0.007850365187373198,-1.123075092329961,,,-0.6913144537743101,,,"Colby Lewis",1259,407890
"Chris Carpenter","STL",237.1,0.7155898385796665,,1.5565647434543919,,,0.057479058474278234,,-0.05885721802222256,,,0.45166636805936516,,,"Chris Carpenter",1292,112020
"Roy Halladay","PHI",233.2,,,1.0893516709639952,-6.324610114097595,,0.21062935552289408,,2.385075128870482,,,2.0146233947188765,,,"Roy Halladay",1303,136880
"Brandon Lyon","HOU",13.1,-8.636910206562764,,-4.437350591023763,,,6.4200758934021,,3.623744079044887,,,-0.702088475227356,,,"Brandon Lyon",1312,407193
"Pedro Beato","NYM",67,-0.16473640330184308,,,,,-1.2873569694725242,1.2385218484061105,-3.8731563836336136,0.6695474493560067,,2.4851923293255744,,,"Pedro Beato",1330,474039
"Blake Wood","KCR",69.2,-0.7733403743801022,,,,,0.5958651051376805,0.9346130969971025,,,,0.44051557779312134,,,"Blake Wood",1345,502028
"Nick Hagadone","CLE",11,2.4850069660029996,,-49.433475732803345,,,6.056094765663147,1.5636474921785553,,,,1.3365663588047028,,,"Nick Hagadone",1351,444935
"Andrew Bailey","OAK",41.2,1.108642168871061,,-0.527737942417111,,,,,1.8848445526389188,,,-11.118485927581787,,,"Andrew Bailey",1368,457732
"Charlie Furbush","- - -",85.1,-1.604225908275657,,,,,0.5435308922202357,-3.1068224480698228,-0.035585246612908135,,,0.7219510277112325,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","DET",61,1.4340637348316334,,,,,5.002910296122233,3.318404388427734,-2.6308152824640274,,,-0.3982448305920503,,,"Joaquin Benoit",1437,276542
"Chad Durbin","CLE",68.1,-0.4886439568559889,,-0.9509595896210696,,,-1.4122771906153775,,-1.8625915050506592,,,-4.0451281141526625,,,"Chad Durbin",1442,239795
"Aaron Harang","SDP",170.2,0.48676137979320017,,,,,-1.0585234912856911,0.3477194645741322,1.1137295878210733,,,-2.2951590863964224,,,"Aaron Harang",1451,421685
"Guillermo Mota","SFG",80.1,-2.7219280411925495,,,,,0.9251562659843184,-0.033442399943598544,,,,-0.343478022769279,,,"Guillermo Mota",1467,150407
"Jon Rauch","TOR",52,-1.1833237645886259,,-0.5368844668070475,,,-6.324610114097595,0.80255833240824,-0.1882612705230713,,,0.5734396929090674,,,"Jon Rauch",1475,400010
"Felix Doubront","BOS",10.1,-3.858086797926161,,-15.449091792106628,,,3.3378163973490396,,-2.7203632252556935,,,4.888316243886948,,,"Felix Doubront",1478,467094
"John Lackey","BOS",160,-1.4655605005246346,,0.8604614116527416,,,-1.786775955787072,0.3087194015582403,-1.7036762360339512,,,-2.6989213737523614,,,"John Lackey",1507,407793
"Sandy Rosario","FLA",3.2,-0.14219644169012707,,,,,,-14.110280407799614,,,,5.845550554139273,,,"Sandy Rosario",1525,466459
"Michael Cuddyer","MIN",1,-12.139034271240234,,-2.0345060775677366,,,,-3.8731563836336136,,,,-0.877671812971433,,,"Michael Cuddyer",1534,150212
"Aaron Cook","COL",97,-2.418298259950601,,,,,-1.2858613726956647,-2.1212611228797087,0.3253275425589863,,,,,,"Aaron Cook",1571,346871
"Mark Hendrickson","BAL",11,-2.4664700031280518,,4.138865768909454,,,-2.533695653632835,,1.2228286266326904,,,1.108143192071181,,,"Mark Hendrickson",1574,424805
"Cliff Lee","PHI",232.2,1.2806540328639033,,0.07219548013751874,,,1.958291973182541,1.4311586320400238,1.7481187271745235,,,0.9639581044514974,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","- - -",71.2,-0.46648689548072914,,,,,0.3326299143772499,,0.10679441153026017,,,2.9283992705806607,,,"Francisco Rodriguez",1642,408061
"Brian Tallet","- - -",13.1,-7.352277884880702,,,,,-1.7990317675146725,-3.6636176877296887,0.3773234966324597,,,-7.521835445529884,,,"Brian Tallet",1646,425226
"Luis Ayala","NYY",56,-0.6398454366945753,,,,,-0.6797135952147336,2.3422917403743764,1.1456409469246864,,,3.0576434789919387,,,"Luis Ayala",1650,425646
"Jose Contreras","PHI",14,0.23301776419294642,,,-1.3423400896566886,,1.9751257948823029,-0.5797002418541614,,,,,,,"Jose Contreras",1660,425747
"Javier López","SFG",53,-3.8731563836336136,,,,,0.18387017851201898,3.9240254805638237,3.330254554748535,,,-4.588767976471872,,,"Javier Lopez",1663,425657
"D.J. Carrasco","NYM",49.1,-0.45395714696496725,,-1.8970226973630069,,,0.3921669425693809,-1.1159050829556525,-2.2656127614410297,,,-0.745385971508528,,,"D.J. Carrasco",1666,425647
"Wilfredo Ledezma","TOR",6,-4.314659650509174,,,,,5.292120203375816,-7.091599389126427,3.8123746713002524,,,-3.0397921800613403,,,"Wilfredo Ledezma",1669,425656
"Trever Miller","- - -",21.1,-0.444021766835993,,,,,0.07947070011194202,-2.979465032165701,,,,1.1408226357565987,,,"Trever Miller",1672,119125
"Chris Capuano","NYM",186,1.8093901872634888,,4.679051567526424,,,-0.38001637160778046,-1.3516920422195295,,,,-0.23151652518577856,,,"Chris Capuano",1701,425626
"Dontrelle Willis","CIN",75.2,0.27547453969253777,,,,,-0.19335239935832418,-1.353882648506943,0.8537578362005728,,,-1.0159916463105574,,,"Dontrelle Willis",1703,425883
"Jose Valverde","DET",72.1,1.535505618689195,,,-1.5294913450876872,,3.5924563220902983,,,,,,,,"Jose Valverde",1726,407878
"Edgar Gonzalez","COL",2,,,3.3834636211395264,,,3.9487862586975098,-24.606192111968994,,,,-14.074997107187906,,,"Edgar Gonzalez",1727,429440
"Aaron Heilman","ARI",35.1,,,,,,-1.0613075629410336,-5.482684179793957,-5.086263656616211,,,-0.2860273633684431,,,"Aaron Heilman",1751,408310
"Dan Haren","LAA",238.1,-0.9984712393796421,,1.5893993596889915,0.590250529425345,,1.7475929594876471,,,1.6156918966948097,,,,,"Dan Haren",1757,429717
"Kevin Correia","PIT",154,-0.5467346917773372,,-3.115324857758313,,,1.8494653557722662,0.017190448610887876,-2.0231447286076016,,,-0.9373950480949134,,,"Kevin Correia",1767,429781
"Rich Harden","OAK",82.2,-0.5522924504241769,,,,,-13.721836606661478,-0.5611248876947506,,,,-5.499071677525838,,,"Rich Harden",1772,425848
"Sergio Mitre","- - -",38.1,2.589768661211615,,,,,0.1726397881492639,-5.592069973548253,-2.7681096885981185,,,-0.9726236661275228,,,"Sergio Mitre",1773,429901
"Chad Gaudin","WSN",8.1,-3.199088907687463,,,,,-5.624170194972645,1.7022584165845598,,,,-2.1505440274874372,,,"Chad Gaudin",1783,429985
"Kevin Gregg","BAL",59.2,-0.4363224455846298,,-1.2612791763101534,-0.029144907392651204,,-0.8318940177559853,-10.157403349876404,0.5649999067357285,,,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","- - -",53.1,-0.6728771951172379,,,,,-4.321314990520477,0.9616872168475796,,,,1.0700611131531852,,,"Michael Gonzalez",1794,283166
"J.J. Putz","ARI",58,2.1341873470105623,,13.651086091995241,1.0221631945790473,,0.012501508253326743,0.28776176177061996,,,,,,,"J.J. Putz",1795,407816
"Matt Belisle","COL",72,-0.1189545989845307,,-11.062148639133998,,,0.30641519361072117,2.81106251389233,-1.6197600996637918,,,1.8882445313713767,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",199.2,0.12165451614305502,,,,,-0.6947378317515056,0.19501507449842773,-0.0679203222707375,,,-1.936556181333361,,,"Edwin Jackson",1841,429719
"John Grabow","CHC",62.1,-3.3080196380615234,,,,,,0.7377522211548284,,,,-0.6815687182865341,,,"John Grabow",1848,346848
"Ryan Madson","PHI",60.2,-0.27116882975084067,,-0.5802191952441601,,,9.103846549987793,-3.1900234520435333,,,,4.637809193462407,,,"Ryan Madson",1852,425492
"Shawn Camp","TOR",66.1,-0.6694963201880455,,,,,-0.9054522360524824,0.5793692469596863,,,,-0.465163901135638,,,"Shawn Camp",1855,425861
"Michael Wuertz","OAK",33.2,-1.233855676857424,,,,,,-1.0132356527003836,,,,-1.101538132537495,,,"Michael Wuertz",1856,430900
"Wilson Valdez","PHI",1,0.7317164912819862,,,,,,,-33.4025502204895,,,10.628641503197807,,,"Wilson Valdez",1863,407832
"Darnell McDonald","BOS",1,-0.7619330038626988,,-5.255735837496244,,,,,,,,0.1536086667329073,,,"Darnell McDonald",1867,150021
"Sean Burnett","WSN",56.2,-1.16526260972023,,,,,-0.08242988905914665,-0.0685492924281529,,,,2.4635841520570168,,,"Sean Burnett",1886,430634
"Matt Moore","TBR",9.1,-0.057173634434605505,,,,,2.9251819849014282,,,0.7004714260498683,,2.7140527342756586,,,"Matt Moore",1890,519043
"Jason Frasor","- - -",60,0.2844188202132461,,,,,0.08438684046268463,-1.3174159186226981,,,,-1.6291762025732743,,,"Jason Frasor",1906,430630
"Scott Proctor","- - -",40.1,-1.595618146838564,,,,,-2.1686950012257222,-3.647814033934789,-0.8679498492935558,,,,,,"Scott Proctor",1911,429984
"Matt Thornton","CHW",59.2,0.7517887952741883,,-2.2048607284640087,,,2.6612892746925354,-2.0168121655782065,,,,,,,"Matt Thornton",1918,407819
"Brian Bruney","CHW",19.2,-1.6230873365843426,,,,,-36.662757396698,-0.9111026922861735,,,,-1.0611312544864158,,,"Brian Bruney",1929,430663
"Frank Francisco","TOR",50.2,0.26833164734348286,,,0.2366557197515355,,-2.5994781653086343,0.11054594069719315,-0.7829157466238196,,,,,,"Frank Francisco",1933,407911
"Mike Adams","- - -",73.2,1.6623064394920104,,,,,0.4965069769608854,2.3430110535417605,5.269796179051984,,,-7.021767646074295,,,"Mike Adams",1937,430606
"Justin Germano","CLE",12.2,-1.1734204856972945,,,,,-1.603755872111675,16.858649253845215,-4.794612899422646,,,2.98460703343153,,,"Justin Germano",1938,430683
"Zack Greinke","MIL",171.2,-0.39320110027048266,,1.0802245565823145,,,-0.6596314112345377,1.8159443878930464,-0.8848039409782312,,5.4898781435830255,0.6075643033397441,,,"Zack Greinke",1943,425844
"Raul Valdes","- - -",12,3.7733275224180782,,,,,-0.1797678808753307,,-1.5676554172269759,,,-15.085149928927422,,,"Raul Valdes",1953,447744
"Justin Berg","CHC",12,,,,,,-0.5372700659004417,1.0407747030258179,0.6496896346410115,,,,,,"Justin Berg",1973,448753
"Josh Judy","CLE",14,-4.876078703464605,,,,,,2.12849968611592,,,,,,,"Josh Judy",1975,518865
"Cory Luebke","SDP",139.2,1.4894374773153403,,,,,-0.12686829309205752,1.3362848849007578,-1.432059792911305,,,-1.9971638917922974,,,"Cory Luebke",1984,458537
"Iván Nova","NYY",165.1,-0.1913544283928098,,,,,1.2586008922188683,0.39517828675567124,-0.3781696012233808,,,-0.7270908683811853,,,"Ivan Nova",1994,467100
"Tim Byrdak","NYM",37.2,1.9599660084797785,,,,,-1.6019493830008584,0.18170451361035544,,,,-3.1917897860209146,,,"Tim Byrdak",1995,136263
"Buddy Carlyle","NYY",7.2,-2.6442776785956488,,,,,2.574015988243951,-0.04424801532258379,,,,7.439091205596923,,,"Buddy Carlyle",2010,234194
"Clayton Kershaw","LAD",233.1,0.9597361325689008,,,,,,2.6702998070743496,0.7044089877087137,,,2.3704771200815835,,,"Clayton Kershaw",2036,477132
"Justin Masterson","CLE",216,0.059956820015591175,,,,,0.46983869179435395,1.2110249749545392,,,,1.5907078981399536,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",59,-1.1112399631076388,,,4.1075135695446825,,,1.3384131654616325,-1.0630779039292109,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","LAD",66.1,-0.7810326062293149,,2.201294151806084,,,0.41066016593988797,,3.0527260568406844,,,-6.146252155303955,,,"Matt Guerrier",2061,407825
"Jose Veras","PIT",71,,,,-0.8481460024220075,,-0.5744341214497883,4.094248265028,2.0517733471452697,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","BAL",208,-0.32062836848069565,,0.12231770281990369,,,-0.10889648269444474,0.022949584268240463,-0.8499102803845755,,,-0.9566460830577905,,,"Jeremy Guthrie",2072,425386
"Chien-Ming Wang","WSN",62.1,6.168231699201796,,,-0.78880425359382,,0.18878786708600223,-1.695256663444347,-2.7871531352662204,,,,,,"Chien-Ming Wang",2074,425426
"Willie Eyre","BAL",18.1,-1.768300730154055,,1.6528900374065747,,,-1.6029957681894302,5.71108018198321,0.6726811037344091,,,19.60313767194748,,,"Willie Eyre",2078,425466
