Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Chance Ruffin","- - -",0.2978723404255319,0.615384615,0.16,0.32,0.52,0.115384615,0.153846153,3,1.528301694292179,146,203,349,0.43137255,0.31372549,0.25490196,0.11764706,0.49019608,0.39215686,"Chance Ruffin",11745,592704
"Zach Putnam","CLE",0.4090909090909091,1.166666666,0.434782608,0.304347826,0.260869565,0.166666666,0.166666666,11,13.500007607724402,36,78,114,0.43478261,0.39130435,0.17391304,0.17391304,0.43478261,0.39130435,"Zach Putnam",9080,474029
"Juan Gutierrez","ARI",0.35185185185185186,1.444444444,0.228070175,0.45614035,0.315789473,0,0.166666666,10,4.909091249576308,132,207,339,0.40350877,0.40350877,0.19298246,0.12280702,0.49122807,0.38596491,"Juan Gutierrez",3265,434641
"Bryan Augenstein","STL",0.5,0.7,0.15,0.35,0.5,0,0.1,0,0,44,69,113,0.38095238,0.38095238,0.23809524,0.23809524,0.38095238,0.38095238,"Bryan Augenstein",936,446248
"Josh Judy","CLE",0.3181818181818182,0.333333333,0.217391304,0.195652173,0.586956521,0.074074074,0.148148148,9,5.785713497473377,99,156,255,0.39583333,0.375,0.22916667,0.1875,0.4375,0.375,"Josh Judy",1975,518865
"Juan Pablo Perez","PHI",0.125,0.75,0.125,0.375,0.5,0,0,1,1.8000006866457698,37,47,84,0.5,0.125,0.375,0.125,0.5,0.375,"Juan Pablo Perez",2557,448722
"Junichi Tazawa","BOS",0.2857142857142857,0.142857142,0,0.125,0.875,0,0.142857142,1,2.9999971389797793,22,32,54,0,0.625,0.375,0.125,0.5,0.375,"Junichi Tazawa",4079,547749
"Brandon Dickson","STL",0.3181818181818182,2.142857142,0.083333333,0.625,0.291666666,0.142857142,0.285714285,13,14.040005757524945,50,74,124,0.58333333,0.20833333,0.20833333,0.16666667,0.45833333,0.375,"Brandon Dickson",6979,505447
"Danny Farquhar","TOR",0.5,1,0.5,0.25,0.25,0,0,1,4.500002413989408,15,28,43,0.375,0.375,0.25,0.5,0.125,0.375,"Danny Farquhar",8501,543144
"Matt Maloney","CIN",0.4084507042253521,0.903225806,0.233766233,0.363636363,0.402597402,0.161290322,0.225806451,6,2.8928566502065913,128,234,362,0.41025641,0.34615385,0.24358974,0.23076923,0.3974359,0.37179487,"Matt Maloney",9920,476011
"J.P. Howell","TBR",0.28735632183908044,1.846153846,0.186813186,0.527472527,0.285714285,0.076923076,0.192307692,17,4.989133641266675,215,323,538,0.56521739,0.25,0.18478261,0.13043478,0.5,0.36956522,"J.P. Howell",8245,434442
"Atahualpa Severino","WSN",0.4,1,0.2,0.4,0.4,0.25,0.25,5,9.642852544786738,25,62,87,0.18181818,0.63636364,0.18181818,0.27272727,0.36363636,0.36363636,"Atahualpa Severino",5332,463037
"Adam Wilk","DET",0.2682926829268293,0.6,0.272727272,0.272727272,0.454545454,0.05,0.15,10,6.749996781350717,88,155,243,0.45454545,0.34090909,0.20454545,0.11363636,0.52272727,0.36363636,"Adam Wilk",8421,573244
"Bruce Billings","- - -",0.5,1.222222222,0.2,0.44,0.36,0,0.111111111,7,9,63,90,153,0.24,0.32,0.44,0.16,0.48,0.36,"Bruce Billings",3044,501852
"Dallas Braden","OAK",0.3137254901960784,0.869565217,0.188679245,0.37735849,0.433962264,0.260869565,0.086956521,6,3,81,170,251,0.45283019,0.37735849,0.16981132,0.20754717,0.43396226,0.35849057,"Dallas Braden",8099,460284
"Barry Enright","ARI",0.30708661417322836,0.862068965,0.187969924,0.375939849,0.436090225,0.068965517,0.189655172,26,6.21238854165021,240,401,641,0.42753623,0.36956522,0.20289855,0.15217391,0.49275362,0.35507246,"Barry Enright",2412,446264
"Brian Tallet","- - -",0.36,1.086956521,0.094339622,0.471698113,0.433962264,0.086956521,0.173913043,5,3.375002984798359,123,176,299,0.46296296,0.25925926,0.27777778,0.16666667,0.48148148,0.35185185,"Brian Tallet",1646,425226
"Jim Miller","COL",0.15,0.5,0.210526315,0.263157894,0.526315789,0,0,2,2.571427870770081,42,74,116,0.25,0.4,0.35,0.15,0.5,0.35,"Jim Miller",7458,461848
"Julio Teheran","ATL",0.26153846153846155,0.64516129,0.23880597,0.298507462,0.462686567,0.161290322,0.129032258,2,0.9152540893467258,141,211,352,0.37681159,0.4057971,0.2173913,0.1884058,0.46376812,0.34782609,"Julio Teheran",6797,527054
"Garrett Richards","LAA",0.2857142857142857,1.538461538,0.282608695,0.434782608,0.282608695,0.076923076,0.307692307,3,1.9285716913184698,92,161,253,0.47826087,0.39130435,0.13043478,0.17391304,0.47826087,0.34782609,"Garrett Richards",9784,572070
"Darren O'Day","TEX",0.23809523809523808,0.739130434,0.166666666,0.354166666,0.479166666,0.04347826,0.304347826,5,2.7000007209779757,97,178,275,0.53061224,0.28571429,0.18367347,0.2244898,0.42857143,0.34693878,"Darren O'Day",3321,503285
"Michael Kohn","LAA",0.22857142857142856,0.357142857,0.073170731,0.243902439,0.682926829,0.214285714,0.214285714,2,1.4594597227822912,89,153,242,0.41463415,0.31707317,0.26829268,0.26829268,0.3902439,0.34146341,"Michael Kohn",8505,543409
"Brian Bruney","CHW",0.36065573770491804,0.916666666,0.245901639,0.360655737,0.393442622,0.166666666,0.166666666,3,1.3728816666092845,159,241,400,0.30769231,0.33846154,0.35384615,0.15384615,0.50769231,0.33846154,"Brian Bruney",1929,430663
"Collin Balester","WSN",0.30097087378640774,1.071428571,0.194444444,0.416666666,0.388888888,0.047619047,0.166666666,12,3.028037599084986,239,371,610,0.49090909,0.28181818,0.22727273,0.22727273,0.43636364,0.33636364,"Collin Balester",6883,444446
"A.J. Burnett","NYY",0.29390018484288355,1.521978021,0.184724689,0.492007104,0.323268206,0.076923076,0.17032967,115,5.4378283812120785,1252,1970,3222,0.45629371,0.3041958,0.23951049,0.21503497,0.4493007,0.33566434,"A.J. Burnett",512,150359
"Edgar Gonzalez","COL",0.5555555555555556,2.5,0.222222222,0.555555555,0.222222222,0,0,0,0,12,22,34,0.11111111,0.55555556,0.33333333,0.22222222,0.44444444,0.33333333,"Edgar Gonzalez",1727,429440
"Chad Gaudin","WSN",0.4230769230769231,0.571428571,0.153846153,0.307692307,0.538461538,0.142857142,0.071428571,5,5.400002059937309,88,108,196,0.37037037,0.2962963,0.33333333,0.18518519,0.48148148,0.33333333,"Chad Gaudin",1783,429985
"Wilson Valdez","PHI",0,0,0,0,1,0,0,1,9,5,5,10,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,"Wilson Valdez",1863,407832
"Blaine Boyer","NYM",0.39285714285714285,2.285714285,0.206896551,0.551724137,0.24137931,0,0.285714285,0,0,38,81,119,0.33333333,0.36666667,0.3,0.13333333,0.53333333,0.33333333,"Blaine Boyer",2237,430641
"Andrew Carignan","OAK",0.30434782608695654,1.1,0.125,0.458333333,0.416666666,0.2,0.1,2,2.8421041219192817,50,79,129,0.29166667,0.20833333,0.5,0.20833333,0.45833333,0.33333333,"Andrew Carignan",2431,446398
"Mason Tobin","TEX",0.23529411764705882,0.875,0.166666666,0.388888888,0.444444444,0.25,0.125,2,3.375000201165688,49,45,94,0.27777778,0.55555556,0.16666667,0.27777778,0.38888889,0.33333333,"Mason Tobin",2534,474226
"Bryan Petersen","FLA",0,0,0.333333333,0,0.666666666,0,0,0,0,8,10,18,0.33333333,0.66666667,0,0,0.66666667,0.33333333,"Bryan Petersen",2567,519128
"Jairo Asencio","ATL",0.39473684210526316,1.25,0.289473684,0.394736842,0.315789473,0,0.083333333,2,1.7419356982244305,71,119,190,0.48717949,0.33333333,0.17948718,0.23076923,0.43589744,0.33333333,"Jairo Asencio",3332,446003
"Mitch Atkins","BAL",0.4,0.8,0.2,0.355555555,0.444444444,0.05,0.25,9,7.593747736886818,92,139,231,0.48888889,0.31111111,0.2,0.26666667,0.4,0.33333333,"Mitch Atkins",8369,444444
"Elih Villanueva","FLA",0.36363636363636365,0.5,0.25,0.25,0.5,0,0.166666666,1,3,40,52,92,0.58333333,0.16666667,0.25,0.33333333,0.33333333,0.33333333,"Elih Villanueva",8796,534631
"George Kontos","NYY",0.21428571428571427,0.272727272,0.066666666,0.2,0.733333333,0.272727272,0.09090909,2,3.0000045299598432,40,50,90,0.33333333,0.46666667,0.2,0.33333333,0.33333333,0.33333333,"George Kontos",9486,502004
"Arthur Rhodes","- - -",0.2653061224489796,0.716981132,0.141509433,0.358490566,0.5,0.037735849,0.150943396,18,4.90909374647068,201,330,531,0.37735849,0.3490566,0.27358491,0.13207547,0.53773585,0.33018868,"Arthur Rhodes",1097,121125
"Jonathan Broxton","LAD",0.3170731707317073,1.636363636,0.325581395,0.418604651,0.255813953,0.181818181,0.181818181,4,2.842106261742433,100,145,245,0.53488372,0.20930233,0.25581395,0.25581395,0.41860465,0.3255814,"Jonathan Broxton",4759,455009
"Michael Kirkman","TEX",0.25925925925925924,0.857142857,0.235294117,0.352941176,0.411764705,0.142857142,0.142857142,27,8.890246177131559,187,304,491,0.44186047,0.29069767,0.26744186,0.18604651,0.48837209,0.3255814,"Michael Kirkman",9877,457779
"Dan Cortes","SEA",0.3076923076923077,1.307692307,0.23076923,0.435897435,0.333333333,0.076923076,0.076923076,4,3.3749983906753585,82,109,191,0.425,0.35,0.225,0.2,0.475,0.325,"Dan Cortes",4027,451135
"Andy Sonnanstine","TBR",0.2564102564102564,1.266666666,0.170731707,0.463414634,0.365853658,0.066666666,0.222222222,11,2.7757011324945706,195,342,537,0.38582677,0.4015748,0.21259843,0.18897638,0.48818898,0.32283465,"Andy Sonnanstine",7667,458567
"Brad Mills","TOR",0.34545454545454546,0.72,0.245614035,0.315789473,0.438596491,0.08,0.16,10,4.909091760304496,147,229,376,0.45762712,0.37288136,0.16949153,0.13559322,0.54237288,0.3220339,"Brad Mills",4420,502166
"Tim Wood","PIT",0.25925925925925924,1,0.214285714,0.392857142,0.392857142,0.181818181,0.09090909,1,1.1250001341104667,56,69,125,0.5,0.25,0.25,0.32142857,0.35714286,0.32142857,"Tim Wood",3775,445971
"Peter Moylan","ATL",0.48,19,0.166666666,0.791666666,0.041666666,0,0,9,9.720003707887157,45,104,149,0.48,0.32,0.2,0.24,0.44,0.32,"Peter Moylan",4891,493247
"Jacob Turner","DET",0.3181818181818182,1.055555555,0.195652173,0.413043478,0.391304347,0.055555555,0.166666666,4,2.8421066897074496,96,145,241,0.42553191,0.36170213,0.21276596,0.21276596,0.46808511,0.31914894,"Jacob Turner",10185,545363
"Jim Hoey","MIN",0.3448275862068966,1.142857142,0.175824175,0.439560439,0.384615384,0.114285714,0.114285714,6,2.189189922731477,175,282,457,0.37362637,0.25274725,0.37362637,0.23076923,0.45054945,0.31868132,"Jim Hoey",6007,460597
"Vicente Padilla","LAD",0.3181818181818182,2.8,0.095238095,0.666666666,0.238095238,0,0,1,1.0384616146426284,50,99,149,0.5,0.40909091,0.09090909,0.31818182,0.36363636,0.31818182,"Vicente Padilla",964,218894
"Rommie Lewis","TOR",0.5238095238095238,0.7,0.227272727,0.318181818,0.454545454,0.1,0.1,2,3.6000006866456387,51,91,142,0.45454545,0.36363636,0.18181818,0.22727273,0.45454545,0.31818182,"Rommie Lewis",3588,451650
"Jesse Litsch","TOR",0.28095238095238095,1.43283582,0.248847926,0.442396313,0.30875576,0.029850746,0.149253731,47,5.640000717163177,501,771,1272,0.47727273,0.32272727,0.2,0.18181818,0.5,0.31818182,"Jesse Litsch",3688,446209
"Lance Pendleton","- - -",0.24561403508771928,0.35,0.142857142,0.222222222,0.634920634,0.05,0.15,4,1.9285711986678262,144,212,356,0.36507937,0.41269841,0.22222222,0.28571429,0.3968254,0.31746032,"Lance Pendleton",4214,459983
"Brandon Lyon","HOU",0.4107142857142857,1.5,0.237288135,0.457627118,0.305084745,0.055555555,0.222222222,6,4.050000096559526,112,170,282,0.43333333,0.33333333,0.23333333,0.16666667,0.51666667,0.31666667,"Brandon Lyon",1312,407193
"David Carpenter","HOU",0.32894736842105265,1,0.243243243,0.378378378,0.378378378,0.035714285,0.107142857,7,2.277109584955672,185,289,474,0.35443038,0.32911392,0.3164557,0.20253165,0.48101266,0.3164557,"David Carpenter",3959,502304
"Franklin Morales","- - -",0.27419354838709675,0.567164179,0.16,0.304,0.536,0.074626865,0.089552238,24,4.661871974904663,285,486,771,0.36153846,0.35384615,0.28461538,0.24615385,0.43846154,0.31538462,"Franklin Morales",5088,462985
"Taylor Buchholz","NYM",0.25,0.787878787,0.144927536,0.376811594,0.478260869,0.121212121,0.151515151,13,4.500001650590768,144,266,410,0.46575342,0.30136986,0.23287671,0.23287671,0.45205479,0.31506849,"Taylor Buchholz",2168,430587
"Josh Rupe","BAL",0.2391304347826087,2.285714285,0.098039215,0.62745098,0.274509803,0.071428571,0.357142857,5,3.139534326680325,102,154,256,0.58823529,0.29411765,0.11764706,0.17647059,0.50980392,0.31372549,"Josh Rupe",7206,434666
"Armando Galarraga","ARI",0.2537313432835821,0.951612903,0.153846153,0.412587412,0.433566433,0.080645161,0.209677419,29,6.117188411532106,292,446,738,0.46938776,0.3537415,0.17687075,0.17687075,0.51020408,0.31292517,"Armando Galarraga",4222,451482
"Josh Roenicke","COL",0.2765957446808511,1.235294117,0.191489361,0.44680851,0.361702127,0.117647058,0.058823529,3,1.6200008033756426,109,168,277,0.5,0.16666667,0.33333333,0.29166667,0.39583333,0.3125,"Josh Roenicke",3241,502158
"Jeff Marquez","NYY",0.3125,1.4,0.25,0.4375,0.3125,0,0,1,2.25,22,40,62,0.25,0.625,0.125,0.125,0.5625,0.3125,"Jeff Marquez",7456,457812
"Lance Cormier","LAD",0.3333333333333333,2.846153846,0.137931034,0.637931034,0.224137931,0,0.307692307,4,2.6341470154463877,105,162,267,0.44827586,0.34482759,0.20689655,0.24137931,0.44827586,0.31034483,"Lance Cormier",4346,433578
"Chris Schwinden","NYM",0.3142857142857143,0.806451612,0.176470588,0.367647058,0.455882352,0.129032258,0.032258064,12,5.142857142857143,135,223,358,0.36619718,0.45070423,0.18309859,0.18309859,0.50704225,0.30985915,"Chris Schwinden",7851,452737
"Rich Harden","OAK",0.3153153153153153,0.678899082,0.221276595,0.314893617,0.463829787,0.110091743,0.155963302,38,4.137097283283023,557,925,1482,0.36820084,0.37656904,0.25523013,0.20920502,0.48117155,0.30962343,"Rich Harden",1772,425848
"Sergio Santos","CHW",0.2692307692307692,1.094339622,0.177777777,0.429629629,0.392592592,0.075471698,0.113207547,16,2.2736848039707875,371,621,992,0.375,0.40441176,0.22058824,0.20588235,0.48529412,0.30882353,"Sergio Santos",4734,435045
"Clay Buchholz","BOS",0.264,1.313131313,0.108949416,0.505836575,0.385214007,0.141414141,0.101010101,37,4.028225558605468,524,831,1355,0.47307692,0.31153846,0.21538462,0.20769231,0.48461538,0.30769231,"Clay Buchholz",3543,453329
"Tommy Hottovy","BOS",0.3076923076923077,1.5,0.23076923,0.461538461,0.307692307,0,0,0,0,33,39,72,0.30769231,0.38461538,0.30769231,0.07692308,0.61538462,0.30769231,"Tommy Hottovy",7542,459415
"Chris Jakubauskas","BAL",0.3474576271186441,1.280487804,0.233606557,0.430327868,0.336065573,0.036585365,0.134146341,40,4.976959269020921,476,823,1299,0.39271255,0.36842105,0.2388664,0.1902834,0.50202429,0.30769231,"Chris Jakubauskas",7831,499856
"Scott Proctor","- - -",0.3023255813953488,0.666666666,0.210526315,0.315789473,0.47368421,0.095238095,0.174603174,14,3.1239677054271136,329,463,792,0.32142857,0.4,0.27857143,0.25714286,0.43571429,0.30714286,"Scott Proctor",1911,429984
"Tyler Clippard","WSN",0.19680851063829788,0.336206896,0.196891191,0.202072538,0.601036269,0.189655172,0.094827586,33,3.362264925344774,472,885,1357,0.44723618,0.29145729,0.26130653,0.27638191,0.41708543,0.30653266,"Tyler Clippard",5640,461325
"Sam LeCure","CIN",0.23618090452261306,1.15,0.144278606,0.457711442,0.39800995,0.1,0.125,37,4.287555262582329,450,753,1203,0.40669856,0.33971292,0.25358852,0.19617225,0.49760766,0.3062201,"Sam LeCure",4664,459967
"Zach Phillips","BAL",0.22727272727272727,0.818181818,0.130434782,0.391304347,0.478260869,0,0.09090909,3,3.3750014081603203,46,86,132,0.26086957,0.39130435,0.34782609,0.2173913,0.47826087,0.30434783,"Zach Phillips",99,452061
"Kyle Weiland","BOS",0.2857142857142857,1.147058823,0.17977528,0.438202247,0.382022471,0.147058823,0.147058823,16,5.837837085487123,187,258,445,0.37078652,0.39325843,0.23595506,0.25842697,0.43820225,0.30337079,"Kyle Weiland",7874,475095
"Aaron Heilman","ARI",0.36036036036036034,1.125,0.273504273,0.384615384,0.341880341,0.175,0.2,29,7.386791921162737,260,396,656,0.43697479,0.31932773,0.24369748,0.26890756,0.42857143,0.30252101,"Aaron Heilman",1751,408310
"Dylan Axelrod","CHW",0.3269230769230769,1.105263157,0.215686274,0.411764705,0.372549019,0.157894736,0.052631578,10,4.821427750344319,122,193,315,0.45283019,0.37735849,0.16981132,0.24528302,0.45283019,0.30188679,"Dylan Axelrod",9303,518420
"Casey Coleman","CHC",0.34980988593155893,1.25,0.21590909,0.43560606,0.348484848,0.097826086,0.108695652,39,4.162054975127931,615,898,1513,0.41391941,0.36996337,0.21611722,0.23443223,0.46520147,0.3003663,"Casey Coleman",8270,488787
"Cesar Jimenez","SEA",0.3,1.285714285,0.2,0.45,0.35,0.142857142,0,7,9.450002253056109,53,68,121,0.25,0.4,0.35,0.4,0.3,0.3,"Cesar Jimenez",3762,462945
"Bobby Jenks","BOS",0.42857142857142855,1.055555555,0.229166666,0.395833333,0.375,0.166666666,0.055555555,13,7.468084500245074,112,180,292,0.4,0.28,0.32,0.2,0.5,0.3,"Bobby Jenks",8645,408057
"Jay Buente","- - -",0.35,1.833333333,0.15,0.55,0.3,0,0,1,1.8,44,53,97,0.55,0.35,0.1,0.2,0.5,0.3,"Jay Buente",9494,502055
"Mike Zagurski","PHI",0.3333333333333333,1,0,0.5,0.5,0,0.2,0,0,34,47,81,0.4,0.4,0.2,0.1,0.6,0.3,"Mike Zagurski",9683,489448
"Huston Street","COL",0.3170731707317073,0.855072463,0.24260355,0.349112426,0.408284023,0.086956521,0.144927536,9,1.3885715496452593,291,632,923,0.37356322,0.40804598,0.2183908,0.23563218,0.46551724,0.29885057,"Huston Street",8258,434718
"Scott Diamond","MIN",0.3380281690140845,1.404255319,0.209790209,0.461538461,0.328671328,0.085106382,0.063829787,20,4.615385518271719,232,402,634,0.40689655,0.33793103,0.25517241,0.15172414,0.55172414,0.29655172,"Scott Diamond",5089,539438
"Jordan Lyles","HOU",0.3069306930693069,1.078260869,0.213815789,0.407894736,0.378289473,0.113043478,0.12173913,37,3.542553586839001,579,995,1574,0.36277603,0.41640379,0.22082019,0.23974763,0.4637224,0.29652997,"Jordan Lyles",7593,543475
"Brian Sanches","FLA",0.2616279069767442,0.769230769,0.220338983,0.33898305,0.440677966,0.153846153,0.089743589,27,3.9405417999762027,420,666,1086,0.37430168,0.34636872,0.27932961,0.21787709,0.48603352,0.29608939,"Brian Sanches",2739,430083
"Blake Beavan","SEA",0.28012048192771083,0.970149253,0.225806451,0.381231671,0.392961876,0.111940298,0.097014925,43,3.9896907216494846,496,982,1478,0.3942029,0.34782609,0.25797101,0.2,0.50434783,0.29565217,"Blake Beavan",338,518444
"Michael Crotta","PIT",0.42857142857142855,2.888888888,0.204545454,0.59090909,0.204545454,0,0.222222222,3,2.531251282431835,85,126,211,0.36363636,0.36363636,0.27272727,0.18181818,0.52272727,0.29545455,"Michael Crotta",9337,453273
"Doug Slaten","WSN",0.39655172413793105,1.217391304,0.15,0.466666666,0.383333333,0,0.130434782,3,1.6530623183760123,101,184,285,0.45901639,0.36065574,0.18032787,0.31147541,0.39344262,0.29508197,"Doug Slaten",3107,460657
"Chris Young","NYM",0.15517241379310345,0.282051282,0.152542372,0.186440677,0.661016949,0.205128205,0.076923076,14,5.25,155,241,396,0.44262295,0.27868852,0.27868852,0.24590164,0.45901639,0.29508197,"Chris Young",3196,432934
"Colby Lewis","TEX",0.26527050610820246,0.696245733,0.168896321,0.341137123,0.489966555,0.122866894,0.119453924,137,6.154742252768576,1107,2100,3207,0.42174629,0.3261944,0.25205931,0.18616145,0.51894563,0.29489292,"Colby Lewis",1259,407890
"Joba Chamberlain","NYY",0.26666666666666666,2.421052631,0.155844155,0.597402597,0.246753246,0.052631578,0.157894736,16,5.02325492268852,157,272,429,0.34615385,0.34615385,0.30769231,0.17948718,0.52564103,0.29487179,"Joba Chamberlain",2692,501955
"Ryan Tucker","TEX",0.3125,2.25,0.235294117,0.529411764,0.235294117,0,0.25,1,1.8,42,54,96,0.58823529,0.17647059,0.23529412,0.05882353,0.64705882,0.29411765,"Ryan Tucker",1062,457761
"Zach Braddock","MIL",0.2857142857142857,0.555555555,0.176470588,0.294117647,0.529411764,0.148148148,0.074074074,5,2.5961551793235085,147,218,365,0.37254902,0.35294118,0.2745098,0.21568627,0.49019608,0.29411765,"Zach Braddock",4553,488722
"Erik Hamren","SDP",0.25,0.642857142,0.28125,0.28125,0.4375,0,0.142857142,4,2.918918994154002,103,129,232,0.32352941,0.29411765,0.38235294,0.05882353,0.64705882,0.29411765,"Erik Hamren",9133,543271
"Andy Oliver","DET",0.25806451612903225,0.45,0.147058823,0.264705882,0.588235294,0.15,0.15,3,2.793102529755122,85,104,189,0.47058824,0.26470588,0.26470588,0.23529412,0.47058824,0.29411765,"Andy Oliver",10257,501989
"Charlie Furbush","- - -",0.3201581027667984,1.057692307,0.189393939,0.416666666,0.393939393,0.067307692,0.153846153,52,5.484374591382251,561,923,1484,0.46840149,0.33457249,0.19702602,0.22304833,0.48327138,0.2936803,"Charlie Furbush",1370,518703
"Ryota Igarashi","NYM",0.35964912280701755,1.405405405,0.219298245,0.45614035,0.324561403,0.162162162,0.054054054,32,7.448276351946887,316,456,772,0.39655172,0.36206897,0.24137931,0.21551724,0.49137931,0.29310345,"Ryota Igarashi",10232,579799
"Carlos Carrasco","CLE",0.29336734693877553,1.440298507,0.174242424,0.487373737,0.338383838,0.097014925,0.111940298,62,4.47593646802352,710,1255,1965,0.44717445,0.32432432,0.22850123,0.21375921,0.49385749,0.29238329,"Carlos Carrasco",6632,471911
"Neftalí Feliz","TEX",0.23170731707317074,0.802631578,0.164634146,0.371951219,0.463414634,0.171052631,0.052631578,6,0.8663103371503569,413,650,1063,0.36904762,0.36904762,0.26190476,0.25,0.45833333,0.29166667,"Neftali Feliz",18,491703
"Jose Ascanio","PIT",0.36363636363636365,1.222222222,0.166666666,0.458333333,0.375,0.111111111,0.222222222,0,0,46,64,110,0.45833333,0.33333333,0.20833333,0.16666667,0.54166667,0.29166667,"Jose Ascanio",3951,448857
"Anthony Vasquez","SEA",0.308411214953271,0.875,0.23076923,0.358974358,0.41025641,0.125,0.270833333,20,6.136364301374208,207,350,557,0.41666667,0.34166667,0.24166667,0.24166667,0.46666667,0.29166667,"Anthony Vasquez",6577,457786
"Jordan Smith","CIN",0.42028985507246375,1.2,0.225352112,0.422535211,0.352112676,0.08,0.12,4,1.8000012016304408,118,210,328,0.5,0.27777778,0.22222222,0.11111111,0.59722222,0.29166667,"Jordan Smith",9515,502136
"Justin Berg","CHC",0.2702702702702703,2,0.210526315,0.526315789,0.263157894,0.1,0.1,5,3.75,82,101,183,0.36842105,0.44736842,0.18421053,0.15789474,0.55263158,0.28947368,"Justin Berg",1973,448753
"Cristhian Martinez","ATL",0.21818181818181817,1.426666666,0.191111111,0.475555555,0.333333333,0.026666666,0.106666666,29,3.360515791720625,352,751,1103,0.46929825,0.3377193,0.19298246,0.23245614,0.47807018,0.28947368,"Cristhian Martinez",5337,450852
"Mike Dunn","FLA",0.267515923566879,0.837837837,0.155279503,0.385093167,0.459627329,0.135135135,0.121621621,32,4.571430232249753,419,716,1135,0.37349398,0.36144578,0.26506024,0.27108434,0.43975904,0.28915663,"Mike Dunn",9948,445197
"Drew Carpenter","- - -",0.38095238095238093,1.133333333,0.238095238,0.404761904,0.357142857,0.066666666,0.2,2,1.2272730198774169,109,158,267,0.35555556,0.44444444,0.2,0.24444444,0.46666667,0.28888889,"Drew Carpenter",9533,502165
"Craig Breslow","OAK",0.34210526315789475,0.924050632,0.204188481,0.382198952,0.413612565,0.088607594,0.050632911,12,1.8202255773000546,377,649,1026,0.29896907,0.37113402,0.32989691,0.21134021,0.5,0.28865979,"Craig Breslow",4363,444520
"Jo-Jo Reyes","- - -",0.32426778242677823,1.093922651,0.223360655,0.405737704,0.370901639,0.127071823,0.116022099,76,4.862559543899761,854,1514,2368,0.43887776,0.32665331,0.23446894,0.26653307,0.44488978,0.28857715,"Jo-Jo Reyes",5559,457456
