Name,Team,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,NameASCII,PlayerId,MLBAMID
"Brandon Puffer","HOU",0.65328467,89.01883562,0.26733577,78.08474576,,,,,0.07937956,78,,,,,0.04612707,"Brandon Puffer",572,407836
"Chad Fox","MIL",0.57831325,92.69047619,0.31325301,84,,,,,,,0.10843373,83.5,,,0.04597701,"Chad Fox",684,114354
"Rudy Seanez","TEX",0.71704745,90.13265306,0.14938489,84,,,,,0.13356766,86.17808219,,,,,0.04530201,"Rudy Seanez",1279,121955
"Steve Kent","TBD",0.70323213,88.84162063,0.16650343,80.02255639,,,,,0.13026445,76.52586207,,,,,0.04490178,"Steve Kent",1218,407902
"Jose Parra","ARI",0.78991597,90.85350318,0.13865546,82.9375,,,,,0.07142857,84.53333333,,,,,0.04417671,"Jose Parra",70,120244
"Scott Erickson","BAL",0.63391813,89.60310219,0.18635478,81.67560322,,,0.06510721,75.33846154,0.11461988,82.60474308,,,,,0.04398062,"Scott Erickson",137,113884
"Blaine Neal","FLA",0.68,92.74152542,0.284,82.51282051,,,,,0.036,82.66666667,,,,,0.04397706,"Blaine Neal",1468,346862
"Al Leiter","NYM",0.73292496,89.01461276,0.22725881,78.92380952,,,,,0.03981623,79.49090909,,,,,0.04392387,"Al Leiter",883,117652
"Mike Thurman","NYY",0.64587156,89.43636364,0.06055046,80.32,,,0.1559633,74.62666667,0.13761468,81.90196078,,,,,0.04385965,"Mike Thurman",852,123327
"Kris Wilson","KCR",0.59150327,87.1625,0.32026144,77.52941176,,,,,0.08823529,79.30769231,,,,,0.04375,"Kris Wilson",636,330892
"Mark Guthrie","NYM",0.47008547,87.7519685,0.41310541,79.6,,,,,0.11680912,81.85714286,,,,,0.04359673,"Mark Guthrie",876,115260
"Joe Mays","MIN",0.54539202,88.92971246,0.07977992,82.63917526,,,0.16162311,75.30434783,0.21320495,81.44,,,,,0.04342105,"Joe Mays",740,150222
"Mark Wohlers","CLE",0.67286974,93.37030075,0.10381978,83.01234568,,,0.09598433,82.12658228,,,0.12732615,85.37234043,,,0.04311153,"Mark Wohlers",414,124498
"Travis Driskill","BAL",0.64131994,86.76761619,0.11382114,69.59036145,,,,,0.08799617,80.52380952,0.15686275,76.72571429,,,0.04302059,"Travis Driskill",134,150344
"Victor Alvarez","LAD",0.6,86.93548387,,,,,0.21481481,73.91666667,0.18518519,75.61904762,,,,,0.04255319,"Victor Alvarez",1559,407874
"Steve Karsay","NYY",0.62986003,92.61969112,,,,,0.21228616,78.90322581,0.06842924,85.89552239,0.08942457,87.0375,,,0.04244229,"Steve Karsay",829,116853
"Terry Pearson","DET",0.65934066,89.51515152,0.27472527,79.09090909,,,,,0.06593407,79.66666667,,,,,0.04210526,"Terry Pearson",487,408195
"Jim Mann","HOU",0.66055046,90.5177665,0.14678899,82.75555556,,,0.05504587,76.64285714,0.13761468,82.775,,,,,0.04105572,"Jim Mann",566,276509
"Scott Cassidy","TOR",0.6375345,85.25877193,0.30634775,77.43119266,,,,,0.05611776,80.12195122,,,,,0.04060018,"Scott Cassidy",1293,407859
"Josh Beckett","FLA",0.74752187,93.16083254,,,,,0.13760933,75.76884422,0.1148688,84.42774566,,,,,0.04029099,"Josh Beckett",510,277417
"John Riedling","CIN",0.7034965,89.65656566,,,,,0.26713287,80.19354839,0.02937063,83.71428571,,,,,0.04026846,"John Riedling",1515,150180
"Guillermo Mota","LAD",0.68685832,95.23168654,0.13039014,85.64754098,,,,,0.16529774,84.03333333,0.0174538,84.15384615,,,0.03944773,"Guillermo Mota",1467,150407
"Scott Eyre","- - -",0.61161079,88.89565217,0.33033524,79.7556391,,,0.00408831,75.5,0.05396566,80,,,,,0.0392773,"Scott Eyre",1300,113961
"James Baldwin","SEA",0.6571687,89.11234991,,,,,0.24739937,80.58239278,0.09543193,81.52688172,,,,,0.03911343,"James Baldwin",1064,110503
"Paul Abbott","SEA",0.6003861,90.30357143,0.21621622,80.86956522,,,,,0.18339768,82.3125,,,,,0.03896104,"Paul Abbott",1061,110015
"Jeff Nelson","SEA",0.49019608,90.75931232,0.50980392,79.47752809,,,,,,,,,,,0.03886926,"Jeff Nelson",1092,119704
"Chad Bradford","OAK",0.77264151,82.89379085,0.04528302,70.02941176,,,0.06698113,69.28358209,0.11509434,70.24074074,,,,,0.03811252,"Chad Bradford",904,136268
"Gabe Molina","STL",0.72435897,91.82608696,,,,,0.26923077,80.05,0.00641026,,,,,,0.03703704,"Gabe Molina",1575,150023
"B.J. Ryan","BAL",0.69601677,91.55102041,0.30398323,81.37209302,,,,,,,,,,,0.03636364,"B.J. Ryan",168,124805
"Shawn Chacon","COL",0.64057673,88.64711111,,,,,0.28939238,75.7352381,0.0700309,79.55813953,,,,,0.03622829,"Shawn Chacon",424,276336
"Pat Strange","NYM",0.7037037,92.37837838,,,,,0.19444444,82.07142857,0.10185185,81.6,,,,,0.03571429,"Pat Strange",896,407882
"Jay Powell","TEX",0.74878641,89.67088608,0.17597087,82.37037037,,,,,0.07524272,82.83050847,,,,,0.03512881,"Jay Powell",1271,120717
"Mike Bynum","SDP",0.58651685,87.11682243,0.26966292,78.1,,,,,0.14382022,76.83050847,,,,,0.03470716,"Mike Bynum",1022,407803
"Jay Witasick","SFG",0.71033014,90.7480315,0.24600639,80.83615819,,,,,0.04366347,81.94117647,,,,,0.03395062,"Jay Witasick",1138,124482
"Jimmy Anderson","PIT",0.75587287,86.03175966,0.17181023,79.21854305,,,,,0.0723169,79.0173913,,,,,0.03382287,"Jimmy Anderson",977,150247
"Vic Darensbourg","FLA",0.59254948,89.79310345,0.17694994,80.13385827,,,0.10360885,73.54166667,0.12689173,78.67391304,,,,,0.03374578,"Vic Darensbourg",516,133240
"Rich Garces","BOS",0.50497512,89.64189189,,,,,0.41293532,77.78767123,0.05223881,79.875,0.02985075,83,,,0.03365385,"Rich Garces",189,114581
"Mike Magnante","OAK",0.60515021,84.07368421,0.00214592,78,,,0.23390558,76.58333333,0.15879828,77.125,,,,,0.03319502,"Mike Magnante",929,118141
"Danys Baez","CLE",0.72863248,90.89569752,,,,,0.18981481,78.39101124,,,0.08155271,82.94358974,,,0.03305785,"Danys Baez",367,276056
"Juan Moreno","SDP",0.61864407,87.275,,,,,0.19491525,78.5,0.18644068,76.4375,,,,,0.03278689,"Juan Moreno",1465,276539
"Cory Lidle","OAK",0.61754134,88.84349259,,,,,0.17541337,71.69889503,0.10567937,77.51785714,0.10136592,78.64485981,,,0.03167421,"Cory Lidle",926,117756
"Freddy Garcia","SEA",0.62989426,92.14890886,0.0002858,79,,,0.23835382,78.43225806,0.13146613,83.58549223,,,,,0.03074792,"Freddy Garcia",1077,150119
"Corey Thurman","TOR",0.60965954,87.37142857,0.01741884,82.15384615,,,0.1037213,75.09302326,0.26920032,77.71304348,,,,,0.03069839,"Corey Thurman",1324,407903
"Mark Hendrickson","TOR",0.69831224,90.04897959,0.05907173,80.14285714,,,0.06962025,78.79310345,0.17299578,81.03125,,,,,0.03067485,"Mark Hendrickson",1574,424805
"Rocky Biddle","CHW",0.5848,87.05008636,0.2,83.29508197,,,0.0648,66,0.1352,83.5,0.0152,84.26315789,,,0.03025601,"Rocky Biddle",223,335092
"Aaron Cook","COL",0.66871166,92.37735849,0.27811861,78.98837209,,,,,0.05316973,80.16666667,,,,,0.0297619,"Aaron Cook",1571,346871
"Braden Looper","FLA",0.91913357,94.80996885,0.0801444,87.3372093,,,,,0.00072202,83,,,,,0.02943238,"Braden Looper",526,131702
"Kenny Rogers","TEX",0.45176252,84.90365745,0.09554731,81.94936709,,,0.20933828,71.42957746,0.24335189,80.52590267,,,,,0.02941176,"Kenny Rogers",1277,121386
"Dave Elder","CLE",0.8034398,91.8745098,0.03439803,84,,,0.13022113,78.7027027,0.03194103,81.61538462,,,,,0.02863962,"Dave Elder",1535,276541
"Octavio Dotel","HOU",0.78800857,94.49417989,0.17987152,82.81818182,,,0.03211991,79.83333333,,,,,,,0.02843273,"Octavio Dotel",555,136734
"Jose Mesa","PHI",0.8190709,89.47733333,0.1809291,80.56097561,,,,,,,,,,,0.02773376,"Jose Mesa",961,118986
"Bob Wells","MIN",0.67226891,86.3126294,0.16701681,79.98979592,,,,,0.13760504,80.04166667,0.02310924,78.42105263,,,0.02757916,"Bob Wells",760,124077
"Scott Linebrink","HOU",0.62017167,91.21266968,0.02360515,81,,,0.18240343,78.73913043,0.14377682,80.50909091,0.03004292,79.63636364,,,0.02713987,"Scott Linebrink",564,276530
"Vladimir Nunez","FLA",0.61957226,91.49929078,0.2184057,81.44357977,,,,,0.09591704,83.11764706,0.06610499,84.35632184,,,0.02711223,"Vladimir Nunez",532,136727
"Ricardo Rincon","- - -",0.54227053,88.49560117,0.38647343,83.43083004,,,,,0.07125604,83.67307692,,,,,0.02702703,"Ricardo Rincon",401,121215
"Randy Wolf","PHI",0.64288,87.06534954,,,,,0.2384,69.85376344,0.11872,75.16206897,,,,,0.02556907,"Randy Wolf",976,150116
"Randy Johnson","ARI",0.54908998,94.13996317,0.41835427,86.03622047,,,,,0.01640605,85.28571429,0.01614971,86.52459016,,,0.02304032,"Randy Johnson",60,116615
"Nelson Cruz","HOU",0.58047292,89.53775039,0.16704805,79.55681818,,,,,0.25247902,78.04562738,,,,,0.02237136,"Nelson Cruz",554,112906
"Charles Nagy","CLE",0.54521277,85.01724138,,,,,0.3537234,76.58636364,0.10106383,79.01587302,,,,,0.02210663,"Charles Nagy",397,119640
"Chuck Finley","- - -",0.55668082,88.45916667,,,,,0.17804639,76.61832061,0.07089187,82.24096386,0.19438092,82.35860656,,,0.02204473,"Chuck Finley",384,114133
"Terry Adams","PHI",0.68027842,85.57142857,0.28863109,77.65128205,,,,,0.03109049,75.64285714,,,,,0.02178847,"Terry Adams",946,110067
"Adam Bernero","DET",0.59469697,90.27221439,0.12373737,78.72151899,,,,,0.21780303,79.15789474,0.06376263,79.44705882,,,0.0210136,"Adam Bernero",460,333293
"Armando Benitez","NYM",0.76027997,95.16407355,0.1032371,87.11764706,,,,,,,0.13648294,88.23178808,,,0.02056555,"Armando Benitez",865,110859
"Adam Eaton","SDP",0.64339623,90.09236948,0.0509434,82.82608696,,,0.21320755,73.52173913,0.09245283,80.7804878,,,,,0.02033272,"Adam Eaton",1029,284566
"Mike Smith","TOR",0.69278034,88.75,0.0906298,82.68181818,,,0.08294931,68.96969697,0.13364055,77.46052632,,,,,0.01957831,"Mike Smith",1479,420944
"Damian Moss","ATL",0.54785362,88.26548673,0.06579873,82.17714286,,,0.078114,73.58878505,0.30823364,81.669383,,,,,0.01932367,"Damian Moss",107,150305
"Jorge Julio","BAL",0.78412132,95.88160291,0.16592328,83.84920635,,,,,0.0499554,84.25,,,,,0.01924759,"Jorge Julio",148,406402
"Juan Alvarez","TEX",0.57738095,84.76615385,,,,,0.34821429,75.30046948,0.07440476,77.04255319,,,,,0.0189781,"Juan Alvarez",1432,235094
"Mike Stanton","NYY",0.6299746,89.45390071,0.10668925,83.33980583,,,0.18797629,72.43636364,0.07535986,81.23611111,,,,,0.01828761,"Mike Stanton",849,122681
"Glendon Rusch","MIL",0.69434281,87.85014985,,,,,0.16183507,74.4665272,0.14382212,79.62232779,,,,,0.01823708,"Glendon Rusch",707,121556
"Kyle Farnsworth","CHC",0.67241379,94.048583,0.20197044,86.12418301,,,,,0.05049261,86.46341463,0.07512315,87.22413793,,,0.01813785,"Kyle Farnsworth",278,150035
"Grant Roberts","NYM",0.77824859,90.9858156,0.12429379,82.11842105,,,0.09463277,75.92857143,0.00282486,87,,,,,0.01666667,"Grant Roberts",894,150241
"Tim Spooneybarger","ATL",0.74644243,92.04347826,0.24967658,83,,,,,0.00388098,82.33333333,,,,,0.01653944,"Tim Spooneybarger",1484,407486
"Chris Michalak","TEX",0.575,83.97744361,0.1,77.54166667,,,0.16666667,73.33333333,0.15833333,77.63888889,,,,,0.01639344,"Chris Michalak",1415,136422
"Scott Chiasson","CHC",0.69918699,75.17777778,0.16260163,68,,,,,0.13821138,81.64285714,,,,,0.016,"Scott Chiasson",269,400130
"Willis Roberts","BAL",0.75703942,93.31931464,0.1536605,84.7734375,,,,,0.02976669,85.48148148,0.05953339,86.8372093,,,0.01583531,"Willis Roberts",167,150199
"Tim Wakefield","BOS",0.07122153,73.9453125,,,,,0.04306418,62.1754386,,,,,0.88571429,65.68991098,0.01549124,"Tim Wakefield",219,123801
"Brian Meadows","PIT",0.5840708,90.27777778,0.02765487,82.32,,,0.28318584,81.03517588,0.1050885,81,,,,,0.01525054,"Brian Meadows",998,132785
"Dan Plesac","- - -",0.45484401,88.07035176,0.43513957,79.31958763,,,,,0.11001642,77.47169811,,,,,0.01456311,"Dan Plesac",1319,120624
"Kane Davis","NYM",0.71985816,93.96835443,0.28014184,84.98305085,,,,,,,,,,,0.01398601,"Kane Davis",872,282327
"Bronson Arroyo","PIT",0.60093897,88.02575107,0.0657277,81.92592593,,,0.21830986,75.94318182,0.11502347,81.57777778,,,,,0.01388889,"Bronson Arroyo",978,276520
"Jeff Weaver","- - -",0.59037328,91.58050542,0.137852,80.83098592,,,0.22298625,75.47947761,0.04878847,82.9375,,,,,0.0138844,"Jeff Weaver",503,213711
"David Weathers","NYM",0.72682927,89.42527174,0.22682927,83.73251029,,,,,0.04634146,83.44680851,,,,,0.01363272,"David Weathers",902,124000
"Ramiro Mendoza","NYY",0.699631,87.29201102,0.02583026,81.69565217,,,0.14612546,73.59589041,0.12841328,72.16216216,,,,,0.01310998,"Ramiro Mendoza",836,118947
"Ricky Bottalico","PHI",0.60833333,90.73099415,0.2125,83.65753425,,,0.125,77,0.05416667,81.4,,,,,0.01234568,"Ricky Bottalico",948,111262
"Scott Strickland","- - -",0.64497529,91.66178862,0.31383855,81.33846154,,,,,0.04118616,81.75,,,,,0.01220504,"Scott Strickland",897,232994
"Buddy Groom","BAL",0.63344408,90.65526316,0.29900332,82.90243902,,,,,0.0675526,83.08695652,,,,,0.01203501,"Buddy Groom",143,115183
"Rich Rodriguez","TEX",0.72908367,85.91366906,0.19123506,82.17073171,,,,,0.07968127,77.16666667,,,,,0.01181102,"Rich Rodriguez",1276,121363
"Doug Davis","TEX",0.73903743,83.54938272,0.02352941,77.27272727,,,0.11550802,72.15533981,0.12192513,77.89090909,,,,,0.01162791,"Doug Davis",1244,150277
"Andy Pettitte","NYY",0.69325736,88.99420849,0.03703704,83.33333333,,,0.20560304,74.36428571,0.06410256,79.5046729,,,,,0.01080319,"Andy Pettitte",840,120485
"Wayne Franklin","MIL",0.73809524,88.04562738,0.11375661,83.56097561,,,,,0.14814815,82,,,,,0.0104712,"Wayne Franklin",557,276356
"Oscar Henriquez","DET",0.73684211,93.61254613,,,,,0.26315789,76.71962617,,,,,,,0.01041667,"Oscar Henriquez",1540,115780
"Kerry Ligtenberg","ATL",0.57402101,89.20267686,0.33810888,80.39233038,,,,,0.08787011,80.85714286,,,,,0.01039698,"Kerry Ligtenberg",100,117763
"Jon Rauch","CHW",0.71314741,86.02643172,0.11155378,82.42553191,,,0.11354582,70.6097561,0.06175299,80.96153846,,,,,0.00986193,"Jon Rauch",1475,400010
"Nate Field","KCR",0.66666667,83.75675676,0.2,68.83333333,,,,,0.13333333,83,,,,,0.00943396,"Nate Field",599,407757
"Josh Towers","BAL",0.66901408,87.55,,,,,0.16666667,77.67241379,0.16431925,79.81481481,,,,,0.00930233,"Josh Towers",1489,346869
"Shawn Estes","- - -",0.63679941,88.96747405,,,,,0.24705015,72.26619965,0.11615044,81.03496503,,,,,0.00913409,"Shawn Estes",873,113915
"John Rocker","TEX",0.64285714,94.4173913,,,,,0.35714286,80.296,,,,,,,0.00913242,"John Rocker",1273,132340
"Dave Mlicki","HOU",0.56492027,88.30791367,0.22551253,84.17175573,,,0.13135915,74.7030303,0.07820805,81.06060606,,,,,0.00902935,"Dave Mlicki",569,119211
"Luke Hudson","CIN",0.63793103,94.31428571,,,,,0.36206897,78.73170732,,,,,,,0.00854701,"Luke Hudson",1542,346873
"Chris Haney","BOS",0.57916667,85.09433962,,,,,0.375,69.59230769,0.04583333,75.5,,,,,0.00826446,"Chris Haney",192,115415
"Ugueth Urbina","BOS",0.74870734,92.21553398,0.1106515,85.17647059,,,,,0.14064116,79.72649573,,,,,0.00820513,"Ugueth Urbina",216,123584
"Eric Cyr","SDP",0.71311475,90.42857143,,,,,0.2295082,79.6,0.05737705,83.5,,,,,0.00813008,"Eric Cyr",1494,407804
"Adrian Hernandez","NYY",0.60483871,87.85185185,,,,,0.25,80.59259259,0.14516129,80.61111111,,,,,0.008,"Adrian Hernandez",1504,406324
"Carlos Silva","PHI",0.82872928,92.43147897,0.12707182,82.48275862,,,,,0.0441989,82.90625,,,,,0.00783085,"Carlos Silva",973,400067
"Roy Oswalt","HOU",0.68077601,93.68068536,0.07201646,84.06481481,,,0.19900059,71.7027972,0.04820694,82.40277778,,,,,0.0075846,"Roy Oswalt",571,400061
"Calvin Maduro","BAL",0.66702355,85.89405204,,,,,0.16595289,71.13533835,0.16702355,79.50387597,,,,,0.00743889,"Calvin Maduro",151,118130
"Kerry Wood","CHC",0.68947055,94.32705756,0.05651398,83.51351351,,,0.22218917,78.59773829,0.03182629,83.18367347,,,,,0.00708801,"Kerry Wood",304,134268
"Mike Remlinger","ATL",0.74313552,91.35076531,0.07883082,82.56976744,,,,,0.17803366,83.23469388,,,,,0.00703606,"Mike Remlinger",111,121060
"Dan Miceli","TEX",0.65277778,90.43023256,0.18055556,83.04166667,,,,,0.16666667,83.625,,,,,0.00689655,"Dan Miceli",1463,119023
"Bryan Rekar","KCR",0.67808219,89.55932203,0.26027397,82.5,,,,,0.06164384,83.5,,,,,0.00680272,"Bryan Rekar",625,121057
"Greg Maddux","ATL",0.77001127,85.79724296,,,,,0.03833145,75.11764706,0.19165727,80.86666667,,,,,0.00671892,"Greg Maddux",104,118120
"Darren Holmes","ATL",0.70379747,90.36758893,0.05696203,81.73333333,,,0.17341772,80.33587786,0.06582278,82.48979592,,,,,0.00628931,"Darren Holmes",95,116100
"Alan Benes","CHC",0.67772512,87.78987342,0.16745656,83.68041237,,,0.08372828,75.88461538,0.07109005,82.04878049,,,,,0.00627943,"Alan Benes",265,110853
"Steve Woodard","TEX",0.65625,88,0.246875,78.35820896,,,,,0.096875,78.85185185,,,,,0.00621118,"Steve Woodard",1285,124548
"Ricardo Rodriguez","CLE",0.70720721,91.45657016,0.16516517,81.48571429,,,,,0.12762763,82.4,,,,,0.00597015,"Ricardo Rodriguez",1585,400156
"Satoru Komiyama","NYM",0.67617689,84.835,0.06276748,72.85714286,,,0.17403709,68.95535714,0.08701854,77.75438596,,,,,0.00567376,"Satoru Komiyama",881,407894
"Ruben Quevedo","MIL",0.65151515,87.24709527,0.03703704,79.42105263,,,0.16919192,74.41055718,0.14225589,78.36569579,,,,,0.00544161,"Ruben Quevedo",705,275935
"Frank Castillo","BOS",0.6200145,84.07011394,0.04568528,59.52941176,,,0.15591008,72.47440273,0.17839014,69.07352941,,,,,0.0054093,"Frank Castillo",180,112113
"Steve Trachsel","NYM",0.57117689,88.21235857,,,,,0.16983791,76.32326284,0.14975335,81.98039216,0.10923185,82.74827586,,,0.00525762,"Steve Trachsel",898,123431
"Jose Santiago","PHI",0.74934383,88.50626566,0.16141732,80.8,,,0.02493438,78.25,0.06430446,83.25,,,,,0.00522193,"Jose Santiago",972,121696
"Mike Porzio","CHW",0.57291667,88.88402062,0.34505208,78.68979592,,,,,0.08203125,79.41818182,,,,,0.00518135,"Mike Porzio",252,150053
"Rolando Arrojo","BOS",0.61781377,90.9566787,0.21862348,80.77664975,,,0.11821862,76.58762887,0.04534413,80.65,,,,,0.00483481,"Rolando Arrojo",174,134361
"Julian Tavarez","FLA",0.60262853,90.58146718,0.22071898,80.73404255,,,,,0.17665249,81.86813187,,,,,0.00461716,"Julian Tavarez",541,123118
"Wilson Alvarez","TBD",0.74250576,86.95179063,,,,,0.16525749,74.08333333,0.09223674,76.28846154,,,,,0.00459067,"Wilson Alvarez",1193,110209
"Chris Hammond","ATL",0.50134048,86.2494929,0.09025916,82.30107527,,,0.14387846,73.14,0.26452189,73.89007092,,,,,0.0044484,"Chris Hammond",92,115391
"Eric Junge","PHI",0.67532468,90.15862069,0.22510823,83.20408163,,,,,0.0995671,80.9047619,,,,,0.00431034,"Eric Junge",1611,407784
"Bobby Jones","- - -",0.63617021,88.84782609,0.20425532,82.36904762,,,,,0.15957447,80.24285714,,,,,0.00423729,"Bobby Jones",1454,116718
"Jason Marquis","ATL",0.62867457,92.66247582,0.27333677,83.38412017,,,,,0.09798865,83.46590909,,,,,0.00410889,"Jason Marquis",105,150302
"Rafael Soriano","SEA",0.74601064,92.65333333,0.17287234,82.12037037,,,,,0.08111702,83.23255814,,,,,0.00397351,"Rafael Soriano",1100,400089
"Juan Rincon","MIN",0.66728972,90.45345345,0.3046729,82.84810127,,,,,0.02803738,84.13333333,,,,,0.00372439,"Juan Rincon",752,346799
"Jake Peavy","SDP",0.60674847,89.77372263,0.23006135,81.88489209,,,0.02822086,78.21875,0.13496933,81.84831461,,,,,0.00366748,"Jake Peavy",1051,408241
"Ryan Rupe","TBD",0.54710145,88.24161074,0.17536232,78.94764398,,,,,0.27753623,79.08666667,,,,,0.00361011,"Ryan Rupe",1223,150142
"Mike Mussina","NYY",0.55252918,89.16853035,0.02304699,82.90322581,,,0.3049985,78.28907563,0.09847351,79.63,0.02095181,84.27083333,,,0.00357888,"Mike Mussina",837,119608
"Jeff D'Amico","NYM",0.60737527,86.63461538,,,,,0.30976139,72.21440536,0.08286334,79.8313253,,,,,0.00345871,"Jeff D'Amico",871,113026
"John Smoltz","ATL",0.61888412,94.71209801,0.30300429,86.98192771,,,,,,,0.07811159,89.79545455,,,0.00342173,"John Smoltz",115,122477
"Jared Fernandez","CIN",0.12249443,79.62352941,,,,,0.0233853,74.46666667,,,,,0.85412027,71.09427609,0.00332963,"Jared Fernandez",324,220594
"Carlos Zambrano","CHC",0.69422364,92.04550155,0.20190779,83.07432432,,,,,0.04504505,83.90277778,0.05882353,83.92553191,,,0.00316957,"Carlos Zambrano",305,407296
"David Coggin","PHI",0.5578125,91.15631692,0.25546875,84.36,,,0.13828125,79.65486726,0.0484375,82.90322581,,,,,0.00311526,"David Coggin",951,150102
"Sean Douglass","BAL",0.6930999,87.92260062,,,,,0.19361483,78.09473684,0.11328527,84.79545455,,,,,0.00308008,"Sean Douglass",133,346868
"Rheal Cormier","PHI",0.6,88.18055556,0.160199,81.47368421,,,0.09452736,75.890625,0.10049751,81.91549296,0.04477612,83.03125,,,0.00297619,"Rheal Cormier",952,112690
"Wayne Gomes","BOS",0.49291785,89.33613445,0.38526912,83.16666667,,,,,0.05949008,83.47058824,0.06232295,81.55555556,,,0.00282486,"Wayne Gomes",191,114908
"Travis Smith","STL",0.64871194,87.29213483,0.05152225,81.03846154,,,0.16276347,73.49473684,0.10655738,79.01515152,0.03044496,80.83333333,,,0.00233645,"Travis Smith",1522,134000
"Anthony Telford","TEX",0.65010799,88.9765625,0.12526998,82.25,,,0.17926566,71.81944444,0.04535637,81,,,,,0.00215517,"Anthony Telford",1282,123177
"Derek Lowe","BOS",0.76579805,87.40965147,,,,,0.13648208,79.44144144,0.09771987,81.5059761,,,,,0.00195059,"Derek Lowe",199,117955
"Tom Glavine","ATL",0.64763231,85.27834008,,,,,0.01448468,75.37142857,0.33788301,79.77829314,,,,,0.00194607,"Tom Glavine",90,114849
"Willie Banks","BOS",0.60578387,91.10932476,,,,,0.19330289,77.28971963,0.20091324,81.2991453,,,,,0.00151976,"Willie Banks",1434,110536
"Sun-Woo Kim","- - -",0.57457847,90.77746479,0.25551232,77.8452381,,,,,0.16990921,79.82352941,,,,,0.00129534,"Sun-Woo Kim",197,279615
"Joaquín Benoit","TEX",0.70617907,90.8519337,0.1519546,83.71578947,,,0.02837327,76.72222222,0.11349306,79.22875817,,,,,0.00125945,"Joaquin Benoit",1437,276542
"Garrett Stephenson","STL",0.72783251,85.9919571,,,,,0.11699507,72.37142857,0.15517241,78.15306122,,,,,0.00123001,"Garrett Stephenson",1185,122751
"Chan Ho Park","TEX",0.55192762,90.092415,0.10503541,82.22357724,,,0.19158143,80.33574879,0.0920535,82.69756098,0.05940205,83.13043478,,,0.00117878,"Chan Ho Park",1267,120221
"Albie Lopez","ATL",0.75799087,90.47577855,0.0890411,80.80519481,,,0.10730594,76.63095238,0.0456621,79.36363636,,,,,0.00114025,"Albie Lopez",102,117913
"Sidney Ponson","BAL",0.64308914,92.37934459,0.19415374,85.27922078,,,0.0407795,76.77011494,0.09707687,84.05970149,0.02490076,86.78846154,,,0.00108147,"Sidney Ponson",161,132260
"Brett Myers","PHI",0.63330215,90.88202247,,,,,0.26941066,78.63948498,0.09728718,83.76923077,,,,,0.00093458,"Brett Myers",962,408206
"Todd Van Poppel","TEX",0.75097276,90.5345679,0.11361868,83.24626866,,,0.06614786,80.50704225,0.0692607,83.21518987,,,,,0.0007776,"Todd Van Poppel",1284,123650
"Brandon Duckworth","PHI",0.67059231,88.61229947,,,,,0.23484586,76.47104247,0.09456183,82.16115702,,,,,0.00069228,"Brandon Duckworth",954,346855
"Robert Person","PHI",0.60296097,89.74912281,0.09219381,82.52,,,0.18102288,76.20689655,0.06056528,80.44642857,0.06325707,81.90322581,,,0.00067249,"Robert Person",966,120447
"Pedro Astacio","NYM",0.58180606,89.43047918,,,,,0.32522493,76.28410689,0.09296901,80.15837104,,,,,0.000666,"Pedro Astacio",862,110359
"Pedro Martínez","BOS",0.58694247,90.50913242,0.06916613,83.82417582,,,0.15707822,76.16438356,0.18681319,79.62206573,,,,,0.00064599,"Pedro Martinez",200,118377
"Orlando Hernandez","NYY",0.57693975,87.5131291,0.10836584,77.03389831,,,0.21803208,73.43417367,0.09666233,79.29100529,,,,,0.00043328,"Orlando Hernandez",823,133340
"Kevin Millwood","ATL",0.70422535,91.36613056,0.16152233,83.17821782,,,0.10188792,73.00986842,0.0323644,83.01010101,,,,,0.00029958,"Kevin Millwood",106,119154
"Ramon Ortiz","ANA",0.54006116,91.6969697,0.32629969,52.50410317,,,,,0.13363914,82.99459459,,,,,,"Ramon Ortiz",27,150009
"Matt Wise","ANA",0.528,88.33898305,,,,,0.192,76.625,0.28,80.125,,,,,,"Matt Wise",42,277184
"Mark Grace","ARI",0.58333333,69.14285714,,,,,0.25,65.66666667,0.16666667,62.5,,,,,,"Mark Grace",56,115007
"Jung Keun Bong","ATL",0.78095238,88.58441558,0.16190476,79.29411765,,,,,0.05714286,81,,,,,,"Jung Keun Bong",82,407794
"John Ennis","ATL",0.63157895,88.85416667,0.06578947,76.8,,,0.14473684,75.72727273,0.15789474,79.16666667,,,,,,"John Ennis",85,407795
"John Foster","ATL",0.74264706,90.02020202,0.16911765,79.65217391,,,,,0.08823529,83.45454545,,,,,,"John Foster",86,407796
"Kevin Gryboski","ATL",0.92491839,92.79624665,0.05984766,85.88679245,,,,,0.01523395,84,,,,,,"Kevin Gryboski",91,407839
"Chris Brock","BAL",0.75568182,88.32142857,0.046875,84.66666667,,,0.12642045,75.31428571,0.07102273,78.35,,,,,,"Chris Brock",130,111496
"Pat Hentgen","BAL",0.432,85.225,0.224,83.09090909,,,0.18933333,74.32075472,0.15466667,77.86956522,,,,,,"Pat Hentgen",145,115797
"Jason Johnson","BAL",0.671691,91.42630745,,,,,0.24258125,80.4092827,0.08572774,82.71028037,,,,,,"Jason Johnson",147,116595
"John Burkett","BOS",0.66790215,83.82708333,0.02594514,81.42592593,,,0.18161601,69.617737,0.12453669,75.77037037,,,,,,"John Burkett",179,111734
