Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Mark Wohlers","CLE",-0.5640057325363159,0.5197246074676514,,3.8695337772369385,,0.11009979248046875,,-0.0820969042993182,0.4903062334600484,,3.948503854323407,,0.08469214806189904,,"Mark Wohlers",414,124498
"Jaret Wright","CLE",-13.358516216278076,-0.8472343981266022,,-2.3553938418626785,-0.9506447315216064,,,-3.8497164888409445,-2.353428883685006,,-4.806926207883017,-2.569310085193531,,,"Jaret Wright",415,124605
"Shawn Chacon","COL",-17.499162673950195,,,-1.1386959552764893,-4.348141670227051,,,-1.406685102407572,,,-0.202614938661297,-3.197162992814008,,,"Shawn Chacon",424,276336
"Brian Fuentes","COL",2.78607439994812,,,-0.04899349808692932,-0.7686194181442261,,,0.9104818300484053,,,-0.05974816839869429,-4.803871363401413,,,"Brian Fuentes",429,150118
"Mike Hampton","COL",-21.6702938079834,-4.642054557800293,,,-1.5328773260116577,,,-1.2250024764264216,-0.8101316854799814,,,-0.58730932031098,,,"Mike Hampton",430,115399
"Jason Jennings","COL",-6.665143013000488,11.196784019470215,,,-4.354353427886963,,,-0.38795943032598884,1.6441679911116323,,,-1.8067856547248808,,,"Jason Jennings",434,407298
"Jose Jimenez","COL",0.5818802118301392,1.3489868640899658,,-0.04360446333885193,1.1964718103408813,-1.3028757572174072,,0.07842051372373843,1.260735386999968,,-2.1802231669425964,1.8407258620628943,-2.6589301167702186,,"Jose Jimenez",435,150455
"Todd Jones","COL",-0.6896888017654419,2.396782875061035,,-1.639564037322998,1.5061084032058716,,,-0.07562377212340372,2.282650357200986,,-1.1546225614950691,1.3211477221104135,,,"Todd Jones",436,116734
"Kent Mercker","COL",-1.248134732246399,-3.448295831680298,,-1.1105165481567383,-1.2398991584777832,,,-0.30368241660496326,-5.844569206237793,,-3.365201661081025,-1.9680939023456876,,,"Kent Mercker",439,118967
"Denny Neagle","COL",-10.783097386360168,,,-8.967040777206421,3.3769634664058685,,,-0.8162829209962277,,,-2.305151870747152,0.6494160512318978,,,"Denny Neagle",441,119673
"Dennys Reyes","- - -",-19.548958778381348,1.3482092171907425,,,1.50311678647995,,,-2.358137367717895,0.36145019227633846,,,0.9635364015897115,,,"Dennys Reyes",444,121096
"Victor Santos","COL",-5.45938515663147,-0.19848045334219933,,-0.4328121542930603,-1.31214040517807,-0.11661455035209656,,-2.192524159289747,-0.7633863590084589,,-0.8166267062133213,-1.6401755064725874,-0.3761759688777308,,"Victor Santos",446,276343
"Justin Speier","COL",1.9681369066238403,2.9386348724365234,,,,0.6722704768180847,,0.32585048122911264,1.454769738829962,,,,2.1686144413486605,,"Justin Speier",451,133221
"Denny Stark","COL",-4.366893291473389,0.250179648399353,,,1.2599045541137457,,,-0.3194508625803503,0.05724934745980619,,,1.0768414992425177,,,"Denny Stark",452,150128
"John Thomson","- - -",-8.755037903785706,-6.006434917449951,,,-5.465546607971191,,,-0.482637150153567,-1.1870424738043384,,,-4.479956236041961,,,"John Thomson",453,123307
"Rick White","- - -",-2.4879403114318848,2.9922142028808594,,1.4989507794380188,0.7805238366127014,,,-0.4784500598907471,2.3376673460006714,,1.1442372362122282,1.0692107350858924,,,"Rick White",456,124184
"Todd Zeile","COL",-0.09823430329561234,,,0.25074636936187744,,,,-9.823430329561234,,,25.074636936187744,,,,"Todd Zeile",457,124755
"Juan Acevedo","DET",5.152857303619385,1.9547308683395386,,-2.8601317405700684,-1.222057819366455,,,0.6261065982526591,3.8328056241951733,,-4.20607608907363,-3.0551445484161377,,,"Juan Acevedo",458,110032
"Matt Anderson","DET",-1.8990498781204224,-0.45068809390068054,,,,-0.6181044578552246,,-1.2576489259075645,-1.9595134517420894,,,,-7.726305723190308,,"Matt Anderson",459,150183
"Adam Bernero","DET",-18.471171855926514,-2.421491861343384,,,0.010607481002807617,1.749374806880951,,-1.9608462692066362,-1.2354550312976447,,,0.0030746321747268457,1.7320542642385652,,"Adam Bernero",460,333293
"Nate Cornejo","DET",-4.946591377258301,-2.083303451538086,,-3.4410393238067627,0.9040201902389526,,,-0.8693482209592795,-2.8934770160251193,,-8.00241703210875,2.1023725354394247,,,"Nate Cornejo",462,407074
"Jeff Farnsworth","DET",-11.15281867980957,-4.433626174926758,,-1.1586748361587524,-1.2158617973327637,,,-1.4910185400814933,-6.073460513598299,,-0.9736763329065148,-1.4827582894301996,,,"Jeff Farnsworth",465,407906
"Seth Greisinger","DET",-5.315246105194092,,,0.26038530468940735,-1.1549968719482422,,,-1.748436218813846,,,0.3945231889233444,-1.1105739153348484,,,"Seth Greisinger",467,133960
"Kris Keller","DET",-0.12957081198692322,0.0013033151626586914,,,,-1.899937629699707,,-0.6478540599346161,0.032582879066467285,,,,-13.57098306928362,,"Kris Keller",473,276341
"Jose Lima","DET",-13.486830711364746,0.10398602485656738,,,-8.608188163489103,,,-2.506845857130994,0.07760151108699058,,,-2.6006610765828104,,,"Jose Lima",475,117769
"Brian Moehler","- - -",-6.485919810831547,3.6527379155158997,,,-5.496956091374159,,,-1.4192384706414762,2.5543621786824473,,,-3.8173306190098324,,,"Brian Moehler",480,119215
"Jose Paniagua","DET",-10.042988777160645,-1.4289852380752563,,,2.0065672397613525,0.9970046281814575,,-2.3087330522208376,-2.268230536627391,,,4.777541047050839,1.994009256362915,,"Jose Paniagua",483,120202
"Danny Patterson","DET",-2.4228522777557373,,,,,0.40125876665115356,,-5.384116172790527,,,,,3.0866058973165655,,"Danny Patterson",485,120285
"Terry Pearson","DET",-1.305511474609375,0.2535077929496765,,,-1.120126724243164,,,-2.1758524576822915,1.014031171798706,,,-18.66877873738607,,,"Terry Pearson",487,408195
"Brian Powell","DET",1.941603422164917,,,-2.8641980588436127,-2.653231643140316,,,0.352378116545357,,,-3.6255671630931805,-2.9811591495958605,,,"Brian Powell",490,150064
"Mark Redman","DET",0.4811725914478302,2.279775381088257,,0.006913956254720688,10.959419250488281,,,0.027558567665969654,0.5265070164176113,,0.3456978127360344,1.436359010548923,,,"Mark Redman",491,150230
"Fernando Rodney","DET",-5.67111349105835,-0.8767289519309998,,,1.3711788654327393,,,-2.5545556266028604,-2.5786145645029404,,,3.70588882549389,,,"Fernando Rodney",494,407845
"Julio Santana","DET",1.0494061708450317,-2.13702130317688,,,1.3075069189071655,,,0.14780368603451152,-1.5829787430939852,,,4.358356396357219,,,"Julio Santana",496,121690
"Jamie Walker","DET",-3.514366865158081,1.039869785308838,,,4.402082443237305,,,-1.2687245000570688,0.42443664706483186,,,6.030249922242883,,,"Jamie Walker",502,123828
"Jeff Weaver","- - -",-2.9441035389900208,1.7033678889274597,,7.959729015827179,1.3416271209716797,,,-0.16328915912312927,0.40460044867635625,,1.1688295177426107,0.9004208865581743,,,"Jeff Weaver",503,213711
"Armando Almanza","FLA",3.0822978019714355,,,-0.840084969997406,-1.4659651517868042,,,0.5407540003458658,,,-0.46671387222078115,-4.1884718622480115,,,"Armando Almanza",507,150355
"Josh Beckett","FLA",7.129141807556152,,,-1.9085806608200073,0.6755212247371674,,,0.556095304801572,,,-0.8087206189915285,0.34290417499348597,,,"Josh Beckett",510,277417
"Toby Borland","FLA",-2.80527925491333,-0.07914532721042633,,,-0.40094009041786194,,,-1.7210302177382393,-0.16839431321367304,,,-4.454889893531799,,,"Toby Borland",511,111241
"A.J. Burnett","FLA",31.30284184217453,,,5.715393006801605,-1.7610623836517334,,,1.458659918088282,,,0.7403358817100525,-1.1216957857654353,,,"A.J. Burnett",512,150359
"Vic Darensbourg","FLA",-10.900086402893066,-1.6871275901794434,,0.8545243740081787,-3.9864726066589355,,,-2.1414708060693646,-1.1099523619601601,,0.9601397460766053,-3.6573143180357204,,,"Vic Darensbourg",516,133240
"Ryan Dempster","- - -",-15.409862518310547,4.104015290737152,,,-5.717220902442932,,,-0.8311684206208493,0.4658360148396314,,,-2.5753247308301495,,,"Ryan Dempster",517,133225
"Hansel Izquierdo","FLA",-6.03569233417511,-1.438807651400566,,,0.3963819742202759,,,-1.759677065357175,-1.3834688955774674,,,0.6005787488185999,,,"Hansel Izquierdo",522,407875
"Braden Looper","FLA",14.595443725585938,-2.2616493701934814,,,-0.05366504192352295,,,1.1465391771866407,-2.0375219551292627,,,-5.366504192352295,,,"Braden Looper",526,131702
"Oswaldo Mairena","FLA",-6.089404106140137,1.9109079837799072,,,0.9907956123352051,,,-1.6592381760599826,1.8199123655046736,,,3.1961148785006617,,,"Oswaldo Mairena",528,342192
"Vladimir Nunez","FLA",8.504243850708008,0.2119174599647522,,,2.77083420753479,2.2272064685821533,,0.88956525635021,0.06288351927737454,,,1.8721852753613446,2.183535753511915,,"Vladimir Nunez",532,136727
"Kevin Olsen","FLA",-0.2196064591407776,0.9031420350074768,,,-0.8354116082191467,,,-0.03914553638873041,0.35417334706175563,,,-1.3260501717764235,,,"Kevin Olsen",533,407485
"Brad Penny","FLA",-12.262046813964844,,,-0.6448824405670166,-1.7726914882659912,,,-0.9557324095062232,,,-0.12521989137223621,-1.3429480971712056,,,"Brad Penny",535,207267
"Julian Tavarez","FLA",-8.513138890266418,-8.040675178170204,,,-5.975528657436371,,,-0.5460640724994495,-1.408174286894957,,,-1.3075555049094902,,,"Julian Tavarez",541,123118
"Michael Tejera","FLA",-4.922641277313232,0.1456913948059082,,1.0908483266830444,-3.3786673545837402,,,-0.4054893968132811,0.2207445375847094,,0.2042787128619933,-0.8798612902561823,,,"Michael Tejera",542,150373
"Nelson Cruz","HOU",-21.661921977996826,-1.913569986820221,,,10.524781703948975,,,-2.846507487253197,-0.8737762496895985,,,3.179692357688512,,,"Nelson Cruz",554,112906
"Octavio Dotel","HOU",24.841068267822266,7.583849906921387,,-3.364467144012451,,,,2.250096763389698,3.009464248778328,,-7.476593653361002,,,,"Octavio Dotel",555,136734
"Wayne Franklin","MIL",3.846402883529663,0.33468279242515564,,,1.0637141466140747,,,1.378639026354718,0.7783320754073387,,,1.8994895475251332,,,"Wayne Franklin",557,276356
"Carlos Hernández","HOU",-4.420488476753235,1.1931919306516647,,1.1393746137619019,0.7458968162536621,,,-0.35111107837595196,1.3874324775019358,,0.3505768042344313,0.42867633118026555,,,"Carlos Hernandez",560,400056
"Brad Lidge","HOU",-3.6794228553771973,0.8320468068122864,,,0.2614564001560211,,,-3.066185712814331,1.848992904027303,,,1.7430426677068074,,,"Brad Lidge",563,400058
"Scott Linebrink","HOU",-1.8407325744628906,-1.61481511592865,,-1.8655762672424316,0.36649224162101746,0.22557787597179413,,-0.6369316866653602,-14.680137417533182,,-2.194795608520508,0.5470033457030111,1.6112705426556722,,"Scott Linebrink",564,276530
"Jim Mann","HOU",2.7181341648101807,1.345937728881836,,-0.1601705253124237,-3.440077304840088,,,1.2583954466713798,2.8040369351704912,,-0.8898362517356873,-7.644616232977973,,,"Jim Mann",566,276509
"T.J. Mathews","HOU",-0.37759819626808167,0.6529753804206848,,,0.7899169921875,,,-0.25173213084538776,1.3059507608413696,,,2.821132114955357,,,"T.J. Mathews",567,118421
"Wade Miller","HOU",5.0692925453186035,-5.184294700622559,,12.965934753417969,-1.35126793384552,,,0.2992498550955492,-2.4112998607546783,,2.9268475741349818,-1.5014088153839111,,,"Wade Miller",568,150063
"Dave Mlicki","HOU",-11.522974491119385,1.7964038699865341,,0.17977797985076904,-0.7427688241004944,,,-1.5487868939676592,0.6048497878742539,,0.1039179074281902,-0.7211347806800916,,,"Dave Mlicki",569,119211
"C.J. Nitkowski","TEX",-0.07676146179437637,1.9848225116729736,,-0.4593290090560913,-0.6790601015090942,,,-0.05151775959354119,6.014613671736284,,-1.7012185520595975,-4.244125634431839,,,"C.J. Nitkowski",570,119809
"Roy Oswalt","HOU",23.515857309103012,4.396419048309326,,4.349532209336758,-2.831535816192627,,,1.0153651687868313,1.7944567544119698,,0.6424715227971577,-1.7265462293857483,,,"Roy Oswalt",571,400061
"Brandon Puffer","HOU",2.5234880447387695,-0.2700842320919037,,,-1.7452374696731567,,,0.3524424643489901,-0.0921789188026975,,,-2.006020080084088,,,"Brandon Puffer",572,407836
"Tim Redding","HOU",-11.0839649066329,0.7129889726638794,,1.313583493232727,-0.9151374697685242,,,-1.370082188706168,1.2292913321791024,,0.4292756513832441,-2.5420485271347895,,,"Tim Redding",573,400062
"Shane Reynolds","HOU",-10.473302841186523,,,3.5125749111175537,0.040759216994047165,2.395364284515381,,-1.87693599304418,,,2.251650584049714,0.11322004720568657,0.9505413827441987,,"Shane Reynolds",574,121110
"Ricky Stone","HOU",-4.438650131225586,6.416797161102295,,,-3.0982117652893066,,,-0.5779492358366649,2.9985033463094837,,,-1.5039862938297606,,,"Ricky Stone",576,150392
"Billy Wagner","HOU",14.802911758422852,3.735743284225464,,-1.2026844024658203,,,,1.743570289566885,1.9765837482674413,,-15.033555030822754,,,,"Billy Wagner",578,123790
"Jeremy Affeldt","KCR",0.8905047923326492,,,2.2758034765720367,0.369876503944397,,,0.12215429250104928,,,0.8041708397781049,0.5209528224568971,,,"Jeremy Affeldt",583,346793
"Miguel Asencio","KCR",-8.09776121377945,0.18528059124946594,,,-1.4098376631736755,,,-0.707846259945756,0.06913454897368132,,,-0.40166315190133206,,,"Miguel Asencio",586,407900
"Jeff Austin","KCR",-0.7175863981246948,-0.4347996115684509,,0.8891229629516602,0.26465466618537903,,,-0.6523512710224498,-4.347996115684509,,3.55649185180664,4.410911103089651,,,"Jeff Austin",587,406953
"Cory Bailey","KCR",-7.572667121887207,0.5766996741294861,,-0.15015526115894318,1.2166147232055664,,,-1.4479287039937299,2.0596416933195933,,-0.1580581696409928,3.3794853422376843,,,"Cory Bailey",588,110450
"Paul Byrd","KCR",-4.060913562774658,3.326759099960327,,4.579004287719727,-2.0633792877197266,1.5242267847061157,,-0.25931759660119147,0.644720755806265,,2.0351130167643228,-0.5699942783756151,2.241509977508994,,"Paul Byrd",594,111838
"Nate Field","KCR",-3.7076783180236816,0.5755538940429688,,,-0.25091102719306946,,,-5.296683311462402,2.740732828776042,,,-1.7922216228076389,,,"Nate Field",599,407757
"Chris George","KCR",0.20017889142036438,0.15140266716480255,,0.6533656716346741,-2.5787553787231445,,,0.06974874265517922,0.3604825408685775,,2.0417677238583565,-3.683936255318778,,,"Chris George",601,150203
"Jason Grimsley","KCR",2.9366672039031982,0.24659977853298187,,,0.8170583248138428,-0.7565233707427979,,0.3104299369876531,0.21443459002867987,,,4.300306972704435,-3.7826168537139897,,"Jason Grimsley",602,115169
"Roberto Hernandez","KCR",-0.7415669560432434,-0.43815362453460693,,,-2.305853843688965,-0.37451252341270447,,-0.12484292189280193,-0.5409304006600085,,,-9.607724348704021,-0.7968351561972435,,"Roberto Hernandez",605,115832
"Mike MacDougal","KCR",1.7109309434890747,1.132034182548523,,,,,,2.1935012096013775,3.6517231695113646,,,,,,"Mike MacDougal",612,213680
"Darrell May","KCR",-8.458085685968399,-4.500230550765991,,5.262007430195808,-11.182321608066559,,,-0.7013338048066666,-1.6982002078362228,,4.575658634952877,-2.535673834028698,,,"Darrell May",613,118469
"Scott Mullen","KCR",5.839046001434326,,,-4.049545764923096,,,,1.7966295389028695,,,-2.314026151384626,,,,"Scott Mullen",618,150206
"Dan Reichert","KCR",-6.859297752380371,1.4729776978492737,,,-1.337725818157196,,,-1.172529530321431,0.9092454924995516,,,-1.9966056987420835,,,"Dan Reichert",624,150209
"Bryan Rekar","KCR",-2.6094970703125,-1.6076077222824097,,,0.616515576839447,,,-2.635855626578283,-4.230546637585288,,,6.8501730759938555,,,"Bryan Rekar",625,121057
"Brian Shouse","KCR",2.035090208053589,,,-1.646665334701538,0.5460984110832214,,,1.7393933402167425,,,-3.9206317492893765,3.6406560738881426,,,"Brian Shouse",630,122195
"Blake Stein","KCR",-8.071443796157837,-3.487987995147705,,,0.46385592222213745,,,-1.4516985244888196,-1.7887117923834386,,,23.192796111106873,,,"Blake Stein",632,133121
"Jeff Suppan","KCR",-17.038055419921875,-2.5958569049835205,,1.9176615476608276,0.04660550132393837,,,-0.7532296825783322,-1.3244167882568982,,0.6226173856041648,0.010426286649650642,,,"Jeff Suppan",633,122987
"Kris Wilson","KCR",-5.843935012817383,-6.402425765991211,,,0.3594929575920105,,,-3.228693377247173,-6.533087516317562,,,1.3314553984889277,,,"Kris Wilson",636,330892
"Andy Ashby","LAD",6.677665710449219,-4.938718318939209,,,1.8045668601989746,,,0.33522418225146683,-1.5481875607959903,,,0.9701972366661155,,,"Andy Ashby",637,110351
"Kevin Beirne","LAD",-1.5558065176010132,0.5781569182872772,,0.753660038113594,-1.7426785230636597,,,-0.4496550628904662,2.7531281823203675,,0.8103871377565528,-7.9212660139257265,,,"Kevin Beirne",638,150312
"Kevin Brown","LAD",-0.41496944427490234,-1.5889928936958313,,,,,,-0.051167625681245665,-0.8589150776734225,,,,,,"Kevin Brown",642,111554
"Giovanni Carrara","LAD",-1.0639804005622864,-1.1363604068756104,,5.493971586227417,1.7525178790092468,,,-0.14839336130575823,-0.4288152478775888,,2.81742132627047,1.77022007980732,,,"Giovanni Carrara",643,112030
"Omar Daal","LAD",5.8873515129089355,0.9666542410850525,,5.307192802429199,3.0272828936576843,,,0.5491932381444903,0.32657237874495015,,1.357338312641739,0.7007599290874269,,,"Omar Daal",646,112984
"Robert Ellis","LAD",-0.5946364998817444,-0.19143322110176086,,-0.12449635565280914,-0.09081034362316132,,,-2.831602380389259,-3.8286644220352177,,-2.489927113056183,-9.081034362316132,,,"Robert Ellis",649,113819
"Eric Gagne","LAD",9.173834800720215,-0.852649450302124,,1.7313027381896973,12.667354583740234,0.33139005303382874,,1.1160382969246003,-1.3752410488743936,,4.222689605340725,4.8908704956526,16.569502651691437,,"Eric Gagne",650,150378
"Kaz Ishii","LAD",-9.908256530761719,1.1147608757019043,,5.424373149871826,-1.672173023223877,-0.35335856676101685,,-0.7148814235758816,0.7741394970152113,,0.7607816479483627,-1.1375326688597802,-1.3590714106192956,,"Kaz Ishii",655,408193
"Terry Mulholland","- - -",-3.8650872111320496,-11.570376679301262,,,-0.5726178884506226,,,-0.4601294298966726,-4.253814955625463,,,-1.3014042919332331,,,"Terry Mulholland",665,119488
"Hideo Nomo","LAD",-3.923680305480957,0.4968641400337219,,,2.0564708709716797,7.427674770355225,,-0.2235715273778323,0.31850265386777044,,,1.4584899794125388,0.7317906177689877,,"Hideo Nomo",666,119827
"Jesse Orosco","LAD",-2.4949963092803955,3.34272837638855,,,,,,-1.2600991461012099,1.3928034901618958,,,,,,"Jesse Orosco",667,120051
"Odalis Perez","LAD",17.553953170776367,26.047143936157227,,,-1.5526559352874756,,,1.287890914950577,2.907047314303262,,,-0.3636196569759896,,,"Odalis Perez",668,136602
"Paul Quantrill","LAD",7.176342487335205,-1.6859091520309448,,,2.007038116455078,,,0.6725719294597193,-2.0813693234949935,,,6.08193368622751,,,"Paul Quantrill",669,120824
"Jeff Williams","LAD",-4.114917278289795,,,0.21513056755065918,-1.2306662797927856,,,-3.3454612018616223,,,0.41371262990511376,-8.790473427091326,,,"Jeff Williams",674,237796
"Mike Buddie","MIL",-6.573426246643066,2.255509376525879,,0.28469380736351013,0.09854630380868912,,,-2.148178511974858,7.048466801643372,,0.29050388506480623,0.35195108503103256,,,"Mike Buddie",678,133322
"Jose Cabrera","MIL",-21.750887393951416,-0.31357860565185547,,,-2.849730968475342,,,-1.9577756430199296,-0.24498328566551208,,,-1.3505833973816785,,,"Jose Cabrera",679,111850
"Valerio De Los Santos","MIL",3.6978275775909424,1.0324941873550415,,,3.531002998352051,,,0.5044785235458311,2.647420993218055,,,5.4323123051570015,,,"Valerio De Los Santos",681,136304
"Mike DeJean","MIL",-0.9820992946624756,3.8069722652435303,,,,3.9831745624542236,,-0.12721493454177146,1.962356837754397,,,,4.106365528303323,,"Mike DeJean",682,113211
"Nelson Figueroa","MIL",-10.415788769721985,,,-1.040786623954773,1.9021439850330353,,,-1.3924851296419765,,,-0.24663190141108365,1.166959500020267,,,"Nelson Figueroa",683,150153
"Chad Fox","MIL",-0.7068532705307007,-0.7725854516029358,,,,0.5595265030860901,,-1.472610980272293,-2.9714825061651373,,,,6.216961145401001,,"Chad Fox",684,114354
"Ray King","MIL",-3.3728551864624023,9.426054000854492,,,0.5748685002326965,,,-0.6600499386423488,2.540715364111723,,,2.299474000930786,,,"Ray King",693,150037
"Nick Neugebauer","MIL",-4.633321762084961,2.6304237842559814,,,-1.2753043174743652,,,-0.858022548534252,1.143662514893905,,,-5.101217269897461,,,"Nick Neugebauer",698,400302
"Takahito Nomura","MIL",-1.5621380805969238,-0.6422173976898193,,,-0.24008658528327942,,,-0.8926503317696708,-1.0885040638810497,,,-0.8574520902974265,,,"Takahito Nomura",699,408110
"Jimmy Osting","MIL",-4.463165283203125,,,-2.7216744422912598,0.5245157480239868,,,-2.4125217747043917,,,-8.004924830268411,0.9896523547622392,,,"Jimmy Osting",701,275701
"Ruben Quevedo","MIL",-11.782733678817749,-1.5645776987075806,,-3.658139705657959,-9.9467214345932,,,-0.7611585063835755,-1.777929203076796,,-0.9099850014074524,-2.9428169924831953,,,"Ruben Quevedo",705,275935
"Glendon Rusch","MIL",7.028575897216797,,,-2.6615023612976074,-4.141358375549316,,,0.2849037655945195,,,-0.4628699758778448,-0.8104419521622929,,,"Glendon Rusch",707,121556
"Ben Sheets","MIL",8.138411521911621,,,-6.729283809661865,-5.17658805847168,,,0.3753879853280268,,,-0.8984357556290875,-3.645484548219493,,,"Ben Sheets",710,282656
"Everett Stull","MIL",-3.9102563858032227,-0.31890809535980225,,0.5163063406944275,,,,-2.660038357689267,-1.028735791483233,,3.226914629340172,,,,"Everett Stull",712,122904
"Luis Vizcaino","MIL",12.637645721435547,0.31077316403388977,,,3.473968267440796,0.6445881128311157,,1.6672355833028427,0.0809305114671588,,,8.68492066860199,2.8025570123091987,,"Luis Vizcaino",714,150430
"Jamey Wright","- - -",1.0033047944307327,0.889240212738514,,-4.797403037548065,-1.532270610332489,,,0.07589294965436708,1.1700529114980447,,-1.4945180802330422,-1.3209229399418008,,,"Jamey Wright",715,124604
"Jack Cressend","MIN",-4.696357727050781,,,-2.8722193241119385,-0.4305879473686218,,,-1.2973363886880611,,,-2.143447256799954,-0.9161445688694082,,,"Jack Cressend",723,150162
"Tony Fiore","MIN",-1.7321482300758362,,,3.8823633193969727,5.170884609222412,,,-0.24124627159830586,,,1.2898217007963364,1.6680272932975522,,,"Tony Fiore",726,150106
"Eddie Guardado","MIN",3.0432956218719482,4.682450294494629,,,3.400801420211792,,,0.46748012624761115,1.9757174238373962,,,5.313752219080925,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","MIN",23.054019927978516,0.04786339029669762,,2.200193166732788,-1.9318784475326538,,,2.5361958116588026,0.10878043249249458,,2.291867882013321,-3.512506268241189,,,"LaTroy Hawkins",729,115629
"Mike Jackson","MIN",-0.27410441637039185,4.195383071899414,,,0.7957667708396912,-0.5864912867546082,,-0.0763522051171008,1.4983510971069336,,,1.5014467374333795,-3.2582849264144897,,"Mike Jackson",732,116436
"Matt Kinney","MIN",-7.839072108268738,-8.500685214996338,,,0.9558542650192976,,,-1.3354466964682687,-3.2948392306187353,,,2.0779440543897776,,,"Matt Kinney",737,150219
"Kyle Lohse","MIN",-12.008279420435429,3.4736980199813843,,0.8000935912132263,1.2922018766403198,,,-0.6799705221084614,0.8641039850699962,,0.19952458633746292,0.5618269028870956,,,"Kyle Lohse",739,346798
"Joe Mays","MIN",-2.6975619792938232,-5.1549553871154785,,-1.27683687210083,5.847805976867676,,,-0.3401717502262072,-4.443927057858171,,-0.5433348391918426,1.8863890247960244,,,"Joe Mays",740,150222
"Travis Miller","MIN",-0.7967102527618408,0.5566228628158569,,,,,,-1.695128197365619,3.9758775915418356,,,,,,"Travis Miller",742,119124
"Eric Milton","MIN",17.47987937927246,,,-6.051255702972412,-3.938185930252075,,,1.0337007320681526,,,-1.1911920675142544,-1.5031244008595706,,,"Eric Milton",743,132980
"Brad Radke","MIN",-5.091482639312744,1.1587638854980469,,-1.3524590730667114,7.639585494995117,,,-0.5254368048826361,0.8458130551080634,,-0.8506031906079946,2.480384900972441,,,"Brad Radke",748,120878
"Rick Reed","MIN",6.375251486897469,-3.4927098751068115,,-6.17461321502924,1.8764742016792297,,,0.3457294732590818,-2.477099202203412,,-1.466653970315734,0.759706154526004,,,"Rick Reed",750,120999
"Juan Rincon","MIN",-4.754513502120972,-5.564110517501831,,,1.8402093797922134,,,-1.3317964991935496,-3.4135647346637,,,12.26806253194809,,,"Juan Rincon",752,346799
"J.C. Romero","MIN",15.131804466247559,-0.7370150089263916,,1.1597884893417358,0.7549248933792114,,,1.8543878022362206,-0.8670764810898725,,0.8990608444509581,0.7863800972700119,,,"J.C. Romero",754,240694
"Johan Santana","MIN",-0.31527626514434814,9.6871178150177,,,8.547507762908936,,,-0.030909437759249817,2.065483542647697,,,3.3001960474551875,,,"Johan Santana",755,276371
"Mike Trombley","MIN",-2.6522927284240723,,,0.5473217368125916,-0.4057028293609619,0.42231258749961853,,-12.055876038291236,,,6.841521710157394,-3.688207539645108,5.278907343745232,,"Mike Trombley",758,123472
"Bob Wells","MIN",-9.235372543334961,-0.2961317002773285,,,0.07650946080684662,0.23453424870967865,,-1.4430269598960876,-0.1862463523756783,,,0.058404168554844746,1.0660647668621757,,"Bob Wells",760,124077
"Tony Armas","MON",-4.483178615570068,4.313251972198486,,0.9363783001899719,0.29063934087753296,-1.8516329526901245,,-0.298679454734848,0.5344797982897753,,1.3376832859856742,0.12009890118906322,-1.7977018958156548,,"Tony Armas",761,150393
"Bruce Chen","- - -",-6.69824481010437,,,-1.436147853732109,-0.21058416366577148,,,-0.9850360014859368,,,-0.3978248902305011,-0.16713028862362816,,,"Bruce Chen",769,136600
"Joey Eischen","MON",9.172719955444336,2.1662285327911377,,,-0.021390408277511597,,,2.334025433955302,0.6965365057206231,,,-2.1390408277511597,,,"Joey Eischen",774,113784
"Matt Herges","MON",-5.045074462890625,-0.7835894823074341,,-1.8598344326019287,3.7910704612731934,,,-0.7343630950350255,-1.017648678321343,,-1.5370532500842387,4.21230051252577,,,"Matt Herges",780,150382
"Graeme Lloyd","- - -",-10.582396507263184,4.152036145329475,,,1.7406187951564789,,,-2.5438453142459574,1.4671505813885073,,,6.446736278357329,,,"Graeme Lloyd",783,117841
"Tomo Ohka","MON",2.207308918237686,2.1401116847991943,,0.9995923936367035,-1.4815114438533783,4.370156288146973,,0.17407799039729385,0.9469520729199975,,0.3038274752695147,-0.4092573049318725,2.4690148520604365,,"Tomo Ohka",788,219594
"Carl Pavano","- - -",-19.05395531654358,0.8215332627296448,,,-0.6441869884729385,,,-1.652554667523294,0.20745789462869815,,,-0.39041635665026575,,,"Carl Pavano",790,134321
"Britt Reames","MON",-9.871602058410645,,,3.4933980107307434,-0.6195023208856583,,,-2.095881541063831,,,1.0305008881211632,-0.5844361517789229,,,"Britt Reames",794,337392
"Scott Stewart","MON",-3.2335357666015625,5.643713474273682,,,-0.5337176322937012,,,-0.8599829166493517,1.8443508085861704,,,-0.7965934810353749,,,"Scott Stewart",797,400305
"T.J. Tucker","MON",-9.613689422607422,-0.03454548865556717,,,0.13214978575706482,,,-1.9945413739849422,-0.013494331506080925,,,0.26429957151412964,,,"T.J. Tucker",800,324892
"Javier Vazquez","MON",-11.258792877197266,1.022782325744629,,0.6510472297668457,10.333231925964355,,,-0.6275804279374173,0.7411466128584268,,0.13179093719976634,1.832133320206446,,,"Javier Vazquez",801,134320
"Justin Wayne","FLA",-5.907381057739258,,,2.5475311279296875,1.9950958490371704,,,-2.441066552784817,,,2.8305901421440973,2.5910335701781433,,,"Justin Wayne",803,400306
