Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Mike Mussina","NYY",18,10,0,33,33,215.2,7.595053379342705,2.0030910011453287,1.1267386881442474,0.2900641025641026,0.7078853,0.4078125,0.112033195,,4.0479130648145185,,3.6390450403515433,3.5671572503337203,4.546791076660156,"Mike Mussina",837,119608
"Barry Zito","OAK",23,5,0,35,35,229.1,7.14244201887357,3.061046579517244,0.9418604860053059,0.24458204334365324,0.80713679,0.348159509,0.081911262,,2.747093084182142,,3.873411700034413,4.291516737248941,4.531581878662109,"Barry Zito",944,217096
"David Wells","NYY",19,7,0,31,31,206.1,5.9757675140274245,1.9628433440236066,0.9159935605443498,0.28421052631578947,0.69384215,0.430906389,0.081081081,,3.751211724134004,,3.6842069600496923,4.108539793674812,4.510178089141846,"David Wells",855,124071
"Jason Schmidt","SFG",13,8,0,29,29,185.1,9.51798508909019,3.544963834201959,0.728417226205882,0.2753623188405797,0.71782178,0.348547717,0.073891625,,3.447841537374508,,3.113153598918277,3.585795927080385,4.502353191375732,"Jason Schmidt",1131,121834
"Bartolo Colon","- - -",20,8,0,33,33,233.1,5.747142606587324,2.6999998822893465,0.7714285377969562,0.27448275862068966,0.78326996,0.460689655,0.081967213,,2.9314284436284335,,3.724931580119232,4.066385135445675,4.43632435798645,"Bartolo Colon",375,112526
"Chuck Finley","- - -",11,15,0,32,32,190.2,8.213286165538456,3.68181793627586,0.6136363227126433,0.31307550644567217,0.67678425,0.498141263,0.083333333,,4.153845876824047,,3.2662702544288513,3.5188978446773134,4.37272310256958,"Chuck Finley",384,114133
"Roger Clemens","NYY",13,6,0,29,29,180,9.6,3.15,0.9,0.3155737704918033,0.68265683,0.44040404,0.105263157,,4.35,,3.295407803853353,3.317903192092975,4.316735744476318,"Roger Clemens",815,112388
"Mark Buehrle","CHW",19,12,0,34,34,239,5.046025104602511,2.297071129707113,0.9414225941422594,0.27726675427069647,0.74716981,0.463446475,0.103734439,,3.577405857740586,,4.003915474704121,4.04783262319894,4.2728047370910645,"Mark Buehrle",225,279824
"Jarrod Washburn","ANA",18,6,0,32,32,206,6.072815983804943,2.5776700938452635,0.8300971488654237,0.25949367088607594,0.77838828,0.308892355,0.060509554,,3.145631300963711,,3.7145017107196727,4.637412110748348,4.232853889465332,"Jarrod Washburn",40,132220
"Matt Morris","STL",17,9,0,32,32,210.1,7.316956856900472,2.738510168664504,0.684627542166126,0.30647709320695105,0.75310559,0.500782472,0.085561497,,3.42313771083063,,3.3234056733299195,3.572166880420449,4.213622093200684,"Matt Morris",1172,119403
"Jeff Weaver","- - -",11,11,2,32,25,199.2,5.949916319141549,2.1636059342332903,0.7212019780777634,0.2796208530805687,0.71428571,0.445141065,0.07079646,,3.515859643129097,,3.5680844659881408,4.102047848087457,4.1325408816337585,"Jeff Weaver",503,213711
"Mark Redman","DET",8,15,0,30,30,203,4.832512315270936,2.2610837438423643,0.6650246305418719,0.2895125553914328,0.65182186,0.40324963,0.054545454,,4.211822660098522,,3.6911385099288867,4.616397684239989,4.038142204284668,"Mark Redman",491,150230
"Greg Maddux","ATL",16,6,0,34,34,199.1,5.327758925434282,2.0317724715639214,0.6321069911532199,0.28169014084507044,0.78782453,0.561014263,0.089171974,,2.618728963349054,,3.42862963065692,3.6120398093992003,3.9501121044158936,"Greg Maddux",104,118120
"Brian Lawrence","SDP",12,12,0,35,31,210,6.385714865704025,2.228571630983955,0.685714347995063,0.3213213213213213,0.72431633,0.563909774,0.102564102,,3.685714620473464,,3.433503084766626,3.477158630412798,3.9244909211993217,"Brian Lawrence",1045,400147
"Mark Mulder","OAK",19,7,0,30,30,207.1,6.901929429767018,2.387459865642679,0.9115755850635684,0.26136363636363635,0.73193047,0.500797448,0.113513513,,3.4726688954802607,,3.7000166108095756,3.625443822506977,3.897697687149048,"Mark Mulder",932,150426
"Randy Wolf","PHI",11,9,0,31,31,210.2,7.348101088412777,2.6914556312209594,0.9825949129854296,0.25254237288135595,0.7864633,0.406354515,0.096234309,,3.204113846691618,,3.7453022997113044,3.9053276012571176,3.891286849975586,"Randy Wolf",976,150116
"Andy Pettitte","NYY",13,5,0,22,22,134.2,6.4826737570185715,2.138614022933962,0.4009901293001178,0.32018561484918795,0.71095571,0.444705882,0.046153846,,3.2747527226176287,,2.902668525438521,3.66731996780954,3.8593337535858154,"Andy Pettitte",840,120485
"Jamie Moyer","SEA",13,8,0,34,34,230.2,5.73554862706632,1.9508668799545306,1.0924854527745371,0.24390243902439024,0.77134986,0.372714486,0.092105263,,3.316473695922702,,4.032883624628395,4.289524603018446,3.8311920166015625,"Jamie Moyer",1091,119469
"Ben Sheets","MIL",11,16,0,34,34,216.2,7.061538793078556,2.9076924442088172,0.8723077332626452,0.3257918552036199,0.73713491,0.463157894,0.107692307,,4.153846348869739,,3.760536046469425,3.7534264139415847,3.8287153244018555,"Ben Sheets",710,282656
"Cory Lidle","OAK",8,10,0,31,30,192,5.203125285093863,1.828125100168114,0.7968750436630241,0.27929373996789725,0.68803016,0.471518987,0.093406593,,3.8906252131782937,,3.6599911754275047,3.8285446970512456,3.711934994906187,"Cory Lidle",926,117756
"Eric Gagne","LAD",4,1,52,77,0,82.1,12.461540386113525,1.7489881243668104,0.6558705466375538,0.2784090909090909,0.85139319,0.36158192,0.076923076,,1.9676116399126617,,1.7960823876088128,2.1675459900369947,3.637810230255127,"Eric Gagne",650,150378
"Vicente Padilla","PHI",14,11,0,32,32,206,5.592233423935486,2.3155341520982873,0.6990291779919358,0.28,0.75123153,0.533950617,0.091428571,,3.2766992718371992,,3.7193560800112833,3.8922569254291606,3.5757834911346436,"Vicente Padilla",964,218894
"Kerry Wood","CHC",12,11,0,33,33,213.2,9.140406051393223,4.085803626659644,0.9266771112011563,0.27071823204419887,0.75636943,0.350458715,0.097777777,,3.664586757931845,,3.8559902697090136,3.983397102380802,3.5696048736572266,"Kerry Wood",304,134268
"CC Sabathia","CLE",13,11,0,33,33,210,6.385714285714286,3.7714285714285714,0.7285714285714285,0.28459119496855345,0.67629179,0.443925233,0.074889867,,4.371428571428571,,3.8668363752819244,4.319249674181144,3.553452968597412,"CC Sabathia",404,282332
"Freddy Garcia","SEA",16,10,0,34,34,223.2,7.283159297865587,2.5350222970471377,1.2071534747843513,0.29185185185185186,0.73228346,0.415697674,0.121457489,,4.385990958383143,,4.012745087461955,3.8064059011361597,3.427248477935791,"Freddy Garcia",1077,150119
"Wade Miller","HOU",15,4,0,26,26,164.2,7.870445830337946,3.3886641769510604,0.7651822335050781,0.29653679653679654,0.78234704,0.445887445,0.09090909,,3.279352429307478,,3.557216207690636,3.7538769259268046,3.3621768951416016,"Wade Miller",568,150063
"Johan Santana","MIN",8,6,1,27,14,108.1,11.381539396676587,4.070769565234691,0.5815385093192417,0.29844961240310075,0.74879227,0.329501915,0.058823529,,2.990769476498957,,2.6574590608766075,3.3466278741047795,3.3590227365493774,"Johan Santana",755,276371
"Tomo Ohka","MON",13,8,0,32,31,192.2,5.512111017675222,2.1020762355541103,0.8875432994561799,0.28363047001620745,0.74293528,0.451298701,0.093596059,,3.1764707559484333,,3.828856523205295,4.0136128459048575,3.2429866790771484,"Tomo Ohka",788,219594
"Al Leiter","NYM",13,13,0,33,33,204.1,7.575857198032019,3.0391520154895892,1.013050671829863,0.28691275167785235,0.72026801,0.437185929,0.108490566,,3.4796088293286602,,3.872351885787433,3.853389175769192,3.1983556747436523,"Al Leiter",883,117652
"Eric Milton","MIN",13,9,0,29,29,171,6.368421052631579,1.5789473684210527,1.263157894736842,0.28166351606805295,0.63805104,0.31809872,0.097165991,,4.842105263157895,,3.9503785640872713,4.136628861995469,3.1814229488372803,"Eric Milton",743,132980
"Robb Nen","SFG",6,2,43,68,0,73.2,9.895929993211219,2.443439504496597,0.2443439504496597,0.3147208121827411,0.80291971,0.466321243,0.032786885,,2.1990955540469375,,1.971124004807511,2.770917749155047,3.1215333938598633,"Robb Nen",1123,119718
"Orlando Hernandez","NYY",8,5,1,24,22,146,6.965753424657534,2.219178082191781,1.047945205479452,0.2638888888888889,0.74074074,0.374149659,0.089473684,,3.636986301369863,,3.8319374842186495,4.129876372218131,3.1182107627391815,"Orlando Hernandez",823,133340
"Paul Byrd","KCR",17,11,0,33,33,228.1,5.084671646110849,1.497810252342731,1.4189781337983767,0.2593103448275862,0.72278134,0.36,0.107784431,,3.902189867945536,,4.47302340928681,4.459716269560652,3.1095566749572754,"Paul Byrd",594,111838
"Jon Lieber","CHC",6,8,0,21,21,141,5.553191489361702,0.7659574468085106,0.9574468085106383,0.2955032119914347,0.70344828,0.426406926,0.092592592,,3.702127659574468,,3.387606385413637,3.6040621741020935,3.098500967025757,"Jon Lieber",287,117758
"Miguel Batista","ARI",8,9,0,36,29,184.2,5.458483815589355,3.411552384743347,0.5848375516702881,0.2711864406779661,0.64446367,0.505119453,0.070175438,,4.2888087122487795,,3.8285004729945205,4.272810062170729,3.072807874530554,"Miguel Batista",46,110683
"Arthur Rhodes","SEA",10,4,2,66,0,69.2,10.46412094429911,1.6794268182208445,0.5167467132987215,0.2578616352201258,0.76335878,0.490683229,0.074074074,,2.3253602098442463,,1.9429351192919857,2.275568166228313,2.9205362796783447,"Arthur Rhodes",1097,121125
"Hideo Nomo","LAD",16,6,0,34,34,220.1,7.883509469613289,4.12556713176654,1.0620271824349508,0.26986754966887416,0.78247261,0.371666666,0.10878661,,3.390317543926958,,4.146643250928234,4.1226432414746315,2.919863700866699,"Hideo Nomo",666,119827
"Rodrigo Lopez","BAL",15,9,0,33,28,196.2,6.223728652599046,2.837288062214271,1.0525423456601328,0.2555746140651801,0.75435203,0.403010033,0.100877192,,3.5694914331082765,,4.121396474435528,4.214950166138938,2.8869499564170837,"Rodrigo Lopez",150,150438
"Russ Ortiz","SFG",14,10,0,33,33,214.1,5.752721344387056,3.9471226742509726,0.6298600012102616,0.26626323751891073,0.74626866,0.448540706,0.065217391,,3.6111973402721667,,3.965184842817844,4.5492427964112085,2.8803153038024902,"Russ Ortiz",1124,133460
"Tom Glavine","ATL",18,11,0,36,36,224.2,5.087536631278051,3.124628797162898,0.8412462146207802,0.2692307692307692,0.79144786,0.400862068,0.08045977,,2.964391422949416,,4.195012044329311,4.597110850633495,2.870471715927124,"Tom Glavine",90,114849
"Mark Prior","CHC",6,6,0,19,19,116.2,11.33999876403822,2.9314282519282475,1.0799998822893544,0.3,0.79416532,0.333333333,0.112903225,,3.317142495603017,,3.159217306176013,3.0788211778712458,2.837444543838501,"Mark Prior",301,407578
"Octavio Dotel","HOU",6,4,6,83,0,97.1,10.91096032952091,2.496575668619191,0.6472603585309014,0.2318181818181818,0.85858586,0.285067873,0.056910569,,1.8493153100882895,,2.4278278253834027,3.2520918056697665,2.7929980754852295,"Octavio Dotel",555,136734
"Livan Hernandez","SFG",12,16,0,33,33,216,5.583333333333333,2.9583333333333335,0.7916666666666666,0.3088023088023088,0.69296375,0.450807635,0.090047393,,4.375,,3.9065189149644644,4.122876258622165,2.7386884689331055,"Livan Hernandez",1116,115817
"Kenny Rogers","TEX",13,8,0,33,33,210.2,4.5712024212800415,2.9905062569121768,0.8971518770736531,0.27761627906976744,0.72312452,0.529914529,0.117318435,,3.844936616029942,,4.324416209780011,4.211374945828156,2.700802803039551,"Kenny Rogers",1277,121386
"Tim Wakefield","BOS",11,5,3,45,15,163.1,7.383674044213902,2.8102043004097688,0.8265306765911085,0.23660714285714285,0.775,0.39347826,0.077319587,,2.8102043004097688,,3.617176562336676,4.0767734100511275,2.675248384475708,"Tim Wakefield",219,123801
"Kevin Appier","ANA",14,12,0,32,32,188.1,6.307964261055235,3.058406914451023,1.0991149848808364,0.29525483304042177,0.75282855,0.352839931,0.085820895,,3.9185838591403734,,4.2788885586864325,4.672249118985389,2.6206302642822266,"Kevin Appier",3,110293
"Jason Isringhausen","STL",3,2,32,60,0,65.1,9.367347668032561,2.4795920297733254,0,0.27058823529411763,0.66153846,0.5,0,,2.4795920297733254,,1.7528907029145093,2.8821967346027493,2.5373446941375732,"Jason Isringhausen",1158,116414
"John Smoltz","ATL",3,2,55,75,0,80.1,9.522822179695995,2.6887968507376927,0.4481328084562821,0.2736318407960199,0.68475452,0.455445544,0.063492063,,3.2489628613080455,,2.389460326381437,2.833887645969295,2.5235559940338135,"John Smoltz",115,122477
"Joe Kennedy","TBD",8,11,0,30,30,196.2,4.988135077200671,2.5169488921654763,1.0525422639964719,0.28414442700156983,0.6630972,0.365443425,0.083941605,,4.5305080058978575,,4.4569895701092115,4.876153146966376,2.5039331912994385,"Joe Kennedy",1217,406773
"Joel Pineiro","SEA",14,7,0,37,28,194.1,6.2984572292069085,2.5008580174792137,1.1114924522129839,0.27918781725888325,0.80868762,0.467768595,0.1182266,,3.241852985621203,,4.109587511462128,3.958282426244682,2.482822209596634,"Joel Pineiro",1094,334492
"Byung-Hyun Kim","ARI",8,3,36,72,0,84,9.857144647715367,2.7857147917456477,0.5357143830280091,0.2757009345794392,0.85393258,0.530232558,0.074626865,,2.035714655506435,,2.6882648969723704,3.024821236455137,2.467941999435425,"Byung-Hyun Kim",61,218294
"Mike Maroth","DET",6,10,0,21,21,128.2,4.056994658277653,2.5181346154826816,0.4896372863438547,0.296551724137931,0.6455542,0.476958525,0.05511811,,4.4766837608581005,,3.6537842877359417,4.320598395325958,2.449800968170166,"Mike Maroth",1508,400077
"Ismael Valdez","- - -",8,12,0,31,31,196,4.683673560544881,2.1581633073098963,1.1938775742565384,0.26498422712933756,0.73033708,0.384259259,0.099236641,,4.178571509897885,,4.502890827039142,4.639269947409786,2.425107419490814,"Ismael Valdez",1283,123595
"John Thomson","- - -",9,14,0,30,30,181.2,5.300917728020497,2.179816635821513,1.3871560409773263,0.27948303715670436,0.63041386,0.3456,0.107692307,,4.706422281887357,,4.547395660208393,4.536089822447176,2.30930233001709,"John Thomson",453,123307
"Esteban Loaiza","TOR",9,10,0,25,25,151.1,5.174008984469409,2.2599119702280177,1.0704846174764295,0.3326959847036329,0.63218391,0.43902439,0.101694915,,5.709251293207624,,4.191149401696661,4.273099441908056,2.3089942932128906,"Esteban Loaiza",1310,117842
"Kip Wells","PIT",12,14,0,33,33,198.1,6.080672892663563,3.2218490699933806,0.9529412742233943,0.2875816993464052,0.74511401,0.540584415,0.13125,,3.5848743173165785,,4.167116610940079,3.9136849818559423,2.283527374267578,"Kip Wells",1012,150337
"Jon Garland","CHW",12,12,0,33,33,192.2,5.23183377191791,3.8771625274034514,1.074394435304571,0.275,0.69007264,0.422512234,0.102678571,,4.577854550428172,,4.7838737303842915,4.850467975388273,2.222384452819824,"Jon Garland",232,279782
"Danys Baez","CLE",10,11,6,39,26,165.1,7.076613610759681,4.463710123709952,0.762096850389504,0.2973523421588595,0.72169404,0.413793103,0.07821229,,4.409274634396416,,4.1415100723133,4.54787688604257,2.166086155921221,"Danys Baez",367,276056
"Jimmy Haynes","CIN",15,10,0,34,34,196.2,5.766102440540177,3.7067801403472567,0.9610170734233627,0.30434782608695654,0.74452003,0.452229299,0.106598984,,4.11864460038584,,4.350210243242655,4.3565345517315,2.147730588912964,"Jimmy Haynes",329,115649
"Brad Radke","MIN",9,5,0,21,21,118.1,4.7154925523791205,1.5211266297997161,0.9126759778798297,0.2879177377892031,0.64828614,0.389873417,0.08,,4.7154925523791205,,3.917003965894286,4.363328389224535,2.0876214504241943,"Brad Radke",748,120878
"Jason Jennings","COL",16,8,0,32,32,185.1,6.167265848543134,3.3992803889607828,1.262589858756862,0.30329289428076256,0.72959604,0.477966101,0.146067415,,4.516186802476469,,4.677901714471653,4.191178032970147,2.0811421871185303,"Jason Jennings",434,407298
"Steve Trachsel","NYM",11,11,0,30,30,173.2,5.44145857383864,3.5758156342368204,0.8291746398230309,0.279491833030853,0.73407202,0.457350272,0.086956521,,3.368521974281063,,4.14249670082364,4.4197316746381965,2.051180362701416,"Steve Trachsel",898,123431
"Trevor Hoffman","SDP",2,5,38,61,0,59.1,10.466293032039088,2.7303373127058492,0.3033708125228721,0.3225806451612903,0.74780059,0.337748344,0.031746031,,2.7303373127058492,,2.035108098922355,3.0750350264913253,2.0315053462982178,"Trevor Hoffman",1035,116034
"Rick Reed","MIN",15,7,0,33,32,188,5.792553661634864,1.2446809520868303,1.5319150179530219,0.26981450252951095,0.75334821,0.402261712,0.127490039,,3.7819152005715226,,4.398244799850978,4.0440809550258905,2.024929203093052,"Rick Reed",750,120999
"Chad Bradford","OAK",4,2,2,75,0,75.1,6.690265938430782,1.6725664846076955,0.23893806922967079,0.3034188034188034,0.70627803,0.662393162,0.047619047,,3.10619489998572,,2.5771186923166614,3.0081127545701194,2.0019214153289795,"Chad Bradford",904,136268
"Antonio Osuna","CHW",8,2,11,59,0,67.2,8.778327432577651,3.7241389107905185,0.13300496109966137,0.3197969543147208,0.67653277,0.392670157,0.012658227,,3.85714387189018,,2.6221729032653296,4.055315136731445,2.001387357711792,"Antonio Osuna",249,120107
"Josh Beckett","FLA",6,7,0,23,21,107.2,9.445819987208127,3.67801840209874,1.0866872551655369,0.2826855123674912,0.68447412,0.366782006,0.103174603,,4.095975038700869,,3.6865326406303778,3.7460185649982387,1.9461475312709808,"Josh Beckett",510,277417
"Terry Adams","PHI",7,9,0,46,19,136.2,6.321950807770002,3.8195119463610427,0.5926828882284377,0.29009433962264153,0.64855876,0.591346153,0.101123595,,4.346341180341876,,3.75231832149127,3.802783706291749,1.9292001724243164,"Terry Adams",946,110067
"Woody Williams","STL",9,4,0,17,17,103.1,6.619354187075295,2.1774191404852945,0.8709676561941178,0.24915824915824916,0.83838384,0.414141414,0.086956521,,2.5258062029629413,,3.591106666660216,3.882315157322493,1.8918814659118652,"Woody Williams",1190,124315
"John Lackey","ANA",9,4,0,18,18,108.1,5.73230796144024,2.7415385902540277,0.8307692697739478,0.29512893982808025,0.72058824,0.403954802,0.09090909,,3.6553847870053704,,3.912843745927982,4.1263610939901385,1.859777569770813,"John Lackey",1507,407793
"John Burkett","BOS",13,8,0,29,29,173,6.450866483049648,2.601155839939374,1.300577919969687,0.31464737793851716,0.73873874,0.410526315,0.12562814,,4.526011161494511,,4.412941394575093,4.135646513402654,1.7976229190826416,"John Burkett",179,111734
"Chris Hammond","ATL",7,2,0,63,0,76,7.460527064727689,3.6710530001041013,0.11842106451948713,0.24186046511627907,0.83732057,0.519607843,0.015384615,,0.947368516155897,,2.7383902375387663,3.757949899938589,1.7965643405914307,"Chris Hammond",92,115391
"Frank Castillo","BOS",6,15,1,36,23,163.1,6.171429051880276,3.195918616152286,1.046938857015404,0.30097087378640774,0.64971751,0.420454545,0.097938144,,5.069388149758798,,4.296768451978254,4.4379979279687225,1.777406930923462,"Frank Castillo",180,112113
"Casey Fossum","BOS",5,4,1,43,12,106.2,8.521875203177338,2.5312500603497043,1.0125000241398816,0.321656050955414,0.69892473,0.406832298,0.102564102,,3.459375082477929,,3.4870744830369955,3.551534620337356,1.776790976524353,"Casey Fossum",188,407154
"Andy Ashby","LAD",9,13,0,30,30,181.2,5.300917728020497,3.2201836665545076,0.9908257435552331,0.27845884413309985,0.74553571,0.467826086,0.108108108,,3.913761687043171,,4.420790148531891,4.407241022660675,1.7593530416488647,"Andy Ashby",637,110351
"Jake Peavy","SDP",6,7,0,17,17,97.2,8.293516222177574,3.0409559481317774,1.0136519827105923,0.3242320819112628,0.69510269,0.449324324,0.104761904,,4.515358832074457,,3.6890370035750912,3.721499903652819,1.7365423440933228,"Jake Peavy",1051,408241
"Dan Wright","CHW",14,12,0,33,33,196.1,6.2342960619885135,3.254669267655768,1.4668931910561207,0.2754098360655738,0.65891473,0.420545746,0.140350877,,5.179966580916926,,4.8720916463743436,4.369878826136466,1.7230284214019775,"Dan Wright",258,216106
"Billy Wagner","HOU",4,2,35,70,0,75,10.56,2.64,0.84,0.25882352941176473,0.82822086,0.427745664,0.111111111,,2.52,,2.7887411371866864,2.7447721471389137,1.6772745847702026,"Billy Wagner",578,123790
"Sidney Ponson","BAL",7,9,0,28,28,176,6.136363104355283,3.2215906297865233,1.329545339276978,0.2780952380952381,0.76271186,0.462246777,0.152941176,,4.090908736236855,,4.626847053460851,4.051034998123654,1.672587513923645,"Sidney Ponson",161,132260
"Brandon Duckworth","PHI",8,9,0,30,29,163,9.220858895705522,3.8098159509202456,1.4355828220858895,0.3092105263157895,0.67763795,0.370449678,0.131313131,,5.411042944785276,,4.385387353955602,4.002785396393092,1.6608627401292324,"Brandon Duckworth",954,346855
"Jason Johnson","BAL",5,14,0,22,22,131.1,6.647208379259773,2.809644778862378,1.3020305072776874,0.3065326633165829,0.74349442,0.426506024,0.126666666,,4.59137073618974,,4.439231888133302,4.148483612667597,1.6536060571670532,"Jason Johnson",147,116595
"Dave Burba","- - -",5,5,0,35,21,145.1,5.8830273041780625,3.5298163825068376,0.9908256512299894,0.29637526652452023,0.65458207,0.410526315,0.083333333,,5.201834668957445,,4.448312947365004,4.856225398701121,1.6215493828058243,"Dave Burba",1239,111692
"Ramon Ortiz","ANA",15,9,0,32,32,217.1,6.7085895850610635,2.815951183852792,1.6564418728545836,0.23832528180354268,0.8,0.420890937,0.155642023,,3.768405260744178,,4.871583851727387,4.125125829529415,1.619288444519043,"Ramon Ortiz",27,150009
"Alan Embree","- - -",4,6,2,68,0,62,11.758066686457976,2.903226342335303,0.8709679027005908,0.2867132867132867,0.82214765,0.479452054,0.109090909,,2.177419756751477,,2.623364730580901,2.600227992068833,1.6098353862762451,"Alan Embree",1030,113833
"Damaso Marte","CHW",1,1,10,68,0,60.1,10.74033307623113,2.6850832690577824,0.7458564636271618,0.2765957446808511,0.79661017,0.426573426,0.104166666,,2.8342545617832147,,2.746604825472173,2.7767841605817223,1.607319951057434,"Damaso Marte",247,150122
"Troy Percival","ANA",4,1,40,58,0,56.1,10.863908513330102,3.994084012253714,0.7988168024507428,0.25384615384615383,0.91071429,0.291044776,0.070422535,,1.9171603258817829,,3.0330804085156413,3.633775182696134,1.604901909828186,"Troy Percival",29,120401
"J.C. Romero","MIN",9,2,1,81,0,81,8.444448421359791,4.000001883802006,0.33333349031683385,0.27699530516431925,0.86912065,0.533333333,0.052631578,,1.8888897784620584,,3.0484942643058655,3.5466392309367265,1.6029808521270752,"J.C. Romero",754,240694
"Brian Anderson","ARI",6,11,0,35,24,156,4.673077065916461,1.8461539025842808,1.3269231174824518,0.289272030651341,0.69221968,0.39587242,0.111650485,,4.788461684827978,,4.474895029582139,4.396514797613875,1.5863417237997055,"Brian Anderson",44,110230
"Elmer Dessens","CIN",7,8,0,30,30,178,4.702246787918023,2.477527877505195,1.2134830420433609,0.2641843971631206,0.81371546,0.486772486,0.134078212,,3.033707605108402,,4.613759722190149,4.260871961162948,1.576928973197937,"Elmer Dessens",317,113296
"LaTroy Hawkins","MIN",6,0,0,65,0,80.1,7.058091733186444,1.680498031711058,0.5601660105703526,0.2555066079295154,0.77464789,0.460526315,0.065789473,,2.1286308401673404,,2.762904333428339,3.2707835903873916,1.574171781539917,"LaTroy Hawkins",729,115629
"Glendon Rusch","MIL",10,16,0,34,34,210.2,5.981012947034857,3.2468355998189224,1.2816456315074694,0.297583081570997,0.71428571,0.485671191,0.146341463,,4.699367315527388,,4.637707462824229,4.141096285891795,1.5506079196929932,"Glendon Rusch",707,121556
"Mike Remlinger","ATL",7,3,0,73,0,68,9.132356015044722,3.7058836003080033,0.3970589571758575,0.25862068965517243,0.82417582,0.45614035,0.053571428,,1.9852947858792875,,2.7856038228863054,3.3585102346288225,1.5443354845046997,"Mike Remlinger",111,121060
"Joey Hamilton","CIN",4,10,1,39,17,124.2,6.136364137077465,3.609625962986744,0.7941177118570837,0.31094527363184077,0.64552661,0.538461538,0.111111111,,5.270053905960647,,4.093090605589199,4.051523279673242,1.5398207306861877,"Joey Hamilton",328,115383
"Masato Yoshii","MON",4,9,0,31,20,131.1,5.071065744358114,2.1928932948575626,1.0279187319644825,0.29906542056074764,0.71518987,0.473441108,0.1171875,,4.11167492785793,,4.142277459071833,4.0142738026556355,1.5357325375080109,"Masato Yoshii",807,134180
"Jeff D'Amico","NYM",6,10,0,29,22,145.2,6.240274463359508,2.286041140042592,1.2356979135365362,0.28695652173913044,0.65853659,0.365591397,0.097560975,,4.942791654146145,,4.184042407239484,4.358279820677501,1.5338083505630493,"Jeff D'Amico",871,113026
