Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Brad Radke","MIN",15,11,0,33,33,226,5.455752580744149,1.03539829999524,0.9557522769186831,0.2922437673130194,0.69924179,,,,3.942478142289568,,3.6951545721082937,,4.47991943359375,"Brad Radke",748,120878
"Jon Lieber","CHC",20,6,0,34,34,232.1,5.733142162813209,1.5882353288874431,0.96843617615088,0.2727272727272727,0.71129707,,,,3.7962698105114496,,3.7937566448166753,,4.445493221282959,"Jon Lieber",287,117758
"Russ Ortiz","SFG",17,9,0,33,33,218.2,6.9557925211326666,3.745426742148359,0.5350609631640513,0.2727272727272727,0.72363356,,,,3.2926828502403156,,3.524746574410933,,4.413471221923828,"Russ Ortiz",1124,133460
"Chan Ho Park","LAD",15,11,0,36,35,234,8.384614837867225,3.499999771770264,0.8846153269309458,0.2543720190779014,0.7486631,,,,3.499999771770264,,3.8867436123639765,,4.290173053741455,"Chan Ho Park",1267,120221
"Terry Adams","LAD",12,8,0,43,22,166.1,7.629258750327154,2.9218437767210377,0.48697396278683963,0.3253493013972056,0.67005545,,,,4.32865744699413,,3.0852089747678386,,4.277433156967163,"Terry Adams",946,110067
"Roy Oswalt","HOU",14,3,0,28,20,141.2,9.148235951016483,1.5247059918360806,0.8258824122445436,0.2912371134020619,0.78374456,,,,2.7317649020396444,,2.8444309323241543,,4.233634650707245,"Roy Oswalt",571,400061
"Roy Halladay","TOR",5,3,0,17,16,105.1,8.202532505801976,2.136076173385931,0.25632914080631175,0.30618892508143325,0.69023569,,,,3.161392736611178,,2.337111438247577,,4.015764966607094,"Roy Halladay",1303,136880
"Jeff Weaver","DET",13,16,0,33,33,229.1,5.965116014475445,2.6686045327916466,0.7456395018094306,0.29508196721311475,0.69214876,,,,4.081395167798989,,3.8732646997971703,,3.97184681892395,"Jeff Weaver",503,213711
"Mark Buehrle","CHW",16,8,0,32,32,221.1,5.123493740426777,1.9518071392102005,0.9759035696051003,0.24153166421207659,0.73669202,,,,3.2936745474172135,,4.0792572639593825,,3.9550440311431885,"Mark Buehrle",225,279824
"Kerry Wood","CHC",12,6,0,28,28,174.1,11.202677191088505,4.749522127097431,0.8260038481908575,0.2740740740740741,0.7696031,,,,3.3556406332753586,,3.5080278561489195,,3.9188220500946045,"Kerry Wood",304,134268
"Bartolo Colon","CLE",14,12,0,34,34,222.1,8.136431970243027,3.643178494138669,1.0524737871956154,0.3089171974522293,0.74746009,,,,4.088455865644506,,4.00266008957054,,3.8682327270507812,"Bartolo Colon",375,112526
"Al Leiter","NYM",11,11,0,29,29,187.1,6.822064797839485,2.2099646528212418,0.8647687771909207,0.2846975088967972,0.72485207,,,,3.3149469792318627,,3.5829447165311104,,3.8213953971862793,"Al Leiter",883,117652
"Doug Davis","TEX",11,10,0,30,30,186,5.564516585525725,3.338709951315435,0.6774194104118274,0.32854864433811803,0.6938326,,,,4.45161326842058,,3.952362709925324,,3.5660617351531982,"Doug Davis",1244,150277
"Tony Armas","MON",9,14,0,34,34,196.2,8.05423707983406,4.1644066719596555,0.8237287922557561,0.29136690647482016,0.70367475,,,,4.02711853991703,,3.98981477114977,,3.5545084476470947,"Tony Armas",761,150393
"Kevin Appier","NYM",11,10,0,33,33,206.2,7.49032294933309,2.7870969113797543,0.9580645632867906,0.2727272727272727,0.7460733,,,,3.5709679177053104,,3.9152659042668043,,3.401609182357788,"Kevin Appier",3,110293
"Randy Wolf","PHI",10,11,0,28,25,163,8.392638036809815,2.815950920245399,0.8282208588957055,0.29605263157894735,0.72105263,,,,3.6993865030674846,,3.5031245594375706,,3.3693897128105164,"Randy Wolf",976,150116
"Octavio Dotel","HOU",7,5,2,61,4,105,12.428571428571429,4.0285714285714285,0.42857142857142855,0.30962343096234307,0.76859504,,,,2.657142857142857,,2.306279686519078,,3.3321620374917984,"Octavio Dotel",555,136734
"Rick Reed","- - -",12,12,0,32,32,202.1,6.316308926036033,1.378912512021951,1.245469365697246,0.2914012738853503,0.71703561,,,,4.04777543851605,,3.9782965148963885,,3.2915078699588776,"Rick Reed",750,120999
"Mariano Rivera","NYY",4,6,50,71,0,80.2,9.260329994622223,1.338842890788755,0.5578512044953147,0.2679425837320574,0.74626866,,,,2.3429750588803215,,2.2805418365160097,,3.2311015129089355,"Mariano Rivera",844,121250
"Pedro Astacio","- - -",8,14,0,26,26,169.2,7.63850647550073,2.8644399283127737,1.166994044868167,0.318,0.67679558,,,,5.09233765033382,,4.2220247835619045,,3.201582372188568,"Pedro Astacio",862,110359
"Steve Sparks","DET",14,9,0,35,33,232,4.499999907510036,2.4827585696607093,0.8534482583208689,0.2868217054263566,0.72033898,,,,3.646551649189167,,4.1870678404707125,,3.156780238263309,"Steve Sparks",499,122562
"Glendon Rusch","NYM",8,12,0,33,33,179,7.843574750371773,2.162010988884527,1.1564244824266077,0.3471223021582734,0.70573139,,,,4.625697929706431,,3.814499892624749,,3.1537890434265137,"Glendon Rusch",707,121556
"Joe Mays","MIN",17,13,0,34,34,233.2,4.7375177285466705,2.465049875016154,0.9629101074281852,0.24324324324324326,0.78242678,,,,3.1583451523644475,,4.27310256592938,,3.078782320022583,"Joe Mays",740,150222
"Todd Ritchie","PIT",11,15,0,33,33,207.1,5.382637184131996,2.2572349481843856,0.998392380927709,0.27606461086637296,0.6391926,,,,4.4710615319806095,,4.148815393876307,,3.0614356994628906,"Todd Ritchie",253,121234
"Hideo Nomo","BOS",13,10,0,33,33,198,10,4.363636363636363,1.1818181818181819,0.2876984126984127,0.70633562,,,,4.5,,4.033985314224706,,3.0379879474639893,"Hideo Nomo",666,119827
"Jason Schmidt","- - -",13,7,0,25,25,150.1,8.501108935070128,3.6518848242202666,0.7782705363092371,0.29904306220095694,0.69755059,,,,4.070953574540625,,3.641154587765299,,3.0191102027893066,"Jason Schmidt",1131,121834
"Kevin Brown","LAD",10,4,0,20,19,115.2,8.092220140521986,2.9567727436522637,0.622478472347845,0.2747603833865815,0.75732899,,,,2.6455335074783415,,3.187465378786853,,3.01480321213603,"Kevin Brown",642,111554
"Jamie Moyer","SEA",20,6,0,33,33,209.2,5.1081083559413285,1.8887123332892308,1.0302067272486715,0.2492354740061162,0.75699132,,,,3.434022424162238,,4.174733068407177,,2.990321159362793,"Jamie Moyer",1091,119469
"Jason Bere","CHC",11,11,0,32,32,188,8.377659574468085,3.6861702127659575,1.148936170212766,0.28053435114503816,0.69637883,,,,4.308510638297872,,4.091690020865583,,2.9529647827148438,"Jason Bere",266,110891
"Kevin Tapani","CHC",9,14,0,29,29,168.1,7.9663368743696115,2.138613926005265,1.283168355603159,0.3182711198428291,0.70210632,,,,4.491089244611056,,3.9699289364062658,,2.8753533363342285,"Kevin Tapani",1012824,123090
"Wade Miller","HOU",16,8,0,32,32,212,7.768867365360809,3.2264148621170574,1.3160376411266945,0.26252158894645944,0.78324226,,,,3.396226170649534,,4.355740508917778,,2.832061529159546,"Wade Miller",568,150063
"Kelvim Escobar","TOR",6,8,0,59,11,126,8.642856881191408,3.7142856018343244,0.5714285541283576,0.2552552552552553,0.70906433,,,,3.4999998940361903,,3.263422537174355,,2.707158863544464,"Kelvim Escobar",1298,113898
"CC Sabathia","CLE",17,5,0,33,33,180.1,8.534194729930894,4.7412192944060525,0.9482438588812105,0.2760084925690021,0.70409982,,,,4.391866293765607,,4.219192117235492,,2.6998374462127686,"CC Sabathia",404,282332
"Aaron Sele","SEA",15,5,0,34,33,215,4.772093361936586,2.134883872445315,1.046511702179076,0.2720797720797721,0.75732218,,,,3.600000255496021,,4.309602035111908,,2.689906671643257,"Aaron Sele",34,121986
"Keith Foulke","CHW",4,9,42,72,0,81,8.33333411825054,2.444444674686825,0.3333333647300216,0.2523364485981308,0.79710145,,,,2.333333553110151,,2.789877545697315,,2.6048789024353027,"Keith Foulke",231,114342
"Cory Lidle","OAK",13,6,0,29,29,188,5.648935711723838,2.2499998173815285,1.1010637404207482,0.26063829787234044,0.73408624,,,,3.5904252405024395,,4.293817579417066,,2.5869839191436768,"Cory Lidle",926,117756
"Jose Mercedes","BAL",8,17,0,33,31,184,6.0163040360002915,3.081521579414783,0.978260818861836,0.32516339869281047,0.63257576,,,,5.820651872227924,,4.315441111569598,,2.5827544927597046,"Jose Mercedes",396,118960
"Shane Reynolds","HOU",14,11,0,28,28,182.2,5.025547725123258,1.773722726514091,1.1824818176760608,0.30363036303630364,0.7136194,,,,4.335766664812223,,4.297312081367618,,2.5567588806152344,"Shane Reynolds",574,121110
"Jarrod Washburn","ANA",11,10,0,30,30,193.1,5.865516932756257,2.5137929711812528,1.163793042213543,0.28452579034941766,0.75675676,,,,3.7706894567718794,,4.373274690739185,,2.5481934547424316,"Jarrod Washburn",40,132220
"Jeff Suppan","KCR",10,14,0,34,34,218.1,4.946565000730675,3.050381750450583,1.0717557501583128,0.2815126050420168,0.6977585,,,,4.369465750645429,,4.679671218505962,,2.5134003162384033,"Jeff Suppan",633,122987
"Dave Burba","CLE",10,10,0,32,27,150.2,7.048671659180609,3.2256633016589227,0.9557520893804216,0.3488843813387424,0.59748428,,,,6.21238858097274,,3.9982517514692786,,2.480041354894638,"Dave Burba",1239,111692
"Arthur Rhodes","SEA",8,0,3,71,0,68,10.985297815198724,1.58823582870343,0.6617649286264291,0.2611464968152866,0.86538462,,,,1.7205888144287158,,2.1373718166020295,,2.463953733444214,"Arthur Rhodes",1097,121125
"Robb Nen","SFG",4,5,45,79,0,77.2,10.776826504483383,2.5493568075121984,0.6952791293215086,0.2736842105263158,0.73002755,,,,3.012876227059871,,2.546990791532909,,2.372485399246216,"Robb Nen",1123,119718
"Albie Lopez","- - -",9,19,0,33,33,205.2,5.95137814884584,3.2820100085546913,1.137763469632293,0.3053435114503817,0.67758749,,,,4.813614679213547,,4.52239465543855,,2.3410093784332275,"Albie Lopez",102,117913
"Chris Carpenter","TOR",11,11,0,34,34,215.2,6.551777279795692,3.129829910730426,1.2102008988157646,0.30627871362940273,0.7444524,,,,4.089644416687756,,4.607096607162033,,2.3321897983551025,"Chris Carpenter",1292,112020
"Livan Hernandez","SFG",13,15,0,34,34,226.2,5.479411272887171,3.3749996970681857,0.9529410909368995,0.31926121372031663,0.65855181,,,,5.241176000152947,,4.372666122344137,,2.3228766918182373,"Livan Hernandez",1116,115817
"Ramon Ortiz","ANA",13,11,0,32,32,208.2,5.822683989926858,3.2779554313662316,1.0782748129494182,0.2964071856287425,0.71376812,,,,4.3562302443156495,,4.577890897513396,,2.290555477142334,"Ramon Ortiz",27,150009
"Denny Neagle","COL",9,8,0,30,30,170.2,7.330077906546655,3.164062405703592,1.5292968294234028,0.31047619047619046,0.6959707,,,,5.378906089696106,,4.806949276989328,,2.2658278942108154,"Denny Neagle",441,119673
"Jimmy Anderson","PIT",9,17,0,34,34,206.1,3.882067947068911,3.620355501199097,0.6542811146745355,0.29972375690607733,0.66557377,,,,5.103392694461378,,4.498248335210933,,2.2522666454315186,"Jimmy Anderson",977,150247
"Troy Percival","ANA",4,2,39,57,0,57.2,11.080928276216273,2.8092494221393367,0.4682082370232228,0.2647058823529412,0.72992701,,,,2.6531800097982625,,2.303471859302199,,2.245807409286499,"Troy Percival",29,120401
"Elmer Dessens","CIN",10,14,0,34,34,205,5.6195126133997935,2.4585367683624093,1.4048781533499484,0.2930232558139535,0.75042882,,,,4.47804911380296,,4.663771095899946,,2.2401533126831055,"Elmer Dessens",317,113296
"Frank Castillo","BOS",10,9,0,26,26,136.2,5.860976046006815,2.304878220339759,0.9219512881359035,0.2837528604118993,0.66919192,,,,4.214634460049845,,3.956453970081396,,2.217555522918701,"Frank Castillo",180,112113
"Tim Wakefield","BOS",9,12,3,45,17,168.2,7.897234035094464,3.8952573281209184,0.6936759625420813,0.29791666666666666,0.71241259,,,,3.8952573281209184,,3.9147495689586473,,2.1730820536613464,"Tim Wakefield",219,123801
"Julian Tavarez","CHC",10,9,0,34,28,161.1,5.96900817037207,3.849173493043671,0.7252066001386627,0.310546875,0.65868263,,,,4.518594970094744,,4.257814496273992,,2.1593933291733265,"Julian Tavarez",541,123118
"Ryan Dempster","FLA",15,12,0,34,34,211.1,7.282334034323032,4.769715858737892,0.8943217235133548,0.3078125,0.69864778,,,,4.940062853692817,,4.454499537754351,,2.1551451683044434,"Ryan Dempster",517,133225
"Chris Reitsma","CIN",7,15,0,36,29,182,4.747252448747292,2.4230767707147636,1.1373625658457054,0.2966507177033493,0.6152513,,,,5.291208458499586,,4.527158714460737,,2.153206489980221,"Chris Reitsma",348,277410
"Eric Milton","MIN",15,7,0,35,34,220.2,6.403323163675435,2.4879153693261244,1.4274924250231862,0.2725947521865889,0.74895397,,,,4.323262772927364,,4.585390582020221,,2.1364890299737453,"Eric Milton",743,132980
"Esteban Loaiza","TOR",11,11,0,36,30,190,5.210526420403057,1.8947368801465663,1.2789473940989322,0.32565284178187404,0.69944045,,,,5.021052732388401,,4.512294753489403,,2.1283877789974213,"Esteban Loaiza",1310,117842
"Felix Rodriguez","SFG",9,1,0,80,0,80.1,10.195021392380418,3.0248964570799046,0.5601660105703526,0.25263157894736843,0.87837838,,,,1.680498031711058,,2.638348421624629,,2.102353811264038,"Felix Rodriguez",1127,121353
"Rick Helling","TEX",12,11,0,34,34,215.2,6.426584083366475,2.6290571250135577,1.5857804881034159,0.3196480938416422,0.7005189,,,,5.174652119074304,,4.843572644861665,,2.0768256187438965,"Rick Helling",58,115727
"Shawn Estes","SFG",9,8,0,27,27,159,6.169811320754717,4.3584905660377355,0.6226415094339622,0.285132382892057,0.71231618,,,,4.018867924528302,,4.124608527489428,,2.0757687091827393,"Shawn Estes",873,113915
"Chuck Finley","CLE",8,7,0,22,22,113.2,7.601173700790065,2.771261245079711,1.1085044980318846,0.33620689655172414,0.606469,,,,5.542522490159422,,3.9376999587509856,,2.0576069355010986,"Chuck Finley",384,114133
"Steve Karsay","- - -",3,5,8,74,0,88,8.48863378782981,2.5568174059728346,0.5113634811945669,0.2809917355371901,0.7826087,,,,2.3522720134950075,,2.7877732723212203,,2.0405184030532837,"Steve Karsay",829,116853
"Woody Williams","- - -",15,9,0,34,34,220,6.3,2.290909090909091,1.4318181818181819,0.2825112107623318,0.74476987,,,,4.05,,4.590045920285312,,2.032090187072754,"Woody Williams",1190,124315
"Bob Wickman","CLE",5,0,32,70,0,67.2,8.778325453070483,1.8620690354997995,0.5320197244285142,0.30978260869565216,0.82633053,,,,2.3940887599283136,,2.576230407661986,,2.0314714908599854,"Bob Wickman",413,124233
"Joel Pineiro","SEA",6,2,0,17,11,75.1,6.690265769041355,2.5088496633905084,0.2389380631800484,0.2318840579710145,0.70224719,,,,2.0309735370304116,,2.863296113569517,,2.023505926132202,"Joel Pineiro",1094,334492
"Steve Trachsel","NYM",11,13,0,28,28,173.2,7.462571758407278,2.435700504480153,1.451055619690304,0.2777777777777778,0.71588367,,,,4.456813689048791,,4.3504803613207,,2.0004990100860596,"Steve Trachsel",898,123431
"Scott Schoeneweis","ANA",10,11,0,32,32,205.1,4.558440993861286,3.374999581993452,0.9204544314527596,0.2968299711815562,0.67914068,,,,5.084414954691434,,4.695240521603908,,1.9987517595291138,"Scott Schoeneweis",33,150011
"Kyle Farnsworth","CHC",4,6,2,76,0,82,11.743904624362969,3.1829274215563186,0.8780489438776051,0.29381443298969073,0.82338902,,,,2.743902949617516,,2.805234344965775,,1.9871513843536377,"Kyle Farnsworth",278,150035
"Billy Wagner","HOU",2,5,39,64,0,62.2,11.345745831930468,2.8723407169444224,0.7180851792361056,0.2746478873239437,0.80645161,,,,2.7287236810972013,,2.7619027576817787,,1.9754209518432617,"Billy Wagner",578,123790
"Ismael Valdez","ANA",9,13,0,27,27,163.2,5.498981499169453,2.7494907495847265,1.0997962998338906,0.30134357005758156,0.73913043,,,,4.454175014327257,,4.478872019160279,,1.970109462738037,"Ismael Valdez",1283,123595
"Brian Lawrence","SDP",5,5,0,27,15,114.2,6.593022634365477,2.6686043996241215,0.7848836469482711,0.27635327635327633,0.70454545,,,,3.4534880465723927,,3.738090252808592,,1.9240975864231586,"Brian Lawrence",1045,400147
"Buddy Groom","BAL",1,4,11,70,0,66,7.363639768491696,1.227273294748616,0.5454547976660515,0.30456852791878175,0.67251462,,,,3.545456184829335,,2.6551972532840726,,1.9186732769012451,"Buddy Groom",143,115183
"Mike Hampton","COL",14,13,0,32,32,203,5.408867401639245,3.768473189666687,1.3743843397607918,0.31155015197568386,0.66876751,,,,5.408867401639245,,5.206772459538325,,1.9024572372436523,"Mike Hampton",430,115399
"Matt Clement","FLA",9,10,0,31,31,169.1,7.122048099793934,4.517717078227496,0.7972441902754404,0.30724070450097846,0.67729084,,,,5.049213205077789,,4.389688171543073,,1.8476709127426147,"Matt Clement",271,136725
"Paul Shuey","CLE",5,3,2,47,0,54.1,11.595097994474537,4.306750683661971,0.16564425706392197,0.3561643835616438,0.69974555,,,,2.815952370086673,,2.202510626605064,,1.8112460374832153,"Paul Shuey",406,122201
"Jason Isringhausen","OAK",4,3,34,65,0,71.1,9.33644826527361,2.9018690554228788,0.6308410990049736,0.25654450261780104,0.75714286,,,,2.6495326158208896,,2.852875154130229,,1.8024147748947144,"Jason Isringhausen",1158,116414
"Jeff Fassero","CHC",4,4,12,82,0,73.2,9.651586042761558,2.8099554301710867,0.7330318513489791,0.3015075376884422,0.72303922,,,,3.420815306295236,,2.940539518065261,,1.7332099676132202,"Jeff Fassero",279,114032
"David Wells","CHW",5,7,0,16,16,100.2,5.27483417057092,1.8774833488472769,1.0728476279127297,0.32047477744807124,0.69968553,,,,4.470198449636373,,4.141852005954002,,1.7280397415161133,"David Wells",855,124071
"Robert Person","PHI",15,7,0,33,33,208.1,7.905599613984394,3.455999831250008,1.4687999282812536,0.2580071174377224,0.74749316,,,,4.190399795390635,,4.681136749688725,,1.7229058742523193,"Robert Person",966,120447
"Tom Glavine","ATL",16,7,0,35,35,219.1,4.759878198693078,3.9802429764933493,0.9848023859364988,0.27391304347826084,0.79022989,,,,3.5699086490198084,,4.767981734459832,,1.7065085172653198,"Tom Glavine",90,114849
"Odalis Perez","ATL",7,8,0,24,16,95.1,6.702798029771309,3.6818186360715637,0.6608392423718191,0.33666666666666667,0.67293777,,,,4.909091514762085,,3.7729131424501174,,1.7000663504004478,"Odalis Perez",668,136602
"Mike Stanton","NYY",9,4,0,76,0,80.1,8.7385905948165,3.248963169867673,0.44813285101623074,0.33480176211453744,0.81936685,,,,2.576763893343327,,2.986896155623967,,1.6882243156433105,"Mike Stanton",849,122681
"Jimmy Haynes","MIL",8,17,0,31,29,172.2,5.837837786785462,4.0656370300827325,1.0424710333545468,0.2988929889298893,0.70338983,,,,4.847490305098642,,4.682341448298344,,1.6871876269578934,"Jimmy Haynes",329,115649
"Ramiro Mendoza","NYY",8,4,6,56,2,100.2,6.258277948067585,2.056291325793635,0.8046357361801181,0.26936026936026936,0.69033531,,,,3.754966768840551,,3.565693104454815,,1.6825416907668114,"Ramiro Mendoza",836,118947
"Paul Quantrill","TOR",11,2,2,80,0,83,6.289157782710024,1.3012050584917292,0.6506025292458646,0.3088803088803089,0.78451883,,,,3.0361451364807013,,3.241907949152773,,1.6783932447433472,"Paul Quantrill",669,120824
"Sean Lowe","CHW",9,4,3,45,11,127,5.031496062992126,2.267716535433071,0.8503937007874016,0.2727272727272727,0.7369146,,,,3.6141732283464565,,4.080632892368346,,1.64031583070755,"Sean Lowe",994,117957
"Derek Lowe","BOS",5,10,24,67,3,91.2,8.050909984342816,2.847273043243191,0.6872728035414599,0.3416370106761566,0.77044025,,,,3.534545846784651,,3.365500500847686,,1.632572889328003,"Derek Lowe",199,117955
"Kazuhiro Sasaki","SEA",0,4,45,69,0,66.2,8.370002235031725,1.4850003965378866,0.8100002162933927,0.23595505617977527,0.71428571,,,,3.2400008651735708,,3.034136825370788,,1.6312940120697021,"Kazuhiro Sasaki",1098,277408
"Josias Manzanillo","PIT",3,2,2,71,0,79.2,9.037658057771699,2.9372388687758018,0.4518829028885849,0.2616822429906542,0.69086651,,,,3.389121771664387,,2.860852286505977,,1.6093358993530273,"Josias Manzanillo",996,118268
"Jose Mesa","PHI",3,3,42,71,0,69.1,7.658654407989385,2.5961540366065714,0.5192308073213142,0.2961165048543689,0.74938575,,,,2.336538632945914,,3.049136829376221,,1.595123529434204,"Jose Mesa",961,118986
"Brian Tollberg","SDP",10,4,0,19,19,117.1,5.4460229633514645,1.9176137194899525,1.1505682316939714,0.30256410256410254,0.73381295,,,,4.295454731657493,,4.1911823334280145,,1.5082917213439941,"Brian Tollberg",1055,328092
"Joey Hamilton","- - -",6,10,0,26,26,139.2,5.928401305484166,2.8353223634924274,1.2887828924965579,0.3657505285412262,0.66197183,,,,5.928401305484166,,4.624315920205348,,1.501769281923771,"Joey Hamilton",328,115383
"Erik Hiljus","OAK",5,0,0,16,11,66,9.136364164431264,2.8636365291500976,0.9545455097166992,0.3230769230769231,0.7635468,,,,3.4090911061310685,,3.352167149921205,,1.496360421180725,"Erik Hiljus",919,150195
"Omar Daal","PHI",13,7,0,32,32,185.2,5.186714400102368,2.7145421159414265,1.2603231252585194,0.28500823723228996,0.71556351,,,,4.459604904760915,,4.702637681745304,,1.4915125370025635,"Omar Daal",646,112984
"Tom Gordon","CHC",1,2,27,47,0,45.1,13.301470961331507,3.176470677332897,0.7941176693332243,0.2828282828282828,0.71428571,,,,3.3750000946662033,,2.365313280783722,,1.4910249710083008,"Tom Gordon",282,114971
"Mike Thurman","MON",9,11,0,28,26,147,5.877551439850125,3.0612247082552733,1.2857143774672148,0.311340206185567,0.69486405,,,,5.326530992364176,,4.743014501277472,,1.4642276726663113,"Mike Thurman",852,123327
"Mike Remlinger","ATL",3,3,1,74,0,75,11.160003405762758,2.760000842285413,1.0800003295899443,0.3118279569892473,0.84382872,,,,2.760000842285413,,3.129136853790291,,1.4633047580718994,"Mike Remlinger",111,121060
"Kip Wells","CHW",10,11,0,40,20,133.1,6.682500732886871,4.11750045157676,0.9450001036405677,0.31414868105515587,0.69556452,,,,4.792500525605736,,4.571636996352691,,1.4486794471740723,"Kip Wells",1012,150337
"Byung-Hyun Kim","ARI",5,6,19,78,0,98,10.37755263621313,4.040816955693608,0.9183674899303654,0.22119815668202766,0.8125,,,,2.938775967777169,,3.661381822663131,,1.441102385520935,"Byung-Hyun Kim",61,218294
"Paul Byrd","- - -",6,7,0,19,16,103.1,4.529032397394254,2.264516198697127,1.0451613224755971,0.3068181818181818,0.71646341,,,,4.441935620521288,,4.365265902123269,,1.4370760857127607,"Paul Byrd",594,111838
"A.J. Burnett","FLA",11,12,0,27,27,173.1,6.646153456106717,4.3096151316941995,1.0384614775166745,0.25252525252525254,0.73913043,,,,4.04999976231503,,4.629905967373825,,1.4368739128112793,"A.J. Burnett",512,150359
"Josh Towers","BAL",8,10,0,24,20,140.1,3.719715402528851,1.0261283869045106,1.3467935078121702,0.29690721649484536,0.71700508,,,,4.489311692707234,,4.638210650763067,,1.4312599301338196,"Josh Towers",1489,346869
"John Thomson","COL",4,5,0,14,14,93.2,6.533808538775845,2.402135492197002,1.4412812953182013,0.2518248175182482,0.72826087,,,,4.035587626890964,,4.607855859868498,,1.4311178922653198,"John Thomson",453,123307
"David Cone","BOS",9,7,0,25,25,135.2,7.628992342974976,3.7813266395615095,1.1277640854832574,0.3156626506024096,0.7374477,,,,4.31203915037716,,4.464370191551289,,1.4274070262908936,"David Cone",1680,112552
"Matt Anderson","DET",3,1,22,62,0,56,8.35714570356972,2.8928581281587493,0.3214286809065277,0.32335329341317365,0.5758427,,,,4.821430213597916,,2.620565254834184,,1.4268838167190552,"Matt Anderson",459,150183
"Chad Durbin","KCR",9,16,0,29,29,179,4.776535905675118,2.916200868727967,1.3072624583952954,0.2981260647359455,0.68921233,,,,4.927373881643806,,5.032376883779341,,1.4153980016708374,"Chad Durbin",1442,239795
