Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"José Cisnero","DET",59.1,-6.326461077393251,,1.2022107337131973,,,-10.079594494047619,2.6391041291065704,,,,-7.519594172841495,,,"Jose Cisnero",6399,542585
"Alex Cobb","SFG",151.1,-3.932847431727818,,,-7.97182652388002,,-9.772619272406848,5.500363349914551,,3.901688488618827,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","NYM",90,-3.5260519981384277,,-0.22195629278818765,,,-9.11642803723299,1.7034463751805973,4.82916259765625,,,-5.052096525493421,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","PHI",69,-6.950212149784483,,,,,,,,4.758234770401664,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",3,-2.239601898193359,,0.5148687362670898,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","MIL",71.2,-5.52977201254061,,-2.6722166492092994,,,-9.985004041753887,,4.498114678167528,,,-9.941741943359375,,,"Julio Teheran",6797,527054
"Martín Maldonado","HOU",1,-6.446526527404785,,,,,,,,,-3.409045900617327,,,,"Martin Maldonado",6887,455117
"Johnny Cueto","MIA",52.1,-7.228081986710832,,-3.2966609398523965,,,-10.437492779323033,-0.16079098701477051,1.8550469080607097,,,-7.383608329586867,,,"Johnny Cueto",6893,456501
"Chase Anderson","- - -",86.1,-4.299633684411513,,1.8585278969111405,,,-7.599469502766927,6.840990179676121,3.8447668431168895,,,-9.168408956872412,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",141.2,6.79123592376709,,1.8839487215367758,,,9.757737794509069,-1.4412281079725786,-1.5600312395793636,,,8.649942514847735,,,"Martin Perez",6902,527048
"Luis García","SDP",59.2,-5.1707680442116475,,,-6.6654417456650155,,-8.888269343365492,6.819279974032951,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","TEX",16.1,-5.670020937295484,,1.2280772072928292,-4.4434087844122026,,,,,2.039822816848755,,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",65.1,-0.6220282059681567,,1.564890702565511,,,-6.207637786865234,2.487890625,8.286063699161305,,,-7.6232594919728704,,,"Ryan Pressly",7005,519151
"Fernando Cruz","CIN",66,-4.826313696536921,,1.9337401407801973,-3.2319578863495027,,-8.270897674560548,2.6141866048177085,,,,8.359176635742188,,,"Fernando Cruz",7048,518585
"Daniel Bard","COL",49.1,-3.4918224811553955,,,,,-7.6682443700752145,3.1809953549793146,4.9356960173576105,,,-7.834686756134033,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",3,-6.635878990436423,,,,,-11.14707088470459,-0.13983537256717682,,,,-11.217596054077148,,,"Daniel Hudson",7146,543339
"Jay Jackson","TOR",29.2,-6.2085355655875745,,,,,-9.344914754231771,2.1914196868440996,,,,-6.672475814819336,,,"Jay Jackson",7432,543351
"Collin McHugh","ATL",58.2,-5.9433341979980465,,-0.31095905876978275,,,,8.32464141533023,6.755400808233964,5.520699501037598,,-7.963440418243408,,,"Collin McHugh",7531,543521
"Jordan Lyles","KCR",177.2,-3.9892498729674797,,1.5848810240279796,,,-7.722222883849932,7.42845801483813,3.437537280933277,,,-7.982808364719055,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",9,4.8895263671875,,,,,,-5.4854751094695064,,,,9.27499862455986,,,"Tommy Milone",7608,543548
"Miguel Rojas","LAD",3,-3.952308019002279,,,,,,,,,-1.9569219970703124,,,,"Miguel Rojas",7802,500743
"Richard Bleier","BOS",30.2,5.565864114200368,,0.35416105891881366,3.607410430908203,,8.948321470280284,-3.9421292568774935,,,,,,,"Richard Bleier",7803,542947
"Anthony Bass","TOR",20,-3.6018800001878004,,,-7.956891840154475,,-8.53485107421875,2.462496425565435,,,,,,,"Anthony Bass",7982,542914
"Will Smith","TEX",57.1,4.388511657714844,,,,,,-3.4790290549949363,-4.545116751534598,,,8.559653930664062,,,"Will Smith",8048,519293
"Bryan Shaw","CHW",45.2,0.5815446376800537,,1.3090512022680165,,,-7.656701156773518,7.167218445212978,3.2738703974971064,6.068593978881836,,-6.505665370396206,,,"Bryan Shaw",8110,543766
"Josh Harrison","PHI",1.2,-4.085893804376775,,,,,,,,,,,,,"Josh Harrison",8202,543281
"David Robertson","- - -",65.1,,,0.15145944294176603,,,-10.687841415405273,3.5193352497799295,,4.003460398393936,,-9.145213063557943,,,"David Robertson",8241,502085
"Paolo Espino","WSN",4,-1.8570679558648004,,,,,,10.34871364284206,7.363808314005534,,,-8.513842582702637,,,"Paolo Espino",8246,502179
"Lucas Luetge","ATL",13.2,1.699022650718689,,-2.3909887958773606,,,,-10.614095857827971,-5.686979193436472,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","- - -",162.1,-5.0276943974414365,,,,,,1.9060868999845884,3.4547696627103366,,,-9.221015362700156,,,"Justin Verlander",8700,434378
"Wade Miley","MIL",120.1,2.3190038393621575,,-1.1020470999981151,,,8.101184933684593,-6.205000504203465,-4.36565082829173,,,9.368423063858696,,,"Wade Miley",8779,489119
"Kirby Yates","ATL",60.1,-8.610999177631578,,,-7.7920808245421975,,,7.304830551147461,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","- - -",53.2,7.179982250521642,,,,,9.560730354917562,-7.268126428374611,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","TEX",144,-7.95501055298586,,-0.5638706896444616,-8.30830568780389,,,2.972608439127604,4.477731698375208,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",180,5.476198022312373,,,,,8.998175960847702,-0.7458486557006836,,,,7.747809262199198,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","MIN",37.2,,,-0.331619205589066,,,8.985261615953947,-4.077535292681525,,,,8.327093917332338,,,"Dallas Keuchel",9434,572971
"Joe Kelly","- - -",39.1,-7.684498204594165,,,,,-10.343419626218463,2.8754448268724526,,2.3360119181231034,,-10.841672244824862,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",201.1,-3.8629335256723256,,,,,-8.73824359334833,1.3502964924291236,3.8237894790432465,1.1627723375956218,,-8.587620934774709,,,"Miles Mikolas",9803,571945
"Chris Owings","PIT",1,,,,,,,,,,-0.3487899833255344,,,,"Chris Owings",10030,572008
"Brooks Raley","NYM",54.2,3.353179931640625,,-1.487703711585661,,,9.41004410410315,-8.960194791300912,,,,10.397720749313766,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",30.2,2.650210923882595,,,,,,-6.898335930045325,-5.823859937263258,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","BAL",192,-3.798290355785473,,-0.088686950623043,,,-8.841609311043765,5.129453822544643,2.967496633529663,,,-8.636497748428432,,,"Kyle Gibson",10123,502043
"Brad Boxberger","CHC",20,-3.9678507265837295,,,,,,2.829344315962358,,,,-7.060115467418324,,,"Brad Boxberger",10133,502202
"Ryan Weber","NYY",14.1,,,,,,-11.895176295230263,9.292595535028177,,,,-12.089578481820913,,,"Ryan Weber",10160,543901
"Shelby Miller","LAD",42,-5.780777976150912,,,-8.91900248911189,,,7.787540649699274,,,,,,,"Shelby Miller",10197,571946
"Tucker Barnhart","CHC",4,-6.201935291290283,,,,,,,,,-0.488185324319979,,,,"Tucker Barnhart",10200,571466
"Aroldis Chapman","- - -",58.1,2.8700790721845824,,,1.6613491376241047,,7.251427960542082,-4.641810466333763,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",10.2,-4.00494844619542,,,,,-10.202068752712673,3.6366603231837606,,,,-7.6634697547325725,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",192,-4.232170606181569,,0.7504848454961713,,,-9.408895143320862,6.84896968871124,5.078425272680056,,,-9.096561725323017,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","- - -",60.1,-4.736937989993971,,0.27040266532164353,,,-9.747300492956283,1.5270499044389867,2.840160266773121,,,-8.340763895135177,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","ATL",80,-9.493621826171875,,,,,-8.087496889928344,1.0770578652500626,,,,,,,"Michael Tonkin",10315,543859
"Aaron Loup","LAA",48.2,9.285268402099609,,0.8897669802429855,,,12.014300591122788,,-7.753514906939338,,,11.076102950946003,,,"Aaron Loup",10343,571901
"Mychal Givens","BAL",4,-4.692799443783968,,,,,-9.305793762207031,2.5250971177045036,,,,-6.316748725043403,,,"Mychal Givens",10430,571710
"Scott Alexander","SFG",48.1,,,,,,8.317488985823134,-1.4389221260139533,,,,6.659494634260211,,,"Scott Alexander",10591,518397
"Chris Sale","BOS",102.2,9.317308317441054,,,,,12.27386944110577,-5.390135161234051,,,,11.478073260106077,,,"Chris Sale",10603,519242
"Carlos Pérez","OAK",1.2,-1.8444742342320883,,,,,,,,,5.8853631019592285,,,,"Carlos Perez",10642,542208
"Andrew Bellatti","PHI",24.2,-6.1785024007161455,,,,,,1.4979357342387354,,,,-10.279578857421875,,,"Andrew Bellatti",10657,571479
"Shane Greene","CHC",3,-3.225205315483941,,1.7241905212402344,,,-8.520468393961588,7.256906890869141,,,,-6.7622802734375,,,"Shane Greene",10756,572888
"Michael Mariot","CIN",2.2,-6.35328483581543,,,,,-8.245601654052734,2.4291530185275607,3.6297545433044434,,,-7.852301788330078,,,"Michael Mariot",10835,592527
"Adam Kolarek","- - -",6,,,,,,8.104113817214966,-6.61397311561986,,,,,,,"Adam Kolarek",10843,592473
"Chasen Shreve","- - -",44.2,6.806886178475839,,,6.272924635145399,,,-2.278191842228533,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","TEX",30.1,-5.4415013090093085,,,,,,2.127500065786396,3.294091966417101,,,-8.509783935546874,,,"Jacob deGrom",10954,594798
"Casey Lawrence","STL",27.1,-7.326742421025815,,0.139630526304245,,,-9.735992633743791,4.021274636008522,4.308078765869141,,,-9.77436039365571,,,"Casey Lawrence",11121,596271
"Merrill Kelly","ARI",177.2,-4.728633635967191,,-1.3357542741463264,,,-9.325927020513523,0.16426628711176852,4.588105437043425,,,-9.354294765142747,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PIT",37.1,-2.3483794035734955,,,,,-9.056528908865792,3.844495891702586,,2.4729247093200684,,-7.102949731143904,,,"Vince Velasquez",11189,592826
"Jonathan Schoop","DET",1.1,-7.815991719563802,,,,,,,1.1127876043319702,,,-6.9083717346191404,,,"Jonathan Schoop",11265,570731
"Zach Neal","OAK",27,-5.899609749777275,,-0.6927493088910369,,,-9.953310489654541,,4.779944356282552,,,-8.828829776539521,,,"Zach Neal",11294,594943
"Sean Nolin","MIA",3,5.605682373046875,,-0.7432690347943988,,,,-7.1051227024623325,-6.238510825417259,,,9.076666090223524,,,"Sean Nolin",11341,543594
"Tommy Kahnle","NYY",40.2,-3.6487970184861567,,,,,-9.486845228407118,1.7350435256958008,,,,-7.893555628311657,,,"Tommy Kahnle",11384,592454
"Jose Quintana","NYM",75.2,2.3476312624528104,,,,,8.187396686083124,,-4.146089118393288,,,8.05704953317685,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",3.1,5.789669261259191,,,,,,1.6609962463378907,,,,,,,"Robbie Ray",11486,592662
"Joely Rodríguez","BOS",11,8.876687622070312,,,,,11.291001490542763,0.09497402696048513,,,,7.364723123529906,,,"Joely Rodriguez",11487,570257
"José Ureña","- - -",44.2,-6.8127004657676835,,,,,-10.546237704990146,-1.1097211593236678,,,,-8.595573221298462,,,"Jose Urena",11589,570632
"Heath Hembree","TBR",1.1,-4.492982864379883,,,,,,3.393383319561298,,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","CHC",154.1,-4.743335851473517,,1.8199167149771152,,,-8.08438660095097,7.653598002898387,5.549469317934557,,,-8.569178654597355,,,"Jameson Taillon",11674,592791
"Luke Jackson","SFG",33.1,-3.4155775705973306,,,,,,-0.9170026101701246,0.15618349824632918,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","CHC",142.1,,,2.843936676674701,,,5.268960083923667,,,2.315564057477208,,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",88.2,-4.01393336875766,,0.3287188952925515,-5.616238594055176,,-8.545388536167405,1.941778474105032,5.811317212653883,,,-9.02627954727564,,,"Noah Syndergaard",11762,592789
"Héctor Neris","HOU",68.1,-5.245003312720848,,,-5.979740993232484,,-9.457634420955882,0.8246716344079306,,,,-10.891640663146973,,,"Hector Neris",11804,593576
"James Paxton","BOS",96,7.400777372322361,,0.21246890269727262,,,10.455782803622158,,,-0.44739910461982335,,8.868685002912555,,,"James Paxton",11828,572020
"Taijuan Walker","PHI",172.2,-5.729746623211597,,0.9589466552734375,-7.228446685078291,,-9.323518140388257,5.315903727213541,3.861577540268133,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",51.1,-5.482783183515311,,0.2096279711129675,-6.723154043222403,,-9.431655318648726,5.19981697278145,,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",54.1,-4.663638891763245,,,,,,10.68008465834067,,,,-9.574585728675315,,,"Jason Adam",11861,592094
"Hanser Alberto","CHW",1.2,-4.351596716678504,,,,,,,,,,,,,"Hanser Alberto",11902,593643
"Kyle Hendricks","CHC",137,-3.4996004457826966,,,,,-7.563276871390965,,8.383978020654967,,,-6.622668414792387,,,"Kyle Hendricks",12049,543294
"Scott McGough","ARI",70.1,-5.416299914550781,,,-3.9125676914137237,,-8.970451545715331,2.5218371163427302,,,,,,,"Scott McGough",12056,543518
"Yimi García","TOR",66,-6.807187258542239,,,,,-10.808371357534124,1.1956316838498975,6.088702392578125,,,-11.198983001708985,,,"Yimi Garcia",12095,554340
"Domingo Tapia","SDP",17.2,-6.860633201848447,,,,,-10.239300968671087,1.595049067905971,,,,-8.77560326360887,,,"Domingo Tapia",12178,593619
"Ryan Sherriff","BOS",6.2,,,,,,11.21741365131579,-6.494528065557065,,,,5.944085121154785,,,"Ryan Sherriff",12249,595411
"Chris Bassitt","TOR",200,-3.458122148905715,,1.0166733200485643,-8.148756173940805,,-9.558465546495137,7.721985433703271,7.713486724698604,,,-10.236740186737805,,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",124.2,-4.665703800466189,,1.1363926148146726,-8.830008574894496,,-9.25115561247664,5.00365947376598,4.5892562146456735,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","STL",13.2,-1.2661937895275297,,2.4587829281585387,,,,2.7824974060058594,,,,-2.844095468521118,,,"Jacob Barnes",12323,606930
"Jace Peterson","OAK",2,-4.904700756072998,,,,,,,,,4.575977870396206,,,,"Jace Peterson",12325,607054
"Spencer Patton","OAK",12.1,-4.898835338245739,,,-9.503599166870117,,-8.991117477416992,6.91950285836552,,,,,,,"Spencer Patton",12361,607359
"Seth Lugo","SDP",146.1,-4.067314117713837,,,,,-9.285387976694915,3.1935389993761882,6.982490037751678,,,-6.007651628766741,,,"Seth Lugo",12447,607625
"Drew Rucinski","OAK",18,-3.8171157081528464,,,,,-9.48829332288805,1.5760892472177181,1.676505126953125,,,-6.615916499385127,,,"Drew Rucinski",12499,607968
"Nick Ramirez","NYY",40.2,7.948235034942627,,,,,10.321219828591419,-7.884120396205357,,-2.5334885120391846,,9.94796487559443,,,"Nick Ramirez",12575,598286
"Adrian Houser","MIL",111.1,-5.681671090677482,,,,,-10.0375595703125,2.8391915853921468,4.020615106896509,,,-8.530548662752718,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",110.1,-4.182945486732517,,-0.04231316513485379,,,-8.64212960201972,-0.766139805316925,-0.1872573510924382,,,-7.575249808175223,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",67.1,-5.695846036585366,,,,,-9.545883095329577,2.3535804748535156,,,,-9.739407447076612,,,"Rafael Montero",12760,606160
"Chris Devenski","- - -",42.1,-5.85132460160689,,,,,,4.400299654662154,,4.8881425857543945,,-9.030071847098215,,,"Chris Devenski",12763,606965
"Sonny Gray","MIN",184,-0.05667606573454372,,2.6169116012449187,,,-6.32617573275254,8.426290650681228,7.1276483838200315,7.560264587402344,,-7.9985643752077795,,,"Sonny Gray",12768,543243
"Brad Miller","TEX",2,-3.034829390676398,,,,,,,,,-1.6198902130126953,,,,"Brad Miller",12775,543543
"John Brebbia","SFG",38.1,-5.140546780188107,,,,,,4.415133465777386,,,,-6.740841388702393,,,"John Brebbia",12777,605154
"Michael Kelly","CLE",16.2,-2.7078946021295365,,,,,-7.590602111816406,8.0796630859375,,,,,,,"Michael Kelly",12791,547184
"Mike Clevinger","CHW",131.1,-4.648908255701645,,2.014042699059775,,,-8.271011962890626,8.10272356244508,4.107435284238873,,,-8.24748235652881,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",11.2,-0.9629421234130859,,,,,-9.731084526909722,3.2736683436802454,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","TBR",52,-4.274561778608575,,1.9221749369303385,,,-9.694415372960707,5.741309214446504,,,,,,,"Shawn Armstrong",12857,542888
"James McCann","BAL",1,,,,,,,,,,-5.743666512625558,,,,"James McCann",12859,543510
"Matt Barnes","MIA",21.1,-6.50404064471905,,,-7.699048360188802,,,,,0.2920514870550215,,,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAA",141,3.377269049005194,,-1.1860618241336367,-10.45116138458252,,11.123253438010144,-2.6651700805215275,-0.07077859193086625,,,7.773735852896226,,,"Tyler Anderson",12880,542881
"Archie Bradley","MIA",7.1,-5.486904315094449,,,,,-9.087696873864463,,,2.9511826613853716,,-7.266532135009766,,,"Archie Bradley",12918,605151
"Joe Musgrove","SDP",97.1,-2.4570167561634233,,1.0658852299557457,,,-6.181664603097098,6.111995985243055,5.9433798300253375,,,-7.754389676180753,,,"Joe Musgrove",12970,605397
"Austin Hedges","TEX",3.2,-5.8819140265969665,,,,,,,,,-3.850760067210478,,,,"Austin Hedges",12976,595978
"Andrew Chafin","- - -",51.1,5.9636941445840375,,,,,9.215665991512346,0.6119838986234399,,,,6.571957111358643,,,"Andrew Chafin",12988,605177
"Colten Brewer","NYY",8.1,,,0.9934633362968013,,,-5.880462646484375,3.791510581970215,6.658448163200827,,,,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","SFG",99.2,-6.5271629529121595,,,,,-9.736270531942678,1.5970444274463242,,4.867316025954026,,-9.365652536091051,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","SDP",136.1,-4.461230931889397,,0.4550855617330532,-4.418437043128655,,-9.07601817872276,5.889325953241604,6.295198713030134,4.960103768069728,,-6.671266555786133,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",209,-5.416181848404255,,0.7825462673021399,,,,1.9126995304493046,,5.088497277462121,,-8.614940987124463,,,"Gerrit Cole",13125,543037
"Derek Law","CIN",55,-2.92256933812937,,0.9005821228027344,,,-7.637768054830617,1.514052411159837,0.3206069779396057,,,-8.742524603138799,,,"Derek Law",13133,571882
"Eduardo Rodriguez","DET",152.2,3.7807138435902647,,-0.3157273342734889,,,8.29586348100142,-0.5551486545138888,,,,9.667560032435826,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",82.1,-7.638170592178255,,-2.1704206297383504,,,-10.01008746952002,3.3850475311279298,4.776756950046705,,,-8.873777980753033,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",54.2,-4.683997901710304,,,,,,2.6340344268875313,8.474839528401693,,,-7.031823900010851,,,"Jordan Weems",13190,607179
"Michael Fulmer","CHC",57,-0.4500206936808193,,2.697107187298496,,,-8.368957047235398,8.350385685556942,,,,-7.421461967572774,,,"Michael Fulmer",13218,605242
"Ross Stripling","SFG",89,-2.431767297169519,,,-10.00841815655048,,-7.161799416613223,2.058490177370467,,3.3513596852620444,,-5.160743204752604,,,"Ross Stripling",13273,548389
"Matt Carasiti","COL",24.1,,,-1.0844793648555362,,-4.462862249006305,-9.073868025594683,,,,,,,,"Matt Carasiti",13276,571539
"Danny Coulombe","BAL",51.1,0.14270329475402832,,-2.095835396655896,-4.156028747558594,,5.72458929764597,-6.726928298537795,,-3.0377073823735956,,7.913982190583882,,,"Danny Coulombe",13293,543056
"Ildemaro Vargas","WSN",2,-3.6276795069376626,,,,,,,,,-2.4686655564741655,,,,"Ildemaro Vargas",13324,545121
"Jake Lamb","LAA",1,-9.798097610473633,,,,,,,,,-6.571127755301339,,,,"Jake Lamb",13329,571875
"Luis Cessa","CIN",26,-5.0826234555025716,,,,,-8.680295523110923,3.1555296579996743,,,,-7.828578652687443,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.1,10.63348388671875,,,,,11.719434394211065,-6.6714434455422795,,,,10.15330933988764,,,"Hoby Milner",13346,571948
"Steven Matz","STL",105,,,,,,8.902967638996774,1.488345781962077,-7.374237060546875,,,8.227393342557486,,,"Steven Matz",13361,571927
"Dylan Floro","- - -",56.2,-6.621067698408917,,,,,-10.465626835043913,-0.3829618507707623,,,,-10.343398512455455,,,"Dylan Floro",13394,571670
"Matt Koch","COL",38.2,-5.917513381603152,,0.8329429246377253,,,,4.956156129837036,,,,-3.0575547218322754,,,"Matt Koch",13420,571863
"Drew VerHagen","STL",61,-1.7284459903887457,,2.6615437514909353,,,-7.357891743409567,7.925899552710263,,,,-4.042134602864583,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",136.2,-4.071574121548984,,0.3881345783483307,-8.135068046976123,,-6.41258701839559,2.253468918589364,7.211169186316932,,,,,,"Marcus Stroman",13431,573186
"Pierce Johnson","- - -",62.2,-6.119371823615428,,,,,,3.8327142000198364,4.481065516935247,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",51.2,,,-0.558157808640424,,,9.820872753341764,-7.777421337063029,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",61,-4.549469457531182,,,,,10.985151672363282,8.104880800854401,7.289272185294859,,,,,,"Lucas Sims",13470,608371
"Daniel Norris","CLE",12.2,6.468445965062792,,,,,,-2.394899135682641,,,,5.024734219637784,,,"Daniel Norris",13475,596057
"Matt Bowman","NYY",4,,,-0.5214386781056722,-8.441141128540039,,-10.358421688988095,9.680947440011161,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","SDP",180,3.3000784545343933,,,,,,-0.8687542401827298,-6.520713015226276,,,7.871153112960188,,,"Blake Snell",13543,605483
"Steven Okert","MIA",58.2,6.0958578095181295,,,,,9.81732177734375,-4.850220983886719,,,,,,,"Steven Okert",13580,595345
