Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Jordan Lyles","KCR",177.2,9.448970356054007,,3.9204132789789243,,,6.8762154101033195,0.8205638418952338,-8.719367609797297,,,3.982245330313518,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",9,11.014117131467726,,,,,,1.020629144483997,,,,5.265707526408451,,,"Tommy Milone",7608,543548
"Miguel Rojas","LAD",3,8.614936828613281,,,,,,,,,6.499775390625,,,,"Miguel Rojas",7802,500743
"Richard Bleier","BOS",30.2,5.93246145809398,,3.580808832404319,-2.011399428049723,,1.6531029140826352,-0.17926814708303898,,,,,,,"Richard Bleier",7803,542947
"Anthony Bass","TOR",20,10.146655742938702,,,3.7496376037597656,,8.283640008223685,-0.9785616542752935,,,,,,,"Anthony Bass",7982,542914
"Will Smith","TEX",57.1,10.152646019345237,,,,,,0.6967839841489438,-5.013599504743303,,,7.884036865234375,,,"Will Smith",8048,519293
"Bryan Shaw","CHW",45.2,9.42788028717041,,5.165276975047831,,,4.287156881745329,0.861632912022293,-7.309183191370081,-10.470162391662598,,3.3954246157691594,,,"Bryan Shaw",8110,543766
"Josh Harrison","PHI",1.2,6.3001930930397725,,,,,,,,,,,,,"Josh Harrison",8202,543281
"David Robertson","- - -",65.1,,,9.582966694078948,,,6.962949275970459,0.40088378655518725,,-6.4239686873765685,,3.8130908966064454,,,"David Robertson",8241,502085
"Paolo Espino","WSN",4,11.057985093858507,,,,,,-0.8134367659285262,-10.583340326944986,,,2.997840642929077,,,"Paolo Espino",8246,502179
"Lucas Luetge","ATL",13.2,7.896925926208496,,3.9361409797942897,,,,-0.8821699690110613,-8.25052201120477,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","- - -",162.1,11.282915856614823,,,,,,2.774541319411514,-7.22821044921875,,,5.762845126065341,,,"Justin Verlander",8700,434378
"Wade Miley","MIL",120.1,9.727127702268836,,4.795056167068758,,,6.92183099791061,1.3851899686067,-5.451028963414634,,,4.645258895210598,,,"Wade Miley",8779,489119
"Kirby Yates","ATL",60.1,7.936892646655702,,,-0.1894178289263618,,,-1.2799780368804932,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","- - -",53.2,7.256291549398292,,,,,5.06580413631135,0.15214551237114238,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","TEX",144,8.003088334837544,,5.933421671238868,1.2096040252735007,,,0.8458548651801215,-4.969331963117733,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",180,8.144906127186866,,,,,6.4074530640650655,0.481799840927124,,,,5.44454939735127,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","MIN",37.2,,,4.582713235638098,,,3.437536406935307,0.951544189453125,,,,2.3962016159229065,,,"Dallas Keuchel",9434,572971
"Joe Kelly","- - -",39.1,7.957707767992948,,,,,4.549771790110737,0.05582679872927458,,-4.455455086447976,,3.8592002391815186,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",201.1,9.001167884239784,,,,,6.86532475096401,2.167391118315077,-8.391240558353081,-7.185615539550781,,5.220813839934593,,,"Miles Mikolas",9803,571945
"Chris Owings","PIT",1,,,,,,,,,,8.567594740125868,,,,"Chris Owings",10030,572008
"Brooks Raley","NYM",54.2,5.6469268798828125,,3.518747785450083,,,2.640485065739329,1.4223899412690924,,,,0.9587553900641363,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",30.2,10.806134835657371,,,,,,0.847638719864474,-9.708662553267045,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","BAL",192,9.740885216715295,,6.420745365203373,,,5.104048183642947,1.0594788687569754,-3.905025005340576,,,2.8388072148513057,,,"Kyle Gibson",10123,502043
"Brad Boxberger","CHC",20,9.713966701341713,,,,,,3.975291026722301,,,,2.9041954387318003,,,"Brad Boxberger",10133,502202
"Ryan Weber","NYY",14.1,,,,,,-0.31539099843878493,-2.8523789702868854,,,,-2.0585152552678037,,,"Ryan Weber",10160,543901
"Shelby Miller","LAD",42,10.09258190374724,,,3.4493832423769195,,,1.350528877472209,,,,,,,"Shelby Miller",10197,571946
"Tucker Barnhart","CHC",4,10.368073463439941,,,,,,,,,6.938157244426448,,,,"Tucker Barnhart",10200,571466
"Aroldis Chapman","- - -",58.1,10.678095014263485,,,1.8217087851630316,,9.257902180490317,3.6740370288337627,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",10.2,9.615191106926906,,,,,7.384030518708406,1.3014796330378606,,,,5.922814002403846,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",192,8.813294793567518,,3.5048313435602925,,,4.913436674735915,1.3062429502028827,-5.6943494632963985,,,6.470103924091045,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","- - -",60.1,7.859349494077722,,5.912709089425894,,,4.26965129121821,2.806631259064176,-2.010176323555611,,,3.9922007510536597,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","ATL",80,8.042202949523926,,,,,6.2116776970541405,-1.6920813135353916,,,,,,,"Michael Tonkin",10315,543859
"Aaron Loup","LAA",48.2,6.708645629882812,,0.13189923891457178,,,2.7938302639311394,,-0.12949295604930205,,,-1.5056843660315689,,,"Aaron Loup",10343,571901
"Mychal Givens","BAL",4,6.869063004203465,,,,,3.168060302734375,4.789807039148667,,,,-0.4174180825551351,,,"Mychal Givens",10430,571710
"Scott Alexander","SFG",48.1,,,,,,2.538940951851384,-2.0784097276292406,,,,2.1523667385703638,,,"Scott Alexander",10591,518397
"Chris Sale","BOS",102.2,6.258480923847087,,,,,1.9407941378079927,-2.6440532872931617,,,,2.0711885504766343,,,"Chris Sale",10603,519242
"Carlos Pérez","OAK",1.2,8.356856183307928,,,,,,,,,3.5222322940826416,,,,"Carlos Perez",10642,542208
"Andrew Bellatti","PHI",24.2,9.465980247214988,,,,,,2.590697390534157,,,,2.6945895385742187,,,"Andrew Bellatti",10657,571479
"Shane Greene","CHC",3,7.569207085503472,,4.888868204752604,,,3.212431271870931,4.905104064941407,,,,-1.3652402877807617,,,"Shane Greene",10756,572888
"Michael Mariot","CIN",2.2,9.351398468017578,,,,,7.66222620010376,1.1529101265801325,-5.454674243927002,,,5.438758087158203,,,"Michael Mariot",10835,592527
"Adam Kolarek","- - -",6,,,,,,-0.5132152438163757,3.6343014867682206,,,,,,,"Adam Kolarek",10843,592473
"Chasen Shreve","- - -",44.2,9.292987738715278,,,2.0691111570869394,,,1.537308888263013,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","TEX",30.1,10.232641082114363,,,,,,2.5953109649840944,-1.660657458835178,,,2.61593074798584,,,"Jacob deGrom",10954,594798
"Casey Lawrence","STL",27.1,7.411607382954031,,3.827986240386963,,,2.725760756738928,2.669199255741004,-0.06373685598373413,,,1.1502906536233837,,,"Casey Lawrence",11121,596271
"Merrill Kelly","ARI",177.2,8.52105234467785,,7.167179506441075,,,3.911955537851791,2.136440700954861,-5.812550334187297,,,0.8875816251024787,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PIT",37.1,10.19446433738426,,,,,7.036100115094866,1.2587239232556573,,-2.872058391571045,,3.9994672610435957,,,"Vince Velasquez",11189,592826
"Jonathan Schoop","DET",1.1,7.988248189290364,,,,,,,0.1762891560792923,,,8.501571655273438,,,"Jonathan Schoop",11265,570731
"Zach Neal","OAK",27,7.606321903697231,,3.3623385267192814,,,2.678115725517273,,-5.900471666124132,,,2.0904009650735293,,,"Zach Neal",11294,594943
"Sean Nolin","MIA",3,9.662284487769718,,4.788018907819476,,,,0.07828990050724574,-7.169402382590554,,,5.504495832655165,,,"Sean Nolin",11341,543594
"Tommy Kahnle","NYY",40.2,8.946029930783991,,,,,7.4094348483615455,0.7827205061912537,,,,1.6417197519644147,,,"Tommy Kahnle",11384,592454
"Jose Quintana","NYM",75.2,9.034720401635907,,,,,7.925574007202456,,-3.6572760186394695,,,4.175712551236687,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",3.1,11.099964815027574,,,,,,2.887252998352051,,,,,,,"Robbie Ray",11486,592662
"Joely Rodríguez","BOS",11,6.490489196777344,,,,,3.8076791863692434,-0.14324729582842657,,,,0.641434823313067,,,"Joely Rodriguez",11487,570257
"José Ureña","- - -",44.2,7.115383673570827,,,,,6.234967480908643,4.810669414813702,,,,5.966023001441344,,,"Jose Urena",11589,570632
"Heath Hembree","TBR",1.1,11.448794555664062,,,,,,4.990573002741887,,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","CHC",154.1,9.812015238655205,,6.611542358941455,,,8.388493931891835,1.2663735976585975,-5.490348896866452,,,5.944933769030449,,,"Jameson Taillon",11674,592791
"Luke Jackson","SFG",33.1,10.162287394205729,,,,,,-2.1706087706518953,-5.262658255440848,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","CHC",142.1,,,5.162197951729416,,,9.614788615563036,,,-0.9400788125461109,,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",88.2,9.347891295189951,,5.699710307148217,4.030178070068359,,6.789022253384707,1.9380993090177838,0.18720781923544527,,,4.980990483210637,,,"Noah Syndergaard",11762,592789
"Héctor Neris","HOU",68.1,10.360978736473056,,,0.3604987077652269,,7.613525390625,3.172876757244731,,,,6.703343391418457,,,"Hector Neris",11804,593576
"James Paxton","BOS",96,8.735117881400209,,1.8151268087407595,,,6.08270957253196,,,-3.56714609256269,,3.9989458050644187,,,"James Paxton",11828,572020
"Taijuan Walker","PHI",172.2,9.801364638240463,,6.296765625,1.8533098419254246,,6.95501006155303,4.336073404947917,-6.280455412688078,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",51.1,8.776106378639557,,4.902556024880773,1.2644293648856026,,6.059034559461805,1.2241660876151843,,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",54.1,10.430781282336506,,,,,,-1.422181142887599,,,,2.292519431444084,,,"Jason Adam",11861,592094
"Hanser Alberto","CHW",1.2,7.652853301077178,,,,,,,,,,,,,"Hanser Alberto",11902,593643
"Kyle Hendricks","CHC",137,8.476974487304688,,,,,3.9737621804942256,,-5.74179578807256,,,5.0440692131632066,,,"Kyle Hendricks",12049,543294
"Scott McGough","ARI",70.1,10.696017431640625,,,4.059468841552734,,9.372157859802247,1.9578462955171028,,,,,,,"Scott McGough",12056,543518
"Yimi García","TOR",66,7.8402823982657965,,,,,4.465982020586386,3.907111746365907,-1.4111568874782987,,,2.968149948120117,,,"Yimi Garcia",12095,554340
"Domingo Tapia","SDP",17.2,9.348592920241012,,,,,6.069049257220644,1.8780380249023438,,,,6.2821601129347275,,,"Domingo Tapia",12178,593619
"Ryan Sherriff","BOS",6.2,,,,,,-0.8119547659890693,-0.03440701443216075,,,,0.6448536515235901,,,"Ryan Sherriff",12249,595411
"Chris Bassitt","TOR",200,7.55958034567637,,4.53215347258316,2.5352369455190806,,5.127154531123379,-1.1623858870746933,-8.448894675007931,,,4.819390422541921,,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",124.2,8.474818800899241,,3.454183428475026,3.6089698587145125,,5.692203306280497,0.4373483180999756,-6.224759251816468,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","STL",13.2,9.656011090959822,,3.3592341259272414,,,,0.9827614426612854,,,,4.631091594696045,,,"Jacob Barnes",12323,606930
"Jace Peterson","OAK",2,8.346526145935059,,,,,,,,,11.117416381835938,,,,"Jace Peterson",12325,607054
"Spencer Patton","OAK",12.1,7.8268504749644885,,,3.705843210220337,,5.805685043334961,0.3474559569626712,,,,,,,"Spencer Patton",12361,607359
"Seth Lugo","SDP",146.1,9.799077748307464,,,,,5.960059214446504,1.8990505204001307,-8.917530935402684,,,3.4023476736886162,,,"Seth Lugo",12447,607625
"Drew Rucinski","OAK",18,7.436002523592203,,,,,5.286930964543269,1.964543900399838,-5.1345062255859375,,,3.85698812979239,,,"Drew Rucinski",12499,607968
"Nick Ramirez","NYY",40.2,7.474544525146484,,,,,2.3520266404792443,-0.5205801100957961,,-7.212681770324707,,3.8560562133789062,,,"Nick Ramirez",12575,598286
"Adrian Houser","MIL",111.1,9.071887580715881,,,,,4.268472446986607,1.5850135103448646,-6.560807626458663,,,2.8484091243228398,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",110.1,10.085349196379406,,6.901169459025065,,,8.854224129790872,2.9464504718780518,-8.481779092817165,,,3.2470189654637895,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",67.1,8.854178575965447,,,,,5.006326310621585,2.5685726512562144,,,,3.4727286608842967,,,"Rafael Montero",12760,606160
"Chris Devenski","- - -",42.1,9.61648713699495,,,,,,0.04294111528469406,,-3.759258985519409,,3.7004949951171877,,,"Chris Devenski",12763,606965
"Sonny Gray","MIN",184,7.205181661076571,,0.5876345750762195,,,5.610842599287528,-3.320912925429823,-8.352806430034356,-9.350652058919271,,3.421611380069814,,,"Sonny Gray",12768,543243
"Brad Miller","TEX",2,8.123875668174342,,,,,,,,,5.9043145179748535,,,,"Brad Miller",12775,543543
"John Brebbia","SFG",38.1,10.372472077897452,,,,,,0.37745022249745797,,,,8.315664291381836,,,"John Brebbia",12777,605154
"Michael Kelly","CLE",16.2,7.343225294543851,,,,,6.186269378662109,-0.7618812962582237,,,,,,,"Michael Kelly",12791,547184
"Mike Clevinger","CHW",131.1,10.18350514861665,,0.9425164156181868,,,8.5097119140625,-1.5243711555360282,-9.348234234434186,,,5.412032230192844,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",11.2,8.852718059833233,,,,,6.442264133029514,1.301686314174107,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","TBR",52,9.655202107257153,,6.048901875813802,,,6.310677584479837,-0.4515675851854227,,,,,,,"Shawn Armstrong",12857,542888
"James McCann","BAL",1,,,,,,,,,,7.8706207275390625,,,,"James McCann",12859,543510
"Matt Barnes","MIA",21.1,9.938865326263093,,,2.28326686223348,,,,,-3.9933768006944166,,,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAA",141,10.951542311448318,,6.558177003073036,5.257989883422852,,3.8761396265741603,1.6687516885645248,-5.114069652557373,,,6.915026121266992,,,"Tyler Anderson",12880,542881
"Archie Bradley","MIA",7.1,9.337865117770523,,,,,7.166256217069404,,,-4.242226699302936,,3.9332069396972655,,,"Archie Bradley",12918,605151
"Joe Musgrove","SDP",97.1,7.48060016078496,,4.80014540273932,,,4.107154119582403,-2.61574462890625,-7.915439585092906,,,2.815105611627752,,,"Joe Musgrove",12970,605397
"Austin Hedges","TEX",3.2,7.372488582835478,,,,,,,,,6.352328132180607,,,,"Austin Hedges",12976,595978
"Andrew Chafin","- - -",51.1,9.548182142103041,,,,,7.435676932629244,0.1287251581717571,,,,7.498409748077393,,,"Andrew Chafin",12988,605177
"Colten Brewer","NYY",8.1,,,5.107785782724057,,,4.739978790283203,0.18758730590343475,-9.258202945484834,,,,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","SFG",99.2,8.969285700871394,,,,,6.026456717557686,3.759439130824247,,-2.8456999949919872,,2.120712951609963,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","SDP",136.1,10.074242568597562,,5.554083313604798,2.878926059655976,,5.986124773002421,-0.32552326259328357,-9.360083443777901,-7.065764342846514,,4.955796241760254,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",209,10.234424417768833,,6.457034434442935,,,,1.3973982044404283,,-7.651216757417929,,6.122109605519045,,,"Gerrit Cole",13125,543037
"Derek Law","CIN",55,9.55742143662595,,5.2555463518415175,,,7.631013278303476,-0.18121671676635742,-3.943547477722168,,,5.0520768580229385,,,"Derek Law",13133,571882
"Eduardo Rodriguez","DET",152.2,8.522288496166357,,5.961631908751371,,,6.594921875,1.0470725611636513,,,,3.5577354431152344,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",82.1,8.266813199195637,,6.365025627542529,,,5.449501491914784,0.4218491554260254,-5.38303043531335,,,4.156045014003538,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",54.2,9.98207545924831,,,,,,0.9550328457863408,-0.6376296281814575,,,4.736018286810981,,,"Jordan Weems",13190,607179
"Michael Fulmer","CHC",57,8.394169569015503,,2.7281611912558525,,,6.064735703241258,-0.7706853139031794,,,,2.665113475224743,,,"Michael Fulmer",13218,605242
"Ross Stripling","SFG",89,10.243665584180722,,,6.050714932955229,,7.643770587978079,3.9795784140532873,,-6.814243528578016,,6.858018663194445,,,"Ross Stripling",13273,548389
"Matt Carasiti","COL",24.1,,,4.30236790097993,,-1.2504719516687226,4.302812263147155,,,,,,,,"Matt Carasiti",13276,571539
"Danny Coulombe","BAL",51.1,8.795087178548178,,2.0326743841846673,8.520532608032227,,7.189703690378289,-3.8197718439875423,,-11.288840304599718,,6.661329972116571,,,"Danny Coulombe",13293,543056
"Ildemaro Vargas","WSN",2,5.087821006774902,,,,,,,,,7.034916270862926,,,,"Ildemaro Vargas",13324,545121
"Jake Lamb","LAA",1,10.123316764831543,,,,,,,,,7.946741376604352,,,,"Jake Lamb",13329,571875
"Luis Cessa","CIN",26,7.97558326021247,,,,,5.680472089098646,-2.5588069016906037,,,,2.516343255644863,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.1,3.221925324084712,,,,,-0.5866072857966188,-0.6508677314309513,,,,0.9315797612908181,,,"Hoby Milner",13346,571948
"Steven Matz","STL",105,,,,,,6.642399512559004,3.320245627200965,-3.246609065843665,,,0.4424079626273736,,,"Steven Matz",13361,571927
"Dylan Floro","- - -",56.2,7.755561828613281,,,,,4.526293187359579,2.0920997225622617,,,,1.0709692469814367,,,"Dylan Floro",13394,571670
"Matt Koch","COL",38.2,7.831883393516836,,3.302319986232813,,,,-0.1315731692314148,,,,9.816965103149414,,,"Matt Koch",13420,571863
"Drew VerHagen","STL",61,8.467958011168385,,1.5372419284500238,,,6.862887078823324,-0.8735395831826293,,,,3.411952613765358,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",136.2,8.657272802532049,,2.4571233127477035,1.2130087451821954,,1.743207308177612,-2.2321679191251773,0.3690990025818112,,,,,,"Marcus Stroman",13431,573186
"Pierce Johnson","- - -",62.2,8.347752915627046,,,,,,0.9895957112312317,-2.1565255192006267,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",51.2,,,3.185572455911075,,,4.018656647963331,0.35850958096779,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",61,10.547536986510304,,,,,3.9769271850585937,2.8230350794417136,-7.2643595049458165,,,,,,"Lucas Sims",13470,608371
"Daniel Norris","CLE",12.2,9.194980514383762,,,,,,0.4186804701642292,,,,1.1714610706676136,,,"Daniel Norris",13475,596057
"Matt Bowman","NYY",4,,,4.794019063313802,1.8074977397918701,,3.1329371134440103,2.309541974748884,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","SDP",180,11.303148827871512,,,,,,4.832946190467248,-5.29635985159988,,,6.834786611060574,,,"Blake Snell",13543,605483
"Steven Okert","MIA",58.2,8.527981998356244,,,,,10.016876220703125,3.133476525878906,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",52.1,9.915958658854167,,1.9782799829410602,5.607580020103925,,,-0.3771005091459855,-6.74228572845459,,,,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",31.2,9.056770196840084,,,,,10.962265014648438,,-6.520460728236607,,,5.68601725872298,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",86,7.42274112701416,,,,,4.161860383075217,0.3822977971371418,,,,1.806984279466712,,,"Jakob Junis",13619,596001
"Carson Kelly","- - -",2.2,9.502577414879433,,,,,,,,,,,,,"Carson Kelly",13620,608348
