Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Grant Balfour","- - -",24.2,11.558154574307528,,,,,3.880000114440918,3.277239177538001,-4.255400085449219,,,6.143666585286458,,,"Grant Balfour",718,346797
"Eddie Guardado","CIN",13.2,9.721150207519532,,,,,,5.033238002232143,,,,4.545925140380859,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","COL",55.1,9.487632533482143,,7.171750068664551,,,8.444999694824219,4.670984083606351,-3.3261427198137556,,,8.454606489701705,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","- - -",192.2,10.176396984524198,,,,,11.080999374389648,2.0088499768213794,-4.373749937329974,,,4.363971700059607,,,"Kyle Lohse",739,346798
"Eric Milton","CIN",31.1,,,,,,,,,,,,,,"Eric Milton",743,132980
"Juan Rincon","MIN",59.2,10.314653730059003,,,,,-2.8320000171661377,0.5046222262912327,-2.378000020980835,,,8.14324951171875,,,"Juan Rincon",752,346799
"J.C. Romero","- - -",56.1,6.013434238121158,,,,,5.861999988555908,-0.34272499680519103,-3.184592046235737,,,4.5503527921788836,,,"J.C. Romero",754,240694
"Johan Santana","MIN",219,10.70687940644055,,,,,,4.363519228421724,,,,6.953456921523877,,,"Johan Santana",755,276371
"Tony Armas","PIT",97,9.029480886034866,,,,,,3.667316436767578,-2.2566861330076704,,,4.436885697501046,,,"Tony Armas",761,150393
"Bruce Chen","TEX",10,11.649076915922619,,,,,,-0.7045000394185384,-5.781894884611431,,,8.807838686050907,,,"Bruce Chen",769,136600
"Scott Downs","TOR",58,4.774316927281822,,,,,,0.5657735860572671,-6.842027545797414,,,7.9427001953125,,,"Scott Downs",773,275933
"Matt Herges","COL",48.2,7.582036753169826,,,,,9.30392338679387,3.5675999959309896,-8.27601464114972,,,4.974819321230234,,,"Matt Herges",780,150382
"Tomo Ohka","TOR",56,9.328748692580259,,10.188737568102384,5.0970001220703125,,8.375666300455729,4.902716689222441,-3.8717141832624162,,,7.144866265190972,,,"Tomo Ohka",788,219594
"Carl Pavano","NYY",11.1,,,,,,,,,,,,,,"Carl Pavano",790,134321
"Javier Vazquez","CHW",216.2,8.621933565111803,,,,,,3.6559039105425826,-3.2954463058275216,,,6.22010011864255,,,"Javier Vazquez",801,134320
"Todd Williams","BAL",14.1,2.0236296477141202,,,,,,2.497923044057993,,,,7.460000356038411,,,"Todd Williams",805,124343
"Roger Clemens","NYY",99,8.570258355909779,,,3.6905909451571377,,,2.3131250653948103,-4.593714577811105,,,3.4059998648507253,,,"Roger Clemens",815,112388
"Orlando Hernandez","NYM",147.2,7.3914367365958125,,,,,5.3460001945495605,2.6889210751182153,-2.020829870345745,,,5.418977564031428,,,"Orlando Hernandez",823,133340
"Randy Keisler","STL",17.1,10.99175814924569,,,,,,3.7776667277018228,-6.610499858856201,,,9.588444179958767,,,"Randy Keisler",830,342892
"Ted Lilly","CHC",207,11.238235884015893,,3.5325638791348073,,,,4.0431143624441965,-8.803741078317902,,,8.9339502438977,,,"Ted Lilly",833,150404
"Mike Mussina","NYY",152,9.886200185922476,,11.827142987932477,,,,5.5407499472300215,-5.730585321649775,,,8.142963860251687,,,"Mike Mussina",837,119608
"Andy Pettitte","NYY",215.1,10.312459931118799,,4.093078983191288,,,,1.987142835344587,-3.1527741955172632,,,6.061151071756828,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",71.1,8.23401706501589,,7.223486823004645,,,,,,,,,,,"Mariano Rivera",844,121250
"Mike Stanton","CIN",57.2,9.588477918836805,,,,,,4.283242797851562,-5.130763383345171,,,5.223820928317397,,,"Mike Stanton",849,122681
"David Wells","- - -",157.1,10.033895941211616,,7.639865835917365,,,,5.799319267272949,-4.17966827255728,,,8.086239749438143,,,"David Wells",855,124071
"Mike Bacsik","WSN",118,8.573352330167529,,,,,,,-1.6495915735271616,,,6.147684698798907,,,"Mike Bacsik",863,407194
"John Bale","KCR",40,8.65140185399358,,,,,,0.654235278858858,-2.826460306623341,,,4.918133544921875,,,"John Bale",864,150469
"Armando Benitez","- - -",50.1,10.857958541632934,,,6.321999686104911,,,6.455050710904396,,,,7.111586340542497,,,"Armando Benitez",865,110859
"Kane Davis","PHI",11.1,12.37447703968395,,,,,,0.07980952944074358,-1.995842180754009,,,5.190999712262835,,,"Kane Davis",872,282327
"Jae Weong Seo","TBD",52,10.045273309004934,,,,,11.940500259399414,2.5715834299723306,-1.9574999809265137,,,3.4308876037597655,,,"Jae Weong Seo",895,150242
"Steve Trachsel","- - -",158,11.564935160792151,,,4.397793069995683,,,,-4.121855141460031,,,6.284968127943065,,,"Steve Trachsel",898,123431
"Tyler Walker","SFG",14.1,11.208023990493222,,,,,,2.4121430066167093,-4.302666664123535,,,11.265999794006348,,,"Tyler Walker",901,400104
"David Weathers","CIN",77.2,8.58895952722063,,,,,5.2517499923706055,4.5786610264931955,,,,6.022222306993273,,,"David Weathers",902,124000
"Chad Bradford","BAL",64.2,-7.119178092125619,,,-7.826333363850911,,,-8.349500020345053,-10.124048744759909,,,0.8547954559326172,,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",16.1,8.0193947239926,,10.211199951171874,,,6.942999839782715,6.861885724748884,-8.458100382486979,,,,,,"Justin Duchscherer",910,407113
"Tim Hudson","ATL",224.1,4.657858355978261,,4.8819744403545675,1.9151636297052557,,2.5616160801478793,2.7283782958984375,-4.068716476212686,,,3.720752466504819,,,"Tim Hudson",921,218596
"Mark Mulder","STL",11,9.79363900643808,,5.325399780273438,8.305692232572115,,,6.376714433942523,-5.787344570817618,,,9.495154160719652,,,"Mark Mulder",932,150426
"Barry Zito","SFG",196.2,12.427601544505572,,7.394750118255615,,,,5.824148107458044,-10.391887109175972,,,5.7612890395443,,,"Barry Zito",944,217096
"Rheal Cormier","CIN",3,,,,,,,,,,,,,,"Rheal Cormier",952,112690
"Brandon Duckworth","KCR",46.2,7.08328423751028,,,,,4.791666666666667,3.008952322460356,-3.429351265366013,,,5.2839500427246096,,,"Brandon Duckworth",954,346855
"Jose Mesa","- - -",50.2,9.932184820305812,,9.052999496459961,,,4.479000091552734,4.491982887531149,-3.4508373792781386,,,4.887571607317243,,,"Jose Mesa",961,118986
"Brett Myers","PHI",68.2,9.472532838255495,,,,,,2.973461444561298,-9.548876618685787,,,2.84216668870714,,,"Brett Myers",962,408206
"Vicente Padilla","TEX",120.1,8.264887420224472,,-2.647571563720703,1.7667407283076533,,3.004090742631392,4.973404896410206,-6.312484429807079,,,6.415480346679687,,,"Vicente Padilla",964,218894
"Carlos Silva","MIN",202,7.533125465029762,,,,,9.678856985909599,4.002178339995155,,,,2.1938959928166946,,,"Carlos Silva",973,400067
"Randy Wolf","LAD",102.2,11.087727864583334,,,,,,3.168402310075431,-5.8744019112086185,,,7.9988181374289775,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",210.2,10.327987257007234,,9.93765619749664,,,,5.84431249445135,-0.4156350592301355,,,7.4133247241639255,,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",67.1,8.39098732334793,,,,,,4.5494517664755545,0.5818333095974393,,,5.802143096923828,,,"Joe Beimel",979,346847
"Josh Fogg","COL",165.2,7.667813387784091,,8.266765594482422,,,5.454302701083097,4.628699993265086,-0.8937856810433524,,,5.5669176933092945,,,"Josh Fogg",989,150319
"Al Reyes","TBD",60.2,10.618325898141572,,,,,9.550000190734863,3.0331764221191406,-1.4312727668068626,,,5.831016928462659,,,"Al Reyes",1005,121099
"Ron Villone","NYY",42.1,10.308197323638614,,,,,,2.6852500438690186,,,,6.004110972086589,,,"Ron Villone",1010,123725
"Kip Wells","STL",162.2,8.248177723634464,,,,,9.394000053405762,2.004870811205232,-5.401557297003074,,,4.7119394938151045,,,"Kip Wells",1012,150337
"Dave Williams","NYM",4.1,,,,,,,,,,,,,,"Dave Williams",1013,400063
"Adam Eaton","PHI",161.2,8.337372597880748,,6.4896668328179254,,,,2.958380255900638,-3.399300130208333,,,6.918481332284433,,,"Adam Eaton",1029,284566
"Alan Embree","OAK",68,10.098948669433593,,,,,,0.6079737010755037,-1.5696956800377888,,,7.1877494812011715,,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",57.1,14.83812881097561,,14.656886968397556,,,,8.290275975277549,-0.0066666801770528155,,,9.486290283203125,,,"Trevor Hoffman",1035,116034
"Brian Lawrence","NYM",29,1.3669880393022549,,,,,,1.5015624364217122,-2.383571443103609,,,1.4882400512695313,,,"Brian Lawrence",1045,400147
"Jake Peavy","SDP",223.1,9.56819311435932,,6.759805074552211,,,,4.169025426538189,-3.0640703986672793,,,4.166940721414857,,,"Jake Peavy",1051,408241
"Brett Tomko","- - -",131.1,10.677782862639624,,,,,15.663000583648682,1.8439233617579682,-2.132000010690571,,,7.341821518302523,,,"Brett Tomko",1056,123387
"Ryan Franklin","STL",80,8.54938274881114,,7.292090676047585,2.0861612135364163,,8.413000106811523,3.5132474604341173,-4.920424490263968,,,1.8413611518012152,,,"Ryan Franklin",1076,211041
"Freddy Garcia","PHI",58,10.215882245232077,,,,,,3.9041817405007104,-1.2472000122070312,,,8.034230550130209,,,"Freddy Garcia",1077,150119
"Julio Mateo","SEA",12,7.137345747514204,,,,,,1.9708887736002605,-2.076892852783203,,,3.8051816766912285,,,"Julio Mateo",1087,421024
"Gil Meche","KCR",216,11.043049669130665,,7.122764587402344,,,,4.898327843617585,-8.13355840203221,,,8.060911382630813,,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",199.1,7.921052773093337,,6.1656173270089285,9.282999992370605,,,7.162263639680632,-4.479316244319993,,,8.978069259459714,,,"Jamie Moyer",1091,119469
"Joel Pineiro","- - -",97.2,9.64757625444448,,,,,-0.8127498626708984,2.575912917005843,-6.301499866303944,,,5.64207970012318,,,"Joel Pineiro",1094,334492
"Rafael Soriano","ATL",72,10.217136548913043,,,,,,2.625045380035004,,,,8.096600341796876,,,"Rafael Soriano",1100,400089
"Aaron Fultz","CLE",37,10.29463063115659,,,,,,2.696941151338465,-3.855105349892064,,,7.320924238725142,,,"Aaron Fultz",1113,150269
"Livan Hernandez","ARI",204.1,8.5329834859431,,-1.0706667370266385,,,8.173999786376953,4.230147225516183,-1.322264185491598,,,5.8625790435488865,,,"Livan Hernandez",1116,115817
"Joe Nathan","MIN",71.2,12.09760978452621,,6.173000335693359,,,,3.063644810726768,-2.832437515258789,,,1.7695000171661377,,,"Joe Nathan",1122,150274
