Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Jason Wood","FLA",0,0,0,0,0,0,0,0,0,0,1,0,72.70805713822016,156.45571931011713,0,3.2396051406860353,-3.2396051406860353,7.003022980690003,12.948247547864913,"Jason Wood",1999,133120
"Matt Smith","PHI",2.2500017434372106,24.750019177809317,0.09090909,0,0.03703704,0.40740741,-0.37037037,0.25,3.7500029057286843,0.26666666666666666,0.66666667,247.27930598864384,241.51601658600836,260.44944348357006,11.250008717186054,10.98961114585865,0.26039757132740426,11.616847938546918,12.525449182802896,"Matt Smith",3053,445224
"Scott Spiezio","STL",0,9,0,0,0,0.25,-0.25,0,1,0,1,0,142.58855856920934,195.7991914279671,0,6.239605140686035,-6.239605140686035,8.748550367355346,11.282497547864912,"Scott Spiezio",37,122596
"Luke Hudson","KCR",0,18,0,4.5,0,0.30769231,-0.30769231,0.2222222222222222,3,0.125,0.2173913,392.377570605354,351.9585441636724,233.9953738745575,18,15.739605140686034,2.2603948593139656,10.49407775402069,10.408300787299197,"Luke Hudson",1542,346873
"Jeff Cirillo","ARI",9,18,0.5,0,0.2,0.4,-0.2,0,2,0,1,0,157.58714192484032,190.06348298593855,0,7.239605140686035,-7.239605140686035,8.49407775402069,10.258847547864914,"Jeff Cirillo",1073,112297
"Augie Ojeda","ARI",0,0,0,0,0,0,0,0,0,0,1,0,69.76986086611376,128.1804205881493,0,3.2396051406860353,-3.2396051406860353,5.748550367355347,9.448914208626247,"Augie Ojeda",297,324432
"Josh Wilson","TBD",0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,0,141.01076060725072,167.55152246354382,0,6.239605140686035,-6.239605140686035,7.494077754020691,8.470727547864914,"Josh Wilson",2102,425543
"Willie Collazo","NYM",0,7.9411733521734424,0,0,0,0.18518519,-0.18518519,0.3181818181818182,2.1176462272462513,0.3181818181818182,0.66666667,146.93507399632725,132.75557306646525,171.211474152758,6.352938681738754,5.886662924743849,0.4662757569949054,7.657682389285102,7.975860713444115,"Willie Collazo",3503,458974
"Colter Bean","NYY",6,15,0.4,0,0.10526316,0.26315789,-0.15789474,0.35714285714285715,3.3333333333333335,0.4166666666666667,0.6,266.521232923415,154.6241960698312,191.57815521261284,12,6.906271807352702,5.093728192647298,8.578901958465577,7.901311257550346,"Colter Bean",2246,430841
"Erick Threets","SFG",3.8571433826369397,11.571430147910819,0.33333333,0,0.06666667,0.2,-0.13333333,0.4166666666666667,3.4285718956772797,0.45454545454545453,0.375,433.46873569150375,141.9250448153983,211.95652410137308,19.2857169131847,6.239605549403655,13.046111363781044,9.46539270888568,7.649847557607915,"Erick Threets",3158,408069
"Dave Williams","NYM",4.153849429635368,10.38462357408842,0.4,4.153849429635368,0.06896552,0.17241379,-0.10344828,0.5,3.923080016877848,0.5,0.42253521,528.4017556900376,267.0243701037625,207.14664026322114,22.846171862994527,11.778073412714294,11.068098450280234,9.251995580614327,7.610715422563183,"Dave Williams",1013,400063
"Chris Booker","WSN",9.000009655962813,9.000009655962813,1,9.000009655962813,0.2,0.2,0,0.25,2.000002145769514,0,0,422.2502742400787,401.1069391031235,178.99542478085021,18.000019311925627,17.239620161072633,0.7603991508529937,8.003028091288394,7.557407547864916,"Chris Booker",2039,407094
"Bret Prinz","CHW",2.70000025749209,5.40000051498418,0.5,2.70000025749209,0.0625,0.125,-0.0625,0.2857142857142857,1.8000001716613934,0.25,0.65217391,173.998204287671,177.9102483539853,166.58281673996436,8.10000077247627,8.339605627059983,-0.23960485458371394,7.450339814256161,7.460153797864913,"Bret Prinz",1474,400092
"Arnie Munoz","WSN",5.062504375357237,11.812510209166886,0.42857143,3.375002916904825,0.09375,0.21875,-0.125,0.2608695652173913,2.4375021066534845,0.2222222222222222,0.90163934,158.3438198068991,279.97824292697675,197.49089822167502,6.75000583380965,12.052112757048633,-5.302106923238983,8.823605271756762,7.374104969739913,"Arnie Munoz",2111,408097
"Bill Murphy","ARI",2.8421049778481557,9.947367422468545,0.28571429,0,0.05882353,0.20588235,-0.14705882,0.34615384615384615,2.5263155358650273,0.375,0.76470588,121.39100974763464,139.0992863211408,169.59459193046675,5.6842099556963115,6.3974995605173195,-0.713289604821008,7.585947180161522,7.311811549812848,"Bill Murphy",4755,430889
"Charlie Haeger","CHW",0.7941181370959286,6.352945096767429,0.125,2.382354411287786,0.01694915,0.13559322,-0.11864407,0.34,2.2058837141553576,0.30434782608695654,0.68807339,153.52790741061654,189.48225861047038,166.30702935471854,7.147063233863358,8.886667448923749,-1.7396042150603908,7.437887764319749,7.097831578756869,"Charlie Haeger",3545,446624
"Jason Miller","MIN",4.499996781351484,6.749995172027226,0.66666667,4.499996781351484,0.09090909,0.13636364,-0.04545455,0.3684210526315789,2.4999982118619357,0.3333333333333333,0.27777778,405.0698560780811,251.51271151989155,177.41452997530016,17.999987125405937,10.989599597458035,7.010387527947902,7.939401465800053,7.084660777842236,"Jason Miller",3104,460654
"Marcus Gwyn","LAA",5.06250301748694,8.437505029144901,0.6,5.06250301748694,0.09677419,0.16129032,-0.06451613,0.34615384615384615,2.625001564622858,0.3,0.51020408,262.8660955319125,275.52149212999933,178.42189624278626,11.812507040802862,12.239610505107263,-0.4271034643044018,7.984884964096441,7.027590937588807,"Marcus Gwyn",3116,461880
"Mark Mulder","STL",2.4545454545454546,5.7272727272727275,0.42857143,3.272727272727273,0.05084746,0.11864407,-0.06779661,0.43137254901960786,2.6363636363636362,0.4090909090909091,0.53278689,284.26716542324033,220.2220138828501,165.0633865007772,12.272727272727273,9.603241504322398,2.6694857684048756,7.3849140037189835,6.892339186206269,"Mark Mulder",932,150426
"Josh Sharpless","PIT",2.076923686371931,2.076923686371931,1,6.230771059115794,0.04761905,0.04761905,0,0.35,1.8461543878861613,0.25,0.52631579,283.7506515888225,282.41353497033515,155.13211878780123,12.461542118231588,12.47037708011684,-0.008834961885252568,6.944299618557997,6.885458431649363,"Josh Sharpless",5567,457465
"Bob Keppel","COL",2.250000536441931,6.750001609325793,0.33333333,2.250000536441931,0.05,0.15,-0.1,0.35294117647058826,2.250000536441931,0.3333333333333333,0.52631579,235.01359518179035,177.20600113585726,153.4870737333485,11.250002682209654,8.239606332779214,3.01039634943044,6.871314926555106,6.8127625478649145,"Bob Keppel",2229,430670
"Sean Gallagher","CHC",3.0681833477067295,7.363640034496151,0.41666667,1.8409100086240378,0.06756757,0.16216216,-0.0945946,0.3114754098360656,2.1136374173090804,0.3018867924528302,0.61151079,186.38812149168248,173.89191053241638,164.3933184447603,8.590913373578843,7.87597108833176,0.7149422852470826,7.355185510534557,6.803453725321188,"Sean Gallagher",8261,451595
"Erasmo Ramirez","- - -",1.4210529168887724,4.263158750666317,0.33333333,0,0.03448276,0.10344828,-0.06896552,0.2692307692307692,1.5789476854319693,0.28,0.8,64.41313786470106,98.40574618722277,150.34523504122097,2.842105833777545,4.344868520488414,-1.5027626867108692,6.721764475603472,6.7874235273779195,"Erasmo Ramirez",1699,285063
"John Koronka","TEX",1.7419360197547236,4.354840049386809,0.4,0,0.03846154,0.09615385,-0.05769231,0.34782608695652173,2.032258689713844,0.36363636363636365,0.59090909,168.52582387337188,100.98745443189789,146.35097977536512,7.838712088896256,4.594444267161931,3.244267821734325,6.536854072462798,6.712916199259859,"John Koronka",2130,425655
"Scott Elarton","KCR",3.162161184106409,5.108106528171891,0.61904762,2.9189180160982238,0.07027027,0.11351351,-0.04324324,0.32919254658385094,1.9999993814006347,0.3014705882352941,0.54817276,228.00311239801525,195.22987734968822,157.17785104303906,10.459456224351968,8.699062911536416,1.7603933128155518,7.025697104786445,6.686669140473279,"Scott Elarton",426,134003
"Jeff Karstens","NYY",3.068183148203394,5.522729666766109,0.55555556,2.454546518562715,0.0625,0.1125,-0.05,0.38028169014084506,2.454546518562715,0.3709677419354839,0.49342105,245.32078664820412,177.6247207061006,159.6148296843493,11.045459333532218,7.944152634597906,3.1013066989343123,7.135728895067629,6.685672579879085,"Jeff Karstens",5879,444371
