Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"John Ennis","PHI",7.2,0.24675325,0.68055556,0.45637584,0.52631579,0.81632653,0.73529412,0.48322148,,"John Ennis",85,407795
"Tom Glavine","NYM",200.1,0.21100917,0.63235294,0.39561856,0.80434783,0.91627907,0.88273616,0.43814433,,"Tom Glavine",90,114849
"Greg Maddux","SDP",198,0.29542484,0.59562842,0.47235641,0.77876106,0.90366972,0.87159091,0.58937198,,"Greg Maddux",104,118120
"Jason Marquis","CHC",191.2,0.26666667,0.59651475,0.43451569,0.77604167,0.90561798,0.86656201,0.50886767,,"Jason Marquis",105,150302
"Kevin Millwood","TEX",172.2,0.28014184,0.60856031,0.45503523,0.70253165,0.90920716,0.84972678,0.53253212,,"Kevin Millwood",106,119154
"Horacio Ramirez","SEA",98,0.22082585,0.58411844,0.42846154,0.81300813,0.91013825,0.88868941,0.57153846,,"Horacio Ramirez",110,400141
"John Smoltz","ATL",205.2,0.36569274,0.6492986,0.50315687,0.56701031,0.81790123,0.72393822,0.48470131,,"John Smoltz",115,122477
"Dan Wheeler","- - -",74.2,0.29878049,0.64285714,0.47976879,0.73469388,0.87179487,0.8313253,0.52601156,,"Dan Wheeler",120,235095
"Erik Bedard","BAL",182,0.27607362,0.5994695,0.44950213,0.5,0.86725664,0.76265823,0.53627312,,"Erik Bedard",126,407853
"Travis Driskill","HOU",6,0.29545455,0.66666667,0.5049505,0.69230769,0.84210526,0.80392157,0.56435644,,"Travis Driskill",134,150344
"Jorge Julio","- - -",62,0.2972973,0.53431373,0.41079812,0.5,0.85321101,0.72,0.47887324,,"Jorge Julio",148,406402
"Rodrigo Lopez","COL",79.1,0.20689655,0.63333333,0.42372881,0.83333333,0.94736842,0.92,0.50847458,,"Rodrigo Lopez",150,150438
"John Parrish","- - -",52,0.22459893,0.63589744,0.43455497,0.47619048,0.83064516,0.74096386,0.5104712,,"John Parrish",160,332292
"Sidney Ponson","MIN",37.2,,,,,,,,,"Sidney Ponson",161,132260
"B.J. Ryan","TOR",4.1,0.28,0.66666667,0.45652174,0.57142857,0.71428571,0.66666667,0.45652174,,"B.J. Ryan",168,124805
"Rafael Betancourt","CLE",79.1,0.34682081,0.68148148,0.55079007,0.75,0.7826087,0.77459016,0.60948081,,"Rafael Betancourt",177,429783
"Casey Fossum","TBD",76,0.21568627,0.62962963,0.42857143,0.54545455,0.79411765,0.73333333,0.51428571,,"Casey Fossum",188,407154
"Derek Lowe","LAD",199.1,0.28894691,0.61433087,0.43612965,0.64156627,0.87821612,0.79234973,0.45233556,,"Derek Lowe",199,117955
"Pedro Martínez","NYM",28,0.21875,0.74358974,0.50704225,0.42857143,0.93103448,0.83333333,0.54929577,,"Pedro Martinez",200,118377
"Darren Oliver","LAA",64.1,0.25294118,0.58776596,0.42877095,0.6627907,0.85067873,0.7980456,0.52513966,,"Darren Oliver",206,119984
"Tim Wakefield","BOS",189,0.30321285,0.59033079,0.47897196,0.70860927,0.8362069,0.80487805,0.61214953,,"Tim Wakefield",219,123801
"Mark Buehrle","CHW",201,0.3029703,0.62721342,0.4699952,0.73202614,0.8781575,0.83248212,0.51512242,,"Mark Buehrle",225,279824
"Jon Garland","CHW",208.1,0.26573427,0.62762238,0.45874126,0.81203008,0.90668524,0.88109756,0.53333333,,"Jon Garland",232,279782
"Gary Glover","TBD",77.1,0.29012346,0.60897436,0.44654088,0.82978723,0.89473684,0.87323944,0.49056604,,"Gary Glover",234,150474
"Bob Howry","CHC",81.1,0.35416667,0.72148541,0.5483871,0.77310924,0.8125,0.80051151,0.52875175,,"Bob Howry",237,133982
"Damaso Marte","PIT",45.1,0.15873016,0.50793651,0.33333333,0.7,0.84375,0.80952381,0.5,,"Damaso Marte",247,150122
"Antonio Alfonseca","PHI",49.2,0.3627451,0.59016393,0.44785276,0.67567568,0.83333333,0.75342466,0.37423313,,"Antonio Alfonseca",260,110134
"Joe Borowski","CLE",65.2,0.26,0.58565737,0.42315369,0.75384615,0.88435374,0.84433962,0.500998,,"Joe Borowski",267,111244
"Juan Cruz","ARI",61,0.29357798,0.56650246,0.42517815,0.5,0.75652174,0.66480447,0.48218527,,"Juan Cruz",273,407297
"Kyle Farnsworth","NYY",60,0.29411765,0.57272727,0.43867925,0.63333333,0.85714286,0.78494624,0.51886792,,"Kyle Farnsworth",278,150035
"Tom Gordon","PHI",40,0.31538462,0.66486486,0.52063492,0.58536585,0.91869919,0.83536585,0.58730159,,"Tom Gordon",282,114971
"Jon Lieber","PHI",78,0.3125,0.675,0.45192308,0.65,0.85185185,0.76595745,0.38461538,,"Jon Lieber",287,117758
"Ron Mahay","- - -",67,0.26027397,0.64912281,0.44837341,0.51578947,0.7972973,0.71293375,0.48373409,,"Ron Mahay",290,118158
"Will Ohman","CHC",36.1,0.31578947,0.63398693,0.48601399,0.5,0.83505155,0.73381295,0.53496503,,"Will Ohman",296,349193
"Augie Ojeda","ARI",1,,,,,,,,,"Augie Ojeda",297,324432
"Kerry Wood","CHC",24.1,0.26470588,0.64705882,0.46712803,0.52777778,0.86868687,0.77777778,0.52941176,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",216.1,0.26917713,0.62086514,0.45309381,0.66321244,0.84836066,0.7958884,0.52295409,,"Carlos Zambrano",305,407296
"Jim Brower","NYY",3.1,,,,,,,,,"Jim Brower",313,150342
"Elmer Dessens","- - -",34,0.21935484,0.59183673,0.40066225,0.79411765,0.91954023,0.88429752,0.48675497,,"Elmer Dessens",317,113296
"Chris Reitsma","SEA",23.2,0.20833333,0.67241379,0.44444444,0.71428571,0.8034188,0.78289474,0.50877193,,"Chris Reitsma",348,277410
"Scott Williamson","BAL",14.1,0.275,0.60714286,0.41176471,0.27272727,0.82352941,0.60714286,0.41176471,,"Scott Williamson",361,150182
"Danys Baez","BAL",50.1,0.18518519,0.53448276,0.36607143,0.4,0.87096774,0.75609756,0.51785714,,"Danys Baez",367,276056
"Bartolo Colon","LAA",99.1,0.28254848,0.58130081,0.45486518,0.74509804,0.90909091,0.86597938,0.57678781,,"Bartolo Colon",375,112526
"Chad Paronto","ATL",40.1,0.32246377,0.70053476,0.47516199,0.86516854,0.90839695,0.89090909,0.40388769,,"Chad Paronto",399,406301
"David Riske","KCR",69.2,0.25,0.63052209,0.46681922,0.80851064,0.92993631,0.90196078,0.56979405,,"David Riske",402,228594
"CC Sabathia","CLE",241,0.29143898,0.60468521,0.4650974,0.68125,0.86440678,0.81326353,0.55438312,,"CC Sabathia",404,282332
"Paul Shuey","BAL",25.2,0.31460674,0.60294118,0.43949045,0.53571429,0.95121951,0.7826087,0.43312102,,"Paul Shuey",406,122201
"Billy Traber","WSN",39.2,0.390625,0.64705882,0.50434783,0.72,0.87878788,0.81034483,0.44347826,,"Billy Traber",410,407896
"Jake Westbrook","CLE",152,0.28644068,0.59270998,0.44471744,0.73372781,0.92513369,0.86556169,0.51678952,,"Jake Westbrook",412,150414
"Bob Wickman","- - -",50.1,0.28174603,0.55510204,0.41649899,0.63380282,0.90441176,0.8115942,0.49295775,,"Bob Wickman",413,124233
"Jaret Wright","BAL",10.1,,,,,,,,,"Jaret Wright",415,124605
"Shawn Chacon","PIT",96,0.3495935,0.63392857,0.48510638,0.62790698,0.8028169,0.73684211,0.47659574,,"Shawn Chacon",424,276336
"Scott Elarton","KCR",37,0.25641026,0.58536585,0.425,0.9,0.95833333,0.94117647,0.5125,,"Scott Elarton",426,134003
"Brian Fuentes","COL",61.1,0.24170616,0.62184874,0.44320713,0.58823529,0.83108108,0.76884422,0.53006682,,"Brian Fuentes",429,150118
"Jason Jennings","HOU",99,0.26829268,0.60923077,0.44934641,0.53246753,0.91414141,0.80727273,0.53104575,,"Jason Jennings",434,407298
"Todd Jones","DET",61.1,0.2962963,0.58373206,0.47093023,0.725,0.90163934,0.85802469,0.60755814,,"Todd Jones",436,116734
"Dennys Reyes","MIN",29.1,0.234375,0.625,0.4296875,0.66666667,0.9,0.83636364,0.5,,"Dennys Reyes",444,121096
"Victor Santos","- - -",63.1,0.2484472,0.54615385,0.3814433,0.75,0.84507042,0.81081081,0.4467354,,"Victor Santos",446,276343
"Justin Speier","LAA",50,0.24923077,0.60693642,0.43368107,0.64197531,0.8047619,0.75945017,0.51564829,,"Justin Speier",451,133221
"John Thomson","KCR",10.2,0.22222222,0.71428571,0.48717949,1,1,1,0.53846154,,"John Thomson",453,123307
"Rick White","- - -",34.2,0.3,0.56578947,0.44852941,0.83333333,0.95348837,0.91803279,0.55882353,,"Rick White",456,124184
"Brian Moehler","HOU",59.2,0.34313725,0.65024631,0.4963145,0.72857143,0.87121212,0.82178218,0.4987715,,"Brian Moehler",480,119215
"Mark Redman","- - -",41.1,0.30268199,0.57522124,0.42915811,0.64556962,0.92307692,0.81818182,0.46406571,,"Mark Redman",491,150230
"Fernando Rodney","DET",50.2,0.3021978,0.65269461,0.46991404,0.65454545,0.81651376,0.76219512,0.47851003,,"Fernando Rodney",494,407845
"Jamie Walker","BAL",61.1,0.23655914,0.61151079,0.4612069,0.72727273,0.81176471,0.79439252,0.59913793,,"Jamie Walker",502,123828
"Jeff Weaver","SEA",146.2,0.28250591,0.6173516,0.47140649,0.77405858,0.89053254,0.86010929,0.56414219,,"Jeff Weaver",503,213711
"Josh Beckett","BOS",200.2,0.25764192,0.56280587,0.43230626,0.65254237,0.86086957,0.80777538,0.57236228,,"Josh Beckett",510,277417
"A.J. Burnett","TOR",165.2,0.28929987,0.61373391,0.44505495,0.49771689,0.87179487,0.74537037,0.48008242,,"A.J. Burnett",512,150359
"Ryan Dempster","CHC",66.2,0.34323432,0.65612648,0.48561151,0.50961538,0.84337349,0.71481481,0.45503597,,"Ryan Dempster",517,133225
"Jason Grilli","DET",79.2,0.28894472,0.68965517,0.46722455,0.62608696,0.86818182,0.78507463,0.44490934,,"Jason Grilli",521,276351
"Braden Looper","STL",175,0.27245053,0.64398734,0.45461598,0.75418994,0.86240786,0.82935154,0.49030256,,"Braden Looper",526,131702
"Brad Penny","LAD",208,0.26647834,0.65600691,0.46958089,0.73144876,0.88801054,0.84548944,0.52140604,,"Brad Penny",535,207267
"Julian Tavarez","BOS",134.2,0.2510917,0.61507937,0.44178794,0.6,0.90645161,0.82352941,0.52390852,,"Julian Tavarez",541,123118
"Doug Brocail","SDP",76.2,0.26430518,0.64315353,0.47938751,0.7628866,0.90645161,0.87223587,0.56772674,,"Doug Brocail",551,111492
"Octavio Dotel","- - -",30.2,0.33333333,0.62352941,0.50704225,0.42105263,0.77358491,0.68055556,0.59859155,,"Octavio Dotel",555,136734
"Brad Lidge","HOU",67,0.32270916,0.62612613,0.46511628,0.40740741,0.74820144,0.62272727,0.46934461,,"Brad Lidge",563,400058
"Scott Linebrink","- - -",70.1,0.22507123,0.6371308,0.46181818,0.67088608,0.82450331,0.79265092,0.57454545,,"Scott Linebrink",564,276530
"Wade Miller","CHC",13.2,,,,,,,,,"Wade Miller",568,150063
"Roy Oswalt","HOU",212,0.30147059,0.62435678,0.49142281,0.66666667,0.8489011,0.80287474,0.58829465,,"Roy Oswalt",571,400061
"Tim Redding","WSN",84,0.27272727,0.65605096,0.44767442,0.70588235,0.9223301,0.85064935,0.45639535,,"Tim Redding",573,400062
"Ricky Stone","CIN",5.1,,,,,,,,,"Ricky Stone",576,150392
"Billy Wagner","NYM",68.1,0.25806452,0.63709677,0.47465438,0.79166667,0.83544304,0.82524272,0.57142857,,"Billy Wagner",578,123790
"Winston Abreu","WSN",30.1,0.37209302,0.6875,0.50666667,0.625,0.86363636,0.76315789,0.42666667,,"Winston Abreu",582,275700
"Jeremy Affeldt","COL",59,0.26829268,0.61046512,0.44345238,0.54545455,0.9047619,0.79865772,0.51190476,,"Jeremy Affeldt",583,346793
"Paul Byrd","CLE",192.1,0.26634383,0.62827225,0.47667343,0.81818182,0.91666667,0.89361702,0.5811359,,"Paul Byrd",594,111838
"Nate Field","FLA",1,,,,,,,,,"Nate Field",599,407757
"Roberto Hernandez","- - -",46.1,0.23958333,0.64848485,0.42857143,0.65217391,0.89719626,0.82352941,0.46218487,,"Roberto Hernandez",605,115832
"Mike MacDougal","CHW",42.1,0.1978022,0.62761506,0.3984375,0.57407407,0.82666667,0.75980392,0.46679688,,"Mike MacDougal",612,213680
"Brian Shouse","MIL",47.2,0.25423729,0.65151515,0.464,0.6,0.86046512,0.79310345,0.528,,"Brian Shouse",630,122195
"Jeff Suppan","MIL",206.2,0.28633094,0.65264798,0.46222887,0.75376884,0.91169451,0.86084142,0.48017951,,"Jeff Suppan",633,122987
"Eric Gagne","- - -",52,0.2970297,0.62962963,0.46166667,0.61111111,0.85561497,0.77617329,0.495,,"Eric Gagne",650,150378
"Odalis Perez","KCR",137.1,0.25498008,0.57307692,0.41682975,0.671875,0.90604027,0.83568075,0.50880626,,"Odalis Perez",668,136602
"Ray King","- - -",39.2,0.26495726,0.56842105,0.4009434,0.74193548,0.83333333,0.8,0.44811321,,"Ray King",693,150037
"Ben Sheets","MIL",141.1,0.33023256,0.65591398,0.51417004,0.67605634,0.90163934,0.83858268,0.56477733,,"Ben Sheets",710,282656
"Luis Vizcaino","NYY",75.1,0.24840764,0.72222222,0.45936396,0.64102564,0.79120879,0.74615385,0.44522968,,"Luis Vizcaino",714,150430
"Jamey Wright","TEX",77,0.19103774,0.59509202,0.40744797,0.67901235,0.9209622,0.86827957,0.53559693,,"Jamey Wright",715,124604
"Grant Balfour","- - -",24.2,0.26451613,0.64137931,0.44666667,0.56097561,0.77419355,0.70895522,0.48333333,,"Grant Balfour",718,346797
"Eddie Guardado","CIN",13.2,0.18627451,0.66386555,0.44343891,0.78947368,0.81012658,0.80612245,0.53846154,,"Eddie Guardado",727,115216
"LaTroy Hawkins","COL",55.1,0.24539877,0.63157895,0.45325779,0.825,0.925,0.9,0.53824363,,"LaTroy Hawkins",729,115629
"Kyle Lohse","- - -",192.2,0.24858757,0.61948956,0.4522293,0.64772727,0.86516854,0.81126761,0.54904459,,"Kyle Lohse",739,346798
"Eric Milton","CIN",31.1,,,,,,,,,"Eric Milton",743,132980
"Juan Rincon","MIN",59.2,0.26767677,0.56768559,0.42857143,0.75471698,0.80769231,0.79234973,0.53629977,,"Juan Rincon",752,346799
"J.C. Romero","- - -",56.1,0.24489796,0.57711443,0.39461883,0.51666667,0.80172414,0.70454545,0.45067265,,"J.C. Romero",754,240694
"Johan Santana","MIN",219,0.30973451,0.67826087,0.51606621,0.50714286,0.74871795,0.68490566,0.55988315,,"Johan Santana",755,276371
"Tony Armas","PIT",97,0.28571429,0.66326531,0.46590909,0.70652174,0.90769231,0.84320557,0.47727273,,"Tony Armas",761,150393
"Bruce Chen","TEX",10,0.38271605,0.575,0.47826087,0.80645161,0.69565217,0.74025974,0.49689441,,"Bruce Chen",769,136600
"Scott Downs","TOR",58,0.26523297,0.59922179,0.42537313,0.55405405,0.83116883,0.74122807,0.47947761,,"Scott Downs",773,275933
"Matt Herges","COL",48.2,0.2961165,0.55092593,0.42654028,0.50819672,0.86554622,0.74444444,0.51184834,,"Matt Herges",780,150382
"Tomo Ohka","TOR",56,0.24015748,0.61437908,0.44464286,0.72131148,0.95212766,0.89558233,0.54642857,,"Tomo Ohka",788,219594
"Carl Pavano","NYY",11.1,,,,,,,,,"Carl Pavano",790,134321
"Javier Vazquez","CHW",216.2,0.30252833,0.63972485,0.47229437,0.62536023,0.83602151,0.76901925,0.5034632,,"Javier Vazquez",801,134320
"Todd Williams","BAL",14.1,0.38888889,0.52,0.46511628,0.42857143,0.76923077,0.65,0.58139535,,"Todd Williams",805,124343
"Roger Clemens","NYY",99,0.29577465,0.54736842,0.39662447,0.71428571,0.96153846,0.85106383,0.40084388,,"Roger Clemens",815,112388
"Orlando Hernandez","NYM",147.2,0.25,0.60869565,0.42891566,0.59615385,0.88095238,0.79775281,0.49879518,,"Orlando Hernandez",823,133340
"Randy Keisler","STL",17.1,0.07142857,0.75862069,0.53488372,1,1,1,0.6744186,,"Randy Keisler",830,342892
"Ted Lilly","CHC",207,0.2492163,0.63605442,0.47368421,0.79245283,0.85918004,0.84444444,0.58026316,,"Ted Lilly",833,150404
"Mike Mussina","NYY",152,0.30962343,0.56206897,0.44801512,0.86486486,0.93865031,0.91561181,0.54820416,,"Mike Mussina",837,119608
"Andy Pettitte","NYY",215.1,0.31196581,0.61730769,0.47267206,0.62328767,0.90031153,0.8137045,0.52631579,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",71.1,0.34640523,0.65697674,0.51076923,0.64150943,0.80530973,0.75301205,0.52923077,,"Mariano Rivera",844,121250
"Mike Stanton","CIN",57.2,0.34946237,0.69892473,0.52419355,0.58461538,0.84615385,0.75897436,0.5,,"Mike Stanton",849,122681
"David Wells","- - -",157.1,0.27566807,0.58375635,0.45459906,0.74489796,0.89217391,0.85473411,0.5807783,,"David Wells",855,124071
"Mike Bacsik","WSN",118,0.22592593,0.64609053,0.42495127,0.73770492,0.89808917,0.85321101,0.47368421,,"Mike Bacsik",863,407194
"John Bale","KCR",40,0.26851852,0.57454545,0.43991853,0.60344828,0.84177215,0.77777778,0.56008147,,"John Bale",864,150469
"Armando Benitez","- - -",50.1,0.23357664,0.62251656,0.4375,0.75,0.78723404,0.77777778,0.52430556,,"Armando Benitez",865,110859
"Kane Davis","PHI",11.1,0.25531915,0.54545455,0.3956044,0.58333333,0.875,0.77777778,0.48351648,,"Kane Davis",872,282327
"Jae Weong Seo","TBD",52,0.31092437,0.56976744,0.4195122,0.75675676,0.97959184,0.88372093,0.4195122,,"Jae Weong Seo",895,150242
"Steve Trachsel","- - -",158,0.20198675,0.59197324,0.39600666,0.7704918,0.90960452,0.87394958,0.49750416,,"Steve Trachsel",898,123431
"Tyler Walker","SFG",14.1,0.25,0.64473684,0.47058824,0.53333333,0.89795918,0.8125,0.55882353,,"Tyler Walker",901,400104
"David Weathers","CIN",77.2,0.21886792,0.6561086,0.41769547,0.70689655,0.90344828,0.84729064,0.45473251,,"David Weathers",902,124000
"Chad Bradford","BAL",64.2,0.31182796,0.62937063,0.50423729,0.5862069,0.88888889,0.81512605,0.6059322,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",16.1,0.27659574,0.59677419,0.4587156,0.53846154,0.83783784,0.76,0.56880734,,"Justin Duchscherer",910,407113
"Tim Hudson","ATL",224.1,0.2892057,0.64650678,0.46573931,0.6584507,0.9,0.82411504,0.49407522,,"Tim Hudson",921,218596
"Mark Mulder","STL",11,0.29411765,0.73333333,0.52,0.8,0.96969697,0.92307692,0.51428571,,"Mark Mulder",932,150426
"Barry Zito","SFG",196.2,0.26062323,0.56221198,0.40530582,0.69565217,0.86338798,0.80727273,0.47973471,,"Barry Zito",944,217096
"Rheal Cormier","CIN",3,,,,,,,,,"Rheal Cormier",952,112690
"Brandon Duckworth","KCR",46.2,0.22147651,0.59836066,0.39114391,0.90909091,0.91780822,0.91509434,0.4501845,,"Brandon Duckworth",954,346855
"Jose Mesa","- - -",50.2,0.31543624,0.66956522,0.46969697,0.65957447,0.94805195,0.83870968,0.43560606,,"Jose Mesa",961,118986
"Brett Myers","PHI",68.2,0.25568182,0.5721393,0.42440318,0.73333333,0.86086957,0.825,0.5331565,,"Brett Myers",962,408206
"Vicente Padilla","TEX",120.1,0.27158774,0.56461001,0.43119848,0.82051282,0.91752577,0.88970588,0.54470514,,"Vicente Padilla",964,218894
"Carlos Silva","MIN",202,0.31213873,0.64705882,0.49161636,0.84722222,0.90135397,0.88540246,0.53588196,,"Carlos Silva",973,400067
"Randy Wolf","LAD",102.2,0.28830645,0.57620818,0.43810445,0.72027972,0.8516129,0.81015453,0.52030948,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",210.2,0.27542373,0.60471204,0.44633152,0.6974359,0.87012987,0.81887367,0.51902174,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",67.1,0.29545455,0.58923513,0.44255319,0.68269231,0.87019231,0.80769231,0.50070922,,"Joe Beimel",979,346847
"Josh Fogg","COL",165.2,0.23809524,0.6353167,0.43205248,0.76923077,0.88217523,0.85032538,0.48828491,,"Josh Fogg",989,150319
"Al Reyes","TBD",60.2,0.26530612,0.62295082,0.46363636,0.76923077,0.80263158,0.79411765,0.55454545,,"Al Reyes",1005,121099
"Ron Villone","NYY",42.1,0.26027397,0.75471698,0.46825397,0.84210526,1,0.94915254,0.42063492,,"Ron Villone",1010,123725
"Kip Wells","STL",162.2,0.28037383,0.66008772,0.45509586,0.66,0.84385382,0.7827051,0.46014127,,"Kip Wells",1012,150337
"Dave Williams","NYM",4.1,,,,,,,,,"Dave Williams",1013,400063
"Adam Eaton","PHI",161.2,0.21875,0.68,0.47178683,0.71428571,0.88655462,0.85049834,0.54858934,,"Adam Eaton",1029,284566
"Alan Embree","OAK",68,0.29780564,0.70149254,0.52288488,0.64210526,0.83687943,0.78779841,0.55755895,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",57.1,0.31060606,0.67307692,0.50694444,0.62195122,0.82380952,0.76712329,0.54166667,,"Trevor Hoffman",1035,116034
"Brian Lawrence","NYM",29,0.32666667,0.63063063,0.4559387,0.7755102,0.84285714,0.81512605,0.42528736,,"Brian Lawrence",1045,400147
"Jake Peavy","SDP",223.1,0.29366306,0.65014577,0.47711928,0.61052632,0.86434978,0.78852201,0.51462866,,"Jake Peavy",1051,408241
"Brett Tomko","- - -",131.1,0.24898512,0.60285375,0.43734177,0.64673913,0.87179487,0.81186686,0.53227848,,"Brett Tomko",1056,123387
"Jeff Cirillo","ARI",1,0.125,0.5,0.25,0,1,0.66666667,0.33333333,,"Jeff Cirillo",1073,112297
"Ryan Franklin","STL",80,0.31380753,0.63519313,0.47245763,0.66666667,0.89864865,0.8206278,0.49364407,,"Ryan Franklin",1076,211041
"Freddy Garcia","PHI",58,0.25,0.76315789,0.45744681,0.85714286,0.86206897,0.86046512,0.40425532,,"Freddy Garcia",1077,150119
"Julio Mateo","SEA",12,0.28571429,0.64772727,0.53076923,0.91666667,0.87719298,0.88405797,0.67692308,,"Julio Mateo",1087,421024
"Gil Meche","KCR",216,0.31891892,0.6086351,0.46159122,0.71610169,0.88100686,0.82317979,0.49245542,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",199.1,0.27824621,0.58960573,0.42919201,0.78181818,0.84802432,0.82591093,0.48479583,,"Jamie Moyer",1091,119469
"Joel Pineiro","- - -",97.2,0.2815534,0.62884161,0.45748503,0.68103448,0.89849624,0.83246073,0.50658683,,"Joel Pineiro",1094,334492
"Rafael Soriano","ATL",72,0.27622378,0.73350923,0.53684211,0.67088608,0.78776978,0.76190476,0.56992481,,"Rafael Soriano",1100,400089
"Aaron Fultz","CLE",37,0.25688073,0.61176471,0.41237113,0.57142857,0.78846154,0.7125,0.43814433,,"Aaron Fultz",1113,150269
"Livan Hernandez","ARI",204.1,0.22488038,0.60743802,0.39153915,0.76595745,0.93197279,0.87816092,0.43564356,,"Livan Hernandez",1116,115817
"Joe Nathan","MIN",71.2,0.33739837,0.66806723,0.5,0.4939759,0.8427673,0.7231405,0.49173554,,"Joe Nathan",1122,150274
"Russ Ortiz","SFG",49,0.19565217,0.59047619,0.36625514,0.66666667,0.90322581,0.83146067,0.43209877,,"Russ Ortiz",1124,133460
"Jason Schmidt","LAD",25.2,0.25568182,0.64673913,0.45555556,0.66666667,0.84033613,0.79268293,0.51111111,,"Jason Schmidt",1131,121834
"Jerome Williams","WSN",30,0.22033898,0.67647059,0.38709677,0.69230769,0.69565217,0.69444444,0.3655914,,"Jerome Williams",1137,425532
"Jay Witasick","- - -",31.1,0.26136364,0.53,0.40425532,0.60869565,0.88679245,0.80263158,0.53191489,,"Jay Witasick",1138,124482
"Jason Isringhausen","STL",65.1,0.31088083,0.68137255,0.50125945,0.66666667,0.84172662,0.78894472,0.5138539,,"Jason Isringhausen",1158,116414
"Steve Kline","SFG",46,0.2885906,0.59375,0.42960289,0.62790698,0.94736842,0.83193277,0.46209386,,"Steve Kline",1164,117157
"Matt Morris","- - -",198.2,0.23790323,0.5875,0.42329545,0.78813559,0.91489362,0.88143177,0.53030303,,"Matt Morris",1172,119403
"Jason Simontacchi","WSN",70.2,,,,,,,,,"Jason Simontacchi",1181,421004
"Mike Timlin","BOS",55.1,0.35114504,0.66831683,0.54354354,0.54347826,0.92592593,0.82872928,0.60660661,,"Mike Timlin",1187,123348
"Woody Williams","HOU",188,0.27672956,0.61627907,0.45317221,0.82575758,0.92138365,0.89333333,0.51963746,,"Woody Williams",1190,124315
"Jesus Colome","WSN",66,0.13888889,0.66666667,0.40990991,0.53333333,0.86842105,0.81318681,0.51351351,,"Jesus Colome",1198,400125
"Joe Kennedy","- - -",110.2,0.22538293,0.60869565,0.42679128,0.63106796,0.92207792,0.84914842,0.52544133,,"Joe Kennedy",1217,406773
"Tom Martin","COL",25.2,0.125,0.57142857,0.33333333,1,0.625,0.7,0.46666667,,"Tom Martin",1219,118353
"Bobby Seay","DET",46.1,0.27891156,0.51020408,0.41107872,0.6097561,0.84,0.77304965,0.57142857,,"Bobby Seay",1225,150144
"Jorge Sosa","NYM",112.2,0.3030303,0.6,0.46169355,0.61428571,0.88679245,0.80349345,0.53427419,,"Jorge Sosa",1228,407901
"Jason Standridge","KCR",7.2,,,,,,,,,"Jason Standridge",1229,285075
"Victor Zambrano","- - -",23,0.1980198,0.57943925,0.39423077,0.65,0.93548387,0.86585366,0.51442308,,"Victor Zambrano",1237,406913
