Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Jason Wood","FLA",1,0,0,,0,0,0,0,0,0,,0,72.70805713822016,156.45571931011713,0,0,262.9079324007642,"Jason Wood",1999,133120
"Chris Booker","WSN",1,134.38555650575498,269.0666371007622,49.94508106377932,860.6944581574579,116.74085197040706,233.73843456684602,95.47951817980149,142.7531878861635,0,0,422.2502742400787,401.1069391031235,178.99542478085021,0,0,262.9079324007642,"Chris Booker",2039,407094
"Carlos Martinez","FLA",2.2,100.78893909449265,100.89976037695439,99.89016212755864,968.2790722954417,89.80065486794798,89.89939683153263,127.30602423973532,133.83081051931205,48.042773296024414,140.7432257341443,305.96197869307366,398.7316467784203,148.0032819108823,53.05306463515815,23.193882434782992,210.32634592061137,"Carlos Martinez",3167,465593
"Mark Lowe","SEA",2.2,152.45559650750832,305.1571323575862,49.95970399889272,335.41133952326965,135.83922773576143,271.8975813885518,75.44638348142556,132.81751116681022,55.212600329270444,118.61602379326852,153.8907765642621,209.858533606424,150.33516576266535,155.2657714634654,0,189.38294513327273,"Mark Lowe",7416,450275
"Scott Spiezio","STL",1,0,269.06634842357835,0,0,0,292.17304320855754,0,71.37651736430425,0,140.7432257341443,0,142.58855856920934,195.7991914279671,176.843548607017,0,175.27195475857084,"Scott Spiezio",37,122596
"Augie Ojeda","ARI",1,0,0,,0,0,0,0,0,0,,0,69.76986086611376,128.1804205881493,176.843548607017,0,175.27195475857084,"Augie Ojeda",297,324432
"Josh Sharpless","PIT",4.1,31.012027329121487,62.092252471836986,49.94508106377932,595.8649296643596,27.795440583994278,55.65200750672532,133.67132545172205,131.77207072414308,84.07485326804274,74.07538189867124,283.7506515888225,282.41353497033515,155.13211878780123,58.94784953567231,51.54196091464247,175.27195475857084,"Josh Sharpless",5567,457465
"Brian Rogers","PIT",2,67.19261004304758,134.53298176081506,49.94508106377932,860.6923035022678,64.85602880759234,129.8546857406153,143.21927726970222,142.75283051904643,67.25988261443419,117.28602139820583,307.39600928580296,379.5775918473254,139.4501187104079,88.42177403824316,38.65647057001243,175.27195475857084,"Brian Rogers",6123,446910
"Jerry Blevins","OAK",4.2,87.11738246279438,116.25020101961792,74.93955599833907,191.66339981600998,70.63639865805061,94.25782852889074,131.21110170682704,151.79126490782016,122.0489059910189,66.20429236628233,219.3488490379274,136.41021059995825,150.72191505069284,135.85755037017609,22.788440974629665,172.33848014021362,"Jerry Blevins",7841,460283
"Jason Miller","MIN",4,67.757947982983,203.43780328100252,33.30646929928868,447.21449294649693,53.51242269067168,160.66675274580092,138.98018009736285,177.0897668376531,110.42520065854089,39.53867450286335,405.0698560780811,251.51271151989155,177.41452997530016,95.89944719225838,40.21489578396189,171.5586678725161,"Jason Miller",3104,460654
"Ricky Stone","CIN",5.1,75.59179893882548,0,,645.5201895253647,76.13533788627159,0,121.51938677429281,93.68168462451287,67.25988261443419,117.28602139820583,220.36271137381425,268.8488351901205,122.57072877249003,55.845330720218,61.03653255221085,166.04711510362182,"Ricky Stone",576,150392
"Cory Doyne","BAL",3.2,73.91788960605857,221.93253385419567,33.30646929928868,243.93560094345474,53.51242269067168,160.66675274580092,146.70130121388303,193.1891715309294,132.5102407902491,74.13501485300041,324.76363101709904,193.71165874897162,197.42113929869834,33.96438759254402,71.21387804571769,165.71007705789768,"Cory Doyne",7262,449127
"Marcus McBeth","CIN",19.2,116.16366525720385,95.76938134848719,121.2951968406383,87.52815890409524,112.7610500925606,92.9641494743453,105.02746999778165,105.25012222784996,110.26210264661343,87.96451608384017,129.47865173873893,86.78322741166438,114.80264396204036,60.88056578343273,60.836412719358826,163.7787118106527,"Marcus McBeth",3874,455750
"Bret Prinz","CHW",3.1,40.654801745490445,162.750374553932,24.97985199944636,268.3289132813766,36.78979096773469,147.2778570763918,107.78054783060793,127.50473548132904,82.81890049390567,92.82993169524042,173.998204287671,177.9102483539853,166.58281673996436,125.406969154447,35.059139768143446,163.16069115503151,"Bret Prinz",1474,400092
"Tim Stauffer","SDP",7.2,105.17114864662037,210.57357667123011,49.94508106377931,561.3216377307377,77.82723445236995,155.82562265499996,150.7571339681076,195.509509975095,124.55533817487814,37.53152676860966,523.4202612629017,301.04909895185114,168.1628685398513,85.56945878091472,52.373282775095866,161.1371196465104,"Tim Stauffer",6432,431162
"Al Reyes","TBD",60.2,156.36462357286266,93.89444774364493,166.53234664632254,191.66351129445718,162.22270022356525,97.41212552281007,80.01889157120891,81.73380556663247,80.58055183190824,97.89129104964324,109.75925895705205,110.0715931386414,91.36915791242379,103.18294925613978,46.15380437577149,161.09536586327746,"Al Reyes",1005,121099
"Mark McLemore","HOU",35,134.38545626625157,138.37702443496516,97.11543537959531,122.95625945100402,126.8922301995888,130.6612364385456,102.20342791077341,114.2024651241295,108.80275128805532,112.59458058731542,88.08866850295615,103.88324918364297,114.96139287156201,101.05345619528666,46.387764869566,160.2486443732283,"Mark McLemore",4655,434642
"Ron Flores","OAK",17.2,115.06082735873748,184.245815452262,62.449629998615904,101.25625327017535,109.00678794354044,174.5515341382091,87.47406780455137,112.26838660821726,89.18958514728304,112.96764166042837,81.11778171429154,114.60748835413305,131.17138971340572,71.77379981618893,60.19588172948265,160.08218740826092,"Ron Flores",3152,446939
"Edwar Ramirez","NYY",21,200.04754526914348,180.8338472297824,110.62505884041683,255.5514840862458,177.16248808074602,160.14679592984126,105.27402346245425,128.17943298154103,121.69307827675937,96.0571480317912,180.85380875321516,144.0713620293375,102.73685727157604,31.351742016896644,78.88306487712046,158.0619196144353,"Edwar Ramirez",4830,469735
"Jason Vargas","NYM",10.1,52.020175613270595,52.07737378032286,99.89016212755864,333.1717933601172,45.780725942439645,45.831065280524896,132.5021884944184,131.2407335927262,106.63152121800543,52.51612895486223,282.0207427574812,182.7046750200635,141.14796242732325,70.73741933670065,61.85035300479543,157.74475944045852,"Jason Vargas",8044,450306
"Marty McLeary","PIT",7.2,87.64270563773412,70.19125770810724,124.8627026594483,449.057729129352,85.83886143392647,68.74659792078734,107.41445795227669,102.40983886271538,73.1085680591676,78.1906808852228,187.11097899161686,214.8208111438277,118.87938047263978,58.94784953567231,68.72261455285664,155.79729311872964,"Marty McLeary",2022,276373
"Dan Meyer","OAK",16.1,91.26586121983073,149.46459652988878,61.06186043754003,109.52198112075087,81.96206556597723,134.22792014970716,107.78054783060793,125.76994927021912,104.61334799230188,54.32794974965914,200.54758937806199,116.54605452905369,137.93972643526223,103.06434821938379,51.07753998196183,155.42462378885128,"Dan Meyer",4402,434159
"Eric Hull","LAD",6.2,100.78911211026404,121.0799202995559,83.2418017396688,0,108.09338134598723,129.8546857406153,63.65301211986766,74.94538254293703,70.7998764362465,80.42470035919249,93.6326885522029,69.279761659988,110.66185315828902,93.62305511368365,54.57384087294075,154.65172491069563,"Eric Hull",4660,457820
"Edward Mujica","CLE",13,72.97017143234844,41.73087353590809,174.85896399612452,206.40689725347684,68.67427608068031,39.27409482763019,123.57597294371429,114.42734937873426,110.42520065854089,76.25315808164585,187.76038668994894,129.118502172448,121.67386625123358,86.9488322369127,59.24994653403712,153.77895150972904,"Edward Mujica",3970,465629
"Mike Koplove","CLE",6,90.34399526299204,90.41686612935932,99.91940799778544,0,90.55948496096208,90.6325263440354,98.40832628012029,94.44794320113324,104.61334799230191,79.07734914806592,135.60468392890573,78.83475810024194,127.95232721969587,28.601589036787406,83.95741397312966,153.4998607419953,"Mike Koplove",63,407377
"Ty Taubenheim","TOR",5,108.41279431559046,217.00047871046237,49.95970399889272,178.8859251276915,98.10610885486807,196.3704753163738,99.27155721240204,127.5047233215299,94.65017199303506,82.7553653510985,200.2784507258815,160.87035436620084,148.78520009492195,155.2657714634654,32.55491548271288,151.50635605359096,"Ty Taubenheim",5561,457458
"Clay Rapada","- - -",2.2,203.27404007780433,203.4379995680541,99.91940799778544,670.8223866623878,181.1189707369595,181.2650541381912,102.88143202012576,132.81745327709285,66.25512039512455,129.39929872238545,222.41851111869084,270.6724118085793,98.17698195191997,75.79009233594022,65.10983129097492,151.50635601571437,"Clay Rapada",4831,449060
"Chan Ho Park","NYM",4,134.3854123256945,134.53317421178917,99.89016212755864,430.34676736624203,116.74085197040706,116.86921728342301,127.30602423973532,142.7530347286085,112.09980435739031,27.066004905568292,364.2766806634385,209.17114770506373,116.91062544817967,113.68513835233014,49.701176579695314,150.2331041163333,"Chan Ho Park",1267,120221
"Marcus Gwyn","LAA",5.1,76.22779143845383,254.29758756199686,29.975822399335634,503.1169643027117,56.96483730465942,190.0359439305697,130.5802791024673,185.9444990087892,99.38268059268681,72.62205532263127,262.8660955319125,275.52149212999933,178.42189624278626,141.7644002681337,39.6320711512373,149.85954786731824,"Marcus Gwyn",3116,461880
"Jorge Campillo","SEA",13.1,91.47325158593411,122.06271107059881,74.93955599833907,134.164379871207,84.09095027884787,112.21170034910257,121.25311630943393,127.50466252256896,117.78688070244363,83.3518004533668,153.8905976985485,123.644217306991,132.48572913889453,94.50959999761238,59.44810684079817,149.85954786731824,"Jorge Campillo",8686,435658
"Jonah Bayliss","PIT",37.2,103.46489244045694,128.58040059601544,80.46707504165056,182.80219752437904,94.56661182372504,117.5221176840064,122.50202332502833,130.75169547169608,118.53176034510943,82.3747975386861,190.42261118031485,136.376152688074,128.37632704076373,85.70110412496975,62.44506804012217,149.65528453668702,"Jonah Bayliss",4560,435058
"Ambiorix Burgos","NYM",23.2,107.88690060577623,102.32102497985474,105.43961557354022,109.10201787692182,113.16715240838022,107.32887220445922,74.6276693819138,78.4136535401543,72.43371973862143,106.44445643640539,79.15873020087093,105.16896591445808,111.0729897718535,80.38343099208747,66.77026741145934,147.38778012593878,"Ambiorix Burgos",3246,434586
"Jonathan Papelbon","BOS",58.1,195.14304678318618,69.75015995295135,279.77434239379926,76.66540316798901,220.73874580640816,78.89885116362213,55.20467084006747,54.64488618816876,71.39560387405662,125.39408221033746,39.78831515110118,57.33697974164104,63.09119257945599,85.33201489745589,65.91697794668791,146.81091117456427,"Jonathan Papelbon",5975,449097
"Scott Proctor","- - -",86.1,100.10616767728445,137.86406562903687,72.65968716550456,122.75922052125642,98.27112871132397,135.33729096348713,88.97964891734314,100.35070051120087,85.81910063835394,110.94630217669024,82.17408530375126,119.24833756159607,125.27143205573971,88.59810659711775,64.82854481132058,146.33592698617625,"Scott Proctor",1911,429984
"George Sherrill","SEA",45.2,166.1802882103928,100.9765563627142,164.573142581649,78.34424441498533,181.1189705105608,110.05378283077356,64.40544931341206,69.80189470493926,76.44821584052832,119.79043985915519,53.91792938261414,71.65906291528623,79.26505052665243,111.88268802868129,55.854021947489784,145.5649302116267,"George Sherrill",6291,430941
