Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Octavio Dotel","- - -",30.2,-1.649018348903831,,2.05049991607666,,,,8.036043250042459,,,,6.545000076293945,,,"Octavio Dotel",555,136734
"Brad Lidge","HOU",67,-4.4831013679504395,,,,,,1.8411495886116385,,,,0.07233333587646484,,,"Brad Lidge",563,400058
"Scott Linebrink","- - -",70.1,-6.236692370583632,,,,,-11.121999740600586,1.7316667325794697,1.483539430718673,,,-6.742785778674451,,,"Scott Linebrink",564,276530
"Wade Miller","CHC",13.2,,,,,,,,,,,,,,"Wade Miller",568,150063
"Roy Oswalt","HOU",212,-5.170389283158397,,,,,,2.8471271062301375,5.169508268047312,,,-4.451102623572717,,,"Roy Oswalt",571,400061
"Tim Redding","WSN",84,-4.819793369459069,,-0.526571444102696,,,,3.484676585477941,9.146697998046875,,,-6.0141143798828125,,,"Tim Redding",573,400062
"Ricky Stone","CIN",5.1,,,,,,,,,,,,,,"Ricky Stone",576,150392
"Billy Wagner","NYM",68.1,8.636578410661139,,,,,,0.4680735363679774,,,,-0.36500000953674316,,,"Billy Wagner",578,123790
"Winston Abreu","WSN",30.1,-5.5634882727334665,,,,,,1.8069677045268397,,,,-7.577000141143799,,,"Winston Abreu",582,275700
"Jeremy Affeldt","COL",59,7.4434372791692835,,,,,,-2.4574999128069197,-1.9969738504161005,,,6.966000080108643,,,"Jeremy Affeldt",583,346793
"Paul Byrd","CLE",192.1,-2.164424968824326,,-1.5034137594288792,,,,1.8635211366595643,6.215999930245536,,,-5.241786972107179,,,"Paul Byrd",594,111838
"Nate Field","FLA",1,,,,,,,,,,,,,,"Nate Field",599,407757
"Roberto Hernandez","- - -",46.1,-6.739176922533885,,,-4.532111061943902,,,2.8208272015606917,,,,-4.823722273111343,,,"Roberto Hernandez",605,115832
"Mike MacDougal","CHW",42.1,-8.335304639018174,,,,,-1.6510000228881836,2.30950688656574,5.58774995803833,,,-3.3687498569488525,,,"Mike MacDougal",612,213680
"Brian Shouse","MIL",47.2,10.45646829808012,,,,,-12.795999526977539,-4.331624984741211,6.60137799677958,,,-2.1202352187212776,,,"Brian Shouse",630,122195
"Jeff Suppan","MIL",206.2,-6.350207066261204,,-2.2468371723973473,,,,-0.9990352855009191,2.9563884626116073,,,-7.235863095238095,,,"Jeff Suppan",633,122987
"Eric Gagne","- - -",52,-4.9126514781605115,,,,,,0.6456818309697238,9.088258631089154,,,-8.759392673983896,,,"Eric Gagne",650,150378
"Odalis Perez","KCR",137.1,5.935700017755682,,-0.5052499771118164,,,,0.8063422593494389,-2.8824615478515625,,,6.514818596117424,,,"Odalis Perez",668,136602
"Ray King","- - -",39.2,7.761460846545649,,,,,,0.372456300605848,3.1419999599456787,,,1.0583999633789063,,,"Ray King",693,150037
"Ben Sheets","MIL",141.1,-4.261239994468028,,,,,2.382999897003174,,4.143906408076663,,,-4.9070000648498535,,,"Ben Sheets",710,282656
"Luis Vizcaino","NYY",75.1,-7.18838366622445,,,-9.460000038146973,,-6.218500137329102,0.9476000334087171,3.647666613260905,,,-5.167952401297433,,,"Luis Vizcaino",714,150430
"Jamey Wright","TEX",77,-8.352495128981733,,,,,-6.096296381067346,1.414187494913737,10.120951532160195,,,-7.788829714752907,,,"Jamey Wright",715,124604
"Grant Balfour","- - -",24.2,-3.3566363247958098,,,,,0.02199999988079071,0.5420652109643688,2.5796000162760415,,,-2.496333228217231,,,"Grant Balfour",718,346797
"Eddie Guardado","CIN",13.2,9.73373794555664,,,,,,3.0380952017647878,,,,7.652525329589844,,,"Eddie Guardado",727,115216
"LaTroy Hawkins","COL",55.1,-5.553971520248725,,-1.3512499332427979,,,-6.793999671936035,1.1394839132985761,3.342571258544922,,,-5.068545254794034,,,"LaTroy Hawkins",729,115629
"Kyle Lohse","- - -",192.2,-7.1771973503960504,,,,,-11.020374298095703,2.414445495605469,6.045160583087376,,,-7.413319320543438,,,"Kyle Lohse",739,346798
"Eric Milton","CIN",31.1,,,,,,,,,,,,,,"Eric Milton",743,132980
"Juan Rincon","MIN",59.2,-3.978244594760708,,,,,5.230999946594238,3.92239990234375,5.480999946594238,,,-4.280250072479248,,,"Juan Rincon",752,346799
"J.C. Romero","- - -",56.1,9.826155615634606,,,,,6.383999824523926,1.8172749996185302,0.9293157928868344,,,7.7565765380859375,,,"J.C. Romero",754,240694
"Johan Santana","MIN",219,6.649053061880717,,,,,,1.666471187884991,,,,7.892824094393727,,,"Johan Santana",755,276371
"Tony Armas","PIT",97,-5.586139531800584,,,,,,1.3509051166003263,3.10630231679872,,,-4.4331144605364114,,,"Tony Armas",761,150393
"Bruce Chen","TEX",10,3.872047642299107,,,,,,-6.098499933878581,-2.334421057450144,,,6.33380619172127,,,"Bruce Chen",769,136600
"Scott Downs","TOR",58,11.237841350276296,,,,,,-2.012830194437279,-7.01786898908944,,,8.818799591064453,,,"Scott Downs",773,275933
"Matt Herges","COL",48.2,-5.342323678438781,,,,,-12.746538602388823,-2.674199930826823,6.046776159485774,,,-6.6454335408038405,,,"Matt Herges",780,150382
"Tomo Ohka","TOR",56,-6.410628522028689,,-0.5098421197188528,-4.799749851226807,,-8.31666628519694,2.298866091750738,3.282714298793248,,,-6.876510959201389,,,"Tomo Ohka",788,219594
"Carl Pavano","NYY",11.1,,,,,,,,,,,,,,"Carl Pavano",790,134321
"Javier Vazquez","CHW",216.2,-7.953573903729839,,,,,,1.5135164365663634,6.73068669527897,,,-7.721037506715616,,,"Javier Vazquez",801,134320
"Todd Williams","BAL",14.1,-8.848740754304108,,,,,,0.7372307410606971,,,,-0.8249999682108561,,,"Todd Williams",805,124343
"Roger Clemens","NYY",99,-5.159701439642137,,,-7.740955005992543,,,2.9676429203578403,5.790999821254185,,,-6.22710691179548,,,"Roger Clemens",815,112388
"Orlando Hernandez","NYM",147.2,-8.985807002498413,,,,,-12.551000595092773,6.097749810469778,8.148212838680186,,,-5.498977314342152,,,"Orlando Hernandez",823,133340
"Randy Keisler","STL",17.1,5.250414091965248,,,,,,0.28933332363764447,0.37599998712539673,,,7.422555711534288,,,"Randy Keisler",830,342892
"Ted Lilly","CHC",207,5.534020906555623,,-2.9865904463098403,,,,-0.890971429007394,-4.066909601658951,,,5.018343341884329,,,"Ted Lilly",833,150404
"Mike Mussina","NYY",152,-6.276011334932767,,-0.40857137952532085,,,,1.5786249836285908,5.618081238892701,,,-4.520363599603827,,,"Mike Mussina",837,119608
"Andy Pettitte","NYY",215.1,4.255789953333731,,-2.0991817589962123,,,,-2.1224464688982283,-5.2478465418661795,,,9.072865718553047,,,"Andy Pettitte",840,120485
"Mariano Rivera","NYY",71.1,0.22309606088756842,,3.667473045555321,,,,,,,,,,,"Mariano Rivera",844,121250
"Mike Stanton","CIN",57.2,6.726327853732639,,,,,,0.9046143123081752,-6.009654651988637,,,7.015791252477845,,,"Mike Stanton",849,122681
"David Wells","- - -",157.1,6.476893490186848,,-2.3331134442201593,,,,-1.4484999974568684,-5.107473056947169,,,4.338349433794414,,,"David Wells",855,124071
"Mike Bacsik","WSN",118,7.964929849329129,,,,,,,0.9369295902655158,,,7.625670769786578,,,"Mike Bacsik",863,407194
"John Bale","KCR",40,10.330906432921072,,,,,,-4.005411933450138,-4.68964595288302,,,7.117333475748698,,,"John Bale",864,150469
"Armando Benitez","- - -",50.1,-5.992082981247976,,,-2.604142870221819,,,0.08049153776492103,,,,-1.655689601240487,,,"Armando Benitez",865,110859
"Kane Davis","PHI",11.1,-4.418772610751065,,,,,,8.593524024600075,9.348894621196546,,,-3.4284283774239674,,,"Kane Davis",872,282327
"Jae Weong Seo","TBD",52,-6.80787353515625,,,,,-10.410499572753906,2.000999927520752,2.804562568664551,,,-8.498075103759765,,,"Jae Weong Seo",895,150242
"Steve Trachsel","- - -",158,-3.7424929596656975,,,-6.6564481011752425,,,,2.418985477392224,,,-7.400863299086758,,,"Steve Trachsel",898,123431
"Tyler Walker","SFG",14.1,-4.617108448442206,,,,,,3.174693827726403,3.425333340962728,,,-1.9259999990463257,,,"Tyler Walker",901,400104
"David Weathers","CIN",77.2,-4.6052809226137175,,,,,-5.860249996185303,2.3748870357390373,,,,-6.364444308810764,,,"David Weathers",902,124000
"Chad Bradford","BAL",64.2,-10.257633624690595,,,-11.743333180745443,,,-5.592000325520833,-7.4065730397294205,,,5.99618183482777,,,"Chad Bradford",904,136268
"Justin Duchscherer","OAK",16.1,-1.8255524886281866,,0.509000015258789,,,-13.182000160217285,2.3148570469447542,7.453533426920573,,,,,,"Justin Duchscherer",910,407113
"Tim Hudson","ATL",224.1,-7.2734196671195654,,-1.40484619140625,-4.19321816184304,,-5.268741062709263,1.8825526990388568,7.135343181553171,,,-4.6071822977511685,,,"Tim Hudson",921,218596
"Mark Mulder","STL",11,7.507453635886863,,-2.443600082397461,5.182077261117788,,,2.254857199532645,-3.890965428845636,,,5.562153742863582,,,"Mark Mulder",932,150426
"Barry Zito","SFG",196.2,3.8279521785092703,,-4.794875144958496,,,,-1.8346296239782263,-1.0478870070498922,,,6.307383748282374,,,"Barry Zito",944,217096
"Rheal Cormier","CIN",3,,,,,,,,,,,,,,"Rheal Cormier",952,112690
"Brandon Duckworth","KCR",46.2,-7.52045255962171,,,,,-0.48099998633066815,1.8505238124302454,5.445648773296459,,,-7.030749893188476,,,"Brandon Duckworth",954,346855
"Jose Mesa","- - -",50.2,-4.717376813496629,,0.9564999938011169,,,-0.33500000834465027,1.538189748237873,8.65534862252169,,,-5.330143179212298,,,"Jose Mesa",961,118986
"Brett Myers","PHI",68.2,-3.4155769767342035,,,,,,2.2560000786414514,6.574109639206978,,,-5.887805514865452,,,"Brett Myers",962,408206
"Vicente Padilla","TEX",120.1,-7.365022901078345,,3.706892830984933,-4.164481551558883,,-3.596363761208274,0.7084303747249555,5.638739761041135,,,-5.6389398193359375,,,"Vicente Padilla",964,218894
"Carlos Silva","MIN",202,-9.072254464285715,,,,,-12.219071524483818,3.3640543619791665,,,,-7.50642302852349,,,"Carlos Silva",973,400067
"Randy Wolf","LAD",102.2,7.058276920256877,,,,,,-1.2558506055809986,-5.180068760702055,,,9.152372602982954,,,"Randy Wolf",976,150116
"Bronson Arroyo","CIN",210.2,-3.605338070750452,,-0.22419355248892178,,,,4.994062597101385,11.419308630776067,,,-3.1807807788514255,,,"Bronson Arroyo",978,276520
"Joe Beimel","LAD",67.1,7.439280516023089,,,,,,-4.186290125693044,-6.029499901665582,,,5.5338930402483255,,,"Joe Beimel",979,346847
"Josh Fogg","COL",165.2,-5.455333078379954,,-0.1333906203508377,,,-5.281151511452415,1.5731586324757543,4.901107243129185,,,-7.667995042067307,,,"Josh Fogg",989,150319
"Al Reyes","TBD",60.2,-6.918840812914299,,,,,-13.267999649047852,5.806294160730698,5.660363630814985,,,-8.10779636189089,,,"Al Reyes",1005,121099
"Ron Villone","NYY",42.1,7.472326901879641,,,,,,-0.17062503099441528,,,,9.969999525282118,,,"Ron Villone",1010,123725
"Kip Wells","STL",162.2,-4.7139900323703205,,,,,-12.991000175476074,2.041011199522554,4.305795075463467,,,-6.374393886990017,,,"Kip Wells",1012,150337
"Dave Williams","NYM",4.1,,,,,,,,,,,,,,"Dave Williams",1013,400063
"Adam Eaton","PHI",161.2,-7.688461970186782,,-1.5738888846503363,,,,0.5031689925932549,4.7301996866861975,,,-6.372389051649305,,,"Adam Eaton",1029,284566
"Alan Embree","OAK",68,7.659677886962891,,,,,,0.43400001525878906,-0.0966956615447998,,,6.90459976196289,,,"Alan Embree",1030,113833
"Trevor Hoffman","SDP",57.1,-1.5564207681795446,,0.39977442232289706,,,,3.5728683471679688,1.8603332837422688,,,-3.537130126953125,,,"Trevor Hoffman",1035,116034
"Brian Lawrence","NYM",29,-6.649036156203219,,,,,,1.5118541717529297,2.3050953093029203,,,-3.7587600708007813,,,"Brian Lawrence",1045,400147
"Jake Peavy","SDP",223.1,-8.024114793346774,,0.3092804885492092,,,,3.791589890713402,6.657093721277573,,,-7.374576374635858,,,"Jake Peavy",1051,408241
"Brett Tomko","- - -",131.1,-5.119626053108656,,,,,-10.071500301361084,1.667012839621686,2.875234521465537,,,-6.839812247406149,,,"Brett Tomko",1056,123387
"Ryan Franklin","STL",80,-4.411982528023098,,1.3330000097101384,-4.9797417425340225,,-14.017000198364258,1.1595257631282216,6.290045535925663,,,-5.430833180745442,,,"Ryan Franklin",1076,211041
"Freddy Garcia","PHI",58,-4.629176420323989,,,,,,3.0768182927911933,2.5500999450683595,,,-5.468179556039663,,,"Freddy Garcia",1077,150119
"Julio Mateo","SEA",12,-6.615000221946023,,,,,,1.2443888982137044,2.33221435546875,,,-8.247636274857955,,,"Julio Mateo",1087,421024
"Gil Meche","KCR",216,-4.704015802053824,,1.2994117736816406,,,,2.028039619747528,4.479036857745399,,,-7.988441928597384,,,"Gil Meche",1089,219194
"Jamie Moyer","PHI",199.1,6.564925273609582,,-1.7025828334263393,6.535999774932861,,,0.8360549591399811,-5.233948999521684,,,8.295352797910391,,,"Jamie Moyer",1091,119469
"Joel Pineiro","- - -",97.2,-4.3344197761041885,,,,,2.1459999680519104,1.3211304346720378,4.372952294728113,,,-6.840829502452504,,,"Joel Pineiro",1094,334492
"Rafael Soriano","ATL",72,-3.634822076488389,,,,,,4.218876826298701,,,,-5.928800201416015,,,"Rafael Soriano",1100,400089
"Aaron Fultz","CLE",37,7.732825901197351,,,,,,3.167176414938534,-0.6585263202064916,,,8.630090886896307,,,"Aaron Fultz",1113,150269
