Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Tim Wakefield","BOS",189,-0.18167971074581146,,,,,,,1.8703317642211914,,,,,8.293913841247559,"Tim Wakefield",219,123801
"Charlie Haeger","CHW",11.1,0.19518285989761353,,,,,,-0.09940753877162933,-0.7450317144393921,,,-0.4564340114593506,,0.4980136454105377,"Charlie Haeger",3545,446624
"Jeff Cirillo","ARI",1,,,,,,,-0.03720162808895111,,,,0.3345160186290741,,-0.04351931810379028,"Jeff Cirillo",1073,112297
"Aaron Miles","STL",2,,,,,,,,,,,,,-1.5977219343185425,"Aaron Miles",1844,425446
"Ramon Ortiz","- - -",104,-6.1845784187316895,,,,,0.26096656918525696,3.606278885155916,,,,-0.7109256312251091,,,"Ramon Ortiz",27,150009
"Troy Percival","STL",40,8.605865478515625,,,,,,0.3704071640968323,-0.5423307418823242,,,-1.2250220775604248,,,"Troy Percival",29,120401
"Scott Schoeneweis","NYM",59,-0.19996166229248047,,,,,-0.47459423542022705,-1.1885871887207031,0.19412565231323242,,,0.23501865565776825,,,"Scott Schoeneweis",33,150011
"Aaron Sele","NYM",53.2,-5.0730204582214355,,-0.0124962218105793,,,0.06297595798969269,-0.9938646554946899,-0.02890913188457489,,,-0.03629430755972862,,,"Aaron Sele",34,121986
"Scot Shields","LAA",77,5.019074440002441,,,,,-0.05683894455432892,0.09474711120128632,-0.30940482020378113,,,0.19536495208740234,,,"Scot Shields",35,276912
"Scott Spiezio","STL",1,0.4713423550128937,,,,,,,,,,-0.006425466388463974,,,"Scott Spiezio",37,122596
"Jarrod Washburn","SEA",193.2,-7.751800537109375,,-2.276597499847412,-0.13749486207962036,,,5.601616859436035,-0.6933352947235107,,,-1.0178736448287964,,,"Jarrod Washburn",40,132220
"Matt Wise","MIL",53.2,-5.85763692855835,,,,,,-0.8456441760063171,0.06645206362009048,,,0.0051287561655044564,,,"Matt Wise",42,277184
"Miguel Batista","SEA",193,2.5648396611213684,,-8.172505974769592,0.18477147817611694,,-0.4294382631778717,11.193974494934082,-2.4636542797088623,,,-3.616366032510996,,,"Miguel Batista",46,110683
"Randy Johnson","ARI",56.2,,,,,,,,,,,,,,"Randy Johnson",60,116615
"Byung-Hyun Kim","- - -",118.1,-3.9363462924957275,,,,,,0.13831020891666412,-0.5813059695065022,,,-2.2015886902809143,,,"Byung-Hyun Kim",61,218294
"Mike Koplove","CLE",6,0.8580033779144287,,,,,0.5585625171661377,0,-0.03720162808895111,,,-0.6556158661842346,,,"Mike Koplove",63,407377
"Mike Myers","- - -",54.1,1.1914348006248474,,,,,,-1.9174669981002808,-1.3553830981254578,,,-1.3231971263885498,,,"Mike Myers",68,119624
"John Patterson","WSN",31.1,0.6982904672622681,,,,,,-0.23021379113197327,0.7046463489532471,,,,,,"John Patterson",71,279568
"Curt Schilling","BOS",151,9.480546951293945,,0.3003351390361786,-0.6047075390815735,,,-0.4350622296333313,2.2074697017669678,,,-1.0828919410705566,,,"Curt Schilling",73,121811
"John Ennis","PHI",7.2,-1.4046374559402466,,0.24099622666835785,,,,-1.1086978316307068,0.0402398407459259,,,0.12625349313020706,,,"John Ennis",85,407795
"Tom Glavine","NYM",200.1,-9.156547546386719,,-0.05287087336182594,,,,-0.38878777623176575,-0.2800668179988861,,,5.526313781738281,,,"Tom Glavine",90,114849
"Greg Maddux","SDP",198,-2.5606791973114014,,-3.606290340423584,,,5.055647850036621,3.003758430480957,-3.6563563346862793,,,2.016383409500122,,,"Greg Maddux",104,118120
"Jason Marquis","CHC",191.2,-9.621354937553406,,,,,-0.8133838772773743,-0.601125180721283,0.018663212656974792,,,1.7382299453020096,,,"Jason Marquis",105,150302
"Kevin Millwood","TEX",172.2,-4.507752418518066,,-1.2576415538787842,-0.4375672936439514,,,-0.3010243773460388,0.005267519503831863,,,-1.6486930847167969,,,"Kevin Millwood",106,119154
"Horacio Ramirez","SEA",98,-7.728222370147705,,,,,,-4.054227352142334,-1.803033471107483,,,1.036819577217102,,,"Horacio Ramirez",110,400141
"John Smoltz","ATL",205.2,4.057641983032227,,0.8414228558540344,1.69548499584198,,-0.23918938636779785,15.413954734802246,-1.3092643022537231,,,3.191298723220825,,,"John Smoltz",115,122477
"Dan Wheeler","- - -",74.2,2.9239723682403564,,,-0.2028079479932785,,,-2.8185941576957703,-0.9922386407852173,,,-1.0297481715679169,,,"Dan Wheeler",120,235095
"Erik Bedard","BAL",182,6.327358722686768,,,,,,0.557640790939331,6.712592601776123,,,-1.991546630859375,,,"Erik Bedard",126,407853
"Travis Driskill","HOU",6,-1.4660160541534424,,,,,,,,,,-0.24757182598114014,,,"Travis Driskill",134,150344
"Jorge Julio","- - -",62,-6.110088974237442,,,,,,3.4845967888832092,,,,1.0870335325598717,,,"Jorge Julio",148,406402
"Rodrigo Lopez","COL",79.1,0.32439807057380676,,0.2716611325740814,,,,0.7709475159645081,-0.8569146990776062,,,0.31913772225379944,,,"Rodrigo Lopez",150,150438
"John Parrish","- - -",52,-5.3700655698776245,,,,,,-1.4457897543907166,-0.5449597239494324,,,1.4660283029079437,,,"John Parrish",160,332292
"Sidney Ponson","MIN",37.2,,,,,,,,,,,,,,"Sidney Ponson",161,132260
"B.J. Ryan","TOR",4.1,-0.24407139420509338,,,,,,-0.669195294380188,,,,,,,"B.J. Ryan",168,124805
"Rafael Betancourt","CLE",79.1,12.16663932800293,,,,,,-0.677771270275116,,,,-2.483476161956787,,,"Rafael Betancourt",177,429783
"Casey Fossum","TBD",76,-2.6527329087257385,,,,,,0.552980586886406,-1.390755832195282,,,-0.20237396657466888,,,"Casey Fossum",188,407154
"Derek Lowe","LAD",199.1,4.860376238822937,,,,,-0.16975709795951843,5.837696075439453,-2.580549716949463,,,0.3444030433893204,,,"Derek Lowe",199,117955
"Pedro Martínez","NYM",28,0.9351949691772461,,-0.031138885766267776,,,,0.4780493974685669,-0.3919473886489868,,,-0.2828126549720764,,,"Pedro Martinez",200,118377
"Darren Oliver","LAA",64.1,3.733102798461914,,0.6818240880966187,,,,-1.009399652481079,0.037847019731998444,,,,,,"Darren Oliver",206,119984
"Mark Buehrle","CHW",201,0.7989019155502319,,5.219710350036621,,,,-2.3248136043548584,-0.6634033918380737,,,-0.49418070912361145,,,"Mark Buehrle",225,279824
"Jon Garland","CHW",208.1,2.3511157035827637,,,,,0.8566031455993652,1.3684488534927368,-2.4380009174346924,,,1.2913535833358765,,,"Jon Garland",232,279782
"Gary Glover","TBD",77.1,0.4916384518146515,,,,,,-3.9541969299316406,-1.6293213367462158,,,-0.5345304012298584,,,"Gary Glover",234,150474
"Bob Howry","CHC",81.1,14.090782165527344,,,,,0.04202265292406082,-1.042739748954773,,,,0.26924458146095276,,,"Bob Howry",237,133982
"Damaso Marte","PIT",45.1,-1.422547698020935,,,,,,0.7406696677207947,0.3126966953277588,,,-0.1541615128517151,,,"Damaso Marte",247,150122
"Antonio Alfonseca","PHI",49.2,-1.0325175523757935,,0.2810620665550232,,,-0.5781646370887756,-1.596348524093628,,,,0.5690286755561829,,,"Antonio Alfonseca",260,110134
"Joe Borowski","CLE",65.2,-2.400719404220581,,,,,,-1.7139406204223633,-0.8408342599868774,,,0.2884970009326935,,,"Joe Borowski",267,111244
"Juan Cruz","ARI",61,0.864913821220398,,,,,,2.240137815475464,0.05273265019059181,,,-1.180620789527893,,,"Juan Cruz",273,407297
"Kyle Farnsworth","NYY",60,-0.8622480630874634,,,,,0.17241564393043518,2.0550291538238525,-0.09940753877162933,,,0.23689004778862,,,"Kyle Farnsworth",278,150035
"Tom Gordon","PHI",40,-2.603304147720337,,0.04202265292406082,,,,4.0204081535339355,-0.3970322012901306,,,0.06373265385627747,,,"Tom Gordon",282,114971
"Jon Lieber","PHI",78,0.523512601852417,,,,,,0.5055609941482544,,,,-0.2731034457683563,,,"Jon Lieber",287,117758
"Ron Mahay","- - -",67,-2.620461344718933,,-0.3526216149330139,,,,4.78390908241272,-0.17071862518787384,,,5.942650318145752,,,"Ron Mahay",290,118158
"Will Ohman","CHC",36.1,-4.865443706512451,,,,,,1.488512635231018,-0.2658912241458893,,,-0.0792531818151474,,,"Will Ohman",296,349193
"Augie Ojeda","ARI",1,,,,,,,,,,,,,,"Augie Ojeda",297,324432
"Kerry Wood","CHC",24.1,3.5777454376220703,,,,,,1.0273325443267822,0.3561023771762848,,,-0.07440325617790222,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",216.1,2.0890960693359375,,2.471604585647583,,,-2.4913156032562256,4.056982517242432,-0.165449321269989,,,1.5700575113296509,,,"Carlos Zambrano",305,407296
"Jim Brower","NYY",3.1,,,,,,,,,,,,,,"Jim Brower",313,150342
"Elmer Dessens","- - -",34,-3.0517234802246094,,,,,0.09277971088886261,-0.45585811138153076,0.3892660439014435,,,0.2498897910118103,,,"Elmer Dessens",317,113296
"Chris Reitsma","SEA",23.2,-5.295642375946045,,,,,-0.1541125625371933,0.8394266366958618,-0.16130474209785461,,,0.6787045001983643,,,"Chris Reitsma",348,277410
"Scott Williamson","BAL",14.1,-0.7168116569519043,,,-0.5057331323623657,,,-0.1691911816596985,,,,-0.1690102368593216,,,"Scott Williamson",361,150182
"Danys Baez","BAL",50.1,0.05833318829536438,,,,,,-0.4637104570865631,1.0417176485061646,,,0.11101985722780228,,,"Danys Baez",367,276056
"Bartolo Colon","LAA",99.1,-1.2382328510284424,,,,,,-5.074248790740967,0.08603468537330627,,,-1.2196078300476074,,,"Bartolo Colon",375,112526
"Chad Paronto","ATL",40.1,-0.9111883044242859,,,,,1.7217893600463867,1.091854214668274,-0.11393114924430847,,,-0.27249205112457275,,,"Chad Paronto",399,406301
"David Riske","KCR",69.2,2.471404552459717,,,0.15881246328353882,,,-0.8342615365982056,-0.1055421382188797,,,-0.16095325350761414,,,"David Riske",402,228594
"CC Sabathia","CLE",241,2.7633559703826904,,,,,,5.713876247406006,-0.23459428548812866,,,2.0498716831207275,,,"CC Sabathia",404,282332
"Paul Shuey","BAL",25.2,-4.635266304016113,,,1.4301751852035522,,,,0.07553042471408844,,,-1.1942909955978394,,,"Paul Shuey",406,122201
"Billy Traber","WSN",39.2,-3.2646210193634033,,,,,,,-1.4011837244033813,,,0.36304858326911926,,,"Billy Traber",410,407896
"Jake Westbrook","CLE",152,7.160872936248779,,-1.385148048400879,,,-0.43522030115127563,-0.1746928095817566,1.7864484786987305,,,-0.9905221462249756,,,"Jake Westbrook",412,150414
"Bob Wickman","- - -",50.1,0.49990367889404297,,,,,-0.09222185984253883,1.3193289637565613,0.16477739810943604,,,-0.11208990216255188,,,"Bob Wickman",413,124233
"Jaret Wright","BAL",10.1,,,,,,,,,,,,,,"Jaret Wright",415,124605
"Shawn Chacon","PIT",96,2.070441961288452,,,,,,1.5708568096160889,-1.1865448951721191,,,-0.07918873429298401,,,"Shawn Chacon",424,276336
"Scott Elarton","KCR",37,-1.3560683727264404,,,,,0.05906257405877113,-0.10124168545007706,-1.3994221687316895,,,-0.12464908510446548,,,"Scott Elarton",426,134003
"Brian Fuentes","COL",61.1,4.199738502502441,,-0.6245215535163879,,,,-0.0011535994708538055,0.9592015147209167,,,0.5680779814720154,,,"Brian Fuentes",429,150118
"Jason Jennings","HOU",99,1.464086890220642,,,,,-0.0952332466840744,-6.31600284576416,0.19618353247642517,,,-3.781153678894043,,,"Jason Jennings",434,407298
"Todd Jones","DET",61.1,3.4134836196899414,,1.4207473993301392,,,,0.2857234477996826,-1.153944730758667,,,1.8191453218460083,,,"Todd Jones",436,116734
"Dennys Reyes","MIN",29.1,-1.4467461109161377,,,,,,0.12388836592435837,0.29610419273376465,,,-0.542934775352478,,,"Dennys Reyes",444,121096
"Victor Santos","- - -",63.1,-0.9026922360062599,,,-0.20742759108543396,,,0.6992737278342247,-2.2867974936962128,,,2.7408597469329834,,,"Victor Santos",446,276343
"Justin Speier","LAA",50,1.3331656455993652,,,0.03316382318735123,,-0.01147296279668808,1.8073194026947021,-0.7484321594238281,,,3.1069507598876953,,,"Justin Speier",451,133221
"John Thomson","KCR",10.2,3.153493881225586,,,,,,-1.1714847087860107,0.15100888907909393,,,0.18369653820991516,,,"John Thomson",453,123307
"Rick White","- - -",34.2,-2.83132104575634,,,,,,0.2989595979452133,0.11567540466785431,,,0.03259376809000969,,,"Rick White",456,124184
