Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jered Weaver","LAA",13,7,0,28,28,161,6.428571428571429,2.515527950310559,0.9503105590062112,0.312015503875969,0.73558648,0.35645472,0.069672131,88.99039646006224,3.9130434782608696,,4.059480917083551,4.587998418037936,2.8608806133270264,"Jered Weaver",4235,450308
"Jeremy Bonderman","DET",11,9,0,28,28,174.1,7.485659874229646,2.4780115445725728,1.1873805317743578,0.31894934333958724,0.65789474,0.479128856,0.121052631,92.05628055167598,5.007648329657074,,4.186067883404727,3.838169956621271,2.7844231128692627,"Jeremy Bonderman",1667,425827
"Carlos Zambrano","CHC",18,13,0,34,34,216.1,7.363636536764525,4.201849097249814,0.9568567251162942,0.26885245901639343,0.74870274,0.468497576,0.101769911,92.21708799119241,3.952234299393389,,4.580129055100167,4.508530335143907,2.7765133380889893,"Carlos Zambrano",305,407296
"Oliver Pérez","NYM",15,10,0,29,29,177,8.84745686439843,4.016948806249862,1.118643971360721,0.2712215320910973,0.71565802,0.327935222,0.088353413,91.97293257636656,3.5593217270568394,,4.346949677992607,4.495897013854604,2.7069337368011475,"Oliver Perez",1514,424144
"Scott Baker","MIN",9,9,0,24,23,143.2,6.38979095707547,1.8167052721096926,0.9396751407463927,0.3230769230769231,0.72,0.346405228,0.075757575,91.10861824942636,4.259860638050314,,3.8869369043113284,4.2585302376076655,2.6748671904206276,"Scott Baker",6176,435044
"Mike Mussina","NYY",11,10,0,28,27,152,5.388157412998029,2.0723682357684727,0.8289472943073891,0.33984375,0.66055931,0.419103313,0.07486631,85.82652954101563,5.151315328910203,,4.009341913971468,4.355304900760892,2.646864376962185,"Mike Mussina",837,119608
"Jeff Suppan","MIL",12,12,0,34,34,206.2,4.964516006850802,2.9612902497004785,0.7838709484501267,0.3177966101694915,0.7041779,0.453769559,0.073469387,88.69683205602537,4.616128918650746,,4.415411563361226,4.770310539789683,2.630985975265503,"Jeff Suppan",633,122987
"Yovani Gallardo","MIL",9,5,0,20,17,110.1,8.238669650427987,3.0181265056023316,0.6525678931032068,0.29874213836477986,0.71865443,0.38170347,0.066115702,91.96579959335219,3.6706943987055385,,3.411810556921604,3.8449632471471924,2.6133997440338135,"Yovani Gallardo",8173,451596
"Carlos Silva","MIN",13,14,0,33,33,202,3.9653465346534653,1.603960396039604,0.8910891089108911,0.2989985693848355,0.70539419,0.475386779,0.083682008,90.37112125880282,4.188118811881188,,4.239605140686036,4.436728678245356,2.5801024436950684,"Carlos Silva",973,400067
"Ben Sheets","MIL",12,5,0,24,24,141.1,6.750000242917052,2.356132160263499,1.0825472087697159,0.28074245939675174,0.74901445,0.365296803,0.087179487,93.42235151543674,3.82075485448135,,4.109888190873454,4.277026118588303,2.529395341873169,"Ben Sheets",710,282656
"Heath Bell","SDP",6,4,2,81,0,93.2,9.800711211576566,2.882562121051931,0.2882562121051931,0.252212389380531,0.80865604,0.588235294,0.06,95.34215904387418,2.0177934847363517,,2.5029503764172087,2.75622755839406,2.5037524700164795,"Heath Bell",2080,425514
"Matt Morris","- - -",10,11,0,32,32,198.2,4.620805250825684,2.7634227480428106,0.8154362207339442,0.31988472622478387,0.65660112,0.48480463,0.082568807,82.04239908854167,4.892617324403665,,4.4476588010326195,4.646358609906691,2.4608160257339478,"Matt Morris",1172,119403
"Sergio Mitre","FLA",5,8,0,27,27,149,4.832214270243368,2.476509813499726,0.5436241054023788,0.3275862068965517,0.6547619,0.597302504,0.075630252,90.40885136045259,4.651006235109241,,3.977860098639883,4.194519411934281,2.3998019695281982,"Sergio Mitre",1773,429901
"Matt Belisle","CIN",8,9,0,30,30,177.2,6.33208237031912,2.1782363353897773,1.317073133026377,0.3263157894736842,0.66932624,0.417525773,0.123222748,91.52518310546876,5.318949191068061,,4.579192344362436,4.166586660566376,2.3955063819885254,"Matt Belisle",1837,279571
"Jose Contreras","CHW",10,17,0,32,30,189,5.380952815380021,2.9523811907394806,1.00000008073434,0.3261205564142195,0.62589413,0.448916408,0.089743589,91.35893815975125,5.571429021234181,,4.710504730337604,4.819216863560488,2.3821955919265747,"Jose Contreras",1660,425747
"Francisco Cordero","MIL",0,4,44,66,0,63.1,12.221056557442614,2.5578955585345002,0.568421235229889,0.3157894736842105,0.73394495,0.405228758,0.061538461,95.38896530223005,2.984211484956917,,2.24486797903373,2.711300547818164,2.3804211616516113,"Francisco Cordero",1243,150188
"Jeremy Guthrie","BAL",7,5,0,32,26,175.1,6.31368822437491,2.4125475328912254,1.180608367159536,0.26996197718631176,0.7508161,0.424860853,0.111650485,93.79018875456204,3.695817497195069,,4.414510085781998,4.183072965668123,2.341029204428196,"Jeremy Guthrie",2072,425386
"Brian Bannister","KCR",12,9,0,27,27,165,4.2,2.4,0.8181818181818182,0.26062846580406657,0.7027027,0.408348457,0.068181818,89.23552323487031,3.8727272727272726,,4.397180898261793,4.887992867556486,2.3326573371887207,"Brian Bannister",5718,446454
"Curt Schilling","BOS",9,8,0,24,24,151,6.0198675496688745,1.3708609271523178,1.2516556291390728,0.2962962962962963,0.75965131,0.37274549,0.096330275,88.70297792733433,3.8741721854304636,,4.206492557904578,4.2096384500036175,2.281853437423706,"Curt Schilling",73,121811
"A.J. Burnett","TOR",10,8,0,25,25,165.2,9.561367035051246,3.585512638144217,1.249496828444197,0.2608695652173913,0.76357466,0.548165137,0.176923076,95.07235596092504,3.7484904853325904,,4.332160338504391,3.5117264738682232,2.2711009979248047,"A.J. Burnett",512,150359
"Doug Davis","ARI",13,12,0,33,33,192.2,6.726642888301558,4.4377157943656105,0.9809687545439771,0.31825795644891125,0.74928977,0.470198675,0.103448275,84.02974148882114,4.250864603023901,,4.718843738807905,4.623642748031803,2.2470719814300537,"Doug Davis",1244,150277
"Dave Bush","MIL",12,10,0,33,31,186.1,6.472272620816048,2.12522384564109,1.3041146325524873,0.31986531986531985,0.69171648,0.433554817,0.118421052,89.82002293993855,5.119857446317172,,4.570553407653183,4.221822184461841,2.195604851236567,"Dave Bush",4635,433657
"Miguel Batista","SEA",16,11,0,33,32,193,6.202073029202715,3.9637308833250438,0.8393783047041269,0.31006493506493504,0.72615607,0.440705128,0.073469387,89.67644585503473,4.290155779598871,,4.519397987981835,4.8994280194107915,2.1888055577874184,"Miguel Batista",46,110683
"Bobby Jenks","CHW",3,5,40,66,0,65,7.753847974066626,1.800000422551181,0.2769231419309509,0.24293785310734464,0.69395018,0.537572254,0.037735849,95.22654956539735,2.7692314193095093,,2.5626819048548217,3.185559720410175,2.1681392192840576,"Bobby Jenks",8645,408057
"Chad Billingsley","LAD",12,5,0,43,20,147,8.63265373328491,3.918367651987477,0.9183674184345649,0.29,0.80225989,0.410447761,0.096153846,92.781298828125,3.306122706364434,,4.0151154051418905,4.01986185231553,2.15086966753006,"Chad Billingsley",5842,451532
"Zack Greinke","KCR",7,7,1,52,14,122,7.8196718866419594,2.6557376218784015,0.8852458739594671,0.3142857142857143,0.75589459,0.32122905,0.073619631,94.66166806091198,3.688524474831113,,3.7396051250520306,4.13697425995126,2.1484384536743164,"Zack Greinke",1943,425844
"Joakim Soria","KCR",2,3,17,62,0,69,9.782614104016126,2.4782622396840854,0.3913045641606451,0.25,0.74433657,0.391812865,0.04347826,91.60501453488372,2.4782622396840854,,2.5004742972714835,3.189729900359975,2.1295392513275146,"Joakim Soria",6941,465657
"J.J. Putz","SEA",6,1,40,68,0,71.2,10.297675880279666,1.6325583712638494,0.7534884790448536,0.19745222929936307,0.94036697,0.421383647,0.092307692,95.47130906438252,1.381395544915565,,2.667512036226054,2.716917436728338,2.1077704429626465,"J.J. Putz",1795,407816
"Kevin Millwood","TEX",10,14,0,31,31,172.2,6.411196155775369,3.4922775807882087,0.9903473736563577,0.3397548161120841,0.67712318,0.464163822,0.1005291,89.09865287885275,5.160231052209443,,4.548485295342976,4.491122313223108,2.1001696586608887,"Kevin Millwood",106,119154
"Aaron Cook","COL",8,7,0,25,25,166,3.3072292196645363,2.3855423879547475,0.8132530868027549,0.28496503496503495,0.68115942,0.578856152,0.110294117,89.01152886284723,4.1204823064672915,,4.5829787581454005,4.436040644720193,2.0990281105041504,"Aaron Cook",1571,346871
"Jonathan Papelbon","BOS",1,3,37,59,0,58.1,12.96000113002242,2.3142859160754323,0.7714286386918107,0.21551724137931033,0.88095238,0.289256198,0.074626865,95.51678466796875,1.8514287328603458,,2.451033643356629,2.7775993591467043,2.073099136352539,"Jonathan Papelbon",5975,449097
"Takashi Saito","LAD",2,1,39,63,0,64.1,10.911915373029897,1.8186525621716494,0.6994817546814036,0.2074074074074074,0.92857143,0.459854014,0.089285714,93.18548714640673,1.3989635093628072,,2.5712114639904717,2.6528249176152245,2.048896074295044,"Takashi Saito",6021,493416
"Jarrod Washburn","SEA",10,15,0,32,32,193.2,5.297762756755403,3.113597409672035,1.0688468719769673,0.2838915470494418,0.71369975,0.36535433,0.079861111,87.11884973404256,4.321859091037302,,4.7680045324985105,5.089629915865757,2.0458083152770996,"Jarrod Washburn",40,132220
"Mariano Rivera","NYY",3,4,30,67,0,71.1,9.33645026241735,1.5140189614730837,0.5046729871576946,0.32160804020100503,0.75870647,0.53,0.070175438,93.416259765625,3.154206169735591,,2.6508199890020583,2.9242537614828845,2.026658058166504,"Mariano Rivera",844,121250
"Jamie Moyer","PHI",14,12,0,33,33,199.1,6.005016875634257,2.9799331864049696,1.3545150847295317,0.3033175355450237,0.69721116,0.394126738,0.117647058,81.82458639705882,5.011705813499267,,4.930240635329932,4.578520808965706,2.0083558559417725,"Jamie Moyer",1091,119469
"Joe Nathan","MIN",4,2,37,68,0,71.2,9.669768814408954,2.386046850308703,0.502325652696569,0.27624309392265195,0.8625731,0.404371584,0.056338028,95.26443184581711,1.883721197612134,,2.6535585458733713,3.1707803245926165,1.973651647567749,"Joe Nathan",1122,150274
"Jonathan Broxton","LAD",4,4,2,83,0,82,10.865853658536585,2.7439024390243905,0.6585365853658537,0.3103448275862069,0.75057737,0.487922705,0.098360655,96.38267351357678,2.8536585365853657,,2.7274100187348163,2.7093957432886455,1.946534514427185,"Jonathan Broxton",4759,455009
"Chris Capuano","MIL",5,12,0,29,25,150,7.920000805664144,3.2400003295898774,1.200000122070325,0.32967032967032966,0.68137255,0.429501084,0.11235955,83.29567246210007,5.100000518798881,,4.45293859744603,4.208246073711745,1.9271628558635712,"Chris Capuano",1701,425626
"Francisco Rodríguez","LAA",5,2,40,64,0,67.1,12.02970524206355,4.544555313668452,0.4009901747354516,0.29936305732484075,0.77970297,0.433121019,0.047619047,94.29053010240114,2.8069312231481613,,2.7049515743720995,3.2994829931831084,1.8997122049331665,"Francisco Rodriguez",1642,408061
"Tim Wakefield","BOS",17,12,0,31,31,189,5.238095238095238,3.0476190476190474,1.0476190476190477,0.2816666666666667,0.67922875,0.38897893,0.083969465,72.13074182581019,4.761904761904762,,4.668176569257464,4.893953419488574,1.898061990737915,"Tim Wakefield",219,123801
"Trevor Hoffman","SDP",4,5,42,61,0,57.1,6.9069773569308754,2.3546513716809803,0.3139535162241307,0.27011494252873564,0.70261438,0.305882352,0.022727272,85.54078280215232,2.9825584041292417,,2.9430934864743565,4.415074837526694,1.8832943439483643,"Trevor Hoffman",1035,116034
"Randy Wolf","LAD",9,6,0,18,18,102.2,8.240259332024744,3.4188309994570747,0.8766233331941217,0.32362459546925565,0.70921986,0.40776699,0.081300813,87.03232781145485,4.733765999248257,,3.989605103529895,4.226294683753569,1.871591329574585,"Randy Wolf",976,150116
"Andy Sonnanstine","TBD",6,10,0,22,22,130.2,6.68112296911146,1.7908164659474015,1.2397960148866627,0.32598039215686275,0.60586735,0.389423076,0.100558659,82.08543178013393,5.854592292520351,,4.257462362784345,4.18514550348275,1.8653028011322021,"Andy Sonnanstine",7667,458567
"Nate Robertson","DET",9,13,0,30,30,177.2,6.02814189882067,3.1913692405521195,1.114446401462645,0.3083623693379791,0.71306576,0.446337308,0.1,89.5620895606884,4.761725533522211,,4.624220366745686,4.56784499759325,1.8313831090927124,"Nate Robertson",1620,425146
"Matt Capps","PIT",4,7,18,76,0,79,7.291139944645357,1.8227849861613392,0.5696203081754185,0.2599118942731278,0.80263158,0.31277533,0.043859649,94.32132720947266,2.278481232701674,,3.163655766262646,4.151122670742714,1.7939271926879883,"Matt Capps",4788,448165
"Paul Byrd","CLE",15,8,0,31,31,192.1,4.117851388793246,1.31022544188876,1.2634316761070186,0.30903790087463556,0.70578231,0.382645803,0.094736842,85.75103248898678,4.58578904661066,,4.6798132653018545,4.713737158666986,1.7936551570892334,"Paul Byrd",594,111838
"Joaquín Benoit","TEX",7,4,6,70,0,82,9.548781376236834,3.073171017639441,0.658536646637023,0.2897196261682243,0.78125,0.373271889,0.070588235,93.77465761198548,2.8536588020937668,,3.1664344021708106,3.5155828753078495,1.792612075805664,"Joaquin Benoit",1437,276542
"Chad Gaudin","OAK",11,13,0,34,34,199.1,6.95317637042599,4.515049591185708,0.9481604141489987,0.30514096185737977,0.72284908,0.509740259,0.114754098,91.34836763904035,4.424748599361994,,4.689437731633446,4.47155392117181,1.787571668624878,"Chad Gaudin",1783,429985
"Paul Maholm","PIT",10,15,0,29,29,177.2,5.318948734253532,2.482176075984982,1.114446401462645,0.31217838765008576,0.65293602,0.532534246,0.12716763,89.77417676693925,5.0150088065819025,,4.596077780850164,4.207843840918842,1.7644720077514648,"Paul Maholm",8678,430904
"Micah Owings","ARI",8,8,0,29,27,152.2,6.248908166824821,2.9475981918985004,1.1790392767594,0.27331887201735355,0.70879121,0.374468085,0.101010101,90.20062022900764,4.30349336017181,,4.811657509698568,4.735580507616281,1.719002562109381,"Micah Owings",4253,452249
"Jon Rauch","WSN",8,4,4,88,0,87.1,7.316794319257332,2.1641222634423096,0.7213740878141032,0.26666666666666666,0.68445476,0.334645669,0.051851851,90.95869462568682,3.606870439070516,,3.3770097288411027,4.27419072918626,1.7000584602355957,"Jon Rauch",1475,400010
"Jake Westbrook","CLE",6,9,0,25,25,152,5.506578947368421,3.2565789473684212,0.7697368421052632,0.30353430353430355,0.703667,0.534446764,0.1015625,83.1201880670363,4.322368421052632,,4.33171040384393,4.276266288757324,1.6986013650894165,"Jake Westbrook",412,150414
"Carlos Marmol","CHC",5,1,1,59,0,69.1,12.461542118231588,4.5432705639385995,0.3894231911947371,0.2585034013605442,0.91029024,0.31292517,0.038961038,93.4632496105919,1.4278850343807028,,2.7203742190930527,3.551062797850325,1.685610294342041,"Carlos Marmol",2790,461791
"Daniel Cabrera","BAL",9,18,0,34,34,204.1,7.311582017729567,4.756932879004778,1.101141870139995,0.2993421052631579,0.66779661,0.495145631,0.116822429,94.91198297233821,5.549755025505575,,5.011220060644606,4.734501343198657,1.6823128461837769,"Daniel Cabrera",1931,425555
"Bob Howry","CHC",6,7,8,78,0,81.1,7.967215855062967,2.102459739530505,0.8852462061181073,0.28936170212765955,0.76923077,0.323529411,0.070175438,94.21487969708589,3.319673272942903,,3.5223921231959867,4.002021934722986,1.6594526767730713,"Bob Howry",237,133982
