Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Jason Bulger","LAA",0.26229508,0.48076923,0.36283186,0.625,0.88,0.7804878,0.46017699,0.52,0.07964602,0.23893805,0.31858407,"Jason Bulger",3915,408072
"Randy Johnson","ARI",0.33971292,0.61181435,0.48430493,0.53521127,0.85172414,0.74768519,0.53139013,0.65236052,0.12017641,0.19735391,0.31753032,"Randy Johnson",60,116615
"Bobby Seay","DET",0.23174603,0.58133971,0.43110505,0.57534247,0.86419753,0.79746835,0.57025921,0.63492063,0.08544726,0.23097463,0.3164219,"Bobby Seay",1225,150144
"Justin Miller","FLA",0.32055749,0.62264151,0.45765937,0.35869565,0.84511785,0.65904366,0.45385347,0.61389961,0.15213358,0.16326531,0.31539889,"Justin Miller",1313,277405
"Pedro Feliciano","NYM",0.23818898,0.52087475,0.37883284,0.62809917,0.85114504,0.78067885,0.4975272,0.56727273,0.08179163,0.23174294,0.31353457,"Pedro Feliciano",1601,408230
"Stephen Randolph","HOU",0.2513089,0.59558824,0.39449541,0.3125,0.7654321,0.59689922,0.41590214,0.51282051,0.15522388,0.15820896,0.31343284,"Stephen Randolph",1655,150159
"Manny Acosta","ATL",0.2284264,0.58791209,0.40105541,0.33333333,0.85046729,0.69736842,0.48021108,0.56989247,0.12010444,0.19321149,0.31331593,"Manny Acosta",8725,407924
"Justin Speier","LAA",0.2992126,0.57544757,0.43911917,0.54385965,0.87555556,0.7640118,0.50647668,0.72222222,0.1029601,0.20978121,0.31274131,"Justin Speier",451,133221
"Clay Rapada","- - -",0.3030303,0.57142857,0.42622951,0.5,0.875,0.73076923,0.45901639,0.61538462,0.1147541,0.19672131,0.31147541,"Clay Rapada",4831,449060
"Huston Street","OAK",0.29247911,0.68170426,0.49736148,0.40952381,0.79779412,0.68965517,0.52638522,0.63316583,0.15234375,0.15885417,0.31119792,"Huston Street",8258,434718
"Michael Wuertz","CHC",0.29565217,0.68581688,0.48763251,0.30588235,0.81151832,0.6557971,0.49204947,0.61538462,0.16464471,0.14644714,0.31109185,"Michael Wuertz",1856,430900
"Edwar Ramirez","NYY",0.35497835,0.6516129,0.47409326,0.42682927,0.79207921,0.6284153,0.4015544,0.58252427,0.17302799,0.13740458,0.31043257,"Edwar Ramirez",4830,469735
"Josh Newman","COL",0.2,0.68421053,0.51724138,0.5,0.84615385,0.8,0.65517241,0.25,0.10344828,0.20689655,0.31034483,"Josh Newman",7383,456682
"Greg Aquino","MIL",0.26262626,0.61607143,0.45023697,0.34615385,0.91304348,0.75789474,0.53080569,0.6779661,0.10798122,0.20187793,0.30985915,"Greg Aquino",1899,425628
"George Sherrill","SEA",0.20447284,0.65024631,0.45618915,0.484375,0.81060606,0.74695122,0.56467316,0.60989011,0.11464088,0.19475138,0.30939227,"George Sherrill",6291,430941
"Juan Cruz","ARI",0.24162257,0.62545455,0.43061773,0.4379562,0.7994186,0.6964657,0.49239033,0.57633588,0.12931798,0.17980514,0.30912312,"Juan Cruz",273,407297
"Jensen Lewis","CLE",0.2893617,0.61960784,0.46122449,0.58823529,0.80379747,0.73893805,0.52040816,0.672,0.11919192,0.18989899,0.30909091,"Jensen Lewis",3384,460029
"Pat Neshek","MIN",0.24193548,0.6462585,0.46125461,0.525,0.78684211,0.724,0.54243542,0.64748201,0.12522686,0.18330309,0.30852995,"Pat Neshek",4682,450212
"Scott Williamson","BAL",0.28346457,0.68367347,0.45777778,0.25,0.80597015,0.61165049,0.43555556,0.59016393,0.17621145,0.13215859,0.30837004,"Scott Williamson",361,150182
"Jose Valverde","ARI",0.23255814,0.67062818,0.47551789,0.52727273,0.78227848,0.72673267,0.55461394,0.65283019,0.12933458,0.17806935,0.30740394,"Jose Valverde",1726,407878
"Trevor Hoffman","SDP",0.30395137,0.63122172,0.49156939,0.52,0.86738351,0.77572559,0.57328145,0.73191489,0.10745891,0.19974716,0.30720607,"Trevor Hoffman",1035,116034
"Joakim Soria","KCR",0.25303644,0.62303665,0.45173383,0.592,0.80952381,0.75311203,0.53701968,0.6,0.1102873,0.19647822,0.30676552,"Joakim Soria",6941,465657
"Clay Buchholz","BOS",0.3045977,0.61184211,0.44785276,0.35849057,0.91397849,0.71232877,0.46625767,0.63636364,0.12883436,0.17791411,0.30674847,"Clay Buchholz",3543,453329
"John Smoltz","ATL",0.32515767,0.6643707,0.50429894,0.46767241,0.83506126,0.72327869,0.52810847,0.65416178,0.13781842,0.16753756,0.30535598,"John Smoltz",115,122477
"Chad Qualls","HOU",0.34219269,0.6890625,0.52093398,0.37378641,0.85714286,0.70324575,0.51529791,0.65507246,0.15213946,0.15213946,0.30427892,"Chad Qualls",2170,430589
"Santiago Casilla","OAK",0.28411633,0.65829146,0.46035503,0.39370079,0.80152672,0.66838046,0.47100592,0.57077626,0.14861751,0.15552995,0.30414747,"Santiago Casilla",2873,433586
"Jason Frasor","TOR",0.1872428,0.56066176,0.38446602,0.64835165,0.85245902,0.80555556,0.52815534,0.62809917,0.07439614,0.22801932,0.30241546,"Jason Frasor",1906,430630
"Dennis Sarfate","HOU",0.26415094,0.71232877,0.52380952,0.5,0.80769231,0.74242424,0.57936508,0.5483871,0.13492063,0.16666667,0.3015873,"Dennis Sarfate",2174,430610
"Chris Ray","BAL",0.20648968,0.6625,0.45331529,0.5,0.79245283,0.73134328,0.54127199,0.60893855,0.12048193,0.18072289,0.30120482,"Chris Ray",6315,444884
"Nick Blackburn","MIN",0.12676056,0.62608696,0.43548387,0.66666667,0.86111111,0.83950617,0.61827957,0.62962963,0.06989247,0.2311828,0.30107527,"Nick Blackburn",4270,448147
"Brett Myers","PHI",0.24352332,0.59375,0.42291491,0.53191489,0.86703601,0.77290837,0.51221567,0.61433447,0.09555742,0.20536463,0.30092205,"Brett Myers",962,408206
"Scott Downs","TOR",0.22737307,0.60444444,0.41528239,0.50485437,0.81985294,0.73333333,0.49833887,0.52719665,0.10928962,0.19125683,0.30054645,"Scott Downs",773,275933
"Mauro Zarate","FLA",0.21428571,0.63793103,0.46,0.66666667,0.83783784,0.80434783,0.58,0.6,0.09,0.21,0.3,"Mauro Zarate",3621,473156
"Billy Wagner","NYM",0.26895307,0.65689655,0.46737213,0.42281879,0.83727034,0.72075472,0.51146384,0.58865248,0.12891986,0.17073171,0.29965157,"Billy Wagner",578,123790
"Octavio Dotel","- - -",0.25217391,0.70138889,0.5019305,0.5,0.78217822,0.71923077,0.55598456,0.57246377,0.13747646,0.16195857,0.29943503,"Octavio Dotel",555,136734
"Pedro Martínez","NYM",0.27619048,0.68825911,0.49890591,0.44827586,0.82352941,0.72807018,0.5404814,0.5625,0.13449024,0.164859,0.29934924,"Pedro Martinez",200,118377
"Jonathan Broxton","LAD",0.30693069,0.68621701,0.50776398,0.49462366,0.82264957,0.7293578,0.52950311,0.60179641,0.13615385,0.16230769,0.29846154,"Jonathan Broxton",4759,455009
"Mariano Rivera","NYY",0.34509804,0.66886326,0.5210385,0.60227273,0.83743842,0.76632302,0.54341987,0.60677966,0.12088889,0.17688889,0.29777778,"Mariano Rivera",844,121250
"Scot Shields","LAA",0.22018349,0.54613095,0.38536953,0.60416667,0.89645777,0.81409002,0.50678733,0.55,0.07153614,0.22590361,0.29743976,"Scot Shields",35,276912
"Matt Herges","COL",0.21875,0.61081081,0.42898551,0.45714286,0.88495575,0.78378378,0.53623188,0.61256545,0.09195402,0.20545977,0.29741379,"Matt Herges",780,150382
"Erik Bedard","BAL",0.22564103,0.65063291,0.45365025,0.44480519,0.84533074,0.75299401,0.53650255,0.63301501,0.11201629,0.18465716,0.29667346,"Erik Bedard",126,407853
"Carlos Muniz","NYM",0.23076923,0.67857143,0.46296296,0.5,0.78947368,0.72,0.51851852,0.7,0.12962963,0.16666667,0.2962963,"Carlos Muniz",5878,444370
"Justin Duchscherer","OAK",0.26724138,0.62237762,0.46332046,0.5483871,0.85393258,0.775,0.55212355,0.65333333,0.099631,0.19557196,0.29520295,"Justin Duchscherer",910,407113
"Josh Hancock","STL",0.28571429,0.63302752,0.475,0.57692308,0.88405797,0.8,0.545,0.64285714,0.095,0.2,0.295,"Josh Hancock",1606,407820
"John Bale","KCR",0.23291925,0.61052632,0.43732194,0.66666667,0.84482759,0.80130293,0.54131054,0.58100559,0.08628006,0.20792079,0.29420085,"John Bale",864,150469
"Johan Santana","MIN",0.27493261,0.72165502,0.52346786,0.51960784,0.79597915,0.73158195,0.55635277,0.65375854,0.14050822,0.15306428,0.2935725,"Johan Santana",755,276371
"Josh Beckett","BOS",0.24768023,0.62661955,0.45530816,0.57060519,0.87969925,0.80368533,0.54791868,0.62652068,0.08935484,0.20354839,0.29290323,"Josh Beckett",510,277417
"Todd Williams","BAL",0.19444444,0.61068702,0.42259414,0.42857143,0.9,0.8019802,0.54811715,0.609375,0.08368201,0.20920502,0.29288703,"Todd Williams",805,124343
"Rafael Betancourt","CLE",0.32426304,0.72624113,0.57155323,0.6993007,0.79492188,0.7740458,0.61518325,0.75086505,0.12747631,0.16537468,0.29285099,"Rafael Betancourt",177,429783
"Ryan Rowland-Smith","SEA",0.25483871,0.64306785,0.45762712,0.59493671,0.82110092,0.76094276,0.52234206,0.61904762,0.10872894,0.18376723,0.29249617,"Ryan Rowland-Smith",3245,434884
"Damaso Marte","PIT",0.20833333,0.61904762,0.41869919,0.50666667,0.83333333,0.75404531,0.51219512,0.57692308,0.10228802,0.1897712,0.29205922,"Damaso Marte",247,150122
"Lee Gronkiewicz","TOR",0.16,0.47826087,0.3125,0.5,1,0.86666667,0.47916667,0.6,0.04166667,0.25,0.29166667,"Lee Gronkiewicz",3508,473137
"Cole Hamels","PHI",0.29430894,0.7076326,0.52449568,0.51104972,0.81444241,0.73901099,0.55691643,0.60296097,0.13615192,0.15549982,0.29165174,"Cole Hamels",4972,430935
"Shaun Marcum","TOR",0.25894246,0.61771748,0.43599842,0.56456456,0.83333333,0.75248419,0.49350138,0.61818182,0.10757754,0.18374558,0.29132313,"Shaun Marcum",6204,451788
"Kelvim Escobar","LAA",0.27362855,0.63462804,0.45448549,0.57487923,0.83506224,0.75689405,0.50098945,0.591133,0.11016113,0.18020388,0.29036501,"Kelvim Escobar",1298,113898
"Ryan Dempster","CHC",0.30360531,0.66598361,0.47783251,0.45,0.83384615,0.70721649,0.48078818,0.57801418,0.13786408,0.15242718,0.29029126,"Ryan Dempster",517,133225
"Fernando Cabrera","- - -",0.23820225,0.5989011,0.40049444,0.39622642,0.87155963,0.71604938,0.4499382,0.50241546,0.11246944,0.17726161,0.28973105,"Fernando Cabrera",2105,425507
"Félix Hernández","SEA",0.25708215,0.63365079,0.45564111,0.4738292,0.88877756,0.77810434,0.5272849,0.6299505,0.10049917,0.18868552,0.28918469,"Felix Hernandez",4772,433587
"CC Sabathia","CLE",0.27398082,0.66788895,0.48420464,0.52078775,0.84784314,0.76154734,0.53368745,0.63179487,0.11533091,0.17341525,0.28874616,"CC Sabathia",404,282332
"Joe Nathan","MIN",0.29038113,0.67406143,0.48812665,0.525,0.84050633,0.74954955,0.51539138,0.65957447,0.12139738,0.16681223,0.28820961,"Joe Nathan",1122,150274
"Kevin Barry","ATL",0.25,0.67741935,0.47457627,0.71428571,0.76190476,0.75,0.52542373,0.57142857,0.11864407,0.16949153,0.28813559,"Kevin Barry",3460,435258
"Mitch Stetter","MIL",0.23529412,0.625,0.42424242,0.125,0.95,0.71428571,0.48484848,0.45,0.12121212,0.16666667,0.28787879,"Mitch Stetter",5579,449777
"Chan Ho Park","NYM",0.08108108,0.58333333,0.32876712,0.33333333,0.80952381,0.75,0.49315068,0.45,0.08219178,0.20547945,0.28767123,"Chan Ho Park",1267,120221
"Brandon Webb","ARI",0.24730501,0.61954148,0.44734526,0.47179487,0.90572687,0.7947541,0.537401,0.62358974,0.09106779,0.1963922,0.28745999,"Brandon Webb",1692,425630
"Derrick Turnbow","MIL",0.22368421,0.6534296,0.42857143,0.36764706,0.83977901,0.71084337,0.4767642,0.50684932,0.12381771,0.16337059,0.28718831,"Derrick Turnbow",1694,276913
"Chris Carpenter","STL",0.35714286,0.48888889,0.41584158,0.7,1,0.85714286,0.44554455,0.62068966,0.05940594,0.22772277,0.28712871,"Chris Carpenter",1292,112020
"Jack Cassel","SDP",0.3255814,0.58381503,0.45507246,0.58928571,0.94059406,0.81528662,0.50144928,0.67346939,0.08405797,0.20289855,0.28695652,"Jack Cassel",3052,445222
"Jordan De Jong","TOR",0.25,0.6,0.40909091,0.58333333,0.79166667,0.72222222,0.45454545,0.54761905,0.11235955,0.1741573,0.28651685,"Jordan De Jong",4329,459318
"Michael Gonzalez","ATL",0.16923077,0.60273973,0.39855072,0.45454545,0.89772727,0.80909091,0.52898551,0.51428571,0.07608696,0.21014493,0.28623188,"Michael Gonzalez",1794,283166
"Trever Miller","HOU",0.26735219,0.64608076,0.46419753,0.57692308,0.82352941,0.75531915,0.51975309,0.61611374,0.11057692,0.17548077,0.28605769,"Trever Miller",1672,119125
"Bob Wickman","- - -",0.23429952,0.59684685,0.42191142,0.5257732,0.90943396,0.80662983,0.51748252,0.56896552,0.08036739,0.20551091,0.2858783,"Bob Wickman",413,124233
"Jake Peavy","SDP",0.28579611,0.64842904,0.47216036,0.5250501,0.8663325,0.76591981,0.51391982,0.59910913,0.1099723,0.17590028,0.28587258,"Jake Peavy",1051,408241
"Tim Lincecum","SFG",0.23650386,0.62987552,0.43634064,0.45652174,0.87088274,0.76038647,0.50801012,0.59061489,0.1038961,0.18181818,0.28571429,"Tim Lincecum",5705,453311
"Renyel Pinto","FLA",0.27798507,0.62894737,0.42358079,0.47651007,0.80753138,0.68041237,0.41484716,0.54545455,0.13463626,0.15092291,0.28555917,"Renyel Pinto",2180,430594
"Joaquín Benoit","TEX",0.29224377,0.7152,0.48849295,0.42654028,0.8098434,0.68693009,0.46399406,0.5578635,0.15202952,0.13284133,0.28487085,"Joaquin Benoit",1437,276542
"Andy Sonnanstine","TBD",0.23237885,0.65217391,0.46900529,0.54028436,0.87189542,0.80020492,0.56367131,0.60830325,0.09294566,0.19161106,0.28455672,"Andy Sonnanstine",7667,458567
"Matt Wise","MIL",0.24312896,0.63807531,0.44164038,0.5826087,0.82295082,0.75714286,0.50262881,0.53389831,0.10658307,0.17763845,0.28422153,"Matt Wise",42,277184
"Dan Wheeler","- - -",0.28571429,0.65761689,0.48392283,0.59036145,0.85091743,0.77906977,0.5329582,0.61993769,0.10580748,0.17820207,0.28400955,"Dan Wheeler",120,235095
"Yorman Bazardo","DET",0.25136612,0.59139785,0.42276423,0.5,0.90909091,0.78846154,0.50406504,0.58333333,0.08918919,0.19459459,0.28378378,"Yorman Bazardo",3143,434590
"Chris Capuano","MIL",0.25201288,0.63795853,0.44591346,0.53354633,0.84375,0.75651393,0.50240385,0.60239163,0.10822684,0.17531949,0.28354633,"Chris Capuano",1701,425626
"Joe Borowski","CLE",0.26164875,0.61412151,0.44558698,0.67808219,0.86631016,0.81346154,0.5218509,0.60958904,0.08199493,0.20118343,0.28317836,"Joe Borowski",267,111244
"Fernando Rodney","DET",0.2195122,0.65611814,0.44324324,0.55555556,0.81028939,0.74878049,0.51243243,0.56053812,0.1112311,0.17170626,0.28293737,"Fernando Rodney",494,407845
"Javier Vazquez","CHW",0.29601407,0.65751858,0.47901592,0.58415842,0.84173913,0.76314199,0.50622287,0.63378685,0.11313131,0.16940837,0.28253968,"Javier Vazquez",801,134320
"Al Reyes","TBD",0.21052632,0.67946578,0.47206704,0.57,0.82309582,0.77317554,0.55772812,0.53937008,0.10648148,0.17592593,0.28240741,"Al Reyes",1005,121099
"Winston Abreu","WSN",0.32222222,0.68103448,0.48804781,0.45977011,0.84177215,0.70612245,0.46215139,0.52631579,0.14117647,0.14117647,0.28235294,"Winston Abreu",582,275700
"Zack Greinke","KCR",0.22698745,0.65130985,0.45467765,0.52995392,0.85852982,0.78251599,0.53659719,0.61932939,0.09793567,0.1843495,0.28228517,"Zack Greinke",1943,425844
"Manny Parra","MIL",0.23152709,0.64676617,0.43811881,0.4893617,0.83076923,0.74011299,0.49752475,0.52586207,0.11386139,0.16831683,0.28217822,"Manny Parra",4279,448159
"Bronson Arroyo","CIN",0.20759659,0.62446809,0.43762841,0.57413249,0.87734242,0.81287726,0.55180511,0.63735071,0.08129371,0.20075758,0.28205128,"Bronson Arroyo",978,276520
"Joel Peralta","KCR",0.28139905,0.65229111,0.48212983,0.57062147,0.87603306,0.79425113,0.5412108,0.61202186,0.09756098,0.18436155,0.28192253,"Joel Peralta",2332,407908
"Ross Ohlendorf","NYY",0.29310345,0.75,0.50909091,0.35294118,0.82051282,0.67857143,0.47272727,0.76923077,0.16363636,0.11818182,0.28181818,"Ross Ohlendorf",8268,456027
"Jon Rauch","WSN",0.27027027,0.65976714,0.49084249,0.6375,0.85686275,0.80447761,0.56630037,0.6440678,0.0948588,0.18682114,0.28167994,"Jon Rauch",1475,400010
"J.J. Putz","SEA",0.23940678,0.72093023,0.50048497,0.46017699,0.808933,0.73255814,0.54219205,0.58846154,0.13346228,0.14796905,0.28143133,"J.J. Putz",1795,407816
"Bruce Chen","TEX",0.32653061,0.64444444,0.4787234,0.65625,0.81034483,0.75555556,0.4787234,0.54347826,0.11458333,0.16666667,0.28125,"Bruce Chen",769,136600
"Eric Gagne","- - -",0.26508621,0.66160521,0.4627027,0.54471545,0.83934426,0.7546729,0.49837838,0.51351351,0.11351351,0.16756757,0.28108108,"Eric Gagne",650,150378
"Daisuke Matsuzaka","BOS",0.24146195,0.66481994,0.46142775,0.54094293,0.84166667,0.76606363,0.51957398,0.60869565,0.10775862,0.17327586,0.28103448,"Daisuke Matsuzaka",7775,493137
"Rafael Soriano","ATL",0.2515213,0.70866142,0.50886525,0.63709677,0.79777778,0.7630662,0.56294326,0.58695652,0.11971831,0.16109155,0.28080986,"Rafael Soriano",1100,400089
"Yovani Gallardo","MIL",0.23151515,0.62899787,0.4429949,0.62303665,0.84915254,0.79385403,0.53204765,0.61373391,0.09090909,0.18972332,0.28063241,"Yovani Gallardo",8173,451596
"Taylor Tankersley","FLA",0.24528302,0.6541555,0.43663739,0.48076923,0.8442623,0.73563218,0.46800502,0.6,0.11372064,0.16687268,0.28059333,"Taylor Tankersley",8249,452237
"Rich Hill","CHC",0.22761194,0.67363531,0.47844546,0.58360656,0.85,0.79453925,0.56237753,0.58866995,0.0980456,0.18175896,0.27980456,"Rich Hill",4806,448179
"Tim Byrdak","DET",0.18604651,0.62659847,0.40745501,0.48611111,0.83265306,0.75394322,0.50257069,0.47738693,0.09823678,0.1813602,0.27959698,"Tim Byrdak",1995,136263
"Carlos Villanueva","MIL",0.24112735,0.63832078,0.43667197,0.51082251,0.84991568,0.75485437,0.49231585,0.59713701,0.106204,0.17297581,0.27917981,"Carlos Villanueva",4138,453646
"Matt Capps","PIT",0.31034483,0.69448584,0.54967502,0.61904762,0.87339056,0.81925676,0.62302693,0.70793651,0.09596413,0.18295964,0.27892377,"Matt Capps",4788,448165
"Juan Pablo Perez","PIT",0.21487603,0.60204082,0.38812785,0.42307692,0.88135593,0.74117647,0.44748858,0.50877193,0.10045662,0.17808219,0.27853881,"Juan Pablo Perez",2557,448722
"Justin Germano","SDP",0.20841683,0.57643885,0.40236967,0.625,0.91575663,0.84452297,0.52701422,0.62014134,0.06197183,0.21643192,0.27840376,"Justin Germano",1938,430683
"Boone Logan","CHW",0.23785166,0.62669683,0.44417767,0.56989247,0.8700361,0.79459459,0.53061224,0.57964602,0.08994083,0.18816568,0.27810651,"Boone Logan",5525,457429
"John Lackey","LAA",0.27726996,0.63016055,0.45908419,0.54725275,0.90900819,0.8030888,0.51521418,0.65662002,0.09010601,0.18786808,0.27797409,"John Lackey",1507,407793
"J.P. Howell","TBD",0.23895582,0.58071749,0.40042373,0.54621849,0.90733591,0.79365079,0.47245763,0.50819672,0.08236536,0.19535375,0.27771911,"J.P. Howell",8245,434442
"Jon Huber","SEA",0.27272727,0.61956522,0.43979058,0.62962963,0.85964912,0.78571429,0.48167539,0.46808511,0.09424084,0.18324607,0.27748691,"Jon Huber",3109,435679
"Kevin Gregg","FLA",0.23202171,0.68163804,0.45983936,0.47953216,0.82945736,0.74235808,0.50669344,0.61971831,0.11831551,0.15909091,0.27740642,"Kevin Gregg",1793,276514
"Shawn Hill","WSN",0.20933735,0.59090909,0.41422594,0.61151079,0.92527473,0.85185185,0.53695955,0.62155388,0.06081548,0.21630961,0.27712509,"Shawn Hill",1882,429718
"A.J. Burnett","TOR",0.24233358,0.64896074,0.44271624,0.45987654,0.87307236,0.75835476,0.49279211,0.55426918,0.10645527,0.17063043,0.27708569,"A.J. Burnett",512,150359
"Jeremy Bonderman","DET",0.30162242,0.66269546,0.48128937,0.49388753,0.89438202,0.76828329,0.4975917,0.58034529,0.11045872,0.1666055,0.27706422,"Jeremy Bonderman",1667,425827
"Dan Haren","OAK",0.25813692,0.64208243,0.45339217,0.52826087,0.88344595,0.78406326,0.50854937,0.58609626,0.09766162,0.17909216,0.27675378,"Dan Haren",1757,429717
"Jeremy Accardo","TOR",0.24124514,0.63848921,0.44766355,0.60483871,0.85915493,0.79331942,0.51962617,0.60363636,0.09158187,0.18501388,0.27659574,"Jeremy Accardo",6428,435618
"Marty McLeary","PIT",0.32142857,0.65671642,0.50406504,0.66666667,0.88636364,0.82258065,0.54471545,0.70588235,0.08943089,0.18699187,0.27642276,"Marty McLeary",2022,276373
"Angel Guzman","CHC",0.22564103,0.68951613,0.48532731,0.47727273,0.84795322,0.77209302,0.55981941,0.609375,0.11011236,0.16629213,0.27640449,"Angel Guzman",2145,425768
"Brian Moehler","HOU",0.27486911,0.65918367,0.49082569,0.60952381,0.88544892,0.81775701,0.56192661,0.67315175,0.08823529,0.18778281,0.2760181,"Brian Moehler",480,119215
"Vinnie Chulk","SFG",0.22163588,0.65046296,0.45006165,0.52380952,0.87188612,0.79178082,0.53267571,0.59009009,0.09279609,0.18315018,0.27594628,"Vinnie Chulk",1838,425562
"Scott Kazmir","TBD",0.24092219,0.70101442,0.47976718,0.47129187,0.83168317,0.74465627,0.51912417,0.57384442,0.1224716,0.15322804,0.27569964,"Scott Kazmir",4897,431148
"Aquilino Lopez","DET",0.27819549,0.64084507,0.46545455,0.48648649,0.93406593,0.8046875,0.51636364,0.63157895,0.09057971,0.18478261,0.27536232,"Aquilino Lopez",1671,425658
"Joe Thatcher","SDP",0.21768707,0.64179104,0.46264368,0.6875,0.86046512,0.82608696,0.57758621,0.69411765,0.07865169,0.19662921,0.2752809,"Joe Thatcher",4620,491159
"Armando Galarraga","TEX",0.22891566,0.57575758,0.38255034,0.52631579,0.89473684,0.77192982,0.44295302,0.425,0.08724832,0.18791946,0.27516779,"Armando Galarraga",4222,451482
"Aaron Fultz","CLE",0.24919094,0.63103448,0.43405676,0.50649351,0.87431694,0.76538462,0.48414023,0.56329114,0.10049423,0.17462932,0.27512356,"Aaron Fultz",1113,150269
"Ron Mahay","- - -",0.27960526,0.64154786,0.44131028,0.46470588,0.86984127,0.72783505,0.44676979,0.56939502,0.11945701,0.15565611,0.27511312,"Ron Mahay",290,118158
"Chase Wright","NYY",0.19417476,0.63917526,0.41,0.6,0.80645161,0.75609756,0.485,0.51020408,0.1,0.175,0.275,"Chase Wright",3593,451657
"Yoel Hernandez","PHI",0.21551724,0.67669173,0.46184739,0.52,0.84444444,0.77391304,0.53413655,0.56716418,0.10358566,0.17131474,0.2749004,"Yoel Hernandez",2576,470279
"Edinson Volquez","TEX",0.22923588,0.63356164,0.42833052,0.52173913,0.87567568,0.77952756,0.49241147,0.53691275,0.09443508,0.18043845,0.27487352,"Edinson Volquez",3990,450172
"Rich Harden","OAK",0.30092593,0.76995305,0.53379953,0.56923077,0.73780488,0.68995633,0.4965035,0.57,0.16397229,0.1108545,0.27482679,"Rich Harden",1772,425848
"Manny Corpas","COL",0.23789474,0.64778761,0.46057692,0.59292035,0.86612022,0.80167015,0.54326923,0.54901961,0.09030418,0.18441065,0.27471483,"Manny Corpas",2807,466918
