Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Luke Maile","MIL",1,0.5900440216064453,,,,,,,,,,,,-1.7486913204193115,"Luke Maile",13355,571912
"Mickey Jannis","BAL",3.1,-0.9317430257797241,,,,,,,,-0.21013692021369934,,,,-5.121979236602783,"Mickey Jannis",11071,595263
"Neftalí Feliz","- - -",4,-0.5884908437728882,,,,,,0.04037132114171982,,,,-1.0392737835645676,,,"Neftali Feliz",18,491703
"Tommy Hunter","NYM",8,-0.11897258460521698,,0.11100335419178009,,,2.493234872817993,,-0.25936850905418396,,,,,,"Tommy Hunter",1157,488984
"Andrew Romine","CHC",1,0.21546994149684906,,,,,,,,,-1.3302682638168335,,,,"Andrew Romine",1159,461865
"Matt Bush","TEX",4,-1.1295742988586426,,-0.028764251619577408,,,,-0.8126607537269592,0.14960429072380066,,,,,,"Matt Bush",1246,456713
"Adam Ottavino","BOS",62,4.721627235412598,,-1.5258135795593262,-0.13428694009780884,,-2.7012152671813965,-1.2645448446273804,0.17352114617824554,,,-0.04955611377954483,,,"Adam Ottavino",1247,493603
"Oliver Pérez","CLE",3.2,-0.4869178533554077,,,,,0.3651517927646637,0.33138978481292725,,,,,,,"Oliver Perez",1514,424144
"Sean Doolittle","- - -",49.2,-4.158773839473724,,,-0.26613515615463257,,,-0.12502670288085938,-0.021955013275146484,,,,,,"Sean Doolittle",1581,448281
"Matt Moore","PHI",73,-7.2305475771427155,,-1.7798850536346436,,,,,,-1.8885465264320374,,-2.3132664561271667,,,"Matt Moore",1890,519043
"Zack Greinke","HOU",171,3.092267282307148,,-2.371891975402832,,,-3.3900647163391113,0.22929687798023224,0.8068228513002396,-0.6675069332122803,0.09009639173746109,9.488275527954102,,,"Zack Greinke",1943,425844
"Clayton Kershaw","LAD",121.2,-2.0892908573150635,,,,,,17.3468074798584,0.0695851594209671,,,-0.09107060730457306,,,"Clayton Kershaw",2036,477132
"David Peralta","ARI",1,-3.0644257068634033,,,,,,,,,,,,,"David Peralta",2136,444482
"Adam Wainwright","STL",206.1,-4.600345611572266,,2.6081104278564453,,,17.992538452148438,,14.703713417053223,-0.5352712273597717,,0.7474338412284851,,,"Adam Wainwright",2233,425794
"Corey Kluber","NYY",80,0.37099671363830566,,2.4411401748657227,,,-8.658306121826172,,5.643741607666016,,,3.8840672969818115,,,"Corey Kluber",2429,446372
"Lance Lynn","CHW",157,19.48896598815918,,6.631622791290283,,,0.6333264708518982,-0.4634489417076111,-1.8908034563064575,,,-0.47110623121261597,,,"Lance Lynn",2520,458681
"Jhoulys Chacín","COL",64.1,1.5542317926883698,,,,,-1.5958814024925232,6.6480822414159775,-3.9183103442192078,,,-0.04115338623523712,,,"Jhoulys Chacin",2608,468504
"Ross Detwiler","- - -",52.1,-1.469339370727539,,1.0462830662727356,,,0.15859967470169067,,-2.161959171295166,,,-1.0203143805265427,,,"Ross Detwiler",2859,446321
"Luis Avilán","WSN",5,,,,,,-0.8692400455474854,,0.012616459280252457,,,-1.55655837059021,,,"Luis Avilan",2882,501593
"Mitch Moreland","OAK",1,0.25822117924690247,,,,,,,0.14209887385368347,,,-0.02200557291507721,,,"Mitch Moreland",3086,519048
"Kenley Jansen","LAD",69,,,11.4975004196167,,,4.095617294311523,4.1997270584106445,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","- - -",57.1,1.948529839515686,,,,,1.749476134777069,5.368094205856323,,,,6.56140673160553,,,"Tony Watson",3132,453265
"Max Scherzer","- - -",179.1,20.216615676879883,,-0.3883458375930786,,,,13.95941686630249,-0.08419227600097656,,,5.932798743247986,,,"Max Scherzer",3137,453286
"David Price","LAD",73.2,3.156790018081665,,-0.07552731037139893,,,-1.5517669953405857,,,-0.0764920711517334,,-5.292917013168335,,,"David Price",3184,456034
"Will Harris","WSN",6,0.31720441579818726,,-0.6061877608299255,,,,,-1.8472399711608887,,,,,,"Will Harris",3192,501789
"Ervin Santana","KCR",65.1,-8.051982641220093,,,,,0.05960346385836601,10.6464154869318,,,,-3.3058456778526306,,,"Ervin Santana",3200,429722
"T.J. McFarland","STL",38.2,,,0,,,9.922999382019043,-2.3859617710113525,,,,2.4497783184051514,,,"T.J. McFarland",3237,519008
"Zack Britton","NYY",18.1,,,,,,0.6887644529342651,1.3327840566635132,,,,,,,"Zack Britton",3240,502154
"Joe Smith","- - -",39.2,-3.5884554982185364,,,,,2.9455153942108154,-2.3433279991149902,-0.05004901811480522,,,0.5668513774871826,,,"Joe Smith",3281,501925
"Charlie Culberson","TEX",2,0.5927003622055054,,0.3235684037208557,,,,,,,,,,,"Charlie Culberson",3298,518586
"Darren O'Day","NYY",10.2,-0.2150774598121643,,,,,0.1304771602153778,0.7146971225738525,,,,,,,"Darren O'Day",3321,503285
"Danny Duffy","KCR",61,8.746649831533432,,,,,-1.9742666482925415,1.5737044215202332,-0.46188924089074135,,,0.9106783084571362,,,"Danny Duffy",3542,518633
"Liam Hendriks","CHW",71,15.97762680053711,,,,,,7.99517822265625,0.3073589503765106,,,-0.040465112775564194,,,"Liam Hendriks",3548,521230
"Yusmeiro Petit","OAK",78,0.5739832520484924,,0.7632307410240173,,,,,3.4589648246765137,,,4.252520561218262,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","SEA",26.1,2.150081217288971,,,,,-0.5706220269203186,-0.43157390132546425,-0.02200557291507721,,,-1.2186590433120728,,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",2,-0.39945584535598755,,0.47962525486946106,,,-0.5045364499092102,0.3172208368778229,,,,,,,"Pedro Strop",4070,467008
"Derek Holland","DET",49.2,-1.8021890223026276,,,,,2.4983725547790527,,,-4.1582439839839935,,-1.2452779710292816,,,"Derek Holland",4141,502706
"Jake Arrieta","- - -",98.2,,,,,,-21.639673709869385,-5.623862326145172,-0.8423144966363907,,,-5.302900195121765,,,"Jake Arrieta",4153,453562
"Rafael Dolis","TOR",32,0.04137713089585304,,,-0.25448429584503174,,-1.8132696151733398,-1.6365671157836914,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","SDP",64.2,-0.7748531103134155,,5.471804618835449,-0.02200557291507721,,,0.16453835368156433,,7.3177809715271,,,,,"Mark Melancon",4264,453343
"Justin Wilson","- - -",34,-4.7632410526275635,,3.629303365945816,,,,0.15428195148706436,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","- - -",32,-3.2731852531433105,,3.7830408811569214,,,1.3662069439888,,-0.8698793947696686,,,-0.05839741602540016,,,"Tyler Chatwood",4338,543022
"Jordan Zimmermann","MIL",5.2,0.21166513860225677,,,,,-1.77534818649292,0.023018091917037964,-0.6378143429756165,,,-0.17682038247585297,,,"Jordan Zimmermann",4505,519455
"Charlie Morton","ATL",185.2,8.002552032470703,,0.40955850481987,,,-2.7311148643493652,,27.90673065185547,,,0.49061980843544006,,,"Charlie Morton",4676,450203
"Nate Jones","- - -",19,1.9192254208028316,,,,,-1.9957301318645477,-2.7306246608495712,,,,-0.5600179433822632,,,"Nate Jones",4696,518858
"Matt Shoemaker","MIN",60.1,-3.9107965230941772,,,-1.5759432315826416,,-7.604891777038574,-2.6370913684368134,,-2.6066677570343018,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","- - -",158.2,1.1424528360366821,,0.07650744915008545,,,-1.3649620711803436,-0.9192183837294579,5.873197168111801,-1.5895497798919678,,1.780758410692215,,,"Rich Hill",4806,448179
"Scott Kazmir","SFG",11.1,-1.3861554265022278,,,,,,0.2986263036727905,,,,-2.816437005996704,,,"Scott Kazmir",4897,431148
"Jon Lester","- - -",141.1,-8.442305982112885,,-8.913238644599915,,,-3.23580801486969,,-2.6945613622665405,,,3.3794556856155396,,,"Jon Lester",4930,452657
"Asdrúbal Cabrera","ARI",1.1,0.923657238483429,,,,,,,-0.02200557291507721,,,,,,"Asdrubal Cabrera",4962,452678
"Fernando Abad","BAL",17.2,-3.236462116241455,,-0.62086021900177,,,2.202291965484619,,,-0.11974813789129257,,0.382520854473114,,,"Fernando Abad",4994,472551
"Jake Diekman","OAK",60.2,-1.685626745223999,,,,,-1.67958664894104,4.5755791664123535,,,,0.6814070343971252,,,"Jake Diekman",5003,518617
"Anthony Gose","CLE",6.2,3.3295724391937256,,,,,,0.10841075330972672,,,,,,,"Anthony Gose",5097,543238
"Jeurys Familia","NYM",59.1,2.972539186477661,,,-1.1318601369857788,,-1.547247052192688,-3.32834529876709,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","- - -",49,3.7208678871393204,,-3.154625713825226,,,-5.308805167675018,,0.5454012714326382,,,-1.2772076725959778,,,"Wade LeBlanc",5221,453281
"Blake Parker","CLE",43.2,1.2066937685012817,,0.9313057065010071,-1.0934981107711792,,,,0.615607500076294,,,,,,"Blake Parker",5224,453284
"Justin Turner","LAD",1,-0.15632933378219604,,,,,,-0.03610638156533241,,,,,,,"Justin Turner",5235,457759
"Sandy León","MIA",6,-2.1463546752929688,,,,,,,,,,,,,"Sandy Leon",5273,506702
"Jose Alvarez","SFG",64.2,0.6590446829795837,,-1.2339661717414856,,,13.266758739948273,-0.7269364930689335,,,,1.7784794569015503,,,"Jose Alvarez",5358,501625
"Michael Pineda","MIN",109.1,2.0723083317279816,,,,,,-1.3647815585136414,,,,-4.340267241001129,,,"Michael Pineda",5372,501381
"Brad Peacock","BOS",5.1,0.9361163973808289,,,,,0.38508425280451775,-3.6867860555648804,,-0.4759339429438114,,0.3025474548339844,,,"Brad Peacock",5401,502748
"Pedro Báez","HOU",4.1,-1.6899869441986084,,,,,,0.994637668132782,,,,2.2127904891967773,,,"Pedro Baez",5420,520980
"Jesse Chavez","ATL",33.2,0.4421166181564331,,2.9727270901203156,,,8.754806518554688,-1.2076004147529602,,,,-1.3970484137535095,,,"Jesse Chavez",5448,445926
"Marwin Gonzalez","BOS",1,0.08121679723262787,,,,,,,0.22302909195423126,,0.4006327986717224,,,,"Marwin Gonzalez",5497,503556
"Madison Bumgarner","ARI",146.1,4.854276180267334,,1.810450553894043,,,-3.587148904800415,,-0.9203893542289734,0.19450201094150543,,-2.7002196311950684,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",12,1.8801151514053345,,,,,,-1.3283673524856567,-1.1277107000350952,,,,,,"Ryan Brasier",5615,518489
"Tyler Clippard","ARI",25.1,3.4721262454986572,,,0.6111331582069397,,-2.7335894107818604,0.4623912572860718,0.40707123279571533,,,-1.7736592292785645,,,"Tyler Clippard",5640,461325
"Junior Guerra","LAA",65.1,-4.685103118419647,,,1.2177103161811829,,-0.028083324432373047,1.176750659942627,-0.4704543650150299,,,,,,"Junior Guerra",5702,448855
"Hernán Pérez","WSN",2,0.010614611208438873,,,,,,,,,0.5705620050430298,,,,"Hernan Perez",5751,541650
"Dellin Betances","NYM",1,-0.07258927822113037,,,,,,,,0.09947055578231812,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","PIT",37,0.43872321024537086,,-0.38208967447280884,,,0.6369168162345886,,,-0.8477195501327515,,-2.6728052459657192,,,"Trevor Cahill",6249,502239
"David Phelps","TOR",10.1,-0.6253712996840477,,1.3025118857622147,,,-0.44572171568870544,,,2.303898721933365,,0.5047697462141514,,,"David Phelps",6316,475479
"Chris Archer","TBR",19.1,-2.2894424200057983,,,,,,-0.2789710760116577,0.04871926084160805,,,3.009620487689972,,,"Chris Archer",6345,502042
"Jake Odorizzi","HOU",104.2,9.305236577987671,,-3.826760768890381,-5.874673157930374,,,-0.992566641420126,1.415313482284546,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",62.2,6.449626922607422,,,,,,1.7144317626953125,,,,-2.9257097244262695,,,"Trevor May",6398,543507
"José Cisnero","DET",61.2,2.753251314163208,,-3.895223617553711,,,8.152080535888672,1.0497595071792603,,,,-1.995217204093933,,,"Jose Cisnero",6399,542585
"Steve Cishek","LAA",68.1,4.154383659362793,,,,,4.368532180786133,-5.8160505294799805,,,,-0.870235800743103,,,"Steve Cishek",6483,518553
"Blaine Hardy","MIL",1,0,,-0.3665691316127777,,,,,-0.08615539968013763,,,-0.585130512714386,,,"Blaine Hardy",6499,543278
"Alex Cobb","LAA",93.1,0.7349460124969482,,,5.830395221710205,,2.4260106086730957,0.35949811339378357,,2.240793228149414,,,,,"Alex Cobb",6562,502171
"Robert Stock","- - -",9,-3.3922488689422607,,1.4529624283313751,,,,0.37354183197021484,-0.07329580560326576,,,-1.533646360039711,,,"Robert Stock",6576,476594
"Brad Brach","CIN",30,-2.532278060913086,,-0.02200557291507721,,,-0.5673339366912842,-2.286834955215454,,,,0.5449715852737427,,,"Brad Brach",6627,542960
"Carlos Carrasco","NYM",53.2,-4.547555923461914,,,,,-0.9795141220092773,-0.3629620373249054,1.6557382345199585,,,-4.854353904724121,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","- - -",59.2,5.3373703956604,,,,,,,,11.6983060836792,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","MIN",65,-5.297184944152832,,2.157589912414551,,,0.07897502183914185,-0.1331324726343155,,,,-0.6415224671363831,,,"Alex Colome",6661,517008
"Andrew Miller","STL",36,-2.1040167808532715,,,,,-2.4883341789245605,-1.8757483959197998,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","DET",5,0.21198341250419617,,,,,0.35647305846214294,-0.14888468384742737,,,,-0.006948534399271011,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",114.2,8.367967426776886,,-2.0391741544008255,,,0.6439365148544312,-4.06756055355072,-1.630190372467041,-0.028764251619577408,,-6.05586364865303,,,"Johnny Cueto",6893,456501
"Chase Anderson","PHI",48,-7.40083384513855,,1.9912089109420776,,,-1.726253181695938,-1.9991861581802368,-3.635293632745743,,,3.4447798132896423,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",114,-2.2282992005348206,,-10.636177062988281,,,4.910247802734375,,-4.200695276260376,,,-2.9484137296676636,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",37.1,-1.6314160823822021,,,,,0.02653956413269043,0.40532076358795166,-0.4577232897281647,,,-0.3338679224252701,,,"Joakim Soria",6941,465657
"Brandon Dickson","STL",2,-2.141441583633423,,,,,0.3729889988899231,-0.3854799270629883,,,,0.05960346385836601,,,"Brandon Dickson",6979,505447
"Luis García","STL",33.1,-0.07860446721315384,,,-0.1244271993637085,,4.920865535736084,2.3692715167999268,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","- - -",56.1,9.918650448322296,,1.0595717430114746,-0.2112928181886673,,,0.10681147873401642,,-1.974402666091919,,-3.607442434877157,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",64,2.8298563957214355,,,,,0.10098059475421906,13.19006061553955,2.0371994972229004,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",65.2,-8.4618558883667,,,,,-3.900068998336792,6.816253662109375,,,,-4.61546516418457,,,"Daniel Bard",7115,453268
"Daniel Hudson","- - -",51.2,1.3729591369628906,,,,,0.0375978909432888,2.9946290254592896,,,,0.1007758341729641,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",55.2,-2.4061756134033203,,,,,,2.1273276805877686,0.11412335187196732,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",88.1,0.5845396518707275,,4.001226544380188,,,3.0092958211898804,-0.008671887218952179,,3.6518092453479767,,0.026136398315429688,,,"Craig Stammen",7274,489334
"Preston Guilmet","MIA",2,-0.4265771508216858,,,-0.0643245279788971,,,-0.0058506205677986145,,,,,,,"Preston Guilmet",7303,543258
"Javy Guerra","WSN",6,-4.277374267578125,,,,,0.45485639572143555,-2.728468418121338,-0.18862900137901306,,,-0.39969658851623535,,,"Javy Guerra",7407,457915
"J.A. Happ","- - -",152.1,-8.390930891036987,,,,,0.6726001501083374,-6.660136103630066,-2.61781644821167,,,-4.886447072029114,,,"J.A. Happ",7410,457918
"Jay Jackson","SFG",21.2,2.076987385749817,,,,,,0.6497039794921875,,,,-0.04477826878428459,,,"Jay Jackson",7432,543351
"Wade Davis","KCR",42.2,-1.0232480764389038,,-1.081714391708374,,,-0.49544626474380493,,,-2.6599090099334717,,1.2677170038223267,,,"Wade Davis",7441,451584
"Anthony Swarzak","- - -",12.1,-2.254714250564575,,,,,0.19326922297477722,-3.4747872948646545,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","TBR",64,0.8096711933612823,,7.113653659820557,,,,10.951951026916504,0.5411336719989777,-0.33173805475234985,,-0.028764251619577408,,,"Collin McHugh",7531,543521
"Jake McGee","SFG",59.2,10.826309204101562,,,,,,-0.5286614298820496,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIN",12.2,1.7196407318115234,,0.6447756290435791,,,0.3270740807056427,-0.3638659119606018,,,,1.4115409851074219,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",180,-16.027642652392387,,-4.271720930933952,,,5.684931457042694,5.18215537071228,-9.365945473313332,,,-1.207820177078247,,,"Jordan Lyles",7593,543475
"Tommy Milone","TOR",14,-4.83748459815979,,,,,,-0.4323981925845146,0.991861142218113,,,0.6387602090835571,,,"Tommy Milone",7608,543548
"Wily Peralta","DET",93.2,-5.1545653492212296,,,13.014981269836426,,-1.5288926362991333,-7.121573358774185,,,,,,,"Wily Peralta",7738,503449
"Mike Fiers","OAK",9.1,0.8227440118789673,,,,,-2.722297430038452,-2.2510130405426025,0.3156530261039734,,,-1.7742358446121216,,,"Mike Fiers",7754,571666
"Richard Bleier","MIA",58,0.7081802487373352,,1.119579792022705,,,9.84131908416748,3.475674867630005,,,,-1.7211371660232544,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",58.2,3.173175573348999,,,,,1.162056252360344,2.242654263973236,,,,0.07169792801141739,,,"Hunter Strickland",7836,519326
"Andrew Albers","MIN",19,-3.5881974697113037,,,,,-1.4507966786623,-1.9903658330440521,-1.889731615781784,,,-0.29346340894699097,,,"Andrew Albers",7853,452027
"Josh Lindblom","MIL",16.2,0.05348113551735878,,-4.1679606437683105,-2.1658644676208496,,-2.2444820404052734,-1.7586493492126465,-0.9189563393592834,,,2.140796184539795,,,"Josh Lindblom",7882,458676
"Eric Sogard","CHC",4.1,-0.46047019958496094,,,,,,-1.8607999086380005,,,,,,,"Eric Sogard",7927,519299
"Anthony Bass","MIA",61.1,-1.8603287637233734,,,-1.5238893032073975,,-2.198591113090515,4.160046100616455,,,,,,,"Anthony Bass",7982,542914
"Will Smith","ATL",68,1.1151596307754517,,,,,,4.677567958831787,0.3114311695098877,,,,,,"Will Smith",8048,519293
"Matt Carpenter","STL",1.1,-0.22345401346683502,,,,,,,-0.4311556816101074,,,0.24162350594997406,,,"Matt Carpenter",8090,572761
"Bryan Shaw","CLE",77.1,0.3336559236049652,,8.959992408752441,,,-0.1331324726343155,-4.885087013244629,-2.76666522026062,,,0.17315362393856049,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",96,-0.9682495594024658,,-1.600622296333313,,,-5.494684219360352,-5.063309192657471,,1.828480839729309,,10.18258285522461,,,"Brett Anderson",8223,474463
"David Robertson","TBR",12,-0.1265106499195099,,0.1788632571697235,,,,-1.309957280755043,,1.640364795923233,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",109.2,-4.009382486343384,,0.07594604790210724,,,0.06636214256286621,0.2540120780467987,4.58880889415741,,,-2.3260380923748016,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",72.1,-0.06579218804836273,,6.824897438287735,,,,-2.1533793210983276,3.1707091256976128,,,,,,"Lucas Luetge",8337,476595
"AJ Ramos","LAA",4.2,1.471046805381775,,-0.015910621732473373,,,0.04702382907271385,1.042662501335144,,,,0.5046434998512268,,,"AJ Ramos",8350,573109
"Deolis Guerra","OAK",65.2,0.09597596526145935,,,,,3.993119955062866,2.514658212661743,1.3262444734573364,,,2.1043601036071777,,,"Deolis Guerra",8410,500610
"Justin Miller","- - -",19,-4.673720836639404,,,,,1.0501998327672482,0.9352725297212601,,,,,,,"Justin Miller",8580,502522
"Tanner Roark","TOR",7,-1.0184519439935684,,,,,0.3827662914991379,-1.7053740620613098,-0.5797327756881714,,,0.7480840981006622,,,"Tanner Roark",8753,543699
"Wade Miley","CIN",163,2.654193162918091,,0.6362940073013306,,,-0.38701432943344116,-0.5101232528686523,-1.8115630149841309,-0.3553875684738159,,3.384474039077759,,,"Wade Miley",8779,489119
"César Valdez","BAL",46,-0.09232738614082336,,,,,-2.951183557510376,-0.8526103496551514,,,,-6.210480213165283,,,"Cesar Valdez",9013,491624
"Brad Hand","- - -",64.2,-2.3460530638694763,,,,,-0.5578239262104034,3.861757814884186,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",182.1,-0.3369286060333252,,1.5714679956436157,-0.4057276248931885,,,0.11055850237607956,8.145376205444336,,,,,,"Nathan Eovaldi",9132,543135
"Kyle Lobstein","WSN",1.1,-0.9220452308654785,,,,,0.02181602641940117,-0.3703668713569641,0.10222970694303513,,,-0.38961678743362427,,,"Kyle Lobstein",9178,543456
"Patrick Corbin","WSN",171.2,-9.524109840393066,,,,,-0.854109525680542,-2.83660626411438,-3.4342024326324463,,,-5.547202110290527,,,"Patrick Corbin",9323,571578
"Brock Holt","TEX",1,0.4255117177963257,,,,,,,,,-0.4108947217464447,,,,"Brock Holt",9345,571788
"Josh Tomlin","ATL",49.1,0.8945779204368591,,-4.568739891052246,,,,,-6.806464672088623,,,-0.6343632936477661,,,"Josh Tomlin",9388,458708
"Zac Rosscup","COL",3,-0.21853239834308624,,,,,,-1.0123956203460693,-0.06693817675113678,,,,,,"Zac Rosscup",9419,573127
"Dallas Keuchel","CHW",162,-0.7305712699890137,,-6.136865973472595,,,-5.992637634277344,-5.608778282999992,,,,-1.659911036491394,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","ARI",16.1,-5.0868425369262695,,0.726500391960144,,,,,-1.4508552551269531,,,,,,"Ryan Buchter",9456,488748
"David Hale","PHI",26.2,-2.807565450668335,,,,,-2.3396466970443726,,0.8904837965965271,,,1.0882639288902283,,,"David Hale",9756,571735
"Joe Kelly","LAD",44,0.8771256804466248,,,,,2.621856927871704,,,5.589666843414307,,-2.0284321308135986,,,"Joe Kelly",9761,523260
"Garrett Richards","BOS",136.2,-9.359748601913452,,,,,-0.06775176525115967,-5.282167434692383,-3.3068172931671143,-0.5728939175605774,,-0.2581597566604614,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",53,-5.213939666748047,,,,,0.04871926084160805,4.055063724517822,,,,,,,"Rex Brothers",9794,571521
"Miles Mikolas","STL",44.2,4.868053436279297,,,,,0.04117942601442337,0.33292272686958313,-3.832954168319702,-0.02200557291507721,,1.7992171049118042,,,"Miles Mikolas",9803,571945
"Sergio Romo","OAK",61.2,-1.6016674041748047,,,,,4.555641174316406,2.4630346298217773,,,,-2.067213535308838,,,"Sergio Romo",9817,489265
"Darin Ruf","SFG",1,-1.420861005783081,,,,,,,,,,,,,"Darin Ruf",9929,573131
"Brandon Kintzler","PHI",29.2,0.2239411175251007,,,,,-8.927117586135864,0.9732215404510498,-0.10189856588840485,,,-1.7729379385709763,,,"Brandon Kintzler",9939,445213
"Mike Minor","KCR",158.2,3.2946643829345703,,,,,-0.0926673635840416,-2.2076194286346436,,-3.4148175716400146,,-0.9226585626602173,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",63,14.65316390991211,,,,,,1.6288931369781494,-1.4511798620224,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","HOU",49,-1.169342041015625,,-0.00021339207887649536,,,-0.7339935302734375,6.426199436187744,0.4466795027256012,,,-0.7194264531135559,,,"Brooks Raley",10061,548384
"Ian Krol","DET",18.2,-1.2507431507110596,,-0.030910667032003403,,,1.6432124376296997,-2.0108203887939453,-0.4779609739780426,,,-0.13541622459888458,,,"Ian Krol",10066,571871
"Caleb Thielbar","MIN",64,7.378491401672363,,,,,,4.856352806091309,-6.684018135070801,0.3305017054080963,,-0.1331324726343155,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","- - -",182,-1.0337493419647217,,5.792200326919556,,,1.5291375815868378,3.7581548281013966,4.1730008609592915,,,2.4235780835151672,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",21.2,-3.082547187805176,,,,,1.7636300325393677,,3.0345449447631836,,,-0.9940006732940674,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIL",64.2,6.4459686279296875,,,,,,3.430210590362549,,,,-0.6821912527084351,,,"Brad Boxberger",10133,502202
"Manny Barreda","BAL",2.2,-0.17584854364395142,,,,,,-1.6632214784622192,,,,-0.28044894337654114,,,"Manny Barreda",10148,518435
