Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Rich Hill","- - -",158.2,88.1285707642432,,83.69420590608016,,,84.80655657658812,69.64277569544798,71.76975511057309,66.82499694824219,,80.88648780616555,,,"Rich Hill",4806,448179
"Scott Kazmir","SFG",11.1,92.41858774370851,,,,,,87.14333826700846,,,,80.48905944824219,,,"Scott Kazmir",4897,431148
"Jon Lester","- - -",141.1,88.65702597128379,,86.42216684626437,,,87.57185831501256,,72.61890498678483,,,81.32685004340277,,,"Jon Lester",4930,452657
"Asdrúbal Cabrera","ARI",1.1,72.0625,,,,,,,58.29999923706055,,,,,,"Asdrubal Cabrera",4962,452678
"Fernando Abad","BAL",17.2,91.89999871504934,,82.59375,,,92.4158259330036,,,76.40897310697116,,75.25318941156915,,,"Fernando Abad",4994,472551
"Jake Diekman","OAK",60.2,95.36190716205837,,,,,95.18969474871135,83.28480555075967,,,,87.23749542236328,,,"Jake Diekman",5003,518617
"Anthony Gose","CLE",6.2,99.32499767485119,,,,,,84.67419039818549,,,,,,,"Anthony Gose",5097,543238
"Jeurys Familia","NYM",59.1,97.19251567814626,,,91.963330078125,,96.4338857454319,89.26386882878151,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","- - -",49,87.54706015707065,,85.04459415470157,,,87.64631476151315,,73.34186110385629,,,79.50565178650247,,,"Wade LeBlanc",5221,453281
"Blake Parker","CLE",43.2,90.69575639204545,,88.86962272547468,79.31935168850806,,,,75.78392682756696,,,,,,"Blake Parker",5224,453284
"Justin Turner","LAD",1,74.80000135633681,,,,,,56.70000076293945,,,,,,,"Justin Turner",5235,457759
"Sandy León","MIA",6,78.96056613116197,,,,,,,,,,,,,"Sandy Leon",5273,506702
"Jose Alvarez","SFG",64.2,91.2747915572479,,85.82162021946263,,,91.24605296804458,81.44444244076507,,,,81.16544274722828,,,"Jose Alvarez",5358,501625
"Michael Pineda","MIN",109.1,90.64989018956304,,,,,,81.22692463369022,,,,85.51770697699652,,,"Michael Pineda",5372,501381
"Brad Peacock","BOS",5.1,90.94285946800595,,,,,89.9952392578125,76.95999959309896,,74.13333129882812,,81.34499816894531,,,"Brad Peacock",5401,502748
"Pedro Báez","HOU",4.1,90.41111246744792,,,,,,83.8,,,,83.19166395399306,,,"Pedro Baez",5420,520980
"Jesse Chavez","ATL",33.2,91.07777659098308,,88.94864908854167,,,91.20162320523649,82.5313720703125,,,,84.59615384615384,,,"Jesse Chavez",5448,445926
"Marwin Gonzalez","BOS",1,87.33333333333333,,,,,,,72,,45.942858014787944,,,,"Marwin Gonzalez",5497,503556
"Madison Bumgarner","ARI",146.1,90.42397480237155,,85.98789808917198,,,89.80405405405405,,77.7973662525355,73.9000015258789,,83.79441449895252,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",12,95.13185040509259,,,,,,86.02941176470588,77.18181818181819,,,,,,"Ryan Brasier",5615,518489
"Tyler Clippard","ARI",25.1,88.83558067908653,,,81.10000315020162,,88.68243243243244,83.1,74.52000122070312,,,78.28357282366072,,,"Tyler Clippard",5640,461325
"Junior Guerra","LAA",65.1,92.18372093023255,,,84.09381449591253,,93.04925355688529,84.17682248551324,80.81030934127335,,,,,,"Junior Guerra",5702,448855
"Hernán Pérez","WSN",2,64.24166870117188,,,,,,,,,46.625,,,,"Hernan Perez",5751,541650
"Dellin Betances","NYM",1,91.81667073567708,,,,,,,,80.84444173177083,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","PIT",37,90.42000370025634,,85.2024407115409,,,89.65279175424334,,,78.61805280049641,,82.27421137971699,,,"Trevor Cahill",6249,502239
"David Phelps","TOR",10.1,93.61607142857143,,90.35892868041992,,,93.05999755859375,,,81.76938800422512,,86.57499885559082,,,"David Phelps",6316,475479
"Chris Archer","TBR",19.1,92.03333599064626,,,,,,87.18685846259125,83.9000015258789,,,85.62618873232887,,,"Chris Archer",6345,502042
"Jake Odorizzi","HOU",104.2,92.17715370327818,,86.65737047697368,84.69679989368457,,,83.06592881944445,73.48228963216145,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",62.2,96.51278092496285,,,,,,84.00182481751825,,,,86.95646829044118,,,"Trevor May",6398,543507
"José Cisnero","DET",61.2,96.67316513761467,,89.48674581137048,,,96.37583497908922,87.11503612546993,,,,90.7562484741211,,,"Jose Cisnero",6399,542585
"Steve Cishek","LAA",68.1,89.71762134989754,,,,,90.19233417145594,77.45971074380165,,,,82.26666768391927,,,"Steve Cishek",6483,518553
"Blaine Hardy","MIL",1,90.4000015258789,,85.65333658854166,,,,,77.1500015258789,,,79.61538461538461,,,"Blaine Hardy",6499,543278
"Alex Cobb","LAA",93.1,93.17206169577206,,,87.49948584401709,,92.69416050711078,85.34286063058036,,82.9394453436255,,,,,"Alex Cobb",6562,502171
"Robert Stock","- - -",9,96.17086999393204,,85.1318192915483,,,,82.375,77.7999979654948,,,82.87499694824218,,,"Robert Stock",6576,476594
"Brad Brach","CIN",30,93.5520028409091,,91.5999984741211,,,93.79500122070313,83.63466796875,,,,86.12644606370192,,,"Brad Brach",6627,542960
"Carlos Carrasco","NYM",53.2,93.41098151408451,,,,,92.5189453125,87.65988590218926,82.26511400799419,,,87.31141195776256,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","- - -",59.2,96.51726428952992,,,,,,,,86.07655909055487,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","MIN",65,93.74461538461539,,89.48563834087969,,,96,80.25,,,,89.02000122070312,,,"Alex Colome",6661,517008
"Andrew Miller","STL",36,87.87227336014851,,,,,88.86948821504237,78.10424134975062,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","DET",5,90.86666531032986,,,,,89.96041870117188,81.93703884548611,,,,80.96666463216145,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",114.2,91.77863726064076,,87.5448261129445,,,91.6216495684332,84.14092748305377,79.12903225806451,70.5,,82.71779625695031,,,"Johnny Cueto",6893,456501
"Chase Anderson","PHI",48,91.50321306501117,,87.30973994267451,,,91.11509272737324,83.87837714117927,76.88311371245942,,,81.90836653386454,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",114,93.38230613425925,,89.58352322048611,,,92.7520239205757,,78.7363055769805,,,84.82261640798227,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",37.1,92.81281418654248,,,,,93.25,77.73411004118218,70.03845919095554,,,87.61264423940374,,,"Joakim Soria",6941,465657
"Brandon Dickson","STL",2,93.15555826822917,,,,,91.50908868963069,85.29999651227679,,,,84.4000015258789,,,"Brandon Dickson",6979,505447
"Luis García","STL",33.1,97.94285365513393,,,88.65932037870763,,98.2883174935567,86.02360704210069,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","- - -",56.1,94.09797738376011,,87.10000332919034,86.47999877929688,,,82.84782608695652,,80.16087009595788,,87.19583468967014,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",64,95.40767609126983,,,,,95.19999694824219,90.51637312682749,82.01751969818376,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",65.2,97.49357638888888,,,,,97.13457862367021,87.07094613413547,,,,89.85396515376983,,,"Daniel Bard",7115,453268
"Daniel Hudson","- - -",51.2,96.9774563029661,,,,,96.69999694824219,88.17027877133535,,,,87.80000305175781,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",55.2,92.77487562189054,,,,,,85.65954032676349,77.3858372511062,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",88.1,91.5250015258789,,89.03754368832237,,,92.26420796548956,81.10000610351562,,80.3484369913737,,86.28333791097005,,,"Craig Stammen",7274,489334
"Preston Guilmet","MIA",2,88.73636696555398,,,80.94666341145833,,,77.63333129882812,,,,,,,"Preston Guilmet",7303,543258
"Javy Guerra","WSN",6,91.65000287224265,,,,,90.82308255709134,87.93,78.53077110877403,,,82.57499694824219,,,"Javy Guerra",7407,457915
"J.A. Happ","- - -",152.1,90.99570095787101,,,,,89.06976744186046,83.00421884692928,76.16764562270221,,,86.0841602775621,,,"J.A. Happ",7410,457918
"Jay Jackson","SFG",21.2,94.76740745261863,,,,,,84.88379774734437,,,,89.53333536783855,,,"Jay Jackson",7432,543351
"Wade Davis","KCR",42.2,92.69902973790323,,88.57683085619918,,,91.41400390625,,,81.94503440604305,,84.39999898274739,,,"Wade Davis",7441,451584
"Anthony Swarzak","- - -",12.1,93.02823701746324,,,,,92.83333333333333,85.91801933769707,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","TBR",64,90.58571196056548,,87.55403848020187,,,,79.46926203033803,74.7107184273856,68.5999984741211,,85.80000305175781,,,"Collin McHugh",7531,543521
"Jake McGee","SFG",59.2,94.87573087863464,,,,,,82.39999775502874,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIN",12.2,88.96931596235795,,86.26486618454392,,,89.4000015258789,79.25999755859375,,,,83.35714285714286,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",180,93.03750234107449,,86.29518072289157,,,91.62238960835471,83.32251293628246,80.27639532266497,,,86.36962548371787,,,"Jordan Lyles",7593,543475
"Tommy Milone","TOR",14,84.19067057291667,,,,,,77.39615807166466,72.93333604600694,,,76.47211514986478,,,"Tommy Milone",7608,543548
"Wily Peralta","DET",93.2,93.65000207645377,,,81.26685825892856,,94.04690499702242,82.49683004153908,,,,,,,"Wily Peralta",7738,503449
"Mike Fiers","OAK",9.1,87.01428571428572,,,,,86.882001953125,83.3868408203125,71.59166463216145,,,81.42352653952206,,,"Mike Fiers",7754,571666
"Richard Bleier","MIA",58,90.18889024522569,,87.20188433569183,,,90.00616484004739,78.92674645712209,,,,83.08888753255208,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",58.2,94.89284022427933,,,,,93.7210543448465,83.80499877929688,,,,89.11428542364212,,,"Hunter Strickland",7836,519326
"Andrew Albers","MIN",19,88.39310429014009,,,,,88.2837623530983,78.10555465133102,68.82400390625,,,79.99434100456958,,,"Andrew Albers",7853,452027
"Josh Lindblom","MIL",16.2,90.33700633612204,,86.02104749177632,83.94999694824219,,90.45625305175781,76.05305823501276,72.8861083984375,,,84.18809291294643,,,"Josh Lindblom",7882,458676
"Eric Sogard","CHC",4.1,65.50999755859375,,,,,,67.05208333333333,,,,,,,"Eric Sogard",7927,519299
"Anthony Bass","MIA",61.1,95.38218908440577,,,87.8499984741211,,95.34486607142857,85.89248599886645,,,,,,,"Anthony Bass",7982,542914
"Will Smith","ATL",68,92.78274356617646,,,,,,82.15201968890135,77.66341145833333,,,,,,"Will Smith",8048,519293
"Matt Carpenter","STL",1.1,77.17999877929688,,,,,,,52.349998474121094,,,57.36842105263158,,,"Matt Carpenter",8090,572761
"Bryan Shaw","CLE",77.1,94.64761788504464,,92.81088033536585,,,91.09999593098958,84.09256888724663,82.4448742988782,,,83.08620689655173,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",96,88.58888753255208,,85.70081459603658,,,89.0892205963811,81.66071428571429,,75.97766299175127,,82.17390382751938,,,"Brett Anderson",8223,474463
"David Robertson","TBR",12,91.80000305175781,,92.06274493847017,,,,81.76842298005757,,84.24285997663226,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",109.2,88.97232293834547,,90.4000015258789,,,84.9000015258789,77.57789542214913,71.11947697075416,,,83.67041961240096,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",72.1,90.30000305175781,,88.27827763496144,,,,81.2948744777358,74.50317560428034,,,,,,"Lucas Luetge",8337,476595
"AJ Ramos","LAA",4.2,90.12352797564338,,86.49000244140625,,,92.18571254185268,78.90999755859374,,,,82.93889024522569,,,"AJ Ramos",8350,573109
"Deolis Guerra","OAK",65.2,90.71298636642157,,,,,90.79302552688954,84.12142983969156,77.06568818933823,,,81.66874767485119,,,"Deolis Guerra",8410,500610
"Justin Miller","- - -",19,92.81096742691533,,,,,93.05689989287278,82.94512046255717,,,,,,,"Justin Miller",8580,502522
"Tanner Roark","TOR",7,90.72333374023438,,,,,90.36956389054008,86.31666666666666,73.10689781452048,,,81.75263093647204,,,"Tanner Roark",8753,543699
"Wade Miley","CIN",163,89.87363605997625,,85.3936178482587,,,88.68386939264113,79.17825803894928,74.81111111111112,69.80000305175781,,81.90950243794326,,,"Wade Miley",8779,489119
"César Valdez","BAL",46,85.32879083806819,,,,,84.93647173713235,76.83076672676282,,,,77.88042190255732,,,"Cesar Valdez",9013,491624
"Brad Hand","- - -",64.2,92.93696189413265,,,,,93.04180597854872,80.10589732873909,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",182.1,96.84850570937752,,92.47336744225544,87.90323344845014,,,85.80124766791045,78.54626309198542,,,,,,"Nathan Eovaldi",9132,543135
"Kyle Lobstein","WSN",1.1,91.9,,,,,91.38999633789062,85.94000244140625,80.36666870117188,,,84.66666666666667,,,"Kyle Lobstein",9178,543456
"Patrick Corbin","WSN",171.2,92.25624396718146,,,,,92.60064278783959,80.74404832230624,64.70769324669472,,,81.54568797144397,,,"Patrick Corbin",9323,571578
"Brock Holt","TEX",1,76.7750015258789,,,,,,,,,31.75,,,,"Brock Holt",9345,571788
"Josh Tomlin","ATL",49.1,88.87747360061813,,85.9514435695538,,,,,76.41072626072962,,,84.69166564941406,,,"Josh Tomlin",9388,458708
"Zac Rosscup","COL",3,90.72666829427084,,,,,,85.8187484741211,81.15294692095588,,,,,,"Zac Rosscup",9419,573127
"Dallas Keuchel","CHW",162,89.04310515831257,,85.14096620858433,,,87.75179241287512,77.81875101725261,,,,79.55424377912114,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","ARI",16.1,90.48874042839404,,86.69091057054925,,,,,76.22364169034091,,,,,,"Ryan Buchter",9456,488748
"David Hale","PHI",26.2,92.83472018771701,,,,,92.20500030517579,,82.71075373823925,,,82.67946079799107,,,"David Hale",9756,571735
"Joe Kelly","LAD",44,97.49454900568182,,,,,97.66766123670213,,,87.12475824511401,,86.92173913043479,,,"Joe Kelly",9761,523260
"Garrett Richards","BOS",136.2,94.29150232605178,,,,,95.60769242506761,88.09529596884796,78.36666675324136,65.1500015258789,,90.60375061035157,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",53,94.4722149332061,,,,,88.80000305175781,86.17994299600291,,,,,,,"Rex Brothers",9794,571521
"Miles Mikolas","STL",44.2,93.18988946143617,,,,,92.84876543209876,87.41703511332418,76.592796875,66.69999694824219,,87.41569010416667,,,"Miles Mikolas",9803,571945
"Sergio Romo","OAK",61.2,85.6047595796131,,,,,85.4807315558104,76.97160068846816,,,,80.28508771929825,,,"Sergio Romo",9817,489265
"Darin Ruf","SFG",1,75.21904645647321,,,,,,,,,,,,,"Darin Ruf",9929,573131
"Brandon Kintzler","PHI",29.2,92.2000020345052,,,,,92.04473893015009,85.3591562190526,79.5,,,86.8160731451852,,,"Brandon Kintzler",9939,445213
"Mike Minor","KCR",158.2,90.92119323241317,,,,,89.19999694824219,85.60278959424083,,80.4364925486618,,85.20272904483431,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",63,96.02788844621514,,,,,,84.7300726617133,80.84444625289352,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","HOU",49,90.89999839907787,,87.63642578125,,,90.75190839694656,81.80564831149194,79.01250348772321,,,85.76060901988636,,,"Brooks Raley",10061,548384
"Ian Krol","DET",18.2,93.61044630363806,,87.03333536783855,,,93.94736842105263,87.2925925925926,78.04000244140624,,,85.12765957446808,,,"Ian Krol",10066,571871
"Caleb Thielbar","MIN",64,91.31088560885608,,,,,,80.21868318256578,71.84666883680555,62.400001525878906,,82.36666870117188,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","- - -",182,92.81432298392303,,89.50719251876087,,,92.27203842474489,83.43390599852468,79.3882794380188,,,84.76130085734577,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",21.2,91.85925745081019,,,,,91.7264334141523,,79.41468069094037,,,86.48448444234914,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIL",64.2,93.5171394030782,,,,,,88.03242492675781,,,,82.51981926843318,,,"Brad Boxberger",10133,502202
"Manny Barreda","BAL",2.2,94.1500015258789,,,,,,84.7923114483173,,,,85.59999593098958,,,"Manny Barreda",10148,518435
"Ryan Weber","- - -",9.2,,,85.66666666666667,,,88.66952485584078,77.79999934605189,73.9500020345052,,,80.79090742631392,,,"Ryan Weber",10160,543901
"Shelby Miller","- - -",12.2,93.52138841221098,,88.66065403672515,,,,80.1948711688702,,,,,,,"Shelby Miller",10197,571946
"Aaron Northcraft","SDP",8,89.19999556107955,,,,,87.8903602692018,80.89411477481617,,,,80.54444715711806,,,"Aaron Northcraft",10218,573062
"Aroldis Chapman","NYY",56.1,98.27587890625,,,88.37927576013513,,100.6280667489035,85.06529850746269,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",61.1,93.27855136041009,,,,,93.26666469199985,86.45222162251171,80.65999755859374,,,86.38910697710396,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",213.1,97.17601407284768,,91.54931335830213,90.5999984741211,,96.68532689846417,,81.50793887867647,,,90.45000168372844,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","DET",26.2,92.97307880108173,,88.92711643714689,,,92.2651302939967,83.86666870117188,80.25,,,85.2437515258789,,,"Erasmo Ramirez",10314,541640
"Juan Minaya","MIN",40,95.16489790744838,,,,,,85.40833536783855,,,,88.93344858530405,,,"Juan Minaya",10341,573668
"Aaron Loup","NYM",56.2,,,84.69014901488367,,,92.35023328993056,,75.56909013227983,,,79.87638600667317,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",51,94.74362840839461,,,,,,86.08467224566606,,,,82.3137177258003,,,"Mychal Givens",10430,571710
"Jake Petricka","LAA",6,,,,,,93.44225214568662,85.04666341145834,,,,86.75101642219387,,,"Jake Petricka",10534,502593
"Jimmy Nelson","LAD",29,93.8341015060513,,,,,,86.46293765797334,,85.05666775173611,,,,,"Jimmy Nelson",10547,519076
"Scott Alexander","LAD",15.1,,,,,,92.16823323567708,84.32666558159723,,,,86.22727272727273,,,"Scott Alexander",10591,518397
"Chris Sale","BOS",42.2,93.58342633928571,,,,,92.6,78.03836375269397,,,,86.49166531032986,,,"Chris Sale",10603,519242
"Andrew Bellatti","MIA",3.1,94.25555555555556,,,,,,86.04999542236328,,,,89.01666259765625,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",21.1,92.4407624651672,,,,,92.48181707208806,85.08264462809917,,,,85.6974377754407,,,"Drew Hutchison",10732,571800
"Shane Greene","- - -",23.2,93.33999633789062,,87.40657255075274,,,92.64458878632564,81.0992431640625,,,,86.04324588260135,,,"Shane Greene",10756,572888
"Mike Foltynewicz","TEX",139,93.78386382824391,,,,,93.11868242267711,83.1622641509434,76.68601940524194,,,85.21802383261098,,,"Mike Foltynewicz",10811,592314
"R.J. Alaniz","CIN",2.2,,,,,,92.80000135633681,83.7249984741211,,,,86.34706025965073,,,"R.J. Alaniz",10819,595798
"Asher Wojciechowski","NYY",4,90.67368678042763,,86.74285888671875,,,,80.651611328125,,,,,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","OAK",9,88.64999389648438,,,,,88.5894766212406,75.85,,,,82.02285853794643,,,"Adam Kolarek",10843,592473
"Chasen Shreve","PIT",56.1,91.56302983710107,,,82.8533344655797,,91.9000015258789,81.37290084696262,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",92,99.2080965909091,,,,,,91.57016923899755,83.30000305175781,,,91.38990825688073,,,"Jacob deGrom",10954,594798
"Ben Rowen","LAA",11.1,88.07999877929687,,,,,79.68241865556318,71.42842850030637,,,,,,,"Ben Rowen",10983,594985
"Merrill Kelly","ARI",158,91.74503024193548,,90.83207110969387,,,91.63288241051454,,81.28676155821918,,,87.23317165284361,,,"Merrill Kelly",11156,518876
"Vince Velasquez","- - -",94.1,93.19416330717249,,,,,91.98311664531758,84.97634672426089,,82.01168351320877,,88.9232177734375,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",13,91.49693251533742,,,,,88.85000610351562,,77.22528847880747,,,,,,"Grant Dayton",11203,594795
"Adam Eaton","LAA",1,87.56428745814732,,,,,86.25,79.39999898274739,70,,,,,,"Adam Eaton",11205,594809
"Casey Sadler","SEA",40.1,93.3499984741211,,88.19831223628692,,,93.06878856488854,,79.55683273565573,,,90.3499984741211,,,"Casey Sadler",11209,594987
"Bryan Holaday","ARI",1,67.80714198521206,,,,,,,62.349998474121094,,,,,,"Bryan Holaday",11287,592407
"Sean Nolin","WSN",26.2,90.66043648097826,,82.32906191573184,,,88.96666463216145,80.5,74.00735294117646,58.75,,79.93333552433894,,,"Sean Nolin",11341,543594
"Seth Frankoff","ARI",14.2,91.28932026983465,,,,,,87.6708876211432,78.29667002360026,,,84.46458435058594,,,"Seth Frankoff",11346,571676
