Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Seranthony Domínguez","PHI",1,130.54,22.08,,,110.6,,,,,112.10285714285715,109.34857142857143,120.13428571428571,"Seranthony Dominguez",19249,622554
"Garrett Whitlock","BOS",73.1,111.03719999999997,110.18645264847513,8.340000000000003,,101.52468085106385,,101.76286919831226,,,115.57310822510824,106.91123809523808,119.84290909090907,"Garrett Whitlock",20191,676477
"Taylor Rogers","MIN",40.1,,101.88000000000001,,,109.82453488372089,,,,,122.54009404388717,106.32598746081503,119.84003134796245,"Taylor Rogers",13449,573124
"JoJo Romero","PHI",9,120.80699999999999,116.29148936170215,64.08000000000001,,114.81052631578946,,130.32057142857147,,,103.73625730994154,117.52947368421049,119.74619883040936,"JoJo Romero",19574,668941
"Paul Sewald","SEA",64.2,95.88298136645965,,,,108.19795206971678,,82.42,,,121.36614687216681,101.05256572982773,119.63960108794203,"Paul Sewald",13892,623149
"Aaron Ashby","MIL",31.2,66.90749999999998,99.48282485875706,,,119.58921505690107,109.92761904761903,96.2175652173913,,,118.10174897765863,105.84195272412727,119.40291630634465,"Aaron Ashby",23550,676879
"Edwin Díaz","NYM",62.2,99.36042276422766,70.77,,,102.26954907161806,,,,,118.88171198388719,100.26471299093654,119.14499496475324,"Edwin Diaz",14710,621242
"Gabe Speier","KCR",7.2,132.5776923076923,125.05052631578945,,,96.53263157894736,,62.14000000000001,,,101.20476190476191,114.79619047619046,118.8855238095238,"Gabe Speier",17170,642100
"Anthony Gose","CLE",6.2,100.09976190476192,,,,72.68580645161289,,,,,130.876,92.70991304347827,118.79756521739131,"Anthony Gose",5097,543238
"Drew Pomeranz","SDP",25.2,106.96228395061728,,,,,,,95.6307547169811,,111.44506976744186,104.16893023255811,118.63139534883723,"Drew Pomeranz",11426,519141
"Ryan Pressly","HOU",64,106.74555555555554,122.62,,,105.2671554252199,96.1174025974026,,,,116.1441386554621,103.67046218487393,118.59758403361344,"Ryan Pressly",7005,519151
"Keone Kela","SDP",10.2,119.7981308411215,,,,,126.82255319148936,167.22,,,97.36128712871287,123.23613861386139,118.36752475247528,"Keone Kela",14696,605309
"Julio Urías","LAD",185.2,105.93260579064587,126.10000000000001,,,,104.28010604453867,107.45826086956522,,,117.18657018813319,105.64235166425463,118.18645441389287,"Julio Urias",14765,628711
"Evan Phillips","- - -",13.1,110.40228571428571,165,-10.820000000000007,,119.67527272727273,,105.73416666666668,,,108.32631147540984,114.52180327868854,117.97934426229509,"Evan Phillips",17734,623465
"Nick Sandlin","CLE",33.2,90.51413043478261,114.08497695852537,,87.82923076923076,107.52385714285718,,,,,112.88926910299003,106.59830564784055,117.8297342192691,"Nick Sandlin",20517,680704
"Tyler Wells","BAL",57,108.3029389312977,,109.20390041493776,,,73.73555555555555,112.92344086021504,,,112.62329596412559,107.62946188340801,117.65695067264572,"Tyler Wells",20000,669330
"Camilo Doval","SFG",27,42.06,,105.06688524590163,,91.5748484848485,,,,,121.65128318584075,96.8400442477876,117.55008849557524,"Camilo Doval",21992,666808
"Shane Baz","TBR",13.1,110.23222222222222,,,,102.69238095238094,81.00702702702704,132.56363636363633,,,111.24878787878787,104.41222222222221,117.50979797979795,"Shane Baz",22264,669358
"Devin Williams","MIL",54,86.83500000000001,,,,45.87285714285714,,101.85123028391169,,,120.81348133198787,95.83031281533809,117.48371342078707,"Devin Williams",15816,642207
"Tyler Glasnow","TBR",88,104.41204052098406,,,,93.56348027842228,80.38872928176795,115.77823529411765,,,116.0139221556886,97.94417664670655,117.32519461077841,"Tyler Glasnow",14374,607192
"Scott Effross","CHC",14.2,92.10636363636364,104.03103448275863,,,124.78275362318838,,81.78181818181818,,,112.78192439862543,111.01402061855667,117.27443298969075,"Scott Effross",18384,664123
"David Robertson","TBR",12,-171.64,,106.31960784313726,,93.50210526315789,,,84.18857142857142,,118.11538461538466,100.08846153846153,117.23336538461538,"David Robertson",8241,502085
"Pete Fairbanks","TBR",42.2,96.28852017937221,,,,100.57484662576688,,74.72999999999999,,,120.02524547803621,98.038165374677,116.96596899224814,"Pete Fairbanks",17998,664126
"Brandon Woodruff","MIL",179.1,112.35681098204857,110.55211717709722,,,107.3523849372385,107.80097664543526,103.35824120603016,,,109.60747315676453,109.450586972083,116.64924123120973,"Brandon Woodruff",16162,605540
"Sam Coonrod","PHI",42.1,102.2315107913669,96.84851174934728,91.94,,103.0908797419355,147.51999999999998,94.31068965517241,,,120.28062570640245,98.9143327405093,116.61581610265273,"Sam Coonrod",17264,656322
"Sandy Alcantara","MIA",205.2,106.7919760479042,103.25675057208242,,,110.61643243243242,97.75670886075949,100.75667582417583,,,110.4635359116022,105.02252193695162,116.49582710432253,"Sandy Alcantara",18684,645261
"Caleb Thielbar","MIN",64,106.54922509225092,,,,102.53596816976128,99.19977777777777,32.00666666666667,,,115.69927206551408,103.82587807097363,116.04720655141041,"Caleb Thielbar",10078,573204
"Jeurys Familia","NYM",59.1,88.5854421768707,109.87009966777407,,97.67133333333331,98.59138075313805,,,,,111.26923686818631,104.35236868186327,115.78035678889994,"Jeurys Familia",5114,544727
"Gregory Santos","SFG",2,131.0909090909091,22.180000000000007,,,82.74399999999999,,,,,111.55807692307692,101.67923076923078,115.67076923076922,"Gregory Santos",21894,666619
"Tim Hill","SDP",59.2,103.04233333333333,103.58192771084336,68.28,,103.11472222222218,,15.620000000000005,,,115.60113564668778,103.20792849631965,115.64639327024182,"Tim Hill",16814,657612
"Jorge Alcala","MIN",59.2,104.84201834862387,106.24603773584907,,,107.1406779661017,,112.59688888888887,,,107.78896313364055,107.05596774193542,115.57115207373272,"Jorge Alcala",19459,660896
"Chad Green","NYY",83.2,111.18686182669789,108.51666666666667,,,98.27012765957448,94.24986425339367,,,,112.18321401370898,105.88169078446306,115.3730693069307,"Chad Green",15552,643338
"Dylan Lee","ATL",2,130.32666666666665,,,,103.99333333333333,,117.6225,,,101.76689655172413,118.6496551724138,115.3055172413793,"Dylan Lee",19996,669276
"Scott Alexander","LAD",15.1,,109.29854166666667,,,91.1208888888889,,109.47545454545455,,,108.7720472440945,106.21976377952757,115.1567716535433,"Scott Alexander",10591,518397
"Aroldis Chapman","NYY",56.1,92.34397887323945,94.4557894736842,,103.31135135135135,115.66180451127818,,,,,114.10878,99.93317999999998,114.77076000000002,"Aroldis Chapman",10233,547973
"John Means","BAL",146.2,104.25408602150537,,,,108.16979591836733,-64.94,117.9669400630915,103.31442528735634,,108.71568289530374,108.1640758293839,114.7662128392934,"John Means",16269,607644
"Jordan Romano","TOR",63,96.50644859813085,28.203999999999997,,,89.12765171503953,,,,,120.5965597667638,93.20769679300294,114.29414965986396,"Jordan Romano",16122,605447
"Daniel Hudson","- - -",51.2,105.22372881355935,29.840000000000003,,,90.98072289156629,,72.28416666666668,,,113.96950289017344,100.03549132947978,114.08658959537571,"Daniel Hudson",7146,543339
"Nathan Eovaldi","BOS",182.1,109.09141471301537,,120.93407608695654,87.90140161725067,109.87870324189527,102.17156934306571,,,,109.49177960301166,106.70655715263516,113.81062286105406,"Nathan Eovaldi",9132,543135
"Shane McClanahan","TBR",123.1,103.910337922403,,,,102.5432683658171,103.85749235474005,92.17821656050955,,,111.47461262185737,102.48791174961521,113.63107234479219,"Shane McClanahan",21483,663556
"Andrew Vasquez","LAD",1.2,,93.51333333333334,,,98.295,,,,,128.8711111111111,97.7637037037037,113.45407407407409,"Andrew Vasquez",19482,607755
"Clayton Kershaw","LAD",121.2,100.69042168674699,,,,92.49117852975496,92.53963235294117,81.69818181818181,,,115.76840289371175,95.44129104062324,113.31711741791875,"Clayton Kershaw",2036,477132
"Joe Smith","- - -",39.2,119.51350649350651,103.56163424124512,,,93.28264253795203,,103.41857142857143,,,116.97943673938,103.79926337543056,113.26535407577498,"Joe Smith",3281,501925
"Luis García","STL",33.1,36.79666666666666,102.48226804123712,,97.96881355932203,90.25833333333333,,,,,119.20211576846307,97.61121756487023,113.05261477045903,"Luis Garcia",6984,472610
"Josh Fleming","TBR",104.1,139.82,101.78128859060402,115.6994090909091,,,111.2412987012987,113.30111420612813,,,103.86651623692612,108.7231317924581,112.98134400152716,"Josh Fleming",20418,676596
"Aaron Loup","NYM",56.2,,98.17162037037035,110.38313868613137,,,98.176,103.79472222222223,,,115.26375313761872,102.58157202274846,112.7866738210436,"Aaron Loup",10343,571901
"Ben Rowen","LAA",11.1,97.672,109.2364835164835,,,128.08352941176472,,,,,102.47757575757576,118.65353535353537,112.70353535353534,"Ben Rowen",10983,594985
"Brandon Dickson","STL",2,89.02,102.75272727272727,,,158.51142857142855,,154.36,,,88.68857142857142,122.99942857142855,112.4777142857143,"Brandon Dickson",6979,505447
"Ryan Yarbrough","TBR",155,105.10160000000002,117.30315789473686,109.42189134808855,,,127.13138190976078,105.75842180774748,,,106.74130384526258,109.7941238431558,112.47037205872387,"Ryan Yarbrough",16502,642232
"Heath Hembree","- - -",58,100.71491228070177,,,,105.18267834951456,45.724,,,,109.66709166583865,102.5670011371289,112.37836675167533,"Heath Hembree",11632,592390
"Aaron Bummer","CHW",56.1,,94.11725888324874,96.4972972972973,,90.96304964539009,,79.66666666666666,,,124.86469473684207,93.19490526315788,112.11686315789468,"Aaron Bummer",16258,607481
"Tim Mayza","TOR",53,85.16,106.1957737104825,,,100.44322314049586,,,,,107.52773809523812,104.39319047619057,112.01685714285713,"Tim Mayza",15042,641835
"Dylan Coleman","KCR",6.1,105.49906250000001,98.52000000000001,,,82.92418604651162,,,,,117.70366972477062,96.46532110091742,111.93100917431192,"Dylan Coleman",22276,669395
"Adam Cimber","- - -",71.2,100.48211480362538,107.07753424657535,,,90.83927065731376,,,,,117.43572367004164,99.66722892362459,111.81937410241014,"Adam Cimber",15288,643256
"Brent Suter","MIL",73.1,113.6243261608154,72.75962264150942,,,95.06867896236318,100.56848484848483,87.52344827586205,,,103.7773551993995,106.84923350173774,111.80741024127735,"Brent Suter",13942,608718
"Craig Kimbrel","- - -",59.2,94.8874188034188,,,,,,,95.68418952618453,,119.32762973928777,95.16208395016038,111.68129574800555,"Craig Kimbrel",6655,518886
"Carlos Rodón","CHW",132.2,104.84393241167434,,,,93.1942951907131,99.99421052631578,94.72349090909093,,,111.6596838301716,100.33672990063232,111.65219512195121,"Carlos Rodon",16137,607074
"Garrett Crochet","CHW",54.1,100.29819112627986,,,,109.73694117647057,,97.47444444444443,,,107.19806805708012,102.56302963776069,111.29530186608122,"Garrett Crochet",27463,676979
"Dylan Floro","MIA",64,98.6594561933535,105.65947976878611,,,106.80686390532547,,107.32178294573644,,,108.65402298850574,104.22196286472142,111.28192749778952,"Dylan Floro",13394,571670
"Lucas Sims","CIN",47,107.27761904761907,,,,101.11188612099643,90.93292307692305,30.633333333333344,,,113.43576354679803,101.1825615763547,111.2750492610837,"Lucas Sims",13470,608371
"Walker Buehler","LAD",207.2,98.14837972876519,101.9417094017094,108.84768339768341,,104.42077625570776,,105.96622516556292,90.49134615384615,,112.09000638569604,100.42976372924649,111.24006385696038,"Walker Buehler",19374,621111
"Frankie Montas","OAK",187,104.28552486187844,108.16142025611174,97.90385650224216,94.11937869822488,97.99697802197807,,,,,111.24968511766649,101.87162081537952,111.14346702021876,"Frankie Montas",14309,593423
"Clay Holmes","- - -",70,62,95.53558912386708,,,103.37154296875,83.07766602192135,,,,116.00650205699249,95.9607886672404,111.0362466907212,"Clay Holmes",13649,605280
"Max Fried","ATL",165.2,110.59583589743592,112.35162629757787,,,97.6468817204301,105.9782542113323,97.44072727272727,,,105.68847457627118,106.4154355538038,110.62711076074102,"Max Fried",13743,608331
"David Bednar","PIT",60.2,108.61612284069096,,,105.82466321243523,,106.5589090909091,,,,104.84522483940039,107.5547323340471,110.61573875803,"David Bednar",19569,670280
"A.J. Puk","OAK",13.1,98.91714285714285,109.02966666666667,,,122.16298507462686,106.38333333333333,69.60363636363637,,,101.17999999999999,106.56107883817428,110.60680497925313,"A.J. Puk",19343,640462
"Lucas Luetge","NYY",72.1,8.800000000000011,,105.03282776349612,,95.5607960199005,72.08338624338623,,,,107.8648742369928,97.75512341633012,110.46625869551734,"Lucas Luetge",8337,476595
"Luis Castillo","CIN",187.2,98.35079822616406,101.86609625668447,,,96.22355311355312,,108.96226141078837,,,108.13131679389316,102.07896310432565,110.44137404580151,"Luis Castillo",15689,622491
"Joe Kelly","LAD",44,86.13090909090909,82.83165957446808,,,,,87.86313043478259,113.49589576547231,,113.92689170182838,97.09949367088606,110.36382559774965,"Joe Kelly",9761,523260
"Jeffrey Springs","TBR",44.2,99.89155555555558,,,,111.8166222222222,,102.91999999999999,,,106.3256836461126,104.42638069705096,110.33168900804291,"Jeffrey Springs",17677,605488
"Pedro Strop","CHC",2,133.79777777777778,121.9225,148.46800000000002,,97.19846153846153,,,,,78.46488888888888,126.00355555555558,110.04533333333335,"Pedro Strop",4070,467008
"Lucas Giolito","CHW",178.2,97.86136712749617,,,,109.05881064162752,97.70192771084336,104.88422505307855,,,107.45510451786913,102.47863115306812,110.04389750505732,"Lucas Giolito",15474,608337
"Collin McHugh","TBR",64,100.72457142857145,,107.21366459627328,,107.4128944838636,144.14714285714285,65.34,,,107.4682836815802,107.60167087263054,109.98834018659414,"Collin McHugh",7531,543521
"Luke Jackson","ATL",63.2,85.46069148936166,,,,111.74477941176475,99.64814814814812,,,,108.17669829222014,100.83288425047441,109.98070208728653,"Luke Jackson",11752,592426
"Hoby Milner","MIL",21.2,106.1808653846154,116.54307692307692,,,108.23645390070922,,113.02064516129032,,,112.0772448979592,107.72428571428573,109.94224489795918,"Hoby Milner",13346,571948
"Logan Webb","SFG",148.1,89.79695852534562,99.75713261648744,113.16166666666665,,104.27175301088633,,95.79593869731801,,,111.7948231201346,99.24270863259633,109.93083794465754,"Logan Webb",17995,657277
"Lance Lynn","CHW",157,108.48996161228405,103.29723446893787,100.48837209302327,,102.47999999999999,86.29864864864867,87.86464285714285,,,107.49183967935873,103.52554709418834,109.82174749498999,"Lance Lynn",2520,458681
"Aaron Nola","PHI",180.2,101.95451438848922,101.01867612293142,102.75695652173913,,,,112.06278438030557,100.91338327091135,,108.71579445571332,103.56910750507105,109.78830290736984,"Aaron Nola",16149,605400
"Alex Vesia","LAD",40,91.59762711864407,,,,105.20477876106199,,112.66852941176474,,,114.76771604938273,95.80867283950612,109.70077160493825,"Alex Vesia",25007,681911
"Max Scherzer","- - -",179.1,97.15887281035796,,96.48676363636362,,108.41949385645353,101.82953310682406,100.91088305489261,,,110.99188156182954,100.27150140922424,109.67623311471117,"Max Scherzer",3137,453286
"Diego Castillo","- - -",58.1,105.73135135135134,93.61530685920579,,,103.93114429756658,,,,,107.47670567960091,100.9835220429874,109.66839634545056,"Diego Castillo",17496,650895
"Erasmo Ramírez","DET",26.2,121.9123076923077,105.11434210526315,111.43977401129943,,66.51333333333334,13.419999999999995,96.88374999999999,,,103.8188746803069,107.55820971867004,109.63616368286445,"Erasmo Ramirez",10314,541640
"Matt Wisler","- - -",48.2,82.64444444444446,,,,110.35195111492284,,,,,103.5072199040866,107.81342886420462,109.5784626525119,"Matt Wisler",12804,605538
"Drew Rasmussen","- - -",76,105.99407503234154,141.78,110.54,,109.22109746910188,90.488125,93.86714285714285,,,105.60898906234706,106.15596444651074,109.57663153322896,"Drew Rasmussen",25385,656876
"Rafael Montero","- - -",49.1,107.57100323624594,109.19477876106198,,,96.5504464766003,,104.61652694610778,,,105.48415357586993,105.31255725146067,109.55731932940702,"Rafael Montero",12760,606160
"Richard Lovelady","KCR",20.2,103.26190476190476,108.19698113207546,,,113.09503184713375,,,,,99.99872611464967,108.89458598726112,109.1430573248408,"Richard Lovelady",19337,663992
"Sean Doolittle","- - -",49.2,101.18584397163121,,,68.47846153846153,80.68053877551021,100.88025641025641,,,,113.85162118633764,98.53763968234676,109.10263056602246,"Sean Doolittle",1581,448281
"Jordan Montgomery","NYY",157.1,102.80110576923077,96.0258761061947,105.46903954802258,,,105.28485950413224,103.90239616613417,,,108.41699570815449,102.50753023800232,109.01848614904402,"Jordan Montgomery",16511,656756
"A.J. Minter","ATL",52.1,93.90408602150539,,86.69271317829458,,,,108.1254700854701,,,119.23898966704934,92.4436739380023,108.99380022962109,"A.J. Minter",18655,621345
"Richard Bleier","MIA",58,103.73500000000001,97.70033333333333,96.67798742138366,,90.52441860465115,,81.93999999999998,,,117.50197640117993,96.43333333333332,108.92669616519181,"Richard Bleier",7803,542947
"Luis Patiño","TBR",77.1,100.2277146311971,114.74651162790697,,,88.40188365650971,103.04848484848485,79.36235294117648,,,110.95491575091572,96.65446153846152,108.65907692307694,"Luis Patino",22815,672715
"Joely Rodríguez","- - -",46.1,88.80116666666666,99.2834862385321,,,48.140804597701155,,107.3244210526316,,,108.12934524066921,98.70197719331401,108.64893174777175,"Joely Rodriguez",11487,570257
"Kutter Crawford","BOS",2,118.34,,89.42,,,,,119.48,,93.51543859649121,109.71543859649123,108.60912280701754,"Kutter Crawford",20531,676710
"Sergio Romo","OAK",61.2,118.74666666666666,97.29620795107034,,,109.77265517241382,,114.21122807017544,,,103.51691275167784,106.53697027804408,108.59601150527328,"Sergio Romo",9817,489265
"Andrew Heaney","- - -",129.2,100.08384155455906,,,,108.46300000000001,113.19629363582335,103.99719211822658,,,108.33039778337616,103.5995313882611,108.5938829940663,"Andrew Heaney",15423,571760
"Jameson Taillon","NYY",144.1,114.31367884451996,105.34945736434109,122.81343065693433,,110.54346153846157,98.34653333333334,91.55971223021582,,,98.46720637583891,109.23338087248318,108.5625755033557,"Jameson Taillon",11674,592791
"Brooks Raley","HOU",49,97.21606557377049,91.9745038167939,107.64392857142857,,88.75639344262295,108.35734513274336,69.39151515151515,,,112.79199535962874,98.10424593967515,108.51148491879354,"Brooks Raley",10061,548384
"Trevor May","NYM",62.2,108.55081723625558,,,,108.47503649635033,,106.76764705882353,,,99.87730941704031,108.25734529147985,108.25244843049329,"Trevor May",6398,543507
"Spencer Turnbull","DET",50,112.78688963210702,102.29329411764704,,,109.64831578947368,87.26689655172413,105.99379310344828,,,102.5391461836999,107.30745148771022,108.23195342820183,"Spencer Turnbull",16207,605513
"Michael King","NYY",63.1,128.56022471910114,99.47132710280374,95.93607843137255,,85.86873786407766,106.25999999999999,90.40841269841269,,,110.39590207041894,98.99723457579276,108.22167565117063,"Michael King",19853,650633
"Yu Darvish","SDP",166.1,90.73444444444445,85.62587719298246,95.20142857142856,91.21407407407406,108.95618341200269,94.92818897637797,,100.2411320754717,,106.06709630702399,100.77807385952201,108.05566256335999,"Yu Darvish",13074,506433
"Freddy Peralta","MIL",144.1,105.02372436423298,57.07354838709677,,,96.82433106214977,106.78458198701257,94.05605263157896,,,105.19285785977134,101.36915099963403,108.0313681189093,"Freddy Peralta",18679,642547
"Bailey Ober","MIN",92.1,111.02021028037382,,254.16,,117.12495956873317,105.29128205128204,112.74927083333336,,,98.16357590966125,112.81198243412801,107.95543287327477,"Bailey Ober",21224,641927
"Ramón Rosso","PHI",8,107.00376470588235,,,,115.72313725490196,,127.715,,,102.54458333333334,111.2425,107.92736111111111,"Ramon Rosso",20368,665759
"Tarik Skubal","DET",149.1,105.85649862511458,117.85434650455926,59.51714285714286,74.52169491525423,108.41638648960198,,92.64091803278687,101.5856,,104.66898694147822,105.19735490221973,107.9226580333713,"Tarik Skubal",22267,669373
"Pablo López","MIA",102.2,107.03906810035842,87.55469194312796,107.19664974619289,,170.01999999999998,83.32708860759493,113.04865561694292,,,101.64588093806378,104.30855081178596,107.86375225496089,"Pablo Lopez",17085,641154
"Julian Merryweather","TOR",13,112.21559322033897,,,,93.84106666666666,106.92763636363637,69.52620689655173,,,107.3547585855545,101.96019266841118,107.72765856934443,"Julian Merryweather",16703,657240
"Danny Duffy","KCR",61,108.81851851851852,103.86821705426357,,,100.92184782608695,105.49119266055047,100.43677419354837,,,102.65545593689055,105.08989062150326,107.70957683269924,"Danny Duffy",3542,518633
"Blake Snell","SDP",128.2,103.98108766233766,,,,102.86195381882771,97.96424050632913,95.14987012987012,,,102.61162173727004,102.06598202824131,107.65020967051768,"Blake Snell",13543,605483
"Joey Krehbiel","- - -",8.1,108.29803921568627,,95.02413793103446,,139.25,,92.64095238095238,,,105.67563909774437,100.30691729323308,107.57368421052634,"Joey Krehbiel",13707,607216
"John Curtiss","- - -",44.1,100.54760000000002,,,,106.12339930896623,,,,,105.1277253059066,103.22395880035452,107.51493291031457,"John Curtiss",16128,595928
"John Brebbia","SFG",18.1,104.41012195121951,,,,122.14012422360247,,119.55199999999999,,,100.54656534954404,113.40765957446807,107.48559270516716,"John Brebbia",12777,605154
"Matt Barnes","BOS",54.2,100.32192139737992,,,,,,81.25625000000001,113.27393258426964,,102.93882480957565,106.26163220892272,107.46711643090319,"Matt Barnes",12863,598264
"Daniel Camarena","SDP",9.1,102.97176470588235,112.78724137931034,,,108.70192307692308,134.71578947368423,114.53272727272729,,,92.12344827586209,112.1532183908046,107.4393103448276,"Daniel Camarena",14467,547176
"Adam Conley","TBR",19.2,97.83699999999997,,,,78.0768,141.76,95.54258823529413,,,118.65628378378376,93.98864864864868,107.42614864864863,"Adam Conley",14457,543045
"Erik Swanson","SEA",35.1,108.94798816568048,,,94.65647058823528,95.76186915887851,,,,,106.46212765957449,103.43095744680855,107.42429078014186,"Erik Swanson",16587,657024
"Jake Reed","- - -",10,62.35,116.95127272727272,,,119.64348353202668,,,,,91.53474285714285,117.17329285714285,107.40876071428572,"Jake Reed",16209,596082
"Daniel Zamora","SEA",4.1,99.17857142857143,,,,111.77600000000002,,,,,98.4203125,109.0203125,107.32875,"Daniel Zamora",17811,623354
"James Paxton","SEA",1.1,90.16,,116.16000000000001,,,,,,,110.20583333333336,101.13916666666665,107.3075,"James Paxton",11828,572020
"Phil Bickford","- - -",51.1,101.405140562249,28.340000000000003,,,108.07306569343066,,28.61333333333334,,,104.38284100459433,103.4867235824742,107.28986700190492,"Phil Bickford",18519,641360
"Tejay Antone","CIN",33.2,81.10532544378698,,,,100.67081395348838,105.66481283422456,,,,116.49856332703213,96.22328922495277,107.2565595463138,"Tejay Antone",16233,622088
"Kevin Gausman","SFG",192,107.08242577384712,,,101.64324882629107,99.95913978494623,,86.93904761904763,,,103.3475910457735,103.59175409288345,107.23524891413302,"Kevin Gausman",14107,592332
"Nestor Cortes","NYY",93,102.24921658986173,94.32317460317458,110.66162011173185,,104.55663985252221,,92.94698630136986,,,106.08792259192934,103.51001032531889,107.16668423397329,"Nestor Cortes",17874,641482
"Wandy Peralta","- - -",51,81.91128205128204,88.4094318181818,,,114.76826236263737,,108.75074468085106,,,102.25242257855838,100.6614495681721,107.13962955367106,"Wandy Peralta",14295,593974
"Luis Severino","NYY",6,106.26697674418604,,-191.63,,105.8362962962963,,137.4353846153846,,,100.49142857142857,108.33795918367346,107.04877551020407,"Luis Severino",15890,622663
"Dylan Cease","CHW",165.2,102.76576368876081,,,,96.29169977924946,,105.38488262910799,101.17590200445434,,107.58528416779433,100.72792963464138,106.98147496617054,"Dylan Cease",18525,656302
"Shohei Ohtani","LAA",130.1,88.27934977578472,,101.19357429718876,93.79847411444142,106.35115555555555,95.1991304347826,,,,109.13180425111216,95.13405832921406,106.98078101828969,"Shohei Ohtani",19755,660271
"Emilio Pagán","SDP",63.1,100.28970238095239,,103.55710144927534,123.38,,,89.125,,,109.58973467520583,101.65313815187558,106.93405306495877,"Emilio Pagan",14771,641941
