Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"José Alvarado","PHI",0.25816993,0.60046189,0.4,0.44303797,0.83461538,0.68660287,0.41435407,0.50996016,0.12535885,0.19043062,0.31578947,"Jose Alvarado",17780,621237
"Kirby Snead","TOR",0.33823529,0.62790698,0.45045045,0.65217391,0.88888889,0.78,0.38738739,0.73333333,0.0990991,0.21621622,0.31531532,"Kirby Snead",19179,669912
"Keone Kela","SDP",0.28828829,0.55434783,0.408867,0.65625,0.8627451,0.78313253,0.45320197,0.5625,0.08866995,0.22660099,0.31527094,"Keone Kela",14696,605309
"Anthony Bass","MIA",0.30727273,0.6405868,0.44942649,0.5443787,0.85877863,0.73549884,0.42648592,0.63461538,0.11887383,0.19603754,0.31491137,"Anthony Bass",7982,542914
"Shane McClanahan","TBR",0.34693878,0.68721461,0.49948823,0.48663102,0.83887043,0.70389344,0.44831116,0.64216634,0.14790174,0.16683726,0.314739,"Shane McClanahan",21483,663556
"Joe Musgrove","SDP",0.33966746,0.62998405,0.46358067,0.55769231,0.84810127,0.72613803,0.42682097,0.60828877,0.12695711,0.18754255,0.31449966,"Joe Musgrove",12970,605397
"Will Smith","ATL",0.34841629,0.67307692,0.47358665,0.53679654,0.83214286,0.69863014,0.38554217,0.63250883,0.14272475,0.17145505,0.3141798,"Will Smith",8048,519293
"Aaron Fletcher","SEA",0.33333333,0.65789474,0.47674419,0.625,0.8,0.73170732,0.44186047,0.7,0.12790698,0.18604651,0.31395349,"Aaron Fletcher",22052,667465
"Lance McCullers Jr.","HOU",0.28021978,0.60695652,0.41499283,0.49673203,0.86819484,0.72082973,0.41248207,0.55555556,0.11585366,0.19799139,0.31384505,"Lance McCullers Jr.",14120,621121
"Freddy Peralta","MIL",0.29154519,0.66971545,0.44949066,0.5125,0.7784522,0.67799811,0.41765705,0.61206897,0.14473684,0.16808149,0.31281834,"Freddy Peralta",18679,642547
"David Robertson","TBR",0.21428571,0.67708333,0.42788462,0.625,0.83076923,0.7752809,0.46153846,0.66,0.09615385,0.21634615,0.3125,"David Robertson",8241,502085
"Kyle Nelson","CLE",0.29032258,0.56626506,0.42045455,0.51851852,0.85106383,0.72972973,0.47159091,0.6122449,0.11363636,0.19886364,0.3125,"Kyle Nelson",20515,669459
"Nate Pearson","TOR",0.2371134,0.65420561,0.38538206,0.5,0.78571429,0.67241379,0.35548173,0.50704225,0.12624585,0.18604651,0.31229236,"Nate Pearson",20160,663878
"Brad Boxberger","MIL",0.26633166,0.6918239,0.45530726,0.65408805,0.74545455,0.71574642,0.44413408,0.56766917,0.12942272,0.18249534,0.31191806,"Brad Boxberger",10133,502202
"Aaron Nola","PHI",0.3414345,0.68068536,0.48805116,0.61631944,0.8180778,0.73793103,0.43217772,0.66622163,0.12790306,0.18377651,0.31167957,"Aaron Nola",16149,605400
"Tommy Nance","CHC",0.26639344,0.59433962,0.41885965,0.61538462,0.86507937,0.78010471,0.46491228,0.56692913,0.09210526,0.21929825,0.31140351,"Tommy Nance",19178,667297
"Tanner Scott","BAL",0.29199372,0.66582278,0.43507752,0.34946237,0.85171103,0.64365256,0.38275194,0.55378486,0.15503876,0.15600775,0.31104651,"Tanner Scott",17586,656945
"Art Warren","CIN",0.36764706,0.73880597,0.5147929,0.46666667,0.74747475,0.62643678,0.3964497,0.6097561,0.19230769,0.1183432,0.31065089,"Art Warren",18251,605521
"Sergio Romo","OAK",0.31626506,0.64116095,0.43432407,0.58571429,0.83950617,0.7218543,0.36337488,0.5984556,0.12080537,0.18983701,0.31064238,"Sergio Romo",9817,489265
"Patrick Sandoval","LAA",0.33896396,0.66486486,0.46431046,0.5282392,0.79132791,0.67313433,0.38461538,0.5785124,0.15166205,0.15858726,0.31024931,"Patrick Sandoval",19447,663776
"Kevin Gausman","SFG",0.35575758,0.72337278,0.52131912,0.53151618,0.81186094,0.70670927,0.45036642,0.63483871,0.15289807,0.15722851,0.31012658,"Kevin Gausman",14107,592332
"Casey Sadler","SEA",0.33526012,0.6,0.44234079,0.62068966,0.90070922,0.77431907,0.40447504,0.56551724,0.09982788,0.20998279,0.30981067,"Casey Sadler",11209,594987
"Charlie Morton","ATL",0.31268437,0.64551084,0.45664546,0.54528302,0.84652278,0.72947214,0.43254101,0.58201058,0.12353532,0.18613994,0.30967526,"Charlie Morton",4676,450203
"Logan Webb","SFG",0.34708171,0.62540366,0.46386631,0.54035874,0.87951807,0.7322298,0.41960253,0.66610738,0.12420958,0.18518519,0.30939476,"Logan Webb",17995,657277
"Ryan Borucki","TOR",0.30516432,0.58974359,0.42547425,0.52307692,0.86956522,0.72611465,0.42276423,0.56122449,0.11653117,0.19241192,0.30894309,"Ryan Borucki",16350,621366
"Dinelson Lamet","SDP",0.34221311,0.70348837,0.49158654,0.47305389,0.83471074,0.68704156,0.41346154,0.62200957,0.15384615,0.15504808,0.30889423,"Dinelson Lamet",17186,659275
"Jake Diekman","OAK",0.29046899,0.65131579,0.43777977,0.52083333,0.80808081,0.69529652,0.40823635,0.59160305,0.13339302,0.17547001,0.30886303,"Jake Diekman",5003,518617
"David Bednar","PIT",0.34349593,0.74886878,0.53533191,0.52662722,0.80060423,0.708,0.4732334,0.66666667,0.15631692,0.15203426,0.30835118,"David Bednar",19569,670280
"Edwin Díaz","NYM",0.35314092,0.70731707,0.4984985,0.49519231,0.8,0.67269076,0.41041041,0.59143969,0.16316316,0.14514515,0.30830831,"Edwin Diaz",14710,621242
"Shane Baz","TBR",0.32380952,0.7311828,0.51515152,0.64705882,0.70588235,0.68627451,0.46969697,0.53061224,0.16161616,0.14646465,0.30808081,"Shane Baz",22264,669358
"Angel Perdomo","MIL",0.21782178,0.65789474,0.40677966,0.65909091,0.72,0.70138889,0.42937853,0.53164557,0.12146893,0.18644068,0.3079096,"Angel Perdomo",17759,622780
"Gregory Soto","DET",0.29099678,0.64243615,0.44916004,0.50276243,0.81957187,0.70669291,0.45004421,0.58695652,0.13174182,0.17595049,0.30769231,"Gregory Soto",19677,642397
"Darwinzon Hernández","BOS",0.19700748,0.63920455,0.40371846,0.64556962,0.74222222,0.71710526,0.46746348,0.52747253,0.11405836,0.19363395,0.30769231,"Darwinzon Hernandez",19848,650382
"Eduard Bazardo","BOS",0.4375,0.5,0.46153846,0.57142857,1,0.75,0.38461538,0.58333333,0.11538462,0.19230769,0.30769231,"Eduard Bazardo",20997,660825
"Rowan Wick","CHC",0.29508197,0.59615385,0.4125,0.59722222,0.82795699,0.72727273,0.39,0.62,0.1125,0.195,0.3075,"Rowan Wick",14646,592858
"Giovanny Gallegos","STL",0.37986577,0.7107943,0.51132686,0.48056537,0.85100287,0.68512658,0.39724919,0.61612903,0.16100324,0.14644013,0.30744337,"Giovanny Gallegos",14986,606149
"Aaron Loup","NYM",0.31929047,0.63612565,0.46458583,0.56944444,0.86419753,0.75452196,0.45858343,0.64220183,0.11404562,0.19327731,0.30732293,"Aaron Loup",10343,571901
"A.J. Minter","ATL",0.34232365,0.67175573,0.49028571,0.53939394,0.81439394,0.70862471,0.44914286,0.63800905,0.14269406,0.16438356,0.30707763,"A.J. Minter",18655,621345
"Ryan Tepera","- - -",0.34680135,0.72316384,0.48734177,0.46601942,0.82421875,0.66450216,0.37341772,0.6375,0.16350211,0.14345992,0.30696203,"Ryan Tepera",10291,572193
"César Valdez","BAL",0.41189931,0.665625,0.51915456,0.60555556,0.82159624,0.72264631,0.42272127,0.60952381,0.14398943,0.16248349,0.30647292,"Cesar Valdez",9013,491624
"Pete Fairbanks","TBR",0.31818182,0.65868263,0.46511628,0.62142857,0.77727273,0.71666667,0.43152455,0.60846561,0.1316129,0.17419355,0.30580645,"Pete Fairbanks",17998,664126
"Chris Sale","BOS",0.36342593,0.65789474,0.48505435,0.66878981,0.785,0.73389356,0.41304348,0.67759563,0.12907609,0.17663043,0.30570652,"Chris Sale",10603,519242
"Huascar Ynoa","ATL",0.33910035,0.65691057,0.47098516,0.50680272,0.87623762,0.72063037,0.41497976,0.58870968,0.13157895,0.17408907,0.30566802,"Huascar Ynoa",20468,660623
"Michael Feliz","- - -",0.32512315,0.67664671,0.48378378,0.54545455,0.84955752,0.73743017,0.45135135,0.67777778,0.12702703,0.17837838,0.30540541,"Michael Feliz",11903,593140
"Tony Santillan","CIN",0.31012658,0.60627178,0.4218134,0.53741497,0.84482759,0.70404984,0.37713535,0.53157895,0.12483574,0.18002628,0.30486202,"Tony Santillan",19926,663574
"Tanner Houck","BOS",0.32267442,0.68329718,0.46736292,0.53603604,0.83492063,0.7113594,0.40121845,0.60701754,0.13489991,0.16971279,0.30461271,"Tanner Houck",19879,656557
"John Curtiss","- - -",0.32291667,0.70219436,0.49502134,0.56451613,0.84821429,0.74712644,0.45376956,0.6631016,0.12517781,0.17923186,0.30440967,"John Curtiss",16128,595928
"Matt Bush","TEX",0.30434783,0.65217391,0.42028986,0.5,0.86666667,0.68965517,0.33333333,0.52941176,0.13043478,0.17391304,0.30434783,"Matt Bush",1246,456713
"Jay Jackson","SFG",0.28630705,0.7,0.44501279,0.49275362,0.83809524,0.70114943,0.38363171,0.51111111,0.13299233,0.1713555,0.30434783,"Jay Jackson",7432,543351
"Trevor Rogers","MIA",0.33657745,0.69123932,0.48962656,0.56626506,0.80680062,0.71280603,0.43153527,0.56909091,0.1406178,0.16366989,0.30428769,"Trevor Rogers",22286,669432
"Austin Gomber","COL",0.30889541,0.64855072,0.46083198,0.58544304,0.85288641,0.75381008,0.44732577,0.65368852,0.11345219,0.19070773,0.30415991,"Austin Gomber",16561,596295
"Brooks Raley","HOU",0.33861386,0.6545961,0.46990741,0.56140351,0.78723404,0.69211823,0.41550926,0.64390244,0.14450867,0.15953757,0.30404624,"Brooks Raley",10061,548384
"Reiver Sanmartin","CIN",0.36111111,0.5890411,0.45303867,0.61538462,0.88372093,0.75609756,0.40331492,0.55319149,0.11049724,0.19337017,0.3038674,"Reiver Sanmartin",19754,665665
"Trevor Bauer","LAD",0.31439394,0.65116279,0.45215445,0.55120482,0.83823529,0.72029703,0.40906547,0.59953704,0.12646894,0.17739228,0.30386122,"Trevor Bauer",12703,545333
"Robert Stephenson","COL",0.31529412,0.64619883,0.46284224,0.61940299,0.81900452,0.74366197,0.44589309,0.57360406,0.11864407,0.1851369,0.30378096,"Robert Stephenson",13594,596112
"Brad Wieck","CHC",0.21710526,0.58156028,0.39249147,0.57575758,0.82926829,0.75652174,0.48122867,0.5915493,0.09556314,0.20819113,0.30375427,"Brad Wieck",16390,623364
"Garrett Whitlock","BOS",0.32508251,0.70220588,0.50347826,0.62944162,0.80366492,0.74438687,0.47304348,0.6442953,0.12869565,0.17478261,0.30347826,"Garrett Whitlock",20191,676477
"Carlos Rodón","CHW",0.34265176,0.71502591,0.50473613,0.54778555,0.8,0.70330652,0.43527289,0.58614232,0.14961694,0.15367283,0.30328977,"Carlos Rodon",16137,607074
"Hunter Wood","TEX",0.2,0.73076923,0.40909091,0.5,0.78947368,0.7037037,0.39393939,0.47368421,0.12121212,0.18181818,0.3030303,"Hunter Wood",15091,621056
"Dylan Cease","CHW",0.3254103,0.67647059,0.46668921,0.53913043,0.78509317,0.6826087,0.4024349,0.58333333,0.1481231,0.15488671,0.30300981,"Dylan Cease",18525,656302
"Yu Darvish","SDP",0.30013369,0.67714061,0.47345612,0.56347439,0.8387471,0.74446987,0.45973276,0.60646109,0.1209823,0.18201517,0.30299747,"Yu Darvish",13074,506433
"Rich Hill","- - -",0.29216867,0.64493997,0.45709703,0.65979381,0.85106383,0.78596491,0.46752205,0.62481089,0.09775641,0.20512821,0.30288462,"Rich Hill",4806,448179
"Emmanuel Clase","CLE",0.41610738,0.72017354,0.5487228,0.49596774,0.8373494,0.69137931,0.43614002,0.63082437,0.16934721,0.1333964,0.30274361,"Emmanuel Clase",21032,661403
"Dillon Maples","CHC",0.20930233,0.56108597,0.34690265,0.45833333,0.84677419,0.70408163,0.39115044,0.52517986,0.10265487,0.2,0.30265487,"Dillon Maples",14672,596027
"Brady Singer","KCR",0.28361669,0.62638469,0.43244425,0.60490463,0.8585209,0.76440849,0.43419327,0.55802048,0.10188019,0.20069961,0.3025798,"Brady Singer",25377,663903
"Miguel Castro","NYM",0.296,0.60669456,0.41693811,0.57657658,0.8,0.703125,0.38925081,0.52805281,0.1237785,0.17833876,0.30211726,"Miguel Castro",15684,612434
"Phil Bickford","- - -",0.28535354,0.73157895,0.50386598,0.49557522,0.82733813,0.7314578,0.48969072,0.61835749,0.13530928,0.16623711,0.30154639,"Phil Bickford",18519,641360
