Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Jason Vargas","SEA",91.2,0.2534626,0.63179348,0.44444444,0.73224044,0.85376344,0.81944444,0.5048011,,"Jason Vargas",8044,450306
"Chris Lambert","- - -",12.1,0.2815534,0.55357143,0.42325581,0.72413793,0.88709677,0.83516484,0.52093023,,"Chris Lambert",8047,461836
"Kevin Hart","- - -",81,0.26081258,0.63864307,0.43858432,0.68844221,0.88683603,0.82436709,0.47050659,,"Kevin Hart",8079,453954
"Dallas Braden","OAK",136.2,0.27145923,0.62083333,0.46810507,0.75098814,0.87248322,0.84168337,0.56285178,,"Dallas Braden",8099,460284
"Yovani Gallardo","MIL",185.2,0.25366999,0.57858136,0.40241961,0.57407407,0.86658654,0.76661392,0.45781598,,"Yovani Gallardo",8173,451596
"Brett Anderson","OAK",175.1,0.28342674,0.57540761,0.44138184,0.65819209,0.90436836,0.83180683,0.54097758,,"Brett Anderson",8223,474463
"David Robertson","NYY",43.2,0.22680412,0.5117773,0.38245614,0.71590909,0.79079498,0.7706422,0.54619883,,"David Robertson",8241,502085
"J.P. Howell","TBR",66.2,0.24242424,0.55430712,0.39452055,0.46323529,0.80067568,0.69444444,0.48767123,,"J.P. Howell",8245,434442
"Billy Buckner","ARI",77.1,0.30882353,0.6365105,0.46497306,0.58571429,0.87309645,0.77317881,0.4765204,,"Billy Buckner",8253,434438
"Huston Street","COL",61.2,0.30788177,0.69655172,0.50891795,0.512,0.79537954,0.71261682,0.51724138,,"Huston Street",8258,434718
"Sean Gallagher","- - -",19.2,0.22994652,0.5786802,0.40885417,0.72093023,0.92105263,0.86624204,0.51302083,,"Sean Gallagher",8261,451595
"Ross Ohlendorf","PIT",176.2,0.28436019,0.60782918,0.45451142,0.675,0.88758782,0.82454695,0.52602022,,"Ross Ohlendorf",8268,456027
"Tony Sipp","CLE",40,0.25065963,0.58282209,0.40425532,0.51578947,0.80526316,0.70877193,0.46241135,,"Tony Sipp",8280,448609
"Jared Burton","CIN",59.1,0.31237323,0.69465649,0.5093412,0.64935065,0.8489011,0.78957529,0.5152409,,"Jared Burton",8346,454537
"Zach Jackson","CLE",8.2,0.25,0.6625,0.45625,0.7,0.79245283,0.76712329,0.5,,"Zach Jackson",8356,435638
"David Purcey","TOR",48,0.21666667,0.66075388,0.44661309,0.69230769,0.86912752,0.8277635,0.51779564,,"David Purcey",8360,453515
"Homer Bailey","CIN",113.1,0.24210526,0.64478764,0.45216516,0.70434783,0.88173653,0.8363029,0.52165156,,"Homer Bailey",8362,456701
"Mitch Atkins","CHC",2,0.5,0.66666667,0.61904762,1,0.8,0.84615385,0.71428571,,"Mitch Atkins",8369,444444
"Brad Bergesen","BAL",123.1,0.28373702,0.62346939,0.46399567,0.7601626,0.90507365,0.86347725,0.53059015,,"Brad Bergesen",8375,448269
"Alfredo Figaro","DET",17,0.20134228,0.57051282,0.39016393,0.46666667,0.87640449,0.77310924,0.51147541,,"Alfredo Figaro",8404,451628
"Brian Wolfe","TOR",15.1,0.26712329,0.67153285,0.46289753,0.69230769,0.89130435,0.83206107,0.48409894,,"Brian Wolfe",8515,430582
"Carlos Rosa","KCR",10.2,0.20481928,0.6091954,0.41176471,0.82352941,0.9245283,0.9,0.51176471,,"Carlos Rosa",8529,460349
"Clay Zavada","ARI",51,0.25547445,0.6183908,0.44208038,0.58095238,0.80297398,0.74064171,0.5141844,,"Clay Zavada",8577,501826
"Philip Humber","MIN",9,0.24137931,0.59,0.40277778,0.64285714,0.89830508,0.81609195,0.46296296,,"Philip Humber",8586,458950
"Jeff Niemann","TBR",180.2,0.25673653,0.62808843,0.45546277,0.68221574,0.90890269,0.84950344,0.53514266,,"Jeff Niemann",8591,435298
"Phil Dumatrait","PIT",13,0.12612613,0.57142857,0.3628692,0.78571429,0.90277778,0.88372093,0.53164557,,"Phil Dumatrait",8598,430597
"Brandon Medders","SFG",68.2,0.23897059,0.61634103,0.43089431,0.51538462,0.88184438,0.78197065,0.50858175,,"Brandon Medders",8604,430665
"Bobby Jenks","CHW",53.1,0.2922252,0.67477876,0.50181818,0.65137615,0.86229508,0.80676329,0.54787879,,"Bobby Jenks",8645,408057
"Brian Stokes","NYM",70.1,0.2823741,0.68133803,0.48398577,0.66878981,0.87596899,0.81617647,0.50533808,,"Brian Stokes",8653,425530
"Paul Maholm","PIT",194.2,0.29800853,0.59355638,0.45596026,0.67064439,0.91649269,0.84168482,0.53443709,,"Paul Maholm",8678,430904
"Jorge Campillo","ATL",4.1,0.27906977,0.56,0.38235294,0.5,0.92857143,0.73076923,0.36764706,,"Jorge Campillo",8686,435658
"Justin Verlander","DET",240,0.35517055,0.62213554,0.49563879,0.65396341,0.8322884,0.77173913,0.52616727,,"Justin Verlander",8700,434378
"Manny Acosta","ATL",37.1,0.26836158,0.6013289,0.42137405,0.58947368,0.86740331,0.77173913,0.45954198,,"Manny Acosta",8725,407924
"Daniel Schlereth","ARI",18.1,0.21637427,0.60509554,0.40243902,0.45945946,0.85263158,0.74242424,0.47865854,,"Daniel Schlereth",8739,519259
"Zack Segovia","WSN",10.1,0.31034483,0.81481481,0.5177665,0.83333333,0.89393939,0.87254902,0.41116751,,"Zack Segovia",8742,434564
"Eric Hacker","PIT",3,0.25806452,0.54285714,0.40909091,0.75,0.89473684,0.85185185,0.53030303,,"Eric Hacker",8743,459345
"Ryan Perry","DET",61.2,0.22580645,0.61694915,0.43830571,0.58928571,0.8543956,0.79201681,0.54327808,,"Ryan Perry",8799,543634
"Antonio Bastardo","PHI",23.2,0.195,0.62655602,0.430839,0.66666667,0.83443709,0.8,0.54648526,,"Antonio Bastardo",8844,455374
"Blake Hawksworth","STL",40,0.25954198,0.61052632,0.44241316,0.67647059,0.93103448,0.85950413,0.52102377,,"Blake Hawksworth",8963,458003
"John Axford","MIL",7.2,0.27272727,0.55882353,0.41791045,0.72222222,0.81578947,0.78571429,0.50746269,,"John Axford",9059,446099
"Jeremy Sowers","CLE",123.1,0.25310734,0.60557053,0.44944945,0.76785714,0.90801187,0.87305122,0.55705706,,"Jeremy Sowers",9083,460265
"Tommy Hanson","ATL",127.2,0.26299046,0.59694989,0.42772703,0.59677419,0.85583942,0.77512563,0.49328318,,"Tommy Hanson",9129,462102
"Sean O'Sullivan","LAA",51.2,0.22146119,0.62526767,0.42983425,0.72164948,0.90068493,0.85604113,0.5160221,,"Sean O'Sullivan",9137,457711
"Kenshin Kawakami","ATL",156.1,0.22999158,0.6584,0.44973328,0.66666667,0.89428919,0.83759124,0.51292573,,"Kenshin Kawakami",9225,499877
"Koji Uehara","BAL",66.2,0.35918367,0.66068223,0.51957975,0.65909091,0.83423913,0.77757353,0.53199618,,"Koji Uehara",9227,493157
"Brandon Morrow","SEA",69.2,0.29654036,0.61575563,0.45809601,0.61111111,0.8616188,0.78152753,0.50610252,,"Brandon Morrow",9346,453344
"Kris Medlen","ATL",67.2,0.23738318,0.58469945,0.41328413,0.5984252,0.82866044,0.76339286,0.50645756,,"Kris Medlen",9417,450665
"Doug Fister","SEA",61,0.26616915,0.55315315,0.43260188,0.72897196,0.89250814,0.85024155,0.5799373,,"Doug Fister",9425,450729
"Bud Norris","HOU",55.2,0.24413146,0.60826772,0.44218415,0.50961538,0.8381877,0.75544794,0.54389722,,"Bud Norris",9492,502032
"Kam Mickolio","BAL",13.2,0.2734375,0.59090909,0.43461538,0.54285714,0.82051282,0.73451327,0.50769231,,"Kam Mickolio",9513,501874
"Drew Carpenter","PHI",5.2,0.22580645,0.59459459,0.42647059,0.78571429,0.88636364,0.86206897,0.54411765,,"Drew Carpenter",9533,502165
"P.J. Walters","STL",16,0.28104575,0.59310345,0.43288591,0.58139535,0.88372093,0.78294574,0.48657718,,"P.J. Walters",9557,502208
"Burke Badenhop","FLA",72,0.27112676,0.53713299,0.40540541,0.70779221,0.88745981,0.82795699,0.50479512,,"Burke Badenhop",9736,488674
"Sergio Romo","SFG",34,0.26,0.58718861,0.41824441,0.6025641,0.83636364,0.76131687,0.48364888,,"Sergio Romo",9817,489265
"Brad Kilby","OAK",17,0.28813559,0.65467626,0.48638132,0.70588235,0.73626374,0.728,0.54085603,,"Brad Kilby",9823,489020
"Carlos Fisher","CIN",52.1,0.24009324,0.62037037,0.43089431,0.50485437,0.84328358,0.74932615,0.50174216,,"Carlos Fisher",9832,457567
"Lance Broadway","- - -",30.2,0.24714829,0.67094017,0.44668008,0.69230769,0.80254777,0.77027027,0.47082495,,"Lance Broadway",9885,473560
"Garrett Olson","SEA",80.1,0.21731749,0.5942623,0.42619228,0.6640625,0.88505747,0.8348135,0.55412566,,"Garrett Olson",9889,457796
"Chris Volstad","FLA",159,0.27562642,0.60657051,0.43664717,0.69146006,0.8996037,0.83214286,0.48654971,,"Chris Volstad",9901,458690
"Kevin Slowey","MIN",90.2,0.32453416,0.63143989,0.49036403,0.68899522,0.91213389,0.84425036,0.54032834,,"Kevin Slowey",9918,458713
"Matt Maloney","CIN",40.2,0.23584906,0.65137615,0.44651163,0.64,0.89201878,0.82638889,0.50697674,,"Matt Maloney",9920,476011
"Bobby Parnell","NYM",88.1,0.27706636,0.64021164,0.44705882,0.65966387,0.87190083,0.80193906,0.46811146,,"Bobby Parnell",9926,458730
"Mike Dunn","NYY",4,0.15555556,0.6,0.35,0.28571429,0.9047619,0.75,0.4375,,"Mike Dunn",9948,445197
