Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Paul Janish","CIN",0.7,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,23,41,64,0.41666667,0.41666667,0.16666667,0,0.5,0.5,"Paul Janish",7412,457926
"Mike Dunn","NYY",0.2222222222222222,1.333333333,0.3,0.4,0.3,0.333333333,0.333333333,2,4.500004559759946,40,41,81,0.6,0.2,0.2,0.1,0.4,0.5,"Mike Dunn",9948,445197
"Fernando Cabrera","BOS",0.4666666666666667,0.833333333,0.214285714,0.357142857,0.428571428,0,0,0,0,44,64,108,0.53333333,0.4,0.06666667,0.06666667,0.46666667,0.46666667,"Fernando Cabrera",2105,425507
"Joel Peralta","COL",0.3287671232876712,0.5,0.260273972,0.246575342,0.493150684,0.055555555,0.083333333,11,4.0135151686859825,172,279,451,0.39473684,0.39473684,0.21052632,0.10526316,0.43421053,0.46052632,"Joel Peralta",2332,407908
"Jon Switzer","NYM",0.3,1,0.09090909,0.454545454,0.454545454,0,0.2,1,2.7000035405205423,28,39,67,0.54545455,0.45454545,0,0.09090909,0.45454545,0.45454545,"Jon Switzer",1786,408304
"Brad Mills","TOR",0.43478260869565216,0.2,0.111111111,0.148148148,0.74074074,0,0.2,3,3.521737670177928,75,113,188,0.40740741,0.44444444,0.14814815,0.14814815,0.40740741,0.44444444,"Brad Mills",4420,502166
"Scott Lewis","CLE",0.35714285714285715,0.333333333,0.25,0.1875,0.5625,0.222222222,0.222222222,3,6.230773801637651,33,61,94,0.5,0.125,0.375,0.1875,0.375,0.4375,"Scott Lewis",7322,460260
"Alex Hinshaw","SFG",0.36363636363636365,0.583333333,0.173913043,0.304347826,0.52173913,0,0.166666666,0,0,66,71,137,0.54166667,0.20833333,0.25,0.04166667,0.54166667,0.41666667,"Alex Hinshaw",3941,450527
"Collin Balester","WSN",0.26373626373626374,0.787234042,0.168316831,0.366336633,0.465346534,0.085106382,0.212765957,12,3.5604399335714416,192,321,513,0.45544554,0.26732673,0.27722772,0.10891089,0.47524752,0.41584158,"Collin Balester",6883,444446
"Junichi Tazawa","BOS",0.38613861386138615,0.462962962,0.225490196,0.245098039,0.529411764,0.037037037,0.074074074,21,7.460524303018764,192,306,498,0.42857143,0.35238095,0.21904762,0.14285714,0.44761905,0.40952381,"Junichi Tazawa",4079,547749
"Drew Carpenter","PHI",0.47619047619047616,1.111111111,0.095238095,0.476190476,0.428571428,0,0.111111111,7,11.117653919343,53,83,136,0.45454545,0.31818182,0.22727273,0.13636364,0.45454545,0.40909091,"Drew Carpenter",9533,502165
"Luke French","- - -",0.3318777292576419,0.608695652,0.229166666,0.291666666,0.479166666,0.086956521,0.095652173,46,6.148514978483186,433,733,1166,0.38333333,0.38333333,0.23333333,0.15833333,0.43333333,0.40833333,"Luke French",7529,448287
"Sean O'Sullivan","LAA",0.28402366863905326,0.833333333,0.196629213,0.365168539,0.438202247,0.051282051,0.153846153,39,6.793547718314119,367,545,912,0.43888889,0.31111111,0.25,0.11666667,0.47777778,0.40555556,"Sean O'Sullivan",9137,457711
"Jason Schmidt","LAD",0.2542372881355932,0.5,0.186440677,0.27118644,0.542372881,0.1875,0.03125,12,6.113206447168306,124,185,309,0.31666667,0.41666667,0.26666667,0.2,0.4,0.4,"Jason Schmidt",1131,121834
"Brandon Webb","ARI",0.3076923076923077,1.6,0.133333333,0.533333333,0.333333333,0,0.4,7,15.75,35,42,77,0.46666667,0.33333333,0.2,0.13333333,0.46666667,0.4,"Brandon Webb",1692,425630
"Enrique Gonzalez","BOS",0.2857142857142857,0.833333333,0.266666666,0.333333333,0.4,0,0.166666666,2,4.909086653027402,35,43,78,0.73333333,0.13333333,0.13333333,0.06666667,0.53333333,0.4,"Enrique Gonzalez",2568,434619
"Jorge Campillo","ATL",0.4666666666666667,0.666666666,0.333333333,0.266666666,0.4,0.166666666,0,1,2.076923686371931,33,37,70,0.6,0.33333333,0.06666667,0.13333333,0.46666667,0.4,"Jorge Campillo",8686,435658
"Tobi Stoner","NYM",0.2692307692307692,0.714285714,0.111111111,0.37037037,0.518518518,0,0.142857142,3,3,46,78,124,0.5,0.25,0.25,0.17857143,0.42857143,0.39285714,"Tobi Stoner",4591,502621
"Esmailin Caridad","CHC",0.29411764705882354,0.826086956,0.176470588,0.372549019,0.450980392,0.173913043,0,7,3.258620582494388,104,194,298,0.33333333,0.43137255,0.23529412,0.21568627,0.39215686,0.39215686,"Esmailin Caridad",5284,534428
"Matt Capps","PIT",0.36,1,0.186813186,0.406593406,0.406593406,0.121621621,0.135135135,17,2.815951183852792,306,633,939,0.44324324,0.36216216,0.19459459,0.15135135,0.45945946,0.38918919,"Matt Capps",4788,448165
"Jose Ascanio","- - -",0.39622641509433965,0.909090909,0.176470588,0.392156862,0.431372549,0.045454545,0.045454545,0,0,133,214,347,0.48148148,0.18518519,0.33333333,0.12962963,0.48148148,0.38888889,"Jose Ascanio",3951,448857
"Carlos Carrasco","CLE",0.40476190476190477,1.954545454,0.269662921,0.483146067,0.247191011,0,0.272727272,6,2.4179107919252867,159,241,400,0.41111111,0.36666667,0.22222222,0.03333333,0.57777778,0.38888889,"Carlos Carrasco",6632,471911
"Brandon Backe","HOU",0.36363636363636365,0.772727272,0.204081632,0.346938775,0.448979591,0.09090909,0.227272727,4,2.769230769230769,95,137,232,0.55102041,0.2244898,0.2244898,0.24489796,0.36734694,0.3877551,"Brandon Backe",1529,407840
"Michael Bowden","BOS",0.37037037037037035,0.96,0.140350877,0.421052631,0.438596491,0.12,0.12,18,10.125,133,173,306,0.40350877,0.40350877,0.19298246,0.12280702,0.49122807,0.38596491,"Michael Bowden",4440,476601
"Winston Abreu","- - -",0.42105263157894735,0.857142857,0.38095238,0.285714285,0.333333333,0,0.285714285,0,0,53,75,128,0.38095238,0.38095238,0.23809524,0.0952381,0.52380952,0.38095238,"Winston Abreu",582,275700
"Kevin Mulvey","- - -",0.3116883116883117,1.391304347,0.3125,0.4,0.2875,0.086956521,0.217391304,8,2.9589041482442586,161,273,434,0.36585366,0.41463415,0.2195122,0.1097561,0.51219512,0.37804878,"Kevin Mulvey",6947,453381
"Josh Wilson","- - -",0.2857142857142857,0.25,0.285714285,0.142857142,0.571428571,0.25,0.25,0,0,20,21,41,0.25,0.375,0.375,0.375,0.25,0.375,"Josh Wilson",2102,425543
"Jesse Litsch","TOR",0.35714285714285715,0.6875,0.15625,0.34375,0.5,0.125,0.25,3,3,62,96,158,0.375,0.375,0.25,0.1875,0.4375,0.375,"Jesse Litsch",3688,446209
"Daniel Davidson","LAA",0.375,1,0.5,0.25,0.25,0,0,3,16.20000617981193,21,19,40,0.5,0.5,0,0.25,0.375,0.375,"Daniel Davidson",5869,444360
"Josh Rupe","TEX",0.45454545454545453,1.111111111,0.208333333,0.416666666,0.375,0,0.222222222,4,7.714286765273879,46,64,110,0.41666667,0.33333333,0.25,0.20833333,0.41666667,0.375,"Josh Rupe",7206,434666
"Philip Humber","MIN",0.5161290322580645,1.875,0.258064516,0.483870967,0.258064516,0.25,0.125,5,4.999996821087633,99,122,221,0.375,0.40625,0.21875,0.25,0.375,0.375,"Philip Humber",8586,458950
"Denny Bautista","PIT",0.3783783783783784,1,0.222222222,0.388888888,0.388888888,0.071428571,0.071428571,5,3.2926844586090733,99,162,261,0.28947368,0.42105263,0.28947368,0.15789474,0.47368421,0.36842105,"Denny Bautista",1947,429714
"Donnie Veal","PIT",0.3404255319148936,1.05,0.163265306,0.428571428,0.408163265,0,0.1,5,2.7551025770348097,181,183,364,0.32653061,0.40816327,0.26530612,0.04081633,0.59183673,0.36734694,"Donnie Veal",4741,453264
"John Koronka","FLA",0.2692307692307692,0.692307692,0.185185185,0.333333333,0.481481481,0,0.307692307,3,3.6818149897705514,66,88,154,0.46666667,0.26666667,0.26666667,0.1,0.53333333,0.36666667,"John Koronka",2130,425655
"Jairo Asencio","ATL",0.2727272727272727,1.25,0.181818181,0.454545454,0.363636363,0,0,0,0,16,21,37,0.45454545,0.45454545,0.09090909,0,0.63636364,0.36363636,"Jairo Asencio",3332,446003
"Victor Garate","WSN",0.4,0.333333333,0.272727272,0.181818181,0.545454545,0.166666666,0.166666666,1,4.5,30,31,61,0.45454545,0.18181818,0.36363636,0.09090909,0.54545455,0.36363636,"Victor Garate",4036,466339
"Adam Russell","SDP",0.3611111111111111,1.153846153,0.222222222,0.416666666,0.361111111,0.153846153,0,15,10.945942842499726,109,163,272,0.25,0.38888889,0.36111111,0.16666667,0.47222222,0.36111111,"Adam Russell",7334,452240
"Chris Young","SDP",0.25,0.583333333,0.181034482,0.301724137,0.517241379,0.166666666,0.1,34,4.026315789473684,506,794,1300,0.3647541,0.33196721,0.30327869,0.1557377,0.48360656,0.36065574,"Chris Young",3196,432934
"Brent Leach","LAD",0.24528301886792453,1.3,0.178571428,0.464285714,0.357142857,0.15,0.15,8,3.540986485267033,156,214,370,0.48214286,0.28571429,0.23214286,0.21428571,0.42857143,0.35714286,"Brent Leach",4576,489052
"Jamie Walker","BAL",0.35,0.727272727,0.116279069,0.372093023,0.511627906,0.045454545,0.227272727,11,8.02703592358524,72,146,218,0.42222222,0.4,0.17777778,0.2,0.44444444,0.35555556,"Jamie Walker",502,123828
"Chris Tillman","BAL",0.3024390243902439,0.818181818,0.178082191,0.369863013,0.452054794,0.05050505,0.151515151,32,4.430768710706422,451,712,1163,0.40454545,0.34090909,0.25454545,0.08636364,0.55909091,0.35454545,"Chris Tillman",5279,501957
"Scott Linebrink","CHW",0.3609467455621302,0.956521739,0.237288135,0.372881355,0.389830508,0.086956521,0.130434782,18,2.8928569457969022,392,668,1060,0.41573034,0.33707865,0.24719101,0.11235955,0.53370787,0.35393258,"Scott Linebrink",564,276530
"Tim Dillard","MIL",0.375,3.333333333,0.235294117,0.588235294,0.176470588,0,0.333333333,1,2.076923229285257,37,49,86,0.58823529,0.35294118,0.05882353,0.05882353,0.58823529,0.35294118,"Tim Dillard",5518,457422
"Jeff Gray","OAK",0.3068181818181818,2,0.15730337,0.561797752,0.280898876,0.04,0.12,7,2.3924055253824212,145,254,399,0.35164835,0.3956044,0.25274725,0.16483516,0.48351648,0.35164835,"Jeff Gray",7718,462522
"Jorge Sosa","WSN",0.3333333333333333,0.685714285,0.202702702,0.324324324,0.472972972,0.228571428,0.142857142,17,6.850744903472948,159,249,408,0.47297297,0.2972973,0.22972973,0.22972973,0.41891892,0.35135135,"Jorge Sosa",1228,407901
"Matt Maloney","CIN",0.2786885245901639,0.647058823,0.125,0.34375,0.53125,0.073529411,0.132352941,21,4.6475404023291915,233,417,650,0.41221374,0.32824427,0.25954198,0.13740458,0.51145038,0.35114504,"Matt Maloney",9920,476011
"Brett Tomko","- - -",0.2261904761904762,0.729411764,0.174157303,0.348314606,0.477528089,0.117647058,0.14117647,44,6.906977127151552,347,572,919,0.42777778,0.35555556,0.21666667,0.13888889,0.51111111,0.35,"Brett Tomko",1056,123387
"Bryan Bullington","TOR",0.35,0.375,0.421052631,0.157894736,0.421052631,0.25,0,1,1.5,53,64,117,0.15,0.45,0.4,0.2,0.45,0.35,"Bryan Bullington",5066,425860
"Chad Reineke","OAK",0.2777777777777778,0.363636363,0.25,0.2,0.55,0.09090909,0.181818181,5,9,31,58,89,0.35,0.3,0.35,0.2,0.45,0.35,"Chad Reineke",7641,448656
"Mike Lincoln","CIN",0.2894736842105263,1.166666666,0.1875,0.4375,0.375,0.1,0.233333333,11,4.3043488969426935,160,224,384,0.38554217,0.30120482,0.31325301,0.15662651,0.4939759,0.34939759,"Mike Lincoln",1457,150221
"Manny Parra","MIL",0.34934497816593885,1.426751592,0.182403433,0.480686695,0.336909871,0.108280254,0.121019108,103,6.621428571428571,1026,1528,2554,0.45702306,0.32704403,0.21593291,0.11320755,0.53878407,0.34800839,"Manny Parra",4279,448159
"Adam Eaton","- - -",0.3374233128834356,0.746666666,0.229411764,0.329411764,0.44117647,0.093333333,0.133333333,38,6.979591836734694,371,589,960,0.43352601,0.28901734,0.27745665,0.15606936,0.49710983,0.34682081,"Adam Eaton",1029,284566
"Rich Hill","BAL",0.3370165745856354,0.655172413,0.213114754,0.311475409,0.475409836,0.16091954,0.08045977,28,4.369942897388845,445,680,1125,0.4787234,0.29787234,0.22340426,0.17021277,0.48404255,0.34574468,"Rich Hill",4806,448179
"Tom Gorzelanny","- - -",0.2932330827067669,1.078431372,0.214814814,0.407407407,0.377777777,0.078431372,0.117647058,36,6.893618839690937,294,478,772,0.38848921,0.34532374,0.26618705,0.12230216,0.5323741,0.34532374,"Tom Gorzelanny",6244,452733
"Mike Hinckley","WSN",0.25,1.333333333,0.25,0.428571428,0.321428571,0,0.111111111,3,2.793102529755122,91,93,184,0.37931034,0.34482759,0.27586207,0.10344828,0.55172414,0.34482759,"Mike Hinckley",3769,434479
"Brian Wolfe","TOR",0.37735849056603776,1.6875,0.232142857,0.482142857,0.285714285,0.125,0.3125,19,11.152176918740894,112,176,288,0.36206897,0.29310345,0.34482759,0.13793103,0.51724138,0.34482759,"Brian Wolfe",8515,430582
"Jeremy Accardo","TOR",0.3088235294117647,1.107142857,0.132352941,0.455882352,0.411764705,0.107142857,0.071428571,7,2.5540545148690095,181,271,452,0.3,0.38571429,0.31428571,0.18571429,0.47142857,0.34285714,"Jeremy Accardo",6428,435618
"Casey Janssen","TOR",0.3673469387755102,1.897435897,0.241610738,0.496644295,0.261744966,0.076923076,0.128205128,16,3.6000004291534937,281,435,716,0.49342105,0.30921053,0.19736842,0.11842105,0.53947368,0.34210526,"Casey Janssen",7355,445163
"Jeff Stevens","CHC",0.3076923076923077,0.476190476,0.205128205,0.256410256,0.538461538,0.095238095,0.095238095,1,0.7105263514531964,101,137,238,0.34146341,0.36585366,0.29268293,0.19512195,0.46341463,0.34146341,"Jeff Stevens",3367,459999
"Chris Lambert","- - -",0.38461538461538464,0.714285714,0.181818181,0.34090909,0.477272727,0.095238095,0.238095238,3,2.1891892456155015,82,136,218,0.31818182,0.45454545,0.22727273,0.15909091,0.5,0.34090909,"Chris Lambert",8047,461836
"Tim Stauffer","SDP",0.2916666666666667,1.240506329,0.199095022,0.443438914,0.357466063,0.063291139,0.101265822,36,4.438355700521004,497,769,1266,0.375,0.30357143,0.32142857,0.125,0.53571429,0.33928571,"Tim Stauffer",6432,431162
"Justin Speier","LAA",0.3162393162393162,0.79245283,0.208333333,0.35,0.441666666,0.075471698,0.132075471,39,8.775001673698744,266,446,712,0.41129032,0.39516129,0.19354839,0.08870968,0.57258065,0.33870968,"Justin Speier",451,133221
"Logan Kensing","- - -",0.359375,1.081632653,0.233082706,0.39849624,0.368421052,0.102040816,0.163265306,19,4.83962542818202,231,376,607,0.40441176,0.38235294,0.21323529,0.11764706,0.54411765,0.33823529,"Logan Kensing",6166,434137
"Geoff Geary","HOU",0.37142857142857144,0.931034482,0.211267605,0.38028169,0.408450704,0,0.137931034,6,2.70000025749209,134,218,352,0.43243243,0.24324324,0.32432432,0.06756757,0.59459459,0.33783784,"Geoff Geary",1813,407783
"Justin Lehr","CIN",0.27884615384615385,0.988636363,0.200913242,0.397260273,0.401826484,0.079545454,0.159090909,48,6.612243868420057,403,667,1070,0.41891892,0.33783784,0.24324324,0.12612613,0.53603604,0.33783784,"Justin Lehr",2163,430680
"Eddie Bonine","DET",0.3113207547169811,2.032258064,0.160714285,0.5625,0.276785714,0.032258064,0.225806451,22,5.766989223334076,193,326,519,0.50442478,0.27433628,0.22123894,0.09734513,0.56637168,0.33628319,"Eddie Bonine",5890,444382
"Felipe Paulino","HOU",0.36054421768707484,1.084745762,0.188118811,0.422442244,0.389438943,0.059322033,0.169491525,27,2.488054793768809,669,1084,1753,0.29936306,0.39490446,0.30573248,0.14649682,0.51910828,0.3343949,"Felipe Paulino",3777,462956
"Will Ohman","LAD",0.22857142857142856,0.588235294,0.289473684,0.263157894,0.447368421,0.235294117,0.235294117,18,13.135137505040621,87,114,201,0.25641026,0.33333333,0.41025641,0.20512821,0.46153846,0.33333333,"Will Ohman",296,349193
"David Riske","MIL",0.6666666666666666,3,0.333333333,0.5,0.166666666,0,0,0,0,9,16,25,0.5,0,0.5,0,0.66666667,0.33333333,"David Riske",402,228594
"Rich Rundles","CLE",0.3333333333333333,0,0.333333333,0,0.666666666,0,0,2,18,14,17,31,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,"Rich Rundles",2760,457858
"Clayton Mortensen","- - -",0.3157894736842105,1.90625,0.205128205,0.521367521,0.273504273,0.03125,0.1875,28,8.217390452531063,218,353,571,0.50833333,0.28333333,0.20833333,0.14166667,0.525,0.33333333,"Clayton Mortensen",3166,489150
"Graham Taylor","FLA",0.35555555555555557,0.777777777,0.272727272,0.318181818,0.409090909,0.111111111,0,8,6.545454545454546,120,134,254,0.53333333,0.22222222,0.24444444,0.2,0.46666667,0.33333333,"Graham Taylor",3719,501869
"Mat Latos","SDP",0.2517482517482518,0.8,0.1875,0.361111111,0.451388888,0.076923076,0.107692307,24,4.263157466772233,326,543,869,0.26,0.41333333,0.32666667,0.11333333,0.55333333,0.33333333,"Mat Latos",3815,502009
"Nick Swisher","NYY",0.3333333333333333,0.5,0,0.333333333,0.666666666,0.5,0,0,0,10,12,22,1,0,0,0.33333333,0.33333333,0.33333333,"Nick Swisher",4599,430897
"Bobby Mosebach","LAA",0.4444444444444444,2.5,0.222222222,0.555555555,0.222222222,0,0,0,0,34,32,66,0.33333333,0.55555556,0.11111111,0.22222222,0.44444444,0.33333333,"Bobby Mosebach",6927,458595
"Chris Waters","BAL",0.16666666666666666,0.882352941,0.179487179,0.384615384,0.435897435,0.176470588,0.176470588,11,8.485711973541267,83,114,197,0.58974359,0.17948718,0.23076923,0.20512821,0.46153846,0.33333333,"Chris Waters",7015,425561
"Shawn Kelley","SEA",0.27906976744186046,0.608695652,0.171641791,0.313432835,0.514925373,0.115942028,0.130434782,22,4.304348539990722,247,508,755,0.3115942,0.39130435,0.29710145,0.17391304,0.49275362,0.33333333,"Shawn Kelley",7773,518875
"Dave Bush","MIL",0.3218390804597701,0.772151898,0.211267605,0.343661971,0.445070422,0.069620253,0.120253164,62,4.880466689416944,699,1157,1856,0.42234332,0.32425068,0.25340599,0.15258856,0.51498638,0.33242507,"Dave Bush",4635,433657
"Matt Lindstrom","FLA",0.3288590604026846,1.277777777,0.196078431,0.450980392,0.352941176,0.111111111,0.092592592,7,1.3309861657828521,315,519,834,0.46103896,0.2987013,0.24025974,0.14935065,0.51948052,0.33116883,"Matt Lindstrom",4604,434637
"Dirk Hayhurst","TOR",0.29577464788732394,1.035714285,0.219178082,0.397260273,0.383561643,0.178571428,0.071428571,14,5.558825556382915,151,229,380,0.42465753,0.34246575,0.23287671,0.12328767,0.54794521,0.32876712,"Dirk Hayhurst",6010,460602
"Russ Springer","- - -",0.34502923976608185,0.311926605,0.192090395,0.192090395,0.615819209,0.137614678,0.082568807,17,2.6842108855948044,340,717,1057,0.31111111,0.32777778,0.36111111,0.18888889,0.48333333,0.32777778,"Russ Springer",1652,122620
"Josh Geer","SDP",0.2696969696969697,1.064748201,0.177650429,0.424068767,0.398280802,0.050359712,0.194244604,34,2.9805191113708407,585,1049,1634,0.42296919,0.38095238,0.19607843,0.12044818,0.55182073,0.32773109,"Josh Geer",4781,446207
"Daniel Hudson","CHW",0.23636363636363636,0.515151515,0.122807017,0.298245614,0.578947368,0.09090909,0.09090909,8,3.857144269408529,120,197,317,0.34482759,0.31034483,0.34482759,0.24137931,0.43103448,0.32758621,"Daniel Hudson",7146,543339
"Mike Ekstrom","SDP",0.34615384615384615,1.35,0.145454545,0.49090909,0.363636363,0.2,0.15,2,0.9818178413329242,122,195,317,0.25454545,0.38181818,0.36363636,0.12727273,0.54545455,0.32727273,"Mike Ekstrom",7488,455091
"Aaron Harang","CIN",0.3306122448979592,0.844660194,0.236947791,0.34939759,0.413654618,0.106796116,0.116504854,58,3.2156058502387093,944,1724,2668,0.33463035,0.36575875,0.29961089,0.16731518,0.50583658,0.32684825,"Aaron Harang",1451,421685
"Hunter Jones","BOS",0.3023255813953488,0.565217391,0.2,0.288888888,0.511111111,0.173913043,0.130434782,5,3.5526320247439367,99,152,251,0.39130435,0.34782609,0.26086957,0.19565217,0.47826087,0.32608696,"Hunter Jones",4656,491220
"Phil Dumatrait","PIT",0.21428571428571427,1.111111111,0.173913043,0.434782608,0.391304347,0.055555555,0.222222222,1,0.6923079970321642,100,137,237,0.52173913,0.26086957,0.2173913,0.10869565,0.56521739,0.32608696,"Phil Dumatrait",8598,430597
"Brian Stokes","NYM",0.29333333333333333,1.253164556,0.21585903,0.436123348,0.348017621,0.164556962,0.075949367,38,4.8625611757458485,454,699,1153,0.41304348,0.33478261,0.25217391,0.13913043,0.53478261,0.32608696,"Brian Stokes",8653,425530
"Wesley Wright","HOU",0.35772357723577236,1.244444444,0.229007633,0.427480916,0.34351145,0.022222222,0.2,34,6.850748413946595,320,495,815,0.39393939,0.32575758,0.28030303,0.10606061,0.56818182,0.32575758,"Wesley Wright",5960,449079
"Alan Embree","COL",0.30120481927710846,1.133333333,0.228915662,0.409638554,0.361445783,0.1,0.1,15,5.4729760764218325,146,244,390,0.46511628,0.30232558,0.23255814,0.12790698,0.54651163,0.3255814,"Alan Embree",1030,113833
"Chris Ray","BAL",0.3916083916083916,1.071428571,0.210884353,0.408163265,0.38095238,0.035714285,0.142857142,14,2.907693160920704,295,488,783,0.49006623,0.26490066,0.24503311,0.11258278,0.56291391,0.32450331,"Chris Ray",6315,444884
"Garrett Olson","SEA",0.24691358024691357,0.715447154,0.191570881,0.33716475,0.471264367,0.1300813,0.154471544,34,3.809129143198064,517,816,1333,0.46564885,0.30152672,0.23282443,0.1259542,0.54961832,0.32442748,"Garrett Olson",9889,457796
"Kyle Lohse","STL",0.2868421052631579,1.244604316,0.195876288,0.445876288,0.358247422,0.07913669,0.115107913,68,5.201133594124648,727,1238,1965,0.43181818,0.32828283,0.23989899,0.1540404,0.52272727,0.32323232,"Kyle Lohse",739,346798
"Brett Cecil","TOR",0.3378839590443686,1.130434782,0.196721311,0.426229508,0.37704918,0.078260869,0.147826086,63,6.075000707384813,613,992,1605,0.42903226,0.32258065,0.2483871,0.11612903,0.56129032,0.32258065,"Brett Cecil",2660,446399
"Scott Richmond","TOR",0.29484029484029484,0.751322751,0.217494089,0.335697399,0.44680851,0.1005291,0.142857142,99,6.425480621927504,933,1443,2376,0.41705069,0.34562212,0.23732719,0.14285714,0.53456221,0.32258065,"Scott Richmond",4307,446341
"Tim Redding","NYM",0.27440633245382584,0.745945945,0.161038961,0.358441558,0.48051948,0.108108108,0.097297297,47,3.525000056028367,789,1196,1985,0.35516373,0.34256927,0.302267,0.16120907,0.5163728,0.32241814,"Tim Redding",573,400062
"Fernando Nieve","NYM",0.2807017543859649,0.788461538,0.184210526,0.359649122,0.45614035,0.057692307,0.076923076,19,4.663636201905816,251,379,630,0.38135593,0.42372881,0.19491525,0.15254237,0.52542373,0.3220339,"Fernando Nieve",2173,430588
"Jo-Jo Reyes","ATL",0.2875,1.428571428,0.15,0.5,0.35,0,0.142857142,9,3,175,257,432,0.41666667,0.38095238,0.20238095,0.11904762,0.55952381,0.32142857,"Jo-Jo Reyes",5559,457456
"Yusmeiro Petit","ARI",0.29642857142857143,0.636363636,0.204081632,0.309523809,0.486394557,0.09090909,0.132867132,47,4.717472403278247,549,968,1517,0.42809365,0.34782609,0.22408027,0.19397993,0.48494983,0.32107023,"Yusmeiro Petit",4020,433589
"David Hernandez","BAL",0.284375,0.543956043,0.178362573,0.289473684,0.532163742,0.131868131,0.148351648,43,3.819078626882549,742,1183,1925,0.48414986,0.28530259,0.23054755,0.18731988,0.49279539,0.31988473,"David Hernandez",4259,456696
"Chris Narveson","MIL",0.2835820895522388,0.661538461,0.211678832,0.313868613,0.474452554,0.092307692,0.107692307,30,5.744679685414155,286,499,785,0.37588652,0.29787234,0.32624113,0.14184397,0.53900709,0.31914894,"Chris Narveson",2141,429780
"Kris Benson","TEX",0.32926829268292684,0.52173913,0.204545454,0.272727272,0.522727272,0.065217391,0.130434782,16,6.447762111800765,162,256,418,0.375,0.31818182,0.30681818,0.17045455,0.51136364,0.31818182,"Kris Benson",982,150249
"Pedro Viola","CIN",0.25,0.727272727,0.095238095,0.38095238,0.523809523,0.09090909,0.181818181,5,6.428574493954621,42,69,111,0.36363636,0.45454545,0.18181818,0.18181818,0.5,0.31818182,"Pedro Viola",5971,501638
"Brian Moehler","HOU",0.31499051233396586,1.246073298,0.201117318,0.443202979,0.355679702,0.078534031,0.109947643,75,4.364224424968879,916,1600,2516,0.38138686,0.37773723,0.24087591,0.14416058,0.53832117,0.31751825,"Brian Moehler",480,119215
"J.D. Martin","WSN",0.27307692307692305,0.793388429,0.174904942,0.365019011,0.460076045,0.107438016,0.115702479,49,5.7272727272727275,474,817,1291,0.36861314,0.39416058,0.23722628,0.16423358,0.51824818,0.31751825,"J.D. Martin",3685,455605
"Daniel Cabrera","- - -",0.2972972972972973,1.433333333,0.202185792,0.469945355,0.327868852,0.116666666,0.066666666,22,3.8823533813021673,422,538,960,0.35449735,0.40740741,0.23809524,0.12169312,0.56084656,0.31746032,"Daniel Cabrera",1931,425555
"Craig Stammen","WSN",0.27298050139275765,1.466101694,0.207084468,0.471389645,0.321525885,0.076271186,0.118644067,58,4.940063923747245,595,989,1584,0.44772118,0.32707775,0.22520107,0.10187668,0.58176944,0.31635389,"Craig Stammen",7274,489334
